gid	gname	chr	start	end	logCPM	logFC.FB.MB	PV.FB.MB	FDR.FB.MB	A17MB	A17FB	A16MB	A16FB	A15MB	A15FB	A12FB	A10MB	A10FB	A8MB	average	ward.D
TRINITY_DN101899_c0_g1_i2	kpna1	scaffold_327	13306	13306	2.5162609962636	-5.48006970112275	1.84361965833123e-06	0.000151428463331182	-2.7949554523257	4.29888112685545	-2.7949554523257	-2.7949554523257	-2.39613975678115	2.61142913241129	4.33719942678977	0.195529773326246	3.23764252022088	-1.76872717215642	1	1
TRINITY_DN101927_c0_g2_i1	NA	NA	NA	NA	2.04621666343245	-5.62090516470137	2.83493406947742e-06	0.000206862630691484	-2.16524544163402	3.66323733000661	-2.7949554523257	-2.7949554523257	-2.7949554523257	1.73885186545854	4.06802365908513	-0.256480086256985	2.84666206241985	-2.7949554523257	1	1
TRINITY_DN101935_c0_g2_i1	NA	NA	NA	NA	2.01173077431903	1.62891483416453	0.00217451467352543	0.0488559790285584	2.52173448898913	2.15002826208756	2.09874675797052	-0.533401322872753	2.54435020172299	0.204887940993521	1.73928904438333	2.48835743491312	-0.839719821071858	3.10163450901843	3	2
TRINITY_DN101963_c0_g2_i1	NA	NA	NA	NA	0.830069834427778	-5.03098787074766	2.74548558436528e-05	0.00104130137279967	-2.7949554523257	2.53560968965284	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.490286144076308	2.84571634495205	-0.722335769265453	1.20184193989571	-2.7949554523257	1	1
TRINITY_DN102148_c0_g1_i2	NA	NA	NA	NA	0.606794510410819	-3.90967133281749	0.00155097093074226	0.0359254187137622	-2.7949554523257	2.19582232450914	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.401282306245469	2.40725031428145	-0.0128447258788686	1.35000429761805	-2.7949554523257	1	1
TRINITY_DN10241_c0_g1_i1	NA	NA	NA	NA	0.0299140771856027	-5.14219000678971	1.90168985750481e-06	0.000153465817072108	-2.7949554523257	1.28354847461231	-2.7949554523257	-2.7949554523257	-2.39613975678115	-0.0225187352321436	1.9679427080957	-1.74613847511871	1.0367035240059	-2.7949554523257	1	1
TRINITY_DN102522_c0_g4_i1	NA	NA	NA	NA	0.0794768101284663	-4.73457229356759	2.77955896048216e-05	0.0010510681970785	-2.7949554523257	1.65538959310252	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.306424446919045	1.77425750186904	-1.14526394908515	0.850189383952745	-2.7949554523257	1	1
TRINITY_DN102914_c0_g1_i1	NA	NA	NA	NA	4.51533423340025	1.05338946134275	0.00200525013892823	0.0454217052745772	4.96040488737889	4.02849765250304	5.71065459603736	2.9857335247688	4.40313327969185	3.92482643402586	4.13681536617974	5.30071761377839	4.14100922385269	3.34374450207712	3	2
TRINITY_DN103197_c0_g1_i2	NA	NA	NA	NA	2.89958309744248	-5.26132742542168	8.14537467033824e-07	8.96678456010548e-05	-2.16524544163402	4.55313409815613	-2.7949554523257	-1.36911962102289	-1.82758353556673	2.63113448451312	4.8154941090576	0.816540760143349	3.82371472379577	-2.7949554523257	1	1
TRINITY_DN103814_c0_g1_i1	NA	NA	NA	NA	2.65352018730781	-5.06619234485377	1.6694815019367e-05	0.000706594005712657	-2.7949554523257	4.34024959754059	-2.7949554523257	-2.28736347432474	-1.82758353556673	2.65057430962347	4.5131150665411	0.816540760143349	3.4820860706625	-2.7949554523257	1	1
TRINITY_DN10390_c0_g1_i1	NA	NA	NA	NA	2.12455446097847	-5.27147087537388	1.06788603001699e-08	6.56868562463786e-06	-2.16524544163402	3.80295213122182	-2.7949554523257	-1.61542794997169	-2.39613975678115	2.42080778233011	3.88016085578173	-0.129525510660132	2.95863259020444	-1.76872717215642	1	1
TRINITY_DN104020_c2_g2_i1	NA	NA	NA	NA	0.734261679790021	-5.24987197175644	2.64757187731767e-07	4.40256972591085e-05	-2.7949554523257	2.48117097551699	-2.7949554523257	-2.28736347432474	-2.39613975678115	0.490286144076308	2.59498854068722	-1.14526394908515	1.35000429761805	-2.7949554523257	1	1
TRINITY_DN104234_c0_g1_i8	NA	NA	NA	NA	1.24821437936773	-4.91814855756099	2.51775137962153e-05	0.000982952865838139	-2.16524544163402	3.01587186737838	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.867844710788138	3.20733972463957	-0.395693898822935	1.72050618711256	-2.7949554523257	1	1
TRINITY_DN104435_c0_g4_i2	slc40a1	Chr09	39469907	39469907	1.67316083753367	-4.9287876570004	1.96492800113652e-05	0.00080576603068828	-2.7949554523257	3.37556468793434	-2.7949554523257	-2.7949554523257	-2.08403302413162	1.66430532181683	3.55774925011308	-0.0128447258788686	2.33259332098195	-2.7949554523257	1	1
TRINITY_DN104559_c0_g1_i2	NA	NA	NA	NA	3.04443730446879	-5.25854529233816	2.66949688570324e-06	0.000198504016153372	-1.72834411822014	4.83219647036138	-2.7949554523257	-2.7949554523257	-2.39613975678115	2.9774583453517	4.94773857700091	0.752041076633078	3.66298902183	-1.17512681433619	1	1
TRINITY_DN104862_c0_g1_i1	NA	NA	NA	NA	0.201487249175795	-5.83522299509921	1.60407633217573e-07	3.26476712313413e-05	-2.7949554523257	2.02874898921776	-2.7949554523257	-2.7949554523257	-2.39613975678115	-0.151249604638113	1.80839840281923	-2.7949554523257	1.1488686436116	-2.19245455770144	1	1
TRINITY_DN105267_c0_g2_i2	NA	NA	NA	NA	2.49896619891605	1.30251180853607	3.29182445723519e-05	0.00119577035401929	2.54140952541729	1.62223282353789	3.02829385124346	2.1563966280108	3.27613007308848	1.90992877571389	1.42406222135251	3.27688500387511	1.35000429761805	2.69880194148684	3	2
TRINITY_DN105569_c0_g2_i1	NA	NA	NA	NA	1.04903140330553	-5.06346307839492	3.10957172381668e-06	0.000219573840089912	-2.16524544163402	2.85392447217199	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.401282306245469	2.97157726301275	-0.918357284253413	1.64600381744771	-2.19245455770144	1	1
TRINITY_DN10566_c0_g1_i1	NA	NA	NA	NA	0.180805464650224	-4.54796400472457	8.62866960056462e-05	0.00261887691385558	-2.7949554523257	1.78088430311185	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.151249604638113	1.90622568202568	-0.918357284253413	1.1488686436116	-2.7949554523257	1	1
TRINITY_DN105687_c0_g1_i1	NA	NA	NA	NA	1.4700273975291	2.60661434803468	8.31641749677296e-06	0.000428373388749438	1.28146380665807	-0.480638882827848	-0.236760575361335	0.235112139858252	3.14757742569621	-0.0225187352321436	-0.0540590324456678	1.8517104206133	-1.0715130748219	2.82581298197772	2	2
TRINITY_DN105825_c0_g1_i2	NA	NA	NA	NA	1.27707703133333	-5.36700834001288	3.58703312802873e-07	5.28133388211889e-05	-2.16524544163402	2.8961472519552	-2.7949554523257	-2.7949554523257	-2.39613975678115	1.50255521710019	3.25763086976571	-0.918357284253413	1.72050618711256	-2.7949554523257	1	1
TRINITY_DN106039_c0_g1_i1	NA	NA	NA	NA	0.42795168397389	-5.99549921916236	6.2287949399331e-08	2.0772655896066e-05	-2.16524544163402	2.05383419281677	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.57411669854778	2.26697958530841	-2.17726545849033	1.1488686436116	-2.7949554523257	1	1
TRINITY_DN106039_c0_g3_i1	ehhadh	Chr09	49804538	49804538	0.51252087822605	-4.66450982987986	0.00112657202031608	0.0267669643968661	-2.7949554523257	2.19582232450914	-2.7949554523257	-2.7949554523257	-2.7949554523257	-2.7949554523257	2.38479862939113	-0.722335769265453	1.68373587196089	-2.7949554523257	1	1
TRINITY_DN106190_c0_g4_i1	NA	NA	NA	NA	2.56040654508829	-5.07461426286643	7.26412268578898e-05	0.00229271283857057	-2.7949554523257	4.34533823652524	-2.7949554523257	-2.7949554523257	-2.08403302413162	2.2781198658244	4.55393543964823	0.752041076633078	3.01891851066174	-2.7949554523257	1	1
TRINITY_DN106368_c0_g2_i1	NA	NA	NA	NA	4.4489115972182	0.912459821544443	5.841223549103e-06	0.000341107738057323	4.71828508509017	3.60502716007383	4.83747096579458	3.83804467874193	5.1222938787141	4.09056345423199	3.75445417034412	4.67556021439468	4.25192125454351	4.7526048814119	3	2
TRINITY_DN106674_c0_g1_i1	NA	NA	NA	NA	3.78233746500084	-4.98644195415556	1.05725709856938e-07	2.44247557606159e-05	-0.893356822543944	5.53317527900272	-2.10680833915382	-0.666199416321852	-1.82758353556673	3.90877085761175	5.65176878849614	1.72301748999532	4.3781126979506	-0.950275903259907	1	1
TRINITY_DN106700_c0_g1_i1	NA	NA	NA	NA	0.899105732782659	-5.65438753321536	1.43581970731015e-06	0.000127038155029681	-2.7949554523257	2.76558054258508	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.57411669854778	2.76108553041232	-1.14526394908515	1.39619304224703	-2.7949554523257	1	1
TRINITY_DN106700_c0_g3_i1	NA	NA	NA	NA	0.203529749593321	-4.32279172799366	7.47250300037339e-05	0.00234204925425093	-2.16524544163402	1.68780142499704	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.0225187352321436	1.9978385800478	-0.918357284253413	1.1488686436116	-2.7949554523257	1	1
TRINITY_DN107049_c0_g1_i1	NA	NA	NA	NA	0.240139135834328	-5.29201668266392	1.89584247436921e-06	0.000153465817072108	-2.7949554523257	2.05383419281677	-2.7949554523257	-2.28736347432474	-2.7949554523257	-0.625169655982334	2.13867618007723	-1.41464212065866	0.71094223789243	-2.7949554523257	1	1
TRINITY_DN107988_c0_g2_i2	NA	NA	NA	NA	4.4813699656095	1.12308461207714	0.000639456641981217	0.0156916310727306	4.10236793204599	3.1264177719131	4.3934598183316	3.36329615425639	5.59455299615701	3.33071206332354	4.46040976085013	5.45303882128438	4.28298323048315	4.47585855521195	3	2
TRINITY_DN108087_c0_g1_i1	NA	NA	NA	NA	0.396707754589025	-5.17475757524622	8.80552863719824e-07	9.34664784334384e-05	-2.16524544163402	2.07849066550809	-2.7949554523257	-2.7949554523257	-2.39613975678115	-0.0225187352321436	2.2913257239102	-1.74613847511871	1.09387587118152	-2.7949554523257	1	1
TRINITY_DN108113_c0_g1_i1	NA	NA	NA	NA	0.0782778336247345	-5.10829585320814	5.09214363730678e-06	0.000310665045133976	-2.7949554523257	1.71950105824868	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.490286144076308	1.73928904438333	-1.41464212065866	0.71094223789243	-2.7949554523257	1	1
TRINITY_DN108200_c0_g1_i1	NA	NA	NA	NA	0.395232701009098	-4.13228187478031	0.000684966558094044	0.0167638146136544	-2.7949554523257	1.86832373841891	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.401282306245469	2.45113191096702	-0.395693898822935	0.556805184743991	-2.7949554523257	1	1
TRINITY_DN10853_c0_g1_i1	NA	NA	NA	NA	1.4551809323907	-5.08875542119541	7.13940685791044e-06	0.000387036212650347	-2.7949554523257	3.16146096117979	-2.7949554523257	-2.7949554523257	-2.08403302413162	0.99495543693898	3.40993164260492	-0.395693898822935	2.18253518941364	-2.7949554523257	1	1
TRINITY_DN108588_c0_g1_i1	NA	NA	NA	NA	3.93528765291962	1.03151563882127	0.00143883161234815	0.0335525349871919	4.72690265783918	3.17295538717011	4.31264541612772	3.68969520337391	4.07425913654114	2.94633589925654	3.40993164260492	5.01831556751112	3.34751067783482	2.79509304897341	4	2
TRINITY_DN108642_c0_g2_i1	NA	NA	NA	NA	0.7136075990841	-5.82856488694468	2.40961741932361e-07	4.11717346709121e-05	-2.7949554523257	2.19582232450914	-2.7949554523257	-2.7949554523257	-2.7949554523257	1.11176809555219	2.68961416387299	-1.41464212065866	1.25293884192637	-2.7949554523257	1	1
TRINITY_DN10867_c0_g2_i1	NA	NA	NA	NA	1.17715671871502	-4.41680354938493	3.35517235844533e-05	0.00120926003752301	-2.7949554523257	2.88220984422359	-2.10680833915382	-2.7949554523257	-1.82758353556673	1.11176809555219	3.18152108317437	-0.256480086256985	1.30228774418126	-2.7949554523257	1	1
TRINITY_DN108799_c0_g1_i2	NA	NA	NA	NA	0.946339940041698	-4.65078610391508	1.80780500468675e-06	0.000149847574709721	-2.7949554523257	2.7035284126912	-2.7949554523257	-2.28736347432474	-2.39613975678115	0.490286144076308	2.65250531533654	-0.722335769265453	1.89148994644757	-1.76872717215642	1	1
TRINITY_DN108799_c0_g3_i1	NA	NA	NA	NA	0.0439955030056208	-4.46211320895824	3.29053531790483e-05	0.00119577035401929	-2.7949554523257	1.58829606659368	-2.7949554523257	-2.7949554523257	-2.39613975678115	-0.0225187352321436	1.80839840281923	-1.14526394908515	0.850189383952745	-2.7949554523257	1	1
TRINITY_DN109173_c0_g3_i2	NA	NA	NA	NA	1.3522462840524	-5.06353709142744	1.08517808049245e-06	0.000107071371926073	-2.7949554523257	2.795633630651	-1.64282023750256	-2.7949554523257	-2.39613975678115	1.54472440916938	3.31812549492505	-0.722335769265453	2.15593482189424	-2.7949554523257	1	1
TRINITY_DN109226_c0_g1_i2	NA	NA	NA	NA	0.266658766311116	-4.96069745417351	3.16026394977172e-06	0.000221952857896245	-2.7949554523257	1.92380471893649	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.57411669854778	1.9978385800478	-1.41464212065866	0.850189383952745	-2.19245455770144	1	1
TRINITY_DN109305_c0_g2_i2	LOC100485936	Chr10	37793960	37793960	2.80167805803958	3.30665959122434	5.80469813309903e-05	0.00190146798016782	0.491343666039996	-0.343308815859464	0.0353259805683862	1.06238950728404	4.63925236755419	0.867844710788138	0.457109476014827	0.613687697860479	-0.308377992876415	5.05446479039616	2	2
TRINITY_DN109620_c0_g1_i2	NA	NA	NA	NA	0.205899357243079	-4.58320817586248	7.91166391245588e-06	0.000413145940591462	-2.7949554523257	2.17310698520658	-2.7949554523257	-2.28736347432474	-2.7949554523257	-0.151249604638113	1.70345191260304	-1.14526394908515	0.782245154568444	-2.19245455770144	1	1
TRINITY_DN109924_c0_g1_i1	NA	NA	NA	NA	0.171962136683099	-4.84005202053859	1.41877533253433e-05	0.000626342921922652	-2.16524544163402	1.71950105824868	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.151249604638113	2.26697958530841	-1.41464212065866	0.384208287250781	-2.7949554523257	1	1
TRINITY_DN109972_c0_g1_i1	NA	NA	NA	NA	10.8921250301263	1.87786370627884	0.00213318063952225	0.0480709947804455	9.46200354779416	9.13400322204339	11.5492954794869	8.29530111651307	11.6609637692153	10.8479889663334	9.55981434027462	9.35277745950727	9.20791462610174	12.8425224741609	2	2
TRINITY_DN109985_c0_g2_i1	LOC100495196	Chr03	6274250	6274250	0.515090844695839	-4.74324174056614	8.35109932605528e-06	0.000428373388749438	-2.16524544163402	2.3043251547532	-2.7949554523257	-2.7949554523257	-2.39613975678115	0.401282306245469	2.47258213085558	-1.14526394908515	0.47308627809144	-2.7949554523257	1	1
TRINITY_DN109985_c0_g3_i1	NA	NA	NA	NA	0.119107636300082	-4.476410671339	7.70616102709776e-05	0.00239011037229881	-2.7949554523257	1.78088430311185	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.306424446919045	1.50955732942697	-0.918357284253413	1.20184193989571	-2.7949554523257	1	1
TRINITY_DN110034_c0_g2_i1	NA	NA	NA	NA	0.241619872165089	-2.23506840563152	0.000954849797188003	0.0229031563138336	-2.7949554523257	1.32535260238069	-0.236760575361335	0.307728707333636	-0.264790393120517	0.653342464118766	1.4674429951615	-2.7949554523257	0.384208287250781	-0.950275903259907	1	1
TRINITY_DN110159_c0_g4_i1	NA	NA	NA	NA	0.924429405956351	-5.38537198811183	6.75622791534975e-06	0.000372725310649121	-2.7949554523257	2.57079343574754	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.401282306245469	3.00139868574008	-0.918357284253413	1.44094878636065	-2.7949554523257	1	1
TRINITY_DN110547_c0_g1_i3	ezh1	Chr10	11719501	11719501	2.86420107565127	-4.49131034918702	0.000199267936187977	0.00542887448197165	-2.16524544163402	4.69542251030578	-2.7949554523257	-2.28736347432474	-2.08403302413162	2.77977815834266	4.73790167528319	1.58171033700146	3.27520261770834	-2.7949554523257	1	1
TRINITY_DN110624_c0_g2_i1	NA	NA	NA	NA	1.77585852929891	-6.30151367932664	1.48318104986139e-08	8.13585380123113e-06	-2.7949554523257	3.46243443937419	-2.7949554523257	-2.28736347432474	-2.7949554523257	1.58569594273269	3.7456710962152	-0.918357284253413	2.53194061522617	-2.7949554523257	1	1
TRINITY_DN110624_c0_g3_i4	NA	NA	NA	NA	1.40432561225593	-5.6557888333971	2.96983488335605e-06	0.000211323983473767	-2.7949554523257	3.00304933635355	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.728443087678769	3.31812549492505	-0.722335769265453	2.53194061522617	-2.7949554523257	1	1
TRINITY_DN110750_c1_g2_i1	NA	NA	NA	NA	6.16578775658418	-0.682408784840443	0.00219311573856861	0.0490747321290049	5.6156970897842	6.22344814535505	6.20669248508877	6.90861711286671	5.37287741393921	6.34867423247006	6.18913162510166	6.20927983472215	6.53444467990357	5.23411005756982	1	1
TRINITY_DN110815_c0_g1_i2	aloxe3	scaffold_440	14897	14897	1.28829089851946	-3.307915020495	1.7027747188563e-06	0.000143260803094049	-1.39345502623477	2.58806868745842	-0.572374289867159	-0.666199416321852	-1.2536631308663	1.41432860803839	3.03061614398109	0.195529773326246	2.12883477001648	-2.19245455770144	1	1
TRINITY_DN110989_c1_g2_i1	NA	NA	NA	NA	1.11369059996727	3.77076888653631	3.16731860075928e-06	0.000221952857896245	2.18900589924303	-0.480638882827848	3.25815104283384	-1.61542794997169	2.15607119490136	-1.67957460623594	-1.69938802705993	-0.918357284253413	-1.34781241555216	-0.950275903259907	3	2
TRINITY_DN1111_c0_g2_i1	NA	NA	NA	NA	0.212400927080054	-7.86156478154193	1.42059852713716e-09	1.45637656411691e-06	-2.7949554523257	1.00356090917683	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.401282306245469	1.93741419384701	-2.7949554523257	1.9545859528097	-2.7949554523257	1	1
TRINITY_DN112375_c0_g4_i1	NA	NA	NA	NA	6.1884473215905	-1.58034786634588	2.16311718952622e-05	0.00087027738090241	5.58521618470006	7.38905736746632	4.87692292759864	5.74121750991058	5.11467205168587	5.25924444847612	7.79525346879914	5.2135843553138	6.01677270743999	5.08653104427152	1	1
TRINITY_DN112473_c1_g2_i2	NA	NA	NA	NA	4.39799232894588	-0.777786038816172	0.000821730935608106	0.0198998357809557	4.32303039510495	4.92348936102358	3.79524544780076	4.87324972936875	3.74951912544353	4.16003254759381	4.90104018463614	3.41868421407843	4.67363523587128	4.31193123249926	1	1
TRINITY_DN112540_c0_g2_i2	NA	NA	NA	NA	3.86808360360596	-4.81827419361951	0.000154308937048296	0.0043231491675069	-1.39345502623477	5.60706289083915	-2.7949554523257	-1.9126249955506	-2.7949554523257	3.76456320676919	5.73621986489563	2.25227670293839	4.63081331879439	-2.19245455770144	1	1
TRINITY_DN112540_c0_g3_i1	NA	NA	NA	NA	2.33925806005898	-5.28884674074675	7.92559589790702e-06	0.000413145940591462	-2.16524544163402	3.90297438732662	-2.7949554523257	-2.7949554523257	-2.39613975678115	2.14738589341379	4.41127044030546	0.289419916998202	3.03360443343778	-2.7949554523257	1	1
TRINITY_DN112746_c0_g3_i1	NA	NA	NA	NA	0.574913817654601	-4.53725430184486	4.48659178187969e-05	0.00154463756868694	-2.7949554523257	2.26189815174381	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.401282306245469	2.36199201331951	-0.722335769265453	1.30228774418126	-2.19245455770144	1	1
TRINITY_DN11276_c0_g2_i1	NA	NA	NA	NA	2.23044145112574	-4.81341330970922	4.08954710601563e-05	0.00143835659332291	-2.7949554523257	3.97039814120398	-2.10680833915382	-2.7949554523257	-2.7949554523257	2.17449763066432	4.16343913889177	0.539194866171892	2.74324504525976	-1.76872717215642	1	1
TRINITY_DN113192_c0_g1_i1	NA	NA	NA	NA	2.36356690209576	-4.81814680689923	7.07410435193382e-05	0.00224554138143954	-2.16524544163402	3.9303231589889	-2.7949554523257	-2.28736347432474	-2.7949554523257	2.22723888767312	4.32545863476735	0.816540760143349	3.19907835907812	-2.7949554523257	1	1
TRINITY_DN113292_c0_g1_i3	NA	NA	NA	NA	4.29052708596324	0.931512004128881	0.000467026712197922	0.0118490370244166	5.2143811117904	3.7955351646306	4.58562412315776	4.24636787880391	4.55728081264942	3.59431979139366	3.32992587265529	4.92266070783637	3.6343702686368	3.72406123329486	4	2
TRINITY_DN113301_c1_g1_i1	uevld	scaffold_603	88383	88383	6.64838378447582	1.09798446024839	7.6931620531896e-05	0.00239011037229881	6.52370226868092	6.27769051490025	7.15535433034858	6.20643053260985	7.15776231026194	4.64988144030202	5.65176878849614	7.47530172271102	6.53573483088744	7.00180710061579	4	2
TRINITY_DN113348_c0_g3_i1	NA	NA	NA	NA	0.544230134010505	6.76007909543347	1.43113982048518e-17	9.90348755775747e-14	1.53803085972083	-2.7949554523257	1.68998505824363	-2.7949554523257	1.08203118530926	-2.7949554523257	-2.7949554523257	1.91199321846123	-2.13909211829005	0.837733768384012	3	2
TRINITY_DN1138_c0_g1_i1	pja2-like	Chr01	135727530	135727530	0.158991455804732	-5.6908710630529	6.07166570268361e-07	7.26268851919968e-05	-2.7949554523257	1.86832373841891	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.401282306245469	1.9679427080957	-1.74613847511871	0.556805184743991	-2.7949554523257	1	1
TRINITY_DN114072_c0_g2_i2	NA	NA	NA	NA	2.78057852832822	-4.83774219819251	7.40380198783384e-05	0.00232618886519002	-1.72834411822014	4.46704870270187	-2.7949554523257	-2.7949554523257	-2.08403302413162	2.32726733708683	4.76423223643484	1.10178381391852	3.53465389131913	-2.7949554523257	1	1
TRINITY_DN114180_c0_g1_i1	NA	NA	NA	NA	2.20306798007337	-1.21243097358244	0.000386504695200811	0.0099520464773567	1.08095716965909	2.3043251547532	1.38407464997261	3.1820099213175	1.82348660733322	2.57119212065122	2.08397968414018	1.72301748999532	2.94315909771748	1.34148880152024	1	1
TRINITY_DN114504_c0_g2_i2	NA	NA	NA	NA	1.76674066204642	1.87217111073803	0.000491995973716814	0.0124255917449648	1.233888667102	0.444456505748649	1.05771094219748	-0.411803390220874	2.78423980499654	0.401282306245469	1.02012479765051	1.46583470032328	1.1488686436116	3.58731519768455	2	2
