gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB
TRINITY_DN60755_c0_g1_i1	zfand5	Chr01	118277788	118277788	0.776285526602926	-7.19164882118802	5.72239531251527e-10	7.42012642821277e-07
TRINITY_DN14458_c0_g1_i1	rorb	Chr01	119060204	119060204	0.81213534706888	-4.60498719628505	0.000119315335944436	0.00345104336357575
TRINITY_DN63549_c0_g1_i1	isca1	Chr01	122707595	122707595	0.805572542195039	-5.258502537863	1.61446517523034e-06	0.000137619284246787
TRINITY_DN180006_c0_g1_i1	rec8	Chr01	127110813	127110813	2.275221456106	-4.60257692384473	9.94766991650057e-05	0.00296714981992172
TRINITY_DN129581_c0_g1_i5	dcaf11	Chr01	127254242	127254242	4.20765949855019	-1.00620452254424	8.81313254014719e-07	9.34664784334384e-05
TRINITY_DN78131_c0_g1_i1	twsg2	Chr01	127451015	127451015	1.9903066450965	-5.5155005948019	1.6946400584959e-06	0.000143260803094049
TRINITY_DN1138_c0_g1_i1	pja2-like	Chr01	135727530	135727530	0.158991455804732	-5.6908710630529	6.07166570268361e-07	7.26268851919968e-05
TRINITY_DN127864_c2_g3_i1	ppil2	Chr01	145672928	145672928	3.36998049491479	-3.957441129336	3.27474879823282e-06	0.000227650095068933
TRINITY_DN81743_c0_g3_i1	diablo	Chr01	153284825	153284825	1.53532444009261	-4.14269269995912	0.000232314290144117	0.00623710916701178
TRINITY_DN167276_c0_g1_i1	LOC101733364	Chr01	171045326	171045326	0.648451295004045	-5.08136909615433	1.26329050685916e-05	0.000574185241869646
TRINITY_DN25857_c0_g1_i1	zswim6	Chr01	176322139	176322139	0.604737671728011	-4.09528638488624	0.000157833840923671	0.00440407330319275
TRINITY_DN71326_c0_g2_i1	runx1	Chr02	9819664	9819664	2.14757238125087	-5.34007307850466	1.00341854750699e-07	2.43637064868364e-05
TRINITY_DN96081_c0_g2_i2	tmprss15	Chr02	16082257	16082257	2.4507159010419	1.61351000418356	0.00209312977694292	0.0472961895720653
TRINITY_DN195005_c0_g1_i1	gosr1	Chr02	24555812	24555812	0.470510721952003	-4.933422526407	3.27878218103196e-06	0.000227650095068933
TRINITY_DN61917_c0_g2_i1	pnpla4-like	Chr02	29064471	29064471	1.68264796868537	-5.23707908559952	1.89391806510189e-05	0.000781276483487637
TRINITY_DN140209_c0_g1_i1	piga-like	Chr02	32957552	32957552	1.86213451626675	-5.29015673167237	6.56596932572055e-07	7.73387365684871e-05
TRINITY_DN179978_c0_g1_i1	prkx-like	Chr02	33832090	33832090	0.544344800901457	-5.03527432763278	7.14506881012743e-06	0.000387036212650347
TRINITY_DN89640_c0_g4_i1	eif2s3	Chr02	38683628	38683628	0.0311166157130469	-6.26335644468784	3.76593228794192e-07	5.34569260155038e-05
TRINITY_DN180966_c0_g1_i1	dnajc8	Chr02	53473215	53473215	0.538581187338916	-4.95908391001041	1.84297656753183e-05	0.000763676517803607
TRINITY_DN132765_c1_g1_i7	mov10	Chr02	74100790	74100790	1.54104078679484	3.34481207758042	7.78752686437723e-05	0.00240578954917368
TRINITY_DN3428_c0_g2_i1	lck	Chr02	82305654	82305654	0.227855074722063	-4.90659403670307	1.29383467371222e-05	0.00058233079298137
TRINITY_DN86748_c0_g1_i1	kdm1a-like	Chr02	85181483	85181483	0.100368678829184	-6.45031834473124	7.43373401963346e-08	2.12129647075726e-05
TRINITY_DN4959_c0_g1_i1	LOC100497964-like	Chr02	86544991	86544991	0.557298269316352	-4.32926019917049	7.55110383580214e-05	0.00235376750197076
TRINITY_DN165726_c0_g1_i1	mfsd2a	Chr02	86727590	86727590	0.938644820700552	-4.74086934030244	1.16270523415443e-05	0.000535502177727032
TRINITY_DN72056_c0_g2_i1	ift57	Chr02	100006051	100006051	0.949786624039151	-6.65774190207856	3.6029166832246e-09	3.02208284217143e-06
TRINITY_DN117550_c0_g1_i1	tubgcp3	Chr02	112820947	112820947	4.64845381138654	1.01800592158711	0.000144590703606954	0.00407978662165186
TRINITY_DN95869_c0_g4_i1	ing1	Chr02	113523911	113523911	0.338452348881603	-5.89952975421987	2.17335324487387e-07	3.82600263777085e-05
TRINITY_DN129733_c3_g5_i1	col4a1	Chr02	113776064	113776064	1.07163502679156	2.10278279339348	1.03431034348643e-06	0.000104870733727855
TRINITY_DN97526_c0_g2_i2	zc3h13	Chr02	131018375	131018375	2.36751440529894	-4.91399412331644	2.19708726055321e-05	0.000878834904221285
TRINITY_DN73105_c0_g1_i1	LOC100494399	Chr02	136507481	136507481	0.469408849876237	-6.75613077083596	1.95994913880325e-08	9.67423611240978e-06
TRINITY_DN1416_c0_g1_i1	b4galnt1	Chr02	137910815	137910815	0.203251091791384	-4.64643518819522	2.45669265794807e-05	0.000965926885965948
TRINITY_DN207325_c0_g1_i1	tspan31	Chr02	138418876	138418876	2.46405777318149	-4.91178812808035	4.60761995981777e-06	0.000292984804649998
TRINITY_DN94125_c0_g1_i1	LOC496972	Chr02	139142051	139142051	1.90263819681565	-4.61925275047609	0.000608540067918853	0.0150262168420998
TRINITY_DN131583_c4_g1_i1	senp1-like	Chr02	140277955	140277955	3.47864101432433	-5.07862551356201	2.00324117734826e-06	0.000159826388972383
TRINITY_DN131154_c3_g9_i2	pde1b	Chr02	141495142	141495142	3.36938817895576	1.02712593449088	0.000409898079219194	0.0104861172206907
TRINITY_DN65335_c0_g1_i1	krt18	Chr02	144913853	144913853	2.24182148102525	-4.69834540777182	5.25732997635516e-05	0.00175540281960809
TRINITY_DN194884_c0_g1_i1	LOC100492997-like	Chr02	146585783	146585783	1.44994367569083	-5.49056200652931	6.2342825834979e-06	0.000357277312445594
TRINITY_DN7342_c0_g1_i1	mtus2	Chr02	151578900	151578900	0.384947626845951	-4.78936171583232	3.34847627457213e-05	0.00120842012099291
TRINITY_DN22248_c0_g1_i1	n6amt2	Chr02	155934642	155934642	1.34474115065073	-5.1910162638417	1.48541027943155e-05	0.000644453864179708
TRINITY_DN24113_c0_g2_i1	acat1	Chr02	156866472	156866472	2.09381425164094	-4.91831595236122	9.57400315551798e-07	9.89291339509755e-05
TRINITY_DN109985_c0_g2_i1	LOC100495196	Chr03	6274250	6274250	0.515090844695839	-4.74324174056614	8.35109932605528e-06	0.000428373388749438
TRINITY_DN49030_c0_g2_i1	ckap4	Chr03	11775639	11775639	0.588992402077559	-5.0110806411183	1.77150949529125e-05	0.000738484681169604
TRINITY_DN31207_c0_g1_i1	nme5	Chr03	22271480	22271480	4.04886061784482	-4.82690696181459	6.24253148670478e-05	0.00201156311469137
TRINITY_DN140119_c0_g1_i1	hnrnph1	Chr03	22507704	22507704	0.533717487928296	-4.83147548367205	3.6482246053141e-06	0.000246901851039351
TRINITY_DN122389_c1_g2_i1	ubtd2	Chr03	30816240	30816240	2.32057089315205	-5.15058182517658	4.39767675379743e-05	0.00151969653614373
TRINITY_DN92311_c0_g1_i1	jakmip2	Chr03	34073348	34073348	1.53204433165686	-5.39974644962449	6.50302018397415e-07	7.69246148258139e-05
TRINITY_DN181295_c0_g1_i1	kif20a-like	Chr03	38381499	38381499	0.474171577664082	-4.63148996025683	0.000106909356393329	0.00314479382036913
TRINITY_DN194815_c0_g1_i1	LOC100489632	Chr03	38909338	38909338	0.0788137358762481	-4.72862216691892	8.34765677788802e-05	0.00254474823361168
TRINITY_DN123166_c4_g3_i1	Xetrov90007911m	Chr03	45629579	45629579	1.82771432131232	-4.38676668928171	0.000181089147002012	0.00497276546529335
TRINITY_DN44602_c0_g2_i1	yeats4	Chr03	49475863	49475863	2.07306760946033	-4.72263231228068	0.000166688829570087	0.00461856536786787
TRINITY_DN50059_c0_g1_i1	gtse1	Chr03	65133393	65133393	1.60836064958693	-4.89752562056359	4.18646346255807e-05	0.00146871113616739
TRINITY_DN71471_c0_g1_i1	slc26a3.2	Chr03	66519257	66519257	0.800564276832113	-5.0688272434885	2.67492767432109e-06	0.000198504016153372
TRINITY_DN138717_c0_g1_i1	fgl2	Chr03	68520190	68520190	0.272709813922253	-4.17683902891022	0.000695290040508602	0.0170014384463587
TRINITY_DN63671_c0_g1_i1	grm3	Chr03	71474382	71474382	3.43415181356917	-4.70520754149173	0.000577372411858103	0.0143849400182109
TRINITY_DN93756_c0_g1_i1	bend7	Chr03	72180664	72180664	0.774696807837281	8.43390321110607	1.48566029776204e-19	1.37076923473511e-15
TRINITY_DN80359_c0_g4_i1	cpt1b	Chr03	80241473	80241473	0.256907697646578	-4.93776067192241	2.2354962827971e-05	0.000888404777931838
TRINITY_DN138198_c0_g1_i1	ube2q2	Chr03	80533395	80533395	0.971003744658245	-4.33448382350971	5.16025089441497e-05	0.00173269906212541
TRINITY_DN129669_c3_g1_i1	ccdc33	Chr03	83015671	83015671	0.152376089514403	-6.39552264045789	8.39515149004944e-08	2.27908332014287e-05
TRINITY_DN52317_c0_g1_i1	mtmr10	Chr03	87316199	87316199	0.877737663954272	-4.21718552889778	0.000806310703490016	0.0195435028656774
TRINITY_DN208315_c0_g1_i1	gldn	Chr03	92692994	92692994	0.0692238848086541	-4.71965256212676	1.37450644707501e-05	0.00061167746712277
TRINITY_DN28693_c0_g1_i1	nudcd3	Chr03	108085186	108085186	0.959126037821356	-4.60798473548097	1.48976098800761e-05	0.000645329955368555
TRINITY_DN195546_c0_g1_i1	pcna	Chr03	111252130	111252130	0.0580847285571367	-5.66561112675442	4.10525329051164e-07	5.67439812923192e-05
TRINITY_DN135643_c7_g7_i1	anxa4	Chr03	111802940	111802940	2.52948850354424	1.05927726466123	0.000993815256446763	0.02373494935155
TRINITY_DN123448_c1_g1_i1	map2k5	Chr03	116591915	116591915	3.53149962892722	-4.9003577423907	1.95598659926379e-05	0.000803289452041865
TRINITY_DN150954_c0_g1_i1	plat	Chr03	120239365	120239365	1.49048322551593	-5.40207839448079	7.5358030232456e-07	8.47931006843245e-05
TRINITY_DN128095_c4_g3_i3	asf1b	Chr03	123901977	123901977	3.20404035988802	2.15521025095933	5.3268845171302e-05	0.00177434613037502
TRINITY_DN95020_c0_g3_i1	spc24	Chr03	127283472	127283472	1.27208575733142	-4.13942350103343	0.000126411349185166	0.00361683930603784
TRINITY_DN88092_c0_g1_i1	ache	Chr03	131371299	131371299	0.524624341383299	-4.94153215754855	6.509836871431e-06	0.000364761709719049
TRINITY_DN198676_c0_g1_i1	ext2	Chr04	3813662	3813662	0.0662413026321159	-6.3972737139326	2.37569606804284e-08	1.06063334134558e-05
TRINITY_DN131425_c0_g1_i1	fibin	Chr04	12239155	12239155	1.65537254203803	-4.72713546682971	3.49850944635982e-05	0.00125114653068785
TRINITY_DN181207_c0_g1_i1	fa2h	Chr04	26638667	26638667	0.0430482981033234	-3.71604355714832	0.00189148114784714	0.0431625706285317
TRINITY_DN207883_c0_g1_i1	cd151	Chr04	35118694	35118694	2.4176475015357	-4.19275282168012	0.000179127755673627	0.00492378974880437
TRINITY_DN123447_c0_g2_i1	rassf7	Chr04	39550251	39550251	2.590063408289	-4.68786226736465	8.78099776867943e-05	0.00266219078025243
TRINITY_DN95569_c0_g2_i1	trmt112	Chr04	39935188	39935188	0.142504983673048	-4.24685658855931	0.000407252493411114	0.0104280749469192
TRINITY_DN134822_c0_g1_i1	LOC100487418	Chr04	40013655	40013655	1.54178785199329	1.44677277478109	0.00155652737979952	0.0360239781545575
TRINITY_DN98734_c0_g1_i1	eef1g	Chr04	41529466	41529466	2.3435175099293	-5.45058001141293	1.42747067911107e-05	0.00062917815920055
TRINITY_DN78998_c0_g2_i1	lrfn2-like	Chr04	42468596	42468596	0.654091990460529	-3.71461091720145	0.00192950602119213	0.0439577997255951
TRINITY_DN61172_c0_g1_i1	sipa1-like	Chr04	42953974	42953974	1.5531712057551	-4.75986386282969	1.49821064271954e-06	0.000130821673786993
TRINITY_DN166593_c0_g1_i1	slc7a6os	Chr04	49643160	49643160	0.556524585140044	-4.50700506854346	0.000154291879607308	0.0043231491675069
TRINITY_DN68303_c0_g1_i1	rspry1	Chr04	53797798	53797798	0.149502589698357	-4.50156039274034	0.000199048754529776	0.00542824583781694
TRINITY_DN89244_c0_g1_i1	gan	Chr04	55101203	55101203	0.866563825634525	-3.85731269153249	0.000418198240429344	0.0106787152168674
TRINITY_DN123680_c0_g1_i1	top1.2	Chr04	65111976	65111976	1.31231847026759	-3.38495665553104	1.05637423192954e-06	0.000105561150685233
TRINITY_DN47075_c0_g1_i1	hsd17b2	Chr04	66400990	66400990	1.45006194570312	-4.896709776909	2.43223300798769e-05	0.000957670123201982
TRINITY_DN80278_c0_g3_i1	dnajc6	Chr04	79208191	79208191	1.01809794157607	-4.61307104207963	3.87342653777388e-05	0.00136581460593097
TRINITY_DN201313_c0_g1_i1	tspan1	Chr04	81422391	81422391	0.177232116975024	-3.79418439778984	3.25271406810492e-06	0.000227361427790768
TRINITY_DN47219_c0_g1_i1	LOC101730862	Chr04	86302611	86302611	1.33987401456177	-5.18557612215589	2.23388243888922e-05	0.000888404777931838
TRINITY_DN4371_c0_g1_i1	LOC100145141	Chr04	87312261	87312261	3.83855835808245	-5.06661998811982	5.38073225240026e-05	0.00178797921664393
TRINITY_DN131466_c7_g1_i2	ndufa6	Chr04	105645228	105645228	2.43633654842181	2.39241518098581	0.00097997017255473	0.0234650297372966
TRINITY_DN193361_c0_g1_i1	mgst3	Chr04	108870716	108870716	4.3105638407215	-5.10147736791012	1.28067504499483e-05	0.000578288503188531
TRINITY_DN75384_c0_g3_i1	atf4	Chr04	110681012	110681012	1.71675398434878	-4.32086518655615	3.11282082597767e-05	0.00115191016661847
TRINITY_DN193342_c0_g1_i1	rac2	Chr04	112690763	112690763	0.376268919955601	-6.65222256159274	3.48478339748183e-08	1.41851183003378e-05
TRINITY_DN213500_c0_g1_i1	manf	Chr04	116954704	116954704	0.112187228821815	-4.77219508046049	3.40399991272856e-05	0.00122367165693931
TRINITY_DN24689_c0_g1_i1	bap1	Chr04	117712620	117712620	1.66174598774511	-4.39114433921828	0.000428566028095988	0.0109333711130847
TRINITY_DN21583_c0_g2_i1	lamb2-like	Chr04	127005972	127005972	2.01739581317908	-5.01717525294556	1.83528873439926e-07	3.45583620191642e-05
TRINITY_DN138452_c0_g1_i1	polr1c	Chr05	234976	234976	0.213633001649744	-5.75040100855435	6.08722448141013e-07	7.26268851919968e-05
TRINITY_DN74758_c0_g2_i1	hebp2	Chr05	23839843	23839843	0.190258182838765	-4.37940021132817	2.66424777120803e-05	0.00102000523246249
TRINITY_DN133899_c4_g1_i1	Xetrov90013347m	Chr05	28944236	28944236	3.85090813740982	-5.07537677711594	1.26858208083624e-05	0.000575645114713886
TRINITY_DN207957_c0_g1_i1	mtfr2	Chr05	34093859	34093859	1.90798803601754	-4.71959617477852	4.9089619518689e-06	0.000303901028454882
TRINITY_DN48431_c0_g2_i1	cnst-like	Chr05	40817526	40817526	2.38170252181626	-5.10847562811273	3.45669942160726e-05	0.00123779353156648
TRINITY_DN95678_c0_g2_i1	gpr126	Chr05	53863685	53863685	0.549989667947431	-4.71370700867647	7.35123999427737e-05	0.00231362949139024
TRINITY_DN135093_c2_g2_i1	wtap	Chr05	54316099	54316099	1.89564314961717	-4.39645559538731	1.8319909147525e-07	3.45583620191642e-05
TRINITY_DN166813_c0_g1_i1	fndc1	Chr05	54515795	54515795	0.033458628408956	-4.11556248454531	0.000228520572245107	0.00614718118536886
TRINITY_DN131251_c3_g6_i1	LOC100496491	Chr05	74971425	74971425	1.94363017981989	-4.86934555285945	8.26999301880976e-05	0.00252942990895751
TRINITY_DN151716_c0_g1_i1	cldn1	Chr05	99769722	99769722	0.415020664011437	-5.9862489405655	1.31458577856069e-07	2.86517593311494e-05
TRINITY_DN48876_c0_g2_i1	p2ry14	Chr05	106725981	106725981	2.27473949164627	-4.68080015080054	6.48075072301382e-06	0.000363868519296192
TRINITY_DN137939_c0_g1_i1	atr	Chr05	116280008	116280008	0.661425147085741	-4.36891651942669	1.36675453746507e-05	0.000609207175475576
TRINITY_DN27202_c0_g1_i1	hps3	Chr05	118853586	118853586	0.148762165438862	-5.67946750647279	5.49493028373002e-07	6.75998534460653e-05
TRINITY_DN98350_c0_g4_i1	agfg1	Chr05	125366695	125366695	0.14777803962013	-4.25246178544844	0.000253090414543547	0.00674258197744503
TRINITY_DN62559_c0_g1_i1	pfn4	Chr05	141608966	141608966	0.911814402224688	-6.52800196640613	1.98330877339778e-08	9.67423611240978e-06
TRINITY_DN134398_c2_g1_i1	bmi1	Chr06	18539729	18539729	3.59764524538546	-5.11130751644762	7.90055435508249e-06	0.000413145940591462
TRINITY_DN189080_c0_g1_i1	Xetrov90015728m	Chr06	20798284	20798284	0.97310883725557	-4.62375687275481	1.65470405260659e-05	0.000701412070078875
TRINITY_DN123184_c1_g3_i1	slc25a40	Chr06	21042137	21042137	0.226587919883872	-4.12541629629464	8.50489095107907e-05	0.00258414249753972
TRINITY_DN55098_c0_g1_i1	evx1	Chr06	32806515	32806515	0.169929956643585	-4.5335893298018	0.000115252418858286	0.00333701564225666
TRINITY_DN23199_c0_g2_i1	LOC101730706	Chr06	42992264	42992264	0.611278506358602	-5.03068693630288	1.22548224336791e-06	0.000114987622021775
TRINITY_DN19225_c0_g1_i1	elovl2	Chr06	84737019	84737019	0.351448071637947	-4.48921485725182	5.79760231454273e-05	0.00190139374486425
TRINITY_DN116138_c0_g2_i2	apcdd1	Chr06	89607524	89607524	3.02055529427506	4.05762657981726	0.00046371076415088	0.0117973473820739
TRINITY_DN211480_c0_g1_i1	rnf138	Chr06	96991714	96991714	0.692968235608947	-5.43361453864497	2.70807038281849e-06	0.000199891701857109
TRINITY_DN82158_c0_g2_i1	st18	Chr06	99182223	99182223	0.23839459830883	-4.14041888207764	0.000464932240770848	0.0118167311150172
TRINITY_DN68054_c0_g2_i1	mrpl13	Chr06	123281172	123281172	2.75349170306725	-5.78538715228443	1.34357289989386e-06	0.000121934747111678
TRINITY_DN124442_c0_g1_i1	taf5	Chr07	20372799	20372799	0.175269629627707	-4.84147073450012	2.6625138632777e-05	0.00102000523246249
TRINITY_DN78781_c0_g1_i1	fgf8	Chr07	22702432	22702432	3.4676451823015	-5.00200748195403	3.11860209104676e-05	0.00115250875674465
TRINITY_DN165574_c0_g1_i1	cpn1	Chr07	27352634	27352634	0.0179000438557417	-5.0351459252859	9.16887170624224e-06	0.000456464692138103
TRINITY_DN80786_c0_g1_i1	casz1	Chr07	39083845	39083845	2.99758079774363	-4.82033632432039	5.63883113523025e-05	0.00185812911694254
TRINITY_DN196730_c0_g1_i1	timm23	Chr07	41952339	41952339	0.274762734313714	-4.66496586278843	2.06581900492383e-05	0.000840909853768995
TRINITY_DN115749_c0_g2_i1	erlin1	Chr07	59176325	59176325	0.591468018783712	-6.17639707634391	1.10328816481581e-07	2.5041308977524e-05
TRINITY_DN207190_c0_g1_i1	ilvbl	Chr07	69160860	69160860	0.330965838623921	-5.39862832135517	5.82319486148807e-06	0.00034077385574205
TRINITY_DN131292_c2_g5_i1	LOC100489267	Chr07	76040433	76040433	0.338691652561837	-6.61303392595505	4.62931243121954e-08	1.7553338095364e-05
TRINITY_DN82390_c0_g3_i1	plekhn1	Chr07	79850680	79850680	0.206241681604137	-4.87851962255604	2.22093874337306e-05	0.000886786447089086
TRINITY_DN67985_c0_g1_i1	kmt2a	Chr07	85002433	85002433	0.45052510717317	-6.73073875884344	2.12383649787538e-08	9.96403292562552e-06
TRINITY_DN123558_c0_g1_i1	sorl1	Chr07	88174319	88174319	4.25985384808593	1.30618162290118	0.000310054862731355	0.00814261726793539
TRINITY_DN138081_c0_g1_i1	LOC100497714-like	Chr07	103504489	103504489	0.488921526290994	-5.04475543070295	1.89618174318199e-06	0.000153465817072108
TRINITY_DN85325_c0_g1_i1	vbp1	Chr08	29483296	29483296	0.892004494266986	-4.88299596003034	4.20639795353516e-05	0.00147383665004878
TRINITY_DN56824_c0_g1_i1	hla-drb1	Chr08	51404035	51404035	0.0407404703217333	-5.15217501453024	1.0560165880126e-06	0.000105561150685233
TRINITY_DN52451_c0_g1_i1	LOC733726	Chr08	56893245	56893245	0.316354585672049	-6.57662320942052	8.90173396247565e-08	2.33672285351801e-05
TRINITY_DN167602_c0_g1_i1	pak4	Chr08	59732921	59732921	0.505787256134791	-4.93435424276647	4.43811967158046e-06	0.000285028196077372
TRINITY_DN187391_c0_g1_i1	Xetrov90021117m	Chr08	61127721	61127721	0.533724409741143	-6.10961515002636	2.2525221902976e-07	3.90094188923564e-05
TRINITY_DN3894_c0_g2_i1	sptlc2	Chr08	61825282	61825282	1.34547342236342	-4.79083772362514	8.10449495339827e-06	0.000420098165374652
TRINITY_DN91015_c0_g3_i1	nrde2	Chr08	65684380	65684380	0.641475555129563	-4.9497562237703	8.85724431350409e-08	2.33672285351801e-05
TRINITY_DN13724_c0_g1_i1	gmfg-like	Chr08	74335829	74335829	4.11968463197687	-5.03083511062786	4.19128810560911e-06	0.000274266796130639
TRINITY_DN126508_c0_g1_i1	LOC100498371-like	Chr08	77177085	77177085	0.816777783330225	-4.49667246706497	1.90085335834373e-05	0.00078297054998444
TRINITY_DN194332_c0_g1_i1	trmt61a	Chr08	77516706	77516706	0.132047747352377	-4.2373830013319	0.00010333936702242	0.00305275739507
TRINITY_DN48721_c0_g2_i1	psma3	Chr08	83320300	83320300	0.747288200465538	-4.93780637573036	3.32487200046124e-05	0.00120461331116187
TRINITY_DN179695_c0_g1_i1	spred1	Chr08	90520636	90520636	1.20038550022568	-5.99022831272377	6.781694764068e-08	2.10288039586923e-05
TRINITY_DN135864_c0_g1_i1	srp14	Chr08	93926719	93926719	5.38107965738331	-1.06500093859916	7.57620657747065e-06	0.000400208774932037
TRINITY_DN141492_c0_g1_i1	bmf	Chr08	93964574	93964574	0.371592567242516	-4.78174635471165	2.31829955949322e-06	0.000177266662449647
TRINITY_DN116526_c0_g1_i1	srebf1	Chr09	9596809	9596809	2.65877298013895	-1.11447160280598	0.00010876994640169	0.00317925249883715
TRINITY_DN25447_c0_g1_i1	LOC100488928	Chr09	13065883	13065883	0.417456440492463	-5.98367303919846	2.1839176906351e-07	3.82600263777085e-05
TRINITY_DN168152_c0_g1_i1	Xetrov90023243m	Chr09	13447606	13447606	0.332021371058142	-4.72546631870796	3.27236401410306e-05	0.00119182941987333
TRINITY_DN136811_c0_g1_i1	nlrc3	Chr09	14838458	14838458	1.40512916706803	-5.50912026511858	1.93688876955182e-07	3.55053517491354e-05
TRINITY_DN119713_c0_g1_i1	Xetrov90023325m	Chr09	15563521	15563521	9.97560462179583	-1.19253332090804	0.00047570952885582	0.0120582781673343
TRINITY_DN155375_c0_g1_i1	cyth3	Chr09	19532939	19532939	0.355439702017265	-5.05167260914422	3.29969811218997e-06	0.000227769685150669
TRINITY_DN74520_c0_g2_i1	get4	Chr09	22298559	22298559	3.24158347431183	-5.19318887229376	4.65228047581963e-06	0.000294007131439925
TRINITY_DN69831_c0_g2_i1	nsmce1	Chr09	23141794	23141794	1.10079948000763	-5.87370972298539	7.99996134421554e-08	2.21438930007886e-05
TRINITY_DN104435_c0_g4_i2	slc40a1	Chr09	39469907	39469907	1.67316083753367	-4.9287876570004	1.96492800113652e-05	0.00080576603068828
TRINITY_DN106039_c0_g3_i1	ehhadh	Chr09	49804538	49804538	0.51252087822605	-4.66450982987986	0.00112657202031608	0.0267669643968661
TRINITY_DN137020_c0_g1_i1	ag1	Chr09	55633147	55633147	0.220162594481539	-4.73614088553778	1.10988602686511e-05	0.000525156328608995
TRINITY_DN81335_c0_g1_i1	LOC100489188	Chr09	55654910	55654910	0.246529996991568	-6.60757717728703	2.60474407626077e-08	1.12655181298278e-05
TRINITY_DN88902_c0_g3_i1	LOC100145523	Chr09	56186239	56186239	0.240298771796242	-5.00187582230313	2.61923250002286e-06	0.000197011835871285
TRINITY_DN75020_c0_g1_i1	sp9	Chr09	61338597	61338597	0.594767829078368	-5.31954374570409	4.91862936227554e-06	0.000303901028454882
TRINITY_DN127419_c2_g1_i1	sp3	Chr09	61496864	61496864	0.873842363265226	-4.65968022329465	2.86938594182506e-06	0.000207515978879123
TRINITY_DN90904_c0_g2_i1	hat1	Chr09	62431326	62431326	0.40960250884544	-4.06318096596554	0.000178616921787868	0.00491462862334811
TRINITY_DN36107_c0_g1_i1	psmd11	Chr10	6662497	6662497	0.021378467940478	-6.24779261476051	1.96314443778323e-07	3.55974852295765e-05
TRINITY_DN97473_c0_g2_i1	asic2-like.2	Chr10	8365536	8365536	0.179594644836498	-5.22246105836755	6.77315141822643e-06	0.000372725310649121
TRINITY_DN110547_c0_g1_i3	ezh1	Chr10	11719501	11719501	2.86420107565127	-4.49131034918702	0.000199267936187977	0.00542887448197165
TRINITY_DN100825_c1_g1_i1	tnnc2	Chr10	16545216	16545216	2.15618993539295	-5.60521024962851	2.52453879562842e-07	4.23510508260574e-05
TRINITY_DN85368_c0_g3_i1	sox9	Chr10	22455490	22455490	1.58771340065554	-5.28401377434582	2.38930335795636e-05	0.000944798813546172
TRINITY_DN43967_c0_g1_i1	serinc3	Chr10	30125709	30125709	0.247849377117602	-5.79318606042486	3.62541476032328e-07	5.28165687188149e-05
TRINITY_DN98033_c0_g2_i1	tti1	Chr10	30986723	30986723	1.41396309690869	-5.51251978296644	1.03900583117116e-06	0.000104962340900795
TRINITY_DN64116_c0_g1_i1	LOC733539	Chr10	31541596	31541596	0.884549092713809	-4.15135690134412	6.41175513820233e-06	0.000362939431953866
TRINITY_DN16215_c0_g2_i1	gss	Chr10	34611770	34611770	2.08103448686045	-4.48262213862584	1.1136561198297e-05	0.000526040979469046
TRINITY_DN43474_c0_g1_i1	rab37	Chr10	35372206	35372206	1.68949541381426	-5.03048037098682	6.24961825035128e-06	0.000357416184234966
TRINITY_DN60830_c0_g2_i1	Xetrov90025606m	Chr10	36888393	36888393	0.911675711346262	-5.66813364968079	1.43652249003938e-06	0.000127038155029681
