gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46
TRINITY_DN121548_c0_g1_i1	Xetrov90020821m	Chr08	52630960	52630960	4.59507332945988	-10.8404623721013	5.45074116643091e-72	2.19269250696699e-69
TRINITY_DN104654_c0_g1_i1	ino80	Chr08	95309657	95309657	1.82619173305799	-2.09904687508521	1.05886998627363e-05	0.000113150284180165
TRINITY_DN129467_c0_g1_i1	otud7b	Chr08	107679289	107679289	1.7118921817678	-2.09794629374934	2.47741330343496e-06	2.99656475271441e-05
TRINITY_DN131611_c1_g2_i2	LOC100492973	Chr09	1221934	1221934	0.242800941351321	-3.03497096651313	5.99747446553803e-06	6.74100994344227e-05
TRINITY_DN120868_c0_g2_i1	umod.3	Chr09	18407352	18407352	1.83535098343612	-2.63619152111919	0.000429947318298101	0.00322699851509868
TRINITY_DN129053_c3_g4_i1	tmem237	Chr09	49027410	49027410	0.427477653672118	2.74059366047202	1.64709749043248e-05	0.000169893542220333
TRINITY_DN117665_c0_g2_i1	fev	Chr09	77516950	77516950	4.87079590882067	-2.07405985863398	2.91712278448761e-12	7.83164255843977e-11
TRINITY_DN128047_c0_g2_i1	pnmt	Chr10	3017738	3017738	3.12920638585292	-4.4578555328456	7.71512678434588e-24	5.21471482732712e-22
TRINITY_DN129170_c3_g6_i2	Xetrov90025009m	Chr10	14466129	14466129	2.54045018957549	-2.29013810857119	5.0312419444475e-09	9.27451628503067e-08
TRINITY_DN48650_c0_g2_i1	LOC100496945	scaffold_14	132823	132823	1.58466606143005	-2.05454185062381	1.00725656410608e-05	0.000108051552539225
TRINITY_DN63832_c0_g1_i1	Xetrov90028445m	scaffold_384	7659	7659	3.76312681752163	-4.04719030732155	5.43698072371125e-12	1.425906795269e-10
TRINITY_DN113308_c0_g1_i2	aqp10	scaffold_627	999	999	1.84001447552335	-8.04712668351266	1.51629401246202e-14	5.20002338705552e-13
TRINITY_DN114033_c0_g1_i2	sec22l2	scaffold_828	1873	1873	0.283755436766931	-7.21157574828952	2.14948064336498e-16	8.66077491537415e-15
TRINITY_DN110103_c0_g1_i1	Xetrov90030986m	scaffold_99	91253	91253	5.63960711852964	-8.56902642927047	7.90955565889294e-48	1.37952606775139e-45
TRINITY_DN135005_c2_g1_i2	NA	NA	NA	NA	1.55740159755817	2.11150067930824	0.00475630763230876	0.0260261230051366
TRINITY_DN119494_c0_g1_i1	NA	NA	NA	NA	5.14889953364173	-9.01480068059666	4.44065288379296e-76	2.05100599212371e-73
TRINITY_DN135514_c0_g1_i1	NA	NA	NA	NA	0.621200707041785	-9.45937185017083	1.09615665517048e-18	5.37116761033534e-17
TRINITY_DN124410_c0_g4_i3	NA	NA	NA	NA	3.31651703796578	-2.40426428277382	4.85638826556648e-10	1.01528231124471e-08
TRINITY_DN123557_c0_g2_i1	NA	NA	NA	NA	2.51405843801012	-2.23154039493933	1.77515682101172e-08	2.98142668504062e-07
TRINITY_DN126177_c8_g1_i1	NA	NA	NA	NA	2.53998386637649	-5.95078129145657	1.08765232930494e-26	8.98249561099157e-25
TRINITY_DN135864_c0_g11_i1	NA	NA	NA	NA	2.1331141227582	10.4061998702867	1.33066741394542e-25	9.87743332476566e-24
TRINITY_DN128157_c0_g1_i3	NA	NA	NA	NA	3.06883254384157	-9.28812316262371	1.59068496927428e-39	2.17985020981702e-37
TRINITY_DN123649_c5_g1_i1	NA	NA	NA	NA	3.7349149924489	-2.72107273921251	2.27688713711003e-14	7.6123112716704e-13
TRINITY_DN126245_c6_g1_i1	NA	NA	NA	NA	3.16875736576917	-2.83026623536951	1.44900871638823e-13	4.50058859220907e-12
TRINITY_DN133588_c4_g3_i1	NA	NA	NA	NA	2.29573367582262	-2.1809861851459	1.18840886632312e-07	1.77805072195351e-06
TRINITY_DN113183_c0_g1_i2	NA	NA	NA	NA	8.54705156874221	-5.36878226075063	1.10448572914425e-27	9.56492311478702e-26
TRINITY_DN125698_c0_g1_i8	NA	NA	NA	NA	2.48751359612514	-3.03444029062807	8.60937827822982e-12	2.21139550604871e-10
TRINITY_DN135189_c4_g1_i1	NA	NA	NA	NA	4.97918453370733	-5.01822791711437	2.80964082855451e-45	4.55034103279079e-43
TRINITY_DN134642_c6_g4_i1	NA	NA	NA	NA	6.11947374737383	-2.30827603738646	3.31318411561704e-13	9.93198618120246e-12
TRINITY_DN120854_c0_g1_i3	NA	NA	NA	NA	4.50972907799584	-3.3306134797072	1.08287038878712e-25	8.18420314143622e-24
TRINITY_DN3025_c0_g1_i1	NA	NA	NA	NA	1.95791097742749	-3.88809532378977	1.44005586865992e-08	2.46848339658056e-07
TRINITY_DN130578_c0_g3_i1	NA	NA	NA	NA	2.04447762629393	2.18517396311275	0.000633292308105978	0.00455842523996283
TRINITY_DN124404_c2_g1_i10	NA	NA	NA	NA	2.64922307532174	-2.03996694689342	4.65310696890975e-07	6.35907621433304e-06
TRINITY_DN128427_c0_g2_i2	NA	NA	NA	NA	4.74513449832527	-2.58712809102524	1.06985078811999e-14	3.73190888202806e-13
TRINITY_DN130393_c6_g2_i4	NA	NA	NA	NA	3.42034911274997	-8.49578702051072	2.30809692565185e-46	3.83774969484552e-44
TRINITY_DN109077_c0_g1_i1	NA	NA	NA	NA	2.13325758472286	-2.80840189519609	2.21508906286101e-06	2.71082121279767e-05
TRINITY_DN121601_c6_g1_i1	NA	NA	NA	NA	0.844524692717788	2.91998223776724	0.000528730205957668	0.00388311544958487
TRINITY_DN121815_c5_g2_i6	NA	NA	NA	NA	5.54600296048731	-2.2241577807487	1.37691760852476e-12	3.86295861352262e-11
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	5.99867544553538	-14.8855152388637	7.31949200514999e-94	1.14097156312779e-90
TRINITY_DN134537_c0_g2_i1	NA	NA	NA	NA	0.550939593810255	2.14125200320207	0.00606026854637401	0.0318611209559684
TRINITY_DN125025_c0_g1_i2	NA	NA	NA	NA	5.25758599953435	-6.48512641337563	8.24921131535913e-50	1.55866348042706e-47
TRINITY_DN121931_c0_g1_i1	NA	NA	NA	NA	3.18985962718938	-3.03007100773526	1.58546481037498e-14	5.40205981360143e-13
TRINITY_DN117943_c0_g1_i3	NA	NA	NA	NA	2.30587753336026	-2.79420362882088	3.76738764471521e-10	7.98937176248501e-09
TRINITY_DN124280_c3_g2_i1	NA	NA	NA	NA	2.68850044099946	-2.54048877057769	7.84531795162643e-08	1.20412353865548e-06
TRINITY_DN101751_c0_g1_i1	NA	NA	NA	NA	3.57499664797701	-3.00470122213382	7.54474362885711e-15	2.67672049569453e-13
TRINITY_DN130677_c4_g1_i1	NA	NA	NA	NA	2.89512466370181	-2.07742874195927	1.9430948993538e-07	2.81269471182723e-06
TRINITY_DN131519_c3_g2_i3	NA	NA	NA	NA	0.205972808531117	-2.51755124853886	1.05683458108588e-05	0.000113029636736118
TRINITY_DN131079_c3_g2_i1	NA	NA	NA	NA	3.79043183122895	-3.8266092745317	2.32340723099692e-24	1.61415319633132e-22
TRINITY_DN126783_c1_g5_i3	NA	NA	NA	NA	4.28506644117525	-9.65515446669073	1.01919039886704e-65	3.21767439723329e-63
TRINITY_DN133268_c0_g3_i1	NA	NA	NA	NA	1.82176227710363	-2.12441198067744	1.18615239182772e-05	0.000125514750974014
TRINITY_DN125052_c1_g2_i1	NA	NA	NA	NA	5.28618944363595	-2.05000346114778	9.10215657661392e-10	1.82930610134833e-08
TRINITY_DN122373_c0_g2_i1	NA	NA	NA	NA	0.949521140127406	-4.71546590301773	1.97566806437923e-10	4.35677605602851e-09
TRINITY_DN131630_c1_g1_i1	NA	NA	NA	NA	1.18539960900002	-3.17243057483624	1.72618431750113e-07	2.51623396042056e-06
TRINITY_DN135315_c2_g1_i1	NA	NA	NA	NA	2.8756617837786	-11.7523321644627	2.8351479291232e-46	4.652067401333e-44
TRINITY_DN134566_c2_g1_i1	NA	NA	NA	NA	3.34198441945231	-2.27579387526312	1.873694562489e-07	2.71854660168924e-06
TRINITY_DN122708_c1_g6_i3	NA	NA	NA	NA	3.52162215578043	-2.30381218347389	5.11146751192846e-05	0.000478709451903035
TRINITY_DN118842_c0_g1_i2	NA	NA	NA	NA	4.20793153692009	-4.3147271757296	1.09023239087544e-30	1.08464746708131e-28
TRINITY_DN130961_c1_g4_i1	NA	NA	NA	NA	5.31928324091213	-2.05926919648531	1.95415238881802e-11	4.83997167125225e-10
TRINITY_DN128972_c3_g1_i2	NA	NA	NA	NA	3.10584082160644	-2.08260519734049	3.45804060089153e-07	4.81020583529479e-06
TRINITY_DN107052_c0_g1_i1	NA	NA	NA	NA	2.67528906728577	4.32192275372448	0.000950649324561536	0.00649949144843456
TRINITY_DN123427_c1_g1_i1	NA	NA	NA	NA	3.81650276324701	-4.02205786146104	7.3544334777212e-23	4.76433572384011e-21
TRINITY_DN116815_c0_g2_i2	NA	NA	NA	NA	0.432677328263149	-5.13806544023659	4.24897520568833e-12	1.12498609984153e-10
TRINITY_DN131600_c6_g13_i2	NA	NA	NA	NA	1.70163383790561	-2.37563345190015	3.23704610643211e-06	3.81005978954805e-05
TRINITY_DN117125_c0_g1_i1	NA	NA	NA	NA	6.16827379904245	-8.36598805495762	2.99259439517454e-60	8.02562331290841e-58
TRINITY_DN130614_c2_g1_i1	NA	NA	NA	NA	2.30025196452641	-2.54139570228681	4.70302772018026e-10	9.84871657170578e-09
TRINITY_DN126536_c4_g2_i2	NA	NA	NA	NA	2.55637751776672	-2.18356124110007	3.79743373914102e-06	4.41752774663789e-05
TRINITY_DN69456_c0_g1_i2	NA	NA	NA	NA	7.47452789529822	-12.077744700939	6.88766760754035e-98	5.40691073523231e-94
TRINITY_DN127814_c1_g1_i1	NA	NA	NA	NA	4.94371020274144	-2.80983744907978	9.86747468784878e-20	5.21408233452619e-18
TRINITY_DN119394_c0_g1_i1	NA	NA	NA	NA	4.13492807833042	-2.88058676230333	1.4321473490816e-15	5.40381044378882e-14
TRINITY_DN129618_c2_g1_i1	NA	NA	NA	NA	5.30579233895908	-2.12071385776567	3.52304719996786e-10	7.52941904150801e-09
TRINITY_DN115118_c0_g1_i1	NA	NA	NA	NA	1.3999974448718	-2.40632223349961	4.56329001597861e-05	0.000429483080334047
TRINITY_DN135364_c0_g4_i2	NA	NA	NA	NA	1.33528808505037	-2.54774012423349	1.46355301065364e-06	1.84449093677173e-05
TRINITY_DN126078_c0_g1_i1	NA	NA	NA	NA	4.73024096997638	-13.6146392698442	2.11236715377957e-93	3.09909112837742e-90
TRINITY_DN135230_c0_g1_i5	NA	NA	NA	NA	5.53133386266649	-7.04640032039289	1.05833873835173e-68	3.56703060449062e-66
TRINITY_DN129609_c0_g2_i1	NA	NA	NA	NA	0.044519215019025	-4.27684909545237	1.5536679063241e-08	2.64505332775627e-07
TRINITY_DN136529_c1_g2_i1	NA	NA	NA	NA	6.79344863074854	-5.44347740412234	3.28205731363551e-36	3.9166407396834e-34
TRINITY_DN132917_c3_g1_i2	NA	NA	NA	NA	3.86497197194436	-2.22785299282921	2.22281656270425e-09	4.25474043671579e-08
TRINITY_DN134800_c12_g7_i1	NA	NA	NA	NA	1.14569515005053	-3.39215164373153	3.56757514716483e-10	7.59853900473424e-09
TRINITY_DN121488_c3_g6_i1	NA	NA	NA	NA	0.964211468743802	-3.63744461540722	2.76881807515715e-09	5.26349783631818e-08
TRINITY_DN13815_c0_g2_i1	NA	NA	NA	NA	0.990049423743812	-2.16049545745794	0.00119618019397329	0.00795783681458728
TRINITY_DN130057_c11_g2_i3	NA	NA	NA	NA	1.58136306306775	-3.86501777387947	5.27882911725325e-14	1.70764302222326e-12
TRINITY_DN130794_c4_g14_i1	NA	NA	NA	NA	1.44328128330951	-4.25382073150253	2.05915251942289e-05	0.000207924384562455
TRINITY_DN131766_c7_g1_i1	NA	NA	NA	NA	3.07483748089737	-2.24236815387691	1.41586606494388e-08	2.43203274970835e-07
TRINITY_DN129466_c1_g3_i1	NA	NA	NA	NA	4.84161935530688	-3.75379488284607	8.8453434428439e-24	5.91452307796166e-22
TRINITY_DN125546_c0_g2_i2	NA	NA	NA	NA	4.16580776267792	-2.68530664454828	7.93918174756713e-16	3.04164565232061e-14
TRINITY_DN92528_c0_g1_i2	NA	NA	NA	NA	0.330659958967578	-2.11179585918628	0.00012491532220971	0.00106288074335341
TRINITY_DN129466_c1_g2_i3	NA	NA	NA	NA	4.45497552556568	-7.3077236143187	5.71931473248023e-53	1.16922482576057e-50
TRINITY_DN109646_c1_g1_i3	NA	NA	NA	NA	5.90185742547695	-4.41870337876876	3.32542869815348e-37	4.16781493269578e-35
TRINITY_DN130955_c0_g1_i1	NA	NA	NA	NA	5.86823686939099	-5.62335488229836	1.18113705292148e-54	2.53954648594092e-52
TRINITY_DN131869_c0_g3_i1	NA	NA	NA	NA	0.630865907500903	-2.49492718252006	5.90274783033877e-06	6.64952274780846e-05
TRINITY_DN129165_c2_g1_i1	NA	NA	NA	NA	5.15454559096182	-2.15221101722106	4.7678110627631e-10	9.97600467419248e-09
TRINITY_DN121209_c1_g1_i1	NA	NA	NA	NA	5.26525618609402	-3.02660160304291	2.52864645432144e-23	1.65965713729555e-21
TRINITY_DN92751_c0_g1_i1	NA	NA	NA	NA	4.3536115092025	-2.24693786439166	7.71495633097959e-12	1.99604487397263e-10
TRINITY_DN119779_c0_g2_i3	NA	NA	NA	NA	4.05149706456933	-2.56191235924233	3.37488979756247e-12	9.01211203865155e-11
TRINITY_DN125445_c4_g5_i1	NA	NA	NA	NA	2.56594084029475	-2.87317552018447	4.89538066731412e-13	1.44663138890381e-11
TRINITY_DN131592_c2_g2_i2	NA	NA	NA	NA	2.42093343208761	2.19060670141928	5.85016434136021e-05	0.000539803732289549
TRINITY_DN44076_c0_g2_i1	NA	NA	NA	NA	4.18113749750403	-2.02899436766234	2.10660499305355e-09	4.04471402091984e-08
TRINITY_DN82182_c0_g1_i1	NA	NA	NA	NA	1.82525406147204	-4.74624867464652	2.41795349433894e-15	8.94750416948184e-14
TRINITY_DN113911_c0_g2_i1	NA	NA	NA	NA	5.00879449879914	-2.42110166748288	3.79978604808401e-15	1.37948273399219e-13
TRINITY_DN130941_c3_g2_i1	NA	NA	NA	NA	4.64332471805421	-3.23965882364041	2.47187702543891e-21	1.43374616026678e-19
TRINITY_DN135315_c3_g4_i2	NA	NA	NA	NA	4.96852908354291	-10.7126084178684	7.67701802975623e-67	2.48665593091104e-64
TRINITY_DN126312_c0_g1_i4	NA	NA	NA	NA	6.70563389283498	-5.33132824979467	8.87994751766162e-45	1.41066733145222e-42
TRINITY_DN132268_c0_g1_i1	NA	NA	NA	NA	5.09953228541081	-3.15185833876707	7.56026320225347e-24	5.12392729694032e-22
TRINITY_DN135954_c9_g5_i1	NA	NA	NA	NA	1.4051703356902	-2.33662518044193	7.98051677821979e-05	0.000710357134067023
TRINITY_DN85639_c0_g1_i2	NA	NA	NA	NA	2.95180195693316	-3.18026920788611	2.85905201999918e-12	7.68401039124994e-11
TRINITY_DN129198_c1_g3_i1	NA	NA	NA	NA	5.65288127980026	-2.42166924676264	2.08233924931946e-14	6.98998966585149e-13
TRINITY_DN130083_c2_g6_i1	NA	NA	NA	NA	5.62726906541072	-2.61160024126859	3.45541354738573e-17	1.49361298588124e-15
TRINITY_DN129794_c1_g1_i1	NA	NA	NA	NA	2.92363937658597	-3.03902165914728	8.6694899359773e-14	2.73357457007851e-12
TRINITY_DN104496_c0_g2_i1	NA	NA	NA	NA	1.12432942926031	-3.09608506435303	8.88724341942855e-09	1.5810038382594e-07
TRINITY_DN105987_c0_g2_i2	NA	NA	NA	NA	1.01347828292385	2.09267347431533	0.0094317269986388	0.0459536438900274
TRINITY_DN125533_c0_g1_i1	NA	NA	NA	NA	3.20114493988563	-2.45875688860196	5.82634625541178e-09	1.06535851874065e-07
TRINITY_DN128912_c6_g1_i1	NA	NA	NA	NA	4.43327050102833	2.34222700595344	0.000394409882632871	0.00299269147634513
TRINITY_DN134606_c0_g2_i7	NA	NA	NA	NA	3.77211486026843	-2.74163642663826	1.45307351298346e-14	5.01260117390325e-13
TRINITY_DN67240_c0_g1_i1	NA	NA	NA	NA	1.39093651826307	-2.75073858278245	1.3826502263887e-08	2.37825374457659e-07
TRINITY_DN123057_c1_g2_i1	NA	NA	NA	NA	1.53756136668529	-3.29636327626021	2.20697492675533e-06	2.70487280826559e-05
TRINITY_DN127832_c2_g2_i2	NA	NA	NA	NA	1.76670720161646	-3.00687192800299	6.52388362880724e-10	1.32826270682515e-08
TRINITY_DN125462_c0_g1_i2	NA	NA	NA	NA	3.73783439723131	2.28413178897655	0.00045704052511144	0.00340575074299505
TRINITY_DN125944_c4_g1_i2	NA	NA	NA	NA	3.31149117724257	-2.10985673864411	2.65722446207779e-08	4.36874326359145e-07
TRINITY_DN133291_c0_g2_i1	NA	NA	NA	NA	7.16471749904079	-10.6287511824479	1.90057797276201e-95	3.64633193989672e-92
TRINITY_DN127328_c1_g5_i1	NA	NA	NA	NA	3.11400327299506	-3.76983019029276	5.97952120604894e-17	2.51492813490838e-15
TRINITY_DN136237_c11_g5_i1	NA	NA	NA	NA	7.25109330839075	-2.07633663694158	0.00680187986849998	0.035007363970338
TRINITY_DN133002_c6_g5_i3	NA	NA	NA	NA	3.74581077117761	-2.73593045887125	3.26713382728219e-13	9.80572620773107e-12
TRINITY_DN135256_c1_g1_i2	NA	NA	NA	NA	2.20676453674468	-3.30317942477613	1.16149563699943e-11	2.94100128755358e-10
TRINITY_DN131809_c9_g1_i2	NA	NA	NA	NA	3.53127484175219	-2.46973995591613	7.26578861842924e-12	1.88963539032579e-10
TRINITY_DN129009_c1_g1_i3	NA	NA	NA	NA	4.87620123717261	-3.89821057020526	3.27527775019179e-33	3.59862124967108e-31
TRINITY_DN135280_c4_g2_i1	NA	NA	NA	NA	5.89815473389938	-2.63295137814693	1.74614178360967e-15	6.55881358810373e-14
TRINITY_DN127491_c0_g1_i1	NA	NA	NA	NA	4.05256144494712	-3.90575903720372	2.68102615310409e-26	2.15701526724416e-24
TRINITY_DN117838_c2_g1_i2	NA	NA	NA	NA	2.58764670615973	-5.47718177898391	2.73234787705643e-29	2.53336388110276e-27
TRINITY_DN118637_c0_g1_i1	NA	NA	NA	NA	6.72334069783131	-2.7898010220904	1.62700622016156e-12	4.52387537759749e-11
TRINITY_DN116762_c0_g1_i1	NA	NA	NA	NA	5.59831500133988	-2.34993742493955	3.2277664946059e-13	9.699243872526e-12
TRINITY_DN136525_c2_g5_i1	NA	NA	NA	NA	3.06522868225618	-2.29960705444485	3.10088851849372e-07	4.34625188524053e-06
TRINITY_DN103565_c0_g4_i1	NA	NA	NA	NA	0.0376185650457154	-5.01153916041235	5.92757243322559e-09	1.08228099602547e-07
TRINITY_DN49526_c0_g2_i1	NA	NA	NA	NA	3.05010099642082	-2.21203065624092	5.8607933172858e-05	0.000540584490112519
TRINITY_DN111011_c1_g2_i1	NA	NA	NA	NA	2.63457045081767	2.0382141097886	9.34047719086365e-06	0.000100587582736326
TRINITY_DN112124_c0_g2_i1	NA	NA	NA	NA	3.75214619879247	-10.758267534818	8.34067832592537e-58	2.01965881676606e-55
TRINITY_DN118311_c0_g1_i4	NA	NA	NA	NA	3.04727423146489	-2.10167812380218	7.34618233237534e-08	1.13660752823681e-06
TRINITY_DN128435_c1_g4_i3	NA	NA	NA	NA	0.615393148984583	-2.49401641433696	2.06424791347896e-05	0.00020835454152197
TRINITY_DN118157_c1_g1_i1	NA	NA	NA	NA	7.02994337308971	-4.79145185007534	2.6037363647146e-38	3.45424407831632e-36
TRINITY_DN134345_c1_g1_i4	NA	NA	NA	NA	1.93939931035629	-2.49299247499253	2.43713200765493e-08	4.02013951077525e-07
TRINITY_DN109704_c0_g1_i1	NA	NA	NA	NA	0.0779963810122678	-2.2666432069016	5.31861698604986e-05	0.000494784133715291
TRINITY_DN2050_c0_g1_i1	NA	NA	NA	NA	2.70288011669756	-2.22219282498117	2.6425942635059e-07	3.74908666246306e-06
TRINITY_DN125133_c0_g2_i7	NA	NA	NA	NA	2.02272320354439	-3.31895103735614	1.0997203956416e-11	2.79308822685307e-10
TRINITY_DN118702_c0_g1_i1	NA	NA	NA	NA	3.03746241218106	-2.80534561811789	1.78604358813922e-08	2.99567674053668e-07
TRINITY_DN122293_c0_g1_i1	NA	NA	NA	NA	4.72881959585343	-9.26445369170968	2.18886721456964e-69	7.79893388551163e-67
TRINITY_DN133784_c4_g2_i2	NA	NA	NA	NA	5.17562638478929	-2.14210125968559	2.65162805059415e-13	8.05532950181105e-12
TRINITY_DN128981_c1_g4_i1	NA	NA	NA	NA	3.10649051547261	-3.05538795108668	4.11614271082176e-13	1.22215137322149e-11
TRINITY_DN122658_c0_g1_i4	NA	NA	NA	NA	1.87811325073232	-8.90527744578149	5.09881386841457e-23	3.32035291624355e-21
TRINITY_DN127814_c3_g6_i6	NA	NA	NA	NA	1.58424259776157	-2.03221649190422	9.15080214795896e-06	9.88009334944781e-05
TRINITY_DN130876_c2_g5_i1	NA	NA	NA	NA	0.610183627731469	-2.14776191401426	0.000317616367134269	0.00247784479596366
TRINITY_DN135835_c0_g1_i3	NA	NA	NA	NA	7.50041445876723	-7.34572937807449	1.09989684808682e-63	3.30512376965464e-61
TRINITY_DN129690_c6_g3_i2	NA	NA	NA	NA	5.25731041170279	-2.18540766857494	5.33931281665433e-13	1.57408748179877e-11
TRINITY_DN133220_c3_g3_i1	NA	NA	NA	NA	4.15424740111112	4.71069427327929	0.00305813519499732	0.0180016402875686
TRINITY_DN133772_c0_g1_i1	NA	NA	NA	NA	6.41468798114478	-2.1999641539972	2.31240994032862e-11	5.68214939130404e-10
TRINITY_DN131144_c0_g1_i1	NA	NA	NA	NA	2.17010803352185	2.54001921403834	4.26330627639032e-08	6.82484735811623e-07
TRINITY_DN118609_c0_g1_i1	NA	NA	NA	NA	5.03557813877566	-2.61315511956438	1.60012446770481e-17	7.11385104260705e-16
TRINITY_DN126615_c1_g1_i1	NA	NA	NA	NA	0.843976183906841	-2.22115107059543	9.48937606283754e-05	0.000831020113705165
TRINITY_DN123962_c2_g2_i1	NA	NA	NA	NA	2.73230425559027	-2.12566013607953	3.24969270058833e-07	4.54147375792243e-06
TRINITY_DN108450_c0_g1_i2	NA	NA	NA	NA	5.29908259299105	-2.87301832072509	8.89705296521267e-20	4.72130634053977e-18
