gid	gname	chr	start	end	logCPM	logFC.XY46.XX46
TRINITY_DN100681_c0_g1_i1	NA	NA	NA	NA	5.12236376917313	0.432157052460637
TRINITY_DN100684_c0_g1_i1	NA	NA	NA	NA	3.3627573121163	-0.828512764933528
TRINITY_DN100684_c0_g3_i1	NA	NA	NA	NA	6.03470124603865	1.13427444054746
TRINITY_DN100706_c0_g3_i1	NA	NA	NA	NA	2.89678086234188	0.199183123411
TRINITY_DN100751_c0_g1_i1	NA	NA	NA	NA	1.04425494696446	0.7414920235885
TRINITY_DN100754_c0_g1_i1	LOC100493463	Chr03	35127454	35127454	3.74381331635607	1.28813064370315
TRINITY_DN100779_c0_g1_i1	NA	NA	NA	NA	1.11762853941575	-0.743426145367453
TRINITY_DN100784_c0_g2_i1	slc2a10	Chr10	29387860	29387860	1.91757561864249	1.49580713632663
TRINITY_DN100835_c0_g1_i1	NA	NA	NA	NA	3.81085472232373	0.65114920036263
TRINITY_DN100846_c0_g1_i2	NA	NA	NA	NA	3.99020474391641	1.25516898281656
TRINITY_DN100856_c0_g1_i1	NA	NA	NA	NA	3.49352572035943	-1.48485046061959
TRINITY_DN100856_c0_g2_i1	NA	NA	NA	NA	1.1925190901061	-1.10691193958472
TRINITY_DN100882_c0_g1_i1	NA	NA	NA	NA	6.06864170475055	-2.13822780493066
TRINITY_DN100904_c0_g1_i1	NA	NA	NA	NA	0.474489076422924	-4.73466241027949
TRINITY_DN100932_c0_g1_i1	NA	NA	NA	NA	0.892510661701534	1.13320009219319
TRINITY_DN100986_c0_g2_i2	NA	NA	NA	NA	0.103711078324919	0.43848109997507
TRINITY_DN100998_c0_g1_i1	NA	NA	NA	NA	4.08874100039786	0.599022444324288
TRINITY_DN101035_c0_g3_i1	NA	NA	NA	NA	0.448789218656649	-0.550301807872639
TRINITY_DN101042_c0_g2_i1	NA	NA	NA	NA	3.16324843370891	-1.61194478249316
TRINITY_DN101047_c0_g1_i2	NA	NA	NA	NA	2.84825149885188	-2.68655323607925
TRINITY_DN101072_c0_g2_i2	hdgf	Chr08	110018458	110018458	6.88635930133902	-11.4871778890562
TRINITY_DN101074_c0_g1_i1	NA	NA	NA	NA	0.275524631497749	0.0920676796084256
TRINITY_DN101087_c0_g1_i1	NA	NA	NA	NA	3.42626840613634	-1.4613815063701
TRINITY_DN101111_c0_g1_i2	skap2	Chr06	33087585	33087585	1.9528858713202	-1.90376679745655
TRINITY_DN101150_c0_g1_i1	Xetrov90000522m	Chr01	20771304	20771304	3.74515876436617	0.219985225338317
TRINITY_DN101150_c0_g2_i1	NA	NA	NA	NA	2.03141819259834	-0.63702673823348
TRINITY_DN101180_c0_g1_i1	NA	NA	NA	NA	0.280030600835879	0.617916284303328
TRINITY_DN101193_c0_g1_i1	NA	NA	NA	NA	2.62117485255917	0.00064176501076357
TRINITY_DN101232_c0_g1_i1	NA	NA	NA	NA	2.43891725749956	0.259649389552359
TRINITY_DN101244_c0_g1_i1	slc39a9	Chr08	89577681	89577681	1.44706842436153	-0.65406903520035
TRINITY_DN101269_c0_g2_i1	NA	NA	NA	NA	1.60908022138116	0.136925069686284
TRINITY_DN101294_c0_g1_i1	NA	NA	NA	NA	1.26598091032933	0.163624139595363
TRINITY_DN101325_c0_g1_i1	NA	NA	NA	NA	0.922663030837702	0.827806921244281
TRINITY_DN101325_c0_g2_i1	NA	NA	NA	NA	1.78498467498475	1.51692182617412
TRINITY_DN101326_c0_g1_i1	NA	NA	NA	NA	1.66473978409995	0.436817785885662
TRINITY_DN101332_c0_g1_i1	NA	NA	NA	NA	3.57826635769783	0.747014210936637
TRINITY_DN101356_c0_g1_i1	NA	NA	NA	NA	2.48019262264171	-2.35913022061058
TRINITY_DN101361_c0_g1_i2	mrpl22	Chr03	10915763	10915763	3.80321564051538	0.419548546573663
TRINITY_DN101365_c0_g1_i1	NA	NA	NA	NA	0.402072420065401	-0.0564709015713952
TRINITY_DN101409_c0_g1_i1	NA	NA	NA	NA	0.772436857057456	0.646070435858704
TRINITY_DN101432_c0_g2_i1	gfra1	Chr07	541836	541836	0.588945072426624	0.800067915235419
TRINITY_DN101437_c0_g1_i1	NA	NA	NA	NA	4.86657535035092	-0.861786076100322
TRINITY_DN101457_c0_g1_i1	NA	NA	NA	NA	5.32381096386798	-1.61705732061863
TRINITY_DN101472_c0_g1_i1	NA	NA	NA	NA	1.18805299804623	-0.928915774473902
TRINITY_DN101477_c0_g1_i2	NA	NA	NA	NA	2.37847974377098	0.83386984612422
TRINITY_DN101481_c0_g1_i2	NA	NA	NA	NA	0.0154013826409358	-0.46159674740437
TRINITY_DN101488_c0_g2_i2	NA	NA	NA	NA	5.30948954166439	-0.273144124740319
TRINITY_DN101537_c1_g1_i2	NA	NA	NA	NA	0.988578764347871	-0.0699403845679515
TRINITY_DN101542_c0_g1_i1	uprt-like	Chr08	26339534	26339534	6.4139023212621	-0.788856374228798
TRINITY_DN101558_c0_g1_i1	NA	NA	NA	NA	1.50626747411434	0.172598245199455
TRINITY_DN101570_c0_g1_i1	zc3h14-like	Chr08	64919870	64919870	1.79500153189141	0.276301656974826
TRINITY_DN101610_c0_g2_i1	NA	NA	NA	NA	8.24119266511232	0.665159945861872
TRINITY_DN101728_c0_g2_i1	NA	NA	NA	NA	6.18181227827938	1.10923634715466
TRINITY_DN101738_c0_g2_i1	NA	NA	NA	NA	0.217530014377557	0.574025223067636
TRINITY_DN101739_c1_g1_i2	cfi	Chr01	59181768	59181768	1.95568887591357	0.572570985042967
TRINITY_DN101751_c0_g1_i1	NA	NA	NA	NA	3.57499664797701	-3.00470122213382
TRINITY_DN101758_c0_g1_i1	NA	NA	NA	NA	5.93639061518072	0.22585562412298
TRINITY_DN101809_c0_g1_i2	sh2b2	Chr02	41888815	41888815	3.12811330121544	0.803252575940129
TRINITY_DN101813_c0_g1_i1	ttc22	Chr04	87529624	87529624	2.28518846683601	0.0105565042268198
TRINITY_DN101821_c0_g1_i1	NA	NA	NA	NA	2.21153357658637	0.233725161606946
TRINITY_DN101833_c0_g1_i1	NA	NA	NA	NA	5.59357584084474	-0.933560765745087
TRINITY_DN101867_c0_g1_i1	LOC101731469	scaffold_1895	10754	10754	0.499914957334794	-0.368292924854846
TRINITY_DN101895_c0_g1_i1	NA	NA	NA	NA	1.63168881807535	0.501276496976844
TRINITY_DN101897_c0_g1_i1	ehd2	Chr08	58578040	58578040	1.65750339013741	0.174680139675502
TRINITY_DN101901_c0_g1_i2	NA	NA	NA	NA	1.1890716775286	0.719681108927542
TRINITY_DN101903_c0_g1_i1	pfn2	Chr05	115233446	115233446	4.53206647762221	-0.593372177543278
TRINITY_DN101903_c0_g2_i2	NA	NA	NA	NA	4.31594929850757	-0.663192140416827
TRINITY_DN101924_c0_g1_i2	NA	NA	NA	NA	0.620264528018985	0.632092153865604
TRINITY_DN101945_c0_g2_i1	NA	NA	NA	NA	0.559828039588104	2.48706981541447
TRINITY_DN101949_c0_g1_i1	NA	NA	NA	NA	0.672809132656591	-0.305918135667953
TRINITY_DN101950_c0_g1_i1	anapc5	Chr01	153780797	153780797	2.47271804048913	0.203754180793943
TRINITY_DN101953_c0_g1_i3	NA	NA	NA	NA	1.00344950456148	-0.579339571507002
TRINITY_DN101966_c0_g1_i1	NA	NA	NA	NA	0.502890721213263	1.08558629187133
TRINITY_DN101967_c0_g1_i4	NA	NA	NA	NA	1.12881209546131	0.201037652534346
TRINITY_DN101983_c0_g1_i1	NA	NA	NA	NA	0.12268359264326	1.72901903410005
TRINITY_DN101988_c0_g1_i1	NA	NA	NA	NA	5.36512152038929	0.210586111798736
TRINITY_DN102000_c0_g1_i1	LOC100486967	scaffold_39	1322889	1322889	1.08886261949425	-0.564151829653984
TRINITY_DN102010_c0_g1_i1	c19orf12	Chr04	23317962	23317962	4.17638051194186	0.463517739328448
TRINITY_DN102010_c0_g3_i1	mchr1.1	Chr09	12526497	12526497	1.67063906666565	0.539519377353253
TRINITY_DN102016_c0_g1_i1	NA	NA	NA	NA	5.46713320224308	-1.04627218420676
TRINITY_DN10201_c0_g1_i1	senp8	Chr03	82450240	82450240	3.36543066669187	-4.27543145322227
TRINITY_DN102026_c0_g1_i2	inmt	Chr07	73890622	73890622	1.71762700348031	0.961032630512245
TRINITY_DN102065_c0_g1_i1	LOC101733140	Chr04	14965134	14965134	6.1083475156859	-2.15619529476752
TRINITY_DN102067_c0_g2_i1	tat	Chr04	63536360	63536360	4.16047902192737	0.482143626793562
TRINITY_DN102070_c0_g3_i2	NA	NA	NA	NA	6.4636771164506	-0.724772926774641
TRINITY_DN102078_c0_g1_i1	naf1	Chr01	42692844	42692844	5.51198741621292	-1.0991928476657
TRINITY_DN102078_c0_g2_i1	dusp5	scaffold_401	102144	102144	4.22337995446343	-0.685178744362233
TRINITY_DN102085_c0_g1_i1	NA	NA	NA	NA	3.80807359614387	0.261748905366398
TRINITY_DN102094_c0_g1_i1	NA	NA	NA	NA	0.701398511171398	-0.308613860062248
TRINITY_DN102094_c0_g3_i1	NA	NA	NA	NA	1.72669950473126	0.282052929426948
TRINITY_DN102104_c0_g1_i1	NA	NA	NA	NA	3.24287076884093	0.586723770215573
TRINITY_DN102108_c0_g1_i1	NA	NA	NA	NA	1.20413401034192	0.562355604074454
TRINITY_DN102142_c0_g1_i1	NA	NA	NA	NA	1.00431922375292	0.0358107993239143
TRINITY_DN102158_c0_g1_i1	NA	NA	NA	NA	4.38346739828645	-0.49552772982719
TRINITY_DN102159_c0_g1_i2	NA	NA	NA	NA	7.47125095930067	0.58992895028512
TRINITY_DN102162_c0_g1_i1	NA	NA	NA	NA	5.00461316715832	-0.79885344532861
TRINITY_DN102167_c0_g1_i2	NA	NA	NA	NA	5.80363161954219	-0.620202880201762
TRINITY_DN102186_c0_g1_i2	NA	NA	NA	NA	7.74527955805909	0.75580253240932
TRINITY_DN102192_c0_g1_i1	NA	NA	NA	NA	2.23869803766444	0.468847739483832
TRINITY_DN102193_c0_g2_i1	NA	NA	NA	NA	3.0028956023684	0.0980342920231116
TRINITY_DN102201_c0_g1_i1	NA	NA	NA	NA	0.779714321570403	-0.733693082426171
TRINITY_DN102218_c0_g1_i1	NA	NA	NA	NA	0.47872054687605	0.179339736656093
TRINITY_DN102252_c0_g2_i1	NA	NA	NA	NA	3.60388361785994	0.388650951099526
TRINITY_DN102255_c0_g2_i1	NA	NA	NA	NA	1.68432346175632	-0.303683753536923
TRINITY_DN102262_c0_g1_i1	erbb2	Chr10	2913053	2913053	0.264508881851888	0.652721091786578
TRINITY_DN102272_c0_g1_i1	NA	NA	NA	NA	4.07453505200193	-1.4733758740606
TRINITY_DN102276_c0_g1_i1	NA	NA	NA	NA	3.68898757310372	0.452026784598999
TRINITY_DN102279_c0_g1_i1	NA	NA	NA	NA	5.42092437796791	-0.025596800940252
TRINITY_DN102279_c0_g2_i1	tril	Chr06	31926898	31926898	4.60785700390197	-0.289975510345573
TRINITY_DN102288_c0_g1_i1	triobp	Chr04	112208425	112208425	2.16059677121848	-0.558424957503635
TRINITY_DN102300_c0_g1_i1	LOC101732180	Chr03	135536298	135536298	1.58537058767231	0.54706912760493
TRINITY_DN102302_c0_g2_i1	NA	NA	NA	NA	0.141710554681903	0.55252035963855
TRINITY_DN102312_c0_g1_i1	mnat1	Chr08	82013879	82013879	5.7626200263893	-0.0972752554589012
TRINITY_DN102323_c0_g1_i1	echdc3-like	Chr03	72869909	72869909	0.127654478048192	0.81761121584687
TRINITY_DN102326_c0_g3_i1	NA	NA	NA	NA	2.26437759260259	0.521487827559509
TRINITY_DN102326_c0_g6_i1	NA	NA	NA	NA	0.495874712535228	-0.00976269537080525
TRINITY_DN102362_c0_g1_i1	NA	NA	NA	NA	5.29553557075113	-1.08623555999724
TRINITY_DN102365_c0_g1_i1	NA	NA	NA	NA	4.17012559709281	-2.96832991865046
TRINITY_DN102367_c0_g1_i2	NA	NA	NA	NA	0.898547197898478	1.10601322338112
TRINITY_DN102383_c0_g1_i1	NA	NA	NA	NA	2.52260085974152	0.821612804815104
TRINITY_DN102386_c0_g1_i3	NA	NA	NA	NA	1.14032431582862	1.15286302301063
TRINITY_DN102393_c0_g1_i1	NA	NA	NA	NA	3.81329503681913	0.18856157815437
TRINITY_DN102400_c0_g1_i1	NA	NA	NA	NA	4.82351735275183	-0.695102520753116
TRINITY_DN102407_c0_g1_i1	NA	NA	NA	NA	1.34936582060231	-0.599112240929213
TRINITY_DN102409_c0_g1_i1	rem1	scaffold_2533	2137	2137	0.707822663853695	-3.88445461443323
TRINITY_DN102412_c0_g1_i1	NA	NA	NA	NA	0.876485628241564	-2.48481871040385
TRINITY_DN102425_c0_g1_i1	NA	NA	NA	NA	0.634590323274617	0.734570381385791
TRINITY_DN102429_c0_g1_i2	NA	NA	NA	NA	1.34803267022666	0.841496471768837
TRINITY_DN102444_c0_g1_i1	NA	NA	NA	NA	5.35473139778493	-1.8039849607158
TRINITY_DN102449_c0_g1_i1	NA	NA	NA	NA	2.35714755805457	0.645033205496004
TRINITY_DN102455_c0_g1_i1	NA	NA	NA	NA	4.5010222310357	-0.174624495920451
TRINITY_DN102456_c0_g1_i1	NA	NA	NA	NA	2.81661507880377	0.247479422772303
TRINITY_DN102459_c0_g1_i1	NA	NA	NA	NA	1.24054615515783	1.19008026073804
TRINITY_DN102469_c0_g1_i1	NA	NA	NA	NA	1.44132920331856	0.629973398147618
TRINITY_DN102489_c0_g2_i1	gnai3	Chr02	63269417	63269417	1.01945715181954	2.3758792888974
TRINITY_DN102489_c0_g3_i1	NA	NA	NA	NA	2.61052295110122	0.544843802610346
TRINITY_DN102493_c0_g1_i1	NA	NA	NA	NA	5.53270647446406	-0.0143973212036038
TRINITY_DN102496_c0_g1_i1	LOC100485641	Chr02	135882898	135882898	7.52879582316398	-0.674185049262435
TRINITY_DN102496_c0_g2_i1	NA	NA	NA	NA	0.776674656328161	0.503876889574002
TRINITY_DN102500_c0_g1_i1	NA	NA	NA	NA	2.94037216847742	-0.0533734527696557
TRINITY_DN102529_c0_g1_i1	NA	NA	NA	NA	0.0422289536652535	-0.0298188254764753
TRINITY_DN102531_c0_g1_i1	NA	NA	NA	NA	0.466879244693338	0.610088936626477
TRINITY_DN102539_c0_g1_i1	NA	NA	NA	NA	5.52485723943108	-0.0407659315349815
TRINITY_DN102559_c0_g2_i1	NA	NA	NA	NA	3.77443139553998	-2.51094390869432
TRINITY_DN102578_c0_g1_i1	NA	NA	NA	NA	1.5285113625347	0.350846741866022
TRINITY_DN102579_c0_g1_i1	ttpa	Chr06	102990382	102990382	3.04435950152172	1.22578158918839
TRINITY_DN102581_c0_g1_i2	NA	NA	NA	NA	1.41200593034064	-5.20210188444168
TRINITY_DN102584_c0_g1_i1	NA	NA	NA	NA	0.56294211962765	0.270510164192633
TRINITY_DN102595_c0_g1_i2	slc25a10	Chr10	19666060	19666060	2.06711381618508	0.419113155300458
TRINITY_DN102616_c0_g1_i1	NA	NA	NA	NA	1.27254441358722	0.668185435846802
TRINITY_DN102628_c0_g1_i1	NA	NA	NA	NA	3.11451483760508	-6.94224786805194
TRINITY_DN102643_c0_g1_i1	NA	NA	NA	NA	0.213669388630913	-0.975686692000937
TRINITY_DN102661_c0_g1_i1	NA	NA	NA	NA	1.24651930723561	0.0222997090054455
TRINITY_DN102667_c0_g1_i1	NA	NA	NA	NA	4.65650757896332	-0.245607387413997
TRINITY_DN102702_c0_g1_i1	NA	NA	NA	NA	4.04089723374409	-2.26359730758029
TRINITY_DN102760_c0_g1_i1	NA	NA	NA	NA	0.12213422431402	0.0948024580050358
TRINITY_DN102865_c0_g1_i2	NA	NA	NA	NA	4.72853583734838	0.251147048139301
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	5.99867544553538	-14.8855152388637
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	5.70077185052009	-11.94937371692
TRINITY_DN102903_c0_g1_i1	NA	NA	NA	NA	0.448962689752994	0.0176791194410752
TRINITY_DN102912_c0_g1_i1	NA	NA	NA	NA	0.173685965106802	0.889501867322923
TRINITY_DN102914_c0_g1_i1	Xetrov90008836m	Chr03	95586053	95586053	1.55568128057949	0.696853121036906
TRINITY_DN102923_c0_g1_i1	NA	NA	NA	NA	0.664598169627549	0.34049633337911
TRINITY_DN102938_c0_g1_i1	NA	NA	NA	NA	1.03229949346951	-0.00708880914648573
TRINITY_DN102989_c0_g1_i1	NA	NA	NA	NA	0.391984016114521	-0.0550577665649421
TRINITY_DN103024_c0_g1_i2	NA	NA	NA	NA	1.18610265782462	0.440537598645495
TRINITY_DN103037_c0_g1_i1	Xetrov90001259m	Chr01	70178425	70178425	0.885065423101694	-1.09317108308332
TRINITY_DN103037_c0_g2_i1	NA	NA	NA	NA	3.31546463258652	-0.865376417871115
TRINITY_DN103049_c0_g4_i1	orc3	Chr05	87042358	87042358	4.64608945091018	0.683439579244105
TRINITY_DN103059_c0_g1_i1	NA	NA	NA	NA	6.75274145376662	0.379564974571511
TRINITY_DN103065_c0_g1_i1	NA	NA	NA	NA	2.20635752302337	0.464265723051116
TRINITY_DN103086_c1_g1_i1	NA	NA	NA	NA	0.111933358779497	1.92863825601072
TRINITY_DN103107_c0_g1_i1	NA	NA	NA	NA	5.82655760814318	-0.0380653516027333
TRINITY_DN103150_c0_g1_i1	NA	NA	NA	NA	2.19299329880055	0.421735540748431
TRINITY_DN103157_c0_g1_i2	lhx9	Chr04	101172999	101172999	2.05080487870087	0.283176550092075
TRINITY_DN103173_c1_g1_i1	NA	NA	NA	NA	0.599664617968182	0.0750751503041286
TRINITY_DN103187_c0_g1_i2	NA	NA	NA	NA	0.315375911095542	0.848056394190563
TRINITY_DN103192_c0_g1_i1	NA	NA	NA	NA	2.27865805771793	0.0986931792599672
TRINITY_DN103196_c0_g1_i2	NA	NA	NA	NA	4.18038624786447	-0.831793211192849
TRINITY_DN103199_c0_g1_i1	NA	NA	NA	NA	1.17548879711958	0.695260461367845
TRINITY_DN103200_c0_g1_i1	NA	NA	NA	NA	2.77174367312811	0.621005978362348
TRINITY_DN103209_c0_g3_i2	NA	NA	NA	NA	5.7124685865606	-0.286978962418098
TRINITY_DN103214_c0_g1_i1	NA	NA	NA	NA	1.36047322166718	1.2172023806627
TRINITY_DN103227_c0_g1_i1	NA	NA	NA	NA	0.0216856382231392	0.46089145167633
TRINITY_DN103236_c0_g2_i1	NA	NA	NA	NA	3.05535591186351	-0.118150212316353
TRINITY_DN103267_c0_g1_i1	NA	NA	NA	NA	1.07037478315945	-0.467307494709408
TRINITY_DN103270_c0_g1_i1	NA	NA	NA	NA	0.694825415520201	1.25537384287531
TRINITY_DN103284_c0_g1_i2	rnf207	Chr07	90525912	90525912	0.160523969187232	1.95895045828886
TRINITY_DN103287_c0_g1_i1	NA	NA	NA	NA	6.51123542855061	0.67512322153016
TRINITY_DN103303_c0_g1_i2	NA	NA	NA	NA	1.39217421874126	0.308679706971967
TRINITY_DN103334_c0_g1_i1	Xetrov90019068m	Chr07	98211599	98211599	2.69658441013216	0.521478313958889
TRINITY_DN103350_c0_g1_i2	ndp	Chr02	69274584	69274584	0.643350019939213	0.1206178534484
TRINITY_DN103468_c0_g1_i2	hspa13	Chr02	22412658	22412658	2.88933293443438	0.137479391874411
TRINITY_DN103496_c0_g1_i1	NA	NA	NA	NA	0.304500259516857	0.0716865345589588
TRINITY_DN103500_c0_g1_i1	NA	NA	NA	NA	4.1566801448853	-1.20384928200369
TRINITY_DN103501_c0_g1_i1	NA	NA	NA	NA	0.311050463630978	0.31261718537844
TRINITY_DN103502_c0_g1_i1	NA	NA	NA	NA	7.08902491338944	0.218547624970175
TRINITY_DN103509_c0_g1_i1	NA	NA	NA	NA	2.61051040090653	-0.060005155203287
TRINITY_DN103511_c0_g1_i2	NA	NA	NA	NA	0.162975202342307	-0.193610704083397
TRINITY_DN103523_c0_g1_i1	NA	NA	NA	NA	6.5397320283572	0.811614044431185
TRINITY_DN103526_c0_g1_i1	NA	NA	NA	NA	1.91780642399031	-2.40966663777294
TRINITY_DN103527_c0_g1_i1	b9d1	Chr09	12492498	12492498	1.51320757397411	0.718618054455655
TRINITY_DN103537_c0_g1_i1	NA	NA	NA	NA	2.72733060451286	-1.95158913696037
TRINITY_DN103537_c0_g2_i1	NA	NA	NA	NA	2.59924979761755	-0.616836481667386
TRINITY_DN103542_c0_g2_i1	atp9b	Chr06	28091200	28091200	1.65567755084064	-0.31353330496856
TRINITY_DN103544_c0_g1_i2	NA	NA	NA	NA	0.282142909436586	1.60550470990517
TRINITY_DN103549_c0_g1_i1	NA	NA	NA	NA	7.18348888443288	-1.37177216330253
TRINITY_DN103557_c0_g2_i2	NA	NA	NA	NA	5.41429887039658	-1.15235709254299
TRINITY_DN103557_c0_g3_i1	c12orf49	Chr01	156092901	156092901	1.80471641814659	1.02664771864667
TRINITY_DN103558_c0_g1_i1	NA	NA	NA	NA	3.6093257407112	0.721173903361848
TRINITY_DN103565_c0_g1_i1	NA	NA	NA	NA	3.7433305525277	-1.72940990165343
TRINITY_DN103565_c0_g4_i1	NA	NA	NA	NA	0.0376185650457154	-5.01153916041235
TRINITY_DN103567_c0_g1_i1	enpep	Chr01	58901065	58901065	6.92053348586177	-0.390671665994906
TRINITY_DN103584_c0_g2_i1	NA	NA	NA	NA	0.730646236640078	0.679803720877946
TRINITY_DN103615_c0_g1_i1	lpcat2	Chr04	45407656	45407656	6.64817952283882	0.0313240568269904
TRINITY_DN103621_c0_g1_i2	NA	NA	NA	NA	3.77826955036161	-3.80795739676963
TRINITY_DN103622_c0_g3_i3	dhx15	Chr01	21109905	21109905	4.43579941411425	-3.26897309640842
TRINITY_DN103624_c0_g1_i1	NA	NA	NA	NA	0.825296445102711	0.340562709853766
TRINITY_DN103630_c0_g1_i1	crhr1.2	Chr10	7968259	7968259	5.70870027745985	0.0277017218988609
TRINITY_DN103631_c0_g1_i1	NA	NA	NA	NA	1.87921945399735	0.616093269434218
TRINITY_DN103637_c0_g1_i1	NA	NA	NA	NA	3.16558478388194	-3.25910365150076
TRINITY_DN103637_c0_g2_i1	NA	NA	NA	NA	5.15700132556354	-14.0437608955968
TRINITY_DN103645_c0_g1_i1	NA	NA	NA	NA	0.078990877415743	0.88461165579043
TRINITY_DN103653_c0_g1_i1	NA	NA	NA	NA	1.56638336415515	-1.73462714277849
TRINITY_DN103658_c0_g1_i1	usp14	Chr06	93237936	93237936	6.40195563060167	-0.277156310814521
TRINITY_DN103662_c0_g1_i1	NA	NA	NA	NA	2.57831738979496	0.214494570568469
TRINITY_DN103664_c1_g1_i1	NA	NA	NA	NA	2.60774350559716	0.363911832486859
TRINITY_DN103677_c1_g1_i1	NA	NA	NA	NA	0.400340294007577	0.814948791746375
TRINITY_DN103680_c0_g1_i1	NA	NA	NA	NA	0.229455186864288	0.579733162049934
TRINITY_DN103688_c0_g1_i1	NA	NA	NA	NA	0.64882497629085	0.718797800629158
TRINITY_DN103690_c0_g1_i1	LOC100490554	Chr10	1786296	1786296	0.858548051247753	1.0415960797061
TRINITY_DN103698_c0_g1_i1	spaca5-like.2	Chr10	10577050	10577050	1.00078256632096	2.50868492103981
TRINITY_DN103706_c0_g3_i1	LOC100145345	Chr05	122157289	122157289	1.79235698323339	0.588350909971994
TRINITY_DN103714_c0_g1_i2	LOC100488634	Chr08	8553337	8553337	7.61716888017898	-0.365507343185064
TRINITY_DN103720_c0_g1_i2	irf2bpl	Chr08	61460014	61460014	2.28650275669613	-0.417413516050995
TRINITY_DN103727_c0_g1_i1	zfand2a	Chr09	23327276	23327276	1.18395103237824	-0.203690431416823
TRINITY_DN103733_c0_g2_i1	NA	NA	NA	NA	6.0100767823405	-0.271322808805431
TRINITY_DN103741_c0_g1_i2	NA	NA	NA	NA	3.36795765007284	-3.89194386830345
TRINITY_DN103744_c0_g1_i2	NA	NA	NA	NA	8.30731873201412	-1.05812134712162
TRINITY_DN103769_c0_g1_i1	NA	NA	NA	NA	6.2473920940249	0.41128810983586
TRINITY_DN103781_c0_g2_i1	NA	NA	NA	NA	0.488718194756433	-1.11363153669122
TRINITY_DN103783_c0_g1_i1	NA	NA	NA	NA	3.99766148579046	-1.13101807410279
TRINITY_DN103787_c0_g1_i1	NA	NA	NA	NA	0.934378211819451	0.669124877560584
TRINITY_DN103795_c0_g1_i3	hddc2-like	Chr05	48536852	48536852	3.46037320762302	0.975105077988672
TRINITY_DN103797_c0_g1_i1	utp6	scaffold_463	85996	85996	2.22646027836946	0.0211852109546588
TRINITY_DN103798_c0_g1_i1	ercc3	scaffold_33	1195941	1195941	6.86511250220492	-13.098394221919
TRINITY_DN103802_c0_g1_i1	NA	NA	NA	NA	1.32003401372191	0.19964891145553
TRINITY_DN103812_c0_g1_i2	NA	NA	NA	NA	6.41879907428332	-1.64424708806446
TRINITY_DN103813_c0_g1_i1	NA	NA	NA	NA	2.8868564781298	0.113134125520808
TRINITY_DN103830_c0_g1_i1	NA	NA	NA	NA	1.12611996972948	0.349649560451257
TRINITY_DN103832_c0_g1_i1	NA	NA	NA	NA	2.4017085464959	0.456982109204579
TRINITY_DN103833_c0_g1_i1	NA	NA	NA	NA	4.11161490646648	0.0232419799441508
TRINITY_DN103834_c0_g11_i1	NA	NA	NA	NA	1.24353487065847	-0.134659970249187
