gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46
TRINITY_DN120854_c0_g1_i3	NA	NA	NA	NA	4.50972907799584	-3.3306134797072	1.08287038878712e-25	8.18420314143622e-24
TRINITY_DN3025_c0_g1_i1	NA	NA	NA	NA	1.95791097742749	-3.88809532378977	1.44005586865992e-08	2.46848339658056e-07
TRINITY_DN130393_c6_g2_i4	NA	NA	NA	NA	3.42034911274997	-8.49578702051072	2.30809692565185e-46	3.83774969484552e-44
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	5.99867544553538	-14.8855152388637	7.31949200514999e-94	1.14097156312779e-90
TRINITY_DN125025_c0_g1_i2	NA	NA	NA	NA	5.25758599953435	-6.48512641337563	8.24921131535913e-50	1.55866348042706e-47
TRINITY_DN121931_c0_g1_i1	NA	NA	NA	NA	3.18985962718938	-3.03007100773526	1.58546481037498e-14	5.40205981360143e-13
TRINITY_DN101751_c0_g1_i1	NA	NA	NA	NA	3.57499664797701	-3.00470122213382	7.54474362885711e-15	2.67672049569453e-13
TRINITY_DN131079_c3_g2_i1	NA	NA	NA	NA	3.79043183122895	-3.8266092745317	2.32340723099692e-24	1.61415319633132e-22
TRINITY_DN126783_c1_g5_i3	NA	NA	NA	NA	4.28506644117525	-9.65515446669073	1.01919039886704e-65	3.21767439723329e-63
TRINITY_DN122373_c0_g2_i1	NA	NA	NA	NA	0.949521140127406	-4.71546590301773	1.97566806437923e-10	4.35677605602851e-09
TRINITY_DN131630_c1_g1_i1	NA	NA	NA	NA	1.18539960900002	-3.17243057483624	1.72618431750113e-07	2.51623396042056e-06
TRINITY_DN135315_c2_g1_i1	NA	NA	NA	NA	2.8756617837786	-11.7523321644627	2.8351479291232e-46	4.652067401333e-44
TRINITY_DN118842_c0_g1_i2	NA	NA	NA	NA	4.20793153692009	-4.3147271757296	1.09023239087544e-30	1.08464746708131e-28
TRINITY_DN107052_c0_g1_i1	NA	NA	NA	NA	2.67528906728577	4.32192275372448	0.000950649324561536	0.00649949144843456
TRINITY_DN123427_c1_g1_i1	NA	NA	NA	NA	3.81650276324701	-4.02205786146104	7.3544334777212e-23	4.76433572384011e-21
TRINITY_DN116815_c0_g2_i2	NA	NA	NA	NA	0.432677328263149	-5.13806544023659	4.24897520568833e-12	1.12498609984153e-10
TRINITY_DN117125_c0_g1_i1	NA	NA	NA	NA	6.16827379904245	-8.36598805495762	2.99259439517454e-60	8.02562331290841e-58
TRINITY_DN69456_c0_g1_i2	NA	NA	NA	NA	7.47452789529822	-12.077744700939	6.88766760754035e-98	5.40691073523231e-94
TRINITY_DN126078_c0_g1_i1	NA	NA	NA	NA	4.73024096997638	-13.6146392698442	2.11236715377957e-93	3.09909112837742e-90
TRINITY_DN135230_c0_g1_i5	NA	NA	NA	NA	5.53133386266649	-7.04640032039289	1.05833873835173e-68	3.56703060449062e-66
TRINITY_DN129609_c0_g2_i1	NA	NA	NA	NA	0.044519215019025	-4.27684909545237	1.5536679063241e-08	2.64505332775627e-07
TRINITY_DN136529_c1_g2_i1	NA	NA	NA	NA	6.79344863074854	-5.44347740412234	3.28205731363551e-36	3.9166407396834e-34
TRINITY_DN134800_c12_g7_i1	NA	NA	NA	NA	1.14569515005053	-3.39215164373153	3.56757514716483e-10	7.59853900473424e-09
TRINITY_DN121488_c3_g6_i1	NA	NA	NA	NA	0.964211468743802	-3.63744461540722	2.76881807515715e-09	5.26349783631818e-08
TRINITY_DN130057_c11_g2_i3	NA	NA	NA	NA	1.58136306306775	-3.86501777387947	5.27882911725325e-14	1.70764302222326e-12
TRINITY_DN130794_c4_g14_i1	NA	NA	NA	NA	1.44328128330951	-4.25382073150253	2.05915251942289e-05	0.000207924384562455
TRINITY_DN129466_c1_g3_i1	NA	NA	NA	NA	4.84161935530688	-3.75379488284607	8.8453434428439e-24	5.91452307796166e-22
TRINITY_DN129466_c1_g2_i3	NA	NA	NA	NA	4.45497552556568	-7.3077236143187	5.71931473248023e-53	1.16922482576057e-50
TRINITY_DN109646_c1_g1_i3	NA	NA	NA	NA	5.90185742547695	-4.41870337876876	3.32542869815348e-37	4.16781493269578e-35
TRINITY_DN130955_c0_g1_i1	NA	NA	NA	NA	5.86823686939099	-5.62335488229836	1.18113705292148e-54	2.53954648594092e-52
TRINITY_DN121209_c1_g1_i1	NA	NA	NA	NA	5.26525618609402	-3.02660160304291	2.52864645432144e-23	1.65965713729555e-21
TRINITY_DN82182_c0_g1_i1	NA	NA	NA	NA	1.82525406147204	-4.74624867464652	2.41795349433894e-15	8.94750416948184e-14
TRINITY_DN130941_c3_g2_i1	NA	NA	NA	NA	4.64332471805421	-3.23965882364041	2.47187702543891e-21	1.43374616026678e-19
TRINITY_DN135315_c3_g4_i2	NA	NA	NA	NA	4.96852908354291	-10.7126084178684	7.67701802975623e-67	2.48665593091104e-64
TRINITY_DN126312_c0_g1_i4	NA	NA	NA	NA	6.70563389283498	-5.33132824979467	8.87994751766162e-45	1.41066733145222e-42
TRINITY_DN132268_c0_g1_i1	NA	NA	NA	NA	5.09953228541081	-3.15185833876707	7.56026320225347e-24	5.12392729694032e-22
TRINITY_DN85639_c0_g1_i2	NA	NA	NA	NA	2.95180195693316	-3.18026920788611	2.85905201999918e-12	7.68401039124994e-11
TRINITY_DN129794_c1_g1_i1	NA	NA	NA	NA	2.92363937658597	-3.03902165914728	8.6694899359773e-14	2.73357457007851e-12
TRINITY_DN104496_c0_g2_i1	NA	NA	NA	NA	1.12432942926031	-3.09608506435303	8.88724341942855e-09	1.5810038382594e-07
TRINITY_DN123057_c1_g2_i1	NA	NA	NA	NA	1.53756136668529	-3.29636327626021	2.20697492675533e-06	2.70487280826559e-05
TRINITY_DN127832_c2_g2_i2	NA	NA	NA	NA	1.76670720161646	-3.00687192800299	6.52388362880724e-10	1.32826270682515e-08
TRINITY_DN133291_c0_g2_i1	NA	NA	NA	NA	7.16471749904079	-10.6287511824479	1.90057797276201e-95	3.64633193989672e-92
TRINITY_DN127328_c1_g5_i1	NA	NA	NA	NA	3.11400327299506	-3.76983019029276	5.97952120604894e-17	2.51492813490838e-15
TRINITY_DN135256_c1_g1_i2	NA	NA	NA	NA	2.20676453674468	-3.30317942477613	1.16149563699943e-11	2.94100128755358e-10
TRINITY_DN129009_c1_g1_i3	NA	NA	NA	NA	4.87620123717261	-3.89821057020526	3.27527775019179e-33	3.59862124967108e-31
TRINITY_DN127491_c0_g1_i1	NA	NA	NA	NA	4.05256144494712	-3.90575903720372	2.68102615310409e-26	2.15701526724416e-24
TRINITY_DN117838_c2_g1_i2	NA	NA	NA	NA	2.58764670615973	-5.47718177898391	2.73234787705643e-29	2.53336388110276e-27
TRINITY_DN103565_c0_g4_i1	NA	NA	NA	NA	0.0376185650457154	-5.01153916041235	5.92757243322559e-09	1.08228099602547e-07
TRINITY_DN112124_c0_g2_i1	NA	NA	NA	NA	3.75214619879247	-10.758267534818	8.34067832592537e-58	2.01965881676606e-55
TRINITY_DN118157_c1_g1_i1	NA	NA	NA	NA	7.02994337308971	-4.79145185007534	2.6037363647146e-38	3.45424407831632e-36
TRINITY_DN125133_c0_g2_i7	NA	NA	NA	NA	2.02272320354439	-3.31895103735614	1.0997203956416e-11	2.79308822685307e-10
TRINITY_DN122293_c0_g1_i1	NA	NA	NA	NA	4.72881959585343	-9.26445369170968	2.18886721456964e-69	7.79893388551163e-67
TRINITY_DN128981_c1_g4_i1	NA	NA	NA	NA	3.10649051547261	-3.05538795108668	4.11614271082176e-13	1.22215137322149e-11
TRINITY_DN122658_c0_g1_i4	NA	NA	NA	NA	1.87811325073232	-8.90527744578149	5.09881386841457e-23	3.32035291624355e-21
TRINITY_DN135835_c0_g1_i3	NA	NA	NA	NA	7.50041445876723	-7.34572937807449	1.09989684808682e-63	3.30512376965464e-61
TRINITY_DN133220_c3_g3_i1	NA	NA	NA	NA	4.15424740111112	4.71069427327929	0.00305813519499732	0.0180016402875686
TRINITY_DN102581_c0_g1_i2	NA	NA	NA	NA	1.41200593034064	-5.20210188444168	9.14634044932785e-19	4.54420073997383e-17
TRINITY_DN114523_c0_g1_i1	NA	NA	NA	NA	0.0965265024423741	-3.88245173924289	2.2209908821987e-08	3.69045526934828e-07
TRINITY_DN112243_c1_g1_i1	NA	NA	NA	NA	1.68184534074581	-4.28655635765784	1.87511232253376e-16	7.59207409680429e-15
TRINITY_DN120619_c0_g1_i2	NA	NA	NA	NA	4.31754177623407	-3.98556844841298	1.36070075001458e-31	1.39659413193884e-29
TRINITY_DN133823_c0_g2_i1	NA	NA	NA	NA	6.95441735200932	-10.8127317605865	1.4335194491808e-92	1.7025432658104e-89
TRINITY_DN126672_c0_g1_i2	NA	NA	NA	NA	0.748367817614426	-4.6377755154768	1.68008527974813e-10	3.74803282309464e-09
TRINITY_DN33369_c0_g1_i1	NA	NA	NA	NA	5.6886168135133	-4.57866771080641	3.35362759760905e-38	4.42554634454853e-36
TRINITY_DN133914_c2_g1_i10	NA	NA	NA	NA	1.9826447183859	-4.34843833310608	2.56961486428055e-17	1.12043294283254e-15
TRINITY_DN118360_c0_g1_i2	NA	NA	NA	NA	4.54516362391829	-3.77250994842731	3.88595987211537e-28	3.44910053987293e-26
TRINITY_DN26036_c0_g2_i1	NA	NA	NA	NA	0.465462935595378	-6.57958362652101	2.90385891510085e-16	1.15326664333647e-14
TRINITY_DN118036_c0_g1_i1	NA	NA	NA	NA	5.50694532727575	-3.34865588824702	4.47154492748791e-26	3.52926588723025e-24
TRINITY_DN124685_c0_g2_i1	NA	NA	NA	NA	3.20115181554474	-3.55307050213338	1.60616432044195e-10	3.58954698173322e-09
TRINITY_DN60784_c0_g1_i1	NA	NA	NA	NA	4.42385872291916	-3.02671085707397	5.7981491893578e-17	2.44276417114481e-15
TRINITY_DN67991_c0_g1_i1	NA	NA	NA	NA	6.42614995920512	8.8781526655465	2.94922739371487e-44	4.65548610295206e-42
TRINITY_DN136189_c1_g3_i2	NA	NA	NA	NA	4.20236319528234	-4.37758289526783	1.3804782488335e-18	6.73786849396403e-17
TRINITY_DN104207_c0_g1_i1	NA	NA	NA	NA	1.03614531936427	-3.68161961940845	5.81963144747452e-08	9.13451402967036e-07
TRINITY_DN131719_c0_g1_i1	NA	NA	NA	NA	4.82510409941442	-3.56027647617231	1.76772533974361e-16	7.16891669895046e-15
TRINITY_DN68190_c0_g2_i1	NA	NA	NA	NA	2.01118002622508	-10.8771298238019	2.44253568519629e-35	2.84669544506919e-33
TRINITY_DN119069_c0_g1_i2	NA	NA	NA	NA	4.64361374275057	-3.3401597266955	3.07366107018015e-25	2.22849362649311e-23
TRINITY_DN126594_c0_g1_i4	NA	NA	NA	NA	5.64343124192906	-4.7579773010515	8.29032098912084e-37	1.00862875994958e-34
TRINITY_DN134122_c5_g6_i1	NA	NA	NA	NA	3.05383031007945	-5.37969508481951	2.42668188496417e-32	2.586490294568e-30
TRINITY_DN126311_c2_g1_i1	NA	NA	NA	NA	0.614193582932686	-4.63323180652163	2.53764476623184e-12	6.91709269011895e-11
TRINITY_DN132667_c0_g1_i1	NA	NA	NA	NA	0.322970469633689	-3.07762697254562	1.28493770871556e-07	1.91100962391621e-06
TRINITY_DN109913_c0_g1_i1	NA	NA	NA	NA	2.2826887471544	-9.29812099684456	2.05267474300251e-37	2.6120286104707e-35
TRINITY_DN21737_c0_g1_i1	NA	NA	NA	NA	1.02372333546802	-3.33834267110422	4.84461483228777e-09	8.95697098088134e-08
TRINITY_DN117098_c1_g2_i2	NA	NA	NA	NA	0.780291075530182	-4.2734168659202	3.09688739038987e-12	8.2786139768182e-11
TRINITY_DN126693_c0_g1_i1	NA	NA	NA	NA	4.01288405634858	-3.01159288962912	6.30846935635427e-19	3.17216802856516e-17
TRINITY_DN50226_c0_g1_i1	NA	NA	NA	NA	1.38738698654104	9.67217283923296	3.09443975807897e-06	3.65774511877951e-05
TRINITY_DN135315_c3_g5_i3	NA	NA	NA	NA	2.59692762177354	-11.4729811768602	9.72813743353844e-40	1.35547193145186e-37
TRINITY_DN125143_c3_g4_i3	NA	NA	NA	NA	1.21442706549986	-4.68222283514197	1.51782888648267e-14	5.20002338705552e-13
TRINITY_DN124336_c0_g2_i1	NA	NA	NA	NA	1.23484713507479	-4.80914892056073	3.39192846733319e-14	1.11902232676927e-12
TRINITY_DN120569_c0_g1_i1	NA	NA	NA	NA	1.8313627975154	-6.44170154457912	7.128776677052e-15	2.53998313003363e-13
TRINITY_DN132704_c0_g2_i5	NA	NA	NA	NA	5.81056253991488	-8.12250667436156	1.91032258662524e-77	8.98968974207926e-75
TRINITY_DN61433_c0_g1_i1	NA	NA	NA	NA	3.74123556494023	-4.11454764963403	6.67472684031396e-24	4.54847983946094e-22
TRINITY_DN117179_c0_g1_i1	NA	NA	NA	NA	3.52537674685563	-3.4374387295827	6.28294820122517e-18	2.89654364300845e-16
TRINITY_DN124147_c1_g3_i2	NA	NA	NA	NA	4.6682043732224	-7.52320109288889	1.12257203683357e-70	4.30739525702553e-68
TRINITY_DN121625_c0_g1_i1	NA	NA	NA	NA	4.67039087391361	-3.61298631487535	5.50369246088164e-25	3.94447108238072e-23
TRINITY_DN125531_c0_g1_i1	NA	NA	NA	NA	3.4537701205349	-3.9080509200371	3.30769366811519e-18	1.56838760031295e-16
TRINITY_DN55232_c0_g2_i1	NA	NA	NA	NA	3.79781118597843	-3.25119092379634	0.000348283805525091	0.00268517662862482
TRINITY_DN127330_c0_g1_i1	NA	NA	NA	NA	3.17949641929674	-6.92133057281564	8.05944214327989e-38	1.0361368376059e-35
TRINITY_DN122074_c0_g1_i2	NA	NA	NA	NA	2.72485083603908	-3.6498312302089	6.68604473898652e-16	2.57340496659047e-14
TRINITY_DN194375_c0_g2_i1	NA	NA	NA	NA	0.999792674388136	3.21475933963225	0.00191193163298805	0.0120205411793181
TRINITY_DN133080_c7_g9_i1	NA	NA	NA	NA	3.47288707508494	-5.70683777415106	3.07702927231252e-21	1.76829924149186e-19
TRINITY_DN121030_c0_g1_i1	NA	NA	NA	NA	4.32244232024757	-7.29767089300659	6.37274772713161e-20	3.41812260349225e-18
TRINITY_DN99070_c0_g2_i1	NA	NA	NA	NA	0.892979527075662	3.50563914327269	5.69821032620621e-05	0.000526952405435332
TRINITY_DN133045_c7_g3_i1	NA	NA	NA	NA	4.14971575421421	-3.29379062316039	6.99495231439172e-22	4.32905969412516e-20
TRINITY_DN115389_c0_g1_i1	NA	NA	NA	NA	6.83699748807522	-6.72346175592919	5.23882906564249e-60	1.39001740134244e-57
TRINITY_DN96008_c0_g1_i1	NA	NA	NA	NA	4.50147965327611	-5.50986815150795	2.69045576868437e-48	4.86251140048962e-46
TRINITY_DN119517_c0_g1_i1	NA	NA	NA	NA	4.46132321946247	-4.66722452813472	1.69318941229846e-32	1.8202516005231e-30
TRINITY_DN105455_c0_g3_i1	NA	NA	NA	NA	1.28939726519426	-3.13702926524238	4.85768456029954e-08	7.71691150435865e-07
TRINITY_DN123809_c0_g2_i2	NA	NA	NA	NA	1.4836045267742	-5.71229887368196	5.8072017190224e-13	1.70396962440162e-11
TRINITY_DN115331_c0_g1_i2	NA	NA	NA	NA	2.27311851391605	-7.07850469748299	1.71180635757522e-19	8.91318629734521e-18
TRINITY_DN133117_c1_g2_i4	NA	NA	NA	NA	4.94577219956853	-4.22138372299954	3.34693637061756e-09	6.28110910606265e-08
TRINITY_DN125133_c0_g1_i3	NA	NA	NA	NA	2.35591159208621	-4.00168512129126	5.61773585409945e-17	2.37076057423172e-15
TRINITY_DN131183_c0_g2_i1	NA	NA	NA	NA	3.37189778005152	-6.98099633318425	6.23975701099921e-39	8.45792280496366e-37
TRINITY_DN133585_c15_g11_i1	NA	NA	NA	NA	5.36202217090351	-3.57444871426881	4.07311236618161e-27	3.46715001791589e-25
TRINITY_DN128272_c3_g2_i1	NA	NA	NA	NA	1.01908932437743	-3.9747487736904	3.62718176888126e-05	0.000347276547015998
TRINITY_DN47771_c0_g1_i1	NA	NA	NA	NA	0.271809106570711	-4.94198230326174	3.58027376557597e-11	8.63593887690815e-10
TRINITY_DN118445_c0_g1_i3	NA	NA	NA	NA	2.25982802210054	-5.1677436433485	5.7566834303043e-14	1.84816213530549e-12
TRINITY_DN114609_c0_g1_i1	NA	NA	NA	NA	1.74337765544375	-6.50458348686851	1.39377774275203e-23	9.24526879839852e-22
TRINITY_DN117740_c0_g1_i2	NA	NA	NA	NA	5.39174855014152	-10.0013737462567	6.46623529841494e-80	3.43136967186738e-77
TRINITY_DN117075_c0_g1_i1	NA	NA	NA	NA	5.97225229425261	-3.55339058404685	1.7638243504278e-17	7.81377320142445e-16
TRINITY_DN125828_c2_g2_i3	NA	NA	NA	NA	4.00212184888338	-6.1644188727198	6.02983580045269e-26	4.72924951883933e-24
TRINITY_DN92285_c0_g1_i1	NA	NA	NA	NA	4.63819424348817	-11.6505231473263	1.69115854316304e-78	8.27042847549593e-76
TRINITY_DN110915_c0_g2_i1	NA	NA	NA	NA	1.27658609424201	-6.49600229029327	1.67223832255374e-19	8.72537573280605e-18
TRINITY_DN130820_c7_g1_i3	NA	NA	NA	NA	4.70699422393355	-3.40493960219257	8.39420595032246e-25	5.94772416497138e-23
TRINITY_DN112822_c0_g1_i1	NA	NA	NA	NA	1.74386633194801	-3.20192692631244	7.00618403449441e-11	1.64076277938333e-09
TRINITY_DN121709_c1_g3_i3	NA	NA	NA	NA	2.65186782062877	-7.9900036351027	1.02055941766738e-26	8.48459081201403e-25
TRINITY_DN134780_c2_g1_i3	NA	NA	NA	NA	5.40352740983484	-4.65862658766266	6.27786988062953e-26	4.89301102164941e-24
TRINITY_DN126447_c0_g1_i1	NA	NA	NA	NA	4.9605955353722	-3.35141654227675	4.26887160505118e-24	2.93305583199949e-22
TRINITY_DN134508_c1_g2_i1	NA	NA	NA	NA	1.19828200813729	-3.80344984282578	0.000228769647534935	0.00183405457382475
TRINITY_DN99798_c0_g3_i1	NA	NA	NA	NA	0.281367167324997	-5.56419377309844	3.1600713364132e-13	9.50867631291727e-12
TRINITY_DN99798_c0_g2_i1	NA	NA	NA	NA	2.98720603579954	-6.12018169669256	3.06858663229585e-31	3.1366237375447e-29
TRINITY_DN119122_c0_g1_i3	NA	NA	NA	NA	7.62411607359694	-3.11559164263917	4.38260421025099e-18	2.03930096283339e-16
TRINITY_DN105833_c0_g2_i1	NA	NA	NA	NA	0.224419153168234	8.40300437834018	1.27944832944301e-10	2.89833976245578e-09
TRINITY_DN105647_c0_g2_i1	NA	NA	NA	NA	6.98641482926909	-11.8114153200678	4.44835165401945e-96	1.00860307820817e-92
TRINITY_DN124226_c0_g1_i1	NA	NA	NA	NA	3.60712060312827	-12.4899888863941	1.30684781385293e-48	2.39662436215485e-46
TRINITY_DN75302_c0_g2_i1	NA	NA	NA	NA	6.6816809890978	-12.0447714540421	4.29233152197997e-94	7.1370026993135e-91
TRINITY_DN111594_c0_g1_i2	NA	NA	NA	NA	3.94268375313092	-5.58530235189157	1.14314821982772e-33	1.27853182738668e-31
TRINITY_DN133820_c2_g1_i2	NA	NA	NA	NA	5.27852387178576	-3.50981246532853	1.67661183189365e-26	1.366548225466e-24
TRINITY_DN95685_c0_g2_i1	NA	NA	NA	NA	0.433509640587162	-4.53765123559317	3.24127774327385e-07	4.53397129528845e-06
TRINITY_DN110864_c0_g1_i2	NA	NA	NA	NA	0.632585784814774	-3.23481894882171	6.08756752727735e-07	8.20259436509046e-06
TRINITY_DN124862_c1_g2_i1	NA	NA	NA	NA	4.27633142271944	-3.26038182429822	7.57226954058951e-23	4.89274545626536e-21
TRINITY_DN116067_c0_g1_i1	NA	NA	NA	NA	3.03108127061663	-3.4883554150383	8.28286020939058e-18	3.77665112399288e-16
TRINITY_DN124728_c6_g7_i1	NA	NA	NA	NA	0.12749915007583	8.25425850806351	6.70534293870147e-06	7.44773810744668e-05
TRINITY_DN103637_c0_g2_i1	NA	NA	NA	NA	5.15700132556354	-14.0437608955968	2.27105722665355e-62	6.51062509080071e-60
TRINITY_DN126214_c1_g1_i4	NA	NA	NA	NA	0.83827536899105	-4.50569048412948	5.21040266430994e-12	1.36936409747686e-10
TRINITY_DN109555_c0_g1_i2	NA	NA	NA	NA	1.56042542149846	-3.04075744932175	1.00346329076168e-10	2.31520609943452e-09
TRINITY_DN128868_c0_g3_i1	NA	NA	NA	NA	2.41341014850494	-9.44684642830245	1.66609797000539e-25	1.22578612005618e-23
TRINITY_DN111588_c1_g2_i1	NA	NA	NA	NA	0.827799750914137	-4.97286433186522	1.57832380649901e-14	5.38508537043662e-13
TRINITY_DN129474_c1_g1_i2	NA	NA	NA	NA	3.46477721913636	-3.04538735996241	2.01633181111963e-14	6.78668444009915e-13
TRINITY_DN124491_c7_g2_i1	NA	NA	NA	NA	4.33188640625213	-4.0618097274427	7.0325170250355e-31	7.10113389155508e-29
TRINITY_DN122069_c0_g1_i6	NA	NA	NA	NA	3.5506317257913	-3.59931636088452	1.82523086929574e-17	8.05718285152303e-16
TRINITY_DN127328_c1_g4_i6	NA	NA	NA	NA	4.93009334392874	-3.49906743936988	1.72404845916509e-21	1.02221309092709e-19
TRINITY_DN122337_c0_g3_i1	NA	NA	NA	NA	1.41592323625914	-3.53052879711613	5.74923726342369e-12	1.50621561541019e-10
TRINITY_DN113614_c0_g1_i2	NA	NA	NA	NA	3.26535864273128	-5.29580568916772	5.21507388508147e-22	3.24361989445928e-20
TRINITY_DN120873_c2_g2_i1	NA	NA	NA	NA	1.3952120493659	-4.69222699356935	4.0644960338355e-16	1.5839468059358e-14
TRINITY_DN112272_c0_g1_i1	NA	NA	NA	NA	3.32952588296979	-9.02417014796815	5.8832928129695e-39	8.01831727039739e-37
TRINITY_DN109253_c0_g1_i1	NA	NA	NA	NA	1.80903140395713	-8.07877793622096	1.29460279931142e-15	4.89964922877483e-14
TRINITY_DN131285_c6_g1_i2	NA	NA	NA	NA	0.946757080390353	-3.18529142270993	2.67163955840325e-08	4.38954955376386e-07
TRINITY_DN130211_c0_g1_i4	NA	NA	NA	NA	6.04835884328035	-3.55088296484357	7.23144572977027e-26	5.61867563695328e-24
TRINITY_DN126425_c1_g1_i3	NA	NA	NA	NA	4.83251066546845	-3.99075426113543	5.03480429538504e-36	5.97966923481897e-34
TRINITY_DN131690_c0_g1_i2	NA	NA	NA	NA	4.42653620339158	-10.6712637395098	4.9097107188131e-81	2.7830248872254e-78
