gid	gname	chr	start	end	logCPM	logFC.M46.F46	PV.M46.F46	FDR.M46.F46	Am2_463	Am2_464	Am4_461	Am5_461	Am6_462	Am6_464	average	ward.D
TRINITY_DN101542_c0_g1_i1	NA	NA	NA	NA	6.3602719171812	-0.811747233969496	0.00342728106718443	0.0180001454599154	6.01070307969869	6.94660207853151	6.07480065458199	5.98322006865923	6.07580296475832	6.74209413059024	1	1
TRINITY_DN101728_c0_g2_i1	NA	NA	NA	NA	6.20129708059306	1.03660621578048	0.00160995841855095	0.00940607358011729	6.14263047696542	5.42292248038529	6.45250906158226	6.24907829693084	6.91332751503488	5.44873479845846	2	2
TRINITY_DN101751_c0_g1_i1	NA	NA	NA	NA	3.38275880079841	-3.08538080940805	1.41820037307272e-19	5.67324887411205e-18	1.57673836264246	4.90611683769247	1.45082332203989	1.37211424330972	1.95835063159094	4.36826081757891	1	1
TRINITY_DN101945_c0_g2_i1	NA	NA	NA	NA	0.518094469013338	2.30636357407267	0.00112451798079122	0.00690724752454029	0.0104194085283033	-1.95411504879413	1.07410551982911	0.266458870999363	1.7013280972302	-0.73965871587186	2	2
TRINITY_DN102016_c0_g1_i1	NA	NA	NA	NA	5.39790213892315	-1.06512413609197	0.00031195036805304	0.00219769034293367	5.03849720160395	6.37002273248421	4.7893737394195	4.91027434183892	5.05180800522671	5.54466682934551	1	1
TRINITY_DN10201_c0_g1_i1	NA	NA	NA	NA	3.14197348366491	-4.3481065228186	4.64786596291991e-30	3.3205401845514e-28	0.904284862170979	4.81836587549609	0.26060610494002	0.142579644876709	-0.090591541592642	4.31671743321531	1	1
TRINITY_DN102065_c0_g1_i1	NA	NA	NA	NA	5.97896856364189	-2.14436820860698	6.37871582790624e-14	1.6226378217388e-12	4.96339987188919	7.21578862716214	4.51988820705311	4.9338237021135	5.06151036423267	6.80579257671638	1	1
TRINITY_DN102078_c0_g1_i1	NA	NA	NA	NA	5.43365293052464	-1.1297127841765	0.000287761930307476	0.00204260231638909	5.45670611307422	6.25552041702146	4.82356136688637	4.87826504191987	4.48712569274479	5.88348965775178	1	1
TRINITY_DN102272_c0_g1_i1	NA	NA	NA	NA	3.94043826332183	-1.58114327619302	2.89353168891062e-06	2.9855879045627e-05	3.54700178400812	5.11940933816397	2.92975792994276	2.86260896567462	3.40103478142984	4.35372108086438	1	1
TRINITY_DN102362_c0_g1_i1	chrna1.2	Chr09	61164717	61164717	5.22398513232998	-1.10434408274969	2.37087587249518e-05	0.0002084956791894	4.82255613567991	5.93647836280914	4.68753740218142	4.72292417846905	4.79304261388936	5.77854242862583	1	1
TRINITY_DN102365_c0_g1_i1	NA	NA	NA	NA	3.96167861927108	-3.14172447236833	1.88258361017018e-13	4.58655960817831e-12	2.88098491502322	5.77181915389935	1.83643796433761	1.52878138172013	1.94443497991349	4.43424016034878	1	1
TRINITY_DN102367_c0_g1_i2	NA	NA	NA	NA	1.1384732759973	1.31405209321951	0.0101897042719957	0.0446263650054144	0.904284862170979	0.116094163238358	1.54010006043624	1.91693195451444	1.16657842914198	0.245683853821177	2	2
TRINITY_DN102400_c0_g1_i1	NA	NA	NA	NA	4.79548106006524	-0.682775998098324	0.00974892203766906	0.0430552155529416	4.43074444239507	5.16281094770762	4.506658950671	4.58297812107672	4.59794810597113	5.26021293607661	1	1
TRINITY_DN102409_c0_g1_i1	NA	NA	NA	NA	0.568148208610948	-3.34914973343249	1.8332565590461e-06	1.95193336903977e-05	-1.35903679176002	2.31512147859868	-1.00012859891807	-0.432512432716248	-3.62345078514178	1.30027031892361	1	1
TRINITY_DN102412_c0_g1_i1	psma5	Chr02	63117655	63117655	0.729919796148589	-2.44674870641236	1.41847945679345e-07	1.80599779032106e-06	-0.395385892957064	2.03272439849535	-0.725805377273113	-0.369665718561282	-0.410013586317012	1.64087819759747	1	1
TRINITY_DN102444_c0_g1_i1	NA	NA	NA	NA	5.23040071919517	-1.83820415513781	2.95190104322477e-12	6.42076451614637e-11	4.27842660323442	6.31015893618806	4.41522088954554	4.24931495482166	4.40567604102994	6.02403038680619	1	1
TRINITY_DN102559_c0_g2_i1	NA	NA	NA	NA	3.58543329120827	-2.65294090945547	5.32437723204895e-10	9.24909968213873e-09	2.64505555797844	5.3496916503962	1.83643796433761	1.65505519190234	2.24615643881864	3.8028767006963	1	1
TRINITY_DN102579_c0_g1_i1	NA	NA	NA	NA	3.13862431245608	1.2387392771625	0.000412012796304015	0.00282494418487765	3.49264608990544	2.05337133747882	3.39938119037973	3.49802892189339	3.38051063824997	2.35628178388438	2	2
TRINITY_DN102581_c0_g1_i2	NA	NA	NA	NA	1.16324162122219	-5.46924715880344	1.77722718796158e-23	8.96104094256094e-22	-2.2889758174553	2.87492655948537	-1.78315408155642	-2.7649089450951	-2.11805911770469	2.45039324885723	1	1
TRINITY_DN102628_c0_g1_i1	NA	NA	NA	NA	2.86450306824396	-7.21815515958561	2.42252494381551e-51	3.57209753634006e-49	-1.90854355451981	4.67584003554931	-2.42783967013636	-2.7649089450951	-1.71328378981136	4.13309366153602	1	1
TRINITY_DN102702_c0_g1_i1	pin1	Chr03	126320129	126320129	3.95049322185712	-2.10039368747691	6.58359716775643e-11	1.26017502919727e-09	2.71455346874768	5.24139145050355	2.62151735796029	3.29478873411691	2.83423493525414	4.66962043147503	1	1
TRINITY_DN102866_c0_g1_i1	NA	NA	NA	NA	2.64038630042015	1.19224883661634	0.00517882036993583	0.0255933831298349	2.75469998341054	1.62719171034086	2.17428099685778	3.19956296105664	3.33856507555563	1.87609986441584	2	2
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	5.74768906971432	-14.9552209305827	2.8922678692113e-127	3.860720931523e-124	-3.62345078514179	7.60609087941068	-3.62345078514179	-3.62345078514178	-3.62345078514178	6.9952990925795	1	1
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	5.4522817123801	-12.3789369906669	1.1194099464074e-132	4.05578215154064e-129	-3.62345078514179	7.15380001312237	-2.72793186879741	-3.62345078514178	-3.62345078514178	6.90884460583674	1	1
TRINITY_DN103086_c1_g1_i1	NA	NA	NA	NA	0.144385816891636	1.84044434708237	0.00413627607781047	0.0211884940184668	0.951108132531219	-1.65717729074147	-0.122222287470322	0.266458870999363	0.784526696183522	-0.825299804825396	2	2
TRINITY_DN103196_c0_g1_i2	NA	NA	NA	NA	4.15282676784783	-0.798838972620791	0.00542161561193048	0.0265552366067556	3.91495687182512	4.79096492368899	3.81522394621325	3.94384747167952	3.65711082703822	4.45709156501955	1	1
TRINITY_DN103214_c0_g1_i1	NA	NA	NA	NA	1.39090851134275	1.15147565843033	0.0116263389447043	0.0496463904359459	1.87266861413473	0.192543318397453	1.74926133206227	1.49540712071462	1.56245872528663	0.825727264178988	2	2
TRINITY_DN103500_c0_g1_i1	NA	NA	NA	NA	4.06052534186124	-1.25810985807148	1.47848541828232e-05	0.000134447282819922	3.4767321718661	4.90611683769247	3.57864765889028	3.36114007776927	3.62693459271655	4.61580093612535	1	1
TRINITY_DN103526_c0_g1_i1	NA	NA	NA	NA	1.82492255855385	-2.17529770992432	2.83693532677926e-06	2.93196225581808e-05	0.805816884622943	3.38703023314224	0.381489227662148	1.27711505958262	0.350356891624847	2.11324023502269	1	1
TRINITY_DN103537_c0_g1_i1	pkr3	Chr05	52096715	52096715	2.61538506750635	-1.92101835327025	2.12856952206193e-08	3.03114992804799e-07	1.89678878317152	3.49662949998024	1.2537635471643	1.78503833367551	1.75014111514833	3.66049499150519	1	1
TRINITY_DN103549_c0_g1_i1	NA	NA	NA	NA	7.09757910209257	-1.37876283204034	2.80121463302963e-06	2.89740642426172e-05	6.50819126084244	7.97075811161701	6.35130202587729	6.47616001810786	6.58032588676078	7.73875239661264	1	1
TRINITY_DN103557_c0_g2_i2	NA	NA	NA	NA	5.34504425906265	-1.15179810765413	2.31658154399117e-05	0.000203975338432837	5.04390750842944	6.1694751908181	4.8164309889287	4.86525978397035	4.66524663665149	5.8161485312564	1	1
TRINITY_DN103565_c0_g1_i1	NA	NA	NA	NA	3.64061428308262	-1.7169777673782	8.74976779325185e-08	1.15039715278618e-06	2.58694140734118	4.51767471701599	2.58001596405723	2.88210870711825	3.1813358585347	4.55778289893411	1	1
TRINITY_DN103621_c0_g1_i2	NA	NA	NA	NA	3.57828885508456	-3.76978602493984	1.82664535077393e-23	9.19194035443024e-22	0.177253835123544	5.09222869954512	1.54010006043624	1.35360826807258	1.44876471517935	4.82877652323261	1	1
TRINITY_DN103622_c0_g3_i3	NA	NA	NA	NA	4.23518747571817	-3.35279944604864	4.86620172222639e-24	2.57654714152622e-22	2.1585700470562	5.94479063094674	2.58841230080326	1.97861638318148	2.11564106963458	5.04329986840523	1	1
TRINITY_DN103637_c0_g1_i1	NA	NA	NA	NA	2.97215796207801	-3.296527467101	1.07631487823557e-23	5.54827193939239e-22	1.04042835629031	4.34420513463729	1.14412487676333	0.947602995517396	1.01504163894027	4.22649556676501	1	1
TRINITY_DN103637_c0_g2_i1	NA	NA	NA	NA	4.90606824494983	-14.1141658030891	4.12976047194003e-82	1.2773046962115e-79	-3.62345078514179	7.05935052126306	-3.62345078514179	-3.62345078514178	-3.62345078514178	5.54679886389378	1	1
TRINITY_DN103653_c0_g1_i1	kank1	Chr01	116514172	116514172	1.49982307799377	-1.61878257867029	0.000296332015817937	0.00209814980043956	0.996459383933326	2.77901177331288	0.381489227662148	1.06600184410559	0.583713107141263	1.77787244384896	1	1
TRINITY_DN103698_c0_g1_i1	NA	NA	NA	NA	1.12303186929836	2.505744899008	8.51758980657039e-06	8.09075328367934e-05	1.12453951806289	-1.2008511771311	1.39447909871959	1.57743835464188	1.99930991977285	-0.509575076371137	2	2
TRINITY_DN103741_c0_g1_i2	NA	NA	NA	NA	3.14697039707694	-4.00999036283899	6.44508485198226e-25	3.53045879084177e-23	0.525500056819442	4.89757806258006	0.419632933157795	0.266458870999363	1.1178135595904	4.13025287526607	1	1
TRINITY_DN103744_c0_g1_i2	NA	NA	NA	NA	8.21011846254649	-1.13323290598948	0.000588771432377858	0.00389169170392683	7.91653819028311	9.09306474003012	7.63169112940389	7.49463074417949	7.82846278659735	8.58225056300893	1	1
TRINITY_DN103783_c0_g1_i1	NA	NA	NA	NA	3.96143388776753	-1.0643145535306	0.000274806210563864	0.0019577626720002	3.54700178400812	4.62846504511127	3.35085409381684	3.70562554571157	3.44122736020933	4.52355115411264	1	1
TRINITY_DN103795_c0_g1_i3	NA	NA	NA	NA	3.48531280130825	0.915832127555838	0.00908994773269952	0.0407529175175403	3.88512515728368	2.56563201006054	3.53152804404212	3.55987535116927	3.90357247074486	3.02819891784959	2	2
TRINITY_DN103798_c0_g1_i1	LOC779531	Chr01	81263750	81263750	6.61602156712249	-12.1730041423593	1.13146249376295e-127	1.59423065371199e-124	-2.80712269044285	8.39497735110829	-3.10729496706639	-2.23035891957315	-3.62345078514178	7.97538352999122	1	1
TRINITY_DN103812_c0_g1_i2	NA	NA	NA	NA	6.31498935436498	-1.6510835424148	1.56038806491163e-09	2.55484584262678e-08	5.6031586473117	7.25363937753558	5.52282095541423	5.53506581813317	5.49409812116824	7.12081856560783	1	1
TRINITY_DN103834_c0_g12_i1	kctd16	Chr03	29511750	29511750	1.30512084835595	-3.54878943159837	5.77547224658063e-07	6.67627744383674e-06	0.177253835123544	3.1294767184912	-0.42611229370792	-0.880919951348013	-3.62345078514178	1.98073546194668	1	1
TRINITY_DN103834_c0_g3_i1	NA	NA	NA	NA	1.30122123350486	-1.61796432898711	0.00070403067038245	0.00455616888549112	0.805816884622943	2.11359631757879	0.342309581610411	1.15418744295617	-0.410013586317012	2.18069403220364	1	1
TRINITY_DN103834_c0_g4_i1	NA	NA	NA	NA	0.697260067725874	-2.75735821214749	0.000122339031164789	0.000936259055039642	-0.395385892957064	2.07372695483862	-0.178093922981976	-3.62345078514178	-0.410013586317012	1.68800322158273	1	1
TRINITY_DN103834_c0_g9_i1	NA	NA	NA	NA	3.67141803441433	-2.35448792760414	8.25911559356361e-06	7.85995083241877e-05	1.31557919054113	4.20811510913701	2.94291380522261	1.04308667572566	3.2280338033942	5.1800686309456	1	1
TRINITY_DN103838_c0_g1_i1	NA	NA	NA	NA	6.32415941594437	-6.51895773462387	5.53281853818483e-63	1.08777785864685e-60	1.84813831759432	7.82976948675983	0.493021996712033	1.71427564815784	1.23676786663913	7.92340959184897	1	1
TRINITY_DN103860_c0_g1_i1	NA	NA	NA	NA	4.05803031693614	-3.18093832516262	3.88102292816301e-26	2.26798395170669e-24	2.11810714949357	5.49072388491477	2.30229666570423	1.96648868689898	2.35535885870313	5.20458282980882	1	1
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	5.34130177632407	-10.1036402127833	2.08079487712146e-75	5.6745289971564e-73	-3.62345078514179	7.43323546332855	-1.61949742259538	-2.23035891957315	-3.62345078514178	6.13376587956484	1	1
TRINITY_DN103912_c0_g1_i1	NA	NA	NA	NA	5.01577362682208	-1.18346056062589	0.000101714446327642	0.000790585898793033	4.52273979240979	6.06658972049289	4.59473081528495	4.69930149141846	4.15989336300254	5.1800686309456	1	1
TRINITY_DN103989_c0_g1_i1	NA	NA	NA	NA	5.07618026862037	-1.02579182515962	8.91210815006461e-05	0.000701953064912853	4.74495827311767	5.71948875833524	4.60924445443454	4.69379473070197	4.54360075801381	5.62556641324022	1	1
TRINITY_DN104018_c1_g1_i1	reep5	Chr01	134723110	134723110	2.81078773346137	1.34545913056868	0.00314286262678653	0.0167070387634793	2.39707696174248	1.21559981529311	3.40414531874996	2.82951201553278	3.58718538089986	2.20249552905602	2	2
TRINITY_DN104073_c1_g1_i1	NA	NA	NA	NA	1.6701790201558	1.76961618510241	0.000463859097951349	0.0031550533010924	1.92051231351781	-0.708495346782822	2.22900771499018	2.09459572011249	1.91619441120612	0.880850443088278	2	2
TRINITY_DN104090_c1_g2_i1	mrpl36	Chr06	36119897	36119897	2.4418482179174	-1.08571077293259	0.00139645452870066	0.00829823799365189	2.09744201716406	3.1294767184912	1.8079604051906	1.97861638318148	2.07789675594028	2.99735125421376	1	1
TRINITY_DN104207_c0_g1_i1	NA	NA	NA	NA	0.823475782751839	-3.7083717927754	6.81903683603258e-10	1.16539361344648e-08	-1.14693671376612	2.88647966833396	-0.902775530363341	-1.28259695475129	-1.71328378981136	0.959776667593194	1	1
TRINITY_DN104240_c0_g1_i1	NA	NA	NA	NA	3.88556920954682	-1.16770687854197	0.000393619859996807	0.00271055848200896	3.73934752910823	4.82738508414917	3.15561556025648	3.07518999152134	3.49472516048295	4.21044616083477	1	1
TRINITY_DN104337_c0_g1_i1	NA	NA	NA	NA	3.92773976292308	-1.07598662087618	0.000240798169118833	0.00173992112968428	3.46870889701407	4.71524461817189	3.46924213179588	3.54771635023277	3.42127103379716	4.36343050195707	1	1
TRINITY_DN104365_c0_g3_i1	NA	NA	NA	NA	3.70027196192245	-1.06865287591958	0.000836843951845661	0.00529277713384281	3.53167942815683	4.53979244024465	3.0379352670415	3.27525688573198	3.13307566013093	4.05735200887364	1	1
TRINITY_DN104383_c0_g4_i1	NA	NA	NA	NA	0.275016382025257	-2.56429316699534	4.83320849773394e-07	5.66188609328074e-06	-1.60778417000101	1.48244139913005	-0.902775530363341	-0.971347339928629	-0.642271228528716	1.34015342818979	1	1
TRINITY_DN104410_c0_g2_i1	NA	NA	NA	NA	0.461617950320273	-1.7326624691133	0.00772617202953753	0.035562826681149	0.951108132531219	1.2870779339079	-1.00012859891807	-0.715476085992426	-1.54679579803714	1.39798402085413	1	1
TRINITY_DN104441_c0_g2_i1	NA	NA	NA	NA	4.3720544209505	1.01775210340946	0.00390401075597976	0.0201821281681938	4.83821004989513	3.26841528459119	4.01218856906345	4.85542832133522	4.69671685347176	3.90280460896873	2	2
TRINITY_DN104463_c0_g1_i1	nlrc3	Chr09	14838458	14838458	0.184266654417474	-1.94960176600191	8.56290882900029e-05	0.000677816771913563	-0.962059367898309	1.06105301009027	-0.568190828868007	-0.715476085992426	-0.560626308371725	1.19545453475036	1	1
TRINITY_DN104490_c0_g2_i1	NA	NA	NA	NA	0.0705277464672878	8.18542494340573	1.36274522790573e-05	0.000124762231778794	1.35092882802674	-3.62345078514178	-3.62345078514179	0.996134630883362	0.687611074763022	-3.62345078514178	2	2
TRINITY_DN104496_c0_g2_i1	NA	NA	NA	NA	0.917138004900401	-3.22481347161268	4.989741887938e-11	9.66029265357889e-10	-1.35903679176002	2.44580727913162	-0.495403257123021	-1.17121749660178	-0.560626308371725	1.94238091754273	1	1
TRINITY_DN104546_c0_g1_i1	NA	NA	NA	NA	2.74897330642804	1.16423735539552	0.0035289305078423	0.0184537599051333	3.00821345948441	1.48244139913005	2.61331203820905	3.01758038649554	3.41118838830599	2.19163596230103	2	2
TRINITY_DN104550_c0_g2_i1	alg2	Chr06	82192673	82192673	3.18853437385371	-2.13404984922522	2.07957954332788e-10	3.74590173138363e-09	1.87266861413473	4.22641346635038	1.76416151729577	2.4221752069607	2.27979373183372	4.23180593619051	1	1
TRINITY_DN104654_c0_g1_i1	NA	NA	NA	NA	1.72765350442715	-1.99395134189644	3.90306992425846e-06	3.92038255124923e-05	0.177253835123544	3.11972054913184	0.693139238904369	1.04308667572566	0.9881625561852	2.19163596230103	1	1
TRINITY_DN104694_c0_g1_i1	NA	NA	NA	NA	4.09994537273475	-0.866661661837824	0.00833941713674364	0.037999283864147	3.85466354157728	4.99951430550078	3.9742477487856	3.6909586454176	3.43626409851374	4.09862936949662	1	1
TRINITY_DN104740_c0_g1_i2	NA	NA	NA	NA	3.9747226601379	-0.803343351445906	0.00730693012726756	0.0340229126788619	3.39441788212121	4.5723459543427	3.69984355135204	3.6036016193132	3.8818324508474	4.33410397715892	1	1
TRINITY_DN104751_c0_g1_i2	NA	NA	NA	NA	4.41980260363048	-1.44847099385531	8.80020955608319e-08	1.1564296101626e-06	3.8608075363333	5.25705177726422	3.72671553137505	3.82797312889272	3.64425536464561	5.16210123713287	1	1
TRINITY_DN104812_c0_g1_i2	NA	NA	NA	NA	3.06959215971167	-1.58905536502934	6.88102038987071e-07	7.85402516327187e-06	2.23624260386724	3.89579482142974	2.36228230661612	2.59755680690324	2.11564106963458	3.93571792172515	1	1
TRINITY_DN104835_c0_g1_i2	NA	NA	NA	NA	4.88764399208267	-1.61302468517756	2.44956815012149e-09	3.91714674800638e-08	3.93256423064373	5.90700237728568	4.27920922083109	4.28881224446887	4.00761427913741	5.56689757969753	1	1
TRINITY_DN104838_c0_g1_i1	NA	NA	NA	NA	0.404548925082059	-1.561838125606	0.00237695895398091	0.0131481860394469	-0.282743064475229	1.68125614098028	-0.0165791951739023	-0.309442832695346	-0.410013586317012	0.614300526031399	1	1
TRINITY_DN104942_c0_g1_i2	NA	NA	NA	NA	5.32545753025505	-2.14851785670277	1.53105848094952e-13	3.76631476176933e-12	4.52273979240979	6.64119970270848	4.03386851125449	4.01033460721533	4.2921389439602	6.04303498825571	1	1
TRINITY_DN105039_c0_g1_i1	NA	NA	NA	NA	5.34911461001173	1.07262412220582	0.00049878079600382	0.00335991462104884	5.23103583081763	4.46470857816644	5.54131974289858	5.73328687424033	5.90938186252618	4.63996890797513	2	2
TRINITY_DN105042_c0_g2_i1	NA	NA	NA	NA	5.88008303589031	0.939933144107243	0.00157625481834915	0.00922829517612446	6.2235288651224	5.28350878846387	5.86878926970792	6.31632164078909	6.07420633451658	5.0952089331473	2	2
TRINITY_DN105140_c0_g1_i1	NA	NA	NA	NA	2.21621302991215	-1.82704926331491	5.57333007503774e-05	0.000457445946158922	2.09744201716406	3.45843561976418	1.39447909871959	1.11076833835576	0.350356891624847	2.76803150649227	1	1
TRINITY_DN105215_c0_g1_i1	NA	NA	NA	NA	4.29982208027848	-1.60793087423962	5.53296077272208e-09	8.47384970517979e-08	3.664052566069	5.30303793248928	3.57019413279165	3.5838901777818	3.38566911216764	4.99258484509827	1	1
TRINITY_DN105307_c0_g1_i1	NA	NA	NA	NA	5.80926301877436	1.00942792802106	0.0104951635012541	0.0457272524856221	5.74277387827013	4.38142462251239	6.04993670145408	5.64473091242302	6.63766252963535	5.52533539352218	2	2
TRINITY_DN105372_c0_g2_i1	NA	NA	NA	NA	4.76072118339511	1.29449461628924	0.000972253640791892	0.00604518186755675	4.60921892957861	3.78904482113427	4.61542016562781	5.84266304442516	4.83701459041133	3.78492583751812	2	2
TRINITY_DN105386_c0_g2_i1	NA	NA	NA	NA	4.14502147444669	-1.91004891929397	1.65314527936702e-10	3.02504116704952e-09	3.46870889701407	5.32017798638763	3.33597185855691	3.06385063885181	2.92206392216785	4.87193023711579	1	1
TRINITY_DN105440_c0_g1_i1	NA	NA	NA	NA	3.81375676786056	-4.10288654882486	3.39145452677871e-34	2.9865996426445e-32	1.38543298603962	5.54458451485359	1.12116061948703	1.11076833835576	1.1178135595904	4.85310143468639	1	1
TRINITY_DN105453_c0_g1_i1	NA	NA	NA	NA	5.4553591314722	-1.25064021141476	8.30605545188101e-06	7.89869435210371e-05	5.22390334458214	6.3026329872048	4.64791810996397	4.922881819255	4.78915486297115	6.00088939112972	1	1
TRINITY_DN105455_c0_g3_i1	NA	NA	NA	NA	1.1871684787931	-2.73705693848361	4.74588010213736e-07	5.56987557382729e-06	-1.90854355451981	2.68951419131478	-0.568190828868007	0.486252006562495	-0.0343939460734145	2.0180966882964	1	1
TRINITY_DN105472_c0_g3_i2	NA	NA	NA	NA	6.67060610195385	-1.58117908098512	2.72698382637824e-08	3.83167666507507e-07	5.85012694267159	7.60478008342943	6.06053742483498	5.83601259744254	5.98780021490146	7.42341561035936	1	1
TRINITY_DN105525_c0_g1_i1	NA	NA	NA	NA	1.33259180655549	-6.81978938352469	1.67269209207575e-29	1.16226895449932e-27	-2.80712269044285	2.81573111531025	-3.62345078514179	-3.13123623044179	-2.11805911770469	2.93360374690696	1	1
TRINITY_DN105560_c0_g1_i2	NA	NA	NA	NA	4.5104549018761	-1.24418006861317	5.29927217088255e-06	5.21132767731382e-05	3.83607298744431	5.04145791934019	3.87134998183578	4.0482288539096	4.1077799544771	5.36179567567039	1	1
TRINITY_DN105578_c0_g1_i1	NA	NA	NA	NA	1.44291977075789	-4.59334423582191	7.13899094220289e-19	2.69433167077604e-17	-1.90854355451981	2.49191561960949	-2.17954832658229	-1.17121749660178	-0.820883984815836	3.20059680165154	1	1
TRINITY_DN105601_c0_g1_i1	bglap2	Chr04	117957392	117957392	6.47223782860813	-5.01911670398616	3.24796994219796e-57	5.6037424268044e-55	3.01924209439081	8.22424246774333	3.06826742788533	2.95143409247107	2.81141604162058	7.66338122374933	1	1
TRINITY_DN105624_c0_g1_i1	NA	NA	NA	NA	3.56844193430759	-9.65389425612377	2.61140454988924e-74	6.82788063858668e-72	-3.62345078514179	5.28569179395056	-3.62345078514179	-2.4730164632275	-3.07772518639273	4.99882791788934	1	1
TRINITY_DN105647_c0_g2_i1	NA	NA	NA	NA	6.73733288190035	-11.7480457136663	1.47728131771218e-134	1.40027265498883e-130	-2.80712269044285	8.4801280196524	-2.42783967013636	-2.4730164632275	-2.6827137036269	8.1431226617903	1	1
