gid	gname	chr	start	end	logCPM	logFC.M46.F46	PV.M46.F46	FDR.M46.F46
TRINITY_DN129633_c3_g2_i1	arid1a	Chr02	51910250	51910250	2.359327495797	-5.54666046741521	8.53298918372103e-37	8.22865671777691e-35
TRINITY_DN128042_c2_g1_i1	eya3	Chr02	53585329	53585329	6.05604518836882	-3.22697167868866	3.9524513555903e-27	2.43897983650806e-25
TRINITY_DN126630_c4_g2_i1	med14-like	Chr02	70152404	70152404	3.84408134630891	-3.5611160650662	7.65170359582441e-28	4.90056834841663e-26
TRINITY_DN125285_c2_g1_i3	ppp1r12b	Chr02	76740527	76740527	5.06703605449471	-10.0520723574113	5.6074766365907e-96	2.49503197293357e-93
TRINITY_DN120619_c0_g1_i2	csmd2	Chr02	83971527	83971527	4.10948262148857	-3.97484362175728	1.30812044543579e-39	1.43621431762522e-37
TRINITY_DN117820_c0_g3_i1	txnl4b	Chr02	101546333	101546333	0.473625061803964	3.34925149852075	7.66458649352324e-06	7.33821225552044e-05
TRINITY_DN123052_c0_g1_i2	cs	Chr02	134044635	134044635	4.37182734721359	-9.38651062377923	3.2435398031094e-75	8.65922699857481e-73
TRINITY_DN121990_c1_g1_i1	nabp2	Chr02	134183476	134183476	1.21673674666351	-3.20898673428083	9.10657461726855e-08	1.19174894449518e-06
TRINITY_DN109646_c1_g1_i3	timeless	Chr02	135230911	135230911	5.67750926925012	-4.49183056419122	1.90741957088632e-50	2.68755417537883e-48
TRINITY_DN52336_c0_g1_i1	hoxc4	Chr02	142841915	142841915	0.441898251104359	8.5434564826212	3.67277261785818e-12	7.92726727521744e-11
TRINITY_DN113820_c0_g1_i1	aqp11	Chr02	167342468	167342468	5.00711452291943	-4.75182001985002	2.14371907316228e-39	2.32346167237358e-37
TRINITY_DN125592_c5_g2_i2	ankrd42-like	Chr02	168374536	168374536	0.839565705148135	-3.01306889232586	1.12531176096351e-08	1.66414908930359e-07
TRINITY_DN131473_c0_g2_i4	slc6a7	Chr03	7409802	7409802	3.06365873250764	-6.30450016444725	1.39430211804205e-48	1.91147515231257e-46
TRINITY_DN133473_c0_g8_i4	LOC100492943	Chr03	19205778	19205778	3.44367657266903	-3.1714345013915	1.73100581111673e-19	6.85965146586603e-18
TRINITY_DN103834_c0_g12_i1	kctd16	Chr03	29511750	29511750	1.30512084835595	-3.54878943159837	5.77547224658063e-07	6.67627744383674e-06
TRINITY_DN33369_c0_g1_i1	cdhr2	Chr03	37945525	37945525	5.46846864211109	-4.5618708769153	4.64833545057134e-52	6.97580376907636e-50
TRINITY_DN133117_c1_g2_i4	fgl2	Chr03	68520190	68520190	4.70664720342125	-4.49467808096806	4.73666604879626e-11	9.18435201296413e-10
TRINITY_DN105980_c0_g1_i1	zc3hc1	Chr03	77311568	77311568	0.340686856193694	8.39345045841226	0.000391677755677218	0.00269791722962672
TRINITY_DN45107_c0_g2_i1	LOC100494761	Chr03	85691741	85691741	3.02829218532949	-12.232338355987	1.25860978514711e-62	2.45545087468469e-60
TRINITY_DN132030_c0_g1_i2	hapln3	Chr03	99845585	99845585	2.92742722043998	-3.12555357757811	1.42003420060278e-11	2.88119259165502e-10
TRINITY_DN128402_c0_g1_i2	klhl25	Chr03	101602293	101602293	8.14950700280219	-12.6609709909508	1.656343334503e-134	1.40027265498883e-130
TRINITY_DN134955_c0_g1_i2	LOC100498095-like	Chr03	106897192	106897192	4.9103733048335	-3.15367715536553	3.45033409980785e-31	2.56619863458436e-29
TRINITY_DN129466_c1_g3_i1	gpat2	Chr03	109286340	109286340	4.63813821900137	-3.76093324947967	3.07142267210695e-31	2.29785905044178e-29
TRINITY_DN165190_c0_g1_i1	vac14	Chr04	27232761	27232761	4.4138862347294	-11.3273340355476	4.11258898977662e-96	1.86256217783419e-93
TRINITY_DN117075_c0_g1_i1	lpar3	Chr04	29443833	29443833	5.78265272780741	-3.51010345997179	1.10491440309833e-22	5.20870615081411e-21
TRINITY_DN132659_c0_g1_i2	brms1	Chr04	37368877	37368877	6.51696824976037	-4.63949550003894	9.43892325812617e-37	9.03976831112917e-35
TRINITY_DN130296_c2_g1_i3	efemp2	Chr04	37822660	37822660	0.389471157712252	-6.77433684501159	1.8282933573146e-20	7.62650923161395e-19
TRINITY_DN115634_c1_g1_i5	foxc2	Chr04	63959102	63959102	3.13372633607343	-4.34087429044248	6.64447572130685e-34	5.75144004244997e-32
TRINITY_DN129270_c0_g2_i5	kcng4	Chr04	64926255	64926255	4.32944750190106	-3.70421046332254	8.19364527206432e-35	7.42168683536055e-33
TRINITY_DN117339_c0_g3_i1	lrrc41	Chr04	81114219	81114219	0.52429315853192	-3.23380304071198	1.82337692357941e-10	3.31739494518084e-09
TRINITY_DN130516_c2_g2_i1	mrps14	Chr04	87973514	87973514	1.65307962844839	-5.15084431935694	1.71311250844312e-23	8.65497199982759e-22
TRINITY_DN130933_c7_g1_i2	vamp4	Chr04	97463792	97463792	6.0207084931183	-6.45701568246022	4.83355512775428e-51	7.00506429429166e-49
TRINITY_DN115294_c0_g1_i4	mgst3	Chr04	108870716	108870716	2.19876806891364	-7.35557827376234	5.21502408596859e-39	5.51097670284731e-37
TRINITY_DN122194_c3_g1_i2	nicn1	Chr04	115518373	115518373	2.60322080117944	-5.77400182214129	1.07930135455122e-44	1.33528004654283e-42
TRINITY_DN105601_c0_g1_i1	bglap2	Chr04	117957392	117957392	6.47223782860813	-5.01911670398616	3.24796994219796e-57	5.6037424268044e-55
TRINITY_DN123010_c0_g2_i1	dtl	Chr05	10944941	10944941	2.7993632021038	-3.11858120588593	2.51307693654232e-20	1.04315314671991e-18
TRINITY_DN128589_c4_g2_i2	ppm1b	Chr05	14775298	14775298	4.92313538678316	-7.68710945898758	9.20923921550729e-77	2.56664532949116e-74
TRINITY_DN94938_c0_g2_i1	six3	Chr05	15240965	15240965	0.326314998668291	-3.9080791049434	4.65305663758001e-12	9.94193954863557e-11
TRINITY_DN126783_c1_g5_i3	srd5a2	Chr05	40636572	40636572	4.03440265829152	-10.1157567918314	9.00932587044625e-82	2.75294605694286e-79
TRINITY_DN110644_c0_g3_i1	ctgf	Chr05	44460345	44460345	3.88991078748692	-7.87521118712908	1.32378568511913e-73	3.39129823696883e-71
TRINITY_DN109669_c1_g2_i1	LOC100487326	Chr05	46163937	46163937	7.09140584717452	-5.50636208546039	3.45080930618313e-59	6.25138754452975e-57
TRINITY_DN131285_c6_g1_i2	LOC100216148	Chr05	51768766	51768766	0.789315370932762	-3.00925664566707	2.68031444396219e-09	4.26195203308898e-08
TRINITY_DN127070_c0_g1_i3	rdh13	Chr05	53138669	53138669	5.04350046696549	-7.52744972950316	6.13136152432302e-91	2.32094911910269e-88
TRINITY_DN133064_c1_g5_i1	ttc27	Chr05	56423508	56423508	0.374099140124253	8.52388674782921	9.59979733645196e-06	9.04084886918287e-05
TRINITY_DN133927_c1_g1_i1	LOC100491219-like	Chr05	60993378	60993378	3.04282660556404	-3.07680035952942	1.18627507312944e-18	4.42445711833954e-17
TRINITY_DN136699_c6_g5_i2	nt5e	Chr05	87495640	87495640	1.31299014944456	-10.521543072229	1.27770618114885e-26	7.69719338866917e-25
TRINITY_DN133387_c1_g4_i1	ndufb5	Chr05	95226544	95226544	3.35441304422077	-4.42729068022333	9.17709685027228e-10	1.54753677072211e-08
TRINITY_DN99366_c0_g2_i1	acap2-like	Chr05	97630113	97630113	5.30735142839827	-5.74049707464744	1.87587645202999e-12	4.16967384543249e-11
TRINITY_DN117798_c2_g1_i1	LOC100497276-like	Chr05	97714889	97714889	0.245045150022828	-4.94715834346248	2.67331131129253e-13	6.41442965723757e-12
TRINITY_DN126794_c4_g2_i1	dhx36	Chr05	105593851	105593851	0.846639830453127	-5.42868952358911	3.6963783742525e-17	1.21908385341732e-15
TRINITY_DN122749_c0_g1_i3	igsf10	Chr05	106577328	106577328	6.03265803620221	-3.5823139645867	6.12998144179697e-38	6.29427487153258e-36
TRINITY_DN4687_c0_g1_i1	plod2-like	Chr05	117568590	117568590	5.92253152220381	8.82097623062433	6.09057463672486e-06	5.92062682777371e-05
TRINITY_DN96776_c0_g2_i1	LOC100145345	Chr05	122157289	122157289	5.9483518648921	14.1532777375501	6.89776644827316e-06	6.66188700156526e-05
TRINITY_DN119494_c0_g1_i1	cpsf3	Chr05	133887094	133887094	4.89944466485008	-9.28857510563422	2.27271546238897e-100	1.2263959480236e-97
TRINITY_DN122337_c0_g1_i2	kcnf1	Chr05	134701410	134701410	2.33433465022646	-4.00563415476668	1.85183699316281e-26	1.11031418015591e-24
TRINITY_DN123297_c0_g2_i5	map3k8	Chr06	15573627	15573627	2.48569976947656	-3.32549406479676	2.1723551666048e-14	5.74507525916901e-13
TRINITY_DN91264_c0_g1_i2	gpr158	Chr06	17190681	17190681	5.05216541874431	-3.61266689959265	1.97858473294102e-37	1.96787709791569e-35
TRINITY_DN130945_c0_g5_i1	plxdc2	Chr06	19240874	19240874	0.453057610986871	3.6908954302329	0.000215967413475575	0.00157531364410915
TRINITY_DN112272_c0_g1_i1	c1ql3	Chr06	20614204	20614204	3.07704127789144	-9.48360076767693	8.0971866580765e-53	1.23711354230202e-50
TRINITY_DN133585_c15_g3_i1	Xetrov90016548m	Chr06	83293137	83293137	2.7688207377551	-3.33565517562141	3.80486730092246e-07	4.54113150522332e-06
TRINITY_DN123796_c0_g1_i1	ndufv2	Chr06	89344871	89344871	3.55601724780499	-3.10621362789862	6.64492201066054e-13	1.54755291124309e-11
TRINITY_DN122661_c0_g1_i5	rspo2	Chr06	116533015	116533015	0.692284571542595	-3.81943233624259	3.6593766820812e-13	8.69813602726741e-12
TRINITY_DN120463_c0_g1_i1	Xetrov90017218m	Chr06	130103986	130103986	5.56734939731197	-11.1039664246722	4.09198040549551e-113	3.05237667776992e-110
TRINITY_DN126672_c0_g1_i2	LOC100036725	Chr07	964038	964038	0.516574513631763	-4.61044760726623	4.68740279207094e-13	1.1038246017874e-11
TRINITY_DN112755_c0_g2_i1	ncapd2	Chr07	1656845	1656845	1.58592096696542	-4.2485307205966	6.82423523654134e-20	2.78705723138746e-18
TRINITY_DN129746_c0_g2_i1	c8orf76	Chr07	4855114	4855114	2.9027524411346	-3.04522663933174	1.13772681719182e-19	4.59474960790111e-18
TRINITY_DN67991_c0_g1_i1	oat.1	Chr07	11393739	11393739	6.16943100255811	8.62678630819445	6.21604623651202e-05	0.000506429054450427
TRINITY_DN122678_c0_g1_i1	sfxn2	Chr07	20774054	20774054	4.50555626345054	-3.13054318523448	5.06773360414827e-28	3.27877193031654e-26
TRINITY_DN112375_c0_g4_i1	rufy2	Chr07	30491749	30491749	1.43513051123755	4.82049785824121	0.000926630471729762	0.0057898994885465
TRINITY_DN133450_c2_g1_i8	pga4	Chr07	35701551	35701551	2.47728822811172	-3.93155128907708	1.58880301619053e-25	9.01459107307032e-24
TRINITY_DN135230_c0_g1_i5	ribc1	Chr08	2306442	2306442	5.28646281246274	-7.10134266658943	1.08796358029322e-95	4.75740212472358e-93
TRINITY_DN129488_c0_g1_i2	cel-like.1	Chr08	7200652	7200652	4.67473922866085	-3.73797621664007	1.39606324486603e-40	1.57364248961299e-38
TRINITY_DN111329_c0_g1_i2	gjb1	Chr08	23152513	23152513	2.21958008887567	-4.89671099300781	1.2449839677317e-18	4.63660549039813e-17
TRINITY_DN151548_c0_g1_i1	asb12.2	Chr08	25321754	25321754	6.14208025903083	-10.5485287458269	3.77267246138907e-123	3.9867716235729e-120
TRINITY_DN119678_c0_g1_i2	tnmd	Chr08	31443738	31443738	2.55692286590727	-3.22511368340006	5.93459900018893e-16	1.77701652706956e-14
TRINITY_DN110734_c0_g1_i1	gpr101	Chr08	48199238	48199238	0.680652671945519	-5.92689411335364	7.83092348661359e-21	3.31013135779157e-19
TRINITY_DN112822_c0_g1_i1	LOC100496861	Chr08	57578898	57578898	1.54825559650386	-3.24555093447994	1.78879347278193e-13	4.37065318465274e-12
TRINITY_DN112243_c1_g1_i1	alkbh6	Chr08	59362640	59362640	1.48636597016422	-4.0227963442934	1.35745948549256e-17	4.63987701766339e-16
TRINITY_DN128981_c1_g4_i1	rps6ka5	Chr08	65876801	65876801	2.91480876272928	-3.11939670490577	1.09638584404263e-17	3.767823546966e-16
TRINITY_DN124907_c0_g1_i1	asb2-like	Chr08	67059586	67059586	2.67009251886087	-5.56260295904277	1.70386094558022e-37	1.70803641509113e-35
TRINITY_DN128175_c8_g3_i2	rtn1	Chr08	82589838	82589838	0.231981123838576	-9.3849676309858	3.7965383923367e-23	1.8410670498364e-21
TRINITY_DN118674_c0_g1_i2	slc35f4-like	Chr08	83473917	83473917	5.33579127868566	-5.19299751506811	3.7813323725569e-16	1.15544761003359e-14
TRINITY_DN118665_c1_g1_i1	sipa1l1-like	Chr08	86477804	86477804	3.74977305688634	-5.67222070515674	2.80540476300473e-27	1.74817384764928e-25
TRINITY_DN110915_c0_g1_i1	aqr	Chr08	91389644	91389644	1.89094967636493	-11.0836027128933	8.22085482003841e-47	1.07472845332894e-44
TRINITY_DN135049_c4_g1_i1	Xetrov90022298m	Chr08	111606223	111606223	5.8149052502187	-3.0147089695316	3.93502897527382e-18	1.39191359652573e-16
TRINITY_DN120454_c1_g2_i1	mmp25	Chr09	6964801	6964801	1.78163665690609	-4.09819138468364	4.11673786844991e-21	1.7666447685216e-19
TRINITY_DN121548_c0_g1_i1	LOC101732662	Chr09	7912216	7912216	4.34544592443761	-10.4327367402066	6.78304030555096e-90	2.49320968448382e-87
TRINITY_DN135315_c3_g5_i3	heatr2-like	Chr09	22213840	22213840	2.34464092435156	-9.99700014806822	2.47282166389094e-48	3.37181199137645e-46
TRINITY_DN125672_c1_g1_i2	hspe1	Chr09	38204917	38204917	6.36005860835953	-3.03231786999195	3.65828654292604e-23	1.77742266861476e-21
TRINITY_DN119556_c0_g19_i1	ag1	Chr09	55633147	55633147	0.994835839097144	3.33145370795495	1.16864238656762e-05	0.000108250943053791
TRINITY_DN112287_c0_g1_i1	ttll4	Chr09	77814176	77814176	3.07070015723755	-4.31581781348338	9.30828222485517e-22	4.15627911596438e-20
TRINITY_DN116337_c0_g1_i3	ubp1	Chr10	3345795	3345795	2.28897795313464	-7.84918196206904	4.53484867826899e-42	5.27581798982835e-40
TRINITY_DN98838_c0_g1_i2	hoxb5	Chr10	5080375	5080375	5.47115669708894	-6.57245110615639	8.27204096479082e-73	1.97920285800967e-70
TRINITY_DN126312_c0_g1_i4	cdc27	Chr10	7038474	7038474	6.47220651340084	-5.35460920576093	2.540198942816e-64	5.19552625707253e-62
TRINITY_DN121214_c0_g2_i1	map3k3	Chr10	7297667	7297667	4.60563873567659	-3.26816012036836	1.1674052894799e-32	9.31060784647462e-31
TRINITY_DN124339_c4_g3_i4	Xetrov90025024m	Chr10	14967726	14967726	3.55878778889447	-6.15701628690755	7.6946066332303e-48	1.02173096037689e-45
TRINITY_DN129291_c3_g7_i3	dgke	Chr10	18307218	18307218	0.94705295392084	-3.47399377705343	1.975651586698e-13	4.80868287349661e-12
TRINITY_DN128259_c0_g1_i1	sox9	Chr10	22455490	22455490	3.63034621224363	-4.1130536669246	7.83748804743817e-34	6.73811430030938e-32
TRINITY_DN127341_c11_g1_i1	LOC100485278	Chr10	24700728	24700728	2.93616049175212	-3.51502894431356	2.68988325751847e-25	1.50266121535646e-23
TRINITY_DN129466_c1_g2_i3	dhx35	Chr10	31959493	31959493	4.2094436443164	-7.21315620467462	3.18525570639505e-66	6.7886096828228e-64
TRINITY_DN128868_c0_g3_i1	ict1	Chr10	35723029	35723029	2.15901538723139	-9.09611318626463	1.55408058107031e-31	1.18007759572171e-29
TRINITY_DN123462_c3_g1_i1	LOC733456	Chr10	37105820	37105820	4.76133289482091	-10.548092816276	2.58634207273132e-119	2.34267170173613e-116
TRINITY_DN120912_c0_g1_i3	ogfod3	Chr10	37593861	37593861	3.38902946538715	-6.64930397902973	3.15061494665044e-54	5.0255280677326e-52
TRINITY_DN123809_c0_g1_i2	slc22a15.1	scaffold_1146	131	131	3.29625761263748	-7.31138431246967	2.29715065540228e-25	1.28894546288303e-23
TRINITY_DN125119_c3_g3_i1	gata1	scaffold_1716	2265	2265	1.07970857115339	-10.2703126421937	6.17260382325026e-30	4.39746006082228e-28
TRINITY_DN127315_c0_g1_i2	rxra	scaffold_19	717735	717735	0.508338708537883	-3.35026325118773	2.667864768197e-08	3.75068659928006e-07
TRINITY_DN127164_c6_g1_i1	LOC100485050	scaffold_1933	2530	2530	3.11609603870583	-6.65778389717317	1.55080848841182e-46	1.98644469106569e-44
TRINITY_DN122300_c0_g1_i3	mrvi1	scaffold_203	255729	255729	6.11101779721494	-6.34404884367289	3.99541245405529e-69	8.81144788345654e-67
TRINITY_DN127464_c0_g2_i1	sepn1	scaffold_24	421021	421021	1.29872623691889	9.46958943544429	1.41297935297866e-06	1.52883883746778e-05
TRINITY_DN112849_c0_g1_i1	LOC100485203	scaffold_2562	665	665	2.37963839626296	-3.02957887015456	2.58595006488395e-13	6.22247301191524e-12
TRINITY_DN121554_c1_g10_i1	parp12	scaffold_269	18562	18562	2.01491183050873	-4.23421030379397	4.33287933740488e-17	1.41977371776825e-15
TRINITY_DN136054_c1_g1_i2	tm9sf4	scaffold_284	901	901	3.18123085909693	-3.76366377166824	1.3309229743167e-19	5.33252266581675e-18
TRINITY_DN124438_c0_g1_i1	cln3-like	scaffold_318	151386	151386	5.34813072088837	-7.98023259884973	8.83707478041436e-99	4.57399776695651e-96
TRINITY_DN109050_c0_g1_i1	mul1-like	scaffold_352	22045	22045	0.498878145409201	-5.8599006724958	1.24419261050919e-12	2.81240757466436e-11
TRINITY_DN117098_c1_g2_i2	cacna1c-like	scaffold_41	567763	567763	0.551230976965716	-4.34158353375981	1.49014946437794e-15	4.32136854724466e-14
TRINITY_DN129649_c3_g2_i1	LOC100491976-like	scaffold_424	46750	46750	5.82721698635774	-12.7427499996216	4.88326584472841e-120	4.58701438348155e-117
TRINITY_DN129848_c0_g1_i1	Xetrov90028790m	scaffold_430	120046	120046	2.54980117956203	-5.65920783087997	2.50734631327895e-10	4.49726429967332e-09
TRINITY_DN125015_c1_g1_i1	soho1	scaffold_52	217598	217598	4.56045480065934	-3.78973415381126	3.09456349557041e-28	2.03855374999109e-26
TRINITY_DN114784_c0_g1_i2	Xetrov90029418m	scaffold_546	69350	69350	4.14156597575939	-3.59179808112849	1.48055116311451e-28	9.90758274377578e-27
TRINITY_DN125925_c5_g1_i1	mrps33-like	scaffold_584	63041	63041	1.96491531054803	3.19575649781862	3.33355448218581e-05	0.000286110351191866
TRINITY_DN107450_c0_g3_i2	LOC100497344-like	scaffold_83	18008	18008	3.37760111288745	-3.21205795097137	1.45432477993074e-23	7.40654318646656e-22
TRINITY_DN79738_c0_g1_i1	asb14	scaffold_87	179786	179786	1.53067317019076	-10.701342897206	1.4625921468453e-36	1.38929820330676e-34
TRINITY_DN117011_c0_g1_i1	pxk	scaffold_87	303710	303710	3.56781179606324	-3.48847281161351	1.27602958585241e-22	5.98200782927704e-21
TRINITY_DN124951_c0_g3_i3	NA	NA	NA	NA	2.27821549108074	-5.21916408393065	2.81262267894702e-31	2.12302786855519e-29
TRINITY_DN125075_c1_g2_i3	NA	NA	NA	NA	1.0565224998595	3.32400147239931	0.000646303826821903	0.0042300793950599
TRINITY_DN135947_c1_g1_i1	NA	NA	NA	NA	4.72860688730845	-6.73325730043405	7.40791261339583e-14	1.87130955877435e-12
TRINITY_DN115691_c0_g3_i4	NA	NA	NA	NA	0.211793445774989	-4.63168084966791	4.16368475400251e-10	7.31804384830296e-09
TRINITY_DN116966_c0_g1_i1	NA	NA	NA	NA	6.8189185896723	-9.50887692646196	2.23830627480546e-112	1.57688677060044e-109
TRINITY_DN131601_c5_g1_i1	NA	NA	NA	NA	2.62922749833697	-3.1008969823423	1.97762295686644e-15	5.65461932717551e-14
TRINITY_DN121030_c0_g1_i1	NA	NA	NA	NA	4.07380227092143	-7.4939969446041	3.52416267071454e-25	1.96008363277768e-23
TRINITY_DN122385_c2_g1_i3	NA	NA	NA	NA	4.00049479307599	-3.34662149762891	2.91200527367445e-28	1.9333580563071e-26
TRINITY_DN123427_c1_g1_i1	NA	NA	NA	NA	3.6017087775732	-4.05983971562273	1.38088297303213e-29	9.67457291769088e-28
TRINITY_DN122009_c0_g1_i1	NA	NA	NA	NA	4.34028057853703	-4.13025180184054	7.12453998728113e-22	3.20945973636633e-20
TRINITY_DN105578_c0_g1_i1	NA	NA	NA	NA	1.44291977075789	-4.59334423582191	7.13899094220289e-19	2.69433167077604e-17
TRINITY_DN117235_c0_g3_i1	NA	NA	NA	NA	4.84738928080395	-4.15521638205932	1.55004728757519e-45	1.95583578644189e-43
TRINITY_DN127464_c0_g7_i1	NA	NA	NA	NA	1.13587412989596	9.31147306652783	2.5171198636339e-06	2.62065656738436e-05
TRINITY_DN112907_c0_g2_i1	NA	NA	NA	NA	6.53849523630144	-3.33775037073583	6.71009022622361e-31	4.94713105574079e-29
TRINITY_DN114630_c0_g1_i1	NA	NA	NA	NA	2.54749886931204	-3.12875432004231	1.86124463968675e-17	6.27724555209245e-16
TRINITY_DN121355_c0_g1_i4	NA	NA	NA	NA	3.9167803142463	-9.6978720066949	1.44195934318702e-89	5.22442469455845e-87
TRINITY_DN121071_c0_g1_i4	NA	NA	NA	NA	6.00948583524638	-8.69001521134519	3.86466286106334e-56	6.4910979789595e-54
TRINITY_DN134067_c2_g1_i1	NA	NA	NA	NA	3.1942239293957	-3.87495842689505	4.81666623872754e-26	2.80828250911742e-24
TRINITY_DN105833_c0_g2_i1	NA	NA	NA	NA	0.572530567797778	8.67951941896225	1.24934638204383e-11	2.54097216851608e-10
TRINITY_DN79505_c0_g1_i1	NA	NA	NA	NA	4.01624514863958	-4.65792106315669	3.27317740718836e-48	4.43926873802733e-46
TRINITY_DN114610_c0_g2_i1	NA	NA	NA	NA	1.52380045066228	3.04795910704099	5.70579540121127e-06	5.5808092157933e-05
TRINITY_DN123296_c1_g1_i2	NA	NA	NA	NA	4.37135534342063	-6.44378482292434	2.05846513623633e-50	2.88435319255392e-48
TRINITY_DN110880_c0_g1_i1	NA	NA	NA	NA	7.384811005188	-3.21193205493535	8.0984560159051e-26	4.64690139084582e-24
TRINITY_DN117317_c1_g2_i1	NA	NA	NA	NA	3.51547784005502	-3.89462942290484	1.79769368902726e-22	8.38108590829214e-21
TRINITY_DN123183_c0_g1_i1	NA	NA	NA	NA	1.77997470477935	-3.31482560622326	2.9119754101949e-16	8.98461318167434e-15
TRINITY_DN128638_c0_g1_i2	NA	NA	NA	NA	8.02185280730182	-9.48036525213061	2.44019889754788e-57	4.2389263314801e-55
TRINITY_DN109979_c0_g3_i2	NA	NA	NA	NA	1.2555481800226	7.02535730977814	5.5987367681018e-07	6.48972403622476e-06
TRINITY_DN121134_c1_g1_i6	NA	NA	NA	NA	3.02849903339218	-5.42499624037114	7.18001400364818e-35	6.52686434267115e-33
TRINITY_DN80690_c2_g2_i1	NA	NA	NA	NA	2.40685020945534	-3.0165475907162	1.5277143257649e-15	4.41800350399651e-14
TRINITY_DN134660_c1_g2_i1	NA	NA	NA	NA	3.78276706742226	-3.64076104770545	3.49222385733376e-21	1.51142971791295e-19
TRINITY_DN119554_c2_g4_i2	NA	NA	NA	NA	6.48599181153585	-3.28662128381905	1.94140025774012e-28	1.29233053377441e-26
TRINITY_DN130577_c0_g2_i5	NA	NA	NA	NA	4.3239849039296	-8.74788431459325	6.52762309386583e-76	1.79949540115897e-73
TRINITY_DN98655_c0_g1_i1	NA	NA	NA	NA	4.29660422280066	-8.70856839459337	1.36870367072602e-87	4.75521404067855e-85
TRINITY_DN124226_c0_g1_i1	NA	NA	NA	NA	3.3560530348032	-11.0135300241488	7.08279578410955e-62	1.36086262633778e-59
TRINITY_DN127576_c0_g1_i5	NA	NA	NA	NA	2.22760598073471	-3.52087953373655	5.5131603137823e-18	1.92596104515354e-16
