gid	gname	chr	start	end	logCPM	logFC.XYliver.XXliver	PV.XYliver.XXliver	FDR.XYliver.XXliver
TRINITY_DN122018_c0_g2_i1	NA	NA	NA	NA	1.3549695447078	2.03302997969135	3.9842316986961e-05	0.006672706628126
TRINITY_DN161459_c0_g1_i1	NA	NA	NA	NA	2.2020802346254	-2.47538734509593	0.000121811087436478	0.0153684988649023
TRINITY_DN132254_c0_g1_i1	NA	NA	NA	NA	1.30184156266694	-4.32568816185071	4.99220834436587e-06	0.00125970057222832
TRINITY_DN122533_c0_g1_i1	NA	NA	NA	NA	4.53203657174776	-3.7337337110621	5.65956684406484e-07	0.000202276238105028
TRINITY_DN133894_c0_g1_i1	NA	NA	NA	NA	0.0136147883923453	-3.28165885716036	9.77123726963703e-06	0.00212552488882622
TRINITY_DN130085_c0_g1_i1	olig2	Chr02	10825409	10825409	3.38080721624886	-5.03703588623292	1.99432808612668e-10	1.34795210821241e-07
TRINITY_DN134935_c0_g2_i1	ppard	Chr02	77328531	77328531	0.629215374728163	-4.79890109474723	1.33359715797174e-10	9.34752822763522e-08
TRINITY_DN96380_c0_g1_i1	slc15a1	Chr02	117931085	117931085	5.95912201982085	-5.53175296257166	8.51922555073384e-16	1.15161673962599e-12
TRINITY_DN109500_c0_g4_i1	slc5a7-like.2	Chr02	162489117	162489117	1.44971409996458	-9.19471949850436	7.18864982402855e-07	0.000242937853428108
TRINITY_DN127041_c0_g1_i3	aldh1l2	Chr03	40739666	40739666	5.4569994567669	-2.25276532653971	4.00520773907646e-06	0.00105275772863919
TRINITY_DN121831_c0_g1_i1	frmd8	Chr04	38983942	38983942	8.67886827069878	2.77194226636096	1.1657516522848e-07	5.13066279523018e-05
TRINITY_DN131767_c0_g2_i1	lrp5	Chr04	41881405	41881405	1.13356736794607	-2.80381411099804	9.23589297412494e-06	0.00205634440629782
TRINITY_DN124874_c1_g1_i1	Xetrov90019353m	Chr07	108127519	108127519	0.712397444753245	2.82494080104698	1.85776916455013e-05	0.00370087173043276
TRINITY_DN126074_c5_g1_i3	LOC101731355	Chr07	111930208	111930208	0.0925843882427788	-2.46968380008087	0.00019825842955418	0.0226026552970654
TRINITY_DN130177_c4_g1_i1	slc5a11-like	Chr09	13427778	13427778	0.489791788941081	3.47394059399572	1.06509809762593e-09	6.71899383252361e-07
TRINITY_DN126361_c2_g2_i3	LOC100489250	Chr09	68034296	68034296	0.201313832206335	-3.01912076409749	0.000222356641742143	0.024046282542686
TRINITY_DN134442_c2_g1_i1	angptl2	scaffold_92	123295	123295	0.0104380842024683	-2.91434786662318	0.000138080001080905	0.017079503401674
TRINITY_DN113738_c0_g2_i6	NA	NA	NA	NA	2.88747836147267	-2.51893288857483	2.00765779476962e-06	0.000603094028031986
TRINITY_DN129827_c5_g2_i1	NA	NA	NA	NA	3.69760301403981	-3.24365314612232	2.4586809282732e-12	2.21573983655097e-09
TRINITY_DN136702_c5_g1_i1	NA	NA	NA	NA	2.84194845242915	-3.90664112278511	5.77168658265337e-07	0.000202276238105028
TRINITY_DN128148_c0_g18_i1	NA	NA	NA	NA	0.424131618401237	-4.92542300706291	2.83056277577184e-08	1.37354873157647e-05
TRINITY_DN75938_c0_g1_i1	NA	NA	NA	NA	-0.00839078090315444	-2.78064297635541	6.83168190047017e-06	0.00163657696159998
TRINITY_DN117740_c0_g1_i2	NA	NA	NA	NA	0.385945941367186	-2.81977203983167	1.29233157702836e-05	0.00271748612169574
TRINITY_DN114230_c0_g1_i1	NA	NA	NA	NA	0.347396387917658	-2.20020326252573	0.000551919769736715	0.0450219036304626
TRINITY_DN127334_c4_g1_i1	NA	NA	NA	NA	0.811962461385523	-2.67106899760407	0.000315986036644913	0.0319788007674063
TRINITY_DN130203_c1_g4_i1	NA	NA	NA	NA	3.26739363985069	-3.85719753228735	0.000562331103920895	0.0456743182047337
TRINITY_DN142998_c0_g1_i1	NA	NA	NA	NA	2.03918245173016	-9.81886783404008	1.16441343197049e-14	1.2962661294142e-11
TRINITY_DN134475_c3_g2_i1	NA	NA	NA	NA	0.188235023428794	-3.13472078212356	0.000137997818249027	0.017079503401674
TRINITY_DN109189_c0_g1_i1	NA	NA	NA	NA	0.536793190937503	2.13569486688248	0.000417250469031261	0.0379637746462337
TRINITY_DN179282_c0_g1_i1	NA	NA	NA	NA	8.40035764617821	-7.72845795845738	4.26894516079556e-39	8.07897871680559e-35
TRINITY_DN120303_c3_g1_i1	NA	NA	NA	NA	8.43600119417757	-6.95016750736041	3.26520795728236e-11	2.57475252464869e-08
TRINITY_DN123466_c0_g1_i2	NA	NA	NA	NA	1.35610853391421	2.82682041219143	5.24714351697845e-05	0.00812608061311466
TRINITY_DN130269_c0_g1_i1	prss12-like	Chr01	60992714	60992714	0.0964186078137665	-7.7107832295106	6.33817267129232e-06	0.0015378194590283
TRINITY_DN118022_c0_g1_i1	ptpn13	Chr01	88284804	88284804	2.00787781490506	-5.97661176316378	1.19856486531181e-20	2.83535500950326e-17
TRINITY_DN132978_c0_g1_i2	dopey2	Chr02	9291954	9291954	2.0650837526381	2.55636253216689	1.00028015659692e-05	0.00215117067768144
TRINITY_DN112525_c0_g1_i1	asmtl	Chr02	34679028	34679028	2.73381670616323	2.16133450243661	8.51352678967284e-05	0.0116752532242434
TRINITY_DN124380_c13_g1_i1	Xetrov90008305m	Chr03	68392753	68392753	1.55350042629946	4.20553692405729	0.000450035500251722	0.0397987001974945
TRINITY_DN105647_c0_g2_i1	cpeb3	Chr07	17464515	17464515	0.00765221844495389	-4.45666785858096	1.10056864089796e-07	4.95910988785568e-05
TRINITY_DN130291_c2_g1_i1	dlx3	Chr10	9665319	9665319	0.195591112412389	3.90085577113231	1.75144757893245e-09	1.06923049778376e-06
TRINITY_DN123727_c4_g1_i1	LOC100486088	Chr10	14761731	14761731	-0.00805154442378943	-7.64137628502731	9.36781000240161e-07	0.000305665179819742
TRINITY_DN128775_c0_g1_i1	gdap1l1	Chr10	30298649	30298649	-0.0469989932291897	-2.16064594646677	0.000320642019194781	0.0322773947513896
TRINITY_DN131692_c0_g2_i1	sox6	scaffold_66	137652	137652	5.64476025120403	-3.90445086120882	3.57165152455426e-06	0.000965621501459849
TRINITY_DN136165_c4_g1_i1	NA	NA	NA	NA	0.425372024670384	-2.5060010934651	0.000380447067027313	0.0367626822871057
TRINITY_DN70872_c0_g1_i1	NA	NA	NA	NA	0.256544032067869	-7.84226272032151	3.87391350107724e-06	0.00103258891560404
TRINITY_DN121200_c0_g1_i1	NA	NA	NA	NA	-0.0302102455251528	-4.37269187964723	6.30276085790262e-07	0.000216872271337831
TRINITY_DN131346_c3_g1_i2	NA	NA	NA	NA	4.04211850526735	2.2822200944573	0.000144877901106444	0.0178039888210354
TRINITY_DN126527_c2_g2_i1	NA	NA	NA	NA	1.24170056617897	-3.82226618307568	1.85371717463849e-07	7.97309034773489e-05
TRINITY_DN120478_c0_g1_i1	NA	NA	NA	NA	1.74560484120151	-3.62176546162281	3.72211572602453e-05	0.00639599533545185
TRINITY_DN121545_c0_g4_i1	NA	NA	NA	NA	2.01390581768496	-3.83602164089873	0.000398217539030006	0.0372381551660078
TRINITY_DN125119_c3_g6_i1	NA	NA	NA	NA	0.715301980365311	-2.51150078286873	0.000393775791370299	0.0370756559785219
TRINITY_DN128940_c2_g1_i1	NA	NA	NA	NA	2.35618885011506	4.62518616323151	4.23470232077211e-13	4.00708707103061e-10
TRINITY_DN127561_c4_g3_i1	NA	NA	NA	NA	6.50849703016826	-6.64487170536882	7.52749929318384e-22	2.03511320176434e-18
TRINITY_DN142384_c0_g1_i1	NA	NA	NA	NA	2.31113563896158	2.57025668388188	2.05173200899623e-07	8.62867294894524e-05
TRINITY_DN107602_c0_g2_i1	NA	NA	NA	NA	9.6412355870997	-4.31551411094066	9.50653856084353e-09	5.2915071254107e-06
TRINITY_DN128394_c4_g1_i3	NA	NA	NA	NA	2.61982210766571	-5.65174652892098	6.47049990554904e-08	2.98668806615892e-05
TRINITY_DN117521_c0_g1_i1	NA	NA	NA	NA	0.464612210110751	3.19601030439349	0.000406766447002394	0.0375514878513185
TRINITY_DN110205_c0_g1_i1	NA	NA	NA	NA	4.36758214397307	-3.05375602655895	1.08529013436661e-08	5.70530994246894e-06
TRINITY_DN135864_c0_g11_i1	NA	NA	NA	NA	1.92102450460841	10.0584123126786	3.99320903609995e-33	3.77857405040957e-29
TRINITY_DN112847_c0_g1_i1	NA	NA	NA	NA	0.525077948452173	-2.38086031534719	2.51961045384577e-05	0.00476917888988715
TRINITY_DN127692_c0_g3_i1	NA	NA	NA	NA	0.539328118928063	-4.04426148092084	2.74387251502579e-06	0.000775041602191986
TRINITY_DN133419_c0_g1_i1	NA	NA	NA	NA	0.713305167370932	-2.99336533718929	1.22093442994259e-05	0.00259620045917568
TRINITY_DN119925_c1_g1_i1	NA	NA	NA	NA	1.436791699423	-3.12045449814826	7.51513716009386e-06	0.00173443866774117
TRINITY_DN129354_c0_g1_i2	ccdc135	Chr04	28065592	28065592	0.154846417675891	3.79998263867059	1.76414627766877e-08	9.02336981213012e-06
TRINITY_DN182627_c0_g1_i1	pdf	Chr04	62250610	62250610	-0.0893365040987053	-3.18692159705786	5.02270167637854e-05	0.00798778396852638
TRINITY_DN120956_c1_g1_i8	desi1	Chr04	103997688	103997688	0.42477441349122	-2.00390563089253	0.000176625539662221	0.0208914896131721
TRINITY_DN121044_c0_g1_i1	elp2	Chr06	61012013	61012013	2.87132367033577	3.42260611431199	6.65245367368899e-10	4.34129950946773e-07
TRINITY_DN96380_c0_g3_i1	LOC100493856	scaffold_590	7981	7981	4.25091953660631	-4.27747880323012	3.6623247222734e-17	5.77579128075201e-14
TRINITY_DN134012_c5_g2_i1	NA	NA	NA	NA	2.22396020824387	5.1185670056013	2.43875262882007e-16	3.55026103849383e-13
TRINITY_DN130651_c1_g2_i1	NA	NA	NA	NA	2.454401004854	3.5333891136008	0.000391560699827897	0.0370514312212148
TRINITY_DN97635_c0_g1_i5	NA	NA	NA	NA	0.508550012202575	-3.06663005077505	0.000350092769861488	0.034719330604074
TRINITY_DN126137_c6_g9_i1	NA	NA	NA	NA	-0.115125090837454	-3.11180351901343	6.61758033122811e-05	0.00978419591941344
TRINITY_DN72345_c0_g1_i1	NA	NA	NA	NA	1.2046949612228	-2.4792750058933	3.14666067094084e-05	0.00578160710655878
TRINITY_DN133435_c0_g5_i1	NA	NA	NA	NA	2.51261648227438	2.45209498444881	2.29071895790261e-05	0.00442365880390887
TRINITY_DN113348_c0_g3_i1	NA	NA	NA	NA	1.28304320045562	5.37252151553881	1.10574016146969e-17	1.90237568689218e-14
TRINITY_DN129964_c1_g5_i2	NA	NA	NA	NA	0.226302131922973	2.5487439665258	2.68809683824761e-05	0.00503685471919168
TRINITY_DN121035_c0_g2_i1	NA	NA	NA	NA	0.382587478795289	-2.62688618265123	5.28141566928984e-05	0.00812608061311466
TRINITY_DN134368_c1_g3_i1	NA	NA	NA	NA	2.52265165807046	-6.82527896005011	9.44698277558642e-19	1.98649054475526e-15
TRINITY_DN34585_c0_g1_i1	NA	NA	NA	NA	0.861248214250605	-2.53710917879644	3.43283846463856e-05	0.006071632518064
TRINITY_DN179330_c0_g1_i1	NA	NA	NA	NA	3.28190195725209	5.41517957646091	2.76152490778958e-07	0.000113612736695474
TRINITY_DN134057_c5_g4_i2	NA	NA	NA	NA	-0.0179689331035293	-2.11277973950784	0.00060526132456293	0.0485363159633621
TRINITY_DN127333_c1_g3_i1	NA	NA	NA	NA	2.85848754538971	-2.33877799091621	3.75141602237863e-05	0.00639599533545185
TRINITY_DN96852_c0_g2_i1	NA	NA	NA	NA	2.93781111599901	2.65224353186499	0.00038269090812873	0.0367635808951077
TRINITY_DN129181_c0_g4_i14	NA	NA	NA	NA	3.37867448161546	-2.53870178402097	4.11539769323318e-05	0.00683192117056473
TRINITY_DN114670_c0_g1_i1	NA	NA	NA	NA	0.598457400231661	-2.95572123224706	1.80495133415659e-05	0.00363390468073548
TRINITY_DN130085_c0_g4_i1	NA	NA	NA	NA	9.59347748315731	-8.32359428409613	2.15284511167648e-31	1.35808645794925e-27
TRINITY_DN129937_c0_g3_i4	NA	NA	NA	NA	4.17500284171175	-2.05422191002128	5.50440052018334e-05	0.00840086934229595
TRINITY_DN128124_c11_g2_i3	NA	NA	NA	NA	4.89276659152061	-5.24737608470948	1.09314693599475e-17	1.90237568689218e-14
TRINITY_DN126089_c1_g1_i2	NA	NA	NA	NA	3.00263514079813	5.70430539181783	8.35634358903352e-07	0.000277445267407823
