gid	gname	chr	start	end	logCPM	logFC.XYliver.XXliver	PV.XYliver.XXliver	FDR.XYliver.XXliver	A12FL1	A12ML1	A15ML1	A17FL1	A17ML1	A2FL1	A7FL1	A8FL1	A8ML1	average	ward.D
TRINITY_DN109189_c0_g1_i1	NA	NA	NA	NA	0.536793190937503	2.13569486688248	0.000417250469031261	0.0379637746462337	0.0100047379651491	0.944187989707706	2.03960312135595	0.102820944261723	1.30832961344619	-0.629127019942686	-1.09809358162824	-2.44274751874238	0.575019828485767	2	2
TRINITY_DN109500_c0_g4_i1	slc5a7-like.2	Chr02	162489117	162489117	1.44971409996458	-9.19471949850436	7.18864982402855e-07	0.000242937853428108	-2.9872298283248	-2.9872298283248	-2.9872298283248	-2.9872298283248	-2.9872298283248	2.93973921674141	1.65207090165371	3.65713594909965	-2.9872298283248	1	1
TRINITY_DN110205_c0_g1_i1	NA	NA	NA	NA	4.36758214397307	-3.05375602655895	1.08529013436661e-08	5.70530994246894e-06	4.32530122627496	1.92267492010859	2.39531093143278	4.39072459272504	2.58549110210614	6.32065420116804	5.01171377958274	3.97086652676335	0.779858417878482	1	1
TRINITY_DN110867_c0_g1_i1	NA	NA	NA	NA	1.60330678497664	-2.71022219187291	0.000430525009616474	0.0389175156119719	1.2400754472591	0.72027068267376	-2.30222568352544	1.01551969468545	-0.949392364839301	1.62075671823702	0.972607169333266	3.83717829842196	-0.178437596827098	1	1
TRINITY_DN111143_c0_g1_i2	NA	NA	NA	NA	4.78677549120171	1.34620250586172	6.30657411781722e-05	0.00947237422061039	4.1979344703107	4.76735459563786	5.18188099975496	4.26598198538823	5.4764859130679	3.45535330717347	3.8788587539045	4.24169936005451	5.86931165746332	2	2
TRINITY_DN111338_c0_g1_i1	NA	NA	NA	NA	3.77576073049193	-1.57455663478967	0.000208957404561679	0.0231378274901276	4.25023805524376	2.9892245832422	1.89845240306647	4.0628045695461	2.30963053241404	3.12327522013524	4.35261992080506	4.98889203167308	3.26235235749437	1	1
TRINITY_DN111810_c0_g4_i1	traf3	Chr08	76953094	76953094	1.35158875935473	-1.71604691167806	0.000479769859762819	0.0412711118000515	1.66684694200515	-0.173317311344445	-0.435922311425507	2.37318335777192	0.96659839220593	1.53698668258031	1.41719642644087	2.0411751277648	0.336207403899865	1	1
TRINITY_DN112525_c0_g1_i1	asmtl	Chr02	34679028	34679028	2.73381670616323	2.16133450243661	8.51352678967284e-05	0.0116752532242434	2.63790842755317	3.44811820410182	3.72588621699725	0.898147224728679	4.08499077401661	0.422781017201156	-0.455103192754016	1.77481716508968	2.51903037471861	2	2
TRINITY_DN112720_c0_g1_i1	NA	NA	NA	NA	1.17177053609817	2.04544267210341	8.65959796772819e-05	0.0117901360819609	0.275282868895649	2.11918433434291	2.09241095734197	0.554609585393365	2.06145918600255	-0.00935248182405489	-1.57359112659003	0.292455538353665	1.39287794973572	2	2
TRINITY_DN112749_c0_g3_i7	NA	NA	NA	NA	3.85404862134585	-1.29741964244131	0.00039943701446233	0.0372381551660078	4.06991318220889	3.37307016341711	2.71452309966287	4.021304560144	3.21205439185958	4.9943053702217	3.92692710954802	4.15538831956965	2.57512634443807	1	1
TRINITY_DN112847_c0_g1_i1	NA	NA	NA	NA	0.525077948452173	-2.38086031534719	2.51961045384577e-05	0.00476917888988715	0.916710782712297	-1.08350963563951	-0.593828400189801	1.45019555571998	-1.96189491378859	1.44805106281085	0.265007521020599	1.21619701977991	-0.784283584315562	1	1
TRINITY_DN113022_c0_g1_i1	hoxa13	Chr06	32871331	32871331	0.823679368050964	-8.54772452913205	6.4610422717576e-11	4.70289326896202e-08	2.30360362041006	-2.9872298283248	-2.9872298283248	0.205206274589356	-2.9872298283248	2.69116074820669	-0.805753502631636	1.21619701977991	-2.9872298283248	1	1
TRINITY_DN113202_c0_g1_i1	NA	NA	NA	NA	5.69652651141199	1.86926329346839	0.000209065706780017	0.0231378274901276	4.56716338076555	6.9858009462622	5.48316566184793	5.61978514264851	7.18189944214843	4.42390180207535	3.97103411467862	3.24689774340037	4.96280734069785	2	2
TRINITY_DN113348_c0_g3_i1	NA	NA	NA	NA	1.28304320045562	5.37252151553881	1.10574016146969e-17	1.90237568689218e-14	-1.33227547487592	2.87146683580942	1.86848603064179	-1.81567484743728	1.91928040614814	-1.73890610147158	-2.48538757652378	-2.9872298283248	2.62912253830703	2	2
TRINITY_DN113738_c0_g2_i6	NA	NA	NA	NA	2.88747836147267	-2.51893288857483	2.00765779476962e-06	0.000603094028031986	2.11339257238657	1.04433316653118	0.261895748935772	2.65226854174779	1.520188631076	4.63504503709077	3.62649039075293	3.33219780429894	1.26228620702422	1	1
TRINITY_DN114003_c0_g1_i1	NA	NA	NA	NA	3.20374307781549	1.75345025244943	0.000114806823522506	0.0149842698976788	2.11339257238657	3.09809166203561	4.07980375418872	3.01847213822094	3.47181278344009	2.43760482734597	0.809434218446352	1.75023120070887	4.56595397857586	2	2
TRINITY_DN114230_c0_g1_i1	NA	NA	NA	NA	0.347396387917658	-2.20020326252573	0.000551919769736715	0.0450219036304626	1.53812533250329	0.0357765987188715	-1.83965402480171	0.102820944261723	-1.96189491378859	1.19829219854295	0.523797258187723	0.704406966487354	-1.50072488485203	1	1
TRINITY_DN114670_c0_g1_i1	NA	NA	NA	NA	0.598457400231661	-2.95572123224706	1.80495133415659e-05	0.00363390468073548	1.43343827396072	-1.08350963563951	-1.48993947647189	-0.736986578861728	-1.96189491378859	1.88070977206228	0.414465312188693	1.8227667467589	-0.985972104274782	1	1
TRINITY_DN115366_c0_g1_i1	NA	NA	NA	NA	2.01022913308261	-1.70759596491083	9.4703945668545e-05	0.0126216350125156	3.11495935946603	0.944187989707706	0.435447971395407	1.94041886071746	0.866827075491883	2.41431771553676	2.23780605990427	2.61813638903577	1.16815808340141	1	1
TRINITY_DN115604_c0_g3_i1	NA	NA	NA	NA	4.9449770046474	-1.27056433783746	0.000456872231135308	0.0398447326001645	5.20891483316017	4.33983691097586	4.12486236475239	4.92107759536069	3.98145794431363	6.05682228928162	4.59268511768624	5.64461226296564	3.96862968976127	1	1
TRINITY_DN115622_c0_g2_i1	NA	NA	NA	NA	4.20697448434889	1.84013331020141	7.05548948378864e-06	0.00166858635249539	3.5499948541644	4.70369435658673	5.06453580198122	4.04910344758805	5.23775761428383	2.59086897242811	2.26167812788755	2.15792860032401	4.69391881863588	2	2
TRINITY_DN115794_c1_g1_i1	NA	NA	NA	NA	3.0558833817771	-1.77467170459064	4.8048794894147e-05	0.00783899520148044	2.8425547717039	1.49728163201082	1.63924186581515	2.99007080410604	2.30963053241404	4.31494633008781	3.01806080616224	4.0980895024529	1.85233154165145	1	1
TRINITY_DN116092_c0_g3_i1	NA	NA	NA	NA	1.67711225101482	-2.24355975521173	0.000217668001607146	0.0236745225885933	0.752349421506243	0.129958353522581	-0.164078453822409	1.27293745977608	0.0568185123272549	3.04961765951684	1.25223586455723	3.23808365271881	0.499724092598288	1	1
TRINITY_DN116300_c0_g1_i1	Xetrov90028034m	scaffold_316	172984	172984	3.72280861787577	2.38208477243903	0.000385921393051135	0.0368866786034987	2.32326956180458	3.60393394240799	5.43797148048184	1.84849002546304	4.08499077401661	-0.836952588721059	3.70983625330826	-0.00950052362253426	4.53799974223633	2	2
TRINITY_DN116909_c0_g1_i3	NA	NA	NA	NA	1.53010494708942	1.93383267227707	0.000378301948700452	0.0367626822871057	1.72714231863758	2.33228365105308	2.91839882478772	-0.126720342432327	1.76154245873594	-0.629127019942686	0.0624637455546324	-0.188047264951581	1.75854545984288	2	2
TRINITY_DN117521_c0_g1_i1	NA	NA	NA	NA	0.464612210110751	3.19601030439349	0.000406766447002394	0.0375514878513185	-1.60215822565555	2.11918433434291	-0.293606964894348	0.390459836906652	1.86859346176368	-2.9872298283248	-2.48538757652378	-2.9872298283248	1.01434215548915	2	2
TRINITY_DN117740_c0_g1_i2	NA	NA	NA	NA	0.385945941367186	-2.81977203983167	1.29233157702836e-05	0.00271748612169574	0.809242670885429	-1.91910436279447	-1.20867370044022	0.835674348005395	-0.949392364839301	0.754870306949346	1.84350006899302	-0.0960135556354129	-1.50072488485203	1	1
TRINITY_DN117920_c0_g1_i5	NA	NA	NA	NA	2.65940172203268	2.44137636592499	1.24362416845775e-06	0.000392259789801049	1.43343827396072	2.63497198151536	2.71452309966287	1.91042209402846	4.25248914720511	0.422781017201156	-0.216551216217981	1.35310949398459	3.85992237268358	2	2
TRINITY_DN118022_c0_g1_i1	ptpn13	Chr01	88284804	88284804	2.00787781490506	-5.97661176316378	1.19856486531181e-20	2.83535500950326e-17	3.22359728544932	-1.58392887350682	-2.30222568352544	2.94639211959351	-2.9872298283248	2.92333617709157	2.43964141587068	2.31705262495689	-2.30852892412859	1	1
TRINITY_DN118037_c0_g1_i1	NA	NA	NA	NA	3.33967413781895	1.62718937611871	0.00038020002082122	0.0367626822871057	2.88287069698961	4.50272477555397	3.50994931650362	3.43141026272619	4.18158862842552	1.53698668258031	1.60308134746033	1.38539959444338	3.64960398147933	2	2
TRINITY_DN118885_c0_g1_i1	NA	NA	NA	NA	4.76528866743858	1.22049670443018	0.000456420523863144	0.0398447326001645	4.41967144014098	5.27735204413928	5.79932499424203	3.92707045990131	4.67746070976686	3.28607540791435	4.09579907935645	4.47339653424768	5.28777086396386	2	2
TRINITY_DN118888_c0_g1_i2	NA	NA	NA	NA	0.710364781057645	-3.45771849859028	3.11520442392298e-06	0.00085442382206873	1.35917330030613	-0.712677271743461	-1.83965402480171	1.40788071846599	-1.96189491378859	0.222833874827086	0.133185330895861	2.49035698853359	-2.30852892412859	1	1
TRINITY_DN119358_c1_g2_i4	NA	NA	NA	NA	1.95953691948293	1.33536467201517	0.000498626103307893	0.042699090520823	1.2400754472591	2.71312356902757	2.60973854417176	1.07080901464295	2.48811896721563	0.89605113833877	1.38857270259608	1.53682448588951	2.33633309411558	2	2
TRINITY_DN119520_c3_g2_i4	NA	NA	NA	NA	4.07901064220875	-6.1636605028583	9.72667406360714e-07	0.000311995435006381	4.47785951296871	0.526099105569556	-2.9872298283248	0.205206274589356	-1.96189491378859	6.84079642315399	1.69945140782925	3.16556251230156	-1.84881148744853	1	1
TRINITY_DN119631_c0_g1_i1	NA	NA	NA	NA	6.78535490339706	1.51033448926764	3.01924861468574e-05	0.00560189019930662	6.40523046211801	7.27576208281619	7.5572781717705	5.95527605762055	7.41390414594288	5.39904523992339	5.02804449150455	6.3494186968932	7.45966750898824	2	2
TRINITY_DN119647_c0_g2_i1	NA	NA	NA	NA	6.02248802453759	1.90909779121141	0.00046196562390482	0.0401041258366914	5.44264202710048	6.5316209182415	7.1589027228881	6.09184491024225	6.48078310335315	2.92333617709157	4.32833493134558	2.84405513126633	6.8336661421479	2	2
TRINITY_DN119671_c0_g2_i1	NA	NA	NA	NA	7.55610736707294	1.66506386337704	0.000179964789868146	0.0209660828857904	7.23926265295088	7.98192944931238	8.32614065115222	7.18906510383435	8.23790709525946	6.25006553808961	4.58324343928318	6.36265750408575	8.40568985907849	2	2
TRINITY_DN119785_c0_g3_i1	mn1	Chr01	141466689	141466689	1.30612152339424	-1.61823605778485	0.00022788762485717	0.0243659508498415	1.86769935095991	0.218366724835843	0.435447971395407	1.7160298445591	-0.136712198429556	1.57947962802709	1.80068935317916	1.93610007890596	0.4202811551244	1	1
TRINITY_DN119834_c0_g1_i2	LOC100497391	Chr04	80333838	80333838	3.51021442022788	-2.14182380773022	0.000442821623957046	0.0393445973398455	3.10363171597597	2.89847840696531	1.86848603064179	4.32402335640206	1.81606065870791	2.611492847914	2.89626571069693	5.46174393335973	0.4202811551244	1	1
TRINITY_DN119925_c1_g1_i1	NA	NA	NA	NA	1.436791699423	-3.12045449814826	7.51513716009386e-06	0.00173443866774117	0.499275817265443	-2.9872298283248	-0.593828400189801	2.16027823325741	0.0568185123272549	1.19829219854295	2.75204030779996	2.68452099425177	-0.60736377841784	1	1
TRINITY_DN120145_c0_g1_i1	NA	NA	NA	NA	2.13746723471214	-1.91645890291221	0.000527140349177625	0.0435638913021247	2.30360362041006	0.218366724835843	0.974852571408678	3.12679609759332	-0.136712198429556	3.6068385098112	2.05863186085732	1.28627678048999	1.62318745638248	1	1
TRINITY_DN120232_c0_g1_i1	NA	NA	NA	NA	5.44371683630259	1.70996626785433	0.000248696812293128	0.0264415009699295	5.44264202710048	5.89719755242973	6.11383019168707	5.08447017677337	6.59821160712144	3.50028186548449	2.95112623182361	3.62368934530106	5.85049358174253	2	2
TRINITY_DN120237_c0_g2_i1	brsk1-like	Chr07	105976371	105976371	6.40910329548915	1.76868981644795	4.57526885548781e-05	0.00752930113827015	5.73465519052402	7.89867371843458	6.17478859470664	5.19435755001837	7.04023371225637	5.82923649789065	3.84502212567843	5.48241647333233	6.8686901373075	2	2
TRINITY_DN120299_c0_g3_i2	NA	NA	NA	NA	0.598334028649297	-6.44030186296479	3.56783600830744e-09	2.11004051428807e-06	-1.33227547487592	-2.35649480879066	-2.9872298283248	2.61555524560603	-2.9872298283248	0.754870306949346	0.972607169333266	1.416982777795	-2.9872298283248	1	1
TRINITY_DN120303_c0_g4_i1	NA	NA	NA	NA	1.20657475660165	-3.09552836420088	3.34153579273056e-05	0.00602272046451675	0.566826212506242	-1.58392887350682	-1.83965402480171	1.31933521338811	-2.9872298283248	3.03442387549664	1.63997858524331	1.69976544669409	0.4202811551244	1	1
TRINITY_DN120303_c3_g1_i1	NA	NA	NA	NA	8.43600119417757	-6.95016750736041	3.26520795728236e-11	2.57475252464869e-08	8.06921518290869	1.81337650802819	-0.593828400189801	7.45241223842267	-0.949392364839301	10.5679908074556	9.00752030110628	9.27579567311581	3.97559370258754	1	1
TRINITY_DN120435_c1_g1_i1	NA	NA	NA	NA	0.105618002958811	-3.07620275469581	8.87123855435858e-05	0.0119920135458026	-0.73597081537825	-2.35649480879066	-1.83965402480171	0.300804519685252	-0.949392364839301	2.07142565759808	0.470166727083745	-0.00950052362253426	-1.84881148744853	1	1
TRINITY_DN120478_c0_g1_i1	NA	NA	NA	NA	1.74560484120151	-3.62176546162281	3.72211572602453e-05	0.00639599533545185	3.80205269229482	-0.886211201732788	-0.973398499568279	0.770373284047619	-0.949392364839301	-0.629127019942686	-0.131178564104085	3.38105742041531	-0.60736377841784	1	1
TRINITY_DN120485_c1_g5_i1	NA	NA	NA	NA	3.58788621767383	-1.30961565551682	0.000502825218951821	0.042768400192843	3.19185615094518	2.92499352154375	2.55434680589786	4.13591962947507	2.34713857930913	4.71345733272676	3.74977046148866	3.92766577144152	2.98711286340755	1	1
TRINITY_DN120502_c0_g1_i1	NA	NA	NA	NA	0.27847126970566	-2.81842422412808	2.9952865103437e-06	0.000833614664827273	0.566826212506242	-0.886211201732788	-1.83965402480171	1.17541024045918	-2.9872298283248	0.754870306949346	0.523797258187723	1.28627678048999	-1.22051131133516	1	1
TRINITY_DN120956_c1_g1_i8	desi1	Chr04	103997688	103997688	0.42477441349122	-2.00390563089253	0.000176625539662221	0.0208914896131721	0.809242670885429	-1.58392887350682	-0.973398499568279	0.554609585393365	-0.624976709588726	1.3034383465584	0.872806233530811	1.06491599154092	-0.307743060723344	1	1
TRINITY_DN121035_c0_g2_i1	NA	NA	NA	NA	0.382587478795289	-2.62688618265123	5.28141566928984e-05	0.00812608061311466	-0.315295501001691	-1.58392887350682	-1.48993947647189	1.53127457008147	-1.36858535333821	0.598359960054117	1.65207090165371	0.422627404162068	-0.784283584315562	1	1
TRINITY_DN121044_c0_g1_i1	elp2	Chr06	61012013	61012013	2.87132367033577	3.42260611431199	6.65245367368899e-10	4.34129950946773e-07	1.66684694200515	3.83820597905022	3.62195407403767	1.31933521338811	4.22252882961961	-0.836952588721059	-0.455103192754016	-0.913588408627796	3.7746523809884	2	2
TRINITY_DN121200_c0_g1_i1	NA	NA	NA	NA	-0.0302102455251528	-4.37269187964723	6.30276085790262e-07	0.000216872271337831	-0.198520372138308	-2.9872298283248	-2.9872298283248	-0.558577591217746	-2.9872298283248	1.40143908168762	1.20376855334422	0.292455538353665	-1.50072488485203	1	1
TRINITY_DN121385_c0_g3_i3	NA	NA	NA	NA	1.00265286048914	-4.7071471269179	1.68145657809721e-05	0.00345886584135757	-2.36684698903248	-1.31212997170645	-2.30222568352544	2.45857895581594	-2.9872298283248	2.50529236514376	2.33851405780088	-1.48439640359666	-2.30852892412859	1	1
TRINITY_DN121545_c0_g4_i1	NA	NA	NA	NA	2.01390581768496	-3.83602164089873	0.000398217539030006	0.0372381551660078	3.97364215545418	-0.0649855949651427	-0.771166273866398	4.04220378135962	-1.96189491378859	-2.23206349797384	-0.261209957459884	-0.391853689632679	-0.985972104274782	1	1
TRINITY_DN121659_c3_g1_i2	ruvbl2	Chr07	105538234	105538234	2.77810999087683	1.54793777385348	3.64983530210054e-05	0.00633698468736264	2.59000643024897	3.07459900358228	3.19683973710518	1.87978836201103	3.81743308322045	1.53698668258031	1.53940816608527	1.75023120070887	3.53170429243625	2	2
TRINITY_DN121738_c0_g2_i3	NA	NA	NA	NA	6.23705572020086	-1.83858749196792	4.20065099922893e-07	0.000162239428898791	6.47831606774841	5.12558435156458	5.06453580198122	7.09468478878961	4.81766169376179	7.32966474502381	6.6655431085492	6.04911399808703	4.79185897116274	1	1
TRINITY_DN121821_c2_g2_i4	NA	NA	NA	NA	3.06887998697583	1.84435951398692	0.000350403812173217	0.034719330604074	1.57139836107136	3.75197362920467	1.18395976687257	1.84849002546304	4.77012566745312	1.81109139938438	1.82225350158729	2.65833255642948	3.72592581013428	2	2
TRINITY_DN121831_c0_g1_i1	frmd8	Chr04	38983942	38983942	8.67886827069878	2.77194226636096	1.1657516522848e-07	5.13066279523018e-05	8.14886681769196	9.15539657939935	9.78188696377652	6.06826534358226	10.3195012885714	6.50417907135039	6.08835271116904	5.94056799074233	8.60606219344806	2	2
TRINITY_DN122018_c0_g2_i1	NA	NA	NA	NA	1.3549695447078	2.03302997969135	3.9842316986961e-05	0.006672706628126	-0.315295501001691	2.85776900054869	1.86848603064179	0.630173478433512	1.30832961344619	-0.00935248182405489	0.743150109007149	-0.505680582185745	1.99624651585238	2	2
TRINITY_DN122195_c3_g2_i1	NA	NA	NA	NA	3.05668929618019	1.31597102988062	0.000309587671693846	0.0318291267911247	2.28366589581277	3.87266848977942	3.04436165263907	2.49945311856107	3.73494402528889	2.15809337507288	2.81254934589986	1.69976544669409	3.76664471634383	2	2
TRINITY_DN122337_c2_g1_i4	NA	NA	NA	NA	3.8111257256254	-1.31526113481291	7.14264272786339e-05	0.0103186651621996	4.2857540634973	2.69782826719224	2.93295023480384	4.45966552750387	2.86947584454749	4.14851755058631	3.85027969507308	4.43534667109692	3.2393908553133	1	1
TRINITY_DN122349_c0_g1_i2	NA	NA	NA	NA	3.81754496507815	1.44192282128022	0.000522382944553084	0.0435638913021247	3.14841822170155	5.20075278831086	4.5404613633872	3.52346525581521	3.36615846551926	1.94712274185576	3.25452833161695	2.69743907490039	4.02342266623718	2	2
TRINITY_DN122454_c0_g2_i2	LOC100497319-like	Chr04	5017215	5017215	2.0124462267152	-5.32338659607535	5.75225621503517e-06	0.00141378505025377	4.91048929098446	-1.91910436279447	-2.30222568352544	0.102820944261723	-1.96189491378859	1.19829219854295	-0.404132692543884	-0.391853689632679	-1.22051131133516	1	1
TRINITY_DN122533_c0_g1_i1	NA	NA	NA	NA	4.53203657174776	-3.7337337110621	5.65956684406484e-07	0.000202276238105028	3.10363171597597	1.09191405647027	0.435447971395407	4.91731171674996	2.78999144526467	3.98427391929855	4.07573988730085	6.95329203156533	0.959196520439763	1	1
TRINITY_DN122662_c0_g12_i1	NA	NA	NA	NA	0.59725768103539	-1.81867577338054	0.000195839366909098	0.0224621819318466	1.32055621760628	-0.557793521418947	-0.771166273866398	1.17541024045918	-0.360286309857606	0.961777386232316	1.13650370356715	0.803324632847384	-0.449789157208992	1	1
TRINITY_DN122892_c0_g1_i1	LOC100492550	Chr01	98813361	98813361	2.4538280796343	3.15282281213608	2.26041967455204e-06	0.00066841316157652	0.275282868895649	0.99512935524016	3.19683973710518	1.68092326803348	3.29116306430614	-1.73890610147158	-0.307295394681879	0.149363055046103	4.47058638516656	2	2
TRINITY_DN123466_c0_g1_i2	NA	NA	NA	NA	1.35610853391421	2.82682041219143	5.24714351697845e-05	0.00812608061311466	-0.73597081537825	2.58596470251911	3.37791474401996	-0.736986578861728	1.30832961344619	-1.07983738077226	0.0257589299721889	0.222682633311009	-1.22051131133516	2	2
TRINITY_DN123704_c2_g4_i2	NA	NA	NA	NA	2.06592762186783	4.38959762734106	1.02285983648945e-08	5.53074925873225e-06	-1.33227547487592	2.75805994187865	2.09241095734197	-0.940613466015226	4.53032937297864	0.326268581525312	-2.48538757652378	-1.07996174310055	1.01434215548915	2	2
TRINITY_DN123723_c1_g1_i1	NA	NA	NA	NA	7.73118962338092	1.31676247803548	0.00047943034289598	0.0412711118000515	6.98369599704175	7.9716324286496	8.2809996678245	7.00527182684398	8.6242743747436	7.66976717411469	5.92230256668808	6.90885964783052	8.30665280608217	2	2
TRINITY_DN123727_c4_g1_i1	LOC100486088	Chr10	14761731	14761731	-0.00805154442378943	-7.64137628502731	9.36781000240161e-07	0.000305665179819742	-2.9872298283248	-2.9872298283248	-2.9872298283248	1.01551969468545	-2.9872298283248	2.29188630332962	0.0257589299721889	-1.07996174310055	-2.9872298283248	1	1
TRINITY_DN123800_c0_g1_i1	bmp10	Chr03	111376568	111376568	-0.112677353188475	-2.7834666434393	8.12187932715893e-05	0.0112194573917141	0.967584642283457	-2.9872298283248	-2.30222568352544	0.701975772889124	-0.949392364839301	-0.629127019942686	0.414465312188693	0.359009121159522	-1.22051131133516	1	1
TRINITY_DN124234_c1_g3_i1	NA	NA	NA	NA	5.98844384238438	1.46343285562177	0.000401761226054754	0.0372712313876775	5.73648983750992	6.17775138438017	6.69044239925602	5.37269596698131	7.03880170812571	5.47416438225129	4.8492199257232	3.41273476737057	6.42680257146847	2	2
TRINITY_DN124267_c8_g1_i2	NA	NA	NA	NA	3.52027571781908	-4.0386518357485	1.93502266475751e-05	0.00381461499276416	1.50406677210846	0.99512935524016	1.18395976687257	5.30513602202185	-1.36858535333821	5.32916798282459	3.89421195981606	-0.629263511123468	-0.985972104274782	1	1
TRINITY_DN124366_c0_g1_i1	NA	NA	NA	NA	0.848175250400956	-2.56123107563894	3.18230067313105e-05	0.00579086925375049	0.63135470377868	-1.31212997170645	-1.20867370044022	1.45019555571998	-0.136712198429556	0.961777386232316	0.851990001202742	2.49035698853359	-0.784283584315562	1	1
TRINITY_DN124380_c13_g1_i1	Xetrov90008305m	Chr03	68392753	68392753	1.55350042629946	4.20553692405729	0.000450035500251722	0.0397987001974945	-2.9872298283248	-1.91910436279447	0.795371496232261	0.554609585393365	-0.624976709588726	-1.73890610147158	-2.48538757652378	-2.44274751874238	4.43566041590007	2	2
TRINITY_DN124548_c3_g1_i1	NA	NA	NA	NA	3.81664499973674	1.26869040677781	0.00051121876123551	0.0431911386445626	2.7583770203477	5.06428614312579	3.98523139092712	2.82300541579548	4.22252882961961	3.51129873890067	2.74076071163598	3.5543759947358	3.94043253120252	2	2
TRINITY_DN124874_c1_g1_i1	Xetrov90019353m	Chr07	108127519	108127519	0.712397444753245	2.82494080104698	1.85776916455013e-05	0.00370087173043276	-0.73597081537825	0.72027068267376	1.36656001956226	-1.81567484743728	2.55375837508247	0.422781017201156	-1.95862425878082	-1.48439640359666	1.35064732119687	2	2
TRINITY_DN124875_c1_g1_i1	NA	NA	NA	NA	0.12552140578767	-4.17241103647563	5.8937748636967e-09	3.37999058471091e-06	1.15483842169506	-2.9872298283248	-1.83965402480171	0.630173478433512	-2.9872298283248	0.326268581525312	1.10165744023238	0.542019980451972	-1.84881148744853	1	1
TRINITY_DN124922_c6_g7_i1	NA	NA	NA	NA	3.41615362437185	1.51968430340672	0.000202172019852339	0.02277443735539	3.13735126362582	3.61211604948379	4.65460559447002	2.08170454531669	3.89545966119523	2.82079717721684	1.29912770206953	2.82063063774462	3.85237548720435	2	2
TRINITY_DN124971_c4_g3_i1	NA	NA	NA	NA	9.43508043771709	1.64959678672112	0.000323411472905807	0.0323839265859387	9.28986760372519	10.0158146641351	9.43371171918953	7.98580724020153	9.99613382190799	7.3397429700934	7.86851364642271	8.96626863560463	10.7370835574982	2	2
