gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	Am2_463	Am2_464	Am4_461	Am6_462	Am6_464	average	ward.D
TRINITY_DN102272_c0_g1_i1	dmap1	Chr04	82690214	82690214	4.08219356204525	-1.50181615313803	4.40556699953267e-05	0.000455844500542377	3.52885189309101	5.12572302960181	2.90849885355727	3.38353358541828	4.35324935046688	1	1
TRINITY_DN102303_c0_g1_i1	NA	NA	NA	NA	-0.161974669353569	-8.61836370984332	2.87904821509212e-14	1.10663652220315e-12	-3.5670103724055	1.32938475672601	-3.5670103724055	-3.5670103724055	0.85546417965438	1	1
TRINITY_DN102326_c0_g4_i1	NA	NA	NA	NA	-0.919014525793984	7.21328211371228	1.30859275845393e-05	0.000151295046551525	0.790706658606909	-3.5670103724055	-1.22404785323148	-1.03029262907629	-3.5670103724055	2	2
TRINITY_DN102362_c0_g1_i1	NA	NA	NA	NA	5.30086350617514	-1.11417603932905	0.000154820715643119	0.00140249636211734	4.80409212302743	5.94274044977722	4.66762540064801	4.77711752852387	5.77792554803077	1	1
TRINITY_DN102365_c0_g1_i1	NA	NA	NA	NA	4.18372696418233	-2.99726142397891	6.08592784440882e-11	1.64224608281183e-09	2.8751830614702	5.77808943061682	1.81615260544605	1.92795796591094	4.43375587481718	1	1
TRINITY_DN102409_c0_g1_i1	NA	NA	NA	NA	0.721635818251096	-3.91376339510439	3.79147795360898e-07	5.88665189071212e-06	-1.36176007602403	2.3221492620091	-1.009203164536	-3.5670103724055	1.30148647457289	1	1
TRINITY_DN102412_c0_g1_i1	NA	NA	NA	NA	0.886137757505795	-2.51276712620212	2.88544301664557e-06	3.79065352186929e-05	-0.405864402180706	2.03993231943229	-0.73713023754328	-0.419879511226793	1.64169097472716	1	1
TRINITY_DN102444_c0_g1_i1	NA	NA	NA	NA	5.3632852009928	-1.83214870478165	9.89257690697877e-10	2.2414234477617e-08	4.26006387891536	6.31640556569718	4.39340934628926	4.38788023967657	6.02416499695419	1	1
TRINITY_DN102559_c0_g2_i1	LOC100485278	Chr10	24700728	24700728	3.78688316807966	-2.54022903622819	4.22930645366447e-08	7.62709266807271e-07	2.62737040073229	5.35598773519603	1.81615260544605	2.22937543396695	3.80251250324684	1	1
TRINITY_DN102579_c0_g1_i1	NA	NA	NA	NA	3.03958099830008	1.19843178717108	0.00220905088552541	0.0148194333817109	3.47451674540974	2.0605648610634	3.37788336366493	3.36301785649355	2.35650211890688	2	2
TRINITY_DN102581_c0_g1_i2	xkr5	scaffold_13	875624	875624	1.42645281398674	-5.2305188008798	1.09748780182702e-18	6.33187686217792e-17	-2.27740123659311	2.88168635679882	-1.78289998126471	-2.10945457894349	2.45055528938255	1	1
TRINITY_DN102628_c0_g1_i1	NA	NA	NA	NA	3.1310527546263	-6.97024434481651	3.04538934546237e-38	4.6884570391642e-36	-1.90392665458148	4.68219668471422	-2.41513198869344	-1.71116412847318	4.13266014916102	1	1
TRINITY_DN102702_c0_g1_i1	NA	NA	NA	NA	4.05141953166057	-2.29205709510241	4.105763218552e-11	1.12556401036424e-09	2.69682129822576	5.24769546629425	2.60046292961582	2.81701632327508	4.66910321705404	1	1
TRINITY_DN102765_c0_g1_i1	NA	NA	NA	NA	-0.877172896984957	2.37643677532574	0.00773870912667811	0.0427023166693947	-1.15183191190582	-2.79976807099016	-0.439455634310454	0.0596359388934905	-1.96087187592602	2	2
TRINITY_DN102868_c0_g1_i4	NA	NA	NA	NA	-0.366723620145007	-3.96054634256041	3.60047798122349e-06	4.63954103210433e-05	-2.78266630756262	-0.56338423060027	-2.17229127384317	-2.66149514339819	1.34131728843818	1	1
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	6.01604368924171	-14.9036906479611	5.95307779754708e-94	8.29207041219284e-91	-3.5670103724055	7.6149245052109	-3.5670103724055	-3.5670103724055	6.99424277810499	1	1
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	5.71763970175843	-11.9758517077907	2.48900726179559e-98	8.51918572946324e-95	-3.5670103724055	7.15763138493183	-2.70728983350923	-3.5670103724055	6.9085952618918	1	1
TRINITY_DN102931_c0_g2_i1	NA	NA	NA	NA	-0.992414358347348	-2.96286418665564	0.000292761793719289	0.00250031393520669	-2.27740123659311	-0.0396648227634172	-1.96449795643409	-3.04434524583619	-0.0271484660189151	1	1
TRINITY_DN103086_c1_g1_i1	NA	NA	NA	NA	0.107999797889474	1.90685315478662	0.00609549573663845	0.034996518122709	0.935655803424429	-1.63795675517214	-0.137228244211612	0.770036571495708	-0.817646620157984	2	2
TRINITY_DN103196_c0_g1_i2	mrpl41	scaffold_480	103706	103706	4.1845865466518	-0.860021659286068	0.00770738885524191	0.0425455428202833	3.89668650676271	4.79730912523666	3.79357070427252	3.63951411657994	4.45660384211046	1	1
TRINITY_DN103500_c0_g1_i1	NA	NA	NA	NA	4.16256232319016	-1.2320557923996	0.000114159297264111	0.00106993707282042	3.45860899072832	4.91244954363837	3.55707731577094	3.60934827702163	4.61529078433546	1	1
TRINITY_DN103526_c0_g1_i1	rgs9bp	Chr10	16566157	16566157	1.9295532801411	-2.43869230937391	1.06803228466099e-06	1.52544005657317e-05	0.840658768569941	3.40172958649046	0.364390760743486	0.337128177569044	2.12508488378268	1	1
TRINITY_DN103537_c0_g1_i1	NA	NA	NA	NA	2.73564468672295	-1.97885080418016	5.68186072409874e-07	8.56701587838207e-06	1.87978298085577	3.50319135989925	1.23438955831627	1.73389628253755	3.6601659361526	1	1
TRINITY_DN103549_c0_g1_i1	txnrd3	Chr04	122921580	122921580	7.19023607382872	-1.39977089828304	1.9833786346807e-05	0.00021975685016305	6.4895748770294	7.97730814001473	6.32926371172667	6.56230216118423	7.73807149956897	1	1
TRINITY_DN103557_c0_g2_i2	upf3b	Chr08	38597280	38597280	5.4200798641019	-1.18058955953851	0.000149762972802372	0.00136428424710127	5.02541204743227	6.17926920069729	4.79454491776056	4.64740262945428	5.815529433874	1	1
TRINITY_DN103565_c0_g1_i1	NA	NA	NA	NA	3.75113710566087	-1.75690246868831	9.9561576046169e-07	1.43130817738388e-05	2.56929733783916	4.52405017060703	2.55899257956826	3.16393125871099	4.55728066167163	1	1
TRINITY_DN103565_c0_g2_i1	NA	NA	NA	NA	-0.054645370540862	-4.26248337318968	3.90709797989837e-07	6.05010709423014e-06	-3.5670103724055	1.109396125389	-1.47658133575296	-3.5670103724055	1.10724167987152	1	1
TRINITY_DN103565_c0_g4_i1	thap5	Chr03	56033628	56033628	0.052759051820915	-5.04424235005363	2.06450606079042e-08	3.88852973497622e-07	-3.5670103724055	1.86330157760177	-3.5670103724055	-1.8966080823526	0.4074624802164	1	1
TRINITY_DN103621_c0_g1_i2	parpbp	Chr03	39656922	39656922	3.79220761350112	-3.83602633818286	3.61110453118058e-19	2.16009036076816e-17	0.164091857536481	5.09854466069116	1.52023238557109	1.43294788400677	4.82823990025881	1	1
TRINITY_DN103622_c0_g3_i3	rcor2	Chr04	40885768	40885768	4.44958565609539	-3.29817065048647	5.53164068164308e-19	3.23612043157484e-17	2.14128570925885	5.95105232874825	2.5673825634797	2.09898381071056	5.04274025292607	1	1
TRINITY_DN103637_c0_g1_i1	NA	NA	NA	NA	3.17810571435437	-3.28708744834657	1.76648153158775e-17	9.12921400715077e-16	1.02478215240177	4.35060372623739	1.12496737056275	1.00002069709734	4.22604515919032	1	1
TRINITY_DN103637_c0_g2_i1	NA	NA	NA	NA	5.17539151446744	-14.0628977401146	8.95409567795559e-62	2.87820057885581e-59	-3.5670103724055	7.06621379041322	-3.5670103724055	-3.5670103724055	5.54726175852605	1	1
TRINITY_DN103653_c0_g1_i1	gpr22	Chr03	66920676	66920676	1.57529674614578	-1.76327751092625	0.000373238297188473	0.00311397416744438	0.980907120850575	2.78581043322637	0.364390760743486	0.569759629038628	1.77854797156918	1	1
TRINITY_DN103679_c0_g1_i1	NA	NA	NA	NA	-0.898097877721121	-3.86615777867245	0.00011356259756068	0.00106502710524125	-2.27740123659311	1.02792259813104	-2.70728983350923	-3.04434524583619	-1.34054925425532	1	1
TRINITY_DN103690_c0_g2_i1	NA	NA	NA	NA	-0.231660963248589	2.10758011260923	0.00351714528541578	0.0220725202196303	0.313074880897278	-1.18515121798241	0.510778813764231	-0.160290464407038	-1.96087187592602	2	2
TRINITY_DN103698_c0_g1_i1	kctd15	Chr04	19757914	19757914	0.99305579584927	2.48289611999852	6.48951880940148e-05	0.000644129333877851	1.10872137757498	-1.18515121798241	1.37485027554019	1.98277279105973	-0.503560513113196	2	2
TRINITY_DN103704_c0_g1_i1	LOC594890	Chr08	106161888	106161888	-0.497905153640075	-3.2916157173639	4.79961661705181e-05	0.000490543625665208	-2.78266630756262	0.409562142965971	-3.07403599648316	-1.3993783776059	0.648783713751725	1	1
TRINITY_DN103741_c0_g1_i2	psmc3ip	Chr10	23148035	23148035	3.38271859808964	-3.92048308714654	3.74275214805961e-19	2.23427026699779e-17	0.511155356592513	4.90391158981535	0.402403700222843	1.10258190188733	4.12981989408576	1	1
TRINITY_DN103744_c0_g1_i2	NA	NA	NA	NA	8.31283038408741	-1.08644622120261	0.00252559124765629	0.016601363951729	7.89787896455796	9.09957826582482	7.6096056125179	7.81040151019656	8.58181968085786	1	1
TRINITY_DN103783_c0_g1_i1	fam175a	Chr01	123992821	123992821	4.00308921420814	-1.15888272622521	0.000377083833211104	0.00314068314500513	3.52885189309101	4.63826271973529	3.32937749636211	3.42371002909213	4.52305373804821	1	1
TRINITY_DN103798_c0_g1_i1	NA	NA	NA	NA	6.88226565415408	-13.1254693151836	1.75482111595025e-99	8.55504541044347e-96	-2.78266630756262	8.4011840218771	-3.07403599648316	-3.5670103724055	7.97489713109324	1	1
TRINITY_DN103812_c0_g1_i2	LOC100488827	Chr05	52200718	52200718	6.42660638278958	-1.67222027652229	6.19549562499821e-08	1.08387824477765e-06	5.58460224190755	7.25986091000765	5.50084488539225	5.47614723525254	7.120149507532	1	1
TRINITY_DN103834_c0_g12_i1	NA	NA	NA	NA	1.5296995671794	-3.50598861369897	1.46228658713848e-05	0.000167214014700499	0.164091857536481	3.13614506821557	-0.439455634310454	-3.5670103724055	1.98123023069263	1	1
TRINITY_DN103834_c0_g1_i1	NA	NA	NA	NA	-0.297277388522831	-3.28528892171209	0.00182620382125407	0.0125896901469882	-1.60752347753271	1.71501115386336	-1.47658133575296	-3.5670103724055	-1.61762388048086	1	1
TRINITY_DN103834_c0_g3_i1	NA	NA	NA	NA	1.32800537860828	-1.92970193106037	0.000181407169537006	0.00161926796341989	0.790706658606909	2.12074900289405	0.3253490676746	-0.419879511226793	2.18103383128901	1	1
TRINITY_DN103834_c0_g4_i1	NA	NA	NA	NA	0.96365186806069	-2.34451749129916	6.55711058106458e-06	8.00509355620702e-05	-0.405864402180706	2.08090648435752	-0.192819743592595	-0.419879511226793	1.68876730989438	1	1
TRINITY_DN103834_c0_g9_i1	NA	NA	NA	NA	3.89232722875742	-2.0982894878322	2.24822960161125e-05	0.000246395519208433	1.2994057796419	4.21453390370659	2.92164692927354	3.21060742360406	5.17949604391501	1	1
TRINITY_DN103838_c0_g1_i1	kpna7	Chr09	38771710	38771710	6.58012217546812	-6.67382850334711	2.31065442412733e-49	5.04395168359317e-47	1.83119007622832	7.8359820684424	0.475550657358903	1.22131030348477	7.922931139229	1	1
TRINITY_DN103860_c0_g1_i1	ska3	Chr02	154712760	154712760	4.26502012287135	-3.13129814576316	1.88648347695852e-21	1.28031387899104e-19	2.10086263540829	5.49701049509305	2.28150565239291	2.33848257227094	5.20400804495835	1	1
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	5.60885924008921	-10.2717114409121	2.46269262575958e-55	6.37488690230916e-53	-3.5670103724055	7.43994604574049	-1.62162603742637	-3.5670103724055	6.13313019507294	1	1
TRINITY_DN103897_c0_g3_i1	NA	NA	NA	NA	3.50505273873439	-7.53753168815254	4.41031266588249e-06	5.57502401857081e-05	-1.36176007602403	-3.5670103724055	-3.5670103724055	-2.10945457894349	5.79505833384411	1	1
TRINITY_DN103912_c0_g1_i1	ppp1r14c	Chr05	39489099	39489099	5.06668581086907	-1.27779928009149	0.000192401860221479	0.0017095828716095	4.50432684875628	6.07284596567024	4.57288335664656	4.14215193457807	5.17949604391501	1	1
TRINITY_DN103989_c0_g1_i1	mrpl3	Chr06	72005147	72005147	5.13564578537409	-1.06348300534145	0.000323344752913199	0.00273278167219416	4.7265064779429	5.72576183974522	4.5873942825299	4.52577826519965	5.6249591701337	1	1
TRINITY_DN103990_c0_g1_i2	NA	NA	NA	NA	-0.866950426602801	-3.08340678358163	0.00198344179906513	0.0135460322354551	-2.78266630756262	-2.30155752630388	-2.17229127384317	-2.35922992241639	0.85546417965438	1	1
TRINITY_DN104018_c1_g1_i1	NA	NA	NA	NA	2.7918170257366	1.41428737629968	0.0040155243433212	0.0246553531835618	2.37957926300205	1.22357949204995	3.38264544608004	3.56961309350536	2.20281969317316	2	2
TRINITY_DN104020_c2_g1_i1	NA	NA	NA	NA	-0.174772425841887	-1.75100433396453	0.0079980333934044	0.0438931472402387	-2.27740123659311	0.590705921406701	-0.580629030169267	-0.828050878669632	0.550258448078921	1	1
TRINITY_DN104073_c1_g1_i1	NA	NA	NA	NA	1.55033448886344	1.73651386303931	0.00176245853252275	0.012210723480536	1.90347913810133	-0.695537378262794	2.20828584936837	1.89974923603983	0.882713539822448	2	2
TRINITY_DN104090_c1_g2_i1	NA	NA	NA	NA	2.51515449146703	-1.1029120570298	0.00457378164831549	0.0274830910014126	2.08021827630705	3.13614506821557	1.78771156771738	2.06127741859099	2.99724038493885	1	1
TRINITY_DN104136_c0_g1_i1	not	Chr01	10478571	10478571	-0.0339287192969447	-6.92189646693833	1.01535247666831e-12	3.32215607326899e-11	-3.5670103724055	1.66198877954348	-3.07403599648316	-3.5670103724055	0.680184917525172	1	1
TRINITY_DN104207_c0_g1_i1	LOC100487349	Chr06	61545114	61545114	1.05186984394998	-3.71173912363459	6.01936287924992e-08	1.05558982962194e-06	-1.15183191190582	2.89323495646989	-0.912697675328624	-1.71116412847318	0.961503263444901	1	1
TRINITY_DN104240_c0_g1_i1	NA	NA	NA	NA	4.0007463550999	-1.09601172814163	0.00230222137846037	0.0153435869350502	3.7211308421799	4.83372555020493	3.13423196648628	3.4819517085123	4.20999857913124	1	1
TRINITY_DN104337_c0_g1_i1	NA	NA	NA	NA	3.98774295751103	-1.12364117193637	0.000724715579892414	0.00559183735885862	3.45058884910289	4.72159689455468	3.44771496945395	3.40376165788412	4.36295722018522	1	1
TRINITY_DN104365_c0_g3_i1	pwwp2b-like	Chr07	12596159	12596159	3.76718634616864	-1.09867387459567	0.00214760568665055	0.0144745654240127	3.51353525097576	4.54616513865039	3.01661411903503	3.11569432169792	4.05693302331061	1	1
TRINITY_DN104383_c0_g4_i1	NA	NA	NA	NA	0.444904972011803	-2.58561120530997	1.04734209958776e-05	0.000123183770627429	-1.60752347753271	1.49011975479583	-0.912697675328624	-0.650705683713275	1.34131728843818	1	1
TRINITY_DN104434_c0_g2_i1	NA	NA	NA	NA	-0.348792230897778	-2.49951244133034	0.00259044480584973	0.0169780643100852	-2.27740123659311	0.343747784044909	-3.07403599648316	-0.650705683713275	0.741008430382254	1	1
TRINITY_DN104463_c0_g1_i1	bmf	Chr08	93964574	93964574	0.320282022703706	-1.95801497246769	0.000504470009070526	0.00406396371118754	-0.968606208378167	1.06923441864728	-0.580629030169267	-0.569590261301153	1.19681521194224	1	1
TRINITY_DN104490_c0_g2_i1	NA	NA	NA	NA	-0.25570312429297	7.95739616323057	5.79534109685128e-05	0.000582301720109239	1.3346946733664	-3.5670103724055	-3.5670103724055	0.673370653880621	-3.5670103724055	2	2
TRINITY_DN104496_c0_g2_i1	LOC100498003	Chr03	22984987	22984987	1.13570375613719	-3.12495392757342	8.64737976440087e-09	1.72658365521153e-07	-1.36176007602403	2.45276290353307	-0.508316224099526	-0.569590261301153	1.94290794375339	1	1
TRINITY_DN104546_c0_g1_i1	LOC100491399	Chr10	2505265	2505265	2.67418488222896	1.15205711694944	0.0093575638655388	0.0499030265507521	2.9903058307043	1.49011975479583	2.59226367703636	3.3936830736657	2.19196788485706	2	2
TRINITY_DN104550_c0_g2_i1	NA	NA	NA	NA	3.30201377195122	-2.28142583807245	1.71729303451316e-09	3.76273697022804e-08	1.8556911073602	4.23282943233182	1.74397027446771	2.26298260609415	4.23135460050093	1	1
TRINITY_DN104654_c0_g1_i1	mex3d	Chr01	79764930	79764930	1.8359857284277	-2.12828329650281	1.03104823504587e-05	0.000121364957437935	0.164091857536481	3.1263921146187	0.675066835350147	0.973199241299068	2.19196788485706	1	1
TRINITY_DN104751_c0_g1_i2	use1	Chr01	99717791	99717791	4.50950159192235	-1.4923638551191	9.34491625044688e-07	1.34986738391023e-05	3.84255303204849	5.26335460908177	3.70509172449523	3.62666305593003	5.16153028484947	1	1
TRINITY_DN104812_c0_g1_i2	med20	Chr02	62402684	62402684	3.14499490082778	-1.71262116376928	3.16555857789539e-06	4.1245324704685e-05	2.21888487783205	3.90226786067267	2.34143725150854	2.09898381071056	3.93532392071866	1	1
TRINITY_DN104835_c0_g1_i2	NA	NA	NA	NA	4.97885250973731	-1.69124291945579	2.44114181686869e-08	4.5510413821049e-07	3.91428883514741	5.91326586248404	4.25742802554526	3.98991149172466	5.56629431242412	1	1
TRINITY_DN104838_c0_g1_i1	c10orf118-like	scaffold_132	281820	281820	0.521587617187389	-1.56283082540921	0.0073847981405811	0.0411766546721574	-0.293836335369046	1.68874353983284	-0.0320862190578116	-0.419879511226793	0.616683806241252	1	1
TRINITY_DN104895_c0_g2_i1	NA	NA	NA	NA	-0.944810901371748	2.93504931058557	0.00534201614791105	0.031377372357941	-1.90392665458148	-3.5670103724055	-0.439455634310454	0.205043509055908	-2.16894068657961	2	2
TRINITY_DN104942_c0_g1_i2	ppan	Chr03	126589980	126589980	5.48667443759786	-2.10441562277524	2.08053293769089e-10	5.21935411324153e-09	4.50432684875628	6.64743561231401	4.01214984342205	4.27436711193526	6.04240367564703	1	1
TRINITY_DN105039_c0_g1_i1	cdkn1a	Chr02	67900893	67900893	5.24433800286572	1.01310566355743	0.00225567390917722	0.0150817041278839	5.21251729918892	4.47109080394005	5.51934185771086	5.89229162525915	4.63945555206046	2	2
TRINITY_DN105042_c0_g2_i1	pof1b	Chr08	41962240	41962240	5.76107239690992	0.849696510931711	0.00754859762764116	0.0418903489292604	6.20492747466551	5.28980964900763	5.84678282150752	6.05700834649309	5.09464424915606	2	2
TRINITY_DN105054_c0_g3_i1	NA	NA	NA	NA	-0.402181826226645	7.73498574672329	1.39176258441434e-08	2.69248990454391e-07	0.511155356592513	-3.5670103724055	-0.0320862190578116	0.294429637916359	-3.5670103724055	2	2
TRINITY_DN105140_c0_g1_i1	NA	NA	NA	NA	2.36517210496595	-1.77115705710219	0.000470076851691444	0.00381844431791903	2.08021827630705	3.46500733788332	1.37485027554019	0.337128177569044	2.76802263301317	1	1
TRINITY_DN105152_c0_g1_i1	NA	NA	NA	NA	-0.986767482351917	-5.71483883508654	7.81150614239519e-08	1.3425050891375e-06	-2.78266630756262	-0.130290696649655	-3.5670103724055	-3.5670103724055	0.369440346539944	1	1
