gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	5.71763970175843	-11.9758517077907	2.48900726179559e-98	8.51918572946324e-95
TRINITY_DN103565_c0_g2_i1	NA	NA	NA	NA	-0.054645370540862	-4.26248337318968	3.90709797989837e-07	6.05010709423014e-06
TRINITY_DN103565_c0_g4_i1	thap5	Chr03	56033628	56033628	0.052759051820915	-5.04424235005363	2.06450606079042e-08	3.88852973497622e-07
TRINITY_DN103621_c0_g1_i2	parpbp	Chr03	39656922	39656922	3.79220761350112	-3.83602633818286	3.61110453118058e-19	2.16009036076816e-17
TRINITY_DN103622_c0_g3_i3	rcor2	Chr04	40885768	40885768	4.44958565609539	-3.29817065048647	5.53164068164308e-19	3.23612043157484e-17
TRINITY_DN103637_c0_g1_i1	NA	NA	NA	NA	3.17810571435437	-3.28708744834657	1.76648153158775e-17	9.12921400715077e-16
TRINITY_DN103637_c0_g2_i1	NA	NA	NA	NA	5.17539151446744	-14.0628977401146	8.95409567795559e-62	2.87820057885581e-59
TRINITY_DN103679_c0_g1_i1	NA	NA	NA	NA	-0.898097877721121	-3.86615777867245	0.00011356259756068	0.00106502710524125
TRINITY_DN103704_c0_g1_i1	LOC594890	Chr08	106161888	106161888	-0.497905153640075	-3.2916157173639	4.79961661705181e-05	0.000490543625665208
TRINITY_DN103741_c0_g1_i2	psmc3ip	Chr10	23148035	23148035	3.38271859808964	-3.92048308714654	3.74275214805961e-19	2.23427026699779e-17
TRINITY_DN103798_c0_g1_i1	NA	NA	NA	NA	6.88226565415408	-13.1254693151836	1.75482111595025e-99	8.55504541044347e-96
TRINITY_DN103834_c0_g1_i1	NA	NA	NA	NA	-0.297277388522831	-3.28528892171209	0.00182620382125407	0.0125896901469882
TRINITY_DN103834_c0_g12_i1	NA	NA	NA	NA	1.5296995671794	-3.50598861369897	1.46228658713848e-05	0.000167214014700499
TRINITY_DN103838_c0_g1_i1	kpna7	Chr09	38771710	38771710	6.58012217546812	-6.67382850334711	2.31065442412733e-49	5.04395168359317e-47
TRINITY_DN103860_c0_g1_i1	ska3	Chr02	154712760	154712760	4.26502012287135	-3.13129814576316	1.88648347695852e-21	1.28031387899104e-19
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	5.60885924008921	-10.2717114409121	2.46269262575958e-55	6.37488690230916e-53
TRINITY_DN103897_c0_g3_i1	NA	NA	NA	NA	3.50505273873439	-7.53753168815254	4.41031266588249e-06	5.57502401857081e-05
TRINITY_DN103990_c0_g1_i2	NA	NA	NA	NA	-0.866950426602801	-3.08340678358163	0.00198344179906513	0.0135460322354551
TRINITY_DN104136_c0_g1_i1	not	Chr01	10478571	10478571	-0.0339287192969447	-6.92189646693833	1.01535247666831e-12	3.32215607326899e-11
TRINITY_DN104207_c0_g1_i1	LOC100487349	Chr06	61545114	61545114	1.05186984394998	-3.71173912363459	6.01936287924992e-08	1.05558982962194e-06
TRINITY_DN104490_c0_g2_i1	NA	NA	NA	NA	-0.25570312429297	7.95739616323057	5.79534109685128e-05	0.000582301720109239
TRINITY_DN104496_c0_g2_i1	LOC100498003	Chr03	22984987	22984987	1.13570375613719	-3.12495392757342	8.64737976440087e-09	1.72658365521153e-07
TRINITY_DN105054_c0_g3_i1	NA	NA	NA	NA	-0.402181826226645	7.73498574672329	1.39176258441434e-08	2.69248990454391e-07
TRINITY_DN105152_c0_g1_i1	NA	NA	NA	NA	-0.986767482351917	-5.71483883508654	7.81150614239519e-08	1.3425050891375e-06
TRINITY_DN105352_c0_g4_i1	NA	NA	NA	NA	-0.7505794375181	-5.27893450920646	1.56824626722389e-08	3.00607939466356e-07
TRINITY_DN105440_c0_g1_i1	kcnq1-like	Chr04	15895945	15895945	4.04369149192464	-4.10047933084396	1.42854208759718e-26	1.37908530047211e-24
TRINITY_DN105455_c0_g3_i1	NA	NA	NA	NA	1.30133574520661	-3.16721794059857	7.11918097751186e-08	1.23002458814648e-06
TRINITY_DN105525_c0_g1_i1	NA	NA	NA	NA	1.5974052151536	-6.61401170064441	1.8258018900207e-23	1.42038646502648e-21
TRINITY_DN105578_c0_g1_i1	ipmk	Chr07	7302223	7302223	1.6736342708466	-4.73049715566993	7.83296085434057e-16	3.55227810775684e-14
TRINITY_DN105601_c0_g1_i1	exd2	Chr08	89479970	89479970	6.71699826565056	-5.03746367199706	6.57842578194868e-42	1.13191489733989e-39
TRINITY_DN105624_c0_g1_i1	mkrn3	Chr02	77298584	77298584	3.83393064580294	-10.8661021882353	2.37628586652289e-62	7.89872021382512e-60
TRINITY_DN105647_c0_g2_i1	ccnb1	Chr01	173679416	173679416	7.00346344062921	-11.8391119161397	1.59507420419693e-97	3.88812629558037e-94
TRINITY_DN105826_c0_g1_i2	NA	NA	NA	NA	-0.73892635517545	-4.04283219716065	5.39817251113079e-06	6.69556919087091e-05
TRINITY_DN105833_c0_g2_i1	NA	NA	NA	NA	0.214185686944336	8.39106685128579	5.55829433961798e-10	1.30068534182532e-08
TRINITY_DN105980_c0_g1_i1	NA	NA	NA	NA	-0.622269797336626	7.40688414545828	0.00187023883886609	0.0128539370948478
TRINITY_DN106873_c0_g1_i2	NA	NA	NA	NA	3.62411182178701	-6.10777739996569	5.13368171261763e-43	8.99193555543582e-41
TRINITY_DN107038_c0_g1_i1	NA	NA	NA	NA	-0.0301060388331479	-3.3283123536531	5.19517280087925e-07	7.90244407688606e-06
TRINITY_DN107052_c0_g1_i1	NA	NA	NA	NA	2.66371964845082	4.29632000794026	0.00101677774205277	0.00751814098402059
TRINITY_DN107294_c0_g1_i2	NA	NA	NA	NA	0.669920985196001	3.99756296157598	0.000185497599437014	0.00165325724592691
TRINITY_DN107450_c0_g3_i2	c2orf44	Chr05	141414975	141414975	3.58121862670297	-3.19658609009295	9.50523930120521e-18	5.01873203609303e-16
TRINITY_DN107602_c0_g1_i1	NA	NA	NA	NA	-0.661539155968601	-5.57283195354726	0.000156580215941706	0.00141492984136881
TRINITY_DN107632_c0_g1_i1	tex12	Chr07	74053815	74053815	-0.0824939622390038	-3.89396944992139	8.64481345195104e-07	1.25618200836075e-05
TRINITY_DN107978_c0_g1_i1	NA	NA	NA	NA	3.00127505586231	-5.80606110914164	9.30982259483943e-26	8.37912679143533e-24
TRINITY_DN108068_c0_g1_i3	NA	NA	NA	NA	-0.260540686409851	-3.81415600183636	1.07643365750345e-06	1.53572524879555e-05
TRINITY_DN108208_c0_g1_i3	NA	NA	NA	NA	5.77162065327219	-8.96912747382832	1.65925099549688e-79	1.05510327976694e-76
TRINITY_DN108293_c0_g2_i1	NA	NA	NA	NA	-0.541043799464705	3.00376942354144	0.00136666402358342	0.00975507304876492
TRINITY_DN108305_c0_g1_i1	cdh23-like.1	Chr07	41437428	41437428	-0.417079440714983	-5.64684344218585	6.57921622167175e-10	1.51893175769629e-08
TRINITY_DN108305_c0_g2_i1	LOC101730685	Chr07	50819201	50819201	-0.574289108167511	-4.2110407748626	4.51645910696466e-07	6.92405373887962e-06
TRINITY_DN108668_c0_g1_i1	LOC100497969-like	Chr03	334904	334904	1.28205117109363	-4.85911964402559	6.08344537696601e-16	2.7935142970429e-14
TRINITY_DN108709_c0_g1_i2	NA	NA	NA	NA	5.64961659387511	-7.09017512197519	1.68756202955816e-66	6.32857396494945e-64
TRINITY_DN108746_c0_g3_i1	NA	NA	NA	NA	0.0746567699087952	-8.86868535315766	6.16233847195564e-16	2.82088517438458e-14
TRINITY_DN108846_c0_g2_i5	NA	NA	NA	NA	0.824308949679208	-5.7915020669398	3.24463018453221e-05	0.000343623017841244
TRINITY_DN109035_c0_g1_i1	NA	NA	NA	NA	0.781179046042287	3.33174593975314	1.3434544094969e-06	1.88476666341457e-05
TRINITY_DN109050_c0_g1_i1	NA	NA	NA	NA	0.757967867221404	-6.51785613969134	2.76680562154875e-11	7.7151412045684e-10
TRINITY_DN109099_c0_g2_i2	NA	NA	NA	NA	1.09432262178039	-7.32347699858891	3.76448957435702e-19	2.24266974622235e-17
TRINITY_DN109253_c0_g1_i1	NA	NA	NA	NA	1.82931067333445	-8.10848554907015	1.44277072814547e-15	6.39431614681564e-14
TRINITY_DN109288_c0_g1_i1	NA	NA	NA	NA	0.318784237686308	-4.14239140626009	1.25075194824029e-09	2.79493852085385e-08
TRINITY_DN109541_c0_g2_i1	knstrn-like	Chr08	94357028	94357028	4.41727191323733	-3.6631238925451	5.28228071280235e-27	5.23769468237903e-25
TRINITY_DN109555_c0_g1_i2	NA	NA	NA	NA	1.57078443446078	-3.06792436495354	1.07267367679003e-10	2.79401404450447e-09
TRINITY_DN109596_c0_g1_i1	cyp26a1	Chr07	17008567	17008567	5.47624767930349	-7.78362418673401	4.3350065467154e-68	1.81147537854246e-65
TRINITY_DN109646_c1_g1_i3	Xetrov90001894m	Chr01	97375445	97375445	5.91727392845916	-4.44717944351115	2.35489743185347e-37	3.41005469203693e-35
TRINITY_DN109666_c0_g1_i1	avd.2	Chr10	36014201	36014201	7.03610331711932	-12.1299392440297	1.82500072912814e-97	4.10639202520979e-94
TRINITY_DN109669_c1_g2_i1	aurka	scaffold_113	346610	346610	7.34349805508311	-5.48129225230303	1.13387320611262e-43	2.02237348487806e-41
TRINITY_DN109791_c0_g2_i1	NA	NA	NA	NA	2.31225785212213	-5.30276107496489	5.42364027582166e-14	2.02097963959311e-12
TRINITY_DN109883_c0_g1_i1	NA	NA	NA	NA	1.43679332925917	-5.53752905503061	8.13128499187967e-16	3.68186094887728e-14
TRINITY_DN109913_c0_g1_i1	LOC100486858	Chr01	80401669	80401669	2.29919644522667	-9.32444073753542	3.28800036002221e-36	4.6017846187086e-34
TRINITY_DN109913_c0_g2_i1	NA	NA	NA	NA	1.80909709602713	-10.6840005260129	1.07678999816855e-25	9.60280007208176e-24
TRINITY_DN109922_c0_g2_i1	stradb	Chr09	49103370	49103370	-0.94495378935275	-3.04840748447633	0.000146940654486788	0.00134066159837587
TRINITY_DN109929_c0_g1_i1	LOC734032-like	Chr02	150276350	150276350	5.81604813222642	-11.1861708114505	4.43292194758402e-85	3.70478285396515e-82
TRINITY_DN109979_c0_g3_i2	NA	NA	NA	NA	0.355810756848559	6.20894836419977	3.27577262829551e-06	4.25109250888518e-05
TRINITY_DN110037_c0_g1_i1	LOC100490930	Chr01	182019902	182019902	0.146310750896852	-3.32729031204597	2.78976694679246e-07	4.42055649840879e-06
TRINITY_DN110103_c0_g1_i1	vegt	Chr01	144396774	144396774	5.65684906085589	-8.59773673971619	5.07474347213506e-47	1.0029819006988e-44
TRINITY_DN110118_c0_g1_i1	NA	NA	NA	NA	-0.521966868771568	-4.74200232278532	0.000465094972780926	0.00378428179382889
TRINITY_DN110118_c0_g2_i1	NA	NA	NA	NA	0.970880217755336	-5.43248349487089	1.76223027476332e-05	0.000197164484976858
TRINITY_DN110154_c0_g1_i1	gpr63	Chr05	85153301	85153301	-0.494145477206479	-3.62326367733896	6.33573564023895e-05	0.000630867017540603
TRINITY_DN110201_c0_g1_i1	NA	NA	NA	NA	4.6255956485135	-3.09000375868463	1.23210673013143e-13	4.4275619119256e-12
TRINITY_DN110238_c0_g2_i1	NA	NA	NA	NA	-1.04880798748226	-3.51307869728973	0.000347882598171234	0.00292084964975938
TRINITY_DN110471_c0_g2_i1	NA	NA	NA	NA	0.0116433961258259	-4.73917703907005	1.05756665777119e-09	2.38879400049922e-08
TRINITY_DN110644_c0_g1_i1	NA	NA	NA	NA	1.3372919129779	-5.93868580749822	1.99574561605491e-14	7.85700605857636e-13
TRINITY_DN110644_c0_g2_i1	NA	NA	NA	NA	2.00356955182024	-5.98105175386564	8.41726447157659e-15	3.43393867584501e-13
TRINITY_DN110644_c0_g3_i1	NA	NA	NA	NA	4.15340252385647	-8.04949418218346	5.17537280190541e-60	1.61047691306952e-57
TRINITY_DN110679_c0_g1_i1	LOC100145154	Chr01	116802093	116802093	5.04090143223509	-10.791213576291	1.32691257686894e-87	1.21292249331229e-84
TRINITY_DN110684_c0_g1_i2	NA	NA	NA	NA	-0.315574684566659	-6.6855388076135	1.74644032034076e-07	2.84121945552212e-06
TRINITY_DN110734_c0_g1_i1	NA	NA	NA	NA	0.93133287679395	-6.20645744830655	5.191377243332e-17	2.591347708954e-15
TRINITY_DN110795_c0_g1_i1	NA	NA	NA	NA	0.0921027757059354	-3.49275863645179	4.37882571103796e-07	6.73069000912093e-06
TRINITY_DN110864_c0_g1_i2	NA	NA	NA	NA	0.646139310765579	-3.26252122406715	7.80009093668622e-07	1.14653497481914e-05
TRINITY_DN110880_c0_g1_i1	NA	NA	NA	NA	7.57666969007367	-3.27784258128285	1.00739887590424e-21	6.99938824681113e-20
TRINITY_DN110907_c0_g1_i2	ctsg	Chr01	130426359	130426359	-0.493106201050079	3.37603480807553	0.0018116799206452	0.0125043533173178
TRINITY_DN110915_c0_g1_i1	NA	NA	NA	NA	2.16112180129142	-11.0302557703026	1.61270524340543e-37	2.370514626877e-35
TRINITY_DN110915_c0_g2_i1	NA	NA	NA	NA	1.28888047646408	-6.51950609530149	4.53229318634187e-19	2.66213068260414e-17
TRINITY_DN111028_c0_g1_i1	btg4	Chr07	75092716	75092716	6.04205999613294	-13.0820410486887	2.97349285494419e-98	8.69776394999725e-95
TRINITY_DN111065_c0_g1_i5	NA	NA	NA	NA	1.86817062123838	-3.18119679651858	2.93392832338287e-11	8.13462913623434e-10
TRINITY_DN111065_c0_g2_i1	NA	NA	NA	NA	0.437563013574437	-3.10198299030962	4.41371066343338e-07	6.78074845672741e-06
TRINITY_DN111065_c0_g3_i1	NA	NA	NA	NA	0.587283941114392	-3.01978215883524	9.14575778180052e-07	1.32371380937876e-05
TRINITY_DN111065_c0_g4_i1	NA	NA	NA	NA	-0.836808200341693	-3.28490856342606	0.000291570638092067	0.00249086820526608
TRINITY_DN111232_c0_g2_i1	NA	NA	NA	NA	2.16932934015339	-6.47226965116718	1.12239271739712e-21	7.76149157838843e-20
TRINITY_DN111232_c1_g1_i1	LOC100491633	Chr06	134400774	134400774	4.14021598747724	-6.5852364787759	1.08284731277769e-30	1.27719220750243e-28
TRINITY_DN111236_c0_g1_i1	eif4e-like.1	Chr03	37833720	37833720	5.14989573441148	-6.30650216787584	2.46845949403747e-56	6.68563969074907e-54
TRINITY_DN111318_c0_g1_i3	fbxl18-like	Chr09	38500120	38500120	3.97741984878294	-3.69300345878371	1.09060706785706e-19	6.70196372728716e-18
TRINITY_DN111329_c0_g1_i2	LOC733553	Chr03	107441880	107441880	2.46985060844045	-4.91328792502576	1.47061572217663e-14	5.84469843605825e-13
TRINITY_DN111588_c1_g2_i1	NA	NA	NA	NA	0.840372281683063	-5.00069353810613	2.18817153807576e-14	8.56843449267121e-13
TRINITY_DN111594_c0_g1_i2	NA	NA	NA	NA	3.95919781229691	-5.61403952925151	4.97646649259841e-34	6.64687768835599e-32
TRINITY_DN111724_c0_g1_i1	NA	NA	NA	NA	4.57356713408695	-6.22024131727341	9.92315541046226e-57	2.71273101786385e-54
TRINITY_DN111816_c0_g1_i1	neurog3	Chr07	51843407	51843407	-0.14841083466693	-5.39071531189242	1.19628518125325e-05	0.000139024782824151
TRINITY_DN111831_c0_g2_i1	NA	NA	NA	NA	-0.0320559727601771	-3.71833450035313	3.97474815909136e-07	6.14510350959732e-06
TRINITY_DN111971_c0_g1_i1	NA	NA	NA	NA	-0.00949285614828483	-8.78334844976581	3.24913664345783e-15	1.39971275342835e-13
TRINITY_DN112067_c0_g1_i2	vim.2	Chr01	11588720	11588720	-0.762494878659687	-3.7235616236625	3.61740249413013e-06	4.65724649453347e-05
TRINITY_DN112117_c1_g1_i4	bmp2	Chr05	21321381	21321381	2.86679176481388	-3.75471601268796	2.60996629355456e-14	1.00717841758264e-12
TRINITY_DN112124_c0_g2_i1	polr3g-like	Chr01	170827700	170827700	3.7690850979532	-10.7840368259583	1.31396914795955e-58	3.88231429767321e-56
TRINITY_DN112226_c0_g2_i2	NA	NA	NA	NA	2.87200152150113	-3.89586019275585	1.89213683949777e-12	5.99641329275724e-11
TRINITY_DN112243_c0_g1_i1	NA	NA	NA	NA	1.87372170874567	-4.96333790053487	3.11539325475835e-18	1.71293924990482e-16
TRINITY_DN112243_c1_g1_i1	NA	NA	NA	NA	1.6960842580734	-4.31508149073237	1.3016786965292e-16	6.28306989309829e-15
TRINITY_DN112272_c0_g1_i1	LOC733728	Chr07	40123943	40123943	3.34737800268338	-9.05173659588298	1.523938845909e-38	2.37110293519597e-36
TRINITY_DN112287_c0_g1_i1	NA	NA	NA	NA	3.2932937130084	-4.5488944114022	1.82532470073691e-18	1.03473978335766e-16
TRINITY_DN112473_c1_g1_i1	hcn4	Chr03	82774587	82774587	2.77587862142546	-3.58327324724679	2.94541001165401e-18	1.62558845756399e-16
TRINITY_DN112598_c0_g2_i1	NA	NA	NA	NA	4.98120266862629	-3.48224179328779	2.82756646345764e-21	1.91014195433255e-19
TRINITY_DN112693_c0_g2_i1	rtkn2	Chr07	9730514	9730514	3.31161204836857	-4.16050776806977	5.48561356104329e-24	4.37219842708658e-22
TRINITY_DN112755_c0_g1_i1	NA	NA	NA	NA	-0.766742815229219	-4.08140300788019	5.63282151797913e-06	6.95800938439221e-05
TRINITY_DN112755_c0_g2_i1	fam46b	Chr02	52054712	52054712	1.81688285235332	-4.28555503826048	4.51874664457071e-16	2.0980612396879e-14
TRINITY_DN112770_c0_g1_i1	NA	NA	NA	NA	-0.871911581668935	3.03189547225098	0.0011886280721723	0.00863815148797812
TRINITY_DN112822_c0_g1_i1	NA	NA	NA	NA	1.75673945876546	-3.23075451351038	5.47987782933313e-11	1.48555983675462e-09
TRINITY_DN112841_c0_g1_i1	rbm27	Chr03	30400683	30400683	3.37376386822646	-3.82811066263113	6.76236625977552e-19	3.92472173541059e-17
TRINITY_DN112907_c0_g2_i1	tyw1	Chr02	94372374	94372374	6.73355194072164	-3.42029582390587	1.00175779582656e-24	8.27751900726627e-23
TRINITY_DN112933_c0_g2_i1	Xetrov90001975m	Chr01	100592693	100592693	3.55774001129119	-3.0896494561229	1.20549003971651e-15	5.38347925980881e-14
TRINITY_DN113033_c0_g1_i1	NA	NA	NA	NA	0.952776287397567	-5.33486897579811	1.86723687344677e-07	3.02750616893006e-06
TRINITY_DN113183_c0_g1_i2	NA	NA	NA	NA	8.56302641464336	-5.39709631065276	2.30963082898174e-28	2.40423528037527e-26
TRINITY_DN113238_c0_g2_i1	NA	NA	NA	NA	1.54431963874819	-10.4037763650678	9.34003454407279e-29	9.93474001631539e-27
TRINITY_DN113308_c0_g1_i2	LOC100127564	Chr06	132689000	132689000	1.86062020246071	-8.07623870439224	1.48313206734691e-14	5.88644451858405e-13
TRINITY_DN113348_c0_g3_i1	NA	NA	NA	NA	0.258340813957326	4.62861322040314	3.21688816275039e-08	5.9106278673751e-07
TRINITY_DN113362_c0_g2_i1	NA	NA	NA	NA	1.26053180069194	-4.72790078768237	5.71414649969555e-16	2.63219683878102e-14
TRINITY_DN113419_c0_g3_i1	NA	NA	NA	NA	3.40813993547269	-3.59536192885847	1.19529243963414e-14	4.81590897406862e-13
TRINITY_DN113538_c0_g1_i1	NA	NA	NA	NA	5.96318180992571	-8.99157413143874	1.76086155546042e-81	1.22635622282793e-78
TRINITY_DN113605_c0_g1_i1	galr2	Chr10	36411081	36411081	1.43888834523794	-3.02806323740237	5.81933361011025e-09	1.20212801856875e-07
TRINITY_DN113614_c0_g1_i2	NA	NA	NA	NA	3.28273753565256	-5.32532011093964	2.93707377685586e-22	2.12129247029163e-20
TRINITY_DN113665_c0_g1_i1	NA	NA	NA	NA	-0.0122624954457571	-3.33464105939558	3.60748669123738e-06	4.64652546038682e-05
TRINITY_DN113760_c0_g3_i2	taf4b	Chr06	94934368	94934368	3.85389646397326	-7.38886917297664	1.87563357121412e-52	4.38913260732673e-50
TRINITY_DN113820_c0_g1_i1	NA	NA	NA	NA	5.25740410788231	-4.60865316458273	1.38033392813329e-31	1.66843585668706e-29
TRINITY_DN113959_c0_g2_i1	NA	NA	NA	NA	-0.379175800524295	-4.25995615293992	2.21835556362944e-07	3.55556814201231e-06
TRINITY_DN114033_c0_g1_i2	NA	NA	NA	NA	0.295056168665543	-7.23649202853724	1.11466827060219e-15	5.00079165389333e-14
TRINITY_DN114033_c0_g3_i2	tdrd15	Chr05	139909185	139909185	4.18853214499364	-6.91593944154332	9.44072993124726e-50	2.07632173848807e-47
TRINITY_DN114190_c0_g1_i2	bfar	Chr09	31921307	31921307	4.90329424442963	-3.42877437014818	1.51626419468095e-22	1.12284161920538e-20
TRINITY_DN114286_c0_g3_i1	NA	NA	NA	NA	1.39931393115334	-10.2609187163198	5.94343297781191e-25	4.9814142703145e-23
TRINITY_DN114378_c0_g1_i2	NA	NA	NA	NA	-0.998220129187096	-4.52237731505513	2.81431946656153e-06	3.70818282506267e-05
TRINITY_DN114382_c0_g1_i2	NA	NA	NA	NA	3.794638838811	-10.8034762509927	7.22525806120702e-40	1.18733721094588e-37
TRINITY_DN114413_c0_g1_i1	NA	NA	NA	NA	-0.474896201791313	3.3615698855937	0.000547539270340974	0.00436643162397596
TRINITY_DN114443_c0_g1_i1	pcsk4	Chr01	80419484	80419484	2.46928291744128	-6.04335758194221	2.35857445046038e-30	2.74863192232735e-28
TRINITY_DN114523_c0_g1_i1	NA	NA	NA	NA	0.110093272427127	-3.91359477790464	6.20256866669889e-08	1.08446704165935e-06
TRINITY_DN114530_c0_g5_i1	NA	NA	NA	NA	1.38168994657579	-5.9627038169366	1.34765228763927e-18	7.71432036511475e-17
TRINITY_DN114530_c0_g6_i4	NA	NA	NA	NA	3.22271752180846	-6.40793206389126	7.58777794774423e-27	7.44798968957941e-25
TRINITY_DN114530_c0_g7_i1	NA	NA	NA	NA	1.30869011937672	-6.66498910876028	9.06980185981635e-20	5.63271282805707e-18
TRINITY_DN114581_c0_g1_i2	NA	NA	NA	NA	2.82522436982905	5.19773834305336	7.48345409958252e-05	0.000731368245462373
TRINITY_DN114609_c0_g1_i1	NA	NA	NA	NA	1.75673419401074	-6.53100106823411	1.10670975215353e-23	8.72570538011935e-22
TRINITY_DN114630_c0_g1_i1	NA	NA	NA	NA	2.72983373750941	-3.24912077533356	2.55754775122819e-14	9.89561233745713e-13
TRINITY_DN114707_c0_g2_i2	Xetrov90012200m	Chr04	101828845	101828845	4.88357931702384	-3.65626848557809	9.99554617269737e-26	8.96870310115248e-24
TRINITY_DN114784_c0_g1_i2	lmnb3	Chr03	95747312	95747312	4.36235614269172	-3.54348339388785	1.21789235672059e-22	9.15231963311127e-21
TRINITY_DN114835_c0_g1_i1	NA	NA	NA	NA	2.79336037619423	-3.78957734079741	3.26975937976323e-16	1.53768057262788e-14
TRINITY_DN114957_c0_g1_i3	NA	NA	NA	NA	1.98530777550674	-10.8538265100963	8.43083442661214e-34	1.100939008093e-31
TRINITY_DN115095_c0_g1_i1	lhx8	Chr04	70931017	70931017	5.1411713227883	-5.97769080449023	2.97850632866428e-47	5.99550697445335e-45
TRINITY_DN115129_c0_g1_i3	NA	NA	NA	NA	4.84544150360525	-7.03351253791729	2.83036577064542e-41	4.84158065246486e-39
TRINITY_DN115184_c0_g1_i1	LOC100492669	Chr01	82749838	82749838	0.8872604178634	-3.94578938601556	6.93951220182763e-11	1.85546317564589e-09
TRINITY_DN115228_c0_g1_i1	NA	NA	NA	NA	0.0526682190304833	-4.39690200881046	6.43585511929581e-08	1.12391163041505e-06
TRINITY_DN115286_c0_g1_i1	NA	NA	NA	NA	3.29102061260834	-3.39035536034465	4.56727674061648e-18	2.47861617699022e-16
TRINITY_DN115294_c0_g1_i4	LOC100486664	scaffold_707	29078	29078	2.46626794269165	-7.29556168576124	2.91704717528211e-30	3.37259078751687e-28
TRINITY_DN115297_c0_g1_i2	NA	NA	NA	NA	2.09441636041367	-4.36273349665866	3.36375680855286e-19	2.01625513129057e-17
TRINITY_DN115324_c0_g1_i4	mrap2	Chr05	87929190	87929190	1.95883075767671	-3.86514931022928	1.28341828146544e-15	5.71404385862186e-14
TRINITY_DN115331_c0_g1_i2	NA	NA	NA	NA	2.29228570963182	-7.10807642422864	3.30600699305054e-19	1.98570863560003e-17
TRINITY_DN115357_c0_g1_i2	NA	NA	NA	NA	-0.654437114722031	-3.79284669809186	1.19600299826272e-05	0.000139024782824151
TRINITY_DN115389_c0_g1_i1	ccnb2	Chr03	89325664	89325664	6.85386279483251	-6.75197342524456	4.33686548365303e-63	1.49244296779217e-60
TRINITY_DN115417_c0_g2_i3	tmem39b	Chr02	82395230	82395230	6.10544596116662	-3.29147281178025	6.35060440386554e-24	5.03418778909135e-22
TRINITY_DN115634_c1_g1_i5	NA	NA	NA	NA	3.36823960386978	-4.35629547760911	3.32158721732834e-25	2.84092829514828e-23
TRINITY_DN115683_c0_g1_i2	fbxo43-like	Chr06	113124316	113124316	4.66560570822039	-6.41923725783754	3.05662728125461e-48	6.34109252510486e-46
TRINITY_DN115691_c0_g3_i4	NA	NA	NA	NA	0.426718000061618	-5.43931033496832	1.34436470673854e-10	3.4555370858356e-09
TRINITY_DN115713_c0_g1_i1	tada2b	Chr01	20365262	20365262	3.22266959319552	-4.44281050467796	2.29937086701982e-18	1.28848462128729e-16
TRINITY_DN115817_c2_g3_i1	NA	NA	NA	NA	1.91778373051659	-5.46508696026122	1.07680848014758e-06	1.53572524879555e-05
