gid	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	A15MT1	A17FO1	A17MT1	A2FO2	A6FO1	A6MT1	A8FO2	A8MT1	A12MT1	average	ward.D
TRINITY_DN101072_c0_g1_i1	NA	NA	NA	NA	0.0967376077729233	-3.15110455232463	4.23575620022749e-06	1.7989162839575e-05	1.26225515109011	-1.4462248696871	1.28504603138919	-2.02547546550098	0.984981999945509	-1.29480955091764	-1.48977560572485	0.959311423964104	-1.80503835745935	-1.79795943097153	2	2
TRINITY_DN101072_c0_g2_i2	spdyc	Chr04	38584858	38584858	9.99536791159481	-5.89381480080924	3.20829482442155e-49	3.73799084747401e-47	11.3772575700668	5.61145370321065	10.8054246391596	4.65068680693639	10.86792829254	10.0294553542765	5.29646565640335	11.3848849499033	4.562616840316	5.01989024728729	2	2
TRINITY_DN101116_c0_g3_i1	NA	NA	NA	NA	0.487639444567946	-6.19762945411915	2.28203920495219e-13	2.89836747966008e-12	1.38149856511087	-1.80400637883417	0.278631999070418	-2.9979964312578	2.07184039533382	1.47502597127216	-2.9979964312578	1.1959128771478	-2.9979964312578	-2.99799643125779	2	2
TRINITY_DN101150_c0_g1_i1	NA	NA	NA	NA	4.54940511442652	-2.09408795691862	3.35209609252139e-09	2.39963844416359e-08	5.17621042698592	3.70282740473099	5.60096564706765	2.91320109078683	4.67654390965926	5.22730218640829	3.54946791783231	5.3822200357302	2.35506275822321	2.87819573341037	2	2
TRINITY_DN101193_c0_g1_i1	LOC100489217-like	Chr10	20091650	20091650	0.555674683204122	-2.0949300589187	0.000325315705903499	0.000965169476420983	0.885609626821938	-1.15977382078987	1.43768896247405	-1.70910654763344	0.843081075612802	1.0718227083578	0.0686715773163434	1.6586396860389	0.0153150775919609	-1.79795943097153	2	2
TRINITY_DN101232_c0_g1_i1	scn3b	Chr07	54900494	54900494	1.13788424661433	3.19643576805993	5.96101415346475e-08	3.49129826131113e-07	-0.179486635840075	1.77815212764233	-0.312773177305122	1.70349319339363	-1.48625427419467	-1.10757565198204	1.79624046802177	-2.9979964312578	2.52610982178211	1.82200726531802	1	1
TRINITY_DN101361_c0_g1_i2	cyp46a1-like.1	Chr08	65160881	65160881	2.5838312660443	1.50615021728017	0.00238816589242749	0.00582962654403786	1.91708843555092	4.19066850837736	1.43768896247405	2.39075535840392	1.14473359483902	1.69231670860342	2.08501229773093	2.00844258162877	3.46899434526511	2.43387079041365	1	1
TRINITY_DN101369_c0_g1_i1	kbtbd8	scaffold_16	903489	903489	1.0606904076957	-3.40441803477176	8.79090160793689e-07	4.2576676377274e-06	-0.5641952476573	-0.715990088803266	2.95238321975631	-1.70910654763344	1.69189866778886	2.0676276147488	-1.84112948088676	1.39912363792422	-1.16109454101216	-0.5278254051916	2	2
TRINITY_DN101369_c0_g2_i1	NA	NA	NA	NA	0.215701150109831	-3.1392326815171	4.59321318404356e-06	1.94277859364361e-05	-0.071099873571402	-1.15977382078987	1.60825351791291	-2.9979964312578	0.461215548546867	1.66687892491172	-1.48977560572485	0.420055478591809	-1.80503835745935	-1.15204027191081	2	2
TRINITY_DN101425_c0_g1_i1	NA	NA	NA	NA	1.50580334006435	-8.03087102088767	5.45519646136212e-21	1.44183873138502e-19	2.70761213533436	-2.9979964312578	1.57571577876181	-2.9979964312578	2.37229377302264	2.00809887314689	-2.9979964312578	3.17759183148442	-2.9979964312578	-2.27664318375489	2	2
TRINITY_DN101457_c0_g1_i1	asnsd1-like	Chr09	39386717	39386717	7.4740202851025	-1.97710674744327	6.28719737810007e-16	1.06115624040128e-14	8.1659623994656	6.46308992045535	8.16823542884798	6.48671595130596	8.0663302130498	8.14721327405114	5.78541873830006	8.18457068998437	5.68153593233157	6.2504274818424	2	2
TRINITY_DN101477_c0_g1_i2	NA	NA	NA	NA	1.80463064168417	2.29788405946163	9.85064118351094e-05	0.000325824510525284	0.212378312763787	2.42339521977169	0.431920182283318	1.37540557223764	0.411804119771942	1.03252704763808	1.1891517313649	-1.37684271700879	3.55055018822878	2.7962410111146	1	1
TRINITY_DN101489_c0_g1_i1	NA	NA	NA	NA	0.457418646482528	-8.31490379586244	7.38353650028405e-15	1.09845511548779e-13	1.83589036973404	-2.9979964312578	0.570474292350828	-2.9979964312578	2.08765949996236	-0.12667622580071	-2.9979964312578	1.49091466347727	-2.9979964312578	-2.99799643125779	2	2
TRINITY_DN101542_c0_g1_i1	rps6kb1	Chr02	87418446	87418446	7.08263224465585	-1.27949004688121	2.40036624050084e-08	1.49237036395527e-07	7.7093593046066	6.19597771325569	7.59106760765945	6.69895816382038	7.46955634892614	7.40144765640088	6.25253862747774	7.72392151607884	6.07517008332791	6.22402769170062	2	2
TRINITY_DN101592_c0_g2_i1	NA	NA	NA	NA	0.348745653346221	-5.07177922669684	1.41733179390518e-11	1.42519545775512e-10	0.773789981357705	-2.28085363011767	1.67120692909974	-2.43129500937113	1.31566488869017	0.1182121559636	-2.05516660595381	1.77276140094987	-2.9979964312578	-2.99799643125779	2	2
TRINITY_DN101610_c0_g2_i1	s100a11	scaffold_281	155613	155613	7.16312294483162	-0.747576868652696	0.0219531816023908	0.041673631966127	7.98909141791342	7.07738543721503	7.25775511113505	6.3905726917927	6.58540225996113	7.25229170124141	5.7216202052784	7.92191811835109	7.34851912786886	6.65211524237402	2	2
TRINITY_DN101728_c0_g2_i1	lrrc20	Chr07	32617150	32617150	1.84370931106575	3.49206017522007	3.22934005326749e-09	2.31684604010105e-08	0.295712962228229	2.28708991581405	-0.907453960842659	2.94739560452015	-0.882705059904328	-2.46071139758073	3.22665373587147	-0.0123688570763669	2.13476838962556	2.5781750494174	1	1
TRINITY_DN101751_c0_g1_i1	ssna1	Chr08	103347	103347	6.16873837310048	-1.60104595389956	2.28495895855382e-08	1.42410815440871e-07	6.85462836881972	5.82752823489594	6.69121136824112	5.03947627919021	6.55158259993157	6.35203436922613	4.69748710256997	7.1916177424659	4.72072320413907	5.1995949936493	2	2
TRINITY_DN101809_c0_g1_i2	LOC101732244	Chr05	59159234	59159234	3.78830737665124	2.34733324249556	4.09548682064643e-11	3.85986533373016e-10	2.56372966550071	4.87694853420623	2.2475091749701	4.36047162264221	1.86710257704889	2.00809887314689	4.40166779233338	2.26397695137452	4.59661503643723	4.31162415485251	1	1
TRINITY_DN101813_c0_g1_i1	NA	NA	NA	NA	0.466845801397865	-4.18657514005475	1.83831071328132e-10	1.5759045750406e-09	0.295712962228229	-2.28085363011767	1.731527780631	-1.44979019633292	1.41931327715728	1.28746460022106	-2.05516660595381	1.53470912122292	-1.80503835745935	-2.99799643125779	2	2
TRINITY_DN101833_c0_g1_i1	ier2	Chr03	129491240	129491240	6.33267482862165	-2.68360382565197	5.89723433579497e-16	1.00051443753502e-14	7.24894491561825	4.60800783446379	6.78758951446498	3.48627891842428	7.06050559122638	6.95739644857607	4.33170559374123	7.46424630242309	5.27668667797138	3.8658621433557	2	2
TRINITY_DN101876_c0_g1_i1	NA	NA	NA	NA	0.0597608001373757	-3.2313242587133	5.82423836701516e-06	2.42042415558068e-05	1.13226059650462	-2.28085363011767	1.57571577876181	-1.23005940704239	0.915775475363574	0.510241378339851	-1.65478278466264	-1.37684271700879	-2.28157165382246	-1.79795943097153	2	2
TRINITY_DN101895_c0_g1_i1	LOC100498557	scaffold_2562	2638	2638	1.55748006835276	1.8670646610424	0.00190804923404983	0.00475731109387072	1.49163413069683	2.37937565101274	-1.33227565146177	2.05667524034325	-0.764389483069582	-0.793257467735007	2.29189448209267	1.24946135844964	2.02491065541263	2.14697067750413	1	1
TRINITY_DN101897_c0_g1_i1	NA	NA	NA	NA	1.21375588907121	1.5146225041588	0.00462675492376231	0.0105361563062461	0.123933289962187	0.656280480272582	0.570474292350828	1.1974138812431	-0.285483130345888	0.566349252382602	2.85686856959722	0.510564951179955	1.47595076506485	1.48794670563285	1	1
TRINITY_DN101903_c0_g1_i1	NA	NA	NA	NA	6.09397404471308	-2.36551725299101	7.41313375574022e-18	1.49414229872978e-16	6.96376154794988	4.11215398017948	6.56635696440854	4.76054453065179	6.55585366848447	6.62315691144005	4.76642348267757	7.31839881964121	4.28729788426102	4.32921524872575	2	2
TRINITY_DN101903_c0_g2_i2	rnft1	Chr02	87452051	87452051	5.55129909963692	-1.89552698950489	1.98260771341835e-10	1.69314995301501e-09	5.37850739254337	4.4679046105118	6.70067268389818	4.64027215679207	6.16471311541766	6.38165515632057	4.16221228449702	6.09751419189447	4.12371941620143	4.10928938036308	2	2
TRINITY_DN101907_c0_g2_i1	NA	NA	NA	NA	0.279077848049812	2.55656995615968	4.30968133285407e-05	0.000152741509809389	-1.92706590506408	1.90776548038521	-1.10428414115026	0.757902105611831	-1.15314544097297	-1.10757565198204	0.0147383261465126	-0.840839830475828	-0.104430131210245	1.44556315286671	1	1
TRINITY_DN101935_c0_g2_i1	NA	NA	NA	NA	0.256175754138221	2.7758837330647	9.53523670521562e-06	3.8236678197252e-05	-0.424247307402777	0.728239565224939	-1.93700787931643	0.344207187496652	-1.48625427419467	-2.07011681040564	0.595063411575697	-1.37684271700879	1.84264404180124	1.05245890897824	1	1
TRINITY_DN102000_c0_g1_i1	NA	NA	NA	NA	4.13713199265652	1.660173385181	2.69031691728291e-05	9.93628936164849e-05	3.45176056537923	5.61383025915133	2.44056472539398	4.10172698288219	3.38066177456921	2.58482585944237	4.18985374572642	3.29684149170195	4.41799668112765	4.79360575986004	1	1
TRINITY_DN10201_c0_g1_i1	NA	NA	NA	NA	3.27320432874522	-3.94067191812451	7.47132580976038e-20	1.83063515227133e-18	4.15074302927646	0.326083021351663	3.92137761754711	-0.139074105213039	4.38482764423531	4.4841106920143	0.768036771174279	3.80589145114572	0.414321288150646	0.239790832899719	2	2
TRINITY_DN102033_c1_g2_i1	NA	NA	NA	NA	0.267563876711564	-3.69118391328975	5.67647231493371e-07	2.83215909512402e-06	1.77910288898106	-1.80400637883417	0.813097186092211	-2.43129500937113	1.56203426579654	-0.793257467735007	-1.20745224384473	0.959311423964104	-2.9979964312578	-1.79795943097153	2	2
TRINITY_DN102065_c0_g1_i1	uck2	Chr04	108945411	108945411	7.80280063529161	-2.06885004430979	1.01639886559057e-17	2.02711654974902e-16	8.5158013853553	6.82080340105604	8.62206003628549	6.58230116169949	8.38472625219475	8.3513737392338	6.22013788196712	8.5770471540793	6.00637792392719	6.365722223309	2	2
TRINITY_DN102067_c0_g2_i1	NA	NA	NA	NA	5.30347985288743	3.71680522037411	4.31881763463335e-24	1.52562748950457e-22	2.93257396243185	5.04134321438147	2.51109085149736	6.47894424845675	2.64241344073633	2.1797872196832	6.68634006186194	2.09874403963302	6.40343857225984	5.82382397025031	1	1
TRINITY_DN102078_c0_g2_i1	NA	NA	NA	NA	4.90462415624797	-0.922648097296055	0.0185472542928548	0.0360740225731737	6.12612148841252	4.24687162433756	4.34956057655329	4.73140331539685	5.05604057639191	3.9104210489026	4.41474162749589	5.84482595968097	4.27535274922332	4.11606129022658	2	2
TRINITY_DN102104_c0_g1_i1	NA	NA	NA	NA	1.14725828567478	3.01797794598755	3.98536969033007e-07	2.044247579703e-06	-0.179486635840075	0.127502099662761	-1.60318546873849	2.15749347428585	-0.882705059904328	-0.793257467735007	2.54115901199301	-0.840839830475828	2.30893314511491	1.48794670563285	1	1
TRINITY_DN102108_c0_g1_i1	NA	NA	NA	NA	2.0852019466627	-2.37284642987361	5.85842917052546e-05	0.000202119789300679	0.587913033302332	-0.233457536670858	3.47765936988737	0.040615071455112	2.7457281770965	3.5901396336219	1.26040718178549	1.87851373104506	0.654592405009307	0.425705060608879	2	2
TRINITY_DN102158_c0_g1_i1	NA	NA	NA	NA	6.62676083234588	-0.990175585997335	0.0011682084183624	0.0030614192611572	7.60448174522303	6.50722228053505	6.72776474803506	5.7652193986757	6.45045222877755	6.34803857955954	5.77734347630041	7.5521068844706	5.6905590802612	6.30922628628063	2	2
TRINITY_DN102162_c0_g1_i1	LOC100486925-like	Chr09	18751230	18751230	6.57376550976747	-1.99168958497079	6.792654643295e-14	9.0924420535923e-13	7.71457389886373	5.62093652742684	6.9809180008867	5.49355764303721	7.44020748072921	6.89166220103807	4.98903364094049	7.04411467303689	4.94087709292676	5.13104419627976	2	2
TRINITY_DN102167_c0_g1_i2	ccdc6	Chr07	8097857	8097857	6.73006532444623	-0.832434391757298	0.000129984044800858	0.000419372089159707	7.1305141863233	6.34789309257034	7.07194666032202	6.37390693705475	6.97431658953022	7.17488935589943	6.22311365817507	7.07410464053038	6.08204371445869	6.23028300849512	2	2
TRINITY_DN102192_c0_g1_i1	NA	NA	NA	NA	0.952794177059567	1.15630306357068	0.0138414629217125	0.0277875733872726	-0.071099873571402	0.656280480272582	0.570474292350828	1.1974138812431	0.508990557625704	0.510241378339851	1.49515251618211	-0.14427454014874	1.93665382694187	1.40189666933599	1	1
TRINITY_DN102252_c0_g2_i1	ccdc39	Chr05	95583263	95583263	1.82228714213168	3.08566988266211	3.56028367423006e-08	2.15828611586721e-07	-1.31921424499982	2.69882991304247	-0.312773177305122	1.70349319339363	-1.01159758212299	-0.316577118890739	2.89468657258005	0.824665019311383	3.17961580758869	2.29754077638427	1	1
TRINITY_DN102271_c0_g3_i1	srcrb4d	Chr02	90251249	90251249	0.0246754953520241	-4.26644079041819	5.44595846259131e-05	0.000189146627303019	-1.31921424499982	-1.80400637883417	-0.907453960842659	-2.9979964312578	2.76553206477212	-0.94187342207284	-2.30658429941018	-1.08409056752072	-2.28157165382246	-2.27664318375489	2	2
TRINITY_DN102272_c0_g1_i1	dmap1	Chr04	82690214	82690214	5.81720606893401	-0.769573171216223	0.0020865974482894	0.00515354644752949	6.22377593076331	5.79438770383623	6.0115292273382	5.03683193811099	6.03099852050466	6.21175655631617	5.37348247416177	6.25635548387884	5.19026359597687	5.40432695827295	2	2
TRINITY_DN102300_c0_g1_i1	NA	NA	NA	NA	0.945289163826185	4.3454150193294	3.74354401057108e-11	3.54573085961847e-10	-1.31921424499982	1.9978637776465	-1.93700787931643	1.56352901397676	-2.9979964312578	-2.07011681040564	2.43222670147021	-1.08409056752072	1.74207867313856	0.994839036109265	1	1
TRINITY_DN102303_c0_g1_i1	NA	NA	NA	NA	2.74744921047535	-8.71512512454239	6.27041929973631e-28	2.81872628206257e-26	3.46981515217719	-2.9979964312578	3.84834476299028	-2.9979964312578	3.18130583625375	2.85640077877698	-2.30658429941018	4.63310707568234	-2.9979964312578	-2.99799643125779	2	2
TRINITY_DN102365_c0_g1_i1	NA	NA	NA	NA	7.12873026957679	-1.24438190417584	2.50709520355393e-06	1.10846129851612e-05	7.56565994569923	6.92973380919674	7.54243587335625	5.84749708324853	7.57992511955183	7.19115177943412	6.15851885323178	8.07945344528758	6.21462108179839	6.49992336600232	2	2
TRINITY_DN102400_c0_g1_i1	mrpl22	Chr03	10915763	10915763	6.34701271408026	0.688343937964193	0.0200519490240945	0.0385183637209137	6.49238139337576	7.25840808317432	5.25295470683135	6.5306085759507	5.83172008210118	5.73541148750344	6.33737539711953	6.19967025828732	6.05085115212765	6.77487295415237	1	1
TRINITY_DN102412_c0_g1_i1	NA	NA	NA	NA	0.573533846799701	-4.31508578455622	6.40206686194418e-10	5.08690323101452e-09	1.34283559626645	-2.9979964312578	1.20220736351583	-2.9979964312578	1.71245009434133	0.7226596611446	-1.20745224384473	1.97704082186768	-2.28157165382246	-1.79795943097153	2	2
TRINITY_DN102429_c0_g1_i2	NA	NA	NA	NA	1.12971200479368	1.16728577187075	0.0215943110164147	0.0410837029385026	0.212378312763787	1.63573434087825	0.971556419228449	0.594886846492924	-0.655045836318222	0.327501955456322	1.71401595309057	1.02219776864786	1.96667668479546	1.6460287850616	1	1
TRINITY_DN102455_c0_g1_i1	tprg1-like	Chr05	100117567	100117567	4.37572879000435	-0.845101402033414	0.00954759153054976	0.0200467819227321	4.314551368408	4.28315969166118	5.10404686542436	3.47068867261774	4.90798549800319	4.33057591995268	3.58228419827362	4.84361845013722	3.95425648205898	4.03976235070422	2	2
TRINITY_DN102500_c0_g1_i1	ror2	Chr01	126678883	126678883	3.06956293311905	1.87173594265848	4.71634858191392e-05	0.00016582340698943	1.26225515109011	2.91467555962954	2.68894578311625	3.68850753333322	2.07184039533382	1.90307751484461	3.94870888906499	0.595729837469213	4.13698231978838	3.6020906647834	1	1
TRINITY_DN102559_c0_g2_i1	LOC100485278	Chr10	24700728	24700728	4.15925702819029	-1.13079558588959	0.000667393608057972	0.00184712161357555	4.28426453531367	3.77255618262859	4.65616365479749	3.44698279131506	4.68956000177136	4.78238498101059	3.4815073520985	4.60770193345939	2.74978353213448	3.78318323615177	2	2
TRINITY_DN102581_c0_g1_i2	xkr5	scaffold_13	875624	875624	2.51150282050784	-0.989968816010914	0.0268162933666097	0.0495910967722653	2.87953595881047	2.42339521977169	3.46882693060329	1.27126588621613	2.98412562687948	2.61173854503707	2.00428310045325	2.38854271858995	2.42160422795129	1.10786560792371	2	2
TRINITY_DN102628_c0_g1_i1	NA	NA	NA	NA	4.02323750391569	-4.48790901982249	3.60216092326297e-29	1.7427742975346e-27	4.72105075012246	0.580542914707455	5.38322789435979	0.857169112935128	4.93665507881833	5.05662001427446	0.800275123270149	4.52868665844393	0.228568587059341	0.239790832899719	2	2
TRINITY_DN102865_c0_g1_i2	NA	NA	NA	NA	4.06739146397549	1.61891822657304	0.000450962196586675	0.00129585664039931	2.89297937493087	4.34740610531046	2.73387405340824	4.67809715804706	0.766528490967786	3.37136956133781	4.86306608420246	3.95032821833772	4.98921248866945	4.26972441550039	1	1
TRINITY_DN102868_c0_g1_i4	NA	NA	NA	NA	1.62122223559309	-5.34292453799318	4.93834292961598e-16	8.46001493928811e-15	2.75255166267607	-2.9979964312578	2.47625870412202	-2.02547546550098	1.93862586976975	3.07522652082117	-2.61126085007165	2.26397695137452	-0.922283919176976	-1.79795943097153	2	2
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	7.88491699851762	-15.8821184990031	3.80948731725367e-159	4.34967261884024e-155	9.23045677631458	-2.9979964312578	8.4779149015615	-2.9979964312578	8.77729610941702	8.61929780489432	-2.9979964312578	9.16457688962741	-2.9979964312578	-2.99799643125779	2	2
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	6.17541427112988	-12.8039117163944	5.86363846202791e-116	7.04747620625628e-113	6.77881028000751	-2.9979964312578	7.38585602778389	-2.9979964312578	7.40512929110566	7.42107505547642	-2.61126085007165	6.70034654783263	-2.9979964312578	-2.99799643125779	2	2
TRINITY_DN102894_c0_g3_i1	NA	NA	NA	NA	0.193029517277915	-8.02957105280842	1.65148015891218e-09	1.23812215721992e-08	1.08618903299498	-2.9979964312578	-2.9979964312578	-2.9979964312578	0.252524395699392	2.04805635752062	-2.9979964312578	1.69769193770042	-2.9979964312578	-2.99799643125779	2	2
TRINITY_DN102903_c0_g1_i1	NA	NA	NA	NA	0.629291593416601	-1.11981986766228	0.025629009789688	0.0476444209994558	1.2202117856761	-0.377085231557083	1.3633853354156	0.411077370602384	0.600041238054218	0.191401219878882	0.21933602590038	1.53470912122292	-0.378620768991825	0.0263243068994735	2	2
TRINITY_DN102931_c0_g1_i1	NA	NA	NA	NA	0.918953816074354	-2.27498026774187	8.02795311206013e-05	0.000269511190037857	1.59395498151046	0.796779332313123	1.57571577876181	-1.23005940704239	1.67105024698112	1.35273224739215	-1.34171887595383	1.80888037774975	-0.378620768991825	-1.43914916731633	2	2
TRINITY_DN102931_c0_g2_i1	NA	NA	NA	NA	1.72775325029916	-1.1805739469962	0.0173436337681191	0.0339994180383525	2.24523070151095	1.34666823175525	1.11432083364029	1.53382969892174	2.45998417775383	2.24999144247046	1.23704423111746	2.48098823179529	-0.538109568365676	0.872199014832282	2	2
TRINITY_DN103049_c0_g4_i1	NA	NA	NA	NA	1.10801506294936	-3.09581880766615	0.00826810162417299	0.0176748308132901	3.67827787118774	0.656280480272582	2.34726378171117	-2.02547546550098	-2.54349586233089	-2.9979964312578	-1.48977560572485	-0.450919635860053	-1.80503835745935	-1.79795943097153	3	2
TRINITY_DN103100_c0_g1_i1	NA	NA	NA	NA	0.582420561099708	-4.4726315941777	1.25374256292537e-08	8.13596623102127e-08	0.652569763166032	-2.28085363011767	0.867873688208716	-2.9979964312578	0.360640179755086	1.35273224739215	-1.34171887595383	2.76460153133179	-2.28157165382246	-2.27664318375489	2	2
