gid	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	PV.XYtestis.XXovary	FDR.XYtestis.XXovary
TRINITY_DN102033_c1_g2_i1	NA	NA	NA	NA	0.267563876711564	-3.69118391328975	5.67647231493371e-07	2.83215909512402e-06
TRINITY_DN102067_c0_g2_i1	NA	NA	NA	NA	5.30347985288743	3.71680522037411	4.31881763463335e-24	1.52562748950457e-22
TRINITY_DN102104_c0_g1_i1	NA	NA	NA	NA	1.14725828567478	3.01797794598755	3.98536969033007e-07	2.044247579703e-06
TRINITY_DN102252_c0_g2_i1	ccdc39	Chr05	95583263	95583263	1.82228714213168	3.08566988266211	3.56028367423006e-08	2.15828611586721e-07
TRINITY_DN102271_c0_g3_i1	srcrb4d	Chr02	90251249	90251249	0.0246754953520241	-4.26644079041819	5.44595846259131e-05	0.000189146627303019
TRINITY_DN102300_c0_g1_i1	NA	NA	NA	NA	0.945289163826185	4.3454150193294	3.74354401057108e-11	3.54573085961847e-10
TRINITY_DN102303_c0_g1_i1	NA	NA	NA	NA	2.74744921047535	-8.71512512454239	6.27041929973631e-28	2.81872628206257e-26
TRINITY_DN102412_c0_g1_i1	NA	NA	NA	NA	0.573533846799701	-4.31508578455622	6.40206686194418e-10	5.08690323101452e-09
TRINITY_DN102628_c0_g1_i1	NA	NA	NA	NA	4.02323750391569	-4.48790901982249	3.60216092326297e-29	1.7427742975346e-27
TRINITY_DN102868_c0_g1_i4	NA	NA	NA	NA	1.62122223559309	-5.34292453799318	4.93834292961598e-16	8.46001493928811e-15
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	7.88491699851762	-15.8821184990031	3.80948731725367e-159	4.34967261884024e-155
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	6.17541427112988	-12.8039117163944	5.86363846202791e-116	7.04747620625628e-113
TRINITY_DN102894_c0_g3_i1	NA	NA	NA	NA	0.193029517277915	-8.02957105280842	1.65148015891218e-09	1.23812215721992e-08
TRINITY_DN103049_c0_g4_i1	NA	NA	NA	NA	1.10801506294936	-3.09581880766615	0.00826810162417299	0.0176748308132901
TRINITY_DN103100_c0_g1_i1	NA	NA	NA	NA	0.582420561099708	-4.4726315941777	1.25374256292537e-08	8.13596623102127e-08
TRINITY_DN103145_c0_g1_i1	NA	NA	NA	NA	-0.00282620869654231	3.91416335937705	3.71745576996265e-07	1.91456517733124e-06
TRINITY_DN103214_c0_g1_i1	NA	NA	NA	NA	0.767566171915795	5.84948772980697	3.92414246112296e-12	4.21702198786842e-11
TRINITY_DN103233_c0_g1_i1	NA	NA	NA	NA	0.292441261111416	-3.58706762681259	3.18274366545266e-07	1.65673887267556e-06
TRINITY_DN103260_c0_g1_i1	NA	NA	NA	NA	0.00237793951449587	-3.38926935182205	2.20896710891091e-06	9.87355116443326e-06
TRINITY_DN103565_c0_g2_i1	NA	NA	NA	NA	4.63256326457762	-7.92525966922375	1.06175999704068e-17	2.11205150630845e-16
TRINITY_DN103565_c0_g4_i1	thap5	Chr03	56033628	56033628	4.30206457579741	-4.04591460111015	4.5106174359424e-24	1.58712572830787e-22
TRINITY_DN103637_c0_g2_i1	NA	NA	NA	NA	6.20387789012138	-3.83815167646402	1.54827098213691e-22	4.71417548641047e-21
TRINITY_DN103653_c0_g1_i1	gpr22	Chr03	66920676	66920676	0.702893413442332	-4.40172262926098	1.26992165429634e-07	7.04394726682325e-07
TRINITY_DN103679_c0_g1_i1	NA	NA	NA	NA	2.91625844686275	-3.93133795429782	1.30859096532955e-08	8.46543435814888e-08
TRINITY_DN103798_c0_g1_i1	NA	NA	NA	NA	8.85340878290769	-7.14528117050726	3.6391988287657e-43	3.39203038586504e-41
TRINITY_DN103838_c0_g1_i1	kpna7	Chr09	38771710	38771710	8.05497856956962	-6.48231319172581	4.81965675306695e-101	2.68443125885456e-98
TRINITY_DN103855_c0_g1_i1	osr2	Chr06	113922956	113922956	3.72890196298757	6.2723577145688	1.56117717493243e-27	6.82970152619866e-26
TRINITY_DN103859_c0_g1_i1	amh	Chr01	83615433	83615433	6.09703571045608	3.41398047775884	8.93535157563089e-12	9.16244672568958e-11
TRINITY_DN103891_c0_g1_i1	pyy	Chr10	13786682	13786682	1.08666116967927	5.91747706325288	1.76056144258702e-05	6.71300402453118e-05
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	6.34726428600357	-8.80365891036732	1.05423083595664e-39	8.47690682038937e-38
TRINITY_DN103897_c0_g3_i1	NA	NA	NA	NA	5.64840902528991	-7.10137645096264	1.94633025863978e-18	4.13454863128353e-17
TRINITY_DN103900_c0_g2_i1	NA	NA	NA	NA	1.28780447304715	-4.93806305727517	5.41151172849963e-10	4.34061404397673e-09
TRINITY_DN104136_c0_g1_i1	not	Chr01	10478571	10478571	1.4152427027787	-3.4603758715139	4.3125629291534e-10	3.52349506440598e-09
TRINITY_DN104357_c0_g1_i2	NA	NA	NA	NA	0.264348310416428	3.04343913205971	1.65033339184655e-06	7.58748003547569e-06
TRINITY_DN104411_c0_g3_i1	NA	NA	NA	NA	1.10058674180866	-9.02130524442648	3.91406146463698e-18	8.15524704438414e-17
TRINITY_DN104441_c0_g2_i1	NA	NA	NA	NA	2.47548414258422	-3.05965831444673	1.10704904279971e-07	6.19166591755429e-07
TRINITY_DN104490_c0_g1_i1	NA	NA	NA	NA	1.38628497471302	6.79780699809857	5.97480343098853e-17	1.12204449958926e-15
TRINITY_DN104496_c0_g2_i1	LOC100498003	Chr03	22984987	22984987	1.62593923614503	-5.15487250138729	2.67320382977496e-17	5.12554850182544e-16
TRINITY_DN104721_c0_g1_i1	LOC100036725	Chr07	964038	964038	0.192737642372077	3.56535217807381	1.30996037953545e-07	7.24667035539526e-07
TRINITY_DN104965_c0_g2_i1	NA	NA	NA	NA	0.281467291628022	-3.24369713912383	2.24148109888549e-07	1.19149120982656e-06
TRINITY_DN105042_c0_g2_i1	pof1b	Chr08	41962240	41962240	3.02464105696388	4.28032102763021	8.33869659261763e-17	1.5369045632689e-15
TRINITY_DN105042_c1_g1_i2	NA	NA	NA	NA	0.190617925816169	3.13264715286989	5.74433571414391e-07	2.86226599101441e-06
TRINITY_DN105061_c0_g1_i1	NA	NA	NA	NA	2.11407573347339	5.23525762877339	1.89317673121823e-13	2.42199349210642e-12
TRINITY_DN105352_c0_g4_i1	NA	NA	NA	NA	0.720425850269204	-4.18798436103944	1.53055827812837e-10	1.32947237882615e-09
TRINITY_DN105438_c0_g1_i1	LOC100492550	Chr01	98813361	98813361	2.94224568440409	7.57957732718945	2.13634943429528e-24	7.70705776959983e-23
TRINITY_DN105525_c0_g1_i1	NA	NA	NA	NA	3.41688378263481	-6.42227685527112	1.80934101512935e-33	1.06216224733918e-31
TRINITY_DN105601_c0_g1_i1	exd2	Chr08	89479970	89479970	7.95965737632733	-4.55073232886273	1.14254867700618e-58	1.83741137944458e-56
TRINITY_DN105624_c0_g1_i1	mkrn3	Chr02	77298584	77298584	7.47911293144958	-11.6113466094863	1.42661068087744e-102	8.80488689419383e-100
TRINITY_DN105647_c0_g2_i1	ccnb1	Chr01	173679416	173679416	8.96900355516655	-11.3574267072463	7.53811402654883e-131	1.91267079900299e-127
TRINITY_DN105687_c0_g2_i1	LOC100498263	Chr08	19459739	19459739	7.50197585537908	8.13311676497101	9.98834634058919e-57	1.53083138948788e-54
TRINITY_DN105730_c0_g1_i2	NA	NA	NA	NA	0.374357231206268	4.73044415863629	1.11835519482794e-11	1.13606580200582e-10
TRINITY_DN105871_c0_g1_i2	NA	NA	NA	NA	0.844617244937409	4.73987264157267	6.83854682541821e-12	7.14387261231703e-11
TRINITY_DN105955_c0_g1_i2	NA	NA	NA	NA	0.29010001464534	-3.63244538785885	2.58836102000179e-06	1.13953754102103e-05
TRINITY_DN105985_c0_g1_i1	LOC101731777	Chr10	374422	374422	0.21388156402879	4.57696777289028	1.21471907953624e-09	9.30225516441638e-09
TRINITY_DN106031_c0_g1_i1	NA	NA	NA	NA	2.97879014136055	4.12710915913263	3.01335122759956e-10	2.51601055332591e-09
TRINITY_DN106049_c0_g1_i2	NA	NA	NA	NA	4.57325770452975	5.98359139227502	4.82149846138891e-32	2.66595009356603e-30
TRINITY_DN106049_c0_g2_i2	NA	NA	NA	NA	4.56164821577192	7.30695938459862	2.55934131328212e-57	4.03069780897313e-55
TRINITY_DN106256_c0_g3_i3	acmsd-like	Chr09	79125160	79125160	0.517605446935699	5.09801224958191	1.62606154913551e-09	1.22026754965687e-08
TRINITY_DN106366_c0_g4_i1	NA	NA	NA	NA	4.01117298583422	-5.68782001853559	4.681304137096e-24	1.6446501734573e-22
TRINITY_DN106366_c0_g5_i1	klf2	Chr01	100271353	100271353	6.41264252355182	-5.07215516537364	3.69171232966284e-50	4.53247004086992e-48
TRINITY_DN106368_c0_g2_i1	aplnr	Chr01	131383517	131383517	2.41230719557898	3.22964782274422	0.000244192449544344	0.00074381469625112
TRINITY_DN106492_c0_g1_i4	chst11	Chr03	40488991	40488991	1.94882763850964	3.08419134579254	4.06276661191402e-10	3.33851523388516e-09
TRINITY_DN106661_c0_g3_i1	NA	NA	NA	NA	0.870945411033753	3.03121851059562	7.69339543566491e-08	4.41756042667448e-07
TRINITY_DN106674_c0_g1_i1	rplp0	Chr01	143013157	143013157	3.22411902532449	-6.08604517839958	7.25897995599006e-08	4.19130382490491e-07
TRINITY_DN106700_c0_g1_i1	NA	NA	NA	NA	0.561283338291649	-8.41681503598846	6.79543269988317e-07	3.35018353053825e-06
TRINITY_DN106704_c0_g2_i1	NA	NA	NA	NA	0.608966496909126	-8.48232427437082	8.76409135159277e-18	1.76021803082649e-16
TRINITY_DN106709_c0_g4_i1	NA	NA	NA	NA	0.551643010628792	3.46244606266357	8.60929633704311e-08	4.90768575019262e-07
TRINITY_DN106792_c0_g1_i1	NA	NA	NA	NA	3.3279941893114	8.46931221531161	2.50039615602382e-28	1.14656720118393e-26
TRINITY_DN106792_c0_g2_i1	NA	NA	NA	NA	2.55282456846224	7.97073465757474	4.05386065495318e-24	1.4352552235118e-22
TRINITY_DN106792_c0_g3_i1	LOC100498620	Chr04	127594386	127594386	2.91557697020594	7.13203099224336	5.94653154173838e-26	2.3698951882572e-24
TRINITY_DN106873_c0_g1_i2	NA	NA	NA	NA	5.10118806679685	-4.46327367599439	3.20847678325373e-34	1.98023718438871e-32
TRINITY_DN106897_c0_g1_i6	NA	NA	NA	NA	2.5150024220977	3.47776529129697	8.56709901796136e-12	8.82048120713101e-11
TRINITY_DN107038_c0_g1_i1	NA	NA	NA	NA	1.79742517037356	-3.6779981112514	2.08519528736557e-09	1.53803357823902e-08
TRINITY_DN107077_c0_g2_i1	NA	NA	NA	NA	3.07280650998119	4.53792456540685	2.09164619696133e-12	2.34486168649037e-11
TRINITY_DN107087_c0_g1_i1	NA	NA	NA	NA	0.889166133116281	-3.53782469550908	5.42066299817083e-09	3.73976616997671e-08
TRINITY_DN107120_c0_g1_i1	NA	NA	NA	NA	1.55684482138645	3.76432299918469	6.2579411490614e-09	4.27223749117985e-08
TRINITY_DN107134_c0_g1_i2	NA	NA	NA	NA	1.74318338466057	-5.7030982773835	4.18682529689005e-15	6.40819989810867e-14
TRINITY_DN107229_c0_g1_i1	LOC100489679	Chr03	17522373	17522373	3.68402289523159	-3.93392281851742	2.52970346538638e-06	1.1167273987157e-05
TRINITY_DN107311_c0_g1_i1	NA	NA	NA	NA	3.55382522548136	-4.17082917706535	1.06026909875799e-18	2.3147519253573e-17
TRINITY_DN107450_c0_g3_i2	c2orf44	Chr05	141414975	141414975	5.14922944293762	-3.1798163027162	2.06935414443426e-23	6.74119418577758e-22
TRINITY_DN107487_c0_g1_i1	NA	NA	NA	NA	3.88189857483412	-7.43924141041283	1.38525690325643e-41	1.20739414667038e-39
TRINITY_DN107559_c0_g1_i1	NA	NA	NA	NA	0.643282773960546	4.27433160618506	4.66625528495113e-07	2.3658660232492e-06
TRINITY_DN107632_c0_g1_i1	tex12	Chr07	74053815	74053815	4.50645314455413	3.3480605962421	9.09149202494041e-15	1.33233776787275e-13
TRINITY_DN107659_c0_g1_i1	c19orf66	Chr03	126350905	126350905	6.42232294072926	3.75389479236367	6.76254228823247e-25	2.51513706342144e-23
TRINITY_DN107748_c0_g3_i1	aadacl4	Chr07	77113918	77113918	1.1339061340896	-5.3687967029379	1.42274513903619e-15	2.29772333769664e-14
TRINITY_DN107811_c0_g1_i1	NA	NA	NA	NA	0.979246899619653	3.29369175799401	5.67913007897882e-09	3.90863817008922e-08
TRINITY_DN107896_c0_g1_i2	NA	NA	NA	NA	4.81580880303009	9.96169395652433	2.46999620225804e-56	3.68659041011533e-54
TRINITY_DN107915_c0_g1_i1	scd	Chr07	33089443	33089443	8.09015403548264	4.48955666376525	4.90366187687837e-36	3.21781674196536e-34
TRINITY_DN107915_c0_g2_i1	NA	NA	NA	NA	5.85492053044796	3.15943390627303	3.09070352621276e-05	0.000112981120096998
TRINITY_DN107988_c0_g2_i2	Xetrov90017416m	Chr07	1849813	1849813	1.77969268504824	3.17287162544974	6.14065689462649e-08	3.58731237773575e-07
TRINITY_DN108052_c0_g1_i1	dhdh-like.2	Chr07	105215165	105215165	2.01216104137797	-5.90366484236272	3.50710252133064e-08	2.12774158281367e-07
TRINITY_DN108068_c0_g1_i3	NA	NA	NA	NA	4.74559183195793	5.39968341480523	3.57619365255153e-35	2.30044952815963e-33
TRINITY_DN108152_c0_g3_i4	NA	NA	NA	NA	6.39568646922895	5.18132876592274	8.06106621295554e-15	1.19379058391085e-13
TRINITY_DN108162_c0_g1_i1	NA	NA	NA	NA	0.925380082055317	8.81193206227375	4.00916068588161e-11	3.78475375869336e-10
TRINITY_DN108200_c0_g1_i1	NA	NA	NA	NA	-0.0522593175182146	-6.45225385909866	3.6858873749972e-06	1.58311047850934e-05
TRINITY_DN108208_c0_g1_i3	NA	NA	NA	NA	6.76427921686217	-7.90916288572818	2.99482963990096e-82	8.88180904633484e-80
TRINITY_DN108245_c0_g1_i2	NA	NA	NA	NA	4.0892300927354	5.28923370728704	0.000185038970378183	0.000577600453473686
TRINITY_DN108276_c0_g2_i1	grem1	Chr08	90348949	90348949	7.17646825256001	7.28326945216773	9.17124215775995e-75	2.2519837195119e-72
TRINITY_DN108303_c0_g1_i1	LOC100492300	Chr06	4419945	4419945	2.39466717781926	3.55218036585201	3.88730975610217e-12	4.18334616354143e-11
TRINITY_DN108305_c0_g1_i1	cdh23-like.1	Chr07	41437428	41437428	0.436101273573451	-4.17902766646348	1.56931499724454e-09	1.18039780227524e-08
TRINITY_DN108410_c0_g1_i1	akap14-like	Chr08	38584082	38584082	2.06451634383988	4.95470307503449	2.42734513927696e-09	1.77492326610722e-08
TRINITY_DN108434_c0_g2_i2	siglec1	Chr01	8069004	8069004	3.82187846026577	-3.17060500751018	2.08195295858867e-09	1.5361382152611e-08
TRINITY_DN108438_c0_g1_i1	NA	NA	NA	NA	0.643407978485002	-3.77910851501034	0.000389403582775314	0.00113496109971373
TRINITY_DN108668_c0_g1_i1	LOC100497969-like	Chr03	334904	334904	2.46057886441528	-3.86649536573113	3.43352729734622e-12	3.73016314758317e-11
TRINITY_DN108672_c0_g3_i2	NA	NA	NA	NA	0.674740055843942	4.94250692537207	1.09154456130213e-12	1.27566589569578e-11
TRINITY_DN108717_c0_g1_i5	NA	NA	NA	NA	2.53464971961544	-4.55785325748371	1.35410985346752e-15	2.18997539757679e-14
TRINITY_DN108846_c0_g2_i5	NA	NA	NA	NA	1.84490199311924	-8.43740774127186	0.000292687523733621	0.000876565546489309
TRINITY_DN108997_c0_g1_i1	anxa6	Chr03	5503738	5503738	6.70744112085915	3.29374364852002	3.40269997100742e-12	3.69843201037247e-11
TRINITY_DN109035_c0_g1_i1	NA	NA	NA	NA	1.40338955548179	3.22595101386544	5.90549720839658e-08	3.46233464058907e-07
TRINITY_DN109050_c0_g1_i1	NA	NA	NA	NA	2.22944279283597	-5.82733997726907	6.7919705204365e-16	1.14046079305182e-14
TRINITY_DN109099_c0_g2_i2	NA	NA	NA	NA	2.72479381966218	-7.01876319343127	3.07220575331381e-27	1.33125029568642e-25
TRINITY_DN1091_c0_g1_i1	NA	NA	NA	NA	0.143109442670971	3.86395168222055	6.31263336040922e-07	3.13040815240619e-06
TRINITY_DN109106_c0_g1_i1	NA	NA	NA	NA	1.90544092531745	3.04500569706475	5.02381530144646e-08	2.97597525872455e-07
TRINITY_DN109253_c0_g1_i1	NA	NA	NA	NA	2.77682854235526	-5.84382346451061	4.78247478918989e-13	5.89064694098923e-12
TRINITY_DN109302_c0_g2_i1	cyp19a1	Chr03	92646100	92646100	2.19344646043845	-4.04015008135851	7.0904256720632e-10	5.61431902382924e-09
TRINITY_DN109423_c0_g1_i2	twsg2	Chr01	127451015	127451015	3.8356499363576	4.32033852612366	1.74202236607028e-22	5.27597118721233e-21
TRINITY_DN109424_c0_g2_i2	MGC147419	Chr01	99496874	99496874	3.14648704090776	5.18080870160398	1.65797967089802e-23	5.44771564958666e-22
TRINITY_DN109430_c0_g1_i1	NA	NA	NA	NA	0.725898120677387	-3.16759909815678	0.000406599738120504	0.00118026078806659
TRINITY_DN109463_c0_g2_i1	Xetrov90014028m	Chr05	72055273	72055273	3.96659428873724	7.51634869833976	6.11952742470482e-39	4.72113271184322e-37
TRINITY_DN109468_c0_g1_i1	NA	NA	NA	NA	1.08443069493277	6.07796773474892	9.51910012763074e-14	1.25579532359662e-12
TRINITY_DN109470_c0_g2_i1	NA	NA	NA	NA	2.24119508966769	5.82802308725063	2.52851151033739e-17	4.86855723862264e-16
TRINITY_DN109528_c0_g2_i1	NA	NA	NA	NA	0.124145953056219	6.56454756020153	0.000416431211918628	0.00120573388555519
TRINITY_DN109596_c0_g1_i1	cyp26a1	Chr07	17008567	17008567	6.61252490550612	-8.21426525710991	5.04521506208699e-76	1.26607177096504e-73
TRINITY_DN109600_c0_g2_i3	NA	NA	NA	NA	5.90032785152844	4.27337761964687	6.9718230998772e-15	1.04125933491691e-13
TRINITY_DN109635_c0_g1_i1	NA	NA	NA	NA	1.50430550325987	-9.45643472729567	4.8286079343314e-08	2.87375790431045e-07
TRINITY_DN109666_c0_g1_i1	avd.2	Chr10	36014201	36014201	7.87780449501366	-12.7032030482742	2.29167106855771e-115	2.61663002607919e-112
TRINITY_DN109706_c0_g1_i1	NA	NA	NA	NA	1.72949671537645	3.02005325246869	1.13258890373509e-05	4.47548022247699e-05
TRINITY_DN109883_c0_g1_i1	NA	NA	NA	NA	3.05097109973196	-6.02279664069795	3.59549224431584e-26	1.44553980442247e-24
TRINITY_DN109913_c0_g1_i1	LOC100486858	Chr01	80401669	80401669	3.83070792827737	-7.93347614212871	6.33085438469681e-44	6.10005868054584e-42
TRINITY_DN109913_c0_g2_i1	NA	NA	NA	NA	3.00388502549863	-10.9788860019192	5.24372053697832e-38	3.8380000699499e-36
TRINITY_DN109929_c0_g1_i1	LOC734032-like	Chr02	150276350	150276350	7.67832660619448	-4.9294208844378	4.32247760426281e-24	1.52562748950457e-22
TRINITY_DN110052_c0_g1_i1	chit1	Chr02	62332324	62332324	2.97339637981024	-4.45609131561995	0.000345130875084389	0.00101708719362848
TRINITY_DN110103_c0_g1_i1	vegt	Chr01	144396774	144396774	6.75872042181077	-6.96308515332233	7.45717858155075e-61	1.28039195555108e-58
TRINITY_DN110108_c0_g1_i1	NA	NA	NA	NA	0.954788466932981	5.7111860191128	1.96019498399397e-16	3.50807309204437e-15
TRINITY_DN110142_c0_g4_i1	LOC100490855	Chr04	13314828	13314828	1.83588691792738	-3.05300486672212	0.00441679286969129	0.0101074137661359
TRINITY_DN110214_c0_g1_i3	errfi1	Chr07	76298361	76298361	1.18511629280148	3.20995697230104	0.000108205242602117	0.000355178226255848
TRINITY_DN110283_c0_g1_i1	NA	NA	NA	NA	0.340953513143415	4.41464415252821	2.56643969239092e-10	2.1634262390343e-09
TRINITY_DN110438_c1_g1_i1	rgs9	Chr09	9156968	9156968	1.63409385549965	6.17424216820641	1.05016922224153e-18	2.29489611091939e-17
TRINITY_DN110454_c0_g6_i1	NA	NA	NA	NA	0.842868173665898	3.3534326285087	6.60481979356934e-08	3.843722344698e-07
TRINITY_DN110521_c0_g3_i1	NA	NA	NA	NA	0.321624158714717	-3.6423868912912	1.66548954557931e-07	9.05550458639266e-07
TRINITY_DN110644_c0_g1_i1	NA	NA	NA	NA	5.11371127444615	-7.67583258871935	6.74090565691648e-22	1.92901405490407e-20
TRINITY_DN110644_c0_g2_i1	NA	NA	NA	NA	6.22201968148922	-7.31281734248036	8.14868421084863e-23	2.52145464280405e-21
TRINITY_DN110644_c0_g3_i1	NA	NA	NA	NA	5.98295053669896	-8.30731778001244	1.10209984570934e-79	3.10710519464427e-77
TRINITY_DN110679_c0_g1_i1	LOC100145154	Chr01	116802093	116802093	6.00562894543159	-10.1069546891579	1.89640420887064e-84	6.01476201580137e-82
TRINITY_DN110684_c0_g1_i2	NA	NA	NA	NA	1.20003244226305	-6.48785061973325	5.5881189924172e-11	5.16431749537997e-10
TRINITY_DN110721_c0_g1_i2	wdr72	Chr03	91433242	91433242	1.24033834942239	-4.0155884680262	1.78331418649292e-08	1.12933340994876e-07
TRINITY_DN110725_c0_g1_i3	phyhd1	Chr08	4052114	4052114	2.71488715956663	3.55426441244226	2.4846174052486e-09	1.81447787228197e-08
TRINITY_DN110726_c0_g1_i2	NA	NA	NA	NA	0.196778831628562	3.80676744400437	1.79328532037589e-08	1.13533306282517e-07
TRINITY_DN110734_c0_g1_i1	NA	NA	NA	NA	2.63098520487403	-5.50128591827858	3.80982811323754e-18	7.95016267625216e-17
TRINITY_DN110737_c0_g1_i1	s1pr5	Chr03	127323105	127323105	0.391152136533391	3.45284885370859	1.95892646183328e-08	1.23268241064825e-07
TRINITY_DN110753_c0_g1_i1	NA	NA	NA	NA	0.610569692819811	-4.01143663189346	6.04913001234335e-05	0.000208133091700878
TRINITY_DN110881_c0_g1_i1	NA	NA	NA	NA	0.784921405726383	-4.24010137177222	4.24652551113145e-11	3.99232838913947e-10
TRINITY_DN110915_c0_g1_i1	NA	NA	NA	NA	4.18371847579595	-7.68616300241309	2.37340514510274e-33	1.38616572617816e-31
TRINITY_DN110915_c0_g2_i1	NA	NA	NA	NA	3.72108789109439	-6.35584646558458	7.4964431746716e-27	3.15264781467404e-25
TRINITY_DN110958_c0_g2_i1	LOC101733512-like	Chr03	130035353	130035353	0.357465414787989	8.22020892093424	1.95389011794018e-14	2.78000216406741e-13
TRINITY_DN110959_c0_g1_i1	NA	NA	NA	NA	1.9259334342275	4.31020321168261	1.10563417276949e-08	7.23238669990376e-08
TRINITY_DN110989_c1_g2_i1	NA	NA	NA	NA	0.369377633127432	3.30112200209867	2.36633861160295e-05	8.82104285578924e-05
TRINITY_DN110995_c0_g1_i1	hpgds	Chr01	67343868	67343868	6.32153856946118	3.20757435554557	6.12670952862563e-16	1.03790459047251e-14
TRINITY_DN111026_c0_g3_i1	NA	NA	NA	NA	1.0572580532001	7.58131815328911	1.94051534638658e-16	3.47557713333991e-15
TRINITY_DN111028_c0_g1_i1	btg4	Chr07	75092716	75092716	7.76014288632656	-10.8643279919705	4.54698578366107e-135	1.7305827892614e-131
TRINITY_DN111029_c0_g1_i3	NA	NA	NA	NA	3.00859683511812	3.29495327827359	9.29822973338934e-08	5.26361859671986e-07
TRINITY_DN111163_c0_g1_i3	grb14	Chr09	65759768	65759768	5.02801092012871	4.20144764713825	6.00465514939487e-17	1.1257988915565e-15
TRINITY_DN111203_c1_g1_i1	NA	NA	NA	NA	1.54457103555995	-6.04676574688226	5.06920191166316e-16	8.67118313518651e-15
TRINITY_DN111208_c0_g2_i1	NA	NA	NA	NA	0.8604872156353	8.7222480829937	2.62419945571084e-09	1.90423319893908e-08
TRINITY_DN111232_c0_g2_i1	NA	NA	NA	NA	4.57687138543358	-6.32838935347047	5.63272840079612e-43	5.20765124536761e-41
TRINITY_DN111232_c1_g1_i1	LOC100491633	Chr06	134400774	134400774	6.14479106504548	-6.0124118215116	3.63197282921165e-69	7.82450297432805e-67
TRINITY_DN111236_c0_g1_i1	eif4e-like.1	Chr03	37833720	37833720	6.86430614658541	-7.71154507123956	1.01818818410446e-42	9.33788970771465e-41
TRINITY_DN111315_c0_g1_i1	NA	NA	NA	NA	0.0521403720375103	-3.63196038712025	1.69907821339527e-05	6.49592333519074e-05
