gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	Am2_463	Am2_464	Am4_461	Am6_462	Am6_464	average	ward.D
TRINITY_DN104751_c0_g1_i2	use1	Chr01	99717791	99717791	4.50265903832801	-1.46470407064976	1.07516798543837e-06	1.41490529069036e-05	3.85304361095599	5.24280920080946	3.71795338277826	3.63619323989358	5.14907652150356	1	1
TRINITY_DN104812_c0_g1_i2	med20	Chr02	62402684	62402684	3.13766897625491	-1.6850653178144	5.0987870670616e-06	5.87542195809315e-05	2.22925633145193	3.88179667390975	2.35417569792242	2.10840106600492	3.92291225666916	1	1
TRINITY_DN104835_c0_g1_i2	NA	NA	NA	NA	4.97093554542162	-1.66310204192404	4.37563244622463e-08	7.11578724690765e-07	3.92478218994515	5.89270329473671	4.27031459217136	3.99945502277151	5.55383286017925	1	1
TRINITY_DN104838_c0_g1_i1	c10orf118-like	scaffold_132	281820	281820	0.514825039501835	-1.53389773177521	0.00843086357605538	0.0422873658671943	-0.284295243941589	1.66871441918849	-0.0201908348397028	-0.411280536382122	0.604932061349183	1	1
TRINITY_DN104942_c0_g1_i2	ppan	Chr03	126589980	126589980	5.47673215373093	-2.07618862730569	2.11003413300346e-10	4.70940862627412e-09	4.51483848094151	6.62686101815966	4.02502651415811	4.28391898481292	6.02993555023489	1	1
TRINITY_DN105039_c0_g1_i1	cdkn1a	Chr02	67900893	67900893	5.24854584503796	1.04029250112547	0.00169377926376161	0.0108825751110006	5.22304296292056	4.45058001816193	5.53225955576372	5.90186930198304	4.62701549243462	2	2
TRINITY_DN105042_c0_g2_i1	pof1b	Chr08	41962240	41962240	5.76451824258868	0.877393383989033	0.00606535658695249	0.0321501031331623	6.21546415009933	5.26926338105805	5.85970504071658	6.06658736863408	5.08219197723773	2	2
TRINITY_DN105140_c0_g1_i1	NA	NA	NA	NA	2.35674065701806	-1.74265468564659	0.000553205795687983	0.00407942564579429	2.0905719372575	3.44457917577134	1.38739640519911	0.346131907781997	2.75570257434213	1	1
TRINITY_DN105215_c0_g1_i1	NA	NA	NA	NA	4.39745096004474	-1.6131781906213	2.2306937177555e-07	3.25600292186705e-06	3.65634319200079	5.28879046847721	3.56147969860437	3.37769262190314	4.97958051570492	1	1
TRINITY_DN105307_c0_g1_i1	NA	NA	NA	NA	5.83037740112845	1.13340960314628	0.00625523148775727	0.0329894155484346	5.73473787535112	4.36731209520958	6.0408413389186	6.6292188916449	5.51227428384965	2	2
TRINITY_DN105372_c0_g2_i1	fam129b	Chr08	12056448	12056448	4.38495557907603	0.914175385046999	0.00416469771939029	0.0235468126629522	4.60130388785849	3.77507740645085	4.60851890231825	4.82870704303861	3.77216231710877	2	2
TRINITY_DN105386_c0_g2_i1	NA	NA	NA	NA	4.2788672577151	-1.85748006422205	2.82660937934515e-08	4.70333564651938e-07	3.46106156314358	5.30592874015817	3.3273392258559	2.91428519049947	4.8589419481381	1	1
TRINITY_DN105440_c0_g1_i1	kcnq1-like	Chr04	15895945	15895945	4.02878750655127	-4.07200420819105	3.14221089292246e-26	2.60388690793367e-24	1.37937092956406	5.53031378704144	1.11451471310385	1.11182710700565	4.84011577211834	1	1
TRINITY_DN105453_c0_g1_i1	rnf7	Chr05	125903385	125903385	5.53061896464072	-1.24968317427592	8.77453887489181e-05	0.000781276229112264	5.21591119256552	6.28831009052486	4.63895944706648	4.78085375379463	5.98856991266343	1	1
TRINITY_DN105455_c0_g3_i1	NA	NA	NA	NA	1.28974269979377	-3.13844667749897	7.5254858376163e-08	1.17696939462336e-06	-1.8964542549137	2.67603914264895	-0.569217132541265	-0.0373153388327112	2.00635326253343	1	1
TRINITY_DN105472_c0_g3_i2	ranbp2	Chr02	105710160	105710160	6.78023670086293	-1.54377158937762	2.14951136277447e-06	2.66924237427814e-05	5.84208367455127	7.59041231665015	6.05144145305268	5.97938775572232	7.41026148591292	1	1
TRINITY_DN105525_c0_g1_i1	NA	NA	NA	NA	1.58371293207198	-6.58763696273115	1.27944159374829e-23	8.75354195570188e-22	-2.77777852442926	2.80217874301861	-3.56622473019715	-2.10306401913021	2.92118166966909	1	1
TRINITY_DN105560_c0_g1_i2	galm	Chr05	51861623	51861623	4.57633710139378	-1.26608268668126	3.58400573743658e-05	0.000347857750526846	3.82831551813128	5.02724045330633	3.86254811397851	4.09959795057818	5.34874982404878	1	1
TRINITY_DN105578_c0_g1_i1	ipmk	Chr07	7302223	7302223	1.66192304085056	-4.70451268662008	1.55300131338144e-15	5.95332976758696e-14	-1.8964542549137	2.47857605443905	-2.163961767953	-0.819776167396035	3.18804531090932	1	1
TRINITY_DN105601_c0_g1_i1	exd2	Chr08	89479970	89479970	6.70098181097193	-5.00902366428999	3.00707835671403e-40	4.38980991039143e-38	3.01177382608057	8.20986401588936	3.05974608438655	2.80369466410982	7.65022187279936	1	1
TRINITY_DN105624_c0_g1_i1	mkrn3	Chr02	77298584	77298584	3.81746253912162	-10.8409975576451	2.62544449363519e-61	7.49116883985067e-59	-3.56622473019715	5.271446155269	-3.56622473019715	-3.04087809251059	4.98582279444861	1	1
TRINITY_DN105647_c0_g2_i1	ccnb1	Chr01	173679416	173679416	6.98651077578249	-11.8116549148427	1.11818006319081e-95	2.33969860055484e-92	-2.77777852442926	8.46574632965929	-2.4076492740783	-2.65659852470643	8.1299551404392	1	1
TRINITY_DN105682_c0_g3_i1	pole4	Chr03	30731121	30731121	2.59839640999752	-1.79295806228748	3.25982319066843e-06	3.89580678222245e-05	1.76539145595345	3.323575398992	1.63300387330543	1.48111267185219	3.45875782443228	1	1
TRINITY_DN105833_c0_g2_i1	NA	NA	NA	NA	0.223673692387978	8.4022289191303	2.6741159326827e-10	5.89502870533187e-09	0.392085743641934	-3.56622473019715	1.51542043192348	0.467178663004039	-3.56622473019715	2	2
TRINITY_DN105850_c0_g2_i1	fchsd1	Chr03	18720123	18720123	4.59750525632366	-0.927443660360715	0.00293808210214683	0.0175606530594632	4.05304418705626	5.31230346483731	4.1848652903153	4.21932371433839	4.80524397861876	1	1
TRINITY_DN105870_c0_g1_i1	NA	NA	NA	NA	2.026242209651	1.50786570146101	0.00781478049915916	0.0396871097492948	1.9826567797693	1.20376474932112	3.22938148155618	1.57389089112365	0.729196141310575	2	2
TRINITY_DN105941_c0_g1_i1	NA	NA	NA	NA	2.74593978321274	-1.58253890596208	0.000130548866151143	0.00111506722854769	2.06962503302265	3.75649735023516	2.15513409316438	1.42243973064903	3.1384762221186	1	1
TRINITY_DN105987_c0_g2_i2	NA	NA	NA	NA	1.01262415910252	2.09198059105448	0.0099975661354845	0.0485737012569428	0.0931760492381851	-0.14889576205134	2.59678719594454	0.38761958764431	-0.828150477620836	2	2
TRINITY_DN106065_c0_g1_i2	slc30a5	Chr01	173689269	173689269	4.89171792275851	-1.29929816023214	2.68942368762511e-05	0.000267864892394204	3.94217299085022	5.63064574083873	4.47989607039045	4.21356762131527	5.41501240810261	1	1
TRINITY_DN106183_c0_g1_i1	NA	NA	NA	NA	3.21216436959637	1.06600957999094	0.00683159676493108	0.0354190714785576	3.82206669693583	2.58068333564997	3.33231516796385	3.44801418495694	2.40139241329235	2	2
TRINITY_DN106189_c0_g2_i1	LOC100497740	Chr07	108043418	108043418	3.41556425026125	1.18877693612602	0.00171932395593542	0.0110325850267269	3.79041003836475	2.40094780014729	3.75918307842649	3.79108657830771	2.77024098520363	2	2
TRINITY_DN106219_c0_g3_i1	sssca1	Chr04	42835170	42835170	5.23678157979079	-1.94024952163841	1.83630247098944e-10	4.15471804822675e-09	4.35089418699487	6.20625656586175	3.96221349300532	4.10271542897286	5.94518249846075	1	1
TRINITY_DN106256_c0_g3_i3	acmsd-like	Chr09	79125160	79125160	3.5212984962284	1.31233428760267	0.000874538068562615	0.00610677440626546	3.82831551813128	2.33569011709958	4.17104452805928	3.69521146005338	2.83390950180432	2	2
TRINITY_DN106277_c0_g1_i2	NA	NA	NA	NA	6.07822216376849	1.5571214582222	0.00190555165043598	0.0120611284070575	6.30332132162376	4.23934705327985	7.22084905407867	5.55904795656863	5.44363896782836	2	2
