gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46
TRINITY_DN105525_c0_g1_i1	NA	NA	NA	NA	1.58371293207198	-6.58763696273115	1.27944159374829e-23	8.75354195570188e-22
TRINITY_DN105578_c0_g1_i1	ipmk	Chr07	7302223	7302223	1.66192304085056	-4.70451268662008	1.55300131338144e-15	5.95332976758696e-14
TRINITY_DN105601_c0_g1_i1	exd2	Chr08	89479970	89479970	6.70098181097193	-5.00902366428999	3.00707835671403e-40	4.38980991039143e-38
TRINITY_DN105624_c0_g1_i1	mkrn3	Chr02	77298584	77298584	3.81746253912162	-10.8409975576451	2.62544449363519e-61	7.49116883985067e-59
TRINITY_DN105647_c0_g2_i1	ccnb1	Chr01	173679416	173679416	6.98651077578249	-11.8116549148427	1.11818006319081e-95	2.33969860055484e-92
TRINITY_DN105833_c0_g2_i1	NA	NA	NA	NA	0.223673692387978	8.4022289191303	2.6741159326827e-10	5.89502870533187e-09
TRINITY_DN105987_c0_g2_i2	NA	NA	NA	NA	1.01262415910252	2.09198059105448	0.0099975661354845	0.0485737012569428
TRINITY_DN106464_c0_g2_i1	Xetrov90018212m	Chr07	50883831	50883831	1.66812022243403	-2.39070648336622	4.71532451094817e-07	6.54851123591801e-06
TRINITY_DN106815_c0_g2_i2	NA	NA	NA	NA	6.26318033660893	-2.02504932009659	1.27633987472903e-09	2.55359505295389e-08
TRINITY_DN106873_c0_g1_i2	NA	NA	NA	NA	3.60850536520475	-6.0800193753646	2.67859871152714e-42	4.05162259323704e-40
TRINITY_DN107052_c0_g1_i1	NA	NA	NA	NA	2.67459772995476	4.32134804491226	0.000978533045763092	0.00673888816403332
TRINITY_DN107294_c0_g1_i2	NA	NA	NA	NA	0.68107551014738	4.02388897311732	0.000173029161038482	0.00144099144428367
TRINITY_DN107311_c0_g1_i1	NA	NA	NA	NA	1.65049883013462	-2.15961569474241	0.00013958253313903	0.00118725536063276
TRINITY_DN107450_c0_g3_i2	c2orf44	Chr05	141414975	141414975	3.56872817033793	-3.16885008611513	1.40369198742805e-17	6.39660655396207e-16
TRINITY_DN107602_c0_g3_i1	NA	NA	NA	NA	3.15810056382233	-2.61828471784994	0.0033429963224223	0.0195753952098185
TRINITY_DN107704_c0_g1_i1	LOC100145419	scaffold_316	44694	44694	3.53422064276058	-2.31700827845385	0.000399860709343241	0.00306194039368693
TRINITY_DN107740_c0_g1_i1	appbp2	Chr02	88860435	88860435	3.33835085323156	-2.06310070302929	5.1290885351432e-07	7.06840197743747e-06
TRINITY_DN107978_c0_g1_i1	NA	NA	NA	NA	2.98497596316201	-5.77657780775267	3.67895681583085e-26	2.9991859314512e-24
TRINITY_DN108162_c0_g1_i1	NA	NA	NA	NA	3.78042847652683	2.25480207162384	0.000586441471744518	0.00429299093703589
TRINITY_DN108208_c0_g1_i3	NA	NA	NA	NA	5.75460997254043	-8.94110441604336	8.73814070051743e-79	4.57095780936025e-76
TRINITY_DN108450_c0_g1_i2	NA	NA	NA	NA	5.29914419308964	-2.87317384923371	7.8779261073937e-20	4.2815334768517e-18
TRINITY_DN108450_c0_g4_i1	NA	NA	NA	NA	5.03129197900863	-2.37270299838969	6.0457846239491e-15	2.20324537188299e-13
TRINITY_DN108566_c0_g3_i1	gkn1.2	Chr03	111426207	111426207	5.28926771234512	-2.63784114873054	0.00651863717190744	0.0340850605475685
TRINITY_DN108653_c0_g1_i2	haus4	Chr01	127979292	127979292	4.58646167956741	-2.94432421038697	2.51887221311877e-21	1.4846563943474e-19
TRINITY_DN108668_c0_g1_i1	LOC100497969-like	Chr03	334904	334904	1.26813763045709	-4.83088624301524	7.00256135911387e-16	2.7776826724485e-14
TRINITY_DN108683_c0_g1_i2	NA	NA	NA	NA	1.05227724935995	2.07118106221979	0.000853399888870142	0.00597546508913564
TRINITY_DN108700_c0_g1_i1	NA	NA	NA	NA	5.52789000211017	-2.85196877743601	4.01322702821746e-17	1.75860588920615e-15
TRINITY_DN108709_c0_g1_i2	NA	NA	NA	NA	5.63313070138341	-7.06263851437469	9.70675772227688e-68	3.29360783308987e-65
TRINITY_DN108746_c0_g3_i1	NA	NA	NA	NA	0.0627456949324033	-8.85100557622942	4.25826055757156e-16	1.72452684419458e-14
TRINITY_DN108846_c0_g2_i5	NA	NA	NA	NA	0.804340776101587	-5.76066742427363	3.71162294445555e-05	0.000358718785651788
TRINITY_DN108930_c0_g1_i3	LOC100485113	Chr02	90896895	90896895	2.22339930805128	-2.26090449666056	2.59111129853987e-07	3.72837900258095e-06
TRINITY_DN108932_c0_g1_i1	ell2	Chr01	172702126	172702126	6.60005098913165	-2.49052391413565	2.52470691341996e-12	6.97391263906071e-11
TRINITY_DN108998_c0_g2_i1	NA	NA	NA	NA	1.59373777058398	2.12779778750502	2.37897825937286e-05	0.000239991020950555
TRINITY_DN109035_c0_g1_i1	NA	NA	NA	NA	0.789452455672241	3.35774395584874	1.18838516284584e-06	1.54447013736523e-05
TRINITY_DN109050_c0_g1_i1	NA	NA	NA	NA	0.740275363248838	-6.48863325752991	3.86775897979493e-11	9.42869516734669e-10
TRINITY_DN109077_c0_g1_i1	ahi1-like	Chr05	34396335	34396335	2.13369791630483	-2.80844685842238	2.4955508985216e-06	3.06559625787568e-05
TRINITY_DN109099_c0_g2_i2	NA	NA	NA	NA	1.07882395693508	-7.29658227603351	8.87690962173034e-19	4.50283482206115e-17
TRINITY_DN109193_c0_g1_i1	rdm1-like	Chr04	7325430	7325430	2.09756634347451	-2.09117642894804	4.01654628437811e-07	5.63101399522334e-06
TRINITY_DN109252_c0_g1_i2	apex2	Chr08	2267905	2267905	3.14389574409721	-2.42302417182634	3.35924340123141e-09	6.39963904108645e-08
TRINITY_DN109253_c0_g1_i1	NA	NA	NA	NA	1.80986986019243	-8.07876417307284	1.43779214261326e-15	5.5455488339288e-14
TRINITY_DN109275_c0_g1_i1	wdr36	Chr01	135270707	135270707	6.18820349174059	-2.90607516504185	1.70890162552245e-19	9.05249175427071e-18
TRINITY_DN109288_c0_g1_i1	NA	NA	NA	NA	0.306597838281354	-4.11413552939939	1.48698944259616e-09	2.95620094332122e-08
TRINITY_DN109308_c0_g1_i1	LOC100486185	Chr02	143976998	143976998	2.29088591052146	-2.70174021927108	5.15486017702427e-11	1.24455177100868e-09
TRINITY_DN109528_c0_g2_i1	NA	NA	NA	NA	1.96091414756751	2.19487184646359	0.00259400661916533	0.0157818752882978
TRINITY_DN109541_c0_g2_i1	knstrn-like	Chr08	94357028	94357028	4.40353571224964	-3.63533022252264	1.15300725765679e-26	9.84723103146403e-25
TRINITY_DN109555_c0_g1_i2	NA	NA	NA	NA	1.5605991780725	-3.04084120153566	1.43082721578634e-10	3.28397080083904e-09
TRINITY_DN109596_c0_g1_i1	cyp26a1	Chr07	17008567	17008567	5.45902652974757	-7.75516816521089	2.06868233573846e-69	7.63860952471426e-67
TRINITY_DN109646_c1_g1_i3	Xetrov90001894m	Chr01	97375445	97375445	5.90192181041108	-4.41886231577129	2.83947133325343e-37	3.60082251043739e-35
TRINITY_DN109666_c0_g1_i1	avd.2	Chr10	36014201	36014201	7.02010709731124	-12.10359307008	2.7323827287958e-96	6.23703617612125e-93
TRINITY_DN109669_c1_g2_i1	aurka	scaffold_113	346610	346610	7.32733473342229	-5.45332950259436	9.44155857531547e-43	1.45440548630427e-40
TRINITY_DN109704_c0_g1_i1	ankef1	Chr05	22507747	22507747	0.0781164671025401	-2.26789038271089	0.000103871208905451	0.000909697308826987
TRINITY_DN109791_c0_g2_i1	NA	NA	NA	NA	2.29617483218981	-5.27686518519266	3.06756560893648e-14	1.03526216229551e-12
TRINITY_DN109823_c0_g1_i2	LOC101732531	Chr02	52033540	52033540	0.810245091756599	-2.62182173433484	5.85775805820759e-06	6.65832716539314e-05
TRINITY_DN109883_c0_g1_i1	NA	NA	NA	NA	1.42044921286979	-5.50850411264792	1.22472723081593e-15	4.75296383903513e-14
TRINITY_DN109913_c0_g1_i1	LOC100486858	Chr01	80401669	80401669	2.28301262090144	-9.29848940950248	8.2195077495236e-37	1.02170108951875e-34
TRINITY_DN109913_c0_g2_i1	NA	NA	NA	NA	1.79144364371139	-10.6647679375022	1.60875366181942e-25	1.24033882953835e-23
TRINITY_DN109929_c0_g1_i1	LOC734032-like	Chr02	150276350	150276350	5.79860808968639	-11.1583603173114	3.64406455142575e-85	2.61425190919283e-82
TRINITY_DN109979_c0_g3_i2	NA	NA	NA	NA	0.364622876843032	6.23047249368039	2.61672103293116e-06	3.20035306458201e-05
TRINITY_DN110022_c0_g1_i1	hddc2-like	Chr05	48536852	48536852	4.06048180122486	-2.66715787104581	2.80185872744417e-13	8.6640234959847e-12
TRINITY_DN110037_c0_g1_i1	LOC100490930	Chr01	182019902	182019902	0.136243856808685	-3.29901710211703	2.46342121868124e-07	3.56302093202e-06
TRINITY_DN110103_c0_g1_i1	vegt	Chr01	144396774	144396774	5.63967686658286	-8.56910812956628	6.34028668326768e-48	1.1453112110084e-45
TRINITY_DN110118_c0_g2_i1	NA	NA	NA	NA	0.951235867515306	-5.40119582487716	2.05398353099516e-05	0.000210675949672212
TRINITY_DN110156_c0_g1_i1	NA	NA	NA	NA	6.34387945840396	-2.88488218039074	5.44305671987761e-19	2.78917777917157e-17
TRINITY_DN110201_c0_g1_i1	NA	NA	NA	NA	4.61202202761288	-3.06089836668493	1.94191039614555e-13	6.05707181823834e-12
TRINITY_DN110260_c0_g2_i1	NA	NA	NA	NA	0.111863315310749	2.07554133832928	0.00464874937958088	0.0257217823208233
TRINITY_DN110356_c0_g1_i1	NA	NA	NA	NA	5.96504429301784	-2.24565989920879	1.14162463502002e-12	3.31005230493277e-11
TRINITY_DN110513_c0_g1_i1	NA	NA	NA	NA	1.28833721390316	-2.93177120139047	1.20323597848889e-07	1.83214385590525e-06
TRINITY_DN110523_c0_g1_i2	diras3	Chr04	80261758	80261758	2.48843906018909	-2.19165864617105	2.61351089229187e-06	3.19836409872868e-05
TRINITY_DN110644_c0_g1_i1	NA	NA	NA	NA	1.32151070083728	-5.91068976168659	2.53927370456464e-14	8.65110223173862e-13
TRINITY_DN110644_c0_g2_i1	NA	NA	NA	NA	1.98899519842708	-5.94951263968488	2.34185240824368e-14	8.0111133676554e-13
TRINITY_DN110644_c0_g3_i1	NA	NA	NA	NA	4.13687367172069	-8.02161008237364	7.05867972072854e-60	1.88549350114652e-57
TRINITY_DN110679_c0_g1_i1	LOC100145154	Chr01	116802093	116802093	5.02526604778675	-10.7653217462379	1.67963814174945e-87	1.2780010333693e-84
TRINITY_DN110734_c0_g1_i1	NA	NA	NA	NA	0.91942805972354	-6.18018774127667	1.47050002335863e-16	6.16407096602867e-15
TRINITY_DN110780_c0_g1_i2	znf281	Chr10	10668990	10668990	2.44244854227731	-2.75871279006189	7.37280192849813e-11	1.7497512629741e-09
TRINITY_DN110795_c0_g1_i1	NA	NA	NA	NA	0.0806587299604879	-3.46394208841376	3.89275033553624e-07	5.46661455117334e-06
TRINITY_DN110842_c0_g1_i2	qrich1.1	Chr04	126300073	126300073	5.84859523911753	-2.39072329100187	1.91407333448249e-12	5.37589120307838e-11
TRINITY_DN110864_c0_g1_i2	NA	NA	NA	NA	0.633555178582474	-3.23362371921405	1.01217740437702e-06	1.33551037553875e-05
TRINITY_DN110877_c0_g1_i3	NA	NA	NA	NA	4.80836660439777	-2.47464592154342	2.62084731313886e-15	9.89576769708326e-14
TRINITY_DN110880_c0_g1_i1	NA	NA	NA	NA	7.5635011903994	-3.24986068895463	3.52732154873386e-20	1.9594583355566e-18
TRINITY_DN110885_c0_g1_i1	c3orf17	Chr02	116023494	116023494	4.00555619709598	-2.26119285750265	1.65904261502371e-11	4.1866232181538e-10
TRINITY_DN110915_c0_g1_i1	NA	NA	NA	NA	2.1453860709902	-11.0124679122853	4.43758303474129e-37	5.59915941805623e-35
TRINITY_DN110915_c0_g2_i1	NA	NA	NA	NA	1.27669801662904	-6.4941897375431	4.94420269320554e-19	2.53873180825558e-17
TRINITY_DN110982_c0_g1_i1	NA	NA	NA	NA	5.10687022518185	-2.1359941482242	4.46139682155423e-11	1.08233055838073e-09
TRINITY_DN110999_c0_g1_i1	tmem223	Chr08	66741376	66741376	2.47183832223789	-2.02761968680629	8.93565843680789e-07	1.19089940387372e-05
TRINITY_DN111011_c1_g2_i1	NA	NA	NA	NA	2.63448634938417	2.03841772865583	1.26521933908291e-05	0.000134897632208207
TRINITY_DN111028_c0_g1_i1	btg4	Chr07	75092716	75092716	6.02507276436661	-13.0566110559279	2.7151984248224e-98	2.67372290357435e-94
TRINITY_DN111065_c0_g1_i5	NA	NA	NA	NA	1.85571399760203	-3.15275850263879	3.602281810615e-11	8.81575964743976e-10
TRINITY_DN111065_c0_g2_i1	NA	NA	NA	NA	0.428161464324914	-3.07396589649966	4.79341120440182e-07	6.64592832309913e-06
TRINITY_DN111065_c0_g3_i1	NA	NA	NA	NA	0.576824311704676	-2.99124497250252	1.04515135821289e-06	1.37756984007178e-05
TRINITY_DN111151_c0_g1_i1	mlh1	Chr06	69432185	69432185	3.838767010823	-2.08447598238067	1.69934275977189e-08	2.93659995561682e-07
TRINITY_DN111232_c0_g2_i1	NA	NA	NA	NA	2.15221836768755	-6.44340813345642	2.25151611297358e-21	1.33965208721928e-19
TRINITY_DN111232_c1_g1_i1	LOC100491633	Chr06	134400774	134400774	4.12215312070888	-6.55546001968727	1.69722197826321e-30	1.71146773703658e-28
TRINITY_DN111236_c0_g1_i1	eif4e-like.1	Chr03	37833720	37833720	5.13310584778015	-6.27800474922952	5.22341530855874e-57	1.23730882059058e-54
TRINITY_DN111318_c0_g1_i3	fbxl18-like	Chr09	38500120	38500120	3.9629651253377	-3.66454499130342	2.05435433927861e-19	1.07913772186081e-17
TRINITY_DN111323_c0_g3_i1	NA	NA	NA	NA	2.35031815950925	-2.18666888885541	6.10908571029331e-08	9.6961462136381e-07
TRINITY_DN111329_c0_g1_i2	LOC733553	Chr03	107441880	107441880	2.45271004905692	-4.88393050643276	1.97350013452556e-14	6.81604056090816e-13
TRINITY_DN111552_c0_g1_i1	LOC100497733-like	Chr08	33957207	33957207	5.79783197120455	-2.09235666191642	1.12382888769857e-10	2.62251110977912e-09
TRINITY_DN111588_c1_g2_i1	NA	NA	NA	NA	0.828146241255391	-4.9733985714516	5.6553320278366e-14	1.85863523412237e-12
TRINITY_DN111594_c0_g1_i2	NA	NA	NA	NA	3.94280462884413	-5.58552348828746	1.31006062066131e-33	1.47508126117421e-31
TRINITY_DN111724_c0_g1_i1	NA	NA	NA	NA	4.55736127762188	-6.19205319267632	1.23590226122566e-56	2.87335832195511e-54
TRINITY_DN111860_c0_g1_i1	cdk9	Chr08	2359461	2359461	4.73573087161774	-2.26314396909342	3.75033606025902e-10	8.06916779237735e-09
TRINITY_DN111882_c0_g2_i2	NA	NA	NA	NA	5.78335482563112	-2.94801461490482	2.48392584886855e-19	1.29935196123418e-17
TRINITY_DN111968_c1_g1_i1	NA	NA	NA	NA	2.58496608600839	-2.18658632930796	3.24225862565087e-06	3.8785074717231e-05
TRINITY_DN112046_c0_g1_i2	NA	NA	NA	NA	2.11470807573757	-2.7615243017418	1.50471170980163e-10	3.44096596734144e-09
TRINITY_DN112117_c1_g1_i4	bmp2	Chr05	21321381	21321381	2.85341710854334	-3.72748537868495	2.98089487545494e-14	1.00872357719404e-12
TRINITY_DN112124_c0_g2_i1	polr3g-like	Chr01	170827700	170827700	3.75230784728754	-10.7583370223839	1.43078200994879e-57	3.52210838115726e-55
TRINITY_DN112166_c0_g2_i1	rspry1	Chr04	53797798	53797798	5.21973981564752	-2.19488239358836	2.79739166666185e-12	7.69328667669359e-11
TRINITY_DN112226_c0_g2_i2	NA	NA	NA	NA	2.85909987362585	-3.86750969014215	2.07132662799107e-12	5.77877114469197e-11
TRINITY_DN112243_c0_g1_i1	NA	NA	NA	NA	1.85825592452745	-4.93491405164235	3.59246805092642e-18	1.74137606738825e-16
TRINITY_DN112243_c1_g1_i1	NA	NA	NA	NA	1.68222665128577	-4.28694039254383	2.79580740425709e-16	1.13776220605334e-14
TRINITY_DN112246_c1_g5_i1	Xetrov90030065m	scaffold_693	22860	22860	5.04576272649945	-2.72023196220701	1.8466924723842e-10	4.1660917600265e-09
TRINITY_DN112272_c0_g1_i1	LOC733728	Chr07	40123943	40123943	3.32971280290549	-9.02414383532384	7.07181168569835e-39	9.70306664569399e-37
TRINITY_DN112287_c0_g1_i1	NA	NA	NA	NA	3.27686238860221	-4.51974506657211	4.54889422740233e-18	2.16322320370919e-16
TRINITY_DN112341_c0_g1_i1	rbbp5	Chr02	64308174	64308174	5.06816118322673	-2.16366128817885	5.76993720717124e-13	1.72063365005775e-11
TRINITY_DN112343_c0_g1_i1	NA	NA	NA	NA	0.13559424876363	-2.80702676649494	2.51958991388055e-05	0.000252956350050487
TRINITY_DN112430_c0_g2_i1	NA	NA	NA	NA	5.91626810316336	-2.16995261447596	5.19189200756752e-10	1.09456940737206e-08
TRINITY_DN112453_c0_g3_i1	bcl7a	Chr01	153437220	153437220	4.05135881290275	-2.91389788241442	2.61500314179289e-16	1.07112746961301e-14
TRINITY_DN112473_c1_g1_i1	hcn4	Chr03	82774587	82774587	2.76352422850657	-3.55583236930453	5.41747276726727e-18	2.55690458107733e-16
TRINITY_DN112501_c0_g1_i7	dhx32-like	Chr07	16717251	16717251	3.51546017928055	-2.41609771253211	1.70638466617217e-09	3.36836576909725e-08
TRINITY_DN112522_c0_g1_i1	NA	NA	NA	NA	1.66928852194627	2.39555252652247	0.00717203353255165	0.0368870524311429
TRINITY_DN112598_c0_g2_i1	NA	NA	NA	NA	4.96701049498799	-3.45375018742679	5.45066226927494e-21	3.16075470945091e-19
TRINITY_DN112693_c0_g2_i1	rtkn2	Chr07	9730514	9730514	3.29798489987138	-4.13326007542543	1.64855766580459e-23	1.11270852330451e-21
TRINITY_DN112755_c0_g2_i1	fam46b	Chr02	52054712	52054712	1.80406060074173	-4.25780322865257	5.13186457503834e-16	2.06499980151663e-14
TRINITY_DN112760_c0_g1_i2	NA	NA	NA	NA	1.39207850705562	2.2343122842744	0.000156886779947936	0.00131880487369024
TRINITY_DN112768_c1_g1_i2	NA	NA	NA	NA	2.13306034934099	-2.04168226579829	0.000336407528158522	0.0026314195092001
TRINITY_DN112822_c0_g1_i1	NA	NA	NA	NA	1.74425035253493	-3.20207668202283	7.42349342500354e-11	1.75845751328692e-09
TRINITY_DN112841_c0_g1_i1	rbm27	Chr03	30400683	30400683	3.35936842289327	-3.79959962764484	8.66449705566417e-19	4.40398495082331e-17
TRINITY_DN112849_c0_g1_i1	slc35e1	Chr01	100115756	100115756	2.56818286454889	-2.96853990343384	3.50682642278555e-10	7.58422951332665e-09
TRINITY_DN112907_c0_g2_i1	tyw1	Chr02	94372374	94372374	6.7203277549005	-3.39266543104095	1.80726046808307e-23	1.21009341581594e-21
TRINITY_DN112933_c0_g2_i1	Xetrov90001975m	Chr01	100592693	100592693	3.54502338556253	-3.06128525225308	3.75502330494843e-15	1.39268656076736e-13
TRINITY_DN112953_c0_g1_i2	snrnp25	Chr09	36964606	36964606	3.42097590877234	-2.24077319122571	3.3277199712212e-09	6.34921890253746e-08
TRINITY_DN112955_c0_g1_i2	NA	NA	NA	NA	0.628276868849497	-2.72282606328826	1.75843264829271e-05	0.000182826026360172
TRINITY_DN113033_c0_g1_i1	NA	NA	NA	NA	0.934315175318789	-5.30325885817816	2.53673469491253e-07	3.65852219727505e-06
TRINITY_DN113177_c0_g1_i2	NA	NA	NA	NA	1.4629806370762	-2.50579359303559	9.7217983824108e-07	1.28815111126096e-05
TRINITY_DN113183_c0_g1_i2	NA	NA	NA	NA	8.54715138077518	-5.36904150991569	1.06615377483483e-27	9.45938343898507e-26
TRINITY_DN113238_c0_g1_i1	bub3	Chr07	11772245	11772245	5.46918450535876	-2.60755105666612	1.06705401683409e-16	4.52578704538634e-15
TRINITY_DN113238_c0_g2_i1	NA	NA	NA	NA	1.52900547193443	-10.3858405331721	1.35788639142355e-28	1.24434924825745e-26
TRINITY_DN113308_c0_g1_i2	LOC100127564	Chr06	132689000	132689000	1.8408761876596	-8.04685940108701	1.64233846789643e-14	5.72742730422381e-13
TRINITY_DN113348_c0_g3_i1	NA	NA	NA	NA	0.265472242391711	4.6554111590833	1.97730295408856e-08	3.36825643651354e-07
TRINITY_DN113356_c0_g2_i1	NA	NA	NA	NA	5.27547137025981	-2.0100422086337	2.00690280662101e-08	3.40712120158533e-07
TRINITY_DN113362_c0_g2_i1	NA	NA	NA	NA	1.24816744376476	-4.70078845451555	9.02360050225102e-16	3.53468931374447e-14
TRINITY_DN113419_c0_g3_i1	NA	NA	NA	NA	3.39365961455107	-3.56612467960442	2.18831927954277e-14	7.51662226949925e-13
TRINITY_DN113466_c0_g1_i2	morc2	Chr01	131453682	131453682	5.40685863713938	-2.06780989841238	1.23267214411797e-10	2.86319748997763e-09
TRINITY_DN113479_c0_g2_i1	NA	NA	NA	NA	0.327307645728238	-2.66376851459209	0.00187500849509739	0.0119008059412033
TRINITY_DN113538_c0_g1_i1	NA	NA	NA	NA	5.94606431001801	-8.96325881944703	4.25269962527549e-81	2.48327988118703e-78
TRINITY_DN113561_c0_g1_i1	tmem54	Chr02	86030315	86030315	3.15300147775639	-2.38333599517301	1.15074155204005e-06	1.50113025894246e-05
