gid	gname	chr	start	end	logCPM	logFC.M43.F43	PV.M43.F43	FDR.M43.F43	Am1_434	Am2_433	Am2_434	Am4_434	Am4_435	Am5_433	average	ward.D
TRINITY_DN113348_c0_g3_i1	NA	NA	NA	NA	0.647148793665919	7.2347877160272	2.42718883716538e-11	6.26700157756101e-08	2.17681254990219	-2.86483699059507	1.24923020078526	1.08470890371676	-3.70342037281092	-3.70342037281092	2	2
TRINITY_DN113538_c0_g1_i1	NA	NA	NA	NA	2.09839423700104	-4.16393327299904	2.78094791392099e-05	0.00535851306995821	-0.117727840862731	4.02091825780027	-0.93219429856731	-3.12507483927595	2.81098577448639	0.180839198518432	1	1
TRINITY_DN114033_c0_g3_i2	NA	NA	NA	NA	1.43159696405491	-2.86898255709146	0.000121479907341953	0.0199784153348359	-0.758683858876913	2.87544586004262	0.0499882179035965	-1.01983720453373	2.46736005574508	0.418750985512448	1	1
TRINITY_DN116044_c0_g2_i1	NA	NA	NA	NA	1.27417256883696	3.03585715724888	0.000309840681123655	0.045977507969039	0.144446133996599	-1.6492063207998	2.64225421799254	2.41647313980128	-1.86210293018632	0.180839198518432	2	2
TRINITY_DN116137_c0_g2_i2	NA	NA	NA	NA	1.65038572554586	-2.5170745416719	0.000100746069690534	0.0171135757855895	-0.589653350320021	2.97872922541779	0.471659444631679	-0.136728065238857	2.42359159925292	1.46433186993254	1	1
TRINITY_DN116966_c0_g1_i1	NA	NA	NA	NA	3.41354612819048	-5.30747805164599	5.07413424033664e-11	1.19103769168629e-07	-1.58251288804101	5.38230647072251	-0.191808101164306	-0.81379742590099	3.94914683800926	2.40036506244675	1	1
TRINITY_DN117125_c0_g1_i1	NA	NA	NA	NA	3.393407262489	-3.83555468158658	1.02727475204893e-08	6.98006160471141e-06	-0.176406502330906	5.07561302372216	1.14886695638412	0.277891501481179	4.12614717373758	2.95582106055331	1	1
TRINITY_DN117446_c0_g1_i2	NA	NA	NA	NA	4.74712988061071	-3.26411800025108	3.69352391365692e-08	1.72223280644596e-05	2.07986127568054	6.09327886359542	3.04542503492726	1.52509284418336	5.81923668340388	4.4040647964668	1	1
TRINITY_DN117638_c0_g1_i1	NA	NA	NA	NA	1.33239133098668	-4.02081287274166	4.12651373701266e-06	0.000968605315360608	-1.29559871539233	3.42317696600642	-1.58917168292259	-1.54898243720389	1.27705699528847	0.231663907360575	1	1
TRINITY_DN117740_c0_g1_i2	nek2-like.1	Chr05	11114175	11114175	2.20279343384389	-4.41431856888882	4.02726606757809e-07	0.000140518932249819	-2.41915805861684	3.98828514362284	-0.0901773612586871	-1.71835145688125	2.95322397229035	1.48542778286937	1	1
TRINITY_DN118245_c0_g1_i2	LOC549067	Chr09	36972293	36972293	4.24610128583244	-5.45330357340315	4.55423924474901e-10	5.7870261565933e-07	-0.176406502330906	6.00631690350361	0.797553183807429	-3.12507483927595	4.61871656301142	4.49268577277679	1	1
TRINITY_DN118281_c0_g1_i1	NA	NA	NA	NA	1.07971070882231	-5.21505728995158	1.28276833029874e-07	5.34210940134089e-05	-2.73473983658004	3.13596278558975	-2.08000856403196	-2.71335723934916	1.49572712733021	-0.306893804491637	1	1
TRINITY_DN118674_c0_g1_i2	NA	NA	NA	NA	2.7530962557042	-2.71474160042208	6.77092193542999e-05	0.0122255387673288	0.820903346582988	3.97168754150345	1.22970834486593	0.487175400495198	4.04180804457979	1.52671613976467	1	1
TRINITY_DN118738_c0_g2_i1	NA	NA	NA	NA	0.909115592632584	-4.15001706418355	6.94778721850101e-05	0.0124577684709511	-0.950179688858316	1.21147189980658	-2.28938097244993	-3.70342037281092	-0.314905604701225	2.89405527680057	1	1
TRINITY_DN119011_c0_g1_i1	NA	NA	NA	NA	3.8640429067923	-5.14595093194559	9.1839154444683e-10	9.88036236567381e-07	-0.671694503597698	5.72201264910346	0.797553183807429	-2.13172229528653	4.45443875875581	3.36728566040273	1	1
TRINITY_DN119116_c0_g1_i1	NA	NA	NA	NA	1.02637601309902	-5.98426624580125	2.28551544770108e-07	8.55246505212203e-05	-2.73473983658004	3.19435245100073	-2.53438253630111	-3.70342037281092	1.31588187878749	-1.04925485530953	1	1
TRINITY_DN119288_c0_g1_i2	NA	NA	NA	NA	3.25539805206786	-4.87279380681725	5.32333064184585e-07	0.000173985312876531	-0.950179688858316	5.25549416124046	0.504522088155388	-2.71335723934916	3.82005363362114	1.6625746194085	1	1
TRINITY_DN119494_c0_g1_i1	NA	NA	NA	NA	1.67978254594414	-4.64904258104404	1.06080503944929e-06	0.000294515979769686	-1.94101851473848	3.72993924023783	-0.93219429856731	-2.71335723934916	2.07321611340075	0.128158398624085	1	1
TRINITY_DN119751_c0_g1_i3	NA	NA	NA	NA	1.82761839023197	-4.77535919178401	1.09214907314625e-06	0.000299992436900385	-2.73473983658004	3.45536899954654	-0.482454018543877	-3.70342037281092	2.77660521484064	1.44292289707546	1	1
TRINITY_DN119774_c0_g1_i2	NA	NA	NA	NA	1.87069319110407	-5.79045600888747	1.45704462815639e-08	8.95735530928523e-06	-3.13926178735364	3.92647043776036	-1.45675373070246	-3.12507483927595	2.30316021342143	0.584338245938208	1	1
TRINITY_DN119926_c0_g1_i1	NA	NA	NA	NA	2.68305523089572	2.94228752517421	0.000162642371835089	0.0260833915576521	1.64415920621939	1.42159471272343	4.32519576392888	3.41120621617618	0.550840878644233	-1.04925485530953	2	2
TRINITY_DN120071_c0_g1_i2	NA	NA	NA	NA	2.73940394687176	-4.88494239808624	5.57144121308715e-07	0.00017759828657026	-1.94101851473848	4.55800609321597	0.177733733407928	-3.12507483927595	3.57401712339274	1.73482502174312	1	1
TRINITY_DN120412_c0_g1_i2	NA	NA	NA	NA	2.79515163910205	-2.74254195871031	2.25034899571289e-05	0.0044354206923135	0.366223647445074	3.72334461105141	1.54611215622508	0.447677165161701	4.17448115826401	2.28478476470477	1	1
TRINITY_DN120456_c0_g1_i1	NA	NA	NA	NA	2.24976320548557	-5.38578101432949	2.14849220745065e-09	1.89518227074024e-06	-1.75065828230275	3.89160258547449	-1.02294457807189	-3.70342037281092	3.25241185350495	1.80362902265613	1	1
TRINITY_DN120463_c0_g1_i1	NA	NA	NA	NA	2.00075046149531	-6.5213344203451	2.13221738234345e-09	1.89518227074024e-06	-2.41915805861684	4.08405018523122	-2.28938097244993	-3.70342037281092	2.54294516083185	0.0734807854552602	1	1
TRINITY_DN120818_c0_g1_i2	NA	NA	NA	NA	0.58952916587412	-4.68099846497281	2.73795169892631e-05	0.00531533179445693	-3.70342037281093	2.73826180252634	-2.28938097244993	-1.91028201581645	0.762392860733725	-1.31499457519911	1	1
TRINITY_DN121071_c0_g1_i4	NA	NA	NA	NA	2.5883563070515	-4.38650904781298	4.1880690306416e-07	0.000144181256494888	-1.43193506257484	4.56539945426921	-0.140097993237736	-0.81379742590099	3.16473713361003	0.899298712583425	1	1
TRINITY_DN121347_c0_g1_i2	NA	NA	NA	NA	1.442890354876	-3.83751319447887	7.72296855885024e-08	3.37978047778836e-05	-1.75065828230275	2.88729377143689	-0.617366813173315	-1.71835145688125	2.19276453052777	1.69915206230684	1	1
TRINITY_DN121355_c0_g1_i4	NA	NA	NA	NA	1.06462027059437	-5.11585109300971	2.64091557088726e-06	0.000637275140563636	-3.70342037281093	2.94511635600195	-1.33547456210047	-3.70342037281092	1.72937407109424	0.280758876557314	1	1
TRINITY_DN121465_c5_g2_i1	NA	NA	NA	NA	2.30725292819734	7.687641105446	2.62530214877245e-16	2.25951004937682e-12	3.88461943731076	-3.70342037281093	3.14778573587352	2.48636168353072	-3.70342037281092	-2.3313338651784	2	2
TRINITY_DN121490_c3_g1_i3	dus2	Chr04	45900547	45900547	1.09679128385027	2.84234984558574	5.12835042339725e-05	0.00932493013606457	1.74246256847843	-0.552384246532385	1.6378371781974	2.19583209538029	-0.314905604701225	-2.06283244231045	2	2
TRINITY_DN121548_c0_g1_i1	NA	NA	NA	NA	1.80904214383531	-5.11765385741973	1.03390310839547e-06	0.000292777489073785	-2.41915805861684	3.71006422473041	-0.93219429856731	-3.70342037281092	2.64557442814169	0.180839198518432	1	1
TRINITY_DN121788_c0_g1_i1	NA	NA	NA	NA	3.68894935436754	-3.30168185551376	1.11779202438199e-06	0.000300639479891072	1.06840564040469	5.01750317814301	2.03647919581668	0.136002212773532	4.90793288570121	2.96335911683644	1	1
TRINITY_DN122293_c0_g1_i1	bod1	scaffold_448	278	278	1.52194920815165	-4.44242592206222	4.00765540522492e-06	0.000949336353788141	-3.13926178735364	3.25047057043189	-0.548333953631206	-2.71335723934916	2.45001168712399	0.584338245938208	1	1
TRINITY_DN123052_c0_g1_i2	klhl2	Chr01	42086166	42086166	0.568385900723849	-4.35823595698092	0.000195161246021632	0.0311053294585094	-2.73473983658004	2.67131491789529	-2.28938097244993	-1.91028201581645	1.04255428751808	-3.0903770828056	1	1
TRINITY_DN123296_c1_g1_i2	NA	NA	NA	NA	1.68682377475251	-2.76567279600116	2.65752811295916e-05	0.005198286051258	-0.301448804514533	3.12599721886693	0.00476273376484747	-0.262107001859228	2.50983967050203	1.25915103381731	1	1
TRINITY_DN123396_c0_g1_i4	NA	NA	NA	NA	4.46717314723681	-3.97524881797288	1.42293955899393e-09	1.36075183011938e-06	1.93492994068968	6.21108841977731	1.10668152493228	1.11023141986338	5.25245233307473	3.65483968740385	1	1
TRINITY_DN123456_c0_g3_i1	NA	NA	NA	NA	1.99997730327148	-4.50807895956888	1.31530899598781e-07	5.39067909149288e-05	-2.41915805861684	3.92647043776036	-1.1197888241535	-0.81379742590099	2.51818753421234	1.07658039396644	1	1
TRINITY_DN123462_c3_g1_i1	NA	NA	NA	NA	1.15059688228921	-4.39825158104521	2.53281333101115e-06	0.000616955096289698	-1.94101851473848	2.81470132753295	-1.1197888241535	-3.70342037281092	2.12878710050939	0.374204201051175	1	1
TRINITY_DN123821_c0_g1_i1	NA	NA	NA	NA	1.23031040152421	-3.16977992808728	8.02951073767296e-05	0.0139142259897125	-1.29559871539233	2.92226466329289	-0.191808101164306	-1.71835145688125	1.9428589545974	0.328237979219871	1	1
TRINITY_DN124147_c1_g3_i2	NA	NA	NA	NA	1.22228089462735	-3.67812175971449	1.88119254399261e-05	0.00375692983415132	-1.75065828230275	2.72511864956085	-0.419451537816718	-2.71335723934916	2.32235515595657	0.418750985512448	1	1
TRINITY_DN124226_c0_g1_i1	NA	NA	NA	NA	0.163882983283101	-3.72180803570476	0.000276729812397332	0.0413015246017289	-2.16037009344142	2.06751291065318	-1.45675373070246	-3.70342037281092	0.675496589670459	-1.04925485530953	1	1
TRINITY_DN124256_c0_g1_i2	NA	NA	NA	NA	0.595264558716328	-3.29807234152092	0.000232565256178831	0.0355315675416415	-3.13926178735364	0.493694296765261	-0.84681624655311	-1.54898243720389	0.44972927001813	2.41142969305977	1	1
TRINITY_DN124263_c0_g1_i1	saal1	scaffold_383	54807	54807	3.45254320529722	-3.6041621214123	2.60339771860716e-07	9.41036299311398e-05	1.2352675235705	5.35056358934347	0.628962320001487	0.365280577357523	3.78934395236819	2.61657400043011	1	1
TRINITY_DN124325_c0_g1_i1	NA	NA	NA	NA	4.49765090475711	-5.41100944345241	1.64000510302314e-08	9.84765854885057e-06	-0.368283886129471	6.47328422623056	1.22970834486593	-2.39342475731973	5.07001462672578	3.33278197415572	1	1
TRINITY_DN124339_c4_g3_i4	NA	NA	NA	NA	0.764810938369264	-2.9614723185839	7.39733570063296e-05	0.0129931433870982	-1.17104120228845	1.91381615239186	-0.689869622473678	-1.91028201581645	1.93040279607051	0.461963377451046	1	1
TRINITY_DN124389_c0_g1_i1	NA	NA	NA	NA	0.793141746790054	-5.48161547361454	3.522485096035e-07	0.000124589815314553	-2.41915805861684	2.89904517569102	-2.53438253630111	-3.70342037281092	1.04255428751808	-0.459794740614125	1	1
TRINITY_DN124411_c0_g2_i4	NA	NA	NA	NA	3.21708117564428	-3.36260690467483	4.81240790449964e-06	0.00111942677562325	1.44444783115515	5.03890582013908	0.177733733407928	0.365280577357523	3.8030734650033	2.02148231556004	1	1
TRINITY_DN124438_c0_g1_i1	NA	NA	NA	NA	1.39415368586927	-4.64874264918237	4.50654348655334e-07	0.000153103885293167	-2.73473983658004	3.09568071020208	-2.53438253630111	-1.01983720453373	2.45001168712399	0.180839198518432	1	1
TRINITY_DN124448_c4_g1_i1	NA	NA	NA	NA	0.687499650212114	-4.97568221728826	1.71444729899309e-07	6.81031219384638e-05	-2.41915805861684	2.57204212279126	-2.08000856403196	-3.70342037281092	0.995497437425907	0.544688895575153	1	1
TRINITY_DN124649_c0_g1_i1	NA	NA	NA	NA	3.46335489435859	-3.33923360989824	7.23166191030946e-07	0.000222287512528798	0.484576780284544	5.2871399943227	1.18985381976234	1.29962253835594	3.88926525022052	2.68199718189963	1	1
TRINITY_DN124874_c1_g1_i1	NA	NA	NA	NA	4.62908542890145	2.13647266204678	8.05833767466094e-06	0.00174845612403147	5.83417116130095	3.57006936588365	4.9588408362916	5.02655304958071	2.94705392042812	3.01505068792239	2	2
TRINITY_DN125119_c3_g4_i1	NA	NA	NA	NA	1.84980203586416	-3.90468256688721	1.28326020407392e-06	0.000338099780297844	-0.758683858876913	3.43129256765229	-0.617366813173315	-1.71835145688125	3.00759820330991	0.503919000372359	1	1
TRINITY_DN125119_c3_g6_i1	NA	NA	NA	NA	2.61726617153692	-3.39187511895146	1.55180620876402e-06	0.000403629768602677	-0.512027632884151	4.40570176523853	0.368326257267842	0.487175400495198	3.01351519943087	2.13263276445748	1	1
TRINITY_DN125285_c2_g1_i3	NA	NA	NA	NA	2.11683824027989	-4.51506172242764	1.25259914522527e-08	8.08552748242915e-06	-2.16037009344142	3.867880201839	-0.548333953631206	-1.39742428349148	2.83791223541725	1.68097925876294	1	1
TRINITY_DN125309_c0_g1_i1	NA	NA	NA	NA	3.73511806577915	-3.98326640449126	2.68429480484403e-08	1.35899003649162e-05	-0.301448804514533	5.5704263962249	1.44815700907295	0.487175400495198	4.21612608792079	3.18587114262819	1	1
TRINITY_DN125519_c4_g4_i2	NA	NA	NA	NA	1.2535039728034	-4.36517514308166	1.04320406641318e-06	0.000292777489073785	-2.73473983658004	2.87544586004262	-0.766209764882398	-3.12507483927595	1.04255428751808	2.09194823233641	1	1
TRINITY_DN125925_c5_g1_i1	NA	NA	NA	NA	0.878197959373419	9.50993842698297	5.12484194023205e-13	1.65404273620989e-09	2.6433981066238	-3.70342037281093	0.948488078131725	1.34332547936303	-3.70342037281092	-3.70342037281092	2	2
TRINITY_DN125971_c0_g1_i2	NA	NA	NA	NA	0.454113869551623	-4.25096272172618	1.38506410973947e-05	0.00281593348924985	-2.73473983658004	2.2251937326838	-1.89720619161608	-2.39342475731973	1.44408771319443	-1.31499457519911	1	1
TRINITY_DN126078_c0_g1_i1	NA	NA	NA	NA	1.52580029441255	-5.18605755334937	1.07919367488419e-08	7.14481556038714e-06	-2.41915805861684	3.24126783295703	-1.33547456210047	-3.70342037281092	2.3599954615189	1.15766926752886	1	1
TRINITY_DN126089_c1_g1_i2	NA	NA	NA	NA	2.61673046513305	-3.19614721913379	6.43142940231387e-06	0.0014566623435767	-0.176406502330906	3.82540362436223	0.797553183807429	0.23212826224612	4.00069636044971	1.54692549909809	1	1
TRINITY_DN126410_c3_g1_i3	evc	Chr01	19204475	19204475	5.15749785466287	-2.43707895145285	1.34266326846312e-05	0.00277340524733743	3.63023464071448	6.73332379724864	3.85341152892817	2.74446941447862	5.48741988455134	4.88482418327772	1	1
TRINITY_DN126729_c2_g1_i2	NA	NA	NA	NA	0.785994092079473	-4.58134979165412	2.09810626529323e-06	0.000525952463785157	-3.13926178735364	2.67131491789529	-2.28938097244993	-1.71835145688125	1.51253752761389	-0.459794740614125	1	1
TRINITY_DN126783_c1_g5_i3	NA	NA	NA	NA	0.953979355927375	-6.20803996364348	6.53332737142198e-09	4.68584757583654e-06	-3.13926178735364	2.94511635600195	-2.53438253630111	-3.70342037281092	1.52915430567885	-0.10420666657176	1	1
TRINITY_DN127055_c1_g5_i1	NA	NA	NA	NA	1.12964605837165	9.77067568757383	1.91794248261863e-15	9.90425498024259e-12	1.5923759491526	-3.70342037281093	2.64225421799254	1.81622757548811	-3.70342037281092	-3.70342037281092	2	2
TRINITY_DN127070_c0_g1_i3	NA	NA	NA	NA	2.05743357686037	-3.0032285928481	1.15937652434855e-05	0.00241412111763546	-0.301448804514533	3.63475295058876	0.295082219749985	-0.136728065238857	2.80417489555658	1.48542778286937	1	1
TRINITY_DN127093_c0_g4_i1	NA	NA	NA	NA	0.919453530059424	9.54857015560766	2.12715264078482e-07	8.19747480374092e-05	2.3003008749108	-3.70342037281093	2.58194554164709	-3.70342037281092	-3.70342037281092	-3.70342037281092	2	2
TRINITY_DN127129_c2_g3_i1	NA	NA	NA	NA	2.45910934187409	-6.4233087754476	2.91710201397747e-08	1.4211240377528e-05	-3.70342037281093	4.380774701564	-1.22360476115277	-3.70342037281092	3.31124098333731	0.930400098281295	1	1
TRINITY_DN127436_c2_g1_i1	NA	NA	NA	NA	2.14400179721241	2.60881225966243	0.000196892436504291	0.0311887282855264	3.1466722057627	0.612655800165778	2.93524329523768	2.59881606398347	1.01921771252741	-1.64099017680448	2	2
TRINITY_DN127464_c0_g12_i1	NA	NA	NA	NA	0.481936220364056	-6.07361925482491	1.09836561752291e-09	1.13439200977766e-06	-3.70342037281093	0.774510723475869	-2.53438253630111	-3.70342037281092	1.06551937854753	2.10563761951056	1	1
TRINITY_DN127464_c0_g13_i1	NA	NA	NA	NA	2.57575835283255	-2.49566305947128	7.18514543578789e-05	0.012706880489866	1.36437734969312	2.65754450864365	0.68737586162155	0.447677165161701	2.7413852960865	4.11017459284637	1	1
TRINITY_DN127464_c0_g2_i1	phka2-like	Chr02	40416520	40416520	1.09006505105565	9.73045497856211	2.89047747876738e-14	1.2438688083629e-10	2.73380678995278	-3.70342037281093	1.91950559727727	1.0053150107438	-3.70342037281092	-3.70342037281092	2	2
TRINITY_DN127464_c0_g3_i1	NA	NA	NA	NA	0.688031437695924	-5.33776019241641	4.93177766363715e-10	5.78811360341415e-07	-3.70342037281093	1.66125566443057	-2.53438253630111	-2.39342475731973	1.35368925464276	1.85316075089663	1	1
TRINITY_DN127464_c0_g7_i1	NA	NA	NA	NA	1.12106854719173	9.76307560191171	1.58059921840394e-15	9.90425498024259e-12	2.59158702728868	-3.70342037281093	1.84448028112268	1.63467868188066	-3.70342037281092	-3.70342037281092	2	2
TRINITY_DN127614_c0_g1_i2	ccdc97	Chr08	58072232	58072232	1.47422448768523	3.85651530725445	0.000223142496468082	0.0347080678241318	-1.94101851473848	-0.998979251779289	3.6184224355198	1.44711967950092	-1.18333000762082	-1.64099017680448	2	2
TRINITY_DN127708_c1_g3_i1	NA	NA	NA	NA	0.196215519459831	-4.37034869040504	6.62121913798738e-06	0.00147379205295547	-2.41915805861684	1.48534446196107	-3.20138963987569	-2.13172229528653	-0.981543796416182	1.68097925876294	1	1
TRINITY_DN128130_c4_g11_i1	gpatch8-like	Chr10	9394413	9394413	0.432205306765719	9.03424679707905	4.27935187482383e-12	1.22769850453279e-08	0.662518666683036	-3.70342037281093	1.99082143933272	1.13531025841548	-3.70342037281092	-3.70342037281092	2	2
TRINITY_DN128402_c0_g1_i2	NA	NA	NA	NA	4.9958554163558	-5.42300399140035	2.20199334323034e-09	1.89518227074024e-06	-0.117727840862731	6.83699614658119	1.75171537883128	-1.91028201581645	5.69403762068898	4.3957317355537	1	1
TRINITY_DN128595_c0_g6_i1	NA	NA	NA	NA	4.72847668495629	-2.010856567441	0.000228779328842314	0.0353717501240033	2.74965292630788	5.88747083493008	4.14413369618346	2.87675682611434	5.52207590749161	4.47697251382796	1	1
TRINITY_DN128638_c0_g1_i2	NA	NA	NA	NA	4.84179716873831	-4.99878152970889	4.70672150613707e-10	5.7870261565933e-07	0.237286548435514	6.8301070885331	1.66716046534326	0.0854255523177047	5.38730121124971	3.49759667590336	1	1
TRINITY_DN128648_c7_g2_i1	NA	NA	NA	NA	2.71300997829678	-2.47218369088398	0.000314847797385581	0.0464535435914041	1.14229280877941	4.52425893023682	1.36111923367402	0.487175400495198	2.27388028435319	2.47609253126992	1	1
TRINITY_DN128648_c7_g8_i1	NA	NA	NA	NA	0.703840818552915	-4.01788120610811	0.000108198359244271	0.0181407898421238	-1.94101851473848	2.78966880879218	-1.22360476115277	-3.70342037281092	0.645327815487045	-0.306893804491637	1	1
TRINITY_DN128948_c4_g2_i1	NA	NA	NA	NA	2.64398923834376	-11.3453275505913	9.21555634214565e-11	1.58630443169467e-07	-3.70342037281093	5.11645142069233	-3.70342037281092	-3.70342037281092	-0.64691464576222	1.25915103381731	1	1
TRINITY_DN129116_c0_g1_i3	NA	NA	NA	NA	0.781467860008328	-4.60907235343338	1.14617329274838e-06	0.0003050947878223	-2.16037009344142	2.54237691908958	-1.89720619161608	-3.12507483927595	1.74368343854204	-0.459794740614125	1	1
TRINITY_DN129237_c5_g4_i2	NA	NA	NA	NA	1.0038886505066	-3.55107039793019	1.01370496061994e-05	0.0021453985314104	-1.58251288804101	2.64364139425537	-1.1197888241535	-1.54898243720389	1.93040279607051	0.0166490004800705	1	1
TRINITY_DN129279_c4_g4_i1	NA	NA	NA	NA	1.63593778360439	5.57468990721067	3.81591992135104e-09	2.98566825361466e-06	3.67656121299843	-3.70342037281093	1.39656691178653	1.36469031854706	-2.25862220131969	-1.83654765388485	2	2
TRINITY_DN129466_c1_g2_i3	NA	NA	NA	NA	1.08282556302098	-2.79476475442693	0.00021703060426386	0.0339620012248053	-0.368283886129471	2.81470132753295	-0.766209764882398	-1.26028490343557	1.44408771319443	0.461963377451046	1	1
TRINITY_DN129466_c1_g5_i1	NA	NA	NA	NA	0.233306605614897	-4.47361118791635	4.37321999037918e-05	0.00806546715368503	-3.13926178735364	2.28014723485136	-2.28938097244993	-2.39342475731973	0.762392860733725	-2.06283244231045	1	1
TRINITY_DN129533_c4_g2_i3	NA	NA	NA	NA	4.13368539793592	3.3639461092146	0.000103033580594721	0.0173877585029784	2.78083241958713	1.21147189980658	6.37923857088063	2.47658250842059	1.49572712733021	2.11919833138624	2	2
TRINITY_DN129649_c3_g1_i3	NA	NA	NA	NA	3.80273437984441	-2.96436352247145	1.10783820372896e-06	0.000300639479891072	1.38481543117787	5.47158194292694	1.91950559727727	1.72004203391331	4.36007060213882	3.22402499131488	1	1
TRINITY_DN129649_c3_g2_i1	rbl1	Chr10	33877655	33877655	2.09748037834576	-4.57956823536334	9.80766421817242e-05	0.0167704562988882	-3.70342037281093	3.99377551417443	0.0499882179035965	-3.12507483927595	2.84456605265159	0.660510431614036	1	1
