gid	gname	chr	start	end	logCPM	logFC.M43.F43	PV.M43.F43	FDR.M43.F43
TRINITY_DN105980_c0_g1_i1	NA	NA	NA	NA	1.0144600593039	-9.66099737876695	3.43743576929484e-08	1.64360354746653e-05
TRINITY_DN133291_c0_g1_i1	NA	NA	NA	NA	3.57438088595194	-5.34974178827863	2.61905509429355e-10	3.97788250203879e-07
TRINITY_DN133291_c0_g2_i1	NA	NA	NA	NA	3.83754395641232	-5.19616720645191	1.31881279899455e-09	1.30968255653997e-06
TRINITY_DN125285_c2_g1_i3	NA	NA	NA	NA	2.11683824027989	-4.51506172242764	1.25259914522527e-08	8.08552748242915e-06
TRINITY_DN130816_c3_g1_i1	NA	NA	NA	NA	2.31025589979654	-3.05864525101577	1.3556850066201e-05	0.00277807832308977
TRINITY_DN165190_c0_g1_i1	NA	NA	NA	NA	1.42684621972814	-4.42258520790642	1.71500942788203e-08	1.00639871427077e-05
TRINITY_DN117125_c0_g1_i1	NA	NA	NA	NA	3.393407262489	-3.83555468158658	1.02727475204893e-08	6.98006160471141e-06
TRINITY_DN127129_c2_g3_i1	NA	NA	NA	NA	2.45910934187409	-6.4233087754476	2.91710201397747e-08	1.4211240377528e-05
TRINITY_DN135315_c3_g4_i2	NA	NA	NA	NA	0.532109401299239	-5.23379140049534	9.93319687442762e-06	0.00211962928345224
TRINITY_DN97753_c0_g1_i1	NA	NA	NA	NA	3.45113898281018	-6.05666979344761	2.80397818443129e-08	1.39228301388492e-05
TRINITY_DN83270_c0_g2_i1	NA	NA	NA	NA	1.60502832196031	-10.2880117703864	5.36932376428858e-17	6.93179697969656e-13
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	2.18527604654162	-10.8809817559741	3.31239609008943e-13	1.22180095780156e-09
TRINITY_DN132704_c0_g2_i5	NA	NA	NA	NA	3.1065257108624	-3.75882551697124	7.81743948829073e-07	0.00023200722711226
TRINITY_DN98815_c0_g2_i1	NA	NA	NA	NA	3.68847889978639	-5.57228334171883	3.64889586027657e-09	2.94420284726066e-06
TRINITY_DN120463_c0_g1_i1	NA	NA	NA	NA	2.00075046149531	-6.5213344203451	2.13221738234345e-09	1.89518227074024e-06
TRINITY_DN125119_c3_g4_i1	NA	NA	NA	NA	1.84980203586416	-3.90468256688721	1.28326020407392e-06	0.000338099780297844
TRINITY_DN119288_c0_g1_i2	NA	NA	NA	NA	3.25539805206786	-4.87279380681725	5.32333064184585e-07	0.000173985312876531
TRINITY_DN124256_c0_g1_i2	NA	NA	NA	NA	0.595264558716328	-3.29807234152092	0.000232565256178831	0.0355315675416415
TRINITY_DN125971_c0_g1_i2	NA	NA	NA	NA	0.454113869551623	-4.25096272172618	1.38506410973947e-05	0.00281593348924985
TRINITY_DN116966_c0_g1_i1	NA	NA	NA	NA	3.41354612819048	-5.30747805164599	5.07413424033664e-11	1.19103769168629e-07
TRINITY_DN151548_c0_g1_i1	NA	NA	NA	NA	3.0795973251582	-5.45727191968734	4.48190164305245e-09	3.40360883598865e-06
TRINITY_DN93354_c0_g1_i1	NA	NA	NA	NA	0.835286241589501	-9.49779458710696	2.24262530497084e-07	8.51538020210988e-05
TRINITY_DN98655_c0_g1_i1	NA	NA	NA	NA	1.48305526702918	-4.69796841994449	8.6410951522771e-07	0.000253537587308858
TRINITY_DN131553_c0_g1_i1	NA	NA	NA	NA	3.14318633979331	-4.68665991231747	9.37655573354328e-06	0.00201752224200073
TRINITY_DN125309_c0_g1_i1	NA	NA	NA	NA	3.73511806577915	-3.98326640449126	2.68429480484403e-08	1.35899003649162e-05
TRINITY_DN124389_c0_g1_i1	NA	NA	NA	NA	0.793141746790054	-5.48161547361454	3.522485096035e-07	0.000124589815314553
TRINITY_DN126078_c0_g1_i1	NA	NA	NA	NA	1.52580029441255	-5.18605755334937	1.07919367488419e-08	7.14481556038714e-06
TRINITY_DN124226_c0_g1_i1	NA	NA	NA	NA	0.163882983283101	-3.72180803570476	0.000276729812397332	0.0413015246017289
TRINITY_DN124649_c0_g1_i1	NA	NA	NA	NA	3.46335489435859	-3.33923360989824	7.23166191030946e-07	0.000222287512528798
TRINITY_DN126783_c1_g5_i3	NA	NA	NA	NA	0.953979355927375	-6.20803996364348	6.53332737142198e-09	4.68584757583654e-06
TRINITY_DN129279_c4_g4_i1	NA	NA	NA	NA	1.63593778360439	5.57468990721067	3.81591992135104e-09	2.98566825361466e-06
TRINITY_DN126729_c2_g1_i2	NA	NA	NA	NA	0.785994092079473	-4.58134979165412	2.09810626529323e-06	0.000525952463785157
TRINITY_DN111028_c0_g1_i1	NA	NA	NA	NA	2.4717820599003	-6.42407207182636	1.85112334198073e-08	1.02406229640742e-05
TRINITY_DN116044_c0_g2_i1	NA	NA	NA	NA	1.27417256883696	3.03585715724888	0.000309840681123655	0.045977507969039
TRINITY_DN124448_c4_g1_i1	NA	NA	NA	NA	0.687499650212114	-4.97568221728826	1.71444729899309e-07	6.81031219384638e-05
TRINITY_DN118738_c0_g2_i1	NA	NA	NA	NA	0.909115592632584	-4.15001706418355	6.94778721850101e-05	0.0124577684709511
TRINITY_DN103838_c0_g1_i1	NA	NA	NA	NA	2.94444752459361	-4.10376117036888	6.83627967337263e-08	3.04332312356002e-05
TRINITY_DN107978_c0_g1_i1	NA	NA	NA	NA	1.1015285669947	-3.02559456462832	2.95236446961085e-05	0.00564667041521127
TRINITY_DN117446_c0_g1_i2	NA	NA	NA	NA	4.74712988061071	-3.26411800025108	3.69352391365692e-08	1.72223280644596e-05
TRINITY_DN119116_c0_g1_i1	NA	NA	NA	NA	1.02637601309902	-5.98426624580125	2.28551544770108e-07	8.55246505212203e-05
TRINITY_DN113348_c0_g3_i1	NA	NA	NA	NA	0.647148793665919	7.2347877160272	2.42718883716538e-11	6.26700157756101e-08
TRINITY_DN126089_c1_g1_i2	NA	NA	NA	NA	2.61673046513305	-3.19614721913379	6.43142940231387e-06	0.0014566623435767
TRINITY_DN127464_c0_g7_i1	NA	NA	NA	NA	1.12106854719173	9.76307560191171	1.58059921840394e-15	9.90425498024259e-12
TRINITY_DN128402_c0_g1_i2	NA	NA	NA	NA	4.9958554163558	-5.42300399140035	2.20199334323034e-09	1.89518227074024e-06
TRINITY_DN109929_c0_g1_i1	NA	NA	NA	NA	2.4275704831014	-5.00404950389517	3.00489294413135e-10	4.31035198985952e-07
TRINITY_DN119774_c0_g1_i2	NA	NA	NA	NA	1.87069319110407	-5.79045600888747	1.45704462815639e-08	8.95735530928523e-06
TRINITY_DN97717_c0_g2_i1	NA	NA	NA	NA	0.353506870404549	-8.99296741419539	7.64680149212728e-07	0.000229581877356658
TRINITY_DN121788_c0_g1_i1	NA	NA	NA	NA	3.68894935436754	-3.30168185551376	1.11779202438199e-06	0.000300639479891072
TRINITY_DN151741_c0_g1_i1	NA	NA	NA	NA	1.32520522982564	-5.5110239822493	5.52368915778761e-07	0.00017759828657026
TRINITY_DN127708_c1_g3_i1	NA	NA	NA	NA	0.196215519459831	-4.37034869040504	6.62121913798738e-06	0.00147379205295547
TRINITY_DN133440_c0_g2_i2	NA	NA	NA	NA	1.55855652367821	-3.27209434019231	3.19434180936957e-05	0.00606455187631782
TRINITY_DN131690_c0_g1_i2	NA	NA	NA	NA	0.79387637883021	-5.07286773680235	2.01757514539339e-08	1.08528729695953e-05
TRINITY_DN127464_c0_g3_i1	NA	NA	NA	NA	0.688031437695924	-5.33776019241641	4.93177766363715e-10	5.78811360341415e-07
TRINITY_DN137413_c0_g1_i1	NA	NA	NA	NA	0.7799880210542	-4.63767162782628	0.000126969503744654	0.0207490670043479
TRINITY_DN135535_c0_g1_i2	NA	NA	NA	NA	5.34471255278424	-5.13898414471309	1.83532272565714e-08	1.02406229640742e-05
TRINITY_DN129733_c3_g5_i1	NA	NA	NA	NA	0.978856612231722	3.43524249382462	1.56324464989418e-06	0.000403629768602677
TRINITY_DN135864_c0_g7_i1	NA	NA	NA	NA	0.994938417789835	-6.5510026043593	6.33534398981425e-11	1.36315484847503e-07
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	2.19228765769797	-5.92341422025921	6.76696695812783e-07	0.000213076935193732
TRINITY_DN120818_c0_g1_i2	NA	NA	NA	NA	0.58952916587412	-4.68099846497281	2.73795169892631e-05	0.00531533179445693
TRINITY_DN74428_c0_g1_i1	NA	NA	NA	NA	5.40773614419056	-5.57411549968406	4.85001606258039e-07	0.000160547967610033
TRINITY_DN113538_c0_g1_i1	NA	NA	NA	NA	2.09839423700104	-4.16393327299904	2.78094791392099e-05	0.00535851306995821
TRINITY_DN119494_c0_g1_i1	NA	NA	NA	NA	1.67978254594414	-4.64904258104404	1.06080503944929e-06	0.000294515979769686
TRINITY_DN135864_c0_g11_i1	NA	NA	NA	NA	2.21685004689261	10.8914315242924	4.51181063278771e-22	1.16494950538579e-17
TRINITY_DN130234_c0_g4_i4	NA	NA	NA	NA	3.81430435587963	4.89739618517975	0.000116605075907246	0.0193617601060371
TRINITY_DN101072_c0_g2_i2	NA	NA	NA	NA	3.48594677505746	-5.9714318681355	2.67081619522779e-09	2.22453142454134e-06
TRINITY_DN127055_c1_g5_i1	NA	NA	NA	NA	1.12964605837165	9.77067568757383	1.91794248261863e-15	9.90425498024259e-12
TRINITY_DN121071_c0_g1_i4	NA	NA	NA	NA	2.5883563070515	-4.38650904781298	4.1880690306416e-07	0.000144181256494888
TRINITY_DN128638_c0_g1_i2	NA	NA	NA	NA	4.84179716873831	-4.99878152970889	4.70672150613707e-10	5.7870261565933e-07
TRINITY_DN129116_c0_g1_i3	NA	NA	NA	NA	0.781467860008328	-4.60907235343338	1.14617329274838e-06	0.0003050947878223
TRINITY_DN27210_c0_g1_i1	NA	NA	NA	NA	2.7386484099499	6.93459995050163	6.53827813958196e-06	0.00146798557881745
TRINITY_DN119011_c0_g1_i1	NA	NA	NA	NA	3.8640429067923	-5.14595093194559	9.1839154444683e-10	9.88036236567381e-07
TRINITY_DN127070_c0_g1_i3	NA	NA	NA	NA	2.05743357686037	-3.0032285928481	1.15937652434855e-05	0.00241412111763546
TRINITY_DN129237_c5_g4_i2	NA	NA	NA	NA	1.0038886505066	-3.55107039793019	1.01370496061994e-05	0.0021453985314104
TRINITY_DN127093_c0_g4_i1	NA	NA	NA	NA	0.919453530059424	9.54857015560766	2.12715264078482e-07	8.19747480374092e-05
TRINITY_DN130577_c0_g1_i1	NA	NA	NA	NA	1.1616519661283	-3.6027170669091	1.12160460298117e-05	0.0023544577925995
TRINITY_DN111236_c0_g1_i1	NA	NA	NA	NA	2.26491450963621	-3.70729311494795	7.22229267256346e-07	0.000222287512528798
TRINITY_DN124438_c0_g1_i1	NA	NA	NA	NA	1.39415368586927	-4.64874264918237	4.50654348655334e-07	0.000153103885293167
TRINITY_DN133404_c0_g2_i3	NA	NA	NA	NA	0.833553823606821	-3.43483156284578	3.49740218114947e-05	0.00654369016791878
TRINITY_DN111232_c1_g1_i1	NA	NA	NA	NA	0.211261419055896	-3.98756689357355	7.52835027174131e-05	0.0131339191902946
TRINITY_DN118281_c0_g1_i1	NA	NA	NA	NA	1.07971070882231	-5.21505728995158	1.28276833029874e-07	5.34210940134089e-05
TRINITY_DN93558_c0_g2_i1	NA	NA	NA	NA	2.17695081966842	-3.36157253294809	2.23568613691114e-06	0.000555052077452361
TRINITY_DN124147_c1_g3_i2	NA	NA	NA	NA	1.22228089462735	-3.67812175971449	1.88119254399261e-05	0.00375692983415132
TRINITY_DN103798_c0_g1_i1	NA	NA	NA	NA	3.27976719600747	-5.71503656295378	5.62234387815408e-09	4.14768339811253e-06
TRINITY_DN129533_c4_g2_i3	NA	NA	NA	NA	4.13368539793592	3.3639461092146	0.000103033580594721	0.0173877585029784
TRINITY_DN121347_c0_g1_i2	NA	NA	NA	NA	1.442890354876	-3.83751319447887	7.72296855885024e-08	3.37978047778836e-05
TRINITY_DN120071_c0_g1_i2	NA	NA	NA	NA	2.73940394687176	-4.88494239808624	5.57144121308715e-07	0.00017759828657026
TRINITY_DN123462_c3_g1_i1	NA	NA	NA	NA	1.15059688228921	-4.39825158104521	2.53281333101115e-06	0.000616955096289698
TRINITY_DN120456_c0_g1_i1	NA	NA	NA	NA	2.24976320548557	-5.38578101432949	2.14849220745065e-09	1.89518227074024e-06
TRINITY_DN45542_c0_g1_i1	NA	NA	NA	NA	2.95580296273982	-5.68422004719273	7.14070729192186e-10	8.01622009901836e-07
TRINITY_DN129711_c1_g5_i1	NA	NA	NA	NA	3.22143819683188	-4.49460120304822	7.1353792955628e-05	0.0127058960973401
TRINITY_DN130933_c7_g1_i2	NA	NA	NA	NA	3.59826925094639	-3.14040159752141	3.85030133738918e-06	0.000920507227142486
TRINITY_DN208554_c0_g1_i1	NA	NA	NA	NA	2.74467052244734	-6.02859708912753	8.54401890740741e-11	1.57576120135185e-07
TRINITY_DN123456_c0_g3_i1	NA	NA	NA	NA	1.99997730327148	-4.50807895956888	1.31530899598781e-07	5.39067909149288e-05
TRINITY_DN131553_c0_g2_i1	NA	NA	NA	NA	0.513215590024748	-5.47002239911004	2.6241136154307e-07	9.41036299311398e-05
TRINITY_DN130577_c0_g2_i5	NA	NA	NA	NA	0.735318139937544	-4.83187235823173	2.20497083754232e-08	1.16188463317026e-05
TRINITY_DN109666_c0_g1_i1	NA	NA	NA	NA	4.07052746849722	-5.88984376164966	1.56968578802445e-07	6.33270110106116e-05
TRINITY_DN117638_c0_g1_i1	NA	NA	NA	NA	1.33239133098668	-4.02081287274166	4.12651373701266e-06	0.000968605315360608
TRINITY_DN134625_c0_g1_i4	NA	NA	NA	NA	3.43722037799037	5.09359927177854	4.70085262042978e-07	0.000157631187869476
TRINITY_DN128948_c4_g2_i1	NA	NA	NA	NA	2.64398923834376	-11.3453275505913	9.21555634214565e-11	1.58630443169467e-07
TRINITY_DN121548_c0_g1_i1	NA	NA	NA	NA	1.80904214383531	-5.11765385741973	1.03390310839547e-06	0.000292777489073785
TRINITY_DN108709_c0_g1_i2	NA	NA	NA	NA	3.39369965360471	-3.29527502208231	5.68826473241173e-06	0.0012997433220431
TRINITY_DN124325_c0_g1_i1	NA	NA	NA	NA	4.49765090475711	-5.41100944345241	1.64000510302314e-08	9.84765854885057e-06
TRINITY_DN130878_c0_g1_i3	NA	NA	NA	NA	0.366237934309437	-3.83763852905969	3.95907115748482e-05	0.0073541882939754
TRINITY_DN108208_c0_g1_i3	NA	NA	NA	NA	2.79926399266926	-4.35187100031681	2.01857714273006e-07	7.89691845837731e-05
TRINITY_DN125519_c4_g4_i2	NA	NA	NA	NA	1.2535039728034	-4.36517514308166	1.04320406641318e-06	0.000292777489073785
TRINITY_DN125925_c5_g1_i1	NA	NA	NA	NA	0.878197959373419	9.50993842698297	5.12484194023205e-13	1.65404273620989e-09
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	2.79617808595379	-5.94887713457842	8.01166541276436e-11	1.57576120135185e-07
TRINITY_DN135947_c1_g1_i1	NA	NA	NA	NA	1.85112571606224	-5.00337536329039	8.91280225328277e-08	3.83547590299602e-05
TRINITY_DN121355_c0_g1_i4	NA	NA	NA	NA	1.06462027059437	-5.11585109300971	2.64091557088726e-06	0.000637275140563636
TRINITY_DN133889_c1_g4_i7	NA	NA	NA	NA	4.91491861416031	3.20120555395313	3.34006332184529e-05	0.00629492226058726
TRINITY_DN131147_c0_g2_i1	NA	NA	NA	NA	1.12918332965395	-4.58459638255254	6.96722143658417e-06	0.00153755262814191
TRINITY_DN123821_c0_g1_i1	NA	NA	NA	NA	1.23031040152421	-3.16977992808728	8.02951073767296e-05	0.0139142259897125
TRINITY_DN124411_c0_g2_i4	NA	NA	NA	NA	3.21708117564428	-3.36260690467483	4.81240790449964e-06	0.00111942677562325
TRINITY_DN105647_c0_g2_i1	NA	NA	NA	NA	3.50721201324287	-6.7459764438214	1.61765171799849e-10	2.61048545992007e-07
TRINITY_DN130291_c2_g1_i1	NA	NA	NA	NA	0.902675037566523	3.50195667836176	1.01128231346905e-06	0.000290125659264122
TRINITY_DN127464_c0_g12_i1	NA	NA	NA	NA	0.481936220364056	-6.07361925482491	1.09836561752291e-09	1.13439200977766e-06
TRINITY_DN83270_c0_g1_i1	NA	NA	NA	NA	4.8985591518492	-5.2164059289865	6.78164661351668e-09	4.73248960975678e-06
TRINITY_DN75302_c0_g2_i1	NA	NA	NA	NA	3.02300503174541	-5.60480228001453	4.29802074121715e-08	1.94692799189872e-05
TRINITY_DN133889_c1_g1_i1	NA	NA	NA	NA	1.7932175740322	3.46657866930587	0.000157486939225287	0.0254144548174807
TRINITY_DN69434_c0_g2_i1	NA	NA	NA	NA	0.723838249214104	-5.42895659224453	2.40398962412509e-08	1.2414202418982e-05
