gid	gname	chr	start	end	logCPM	logFC.M46.F46	logFC.M46.SR46	logFC.SR46.F46	PV.M46.F46	PV.M46.SR46	PV.SR46.F46	FDR.M46.F46	FDR.M46.SR46	FDR.SR46.F46
TRINITY_DN92528_c0_g1_i2	LOC100485773	Chr01	190259195	190259195	0.267899035141384	-2.11868779610191	-0.643594431459007	-1.47509336464291	0.000217183199692554	0.378823876895272	0.0627710618145856	0.00177146867224108	1	0.242702555076893
TRINITY_DN52336_c0_g1_i1	ska1	Chr01	191661376	191661376	0.452534772804894	8.53481433111277	-0.0286856845215722	8.56350001563434	5.10891403999474e-11	0.968629004059407	1.1067359902238e-09	1.25175855879637e-09	1	6.35817299589077e-08
TRINITY_DN116593_c2_g1_i4	elovl6	Chr01	58980391	58980391	4.23261537038096	1.38429766700479	0.342560253850761	1.04173741315403	6.06287845945951e-05	0.41518386118866	0.0151146509249415	0.000566296253434965	1	0.0925104515430828
TRINITY_DN33369_c0_g1_i1	trim2	Chr01	45903183	45903183	5.47957413810823	-4.58432839164759	-0.0870089387045039	-4.49731945294308	3.05739776895317e-39	0.837909881540342	6.88859367005254e-16	4.29794972403176e-37	1	8.93493208863567e-14
TRINITY_DN130792_c5_g2_i3	LOC734015	Chr01	151510761	151510761	4.37713685108128	1.19391033706719	-0.346456243105255	1.54036658017245	0.00109139857762453	0.422363025847294	0.000673519986654079	0.00745283229987485	1	0.00828337410761319
TRINITY_DN132837_c0_g1_i1	slc9b2	Chr01	64110605	64110605	5.06671818174435	-1.17091798781996	0.0412823670545373	-1.2122003548745	9.67627878856934e-05	0.914989843911447	0.00490525238016739	0.000859760604367127	1	0.0396302639240069
TRINITY_DN74421_c0_g3_i1	sec31a	Chr01	91624136	91624136	0.810227739874767	-2.65335640783525	0.318717127481647	-2.97207353531689	3.95408668546355e-05	0.715885291994782	0.00269835916266717	0.00038297414652163	1	0.0250451647148107
TRINITY_DN45107_c0_g2_i1	ksr2	Chr01	156474255	156474255	3.03965446761485	-12.2327486310215	0	-12.2327486310215	4.19830412776656e-46	1	8.48392407091415e-19	7.04279511779934e-44	1	1.47228263032009e-16
TRINITY_DN133071_c2_g6_i2	mmrn1	Chr01	68973451	68973451	3.4774625766342	1.19979273042262	3.10758348911059	-1.90779075868797	0.0176125027699157	4.09917588977163e-05	0.00885794882218234	0.0764241088462475	0.0118560417142901	0.0621343382886568
TRINITY_DN129466_c1_g3_i1	Xetrov90003513m	Chr01	175019242	175019242	4.64932008871731	-3.76694159942476	-0.0244454930275291	-3.74249610639724	1.13670496475613e-23	0.958431861330135	2.28404267696636e-10	7.8150019202619e-22	1	1.5045383738352e-08
TRINITY_DN132891_c7_g2_i3	prc1.2	Chr01	90380680	90380680	3.5699053161887	-2.19373407603305	0.478293557474613	-2.67202763350767	9.4403823181419e-08	0.381096083872896	2.62106582210653e-05	1.46906827626101e-06	1	0.000531478746668855
TRINITY_DN95094_c0_g1_i1	wscd2	Chr01	155701574	155701574	1.67544189146292	1.41286155934445	-0.760880971355955	2.1737425307004	0.00444419717964317	0.164393954725361	0.000286064245517361	0.0249563342181123	1	0.00407831989232485
TRINITY_DN132659_c0_g1_i2	ccdc92	Chr01	152187591	152187591	6.52825217323792	-4.59139345114435	0.201117217112922	-4.79251066825727	2.53358367282312e-27	0.694574173180826	3.80966299700593e-12	2.22134376164627e-25	1	3.24786717431357e-10
TRINITY_DN6466_c0_g1_i1	dmrt3	Chr01	116424526	116424526	0.216679914320265	2.73761808762125	1.09670056936134	1.64091751825991	0.00187269517373272	0.278575219640656	0.117518175511395	0.0119509583202223	1	0.35789457382714
TRINITY_DN133002_c6_g5_i3	prss12-like	Chr01	60992714	60992714	3.60679953711962	-2.7416975289321	-0.248183238629483	-2.49351429030262	6.25675746747787e-13	0.606237359987135	1.30357501499051e-05	1.86760128296733e-11	1	0.00029015702946439
TRINITY_DN134192_c7_g1_i1	tmed2	Chr01	152402257	152402257	4.94522603894367	-1.60848231076052	0.402656349335248	-2.01113866009576	4.65686713264915e-07	0.338616244868071	2.65494327069122e-05	6.56107209736006e-06	1	0.00053702843665919
TRINITY_DN46536_c0_g1_i1	bmpr1b	Chr01	66712593	66712593	1.88609181311604	-2.22400967175818	0.843214361952407	-3.06722403371059	0.00133954868601044	0.374069017664286	0.005338944559646	0.00888665003587679	1	0.0424333107878624
TRINITY_DN79346_c0_g2_i1	hpse	Chr01	88798881	88798881	0.292660312202983	2.80833203916589	0.330255243084883	2.47807679608101	0.000314340562864718	0.691664563733562	0.0065235224553033	0.00248265900293939	1	0.0493985541807995
TRINITY_DN45789_c0_g2_i1	LOC100493696-like	Chr01	158204073	158204073	0.0682196017495941	2.22515172885785	0.426670445627911	1.79848128322994	0.00106245069555407	0.562022905189114	0.0279415223115063	0.007274679415572	1	0.141001433805314
TRINITY_DN116581_c0_g1_i1	Xetrov90003661m	Chr01	184914620	184914620	6.48555547768235	-1.51999855714648	0.00673107197043616	-1.52672962911692	4.48721317522388e-06	0.987362830230074	0.00161346443559797	5.26886351507972e-05	1	0.0165645065658717
TRINITY_DN133028_c0_g1_i1	fbxo21	Chr01	156265776	156265776	1.91498405425304	-2.06940980174634	-0.339220857444077	-1.73018894430226	1.91129343404406e-05	0.58195518820221	0.0134983600162389	0.000198161832224354	1	0.0849233524481442
TRINITY_DN94938_c0_g2_i1	cxxc4	Chr01	63487626	63487626	0.337725575223346	-3.80219217642912	0.426356795075076	-4.22854897150419	3.94452379428785e-09	0.664331818022893	3.59208514597077e-05	7.55373304685427e-08	1	0.000694755100138835
TRINITY_DN132825_c3_g1_i6	exoc6b-like	Chr01	8355256	8355256	4.81876376954581	-1.2576197899592	0.228862555364916	-1.48648234532411	1.86234774241527e-05	0.550377318006354	0.000511078417663902	0.000193645686952048	1	0.00652805392064811
TRINITY_DN132828_c10_g4_i1	lap3	Chr01	16446315	16446315	4.04657890464711	-1.01343828790014	-0.0989273872416092	-0.914510900658532	0.0022388011715749	0.81511539246299	0.0501483263861378	0.0139270590557081	1	0.209371550830328
TRINITY_DN134814_c5_g2_i1	cfap97	Chr01	35359086	35359086	5.11043018197429	-1.0188182024135	-0.0718532153967462	-0.946964987016756	0.000510934823111554	0.847920918618325	0.0224077623167515	0.00382069924337475	1	0.121675986874497
TRINITY_DN109454_c0_g1_i2	lhx5	Chr01	133703288	133703288	4.28720286172063	-1.26085790122348	0.13635077707942	-1.3972086783029	6.21504095238013e-05	0.738656562053678	0.00216554026288955	0.000579218798091634	1	0.0208619791864815
TRINITY_DN129469_c0_g2_i4	LOC100486685	Chr01	7605581	7605581	3.85286959096182	-1.09451211865486	0.329534671172906	-1.42404678982776	0.00153772021935234	0.467628554952657	0.00448183159025141	0.0100294592741221	1	0.0369758453460643
TRINITY_DN22400_c0_g2_i1	dock8	Chr01	116644276	116644276	2.93435708358156	-1.53236959619943	-0.219020870888979	-1.31334872531045	0.000108709111339771	0.663971823320119	0.0203544651741177	0.000955114304693667	1	0.114121971295972
TRINITY_DN133064_c1_g5_i1	LOC100487567-like	Chr01	69722063	69722063	0.385631956266956	8.65977482459574	0.630612731314244	8.02916209328149	1.21137117868749e-05	0.658516790691031	0.00012784952768555	0.000130431035384311	1	0.0020782155459635
TRINITY_DN99366_c0_g2_i1	zdhhc21	Chr01	111993185	111993185	5.31844578696402	-6.00683348774101	-0.849003243633831	-5.15783024410717	9.82616525662691e-11	0.396286421895479	0.000385537643202118	2.33922229283352e-09	1	0.00519062799138304
TRINITY_DN4687_c0_g1_i1	LOC100124862	Chr01	30840173	30840173	5.93378548331841	8.28588192632404	-1.48892922875126	9.7748111550753	1.01173049484038e-05	0.310821617983642	2.1680167648594e-06	0.000110543527753663	1	5.96216457422482e-05
TRINITY_DN96776_c0_g2_i1	med26	Chr01	100077708	100077708	5.95909219812147	14.5671476071762	8.83799000772484	5.7291575994514	2.85182788629928e-08	0.0015886318714625	0.0160839787127868	4.8129138231354e-07	0.213768683324122	0.0967075642413031
TRINITY_DN134128_c0_g1_i4	LOC100495334	Chr01	12014876	12014876	3.89528157472018	-2.47100187832937	-0.350944291702311	-2.12005758662706	3.80672466015155e-13	0.412390766257274	2.48328968809743e-05	1.16673096983427e-11	1	0.000507611847454067
TRINITY_DN134537_c0_g2_i1	c9	Chr01	183650566	183650566	0.431443599959025	2.094210651262	1.29001493025653	0.804195721005474	0.00862678157689294	0.188144098209412	0.416086446662095	0.0432163457733142	1	0.686106373352444
TRINITY_DN129428_c0_g1_i1	smad1	Chr01	49182917	49182917	4.15149177380466	-2.19781284447509	0.0292272835695538	-2.22704012804464	1.2688815842414e-11	0.944330597962935	4.78872057535286e-06	3.27475562095039e-10	1	0.000118251791793527
TRINITY_DN91264_c0_g1_i2	cbwd2	Chr01	116760953	116760953	5.06327607793148	-3.69056246997931	-0.283269395764281	-3.40729307421503	3.97692424328889e-30	0.476553754445687	9.12602647042249e-12	4.05147144671572e-28	1	7.40768400242713e-10
TRINITY_DN77366_c0_g1_i1	Xetrov90003785m	Chr01	192377329	192377329	3.03917663815435	-1.54180256405461	-0.225560081136753	-1.31624248291786	3.0474049857865e-05	0.632035058156537	0.0126904711898778	0.000301778243437016	1	0.0812545360180392
TRINITY_DN127247_c0_g1_i4	adam33	Chr01	9999783	9999783	5.92595520106351	-1.74763670346668	-0.0312115368068732	-1.71642516665981	9.48685789421675e-09	0.936128463457808	0.000128955165967785	1.72483963289145e-07	1	0.00209348312338541
TRINITY_DN44004_c1_g1_i1	prmt9	Chr01	48135580	48135580	3.16315740494623	-1.98529438018315	-0.202051984698748	-1.7832423954844	5.48456934928597e-07	0.689218430647206	0.00208083249962729	7.62897836020359e-06	1	0.0202084091810581
TRINITY_DN127225_c3_g5_i1	Xetrov90002289m	Chr01	119794547	119794547	5.25833948461204	-1.0343291831269	0.0163542834666342	-1.05068346659353	0.00147204307267215	0.968763178138311	0.0232186769457925	0.00964107752151202	1	0.124414729128402
TRINITY_DN134813_c1_g1_i1	arsb	Chr01	164009251	164009251	4.17274722183337	-1.95055185929819	-0.228301895188268	-1.72224996410992	3.42124209481766e-09	0.585609189851775	0.000353993063339472	6.61711874188292e-08	1	0.00487282683414176
TRINITY_DN22683_c0_g1_i1	cdo1	Chr01	163360099	163360099	2.50287816921866	-0.563501291069453	1.08591595614717	-1.64941724721662	0.14854622914876	0.0440356210849194	0.0041017188708268	0.336325664611019	1	0.0345651547041577
TRINITY_DN94293_c0_g1_i1	pcsk5	Chr01	119429662	119429662	3.52107192362293	-1.8883298798453	0.13209454874923	-2.02042442859453	3.18535833280563e-07	0.783521062399829	0.000237203029959353	4.59067421124789e-06	1	0.00347636759374031
TRINITY_DN33172_c0_g1_i1	dcaf10	Chr01	96541650	96541650	0.302833891963476	-2.34053678619888	-0.538844526393694	-1.80169225980519	0.00290292681566158	0.585929838904335	0.107492902026674	0.0174543243637974	1	0.339434412319079
TRINITY_DN78127_c0_g1_i1	ufsp2	Chr01	35235940	35235940	3.19029903354095	1.15784520743287	-1.01019706991302	2.16804227734589	0.0359401053017199	0.10986506253132	0.00147921063708306	0.13046175269867	1	0.0155153719303547
TRINITY_DN116543_c0_g2_i1	piwil1	Chr01	149523693	149523693	1.32917126657411	-1.80342357095473	0.0058105636129271	-1.80923413456765	0.0001286266483757	0.992512862322986	0.00812902193533166	0.00111033699934056	1	0.0581852260715068
TRINITY_DN67991_c0_g1_i1	fam172a	Chr01	171646628	171646628	6.18056602607635	8.87004263310838	14.7900317018167	-5.91998906870836	1.84319239773008e-45	7.0009129771265e-31	0.000817945251368034	3.0513322568475e-43	8.80819866217171e-27	0.00965835587056492
TRINITY_DN99652_c0_g1_i3	nup155-like.1	Chr01	184252539	184252539	4.53410938626935	-1.38364323228685	-0.170731037848819	-1.21291219443803	6.42069276215659e-06	0.661871763045238	0.00569422235319535	7.29408090176732e-05	1	0.0444876854886848
TRINITY_DN111752_c0_g1_i1	suds3	Chr01	156928872	156928872	6.36783728765239	-1.18869029047418	0.0379989921805673	-1.22668928265474	0.000185098199335749	0.925954953201192	0.00733669431157864	0.00153920224384847	1	0.0538702185474915
TRINITY_DN109491_c0_g2_i1	dhx29	Chr01	178776535	178776535	5.97696959235554	-1.60196354986868	0.0250126449409183	-1.6269761948096	1.29816996827585e-07	0.948836685042976	0.000258315263210211	1.97974854010456e-06	1	0.00373992345693816
TRINITY_DN116377_c0_g1_i1	mast3-like	Chr01	85017763	85017763	5.28847204184459	-2.17985575147609	-0.087460004469485	-2.09239574700661	1.90084059828567e-13	0.816596357524358	2.23989944651611e-06	6.0316332881037e-12	1	6.1197165876965e-05
TRINITY_DN132855_c1_g4_i1	ankrd50	Chr01	55884569	55884569	1.17014157371324	-2.31944555096262	0.187595102486384	-2.50704065344901	4.48532765585046e-06	0.783411493522585	0.000973594317390486	5.26886351507972e-05	1	0.011129099044871
TRINITY_DN129488_c0_g1_i2	ppp1r3b	Chr01	79031762	79031762	4.68585536727278	-3.7480819656462	-0.0388911021882293	-3.70919086345797	1.0027130033389e-30	0.924321094079838	3.41040490483048e-13	1.04261435136433e-28	1	3.37858341024604e-11
TRINITY_DN34529_c0_g1_i1	ptpn11	Chr01	155232717	155232717	0.980722866311633	-1.79602913677331	0.0194260143387375	-1.81545515111204	0.000501146158585309	0.977221590827196	0.0152685068301678	0.00375419493554097	1	0.0932075296864415
TRINITY_DN133747_c3_g1_i1	irf2	Chr01	35632416	35632416	5.19032991401593	-1.52297234087289	0.290960700159356	-1.81393304103224	1.31711923888533e-05	0.524116258611936	0.000468513706413521	0.000140972655925443	1	0.00605195605466295
TRINITY_DN127236_c4_g7_i4	lmnb2	Chr01	74015431	74015431	1.57293570082853	1.64593070289918	0.0852919459658793	1.5606387569333	0.00252688709965081	0.89239518393364	0.0187689193401479	0.0155310356835646	1	0.107807041895552
TRINITY_DN130763_c0_g2_i1	man2a1	Chr01	135591205	135591205	5.34782876553086	-1.06386133837468	-0.195561512785709	-0.868299825588968	0.000462401280299444	0.611853636014246	0.0425827476349369	0.00350042220703216	1	0.188215295755826
TRINITY_DN86297_c0_g2_i1	pla2g1b	Chr01	143115482	143115482	4.19348862100619	-1.00748162169749	0.0777476911776542	-1.08522931287515	0.00263287060567817	0.857166658828458	0.0227676835588788	0.0160647243090882	1	0.123019802746847
TRINITY_DN132616_c0_g1_i5	pja2-like	Chr01	135727530	135727530	7.19399456644051	-1.09423653176999	0.191889427886537	-1.28612595965653	0.0011272607923855	0.659750978565162	0.00804985477332399	0.00766421597373582	1	0.0577740695546632
TRINITY_DN132876_c2_g4_i1	stk11	Chr01	81121898	81121898	6.71437602481982	-1.4832921904095	1.98207072453434	-3.46536291494384	4.09721965076919e-06	2.57483280822084e-05	5.78305973733814e-11	4.83802618828273e-05	0.0083064766606745	4.19363493287146e-09
TRINITY_DN134123_c0_g6_i4	ccdc112-like	Chr01	133968987	133968987	7.24580108821261	-1.36489802680081	0.426075560910964	-1.79097358771178	7.0581422013702e-05	0.34578936755955	0.000447499875563293	0.000647245015353784	1	0.00584654172834847
TRINITY_DN127275_c7_g1_i1	mob3a	Chr01	83845067	83845067	3.71066931233244	-1.28096418854891	0.0959091445775108	-1.37687333312642	0.000644760193951004	0.843601614907904	0.0111417227339749	0.00469311563794883	1	0.0737011485686149
TRINITY_DN91750_c0_g1_i3	ptbp3	Chr01	95962064	95962064	3.74678562389596	-2.75159011890619	-0.0653477022023571	-2.68624241670383	3.80639260469325e-14	0.888217996236725	1.14053773374301e-06	1.29432779880941e-12	1	3.35664923908485e-05
TRINITY_DN97438_c0_g1_i1	ubqln1	Chr01	121852146	121852146	2.65520235692139	1.23100021637446	-0.205766708405036	1.4367669247795	0.00731605376418279	0.702498602780818	0.0113409538603938	0.0376685400364474	1	0.0747439554712125
TRINITY_DN98218_c0_g1_i2	ddx60	Chr01	41320214	41320214	6.99719807417562	1.27317490554509	-0.328560473715242	1.60173537926033	0.000254934510066466	0.42675481563819	0.000199366573915189	0.002055404382186	1	0.00299860197216252
TRINITY_DN129441_c7_g1_i3	ednra	Chr01	48225092	48225092	2.3251287673618	-1.36976879963208	0.265671862182411	-1.63544066181449	0.00846466074938596	0.697662262011861	0.0318470183313855	0.0425207907350435	1	0.154376136057147
TRINITY_DN52300_c0_g2_i1	Xetrov90000497m	Chr01	18982421	18982421	0.463192528922773	0.0978674824654275	8.31944240495245	-8.22157492248702	0.92328840212489	0.000762432444040959	0.000973901207996104	0.960068848409794	0.122198010123584	0.011129099044871
TRINITY_DN145554_c0_g1_i1	wfs1	Chr01	19412425	19412425	2.84934818851295	0.889345673020031	-0.56738085231272	1.45672652533275	0.0284759986622565	0.231037363521421	0.00398037668277239	0.109562928797914	1	0.0337801748629348
TRINITY_DN57905_c0_g1_i1	commd10	Chr01	163212991	163212991	3.68246851903059	-1.64531769643821	0.0558682241746171	-1.70118592061283	2.25534724127901e-06	0.901313081582549	0.000850891668301599	2.80253346332363e-05	1	0.00996323268937791
TRINITY_DN134145_c0_g1_i1	Xetrov90001259m	Chr01	70178425	70178425	5.35558902608035	-1.02723026476761	0.127244973952534	-1.15447523872015	0.0010021665798572	0.75259061843415	0.00979468021346724	0.00691080231541432	1	0.0670649083568642
TRINITY_DN130789_c2_g1_i1	pcgf3	Chr01	98517274	98517274	4.4711958796102	-1.7652666886241	-0.0690475790554737	-1.69621910956863	1.06448701377728e-08	0.861422989423595	0.000176393707951087	1.92149833053643e-07	1	0.00270976487983712
TRINITY_DN129420_c0_g1_i2	comp	Chr01	87999172	87999172	5.24841298558876	-1.55469870955222	-0.0312183538264643	-1.52348035572576	1.18752917255825e-07	0.933921010819586	0.000369128553578549	1.81984144756901e-06	1	0.00502618062429493
TRINITY_DN116337_c0_g1_i3	LOC548945	Chr02	62242740	62242740	2.30040126709728	-8.79343112955971	-2.0699525696392	-6.7234785599205	1.96692795239021e-34	0.0888022990876165	3.35008519797663e-12	2.31279476943901e-32	1	2.88692444646185e-10
TRINITY_DN132605_c5_g1_i1	Xetrov90006580m	Chr02	146295807	146295807	0.934849767455534	-2.91794570282122	-0.882858190552355	-2.03508751226887	2.06728323626454e-06	0.24796555632482	0.0190901585417628	2.58930055122571e-05	1	0.108827743404254
TRINITY_DN98838_c0_g1_i2	LOC101732392	Chr02	37092929	37092929	5.48241697186851	-6.55636407969164	0.0637145324919297	-6.62007861218357	7.35872047846018e-54	0.902766858770026	2.28388884987672e-21	1.5303097801611e-51	1	4.91192266063657e-19
TRINITY_DN41677_c0_g2_i1	LOC100497330-like	Chr02	147305019	147305019	2.11698471291391	0.391318278539692	10.1145857668846	-9.72326748834496	0.483889641089381	5.34744442285617e-10	3.81123985232005e-09	0.667843080228833	6.11626109146953e-07	1.98967278846327e-07
TRINITY_DN129466_c1_g2_i3	ccdc67	Chr02	162628104	162628104	4.22060070509174	-7.31533636010011	-0.337498490795104	-6.97783786930501	5.71756110452952e-50	0.6200843241641	5.69077769442088e-19	1.08173676746824e-47	1	1.00137789597701e-16
TRINITY_DN118995_c0_g1_i2	slc5a7-like.1	Chr02	105961371	105961371	5.16826213595859	-1.48328022086421	-0.10377989570883	-1.37950032515538	6.16515518858883e-07	0.784717928482366	0.00133989946495363	8.51447859552474e-06	1	0.0143655263044858
TRINITY_DN134164_c0_g10_i1	taf8	Chr02	62361041	62361041	0.722085054273983	-2.06650308434294	2.59473742565957	-4.66124051000251	0.000916490973135892	0.0134047864550058	3.60904078926415e-05	0.00640601732139402	0.806948903271081	0.000695894968431063
TRINITY_DN46536_c0_g2_i1	bora-like	Chr02	123954623	123954623	0.687379082473789	-1.50061085194642	7.70053516785336	-9.20114601979978	0.0878309396798409	0.000610882779595189	6.31971544900999e-05	0.241197199079323	0.103165391831904	0.00113506780759057
TRINITY_DN129440_c9_g2_i2	dctn2	Chr02	137419632	137419632	3.20742854889007	-1.60872971591946	-0.0115907898646169	-1.59713892605485	1.28306739929181e-05	0.980576303927652	0.00289506967123267	0.000137620737290621	1	0.0264423368919156
TRINITY_DN111713_c0_g2_i1	arhgap20	Chr02	154953253	154953253	3.32308497566061	-1.93793651673962	0.241609096953005	-2.17954561369263	2.212075379287e-06	0.652362490515753	0.000398972757254769	2.75284138323436e-05	1	0.0053287428295126
TRINITY_DN79738_c0_g1_i1	LOC100170463	Chr02	85080445	85080445	1.5414287063824	-10.7011135208735	0	-10.7011135208735	5.27706028667745e-28	1	4.7475326459648e-12	4.7937425268471e-26	1	3.98207213234708e-10
TRINITY_DN132635_c2_g4_i2	cct8	Chr02	12531037	12531037	5.71538045374911	-1.14400712123687	0.0783305237728023	-1.22233764500967	0.00013325966911215	0.839273511456392	0.00451575428961498	0.00114366065957334	1	0.0371815029105867
TRINITY_DN133018_c1_g1_i4	hoxc9	Chr02	142919830	142919830	4.04245314896791	-2.65263864197549	0.568422009175573	-3.22106065115106	2.32736020645443e-12	0.258480534575756	7.45441454791821e-08	6.58015335674303e-11	1	2.90364447785241e-06
TRINITY_DN132850_c1_g1_i2	lipt1	Chr02	109291695	109291695	2.41027306690501	1.29088924898287	-0.341330002553568	1.63221925153643	0.00207060469472707	0.47897786633061	0.00149507827648374	0.0130256564833543	1	0.0156426838549523
TRINITY_DN116340_c0_g1_i1	srr	Chr02	27407970	27407970	4.90218415604277	-2.27331032339138	-0.173385255679213	-2.09992506771217	8.21086919172994e-14	0.65298330641706	3.56973369216899e-06	2.71498162249015e-12	1	9.08242759312925e-05
TRINITY_DN132653_c3_g3_i1	tsfm	Chr02	138718700	138718700	2.07227194891987	0.150539962356779	9.98197372212034	-9.83143375976356	0.843749628015059	1.38674788064376e-06	2.35773774254686e-06	0.91538430465172	0.000684210527855667	6.38619535152924e-05
TRINITY_DN132851_c3_g3_i1	Xetrov90006764m	Chr02	155127743	155127743	4.5309131081055	-1.63480075458546	0.204882205335794	-1.83968295992125	1.64950859574991e-07	0.614797461356689	6.96786544832645e-05	2.4809674115275e-06	1	0.00123822315166835
