gid	gname	chr	start	end	logCPM	logFC.M46.F46	logFC.M46.SR46	logFC.SR46.F46	PV.M46.F46	PV.M46.SR46	PV.SR46.F46	FDR.M46.F46	FDR.M46.SR46	FDR.SR46.F46
TRINITY_DN67991_c0_g1_i1	fam172a	Chr01	171646628	171646628	6.18056602607635	8.87004263310838	14.7900317018167	-5.91998906870836	1.84319239773008e-45	7.0009129771265e-31	0.000817945251368034	3.0513322568475e-43	8.80819866217171e-27	0.00965835587056492
TRINITY_DN129488_c0_g1_i2	ppp1r3b	Chr01	79031762	79031762	4.68585536727278	-3.7480819656462	-0.0388911021882293	-3.70919086345797	1.0027130033389e-30	0.924321094079838	3.41040490483048e-13	1.04261435136433e-28	1	3.37858341024604e-11
TRINITY_DN132876_c2_g4_i1	stk11	Chr01	81121898	81121898	6.71437602481982	-1.4832921904095	1.98207072453434	-3.46536291494384	4.09721965076919e-06	2.57483280822084e-05	5.78305973733814e-11	4.83802618828273e-05	0.0083064766606745	4.19363493287146e-09
TRINITY_DN52300_c0_g2_i1	Xetrov90000497m	Chr01	18982421	18982421	0.463192528922773	0.0978674824654275	8.31944240495245	-8.22157492248702	0.92328840212489	0.000762432444040959	0.000973901207996104	0.960068848409794	0.122198010123584	0.011129099044871
TRINITY_DN116337_c0_g1_i3	LOC548945	Chr02	62242740	62242740	2.30040126709728	-8.79343112955971	-2.0699525696392	-6.7234785599205	1.96692795239021e-34	0.0888022990876165	3.35008519797663e-12	2.31279476943901e-32	1	2.88692444646185e-10
TRINITY_DN98838_c0_g1_i2	LOC101732392	Chr02	37092929	37092929	5.48241697186851	-6.55636407969164	0.0637145324919297	-6.62007861218357	7.35872047846018e-54	0.902766858770026	2.28388884987672e-21	1.5303097801611e-51	1	4.91192266063657e-19
TRINITY_DN41677_c0_g2_i1	LOC100497330-like	Chr02	147305019	147305019	2.11698471291391	0.391318278539692	10.1145857668846	-9.72326748834496	0.483889641089381	5.34744442285617e-10	3.81123985232005e-09	0.667843080228833	6.11626109146953e-07	1.98967278846327e-07
TRINITY_DN129466_c1_g2_i3	ccdc67	Chr02	162628104	162628104	4.22060070509174	-7.31533636010011	-0.337498490795104	-6.97783786930501	5.71756110452952e-50	0.6200843241641	5.69077769442088e-19	1.08173676746824e-47	1	1.00137789597701e-16
TRINITY_DN134164_c0_g10_i1	taf8	Chr02	62361041	62361041	0.722085054273983	-2.06650308434294	2.59473742565957	-4.66124051000251	0.000916490973135892	0.0134047864550058	3.60904078926415e-05	0.00640601732139402	0.806948903271081	0.000695894968431063
TRINITY_DN46536_c0_g2_i1	bora-like	Chr02	123954623	123954623	0.687379082473789	-1.50061085194642	7.70053516785336	-9.20114601979978	0.0878309396798409	0.000610882779595189	6.31971544900999e-05	0.241197199079323	0.103165391831904	0.00113506780759057
TRINITY_DN79738_c0_g1_i1	LOC100170463	Chr02	85080445	85080445	1.5414287063824	-10.7011135208735	0	-10.7011135208735	5.27706028667745e-28	1	4.7475326459648e-12	4.7937425268471e-26	1	3.98207213234708e-10
TRINITY_DN133018_c1_g1_i4	hoxc9	Chr02	142919830	142919830	4.04245314896791	-2.65263864197549	0.568422009175573	-3.22106065115106	2.32736020645443e-12	0.258480534575756	7.45441454791821e-08	6.58015335674303e-11	1	2.90364447785241e-06
TRINITY_DN132653_c3_g3_i1	tsfm	Chr02	138718700	138718700	2.07227194891987	0.150539962356779	9.98197372212034	-9.83143375976356	0.843749628015059	1.38674788064376e-06	2.35773774254686e-06	0.91538430465172	0.000684210527855667	6.38619535152924e-05
TRINITY_DN127238_c0_g1_i2	lck	Chr02	82305654	82305654	4.13433420816516	-2.43695014164933	0.565894857649222	-3.00284499929855	1.29863001106371e-13	0.198357729300963	5.86641814212803e-09	4.21100862994796e-12	1	2.93472524275085e-07
TRINITY_DN79505_c0_g1_i1	cela1-like.1	Chr02	139175426	139175426	4.02735976235102	-4.68026317235654	-0.0818651776917795	-4.59839799466476	1.40305911910824e-36	0.863055344443183	4.62707248059543e-15	1.76525883070603e-34	1	5.49202947307654e-13
TRINITY_DN80690_c2_g2_i1	mid1	Chr02	71802740	71802740	2.418084014053	-3.10371543830614	-0.308174773856922	-2.79554066444922	1.35986388861016e-12	0.582816258963865	1.93253767463775e-05	3.96044618392333e-11	1	0.000406252677584877
TRINITY_DN98655_c0_g1_i1	sez6	Chr02	26232354	26232354	4.3077095047779	-8.56921337889891	0.568182782860644	-9.13739616175955	7.61284188142309e-66	0.559214454141608	7.10531780103287e-27	2.55415920349666e-63	1	2.54602992105587e-24
TRINITY_DN69456_c0_g2_i1	kiaa0319l	Chr02	56327598	56327598	2.06920907747975	-9.3216114440912	-1.87939445128811	-7.44221699280309	1.54456484427399e-32	0.21638795432277	2.41318128264429e-12	1.70464408668712e-30	1	2.12297566132337e-10
TRINITY_DN99798_c0_g3_i1	LOC100494968	Chr02	46165667	46165667	0.0426052899029887	-5.58034615365314	0.639506547032427	-6.21985270068556	3.54645629068876e-12	0.67609145728586	2.80545107636399e-06	9.80653622446168e-11	1	7.39199638058085e-05
TRINITY_DN96290_c0_g1_i1	rabif	Chr02	49235169	49235169	4.80954933613252	-1.77453128884236	1.75837909571643	-3.53291038455879	0.0153059733000898	0.0941485891075674	0.00333150103587686	0.0686531561764988	1	0.0295074130819322
TRINITY_DN91592_c1_g1_i1	klf12	Chr02	123650995	123650995	0.0722219015918797	-2.21885196282542	2.14477228840557	-4.36362425123099	0.00131057851547024	0.0624969894140512	0.00036478811399366	0.00871744308347283	1	0.00498867571327308
TRINITY_DN68190_c0_g2_i1	LOC100492376	Chr02	135224758	135224758	1.76275019309457	-10.9436546551916	0	-10.9436546551916	7.13672254363169e-33	1	5.13722691489337e-14	7.94607740554886e-31	1	5.57189831290784e-12
TRINITY_DN10201_c0_g1_i1	mpo	Chr02	38551658	38551658	3.15319586445604	-4.28027075712056	0.263674000564633	-4.5439447576852	1.34043398879866e-21	0.658061704705354	2.73714279314404e-10	8.24678250859188e-20	1	1.77512175525473e-08
TRINITY_DN134898_c1_g7_i3	gpr22	Chr03	66920676	66920676	0.639926886191698	3.45300674437442	0.0698660935083014	3.38314065086612	1.98419684289691e-05	0.930948132196495	0.000236945573588914	0.00020504453863579	1	0.00347636759374031
TRINITY_DN84979_c0_g1_i1	pld2	Chr03	134157196	134157196	5.27302673842121	-2.742238328232	0.337378582452392	-3.0796169106844	2.8537376676703e-19	0.394910344973501	1.19819089242325e-10	1.50858405318461e-17	1	8.19295582229519e-09
TRINITY_DN132830_c9_g3_i5	hspa4	Chr03	28240474	28240474	5.5685269263733	-3.04968668352978	0.218450834559931	-3.26813751808971	4.29354738265906e-20	0.606008767093672	3.72444931455889e-10	2.36408168030306e-18	1	2.33711516464452e-08
TRINITY_DN45107_c0_g1_i1	adck2	Chr03	118129	118129	2.51177660010834	-11.704792335654	0	-11.704792335654	3.82301218413402e-37	1	2.08560237565678e-15	4.8340932456967e-35	1	2.58522229451486e-13
TRINITY_DN94325_c0_g2_i1	g3bp1	Chr03	11674361	11674361	0.973325459799858	0.723906728988325	3.96271928374983	-3.2388125547615	0.16701665467876	1.02645861148489e-05	0.000364524422666283	0.3612377584392	0.00403574656887409	0.00498778034124616
TRINITY_DN95685_c0_g2_i1	plekha2	Chr03	121580427	121580427	0.183539323037242	-4.55205616419276	4.71263036862717	-9.26468653281993	8.57529033965023e-07	0.0372853772816037	1.80575298266754e-05	1.15886160481535e-05	1	0.000384417616775494
TRINITY_DN99286_c0_g1_i1	nampt	Chr03	67255881	67255881	0.330422030183792	1.45175376421317	8.54833664345491	-7.09658287924174	0.0329235447341714	1.36390880591374e-06	0.000146589727545084	0.121910218228135	0.000684210527855667	0.0023316291493154
TRINITY_DN95685_c0_g1_i1	gnai1	Chr03	69432275	69432275	4.30841202661349	-3.93201252694634	0.0463558904743197	-3.97836841742066	9.67012412266168e-29	0.917844398846915	1.05853842710255e-12	9.18223899239758e-27	1	9.7926479563167e-11
TRINITY_DN97753_c0_g1_i1	optn	Chr03	72363371	72363371	6.54507233734596	-11.6323129020201	4.1090258610588	-15.7413387630789	3.264355345843e-100	0.0478393488919928	8.17713511094212e-41	1.20017187390297e-96	1	7.54824900622219e-37
TRINITY_DN654_c0_g1_i1	ccdc3-like.1	Chr03	72393947	72393947	1.46997656102002	0.209000960135215	9.39070283429351	-9.18170187415829	0.882511269222194	0.00424341062059601	0.00521226951134415	0.937978080989992	0.409107055348879	0.0416105132341221
TRINITY_DN74428_c0_g1_i1	bnip3l	Chr03	106313880	106313880	8.62545954715246	-12.5587942420919	2.35567072027786	-14.9144649623697	4.14236775873147e-94	0.0546459618379269	8.57141231060961e-38	4.53193043099826e-91	1	1.54058891408478e-34
TRINITY_DN96535_c0_g2_i1	LOC100495139	Chr03	528609	528609	0.580153312516095	-1.24483941934922	7.78939884575545	-9.03423826510467	0.355606668893004	0.0103861961744648	0.00451857154868117	0.559034315358755	0.719232163713295	0.0371815029105867
TRINITY_DN83270_c0_g1_i1	ogdh	Chr03	107912282	107912282	7.84517725421746	-12.2259625697547	4.81600177283656	-17.0419643425912	1.1353920514083e-98	0.0129637475653136	1.1998965157131e-40	2.19768232227592e-95	0.799229515715703	7.54824900622219e-37
TRINITY_DN43685_c0_g2_i1	sfxn1	Chr03	32699000	32699000	0.353390252346304	-8.73365403084818	-9.07940940160655	0.345755370758373	1.55725161879628e-15	2.98030358253013e-15	0.644984061385674	6.10360163298611e-14	8.33259767191175e-12	0.832626319173915
TRINITY_DN44990_c0_g1_i1	kiaa1024	Chr03	115651364	115651364	0.232393015111512	-4.40830617960874	2.00167040331957	-6.40997658292831	6.06207771952368e-07	0.196824167145661	7.80317666699065e-05	8.38592972272536e-06	1	0.00135883276450855
TRINITY_DN75941_c0_g1_i4	ptprr	Chr03	50132849	50132849	0.549036307692067	-4.21005691634255	-0.742393047429134	-3.46766386891341	7.72120863883042e-12	0.38141364124184	8.52333655969235e-05	2.04730003138978e-10	1	0.00145800623964336
TRINITY_DN98982_c0_g1_i2	bnip2	Chr03	86740872	86740872	4.45229289456577	-4.88841006316175	-0.233022229625255	-4.65538783353649	1.12046016440192e-35	0.629575628327942	5.82609024635233e-14	1.38206564298263e-33	1	6.29192741926882e-12
TRINITY_DN93756_c0_g1_i1	nup133	Chr03	109169358	109169358	0.736024000791342	8.89025926592502	0.162783156945489	8.72747610897953	2.29575211943686e-13	0.807398030391879	4.29812177227313e-11	7.21198633974902e-12	1	3.18098935752085e-09
TRINITY_DN134122_c5_g6_i1	alx1	Chr03	44294726	44294726	2.83260840838276	-5.38575944495788	-0.2374943475139	-5.14826509744398	5.01828017299004e-32	0.708196802700458	5.35457974768509e-13	5.49021669534558e-30	1	5.04634045659175e-11
TRINITY_DN132696_c0_g3_i1	LOC100485425-like	Chr04	127401326	127401326	4.68432576791617	-3.33697634924311	-0.0982560970783987	-3.23872025216471	4.39125197383766e-17	0.842742952163083	1.4222749599842e-07	1.93854514767855e-15	1	5.24761067713817e-06
TRINITY_DN92285_c0_g1_i1	diras3	Chr04	80261758	80261758	4.39948545496933	-11.6733037753143	-0.987735253957773	-10.6855685213565	1.74231810269197e-75	0.561393689920308	5.63925628536254e-29	8.59646086628198e-73	1	2.44656217083755e-26
TRINITY_DN129466_c1_g5_i1	Xetrov90012485m	Chr04	113014916	113014916	3.89985741752848	-8.99016052038008	0.290795909818697	-9.28095643019877	2.41983289570416e-55	0.8041729997283	2.49220396453769e-22	5.53547774132763e-53	1	5.8608718093142e-20
TRINITY_DN95094_c0_g3_i1	LOC100145035	Chr04	77184407	77184407	3.75357073184251	1.99609773457867	3.34763976987965	-1.35154203530097	8.65576459875672e-06	3.57907072757122e-07	0.0269551719550521	9.59493412328262e-05	0.000219658918824085	0.137406084243386
TRINITY_DN96567_c0_g1_i1	prkar2a	Chr04	125970605	125970605	1.98074988621128	-11.1718330068269	0	-11.1718330068269	5.04396586806382e-31	1	4.05631260517004e-13	5.33282828311302e-29	1	3.94088780246694e-11
TRINITY_DN23317_c0_g1_i1	eef1g	Chr04	41529466	41529466	2.35688701715686	-2.54046949797175	1.33824287102481	-3.87871236899656	7.44865608258254e-08	0.0508805087991716	8.05125868811493e-07	1.18020582771029e-06	1	2.47367304479897e-05
TRINITY_DN27210_c0_g1_i1	sart1	Chr04	36468103	36468103	3.18901226520255	0.518037480192303	6.8751249605246	-6.35708748033229	0.622287292114141	0.000823452438514439	0.0017079694879456	0.771664455522774	0.131142618419866	0.0173717203820433
TRINITY_DN99366_c0_g1_i1	pik3r3	Chr04	81893324	81893324	5.24213866304625	-5.94502479982388	8.4587210859435	-14.4037458857674	2.2431667224386e-08	0.000363971072503398	8.34106902435695e-08	3.84501391258328e-07	0.0699130083771222	3.2043712955709e-06
TRINITY_DN17174_c0_g1_i1	ube2u	Chr04	78861440	78861440	2.22747876605581	-5.73418325088257	-1.57109962090109	-4.16308362998147	1.02013665718487e-26	0.0214650909314573	2.75859653629772e-08	8.73119003562681e-25	1	1.17651804479423e-06
TRINITY_DN25151_c0_g2_i1	LOC100488772	Chr04	126684690	126684690	0.425897569029046	-2.97774844998093	1.97035409412236	-4.94810254410329	9.31019674425863e-06	0.0786904356595949	4.04394141597977e-05	0.000102481400120639	1	0.000769285269950832
TRINITY_DN26036_c0_g2_i1	LOC100124841	Chr04	37311946	37311946	0.265070732003239	-6.59238671518689	-2.59865138462725	-3.99373533055964	3.40888835412214e-15	0.027955561959962	8.11706263279853e-05	1.29769830037482e-13	1	0.00140474310198837
TRINITY_DN133080_c7_g9_i1	gcsh	Chr04	55258488	55258488	3.23440831553339	-5.71295818886523	2.31596787974653	-8.02892606861176	6.35587922836142e-21	0.0226790036805009	3.49723438505077e-12	3.72804170217386e-19	1	3.00344398740726e-10
TRINITY_DN98315_c0_g1_i3	c1qtnf4	Chr04	7938833	7938833	2.27972813012035	-4.91213570240971	3.56893940710888	-8.48107510951859	8.27607976755588e-25	0.00136225195004611	1.36291611134675e-16	6.16127204707126e-23	0.191499138653689	1.93019026201595e-14
TRINITY_DN116369_c0_g1_i1	emc3	Chr04	114265033	114265033	5.28866897038439	-3.00552181255954	-0.0633044057987006	-2.94221740676084	1.28832187201619e-18	0.882521773924001	2.15147845091397e-08	6.61592719704967e-17	1	9.48120004559512e-07
TRINITY_DN49526_c0_g2_i1	ssuh2-like	Chr04	120791560	120791560	2.86717143071996	-2.2171949043339	0.993172729599762	-3.21036763393366	5.65367462942272e-05	0.190455737272832	0.000274487780199023	0.000531230077297102	1	0.00394682057894172
TRINITY_DN96806_c0_g2_i1	dhcr24	Chr04	87560465	87560465	1.8379253065311	-6.67897267942591	4.3296072393093	-11.0085799187352	6.24599288672001e-23	0.0400635000775782	1.59143254716736e-12	4.21361713159613e-21	1	1.4200431625664e-10
TRINITY_DN93558_c0_g2_i1	foxp1	Chr04	130190634	130190634	4.93818926809491	-6.69125463436457	-0.46555193244446	-6.22570270192011	9.48980771150679e-71	0.334863061906492	9.33593280662948e-26	3.61806108249463e-68	1	3.01179586170792e-23
TRINITY_DN69456_c0_g1_i2	cmpk1-like	Chr04	83817764	83817764	7.23637416174027	-12.0865058505884	0.537840004011739	-12.6243458546001	1.4993237380589e-99	0.637747192730515	5.16947398339705e-38	3.77274832207761e-96	1	1.00061133726323e-34
TRINITY_DN69434_c0_g2_i1	slc38a7	Chr04	27557682	27557682	3.60401508152436	-10.1010451645515	-1.66888533120829	-8.43215983334321	1.3064649725171e-55	0.186094404785629	2.26462618460877e-20	3.04394241698592e-53	1	4.45193661588362e-18
TRINITY_DN129455_c0_g1_i2	qars	Chr04	126327937	126327937	3.90635763435818	-2.82337194215589	0.950895201981786	-3.77426714413768	5.09901421415015e-08	0.174205519742783	8.0870301950983e-06	8.32078434958887e-07	1	0.000189296689115589
TRINITY_DN134508_c1_g2_i1	zxdc	Chr04	122558662	122558662	0.953206730792237	-3.81097729629413	6.16198759259863	-9.97296488889276	0.000279593905034045	0.0104721054627802	9.16568122131524e-05	0.00224062751124617	0.719232163713295	0.00155519916771379
TRINITY_DN92151_c0_g2_i1	tcf25	Chr04	63579990	63579990	2.56197196578135	0.771867951249847	10.6855273590462	-9.91365940779639	0.496788953027053	0.000155062290365765	0.000382543715006953	0.677067671831216	0.0348377893970869	0.0051617524857353
TRINITY_DN118036_c0_g1_i1	cmtm3	Chr04	60470399	60470399	5.3316498880576	-3.35409983006479	-0.0848587170246534	-3.26924111304013	1.95867692906299e-26	0.829283046350945	2.39273009163672e-11	1.66507390425716e-24	1	1.85256207064169e-09
TRINITY_DN73574_c0_g2_i1	coa7	Chr04	86846243	86846243	6.07611674752685	-3.4002164911483	0.0230880660363652	-3.42330455718466	3.09587473443777e-26	0.953948179402554	1.01978500660227e-11	2.61414415914958e-24	1	8.25107720936751e-10
TRINITY_DN130794_c4_g14_i1	galm	Chr05	51861623	51861623	1.38966360893822	-4.20626857212343	-2.4240478761007	-1.78222069602273	2.55555157880527e-05	0.0289395471026957	0.189499917334754	0.000257633591255918	1	0.463850819055876
TRINITY_DN108846_c0_g2_i5	selt	Chr05	114961078	114961078	0.552321022886196	-5.77211098739578	1.05674527745274	-6.82885626484852	3.03522253173332e-05	0.589310969931482	0.00423561556715098	0.000300690175456714	1	0.035420669496916
TRINITY_DN74831_c0_g1_i1	gpr63	Chr05	85153301	85153301	6.45865028922997	-2.59859347687159	0.435436369413867	-3.03402984628546	1.3205736940405e-10	0.406298845368029	1.7821534709313e-06	3.09400333921238e-09	1	5.01614404799154e-05
TRINITY_DN133770_c0_g3_i3	anapc1	Chr05	23768507	23768507	0.168672698400026	2.41961795584759	-0.763133062495568	3.18275101834316	0.00159417643484266	0.319598564731609	0.000339317313306214	0.0103491697502485	1	0.00469392059083247
TRINITY_DN78129_c0_g1_i2	LOC101732829	Chr05	144979877	144979877	0.541526890733744	0.831823450406549	4.80756571605229	-3.97574226564574	0.128696373778849	3.30773354205047e-06	0.000176099597554513	0.307051600401703	0.00146021928278274	0.00270898901919911
TRINITY_DN127202_c3_g6_i1	LOC101732807	Chr05	101022865	101022865	2.33753402983406	-3.22089081932051	-0.289136348845906	-2.9317544704746	2.95505122187651e-12	0.625304976622493	2.41822155186729e-05	8.25282507170684e-11	1	0.000496327152607149
TRINITY_DN97559_c0_g1_i1	ttc27	Chr05	56423508	56423508	6.92097605362497	-5.1261675913939	-0.194712856919972	-4.93145473447392	1.28187764617204e-35	0.682592945043584	7.98506728325055e-14	1.56581976750617e-33	1	8.44236336337957e-12
TRINITY_DN33377_c0_g1_i1	bai3	Chr05	90392117	90392117	2.62639186173932	-2.72662211238343	0.379680691638534	-3.10630280402197	8.14859166128638e-09	0.545865991695094	2.62393951423286e-05	1.49557266209299e-07	1	0.00053161183572175
TRINITY_DN134152_c0_g1_i1	nceh1	Chr05	93084095	93084095	1.99057332293515	-2.41578490100745	0.666679671030296	-3.08246457203775	9.34486779158986e-09	0.25718878626331	3.00936447641511e-06	1.7027147591584e-07	1	7.86341000208032e-05
TRINITY_DN13911_c0_g1_i1	polr2d	Chr05	121932173	121932173	0.657743310850932	-2.0833593471711	7.27137489963993	-9.35473424681103	0.0839681612869837	0.00836410216305785	0.00141249932921673	0.233959787671838	0.630137433320433	0.0149652891036086
TRINITY_DN111724_c0_g1_i1	psmd2	Chr05	111192108	111192108	4.32448381430061	-6.19790568157823	0.57042191107843	-6.76832759265666	1.11287278597882e-55	0.319936921641295	2.2069869209919e-24	2.61712316949392e-53	1	6.31072862419537e-22
TRINITY_DN132840_c3_g2_i1	capn2.2	Chr05	5263143	5263143	1.88382129865747	-2.39727351005484	0.951550554383532	-3.34882406443838	5.19320404836961e-05	0.248915522959172	0.000449657647957173	0.000492210162873571	1	0.00587168416997734
TRINITY_DN96966_c0_g2_i1	clhc1	Chr05	20234228	20234228	0.0690607550939825	-9.11493584822207	0	-9.11493584822207	4.87697610401741e-12	1	1.1960093443942e-05	1.32813149031807e-10	1	0.000269428676212991
TRINITY_DN89374_c0_g2_i1	fam46a	Chr05	80205014	80205014	2.8649965471979	-3.65522500973161	-0.587921990870139	-3.06730301886147	5.7644046678548e-15	0.310060189523358	1.26271892219391e-05	2.13937632237803e-13	1	0.000282182915090279
TRINITY_DN50226_c0_g1_i1	fam49a	Chr05	137216553	137216553	1.13565085400641	9.73808895764401	9.73808895764401	0	3.06155309332867e-06	0.000513752767959174	1	3.71624990291507e-05	0.0885449376723061	1
TRINITY_DN75302_c0_g2_i1	mff-like	Chr05	125447760	125447760	6.44497675401937	-12.0556415096343	-3.29983611152981	-8.75580539810447	8.78779915644708e-99	2.53595983570389e-05	4.97896392436024e-30	1.84272825144731e-95	0.0083064766606745	2.4565817495819e-27
TRINITY_DN60784_c0_g1_i1	Xetrov90013213m	Chr05	20248479	20248479	4.24757282976056	-3.03247798915694	0.20072470217789	-3.23320269133483	1.39438564064023e-16	0.671267070457476	1.74769760097532e-08	5.94693658905593e-15	1	7.93814345367184e-07
TRINITY_DN99075_c0_g1_i2	atr	Chr05	116280008	116280008	2.16652539624715	-2.13004119381014	1.17446628032224	-3.30450747413238	6.85865868049078e-06	0.082043056357757	1.48320504702334e-05	7.74615926289001e-05	1	0.000325670930176687
TRINITY_DN111790_c1_g2_i1	crnkl1	Chr05	24504574	24504574	1.4148347658166	-1.1907185201809	-3.42957018768111	2.23885166750021	0.103954002120855	3.67649896893566e-05	0.0154943945407983	0.269558383694051	0.0108837345359209	0.094197982563447
TRINITY_DN95726_c0_g1_i1	fetub	Chr05	98046138	98046138	4.85615780421035	7.94598395532269	13.4574850833876	-5.51150112806487	8.52493855361661e-05	0.000212453027755685	0.0588682455979033	0.000767213980059566	0.0456919276702249	0.232799255693861
TRINITY_DN67822_c0_g2_i1	prss35	Chr05	81019542	81019542	1.06704707599896	-3.21805806994319	6.80236443750098	-10.0204225074442	4.29031939126645e-07	0.000212104231945199	7.22467583460729e-09	6.07183952994588e-06	0.0456919276702249	3.54375278803554e-07
TRINITY_DN37225_c0_g1_i1	ripply2.1	Chr05	81152092	81152092	0.303652555430458	0	-10.3175414689588	10.3175414689588	1	3.99592791889372e-19	6.87692083130316e-14	1	1.67582557038538e-15	7.33237113890176e-12
TRINITY_DN96802_c0_g1_i1	traf3ip3	Chr05	73918736	73918736	3.25295209531415	-3.89720000708949	0.425662754451041	-4.32286276154053	1.58759749939037e-14	0.521275706298876	1.46997006641041e-07	5.68260538793169e-13	1	5.38411306857133e-06
TRINITY_DN133726_c0_g3_i2	LOC100487349	Chr06	61545114	61545114	1.27031430004025	-4.09946806413602	0.132862018343712	-4.23233008247974	2.51368113117183e-13	0.867886717958555	1.53187593028126e-06	7.85736127995984e-12	1	4.39527868114792e-05
TRINITY_DN132667_c0_g1_i1	sfrp4	Chr06	80859061	80859061	0.202392382950393	-3.08431008985747	-0.834716900736559	-2.24959318912091	3.85710411961023e-07	0.290445804560209	0.00772254205759205	5.4896103485154e-06	1	0.0560273645084083
TRINITY_DN98334_c0_g1_i1	cldn12	Chr06	20943002	20943002	2.4398997468504	-6.80981435612283	4.7973099509382	-11.607124307061	8.62027105960709e-26	0.0173713526145133	4.3859934514961e-14	6.99715744106107e-24	0.91830955008193	4.79846753130419e-12
TRINITY_DN47771_c0_g1_i1	ago2	Chr06	130407717	130407717	0.0481919461142042	-4.95084321577488	-0.209791057203676	-4.74105215857121	2.34390338879662e-10	0.861891471452012	5.99402884000025e-05	5.27545983651963e-09	1	0.00108587291361358
TRINITY_DN132603_c6_g2_i2	LOC100485797-like	Chr06	134767664	134767664	4.11066515409139	-3.52936036823868	-0.139854847746814	-3.38950552049187	1.52943747158636e-15	0.799491434997558	7.98852759522507e-07	6.00393683268762e-14	1	2.45739999851648e-05
