gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB
TRINITY_DN131583_c4_g1_i1	senp1-like	Chr02	140277955	140277955	2.35023994523617	-6.69827202356887	1.21658508375163e-27	1.17995718283725e-24
TRINITY_DN113556_c0_g1_i2	npff	Chr02	143948394	143948394	0.315304995302286	-5.87835569768763	1.09394844760963e-07	7.98611773971364e-06
TRINITY_DN65335_c0_g1_i1	krt18	Chr02	144913853	144913853	0.929249786374522	-6.18849827961767	2.15593104295842e-16	3.13094221035411e-14
TRINITY_DN194884_c0_g1_i1	LOC100492997-like	Chr02	146585783	146585783	0.187864385874309	-8.44442196503032	1.3273431918875e-14	1.5082284126397e-12
TRINITY_DN22248_c0_g1_i1	n6amt2	Chr02	155934642	155934642	0.511552940574189	-8.7990225826967	2.59791710245912e-16	3.69380286656976e-14
TRINITY_DN24113_c0_g2_i1	acat1	Chr02	156866472	156866472	0.947188875841964	-5.40658471273114	4.51616807533317e-14	4.73535044099702e-12
TRINITY_DN121487_c0_g2_i1	rab19	Chr03	208445	208445	1.0773843107325	8.2627327588383	0.000197350473380346	0.0118310084008611
TRINITY_DN31207_c0_g1_i1	nme5	Chr03	22271480	22271480	2.68884874125913	-7.67776852983301	8.5053855664301e-34	2.30980755827542e-30
TRINITY_DN122389_c1_g2_i1	ubtd2	Chr03	30816240	30816240	1.10700580892191	-7.89172357208039	7.56785629636932e-21	2.41788556988825e-18
TRINITY_DN92311_c0_g1_i1	jakmip2	Chr03	34073348	34073348	0.412224584233185	-8.69156055430147	1.85167632613959e-16	2.74786743109141e-14
TRINITY_DN123166_c4_g3_i1	Xetrov90007911m	Chr03	45629579	45629579	0.716960526828671	-6.72257708873052	1.63498684914166e-15	2.12446592641818e-13
TRINITY_DN44602_c0_g2_i1	yeats4	Chr03	49475863	49475863	1.20341046177485	-7.98628437790721	5.50617420973341e-19	1.28906183632526e-16
TRINITY_DN120751_c0_g1_i2	tspan12-like	Chr03	59737526	59737526	2.73514467819945	-1.42948094829118	0.000870214333884851	0.0483280381703699
TRINITY_DN50059_c0_g1_i1	gtse1	Chr03	65133393	65133393	0.510554438734186	-8.79745823584573	6.94348232516512e-15	8.1629501950004e-13
TRINITY_DN63671_c0_g1_i1	grm3	Chr03	71474382	71474382	2.02292117368757	-6.53405662730217	2.83031316396107e-17	4.78174949501429e-15
TRINITY_DN93756_c0_g1_i1	bend7	Chr03	72180664	72180664	1.09459805347598	8.36143181463477	2.79737273189153e-09	2.11022920222162e-07
TRINITY_DN115709_c1_g2_i1	cttn-like.1	Chr03	80279098	80279098	3.25580284764813	-1.30140390815089	0.00039322737550082	0.0232149474705995
TRINITY_DN133769_c11_g8_i1	sv2b-like	Chr03	101807482	101807482	5.9175354346362	7.24486009029341	0.000226583547193186	0.0135535889672364
TRINITY_DN123448_c1_g1_i1	map2k5	Chr03	116591915	116591915	2.30290021208564	-7.31429622875009	7.56148298402494e-28	7.89796897681404e-25
TRINITY_DN95020_c0_g3_i1	spc24	Chr03	127283472	127283472	0.263816555658746	-5.35700725030627	8.3255975190002e-10	6.38695626620024e-08
TRINITY_DN131425_c0_g1_i1	fibin	Chr04	12239155	12239155	0.497980755298592	-6.11156317374334	1.79558056920744e-13	1.77536773693355e-11
TRINITY_DN207883_c0_g1_i1	cd151	Chr04	35118694	35118694	1.19391316872039	-5.89710067466548	1.16715739244226e-17	2.04493505203577e-15
TRINITY_DN123447_c0_g2_i1	rassf7	Chr04	39550251	39550251	1.37634172390935	-6.62318563603569	1.96615255618173e-19	5.08521952078354e-17
TRINITY_DN98734_c0_g1_i1	eef1g	Chr04	41529466	41529466	0.951069869095461	-7.72121302862976	1.06318141432749e-18	2.27345021014896e-16
TRINITY_DN61172_c0_g1_i1	sipa1-like	Chr04	42953974	42953974	0.504088737250251	-5.18398702959165	4.92900297098209e-11	3.96026431014677e-09
TRINITY_DN123680_c0_g1_i1	top1.2	Chr04	65111976	65111976	0.220427763828557	-2.90949012868081	2.65506733485863e-05	0.00174163438678154
TRINITY_DN47075_c0_g1_i1	hsd17b2	Chr04	66400990	66400990	0.345997832887032	-7.11798288655629	2.72188543969158e-14	2.95672971542817e-12
TRINITY_DN47219_c0_g1_i1	LOC101730862	Chr04	86302611	86302611	0.187354843986404	-8.44355822676631	4.3333614291528e-14	4.57903098566158e-12
TRINITY_DN87820_c0_g1_i1	hspb11	Chr04	87272277	87272277	0.433558779019865	7.65374569847869	1.43212291368452e-06	9.94684449282112e-05
TRINITY_DN4371_c0_g1_i1	LOC100145141	Chr04	87312261	87312261	2.41303171393151	-7.09227201223173	2.13824437996191e-28	2.52470880985329e-25
TRINITY_DN193361_c0_g1_i1	mgst3	Chr04	108870716	108870716	2.99078314663236	-6.63955519017914	2.55198204252583e-35	8.66302204110926e-32
TRINITY_DN75384_c0_g3_i1	atf4	Chr04	110681012	110681012	0.515187307279196	-6.08410171816037	3.78651548185316e-13	3.60808424353285e-11
TRINITY_DN24689_c0_g1_i1	bap1	Chr04	117712620	117712620	0.329506523862304	-7.10297213305997	2.8637597414709e-13	2.74809622965107e-11
TRINITY_DN21583_c0_g2_i1	lamb2-like	Chr04	127005972	127005972	1.17605980824663	-6.14147992619837	3.38022656757569e-17	5.66646993183043e-15
TRINITY_DN61041_c0_g1_i1	Xetrov90013190m	Chr05	18331613	18331613	1.37210202978261	-2.85628881012062	1.21977849903288e-05	0.000815899623109261
TRINITY_DN133899_c4_g1_i1	Xetrov90013347m	Chr05	28944236	28944236	2.61572310763259	-7.35571104072145	7.48118857103999e-33	1.56282029249025e-29
TRINITY_DN207957_c0_g1_i1	mtfr2	Chr05	34093859	34093859	0.938465679580603	-5.88602162050618	1.68007697409166e-15	2.17265954216225e-13
TRINITY_DN48431_c0_g2_i1	cnst-like	Chr05	40817526	40817526	1.24146534808922	-7.3642768741032	9.32483034500877e-21	2.87766383726595e-18
TRINITY_DN102067_c0_g1_i1	crim1	Chr05	43608681	43608681	0.103574472003436	7.27007107410861	0.000134017494375144	0.00823419252204928
TRINITY_DN135093_c2_g2_i1	wtap	Chr05	54316099	54316099	0.520704363308853	-4.80432009065334	2.58181793556461e-09	1.95850362223822e-07
TRINITY_DN131251_c3_g6_i1	LOC100496491	Chr05	74971425	74971425	0.614665347811862	-7.40942297077262	2.32532790025233e-16	3.3309765867547e-14
TRINITY_DN48876_c0_g2_i1	p2ry14	Chr05	106725981	106725981	1.0935375770892	-5.7227433435359	9.30471027580263e-17	1.42761591502809e-14
TRINITY_DN134398_c2_g1_i1	bmi1	Chr06	18539729	18539729	2.3642284197621	-6.41054166816007	8.41332620598251e-28	8.46224813984693e-25
TRINITY_DN97036_c0_g1_i1	LOC100491658-like	Chr06	112718800	112718800	2.34359323947434	1.93139982875455	0.000842169513913099	0.0470592540932881
TRINITY_DN68054_c0_g2_i1	mrpl13	Chr06	123281172	123281172	1.54174311358777	-8.34718551191141	9.52509566580744e-25	5.50368134034751e-22
TRINITY_DN78781_c0_g1_i1	fgf8	Chr07	22702432	22702432	2.3384225042338	-6.96180703306221	3.37634821048994e-26	2.69680848094927e-23
TRINITY_DN133878_c1_g2_i1	hoga1	Chr07	24794514	24794514	0.436812184968147	7.63117185899451	4.12234137406433e-05	0.00264658214410083
TRINITY_DN129471_c4_g1_i1	morn4-like	Chr07	24838828	24838828	4.04165590629003	3.29280106213092	4.11468176049651e-05	0.00264658214410083
TRINITY_DN80786_c0_g1_i1	casz1	Chr07	39083845	39083845	1.79529502318612	-7.90399446149811	3.8666796280029e-26	3.00021196164785e-23
TRINITY_DN3894_c0_g2_i1	sptlc2	Chr08	61825282	61825282	0.196158702200712	-5.6842808030822	1.78826055952262e-10	1.40357780390046e-08
TRINITY_DN13724_c0_g1_i1	gmfg-like	Chr08	74335829	74335829	2.85703859478588	-6.79098269661352	2.83170054735811e-33	6.40837431371701e-30
TRINITY_DN179695_c0_g1_i1	spred1	Chr08	90520636	90520636	0.16837766667933	-6.86571585881124	8.25450346400969e-12	6.98341279040844e-10
TRINITY_DN136811_c0_g1_i1	nlrc3	Chr09	14838458	14838458	0.313092507384945	-6.32707390086716	1.03425173398696e-12	9.26969450161186e-11
TRINITY_DN74520_c0_g2_i1	get4	Chr09	22298559	22298559	2.01417110893739	-6.92921290233945	5.55517576736396e-24	2.55698149685259e-21
TRINITY_DN104435_c0_g4_i2	slc40a1	Chr09	39469907	39469907	0.516216554767997	-6.59767416700186	2.77841427171061e-14	3.00611140943606e-12
TRINITY_DN127543_c0_g1_i2	elac2	Chr10	11103800	11103800	0.701244455222295	-2.73597689372842	0.000149238086870355	0.00908712718640861
TRINITY_DN110547_c0_g1_i3	ezh1	Chr10	11719501	11719501	1.49506131547084	-7.12549953951589	1.01496403502997e-22	4.11393705959832e-20
TRINITY_DN100825_c1_g1_i1	tnnc2	Chr10	16545216	16545216	1.00123493554437	-7.77420802899736	8.34539347808997e-19	1.81308680547591e-16
TRINITY_DN114756_c0_g1_i1	ube2c	Chr10	16577842	16577842	2.1372024962604	-3.79285775822567	3.60316584985047e-05	0.00233229934303273
TRINITY_DN85368_c0_g3_i1	sox9	Chr10	22455490	22455490	0.365771871391098	-8.64018568897285	6.6187304531251e-15	7.84912065133268e-13
TRINITY_DN98033_c0_g2_i1	tti1	Chr10	30986723	30986723	0.182007901343925	-6.93706951333243	4.57267233236102e-13	4.31180772673362e-11
TRINITY_DN16215_c0_g2_i1	gss	Chr10	34611770	34611770	0.791005974498957	-4.82674763722101	2.75954018007759e-09	2.08748837521914e-07
TRINITY_DN43474_c0_g1_i1	rab37	Chr10	35372206	35372206	0.478871847821111	-6.50986390663571	1.03605551281016e-14	1.20239998125579e-12
TRINITY_DN135100_c2_g1_i2	ythdf1	scaffold_1290	1913	1913	4.0697308173466	-1.41348812427002	1.77482104313282e-05	0.00116987415214461
TRINITY_DN196817_c0_g1_i1	LOC100486614	scaffold_2081	6736	6736	1.07532716193087	-6.63930551498508	6.7167968415714e-18	1.26672258212885e-15
TRINITY_DN165810_c0_g1_i1	LOC100487185-like	scaffold_3087	993	993	0.270744982510852	-6.97706927143656	5.62844012862265e-13	5.21677640180906e-11
TRINITY_DN101899_c0_g1_i2	kpna1	scaffold_327	13306	13306	1.40946416754933	-7.00724989250706	3.36880700751219e-21	1.14358364878761e-18
TRINITY_DN36827_c0_g1_i1	cacna1c-like	scaffold_41	567763	567763	1.04340685187295	-7.1584626232708	1.31779424016247e-18	2.77421226202264e-16
TRINITY_DN199013_c0_g1_i1	LOC100489882	scaffold_428	51457	51457	0.404540927152344	7.56331272459804	0.000123412335710063	0.0076344164029116
TRINITY_DN110815_c0_g1_i2	aloxe3	scaffold_440	14897	14897	0.496998846793599	-3.58589729693863	1.66399276052904e-07	1.20183647334274e-05
TRINITY_DN130924_c0_g6_i1	ankrd17	scaffold_51	499953	499953	0.936072500882727	-5.70633092054717	2.86848695816555e-07	2.04998685060268e-05
TRINITY_DN137342_c0_g1_i1	NA	NA	NA	NA	1.17434629052221	-5.45458494533898	5.64715956817622e-15	6.78583683154697e-13
TRINITY_DN133888_c1_g5_i1	NA	NA	NA	NA	0.911267312921229	-6.12769505885231	3.37133224472121e-15	4.22974164940675e-13
TRINITY_DN196376_c0_g1_i1	NA	NA	NA	NA	0.525317757594094	-7.26599389541515	1.4917286751098e-15	1.94763825144023e-13
TRINITY_DN180105_c0_g1_i1	NA	NA	NA	NA	1.97441486199361	-6.21806566031793	6.97737579192148e-22	2.52646125841615e-19
TRINITY_DN207301_c0_g1_i1	NA	NA	NA	NA	0.8113148065001	-9.12058652635417	7.29768691137052e-19	1.61124620692756e-16
TRINITY_DN136202_c0_g1_i2	NA	NA	NA	NA	3.46500318087923	-3.78034876781776	5.22214844491217e-11	4.18341844597286e-09
TRINITY_DN97211_c0_g1_i1	NA	NA	NA	NA	0.785297137797915	-6.32659285712306	2.99357759113759e-16	4.19054570322286e-14
TRINITY_DN117036_c0_g1_i1	NA	NA	NA	NA	3.27107187873782	3.11162096803792	0.000584637360151652	0.0333550352723496
TRINITY_DN129262_c0_g1_i1	NA	NA	NA	NA	5.74742881939808	-1.11243258439806	8.52275522060882e-05	0.00532074628795572
TRINITY_DN80093_c0_g1_i2	NA	NA	NA	NA	0.741936184233238	-6.73635337104393	2.54281384250619e-15	3.22687829537106e-13
TRINITY_DN155425_c0_g1_i1	NA	NA	NA	NA	2.4191507072581	-8.0464205961716	1.94745768874564e-31	3.52580723021769e-28
TRINITY_DN95496_c0_g1_i1	NA	NA	NA	NA	0.303697701729561	-8.57229107751461	5.18165381099184e-15	6.3386564209507e-13
TRINITY_DN61388_c0_g1_i1	NA	NA	NA	NA	1.91212132189648	-7.4978844116962	5.44780226299318e-24	2.55079251820872e-21
TRINITY_DN114651_c0_g1_i3	NA	NA	NA	NA	4.01736804862094	-1.10252781641495	0.000904056955956447	0.0499013714490025
TRINITY_DN106190_c0_g4_i1	NA	NA	NA	NA	1.14550761263596	-7.26593214970649	2.42763465522385e-19	6.10437725295502e-17
TRINITY_DN45316_c0_g1_i1	NA	NA	NA	NA	0.966720296340503	-7.03474312239035	7.98708215360323e-17	1.23945822883087e-14
TRINITY_DN73483_c0_g1_i1	NA	NA	NA	NA	2.94597555247743	-6.87882894989991	2.52282604800576e-38	9.78748385509892e-35
TRINITY_DN52404_c0_g1_i1	NA	NA	NA	NA	0.97407038760412	-6.58093489979028	8.18152427554411e-18	1.48123769833968e-15
TRINITY_DN22226_c0_g1_i1	NA	NA	NA	NA	0.4403524603833	-8.72160821335905	1.70596280717707e-15	2.19567923955013e-13
TRINITY_DN96187_c0_g3_i1	NA	NA	NA	NA	0.0822293056986273	-8.32749614965563	1.98727943768989e-14	2.23010527641919e-12
TRINITY_DN128884_c3_g1_i1	NA	NA	NA	NA	4.07007853575847	1.79581708045119	0.000405590860630062	0.023892908898331
TRINITY_DN129294_c9_g6_i1	NA	NA	NA	NA	0.249400949064677	7.43357938955821	2.02720148746911e-07	1.4564209205079e-05
TRINITY_DN186691_c0_g1_i1	NA	NA	NA	NA	0.95553585377944	-5.67652035270441	2.14367077049622e-14	2.39570646561176e-12
TRINITY_DN133773_c6_g4_i1	NA	NA	NA	NA	0.0628054437429137	-8.30524890523224	2.1674660111695e-14	2.40252548838082e-12
TRINITY_DN5659_c0_g1_i1	NA	NA	NA	NA	0.709135169999069	-5.90668453644436	2.63156582291491e-14	2.87009771296788e-12
TRINITY_DN199328_c0_g1_i1	NA	NA	NA	NA	0.213088210945647	7.36100900973197	5.72084157688872e-05	0.00364696935923866
TRINITY_DN134228_c1_g1_i1	NA	NA	NA	NA	1.20567299763638	-7.99628781164041	3.5024677838962e-22	1.33966926207421e-19
TRINITY_DN50152_c0_g1_i1	NA	NA	NA	NA	0.936841340396512	-7.00554590463812	3.53726572868897e-18	6.96098010101495e-16
TRINITY_DN48708_c0_g1_i1	NA	NA	NA	NA	2.99016620383401	-6.14053689609096	3.19123388066186e-28	3.46657353988537e-25
TRINITY_DN209318_c0_g1_i1	NA	NA	NA	NA	0.400482747656569	-6.47838762634444	1.95564399134504e-12	1.7132072217083e-10
TRINITY_DN127640_c0_g1_i3	NA	NA	NA	NA	1.56631247671296	-4.29939091714802	0.000136977345988125	0.00839705143340746
TRINITY_DN110766_c0_g2_i1	NA	NA	NA	NA	0.152844470492587	7.31734592718344	8.16334887166149e-05	0.00513176077101183
TRINITY_DN124934_c0_g2_i1	NA	NA	NA	NA	2.55052996513282	5.00719980464689	9.08033906200144e-05	0.00565584330061406
TRINITY_DN126719_c0_g1_i3	NA	NA	NA	NA	4.51593771519274	4.94205590199211	0.000550908155804961	0.0314968690256744
TRINITY_DN130652_c1_g3_i1	NA	NA	NA	NA	2.26260832962193	-6.65550838165742	9.48756605304153e-25	5.50368134034751e-22
TRINITY_DN170734_c0_g1_i1	NA	NA	NA	NA	0.366126558945704	-8.64075943162834	2.45709854798726e-15	3.13274297031409e-13
TRINITY_DN193911_c0_g1_i1	NA	NA	NA	NA	2.44695011590473	-6.76551086898923	1.09479799724972e-29	1.74890760066534e-26
TRINITY_DN100580_c0_g1_i1	NA	NA	NA	NA	0.204980827881843	-8.46339785202124	1.18688750674362e-14	1.36577559409477e-12
TRINITY_DN60272_c0_g1_i1	NA	NA	NA	NA	0.255747063103114	-6.96308920868455	8.31566353502865e-14	8.45799530414881e-12
TRINITY_DN193688_c0_g1_i1	NA	NA	NA	NA	2.23983333245234	-6.58723658429	3.44740071487439e-24	1.70220111297898e-21
TRINITY_DN89284_c0_g3_i1	NA	NA	NA	NA	1.31425458092095	-6.55941418580569	3.21918019407513e-20	9.01270892066993e-18
TRINITY_DN100851_c0_g2_i1	NA	NA	NA	NA	1.83721411566865	-7.41676442747551	2.72218641699901e-25	1.84816041316105e-22
TRINITY_DN27477_c0_g1_i1	NA	NA	NA	NA	1.14662927198032	-6.03263618942569	2.92615262605865e-16	4.11738481170336e-14
TRINITY_DN108383_c0_g2_i2	NA	NA	NA	NA	1.32517740186994	-1.85732786027268	0.000638031147322301	0.0361554364852341
TRINITY_DN71326_c0_g1_i1	NA	NA	NA	NA	0.251104309340892	-6.19641706029177	1.76100135154433e-09	1.34335712651375e-07
TRINITY_DN193422_c0_g1_i1	NA	NA	NA	NA	0.325003522183799	-5.86423742791407	8.38676366267850e-12	7.07327145302361e-10
TRINITY_DN165310_c0_g1_i1	NA	NA	NA	NA	0.0782505006019515	-6.76305342207959	2.91508198519344e-11	2.37020603209276e-09
TRINITY_DN90220_c0_g1_i1	NA	NA	NA	NA	2.05083602088426	-6.5246487225124	1.93933317972554e-23	8.35975732727087e-21
TRINITY_DN129592_c0_g2_i1	NA	NA	NA	NA	2.33612669953465	7.17540647793096	7.72072463099362e-17	1.2050098781833e-14
TRINITY_DN133058_c0_g1_i3	NA	NA	NA	NA	0.760403519507345	-2.99802905984315	7.25359469243901e-05	0.00458106676889689
TRINITY_DN97890_c0_g1_i1	NA	NA	NA	NA	0.329904949053001	3.57727823436171	0.00053280117926007	0.0306552576804358
TRINITY_DN52260_c0_g2_i1	NA	NA	NA	NA	1.8866901712305	-7.15896938550423	4.99088845221711e-24	2.3778518894186e-21
TRINITY_DN93339_c0_g1_i1	NA	NA	NA	NA	0.652027520664722	-6.68782745105616	4.10818505794229e-14	4.37513653406034e-12
TRINITY_DN24786_c0_g1_i1	NA	NA	NA	NA	0.986848001404023	-7.05969531451081	1.31305315779957e-17	2.28580670553608e-15
TRINITY_DN72441_c0_g1_i1	NA	NA	NA	NA	0.412688252228774	-8.69227779771585	1.17492893140075e-16	1.76284778950553e-14
TRINITY_DN123106_c0_g5_i1	NA	NA	NA	NA	0.370588718038694	7.52085685371468	7.30471735976259e-05	0.00460264986865598
TRINITY_DN112540_c0_g2_i2	NA	NA	NA	NA	2.69138436547462	-7.92660053026617	2.10001273633065e-33	5.18454962550286e-30
TRINITY_DN120963_c0_g1_i2	NA	NA	NA	NA	2.63947377729033	3.99447522044481	0.000518859957524168	0.029980169928689
TRINITY_DN73483_c0_g2_i1	NA	NA	NA	NA	0.148690593390705	-4.24964475617505	0.000163508531090516	0.00984567888874752
TRINITY_DN131630_c1_g1_i1	NA	NA	NA	NA	1.17711371285665	8.40590973638409	0.00053705597302097	0.0308347337406564
TRINITY_DN61904_c0_g1_i1	NA	NA	NA	NA	1.93354741124433	-6.83785591180111	7.51347249505011e-24	3.40072287580127e-21
TRINITY_DN70062_c0_g3_i1	NA	NA	NA	NA	0.304304703333396	-8.57327616139843	1.4260468315229e-15	1.87087699534625e-13
TRINITY_DN195698_c0_g1_i1	NA	NA	NA	NA	0.6784612326043	-5.61026670902024	1.2459166863317e-12	1.1057307010036e-10
TRINITY_DN125719_c4_g1_i2	NA	NA	NA	NA	5.93045648765872	-1.33888368337851	0.000708577380822331	0.0400058959064284
TRINITY_DN123398_c4_g3_i2	NA	NA	NA	NA	0.381416409407889	-8.65752019835973	1.82828564946296e-15	2.34201666898422e-13
TRINITY_DN126942_c1_g2_i1	NA	NA	NA	NA	1.70784345830892	3.11532611724492	6.09732824587544e-07	4.31211310346978e-05
TRINITY_DN133748_c2_g1_i1	NA	NA	NA	NA	0.688465533829422	-4.06827093012647	0.000153796843399345	0.00932290374150893
TRINITY_DN73116_c0_g1_i1	NA	NA	NA	NA	0.128246533964378	-6.11765409308374	4.99673416145724e-12	4.28064068210392e-10
TRINITY_DN77406_c0_g1_i1	NA	NA	NA	NA	0.863116407697948	-6.92645532736682	5.43275949157177e-18	1.03899612332827e-15
TRINITY_DN46744_c0_g2_i1	NA	NA	NA	NA	1.33984840190087	-5.76361439352505	8.75831690775055e-18	1.57516299512438e-15
TRINITY_DN136909_c0_g1_i1	NA	NA	NA	NA	1.28758248530472	-8.08043401900036	6.42402495228694e-21	2.07687197177686e-18
TRINITY_DN173093_c0_g1_i1	NA	NA	NA	NA	2.50040873798129	4.37220011795217	0.000777317526000432	0.0437958756298625
TRINITY_DN120758_c3_g5_i1	NA	NA	NA	NA	1.7542501347958	-8.5619417722655	8.22479728130433e-20	2.21149326503348e-17
TRINITY_DN139875_c0_g1_i1	NA	NA	NA	NA	0.0535924865518429	-5.51373162911235	1.43516723584471e-10	1.13298943673939e-08
TRINITY_DN83668_c0_g2_i1	NA	NA	NA	NA	1.15059624620238	-6.30618740039982	4.6383201782449e-17	7.5426862922513e-15
TRINITY_DN96442_c0_g2_i2	NA	NA	NA	NA	1.05818597054182	-7.83706349187112	7.53588783845062e-18	1.39219119747485e-15
TRINITY_DN211518_c0_g1_i1	NA	NA	NA	NA	0.436235014115565	-7.21647078490344	5.55856334899528e-15	6.73901361020825e-13
TRINITY_DN69344_c0_g1_i1	NA	NA	NA	NA	2.16059941092503	-10.5201623353368	1.89882946915228e-31	3.52580723021769e-28
TRINITY_DN120739_c0_g8_i5	NA	NA	NA	NA	1.02348087280745	3.65370934878169	1.82983108932659e-05	0.00120321362936664
TRINITY_DN89839_c0_g3_i1	NA	NA	NA	NA	0.697097975545525	-5.88970823807159	2.61480548389941e-14	2.86331744057485e-12
TRINITY_DN208462_c0_g1_i1	NA	NA	NA	NA	0.907785892852726	-7.67661831889542	1.65157587302354e-16	2.46438714196156e-14
TRINITY_DN132837_c1_g8_i1	NA	NA	NA	NA	0.878007370161514	2.78103779915881	0.000147281602786576	0.00898814940870796
TRINITY_DN119582_c0_g1_i1	NA	NA	NA	NA	1.50440946861555	-1.80458395047918	0.000469982215366846	0.0273304218901872
TRINITY_DN131565_c0_g8_i1	NA	NA	NA	NA	3.42717191718084	-2.8617105909396	5.29587983898922e-05	0.00338400491264542
TRINITY_DN127465_c0_g1_i2	NA	NA	NA	NA	0.652065336599063	-3.76448014282022	0.00045294278852801	0.0263960671846678
TRINITY_DN138846_c0_g1_i1	NA	NA	NA	NA	0.92935458307154	-6.95719201513845	3.91127199594513e-17	6.43747961175042e-15
TRINITY_DN38445_c0_g1_i1	NA	NA	NA	NA	2.20747038691406	5.62779767038558	1.70720780260435e-06	0.000117971099988107
TRINITY_DN128662_c2_g1_i3	NA	NA	NA	NA	5.91785708489683	-1.58339277765975	3.18469229355785e-05	0.00207900693788823
TRINITY_DN94777_c0_g1_i1	NA	NA	NA	NA	0.667932012724492	-6.30391072689069	1.53106158877729e-13	1.52864116053033e-11
TRINITY_DN98620_c0_g2_i1	NA	NA	NA	NA	3.72338894587612	-6.22270096944982	2.62204189460251e-44	1.78016979329301e-40
TRINITY_DN128788_c0_g1_i2	NA	NA	NA	NA	1.47935657533027	-6.42743416416119	2.07008493371053e-20	5.9176101626081e-18
TRINITY_DN130474_c2_g4_i1	NA	NA	NA	NA	0.169144745534649	7.33617517069915	1.09354363348488e-06	7.65395991096618e-05
TRINITY_DN135793_c0_g6_i1	NA	NA	NA	NA	1.08486379501449	8.3628344149426	2.99301399994168e-10	2.31570601699191e-08
TRINITY_DN44972_c0_g2_i1	NA	NA	NA	NA	0.827949114562943	2.71902803699522	0.000362239666203133	0.0214321189870991
TRINITY_DN69098_c0_g1_i2	NA	NA	NA	NA	0.605075396371867	-8.89980437005452	2.04908405992109e-16	2.99177289329447e-14
TRINITY_DN95782_c0_g1_i1	NA	NA	NA	NA	3.08964226317155	-7.01113967855812	1.82005664385418e-40	9.45515459445325e-37
TRINITY_DN124667_c1_g1_i1	NA	NA	NA	NA	0.184790166241716	-5.61760091939029	9.35243606841147e-11	7.44821426128594e-09
TRINITY_DN137182_c0_g1_i1	NA	NA	NA	NA	0.890453383516282	-7.00292752019327	4.90153110490254e-16	6.72277172807264e-14
TRINITY_DN13825_c0_g1_i1	NA	NA	NA	NA	0.851177457660396	-6.91423662931576	3.71160967523824e-17	6.18381496628496e-15
TRINITY_DN98096_c0_g1_i1	NA	NA	NA	NA	0.199838694096927	-4.9340736900226	4.68068781540648e-09	3.51142096693353e-07
TRINITY_DN93523_c0_g4_i1	NA	NA	NA	NA	0.905892408370268	-7.72005640315982	1.70287586471524e-18	3.50340908015696e-16
TRINITY_DN97367_c0_g1_i1	NA	NA	NA	NA	0.304491965571551	-6.25194104125071	6.56633168177659e-13	6.06536971027235e-11
TRINITY_DN12124_c0_g1_i1	NA	NA	NA	NA	0.788085055433864	-6.79546128203486	7.69757372317496e-16	1.05046738492594e-13
TRINITY_DN135690_c1_g2_i1	NA	NA	NA	NA	1.26997504757237	-5.75049128381279	4.01922704467239e-18	7.79643920372629e-16
