Tissue_specific_index	Tissue_name
TRINITY_DN213402_c0_g1_i1	1.01410555538754	Ovary_mean
TRINITY_DN115885_c0_g2_i1	0.851964634156671	Brain_fmean
TRINITY_DN121957_c0_g1_i4	0.54288063289647	Ovary_mean
TRINITY_DN112444_c0_g1_i3	0.622706401654009	G23_mmean
TRINITY_DN132485_c2_g2_i9	0.382870478595008	G27_mmean
TRINITY_DN113630_c0_g1_i1	0.450534995190421	Testis_mean
TRINITY_DN190696_c0_g1_i1	0.481613255694119	Brain_mmean
TRINITY_DN75107_c0_g1_i1	0.98210039418949	Ovary_mean
TRINITY_DN131877_c0_g6_i1	0.575066504430192	Brain_mmean
TRINITY_DN159347_c0_g1_i1	0.5764022168799	Liver_mmean
TRINITY_DN127271_c1_g3_i7	0.32964485628026	G23_fmean
TRINITY_DN91229_c0_g2_i1	0.840966416791297	Liver_fmean
TRINITY_DN80682_c0_g1_i1	0.918566423307368	Brain_fmean
TRINITY_DN127075_c0_g2_i1	0.68258622070486	G27_mmean
TRINITY_DN120931_c0_g1_i5	0.297399284318995	Brain_mmean
TRINITY_DN124990_c0_g2_i1	0.755450654497167	Liver_fmean
TRINITY_DN110378_c0_g1_i1	0.720368702018879	G46_M_mean
TRINITY_DN130109_c5_g4_i1	0.638815044617761	G46_M_mean
TRINITY_DN128849_c0_g1_i1	0.52622164230378	Ovary_mean
TRINITY_DN114256_c0_g1_i1	0.28902216835741	Ovary_mean
TRINITY_DN111938_c0_g1_i1	0.2674105764074	Brain_mmean
TRINITY_DN114600_c0_g1_i1	0.106183982508155	G43_M_mean
TRINITY_DN90799_c0_g1_i1	0.347088830332119	G43_F_mean
TRINITY_DN115547_c0_g2_i1	0.38740760276104	Brain_mmean
TRINITY_DN104964_c0_g2_i1	0.754211549738035	G46_F_mean
TRINITY_DN119813_c0_g5_i1	0.523983071166284	Ovary_mean
TRINITY_DN119539_c0_g2_i1	0.734657211055497	G43_F_mean
TRINITY_DN127929_c0_g1_i1	0.515066266056005	Ovary_mean
TRINITY_DN154119_c0_g1_i1	0.74853030794718	Ovary_mean
TRINITY_DN102573_c0_g1_i1	0.665690462571046	Brain_mmean
TRINITY_DN141373_c0_g1_i1	0.913445440447826	Ovary_mean
TRINITY_DN146443_c0_g1_i1	0.649228702537235	G46_M_mean
TRINITY_DN132347_c2_g2_i1	0.30614902568857	G43_M_mean
TRINITY_DN136118_c3_g2_i3	0.280140880062844	Brain_fmean
TRINITY_DN116326_c0_g1_i1	0.753279125242935	G23_fmean
TRINITY_DN135554_c4_g1_i1	0.735018605015503	Brain_fmean
TRINITY_DN125414_c1_g3_i6	0.508628153781347	Brain_mmean
TRINITY_DN125956_c0_g1_i1	0.173988923823372	Brain_mmean
TRINITY_DN95726_c0_g1_i1	0.391632843179118	Testis_mean
TRINITY_DN97518_c0_g1_i1	0.435540585395561	Brain_mmean
TRINITY_DN136377_c0_g1_i5	0.393568982317543	Brain_mmean
TRINITY_DN73297_c0_g2_i1	0.713570392218835	Brain_mmean
TRINITY_DN130368_c4_g4_i1	0.463500890037293	Ovary_mean
TRINITY_DN127797_c4_g1_i1	0.380920760772834	G43_F_mean
TRINITY_DN133690_c1_g1_i2	0.524628476692836	Brain_fmean
TRINITY_DN112840_c0_g1_i1	0.632612146345656	G43_M_mean
TRINITY_DN128515_c0_g1_i7	0.217137060351603	Brain_fmean
TRINITY_DN153726_c0_g1_i1	0.822452897485745	Liver_mmean
TRINITY_DN83402_c0_g1_i1	0.444039359069169	G31_fmean
TRINITY_DN134984_c0_g1_i1	0.555184843559871	G46_M_mean
TRINITY_DN69587_c0_g2_i1	0.87180088693179	Brain_mmean
TRINITY_DN133028_c0_g1_i1	0.708664644290075	Brain_mmean
TRINITY_DN119379_c0_g1_i1	0.334469284406906	Testis_mean
TRINITY_DN128976_c1_g1_i1	0.205135637831062	Brain_fmean
TRINITY_DN135551_c0_g2_i1	0.485513353762513	Brain_mmean
TRINITY_DN123426_c1_g4_i1	0.204015645906934	G23_mmean
TRINITY_DN128847_c0_g1_i11	0.385347715335716	Brain_fmean
TRINITY_DN135460_c2_g3_i2	0.667423973199754	Liver_fmean
TRINITY_DN130494_c1_g1_i1	0.891568564854988	Brain_fmean
TRINITY_DN98835_c0_g3_i1	0.508319017127284	Ovary_mean
TRINITY_DN96847_c0_g1_i1	0.640016810022538	Brain_fmean
TRINITY_DN133003_c3_g1_i1	0.465945811082118	G43_F_mean
TRINITY_DN114720_c1_g3_i1	0.585389475221637	Ovary_mean
TRINITY_DN135455_c2_g9_i1	0.866730906556921	Brain_mmean
TRINITY_DN134318_c0_g3_i1	0.435052516643021	G43_M_mean
TRINITY_DN130367_c5_g5_i2	0.435166522785945	Ovary_mean
TRINITY_DN116635_c0_g1_i1	0.651146014056044	G27_fmean
TRINITY_DN121157_c4_g3_i1	0.871476398126705	Ovary_mean
TRINITY_DN127727_c1_g2_i3	0.639889156989175	Ovary_mean
TRINITY_DN130895_c0_g1_i1	0.541528350837614	Ovary_mean
TRINITY_DN122149_c0_g2_i1	0.364399512357223	Liver_fmean
TRINITY_DN128113_c3_g1_i1	0.246534647423872	G43_F_mean
TRINITY_DN132947_c0_g1_i4	0.464363249323197	Ovary_mean
TRINITY_DN134257_c1_g9_i5	0.101547954243956	G43_M_mean
TRINITY_DN110298_c0_g2_i1	0.183550682618069	G46_F_mean
TRINITY_DN46982_c0_g1_i1	0.906606519733971	G27_fmean
TRINITY_DN129504_c3_g4_i1	0.413248372402611	G43_M_mean
TRINITY_DN125638_c0_g1_i3	0.334776693090429	Brain_fmean
TRINITY_DN119027_c0_g1_i5	0.68377839552412	G46_F_mean
TRINITY_DN117235_c0_g3_i1	0.652737275593414	Ovary_mean
TRINITY_DN132821_c9_g1_i1	0.409353227073096	Ovary_mean
TRINITY_DN133256_c3_g3_i1	0.452389396094198	Ovary_mean
TRINITY_DN34093_c0_g1_i1	0.885573187855967	Brain_fmean
TRINITY_DN97690_c0_g5_i1	0.818192707918619	Ovary_mean
TRINITY_DN131085_c9_g2_i1	0.312742532282774	Brain_fmean
TRINITY_DN133682_c1_g1_i3	0.625508965273683	Ovary_mean
TRINITY_DN102940_c0_g1_i1	0.605782326261318	G31_fmean
TRINITY_DN109562_c0_g2_i1	0.689577187920904	Brain_mmean
TRINITY_DN123602_c3_g8_i2	0.413963112902449	Ovary_mean
TRINITY_DN22029_c0_g1_i1	0.736421123220342	Brain_fmean
TRINITY_DN120342_c3_g4_i1	0.604077303497652	Testis_mean
TRINITY_DN129842_c2_g2_i1	0.757932174848536	G46_M_mean
TRINITY_DN116764_c0_g1_i2	0.403255030503705	Ovary_mean
TRINITY_DN134311_c3_g2_i1	0.536724753553243	Brain_mmean
TRINITY_DN126007_c1_g4_i4	0.457308626127587	Brain_mmean
TRINITY_DN119788_c0_g1_i2	0.163404652758834	Liver_fmean
TRINITY_DN205139_c0_g1_i1	1.00801122973082	Liver_fmean
TRINITY_DN22340_c0_g1_i1	0.713221641311584	Brain_fmean
TRINITY_DN135454_c0_g10_i2	0.282265992263522	Ovary_mean
TRINITY_DN119400_c0_g1_i4	0.823882751905918	Brain_fmean
TRINITY_DN131118_c1_g1_i1	0.818838864615984	Brain_mmean
TRINITY_DN118108_c0_g2_i1	0.427360657679045	Ovary_mean
TRINITY_DN215485_c0_g1_i1	0.562834587310411	Brain_mmean
TRINITY_DN129374_c0_g1_i1	0.782426049549023	Brain_fmean
TRINITY_DN128414_c0_g1_i5	0.51418563281769	Liver_fmean
TRINITY_DN115491_c0_g3_i1	0.475315286874058	Ovary_mean
TRINITY_DN23600_c0_g2_i1	0.700107480198729	Brain_fmean
TRINITY_DN129757_c0_g1_i1	0.507640299493176	Ovary_mean
TRINITY_DN115664_c0_g1_i1	0.49485177225984	Brain_fmean
TRINITY_DN124580_c0_g5_i1	0.566976091550933	Ovary_mean
TRINITY_DN376_c0_g1_i1	0.80123333851782	Liver_mmean
TRINITY_DN127046_c1_g11_i1	0.32248705839656	G46_M_mean
TRINITY_DN122996_c0_g2_i1	0.533399687884132	G46_F_mean
TRINITY_DN114451_c0_g1_i2	0.693741725536914	G43_F_mean
TRINITY_DN120501_c0_g1_i2	0.274697131485991	Ovary_mean
TRINITY_DN181434_c0_g1_i1	0.851082786485624	G43_F_mean
TRINITY_DN124655_c3_g4_i1	0.714961775351176	Liver_mmean
TRINITY_DN106408_c0_g1_i1	0.312318806039077	G46_F_mean
TRINITY_DN134539_c1_g2_i10	0.717032825952986	G46_M_mean
TRINITY_DN134750_c8_g2_i1	0.267668845366572	Ovary_mean
TRINITY_DN82541_c0_g1_i1	0.779163457207526	G46_F_mean
TRINITY_DN217062_c0_g1_i1	0.69006806655549	Brain_mmean
TRINITY_DN114610_c0_g1_i1	0.852520761458758	G46_M_mean
TRINITY_DN117721_c0_g1_i1	0.910345569404213	Brain_mmean
TRINITY_DN158720_c0_g1_i1	0.887296374459396	Liver_mmean
TRINITY_DN135049_c7_g1_i1	0.495339130034471	Brain_mmean
TRINITY_DN122139_c2_g2_i3	0.362483222890001	Testis_mean
TRINITY_DN132176_c6_g7_i1	0.975636328456398	Brain_fmean
TRINITY_DN133278_c0_g1_i1	0.581719826466415	Brain_fmean
TRINITY_DN131962_c1_g8_i4	0.373400665185738	G46_M_mean
TRINITY_DN175490_c0_g1_i1	0.719951595205196	Testis_mean
TRINITY_DN127692_c0_g1_i1	0.378898540552946	G43_M_mean
TRINITY_DN75750_c0_g1_i1	0.933734979196707	Brain_mmean
TRINITY_DN133900_c0_g3_i1	0.529867562522137	G46_M_mean
TRINITY_DN183163_c0_g1_i1	1.0084858663528	Ovary_mean
TRINITY_DN114327_c0_g1_i1	0.414601863457256	Brain_mmean
TRINITY_DN111302_c0_g1_i1	0.577644576675087	G43_M_mean
TRINITY_DN96955_c0_g1_i1	0.716813089339657	Ovary_mean
TRINITY_DN132388_c0_g6_i3	0.439244015500576	Brain_fmean
TRINITY_DN71975_c0_g2_i1	0.803255663341168	G43_M_mean
TRINITY_DN130648_c3_g1_i1	0.309238693731191	G23_fmean
TRINITY_DN65712_c0_g2_i1	0.554232942865212	Brain_mmean
TRINITY_DN138517_c0_g1_i1	0.729947124497616	Brain_fmean
TRINITY_DN85648_c0_g3_i1	1.0080566404765	Ovary_mean
TRINITY_DN128435_c3_g1_i1	0.30157074852036	Brain_mmean
TRINITY_DN175919_c0_g1_i1	0.708496747078415	Brain_fmean
TRINITY_DN127386_c0_g1_i14	0.356633343244913	Brain_mmean
TRINITY_DN118485_c0_g1_i3	0.531427074646447	Liver_fmean
TRINITY_DN131521_c0_g1_i1	0.613710228026126	Brain_fmean
TRINITY_DN107791_c0_g1_i1	0.953629029196227	Brain_fmean
TRINITY_DN124410_c0_g1_i1	0.444244651487851	G46_M_mean
TRINITY_DN104645_c0_g2_i1	0.815553792747476	Brain_mmean
TRINITY_DN109468_c0_g1_i1	0.424294027436652	G43_F_mean
TRINITY_DN85725_c0_g1_i1	0.863860915918131	G23_fmean
TRINITY_DN136319_c7_g1_i1	0.534860787876884	G43_F_mean
TRINITY_DN123560_c0_g1_i1	0.90208453881316	G23_mmean
TRINITY_DN136717_c7_g2_i2	0.30595938986556	G23_fmean
TRINITY_DN128830_c1_g2_i5	0.734151327069302	Brain_fmean
TRINITY_DN66703_c0_g1_i1	0.92265278152615	G46_M_mean
TRINITY_DN130996_c0_g6_i1	0.633273613517292	Ovary_mean
TRINITY_DN127557_c7_g3_i3	0.850931490302848	G46_F_mean
TRINITY_DN154039_c0_g1_i1	0.533848978548706	Brain_mmean
TRINITY_DN92427_c0_g1_i2	0.472806606528579	G46_M_mean
TRINITY_DN128674_c1_g3_i6	0.494902295926508	Brain_mmean
TRINITY_DN110698_c0_g1_i1	0.478430344819982	Brain_mmean
TRINITY_DN136252_c11_g2_i1	0.419952503125188	Brain_fmean
TRINITY_DN123519_c5_g9_i1	0.680721176862198	Brain_mmean
TRINITY_DN117322_c0_g1_i1	0.193640961654014	Brain_mmean
TRINITY_DN121960_c3_g2_i1	0.420819209646535	Brain_fmean
TRINITY_DN128891_c1_g1_i1	0.466290716659164	Ovary_mean
TRINITY_DN92982_c0_g1_i1	0.442775227265088	Brain_fmean
TRINITY_DN135829_c0_g1_i5	0.620948933001436	Ovary_mean
TRINITY_DN109907_c0_g1_i1	0.204514593640248	Testis_mean
TRINITY_DN122119_c0_g2_i1	0.70568445343344	G43_M_mean
TRINITY_DN134342_c3_g1_i5	0.889504853871988	G31_mmean
TRINITY_DN108742_c0_g1_i1	0.378895611835468	Testis_mean
TRINITY_DN134205_c3_g1_i1	0.912684704452939	G46_F_mean
TRINITY_DN125397_c2_g2_i1	0.786361954265817	G43_M_mean
TRINITY_DN68581_c0_g2_i1	0.975322519114167	G43_M_mean
TRINITY_DN128184_c1_g1_i1	0.514436239386374	Brain_fmean
TRINITY_DN121057_c0_g2_i4	0.407273390650347	Brain_mmean
TRINITY_DN147824_c0_g1_i1	0.734215506499603	Testis_mean
TRINITY_DN136457_c10_g1_i5	0.675435782539646	Brain_fmean
TRINITY_DN114914_c0_g1_i1	0.462457894080734	Brain_fmean
TRINITY_DN127184_c4_g1_i1	0.269962695703658	Brain_mmean
TRINITY_DN42968_c0_g1_i1	0.342338967725353	Brain_fmean
TRINITY_DN135791_c2_g4_i3	0.455792905655526	Ovary_mean
TRINITY_DN181977_c0_g1_i1	0.929372706666293	Ovary_mean
TRINITY_DN132193_c0_g1_i6	0.69923629395614	Brain_mmean
TRINITY_DN127561_c5_g1_i1	0.381056975593144	Brain_mmean
TRINITY_DN165261_c0_g1_i1	0.992744683862909	Ovary_mean
TRINITY_DN132077_c1_g3_i1	0.786385443530232	Testis_mean
TRINITY_DN107071_c0_g1_i1	0.370165089382684	G23_mmean
TRINITY_DN131931_c3_g4_i1	0.398319418426009	Brain_mmean
TRINITY_DN105644_c1_g1_i1	0.731400859739605	G46_M_mean
TRINITY_DN127913_c0_g1_i1	0.710028823290884	G23_mmean
TRINITY_DN188190_c0_g1_i1	0.328478863310516	Brain_mmean
TRINITY_DN126796_c0_g13_i2	0.415920728776344	Ovary_mean
TRINITY_DN129107_c0_g2_i2	0.640444754333441	Brain_fmean
TRINITY_DN79653_c0_g2_i1	0.471045294120127	G27_fmean
TRINITY_DN120263_c0_g1_i1	0.779046656817292	G43_M_mean
TRINITY_DN129434_c2_g2_i1	0.739751517533014	G46_M_mean
TRINITY_DN126902_c0_g6_i1	0.733708263876601	Testis_mean
TRINITY_DN124520_c5_g1_i1	0.611653869823466	Brain_fmean
TRINITY_DN152712_c0_g1_i1	1.02711100737313	Ovary_mean
TRINITY_DN132547_c1_g8_i2	0.516266333887236	Brain_fmean
TRINITY_DN122956_c3_g1_i1	0.426430084608689	Ovary_mean
TRINITY_DN121239_c1_g1_i1	0.645481237983956	G27_mmean
TRINITY_DN117539_c0_g1_i1	0.518351181453595	G43_M_mean
TRINITY_DN151435_c0_g1_i1	0.930370712541442	Ovary_mean
TRINITY_DN135869_c1_g3_i2	0.383791366504763	G46_M_mean
TRINITY_DN155323_c0_g1_i1	0.837460439135174	Ovary_mean
TRINITY_DN180681_c0_g1_i1	0.800205592675277	G23_mmean
TRINITY_DN124921_c5_g1_i1	0.972628124649225	Ovary_mean
TRINITY_DN98734_c0_g1_i1	0.979857830290112	Brain_fmean
TRINITY_DN175895_c0_g1_i1	0.278337756018451	G43_M_mean
TRINITY_DN82397_c0_g2_i1	0.987622437991342	Brain_mmean
TRINITY_DN135734_c2_g3_i1	0.902206086014573	Brain_fmean
TRINITY_DN129930_c1_g3_i2	0.240945002235324	Ovary_mean
TRINITY_DN124502_c0_g2_i8	0.383022687050499	Ovary_mean
TRINITY_DN102549_c0_g1_i1	0.809920385417419	Ovary_mean
TRINITY_DN134421_c3_g3_i2	0.8683530848468	Brain_mmean
TRINITY_DN133692_c2_g4_i1	0.509331474673579	Ovary_mean
TRINITY_DN121327_c0_g1_i1	0.505228077941471	G46_F_mean
TRINITY_DN128653_c3_g3_i1	0.456380144702836	G43_F_mean
TRINITY_DN115109_c2_g1_i1	0.473487072251787	G43_F_mean
TRINITY_DN127877_c4_g5_i1	0.491206943948803	Brain_fmean
TRINITY_DN123553_c0_g1_i1	0.114952844803653	G43_M_mean
TRINITY_DN133113_c0_g3_i1	0.478679758247391	Brain_mmean
TRINITY_DN113233_c0_g1_i1	0.861183160203703	G46_F_mean
TRINITY_DN133890_c0_g2_i4	0.222931831504264	G23_mmean
TRINITY_DN128521_c1_g1_i4	0.260035121935695	Ovary_mean
TRINITY_DN124585_c0_g1_i1	0.541838881631014	G46_M_mean
TRINITY_DN128334_c1_g2_i2	0.408057933582813	G46_M_mean
TRINITY_DN123379_c0_g1_i2	0.551166462590282	Ovary_mean
TRINITY_DN119521_c1_g1_i5	0.618573486737443	Brain_fmean
TRINITY_DN131211_c4_g3_i2	0.311751188151403	Brain_fmean
TRINITY_DN113560_c0_g1_i1	0.750448923384678	G23_fmean
TRINITY_DN134756_c0_g1_i1	0.256812602375967	Liver_fmean
TRINITY_DN170004_c0_g1_i1	0.602732395001558	Brain_fmean
TRINITY_DN92316_c0_g1_i1	0.80126909623317	G46_M_mean
TRINITY_DN117897_c2_g4_i3	0.260911835919008	Liver_mmean
TRINITY_DN117073_c0_g1_i1	0.327656823818975	Brain_mmean
TRINITY_DN151045_c0_g1_i1	0.756012114053693	Brain_fmean
TRINITY_DN134124_c0_g2_i1	0.677332366059515	Ovary_mean
TRINITY_DN109892_c0_g1_i1	0.420458031324847	G43_F_mean
TRINITY_DN134606_c0_g3_i1	0.562666342079042	Ovary_mean
TRINITY_DN127392_c3_g3_i5	0.555589757404577	Brain_mmean
TRINITY_DN133865_c5_g1_i1	0.479108358070498	G43_F_mean
TRINITY_DN4687_c0_g1_i1	0.642149549952473	G46_M_mean
TRINITY_DN133633_c2_g2_i1	1.0020275950468	Ovary_mean
TRINITY_DN125281_c1_g3_i5	0.575617931827826	Brain_fmean
TRINITY_DN52781_c0_g2_i1	0.742039653606782	G43_M_mean
TRINITY_DN67882_c0_g1_i1	0.61313840910578	G23_fmean
TRINITY_DN126582_c1_g1_i4	0.178680009719829	Liver_mmean
TRINITY_DN44076_c0_g2_i1	0.407098398558534	Ovary_mean
TRINITY_DN86910_c0_g3_i1	0.880984013205314	G23_fmean
TRINITY_DN98183_c0_g1_i2	0.913182588816424	Ovary_mean
TRINITY_DN125645_c0_g1_i6	0.327930623609549	Brain_fmean
TRINITY_DN130672_c2_g3_i5	0.354033825774363	Brain_fmean
TRINITY_DN121229_c0_g1_i4	0.554495226908488	Liver_fmean
TRINITY_DN136418_c2_g4_i1	0.882445128665425	G46_M_mean
TRINITY_DN123530_c0_g2_i3	0.549315493223196	Ovary_mean
TRINITY_DN123398_c4_g2_i4	0.112515040131077	G23_fmean
TRINITY_DN128921_c0_g2_i1	0.588169919700148	Brain_fmean
TRINITY_DN129701_c1_g3_i2	0.30045580795866	G43_M_mean
TRINITY_DN86323_c0_g1_i1	0.567052335765187	Brain_mmean
TRINITY_DN102279_c0_g2_i1	0.170479880060621	G23_fmean
TRINITY_DN130964_c0_g1_i5	0.427478660209881	Brain_mmean
TRINITY_DN93884_c0_g1_i1	0.948078462770958	Ovary_mean
