gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46
TRINITY_DN103621_c0_g1_i2	parpbp	Chr03	39656922	39656922	4.76795261727836	-2.82818585643648	5.41421719071332e-15	1.30292470515667e-13
TRINITY_DN103622_c0_g3_i3	rcor2	Chr04	40885768	40885768	5.46365776128845	-2.39118779571411	1.2009348829061e-15	3.07582298462403e-14
TRINITY_DN103637_c0_g3_i1	tcf19	Chr08	52757611	52757611	6.2270038290351	-5.98453899095458	4.54945886909726e-54	5.20622649519992e-52
TRINITY_DN103653_c0_g1_i1	gpr22	Chr03	66920676	66920676	2.4341037058364	-1.465130738811	0.00179985183765752	0.00740665884379571
TRINITY_DN103690_c0_g1_i1	cldn2	Chr08	16730244	16730244	4.92711639077346	2.05405818597008	5.10550891876398e-06	4.16375734944231e-05
TRINITY_DN103698_c0_g1_i1	kctd15	Chr04	19757914	19757914	2.02770532580715	2.70302218287449	2.70866856894245e-06	2.32539088556376e-05
TRINITY_DN103704_c0_g1_i1	LOC594890	Chr08	106161888	106161888	0.711654035650152	-2.90863349258267	6.77684551160615e-06	5.37996510467508e-05
TRINITY_DN103741_c0_g1_i2	psmc3ip	Chr10	23148035	23148035	4.17713543298563	-3.61665922212743	4.20094097478784e-20	1.47197140279455e-18
TRINITY_DN103812_c0_g1_i2	LOC100488827	Chr05	52200718	52200718	7.29653210258578	-1.38206518934613	3.90560291129931e-08	4.38087283804449e-07
TRINITY_DN103838_c0_g1_i1	kpna7	Chr09	38771710	38771710	7.36292697928853	-6.3859341731372	9.52248632184135e-61	1.24918762639082e-58
TRINITY_DN103860_c0_g1_i1	ska3	Chr02	154712760	154712760	5.08250967774527	-2.84515826980806	3.38805563727547e-23	1.38575340266814e-21
TRINITY_DN104136_c0_g1_i1	not	Chr01	10478571	10478571	0.843001359285647	-5.86842547950902	5.96905532404022e-12	1.0423559759854e-10
TRINITY_DN104207_c0_g1_i1	LOC100487349	Chr06	61545114	61545114	1.85146411332538	-3.40397989182393	1.39048523680916e-07	1.44098744627709e-06
TRINITY_DN104463_c0_g1_i1	bmf	Chr08	93964574	93964574	1.22837543888567	-1.60543152480554	0.00235329358051676	0.00924456496385327
TRINITY_DN104496_c0_g2_i1	LOC100498003	Chr03	22984987	22984987	1.97475655172628	-2.84277373396286	2.03284756010629e-08	2.39510856561482e-07
TRINITY_DN104546_c0_g1_i1	LOC100491399	Chr10	2505265	2505265	3.66327586078101	1.42384059237992	0.000740659789705939	0.00351445847281287
TRINITY_DN104654_c0_g1_i1	mex3d	Chr01	79764930	79764930	2.69063131957215	-1.84497074406256	5.64160399082344e-05	0.000365142804628687
TRINITY_DN104751_c0_g1_i2	use1	Chr01	99717791	99717791	5.39057961210747	-1.20554086235142	6.91114296095099e-06	5.47849409218495e-05
TRINITY_DN104783_c1_g1_i1	itgb2	Chr09	50370563	50370563	3.98815945101556	1.00713067556726	0.0103311980298664	0.0305897872852388
TRINITY_DN104812_c0_g1_i2	med20	Chr02	62402684	62402684	4.02637443816414	-1.43719052931615	1.22346583539482e-05	9.13311727365862e-05
TRINITY_DN104942_c0_g1_i2	ppan	Chr03	126589980	126589980	6.33529520744914	-1.8094710239143	2.61208069232088e-11	4.28979419958713e-10
TRINITY_DN105039_c0_g1_i1	cdkn1a	Chr02	67900893	67900893	6.25624191734614	1.2920463985337	6.49453385182114e-06	5.18261874213947e-05
TRINITY_DN105042_c0_g2_i1	pof1b	Chr08	41962240	41962240	6.90088764683124	1.16247531652522	1.11958707344126e-05	8.46338590935184e-05
TRINITY_DN105118_c0_g1_i1	LOC100486306	scaffold_597	77549	77549	3.53499818336438	1.50906584147556	0.000454374555335091	0.00230118036334255
TRINITY_DN105227_c0_g1_i1	higd1b	Chr10	13607422	13607422	2.26190124904906	1.16512394785535	0.015999383287247	0.043144990228357
TRINITY_DN105372_c0_g2_i1	fam129b	Chr08	12056448	12056448	5.44860801295305	1.16284448708065	2.75080851580565e-05	0.000190906110996912
TRINITY_DN105440_c0_g1_i1	kcnq1-like	Chr04	15895945	15895945	4.88251494891113	-3.80598552581606	2.02020491323482e-30	1.27083884512672e-28
TRINITY_DN105472_c0_g3_i2	ranbp2	Chr02	105710160	105710160	7.65956194105927	-1.28628463693487	5.34970526909464e-07	5.0971461098008e-06
TRINITY_DN105513_c0_g1_i1	cdc25b	Chr01	9356036	9356036	2.14915333370338	1.42587646853978	0.00312393178570497	0.0117169226704423
TRINITY_DN105560_c0_g1_i2	galm	Chr05	51861623	51861623	5.48153487052171	-1.00809197535917	0.000221935335668115	0.00123825643453419
TRINITY_DN105578_c0_g1_i1	ipmk	Chr07	7302223	7302223	2.50373806439684	-4.46825395718404	7.52320372669159e-15	1.7904226214164e-13
TRINITY_DN105601_c0_g1_i1	exd2	Chr08	89479970	89479970	7.49459120027222	-4.74820604001249	2.60823999954573e-56	3.11742640834594e-54
TRINITY_DN105624_c0_g1_i1	mkrn3	Chr02	77298584	77298584	4.61523825113987	-10.6240685990501	9.57509140704109e-71	1.77584928044036e-68
TRINITY_DN105647_c0_g2_i1	ccnb1	Chr01	173679416	173679416	7.77159656815907	-11.5670798508365	2.18277294230197e-137	5.87002213508558e-134
TRINITY_DN105682_c0_g3_i1	pole4	Chr03	30731121	30731121	3.48119055335725	-1.53466713260682	2.13913796296688e-05	0.000152187216055785
TRINITY_DN105721_c0_g1_i1	ca3	Chr06	110349520	110349520	5.60609675797849	1.03093264990302	0.00776447488427904	0.0243790006801488
TRINITY_DN105744_c0_g1_i1	nppc	Chr05	108341333	108341333	3.75272731195455	1.22271454025865	0.00242704991295514	0.0094937366958758
TRINITY_DN105848_c0_g1_i1	cd3g	Chr07	84912675	84912675	3.42589872424317	1.20304889087532	0.0016226769008397	0.00681574987205492
TRINITY_DN106065_c0_g1_i2	slc30a5	Chr01	173689269	173689269	5.78168537296874	-1.04760868246549	7.54835111664374e-05	0.000474008248463145
TRINITY_DN106189_c0_g2_i1	LOC100497740	Chr07	108043418	108043418	4.94674841874287	1.19542390917158	0.000243597884693184	0.00134516552651159
TRINITY_DN106219_c0_g3_i1	sssca1	Chr04	42835170	42835170	6.10263027930868	-1.6774372289888	1.66756781494086e-10	2.51938581254478e-09
TRINITY_DN106256_c0_g3_i3	acmsd-like	Chr09	79125160	79125160	4.52444789590652	1.57745967143309	7.22681309472261e-06	5.69515226812682e-05
TRINITY_DN106464_c0_g2_i1	Xetrov90018212m	Chr07	50883831	50883831	2.8076827526644	-1.75040255109914	2.35134197364825e-05	0.000165424366321349
TRINITY_DN106700_c0_g2_i1	usp1	Chr04	28432236	28432236	6.08372852447726	-1.46338548255533	3.3849749200225e-08	3.8328605489139e-07
TRINITY_DN106942_c0_g1_i1	pcgf2	Chr10	4436049	4436049	3.66804432940406	-1.16498299584948	0.00165012616635521	0.00689872023765372
TRINITY_DN107450_c0_g3_i2	c2orf44	Chr05	141414975	141414975	4.60058641571199	-2.19801998157732	1.24802652540697e-12	2.36772863030031e-11
TRINITY_DN107632_c0_g1_i1	tex12	Chr07	74053815	74053815	0.858313974599399	-3.02636891712947	4.22279149354646e-06	3.49688745928247e-05
TRINITY_DN107696_c0_g1_i4	ctnnal1	Chr06	61288653	61288653	5.43214763780952	-1.08945278924712	4.27453511039477e-05	0.000284668165245825
TRINITY_DN107704_c0_g1_i1	LOC100145419	scaffold_316	44694	44694	4.40535113608013	-2.09193855834494	0.000831236302864573	0.00386413522468203
TRINITY_DN107740_c0_g1_i1	appbp2	Chr02	88860435	88860435	4.20205019295861	-1.79527800509538	1.01009876410203e-06	9.1848118389227e-06
TRINITY_DN107898_c0_g1_i1	LOC100485616	Chr01	145759872	145759872	4.15019080351852	-1.0500429882576	0.00123781293355542	0.00540168508164528
TRINITY_DN108203_c0_g2_i1	LOC100492274-like	Chr06	111228792	111228792	2.52766076413899	2.10658706151392	2.15980966713721e-05	0.000153556329077296
TRINITY_DN108227_c0_g1_i1	prpf4	scaffold_5211	289	289	5.68227022617776	-1.00678769458288	9.06619199581756e-05	0.000560488662637985
TRINITY_DN108305_c0_g1_i1	cdh23-like.1	Chr07	41437428	41437428	0.460165880316219	-5.41853667579037	4.65512816864988e-10	6.73053947717295e-09
TRINITY_DN108305_c0_g2_i1	LOC101730685	Chr07	50819201	50819201	0.351870303164113	-4.02326170794023	2.45622206439828e-07	2.45098151639446e-06
TRINITY_DN108316_c0_g1_i1	sgsm3	Chr04	111398444	111398444	6.49136895678156	-1.33292686626675	8.46414446294104e-08	9.03261924482706e-07
TRINITY_DN108339_c0_g1_i1	thibz	Chr03	129283334	129283334	1.21648416004585	1.73521051879518	0.00342496445732988	0.0126215630926679
TRINITY_DN108376_c0_g1_i4	fgf7	Chr03	94387861	94387861	3.71401931501712	1.1788748438387	0.00157293126435417	0.00663530259241484
TRINITY_DN108427_c0_g3_i5	dtymk	Chr05	122284078	122284078	5.30672483295143	-1.55730542716423	2.81545967013972e-08	3.23913365472652e-07
TRINITY_DN108434_c0_g2_i2	siglec1	Chr01	8069004	8069004	3.99549424055348	1.0418679375509	0.00361624741536355	0.0131953776957482
TRINITY_DN108436_c0_g1_i2	tmem243	Chr03	71642246	71642246	4.82113236923185	-1.11568458685501	0.000235825898061241	0.00130694445411889
TRINITY_DN108517_c0_g1_i1	ddit4l	Chr01	64930595	64930595	2.95301108035068	1.70357685097389	0.000376482332717438	0.00196005368500098
TRINITY_DN108553_c0_g1_i1	ninj2	scaffold_98	487503	487503	4.07784983455614	1.13862353488157	0.00102530757889875	0.00462141645560289
TRINITY_DN108566_c0_g3_i1	gkn1.2	Chr03	111426207	111426207	6.56941785873052	-2.20736444269101	0.0147677352900694	0.0404112257734105
TRINITY_DN108653_c0_g1_i2	haus4	Chr01	127979292	127979292	5.4230677625887	-2.67948349271835	2.17662218708812e-22	8.54522805346966e-21
TRINITY_DN108668_c0_g1_i1	LOC100497969-like	Chr03	334904	334904	2.08845255249937	-4.5720064780381	5.48355237519255e-16	1.45287125369326e-14
TRINITY_DN108791_c0_g2_i1	ppp3cb	Chr03	119526997	119526997	3.58019698232	-1.57525544295872	0.000210281440132527	0.00118058322103632
TRINITY_DN108930_c0_g1_i3	LOC100485113	Chr02	90896895	90896895	3.35194740407564	-1.42673110684675	0.000331698204589053	0.00175594369427384
TRINITY_DN108932_c0_g1_i1	ell2	Chr01	172702126	172702126	7.43787671847318	-2.22019693332605	2.67902204243269e-14	6.10555934543398e-13
TRINITY_DN109077_c0_g1_i1	ahi1-like	Chr05	34396335	34396335	2.95592169574036	-2.51390069991318	1.1228998062566e-05	8.47998269561502e-05
TRINITY_DN109193_c0_g1_i1	rdm1-like	Chr04	7325430	7325430	3.07770066169605	-1.50430371012573	0.000101528224322504	0.000616679338812634
TRINITY_DN109252_c0_g1_i2	apex2	Chr08	2267905	2267905	4.47572910010029	-1.23681533338784	0.000124433383991229	0.000741157204647645
TRINITY_DN109275_c0_g1_i1	wdr36	Chr01	135270707	135270707	7.0198584227564	-2.65090916539018	1.71780527851153e-25	8.1045751670827e-24
TRINITY_DN109308_c0_g1_i1	LOC100486185	Chr02	143976998	143976998	3.15192179070676	-2.43765184311204	1.14191780939948e-09	1.589082778229e-08
TRINITY_DN109310_c0_g2_i2	klhl6	Chr05	123573678	123573678	2.51761042615894	1.14716146051843	0.012576691584395	0.0355681164031123
TRINITY_DN109332_c0_g1_i1	senp8	Chr03	82450240	82450240	4.45178713299542	-1.36601103834537	1.14242015843013e-05	8.5937158351279e-05
TRINITY_DN109430_c0_g5_i1	tysnd1	Chr07	34702872	34702872	4.49347667538728	-1.43646332251469	1.28944117901799e-05	9.57247671683677e-05
TRINITY_DN109440_c0_g1_i1	traf3	Chr08	76953094	76953094	3.90328249352513	-1.54442773847841	1.38272081145801e-05	0.000102015965492824
TRINITY_DN109454_c0_g1_i2	mrpl36	Chr06	36119897	36119897	5.26690741026996	-1.00274093986139	0.000373355926853224	0.00194771566690598
TRINITY_DN109491_c0_g2_i1	vrk1	Chr08	68342868	68342868	6.94719249979473	-1.33592722345991	7.88242150409562e-08	8.47065016179387e-07
TRINITY_DN109541_c0_g2_i1	knstrn-like	Chr08	94357028	94357028	5.22386201174005	-3.36363931668682	7.56192157213989e-28	4.0469447936074e-26
TRINITY_DN109560_c0_g1_i1	tbccd1	Chr09	37444768	37444768	5.15273649813887	-1.54611015414297	2.97908481243923e-08	3.40552766497437e-07
TRINITY_DN109596_c0_g1_i1	cyp26a1	Chr07	17008567	17008567	6.24212279562838	-7.50101137516356	2.98729518388025e-91	1.10808049286206e-88
TRINITY_DN109625_c0_g1_i3	usp39	Chr03	108520024	108520024	6.60353364659314	-1.42885827271566	1.05673858245155e-08	1.30509034804034e-07
TRINITY_DN109646_c1_g1_i3	Xetrov90001894m	Chr01	97375445	97375445	6.70198820767667	-4.1571251111532	6.06281195434036e-50	6.15261020687163e-48
TRINITY_DN109666_c0_g1_i1	avd.2	Chr10	36014201	36014201	7.81460989292626	-11.6204838238979	3.09226631379147e-129	2.77195906145457e-126
TRINITY_DN109669_c1_g2_i1	aurka	scaffold_113	346610	346610	8.11831623436555	-5.18861389524299	3.70265594795589e-58	4.68582000378371e-56
TRINITY_DN109678_c0_g1_i4	MGC89864	scaffold_27	27441	27441	4.78049789723463	-1.42545627686549	6.77725721023018e-05	0.000428840916532035
TRINITY_DN109704_c0_g1_i1	ankef1	Chr05	22507747	22507747	0.96464019889745	-2.02081353205518	0.000371515186403508	0.0019399945923022
TRINITY_DN109823_c0_g1_i2	LOC101732531	Chr02	52033540	52033540	1.66177142533726	-2.35521102036744	1.14815225192316e-05	8.63079928297516e-05
TRINITY_DN109844_c0_g2_i1	hps3	Chr05	118853586	118853586	6.13890795005699	-1.18012293157026	3.45890745395098e-06	2.91366229304234e-05
TRINITY_DN109880_c0_g1_i1	MGC146177	Chr07	116290047	116290047	4.98280902250079	-1.32596695767417	0.00024835408581405	0.00136651913099833
TRINITY_DN109913_c0_g1_i1	LOC100486858	Chr01	80401669	80401669	3.12570563080097	-9.11684052423307	2.75447401181387e-36	2.15656044159779e-34
TRINITY_DN109929_c0_g1_i1	LOC734032-like	Chr02	150276350	150276350	6.57788211991262	-10.9116564584356	4.07989505304655e-114	2.43819061586787e-111
TRINITY_DN109936_c0_g2_i1	snrnp40	Chr02	53367527	53367527	6.04371854042284	-1.33326961112494	2.4824222515649e-07	2.47253853334107e-06
TRINITY_DN109948_c0_g1_i1	arhgef38	Chr01	63098201	63098201	1.55545952711383	1.69345160545848	0.00193830605660047	0.00788591461832497
TRINITY_DN109980_c0_g1_i1	crybb2	Chr01	139297946	139297946	9.16547649989042	1.12219396754571	0.00526898779050246	0.0178290348104545
TRINITY_DN110022_c0_g1_i1	hddc2-like	Chr05	48536852	48536852	4.89509623242562	-2.40011302693269	1.07721180843323e-13	2.30369133664339e-12
TRINITY_DN110068_c0_g2_i4	LOC100494936	Chr09	33801690	33801690	3.8648891572417	-1.54713689356953	5.52501066020374e-06	4.4753418427569e-05
TRINITY_DN110103_c0_g1_i1	vegt	Chr01	144396774	144396774	6.42437434551686	-8.24786747496567	2.16551396669331e-63	2.98646586406666e-61
TRINITY_DN110132_c0_g2_i1	ppp4c	scaffold_900	17445	17445	7.55397197934387	-1.04936475964592	9.38729395322868e-05	0.000576694009451062
TRINITY_DN110154_c0_g1_i1	gpr63	Chr05	85153301	85153301	0.339703148405832	-3.31627365265372	8.18908380034467e-05	0.000510370651450218
TRINITY_DN110214_c0_g1_i3	errfi1	Chr07	76298361	76298361	5.05600973209996	1.09454721768346	0.00197834754550831	0.00802756867107992
TRINITY_DN110230_c0_g1_i1	tex9-like	Chr03	90333850	90333850	3.46032701378177	-1.01693111211431	0.00410698149683163	0.014659082589465
TRINITY_DN110314_c0_g1_i3	MGC147576	Chr07	27800564	27800564	3.73655131666139	-1.69574326245503	6.9882587807848e-06	5.52740439006633e-05
TRINITY_DN110318_c0_g1_i1	wnt7b	scaffold_336	46765	46765	3.48980678445587	1.21893457108652	0.00203640554075148	0.00821304451178545
TRINITY_DN110346_c0_g1_i2	pgm3	Chr05	80734097	80734097	6.76342592344097	-1.50436558784439	1.66831360710649e-08	2.00067441155457e-07
TRINITY_DN110412_c0_g1_i1	dck.2	Chr03	22496016	22496016	3.52999423258544	-1.11697670921192	0.00274797040820651	0.0105120617642523
TRINITY_DN110523_c0_g1_i2	diras3	Chr04	80261758	80261758	3.34577176083926	-1.9239597915795	1.23132754983061e-05	9.1854302729042e-05
TRINITY_DN110622_c0_g3_i4	nup98	scaffold_405	4416	4416	6.92189483346433	-1.1211964382634	0.000188567341683457	0.00107474192250251
TRINITY_DN110679_c0_g1_i1	LOC100145154	Chr01	116802093	116802093	5.82929441180144	-10.5421650348223	5.6198004264413e-102	2.6283562255317e-99
TRINITY_DN110780_c0_g1_i2	znf281	Chr10	10668990	10668990	3.38725565531165	-2.28173851354197	3.66365230342149e-09	4.80023237855115e-08
TRINITY_DN110842_c0_g1_i2	qrich1.1	Chr04	126300073	126300073	6.69137918714757	-2.12171956590484	5.98984648402149e-14	1.31487587085497e-12
TRINITY_DN110879_c0_g1_i2	chchd4	Chr04	122502293	122502293	3.14556335213433	-1.2238912227249	0.00290724475010488	0.0110311223198865
TRINITY_DN110885_c0_g1_i1	c3orf17	Chr02	116023494	116023494	4.87462598792478	-1.99944310464039	2.87854471272525e-12	5.25713165955612e-11
TRINITY_DN110907_c0_g1_i2	ctsg	Chr01	130426359	130426359	0.48646149822871	3.65459966775506	0.000345101288869601	0.00181617150898742
TRINITY_DN110974_c0_g1_i4	aldh8a1	Chr05	34673287	34673287	5.0938112312874	1.08046653171681	0.000664487891256302	0.00319959545489886
TRINITY_DN110993_c0_g1_i2	papd5-like	Chr04	46547107	46547107	5.87720873792971	-1.27372426370335	7.48599402531147e-05	0.000470641950498395
TRINITY_DN110999_c0_g1_i1	tmem223	Chr08	66741376	66741376	3.33814478189692	-1.74539940211442	6.12478311772944e-06	4.90575517478895e-05
TRINITY_DN111000_c0_g1_i1	LOC100492822-like	Chr03	8837038	8837038	0.336085510672731	2.09792061632432	0.00626127556712202	0.0205093000229999
TRINITY_DN111014_c0_g1_i2	ehmt2	Chr08	53894291	53894291	6.5847870783445	-1.17397056949409	1.35711053417856e-05	0.000100263997363728
TRINITY_DN111028_c0_g1_i1	btg4	Chr07	75092716	75092716	6.80827168622002	-12.8307436287466	2.80421672026885e-137	6.0329918519864e-134
TRINITY_DN111151_c0_g1_i1	mlh1	Chr06	69432185	69432185	4.7798256248833	-1.69423932961869	1.8116585724087e-07	1.84022769248351e-06
TRINITY_DN111167_c0_g1_i1	klhl24	Chr05	123607360	123607360	3.27701778900496	1.02787900891943	0.00866733561061081	0.0265526425688441
TRINITY_DN111223_c0_g1_i1	akirin2	Chr05	87028677	87028677	6.52205123153399	-1.29873404640139	8.2891991074714e-06	6.44735464924583e-05
TRINITY_DN111232_c1_g1_i1	LOC100491633	Chr06	134400774	134400774	4.91298999486473	-6.30112414830543	7.00315656445399e-34	5.02219701092211e-32
TRINITY_DN111236_c0_g1_i1	eif4e-like.1	Chr03	37833720	37833720	5.91853507047619	-5.99661614694836	2.74486107432675e-70	5.00448653839539e-68
TRINITY_DN111318_c0_g1_i3	fbxl18-like	Chr09	38500120	38500120	4.77639607485051	-3.40602782576496	6.20756191788023e-21	2.25590349833235e-19
TRINITY_DN111329_c0_g1_i2	LOC733553	Chr03	107441880	107441880	3.24437767115735	-4.61015664921999	4.6468284933775e-14	1.03276723353847e-12
TRINITY_DN111332_c0_g2_i5	rnf220.1	Chr04	83101287	83101287	5.28340087701066	-1.7117191159936	1.8898217429464e-08	2.25374861295725e-07
TRINITY_DN111552_c0_g1_i1	LOC100497733-like	Chr08	33957207	33957207	6.65142721452121	-1.82888665053951	4.47658971138007e-12	7.94631609328637e-11
TRINITY_DN111590_c0_g1_i1	Xetrov90023677m	Chr09	30862685	30862685	5.61812199705748	-1.08387728978652	2.29443505975758e-05	0.000161844183198769
TRINITY_DN111615_c0_g1_i2	znrd1-like	Chr03	78144647	78144647	3.16900020029834	-1.29361409396003	0.00289251542974615	0.0109829821665299
TRINITY_DN111707_c0_g2_i2	LOC100488846-like	Chr03	127235495	127235495	0.862484199358222	1.43782261676925	0.0188224581468564	0.0491439762829453
TRINITY_DN111713_c0_g3_i1	polr3b	Chr03	12206598	12206598	5.30010930128746	-1.56716460427926	4.79093290887692e-06	3.93104998480466e-05
TRINITY_DN111786_c0_g1_i2	theg-like	Chr01	86248597	86248597	2.66356761525193	1.57012305731583	0.0126199257858062	0.0356586660567159
TRINITY_DN111816_c0_g1_i1	neurog3	Chr07	51843407	51843407	0.751899124434246	-5.17302161507968	1.42177446723502e-05	0.000104396095181209
TRINITY_DN111860_c0_g1_i1	cdk9	Chr08	2359461	2359461	5.57547333979726	-1.99629860863394	3.6117482027317e-10	5.26444111338548e-09
TRINITY_DN112067_c0_g1_i2	vim.2	Chr01	11588720	11588720	0.473296538337473	-3.14719599759806	6.94131295596132e-06	5.49431224924767e-05
TRINITY_DN112117_c1_g1_i4	bmp2	Chr05	21321381	21321381	3.80476506306489	-3.31608402946037	1.16833503709292e-15	2.9994701656345e-14
TRINITY_DN112124_c0_g2_i1	polr3g-like	Chr01	170827700	170827700	4.54752241851515	-10.5425887766021	4.68365419542094e-68	7.63364669396107e-66
TRINITY_DN112166_c0_g2_i1	rspry1	Chr04	53797798	53797798	6.07467681218688	-1.93084984269606	1.09691810202059e-12	2.09583446242193e-11
TRINITY_DN112246_c1_g5_i1	Xetrov90030065m	scaffold_693	22860	22860	5.86851625168087	-2.43604978642908	3.03169732329251e-10	4.46739289132295e-09
TRINITY_DN112272_c0_g1_i1	LOC733728	Chr07	40123943	40123943	4.11159282080395	-8.77864171896533	2.3127476378546e-43	2.12634413165829e-41
TRINITY_DN112341_c0_g1_i1	rbbp5	Chr02	64308174	64308174	5.92152989875678	-1.90139611443775	8.84645438436786e-14	1.89942734156976e-12
TRINITY_DN112453_c0_g3_i1	bcl7a	Chr01	153437220	153437220	4.89102706776963	-2.62025286036152	5.80911817232465e-17	1.62730948384626e-15
TRINITY_DN112465_c0_g1_i1	cbll1	Chr03	66684436	66684436	5.49526322607744	-1.4550670513922	2.02748165644329e-07	2.04209926763675e-06
TRINITY_DN112473_c1_g1_i1	hcn4	Chr03	82774587	82774587	3.59445142272982	-3.31097992591826	3.606634550522e-18	1.11484390402199e-16
TRINITY_DN112473_c1_g2_i2	nt5dc2	Chr08	14266416	14266416	4.88161811958778	-1.28768737269249	6.55615570145865e-06	5.22211878242643e-05
TRINITY_DN112501_c0_g1_i7	dhx32-like	Chr07	16717251	16717251	4.36493068782465	-2.13956482098611	1.28275604943391e-09	1.77359984881242e-08
TRINITY_DN112529_c0_g1_i1	LOC101734619	Chr03	14007403	14007403	4.39514510536962	-1.03309050739431	0.000823635406792288	0.00383377155814134
TRINITY_DN112551_c0_g1_i2	prepl	Chr05	14827503	14827503	2.74092038371019	-1.04593492695805	0.0186165169344502	0.0487364012323875
TRINITY_DN112592_c0_g1_i1	cxcr6	Chr06	67310409	67310409	1.94832777548902	1.9403037560687	0.000448894432467172	0.00227664187178188
TRINITY_DN112596_c0_g1_i1	foxp3	Chr08	7696245	7696245	1.04080037542722	2.13579887853969	0.000561166537748252	0.00276015932627249
TRINITY_DN112610_c0_g1_i2	rnf144b	Chr06	48092168	48092168	3.80212013892548	1.07492186752952	0.00413969957061282	0.0147403999606363
TRINITY_DN112614_c0_g1_i1	jak3	Chr01	99208866	99208866	3.30643753529958	1.08952140022286	0.0152903909519139	0.0415980615755534
TRINITY_DN112684_c0_g1_i1	tmem52b	Chr07	10516983	10516983	2.25230173949537	1.54779492565683	0.00360063823289788	0.0131473406216166
TRINITY_DN112693_c0_g2_i1	rtkn2	Chr07	9730514	9730514	4.12371102005091	-3.87084769609633	8.04601752562231e-26	3.88121123422059e-24
TRINITY_DN112708_c0_g1_i1	ctgfl	Chr08	52884217	52884217	2.91986867878397	1.62374821475518	0.00219890106232956	0.00875086153439846
TRINITY_DN112731_c0_g2_i1	cnga4	scaffold_174	316413	316413	0.610527364852722	-2.52216744381024	0.00296669409613941	0.0112053119354535
