gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	logFC.XY46.SR46	logFC.SR46.XX46	PV.XY46.XX46	PV.XY46.SR46	PV.SR46.XX46	FDR.XY46.XX46	FDR.XY46.SR46	FDR.SR46.XX46
TRINITY_DN129467_c0_g1_i1	NA	NA	NA	NA	1.67245137417355	-2.1041079071448	-0.814155633516393	-1.28995227362841	3.15249115048897e-06	0.146962212146678	0.0401215723964382	3.83497356445693e-05	1	0.181020613655604
TRINITY_DN131611_c1_g2_i2	NA	NA	NA	NA	0.112156969144178	-3.04822953075761	-0.679780463153061	-2.36844906760454	1.41101401680236e-05	0.452669347294112	0.0185829984156741	0.000150910909893699	1	0.107357022765882
TRINITY_DN120868_c0_g2_i1	NA	NA	NA	NA	1.70908698242937	-2.6435220394464	-0.382271291727688	-2.26125074771871	0.000493205233703179	0.687246341776362	0.0452749948989919	0.00371449792427797	1	0.196202013277493
TRINITY_DN111713_c0_g2_i1	NA	NA	NA	NA	3.3232074276541	-1.94090083603684	0.241312814468172	-2.18221365050502	2.32531863929979e-06	0.653907164490925	0.000413159226506376	2.8971747787424e-05	1	0.00551243113947956
TRINITY_DN129053_c3_g4_i1	NA	NA	NA	NA	0.414145149358927	2.73596590291897	0.774636812375151	1.96132909054382	2.98909910643047e-05	0.272938446314286	0.0123424854035627	0.000298082887174864	1	0.079907853921449
TRINITY_DN117665_c0_g2_i1	NA	NA	NA	NA	4.74386195796205	-2.08019308441889	0.0812518893933871	-2.16144497381227	5.93112169421343e-12	0.83502304321553	1.87141337977314e-06	1.60560300799361e-10	1	5.27550386275714e-05
TRINITY_DN128047_c0_g2_i1	NA	NA	NA	NA	2.93166677328179	-4.46420345326106	-0.545603235261985	-3.91860021799907	5.79140266368694e-24	0.329834083712175	5.51959976633741e-09	4.05880803346726e-22	1	2.79637554427094e-07
TRINITY_DN129170_c3_g6_i2	NA	NA	NA	NA	2.40549843509188	-2.29653804889857	0.00839265833966425	-2.30493070723823	9.64494489770953e-09	0.987225187564826	0.00011236849650322	1.7595224856776e-07	1	0.00185540390495827
TRINITY_DN48650_c0_g2_i1	NA	NA	NA	NA	1.50316550390287	-2.06193905986426	-0.426571623268315	-1.63536743659595	1.58337494731613e-05	0.48329838150189	0.0164826179887769	0.000167851050087336	1	0.0986610799185864
TRINITY_DN63832_c0_g1_i1	NA	NA	NA	NA	3.52143293789964	-4.05278732596842	8.53846624237462	-12.591253568343	9.62049426449628e-12	4.27292989542558e-07	9.22730845831566e-14	2.52312962882787e-10	0.000245013684685426	9.70020801680434e-12
TRINITY_DN113308_c0_g1_i2	NA	NA	NA	NA	1.59442082436779	-8.06352925893114	-0.176398009895464	-7.88713124903567	3.16045959544793e-14	0.917063000795601	3.09941883384591e-06	1.08932234416873e-12	1	8.08452455916533e-05
TRINITY_DN114033_c0_g1_i2	NA	NA	NA	NA	0.0387907039966436	-7.23576443196396	1.90154586280154	-9.13731029476551	5.46251878455914e-15	0.408991521844761	1.07437015422925e-07	2.04176813236188e-13	1	4.07002387255315e-06
TRINITY_DN110103_c0_g1_i1	ccnc	Chr05	36244783	36244783	5.40085123114132	-8.57549350004818	0.949950486253094	-9.52544398630127	4.23457144611634e-49	0.273524778429605	1.10408554891323e-20	7.79841150259236e-47	1	2.24645793540974e-18
TRINITY_DN135005_c2_g1_i2	NA	NA	NA	NA	1.58379327354085	2.10575944661878	0.448100598921504	1.65765884769728	0.00469702765501685	0.607029087297144	0.0629203146573877	0.0261256630811453	1	0.243627921854802
TRINITY_DN119494_c0_g1_i1	NA	NA	NA	NA	4.90952820639196	-9.02319919014268	1.27090993601393	-10.2941091261566	2.27158522655263e-75	0.225174432658478	1.73969354517811e-31	1.12376657384163e-72	1	9.97556094200995e-29
TRINITY_DN135514_c0_g1_i1	LOC100486587-like	Chr08	56863883	56863883	0.37213845710476	-9.5319249351995	0	-9.5319249351995	9.80299249485661e-18	1	4.4221764651176e-08	4.62298132047163e-16	1	1.81122584764476e-06
TRINITY_DN131236_c0_g1_i1	NA	NA	NA	NA	3.00114316621346	1.18356869161879	-0.97192197182396	2.15549066344275	0.00342364934941536	0.0329728799057693	1.35908263637748e-05	0.0201208183288492	1	0.000302377909310439
TRINITY_DN124410_c0_g4_i3	NA	NA	NA	NA	3.155198517645	-2.41043180596011	0.348415023664365	-2.75884682962448	7.03629468939697e-10	0.501482884085759	4.59302513754081e-06	1.47691942606893e-08	1	0.000114282075167805
TRINITY_DN123557_c0_g2_i1	NA	NA	NA	NA	2.37484008910804	-2.23761192041599	0.11223629916786	-2.34984821958385	3.09673052022761e-08	0.833354355207221	0.000105144985890557	5.21217551870198e-07	1	0.00175009312679936
TRINITY_DN126177_c8_g1_i1	NA	NA	NA	NA	2.30800471438272	-5.95867978437332	-0.0450737225861995	-5.91360606178712	9.70655016505636e-26	0.957606212539445	5.57111812113085e-11	7.84923912385807e-24	1	4.06240780913674e-09
TRINITY_DN124202_c0_g1_i1	NA	NA	NA	NA	3.03987430554303	-1.99595931927927	0.235834584305347	-2.23179390358462	2.86781497807953e-06	0.673337110877793	0.00051309982892482	3.51408314215379e-05	1	0.00656133232831891
TRINITY_DN135864_c0_g11_i1	NA	NA	NA	NA	1.88584059297593	10.4715793070213	10.4715793070213	0	4.65557226810032e-24	1.4172293167005e-14	1	3.29019855249779e-22	3.57566956603537e-11	1
TRINITY_DN128157_c0_g1_i3	slc30a5	Chr01	173689269	173689269	2.82648004014937	-9.30476477475632	2.71272092212686	-12.0174856968832	1.44858981007018e-39	0.241963787211157	1.47118210700476e-17	2.06485428859156e-37	1	2.30080946923328e-15
TRINITY_DN123649_c5_g1_i1	otud7a-like	Chr03	86979374	86979374	3.58463705136576	-2.72731979066362	-0.0834172425851918	-2.64390254807843	9.81728318522509e-14	0.858879203808719	1.90543347982677e-06	3.22933578570051e-12	1	5.35346177015918e-05
TRINITY_DN126245_c6_g1_i1	NA	NA	NA	NA	3.01627795203361	-2.83637978740557	-0.142502182963242	-2.69387760444233	1.620040566786e-13	0.773353599249816	3.43550341335481e-06	5.21347238520546e-12	1	8.8627557381331e-05
TRINITY_DN132151_c0_g1_i1	NA	NA	NA	NA	0.870062330375698	1.04736352119692	-1.06757965868172	2.11494317987864	0.0665543588897514	0.0864415344611958	0.00218981745453216	0.200521432384575	1	0.0211439320236687
TRINITY_DN133588_c4_g3_i1	NA	NA	NA	NA	2.20148350815011	-2.18791602730104	-0.389469720988693	-1.79844630631234	2.65255769318661e-07	0.471130494286968	0.00339289093996671	3.87516100747529e-06	1	0.0300360134790737
TRINITY_DN113183_c0_g1_i2	NA	NA	NA	NA	8.32525367922028	-5.37491381622409	-0.0891918708111786	-5.28572194541291	1.74410620321142e-28	0.872059153065363	1.94971153468159e-11	1.64193281742628e-26	1	1.53722568812552e-09
TRINITY_DN122379_c0_g2_i1	NA	NA	NA	NA	4.98419619101012	-1.41561906559406	0.674005623438794	-2.08962468903285	1.82730816681696e-06	0.0908489390177171	3.06130625059815e-06	2.31789768973313e-05	1	8.01211169114017e-05
TRINITY_DN125698_c0_g1_i8	NA	NA	NA	NA	2.32933565102588	-3.04098511214803	-0.230238199097228	-2.8107469130508	1.90602946429918e-11	0.692989291368095	3.66865778975194e-05	4.86732018059396e-10	1	0.000709273839352042
TRINITY_DN135189_c4_g1_i1	NA	NA	NA	NA	4.75597409731285	-5.02455374789463	0.307922237473225	-5.33247598536785	4.99318271385623e-44	0.507976924234696	2.01974569722183e-19	7.97329113105017e-42	1	3.77468029191902e-17
TRINITY_DN134642_c6_g4_i1	NA	NA	NA	NA	5.97542467216253	-2.31445285315568	0.15421677387193	-2.46866962702761	1.20651570621979e-13	0.700538599139216	2.15960945036167e-07	3.93286708887924e-12	1	7.65306480791615e-06
TRINITY_DN133212_c3_g3_i1	NA	NA	NA	NA	2.11304619029865	-1.96539632548932	0.383258946755251	-2.34865527224457	1.89185072784246e-05	0.53296229383504	0.00071134269726734	0.00019683049015862	1	0.00864083603238702
TRINITY_DN131756_c6_g1_i1	NA	NA	NA	NA	0.833875727731573	1.85176986011741	-1.53956736493565	3.39133722505306	0.00380589875951197	0.0149943596177317	5.29983247035211e-06	0.0219480744462827	0.846325935470628	0.000129317962501918
TRINITY_DN120854_c0_g1_i3	NA	NA	NA	NA	4.39513583769352	-3.33699273345746	-1.08248436677066	-2.25450836668681	1.40431230813335e-24	0.00534666567773687	1.81487268834267e-06	1.02401154723134e-22	0.47835593989114	5.13332263754323e-05
TRINITY_DN127748_c1_g2_i1	NA	NA	NA	NA	1.36241898829471	-0.728344742728596	8.84729948123189	-9.57564422396049	0.506728775850899	0.00101990579357396	0.000523425448047095	0.685290902687266	0.151872354715956	0.00666719699087788
TRINITY_DN3025_c0_g1_i1	NA	NA	NA	NA	1.72383968778809	-3.89552233951114	1.80820211682891	-5.70372445634006	2.56964315539871e-08	0.0912573330445162	4.92702692403565e-06	4.37758925122954e-07	1	0.000121514065780469
TRINITY_DN130578_c0_g3_i1	NA	NA	NA	NA	1.96423876996989	2.17983600752515	1.2511957699212	0.928640237603952	0.000704274121591585	0.115611602025066	0.235200983687662	0.00508261901823675	1	0.520628252188077
TRINITY_DN124404_c2_g1_i10	NA	NA	NA	NA	2.50792096224154	-2.04667043132548	0.286100385520525	-2.33277081684601	6.85229472377271e-07	0.601373406326397	0.000176812410390384	9.42143846761774e-06	1	0.00272509292251032
TRINITY_DN128427_c0_g2_i2	NA	NA	NA	NA	4.57805500104999	-2.59348429412485	0.335626808872487	-2.92911110299733	3.15536760839858e-14	0.45139596986233	3.54213253835948e-08	1.08905505827491e-12	1	1.48698841834958e-06
TRINITY_DN130393_c6_g2_i4	NA	NA	NA	NA	3.18151338321192	-8.50764396420751	-0.498670926581696	-8.00897303762582	9.15171072973893e-45	0.656302951959738	1.71410485239214e-17	1.47068574338416e-42	1	2.63700398938133e-15
TRINITY_DN109077_c0_g1_i1	NA	NA	NA	NA	1.99519502037686	-2.81563195511044	-0.360403279389944	-2.4552286757205	2.66766383871237e-06	0.632795256818379	0.00597794530546732	3.28799016368896e-05	1	0.0463075099959903
TRINITY_DN121601_c6_g1_i1	NA	NA	NA	NA	0.881005246005734	2.91482577582163	0.469109969167716	2.44571580665391	0.000498297468368688	0.609177441188741	0.0115881019629195	0.00374502386861543	1	0.076162851280506
TRINITY_DN136381_c0_g2_i1	NA	NA	NA	NA	1.85702081649652	-1.81027689616941	0.712193157341866	-2.52247005351128	0.000549689550073312	0.319907349019704	0.00172665903395175	0.00407993160315983	1	0.017537684149196
TRINITY_DN121815_c5_g2_i6	NA	NA	NA	NA	5.39837296371337	-2.23032035663603	0.27132332607121	-2.50164368270724	7.6012910563288e-13	0.502046462589325	1.47641940535876e-07	2.26377358711649e-11	1	5.42213414806427e-06
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	5.75911340090494	-14.9573583075996	0	-14.9573583075996	2.20050293959663e-96	1	6.22652078563881e-37	2.77593445830115e-93	1	8.26816418008775e-34
TRINITY_DN96966_c0_g2_i1	NA	NA	NA	NA	0.0669046052856633	-9.11513831188936	0	-9.11513831188936	5.46093506502115e-12	1	1.25836335827658e-05	1.48629332999443e-10	1	0.000282711554134622
TRINITY_DN134537_c0_g2_i1	NA	NA	NA	NA	0.459190673518048	2.13677535411872	1.33339108395691	0.80338427016181	0.00696114628458039	0.170937829396433	0.412939157401716	0.0362151686173756	1	0.684337525792438
TRINITY_DN125025_c0_g1_i2	NA	NA	NA	NA	5.03392362065786	-6.49193032498893	-1.04982513629455	-5.44210518869438	1.29018024677842e-50	0.0353757691544039	2.22934000272105e-16	2.50394212509381e-48	1	3.07356547916132e-14
TRINITY_DN121931_c0_g1_i1	NA	NA	NA	NA	3.01918564564309	-3.03647146148973	0.0262471487509322	-3.06271861024067	1.89597647826099e-14	0.959415446924993	4.98526072793023e-07	6.73739247134152e-13	1	1.62294358923458e-05
TRINITY_DN117943_c0_g1_i3	NA	NA	NA	NA	2.11730827058566	-2.80138224501132	0.599204863935462	-3.40058710894678	1.20215844557262e-09	0.346035104317142	3.21798083190693e-06	2.44797882016119e-08	1	8.35284530751151e-05
TRINITY_DN124280_c3_g2_i1	NA	NA	NA	NA	2.5277252542025	-2.54733560491156	0.221920432279161	-2.76925603719072	9.53547167238691e-08	0.723616404729186	0.000158232849111211	1.48597869236765e-06	1	0.00249201921540315
TRINITY_DN119281_c1_g1_i1	sgsm3	Chr04	111398444	111398444	1.07424051813527	0.889730946934375	3.62634622754672	-2.73661528061234	0.101559633379405	4.47158681065458e-05	0.00214504199321299	0.266208989553281	0.0125353483592017	0.0207966977899895
TRINITY_DN126131_c2_g4_i4	NA	NA	NA	NA	3.07220768372435	1.24436253012291	-0.843954233221481	2.08831676334439	0.0385212064218307	0.222112364736523	0.00481636678101433	0.137408460062602	1	0.0392413268292697
TRINITY_DN101751_c0_g1_i1	NA	NA	NA	NA	3.3927078656155	-3.011108620704	0.316642564233437	-3.32775118493744	1.25716525494028e-14	0.5385105278894	5.74014882445087e-08	4.57695229179555e-13	1	2.29879293398247e-06
TRINITY_DN130677_c4_g1_i1	NA	NA	NA	NA	2.77085844727716	-2.08397871745475	0.031354635972745	-2.11533335342749	2.56013872562619e-07	0.952430452254603	0.00043381936374982	3.751004648522e-06	1	0.00572750525767031
TRINITY_DN131519_c3_g2_i3	nlgn3	Chr08	23268026	23268026	0.103411003780259	-2.5219538289826	-0.597758128447273	-1.92419570053532	2.97040329701026e-05	0.446830189381741	0.0225694395093707	0.000296452829048928	1	0.122642032914371
TRINITY_DN131079_c3_g2_i1	ninj2	scaffold_98	487503	487503	3.60122027235456	-3.83284608081731	-0.206240780393172	-3.62660530042414	3.16543608577942e-23	0.673076019796507	1.23349765053252e-09	2.15498744220801e-21	1	7.07298766430349e-08
TRINITY_DN126783_c1_g5_i3	NA	NA	NA	NA	4.04454968074238	-9.66824812577202	3.57052822629109	-13.2387763520631	9.44867434476142e-62	0.103156033522675	1.15257262801794e-26	2.7719773688178e-59	1	4.09569118378771e-24
TRINITY_DN133268_c0_g3_i1	NA	NA	NA	NA	1.67505266100051	-2.13076436819564	0.282428668136109	-2.41319303633175	1.91631198973925e-05	0.671365760670003	0.00131330530703878	0.00019904714492022	1	0.0141861629164344
TRINITY_DN125052_c1_g2_i1	NA	NA	NA	NA	5.1696783504328	-2.05636476997612	-0.0294151833042598	-2.02694958667186	9.68428293810631e-10	0.945399384265395	5.31374567471422e-05	2.00438440138164e-08	1	0.000982064493153455
TRINITY_DN122373_c0_g2_i1	NA	NA	NA	NA	0.736213192339971	-4.72139676388509	-0.464420168235386	-4.2569765956497	4.02935723846796e-10	0.649198748210572	0.000166006983804802	8.74876791106254e-09	1	0.00259340941262858
TRINITY_DN37225_c0_g1_i1	NA	NA	NA	NA	0.300788254364828	0	-10.3175600358066	10.3175600358066	1	4.58434401481217e-19	7.62644810535135e-14	1	1.92771665822852e-15	8.11878842607656e-12
TRINITY_DN131630_c1_g1_i1	NA	NA	NA	NA	0.978181568971316	-3.18176937053256	0.808812576249273	-3.99058194678184	4.10929426955185e-07	0.372074805702729	9.99506180909195e-05	5.83441161625172e-06	1	0.00167336038117711
TRINITY_DN135315_c2_g1_i1	NA	NA	NA	NA	2.63322676522358	-11.8242357902574	0	-11.8242357902574	4.22240246260668e-45	1	1.25823670790572e-18	6.91761130724458e-43	1	2.1743364479768e-16
TRINITY_DN115380_c0_g1_i1	NA	NA	NA	NA	3.18189888668744	-1.9559932739253	0.147968275202841	-2.10396154912814	6.42211728121433e-07	0.772888141849973	0.000335776772366193	8.86378659764975e-06	1	0.00467458488797875
TRINITY_DN134566_c2_g1_i1	NA	NA	NA	NA	3.22238432612554	-2.28238286159234	-0.167853301849275	-2.11452955974307	2.37155255516883e-07	0.765131924262813	0.00126791377752824	3.49499246302041e-06	1	0.0137945082393435
TRINITY_DN122708_c1_g6_i3	NA	NA	NA	NA	3.3821544955187	-2.30995331374812	0.0772346939153545	-2.38718800766347	4.65731815604353e-05	0.915542055171423	0.00555883087040927	0.000446783791167217	1	0.0438553167168311
TRINITY_DN118842_c0_g1_i2	NA	NA	NA	NA	4.00711598871921	-4.32044469849226	-0.271387386754341	-4.04905731173792	4.02486040518767e-29	0.572369517288609	1.47801324088371e-11	3.92074239470598e-27	1	1.17439413585066e-09
TRINITY_DN130961_c1_g4_i1	NA	NA	NA	NA	5.20539260979366	-2.06536372402898	-0.0692768024409998	-1.99608692158798	1.53706867445915e-11	0.859194924120235	1.17050961750215e-05	3.96931859330647e-10	1	0.000266774685181384
