gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	logFC.XY46.SR46	logFC.SR46.XX46	PV.XY46.XX46	PV.XY46.SR46	PV.SR46.XX46	FDR.XY46.XX46	FDR.XY46.SR46	FDR.SR46.XX46	Am2_463	Am2_464	Am4_461	Am5_461	Am6_462	Am6_464	average	ward.D
TRINITY_DN102016_c0_g1_i1	NA	NA	NA	NA	5.40756170953016	-1.05267287771749	0.0546475822078422	-1.10732045992533	0.00140757932247265	0.897520132876534	0.0186812124813871	0.00927491593685188	1	0.107325229861089	5.04817896427221	6.38090983040441	4.79828135664815	4.91917559335366	5.06083336845227	5.55352100433043	1	1
TRINITY_DN10201_c0_g1_i1	senp8	Chr03	82450240	82450240	3.15193572702735	-4.28123983608102	0.263652843600185	-4.5448926796812	9.97987491837931e-22	0.657298303327344	2.39812757342785e-10	6.19787194931053e-20	1	1.58314185634796e-08	0.913948050018569	4.8292498293629	0.269534576421688	0.151504131511612	-0.0815490830854311	4.32557248323607	1	1
TRINITY_DN102065_c0_g1_i1	LOC101733140	Chr04	14965134	14965134	5.98871084425403	-2.16248276406605	-0.0674467004538175	-2.09503606361223	3.44025016638905e-11	0.870723071505248	1.783443701786e-05	8.54187287117643e-10	1	0.000379181538354366	4.97308157462438	7.22667644712524	4.52879601823214	4.94272493929195	5.07053572411951	6.81464637180068	1	1
TRINITY_DN102078_c0_g1_i1	naf1	Chr01	42692844	42692844	5.44346694834203	-1.10539083684002	0.1005518629306	-1.20594269977062	0.00149981723297663	0.822973424485964	0.0158721070375738	0.00981599918283924	1	0.0955517559140873	5.46638815800665	6.26640738048738	4.83424606249312	4.88716631330016	4.49615129460161	5.89234369629037	1	1
TRINITY_DN102162_c0_g1_i1	NA	NA	NA	NA	5.02815893806591	-0.804876816547785	-0.393838322062982	-0.411038494484803	0.00790574125376908	0.299202752882131	0.324228813224416	0.0401626346222581	1	0.609264333972395	4.74129109592189	5.339557626107	4.35648916473413	5.04200521105652	4.81174185851168	5.55565303791607	1	1
TRINITY_DN102272_c0_g1_i1	NA	NA	NA	NA	3.95019134821144	-1.47974082519389	0.454734984266446	-1.93447580946033	6.1362928233811e-05	0.352854358057595	0.000445986883895872	0.000572265617699968	1	0.00583331362649453	3.55668151443412	5.13029419072802	2.93866802999194	2.87151299256083	3.41006121064581	4.36257609221946	1	1
TRINITY_DN102362_c0_g1_i1	NA	NA	NA	NA	5.23399503231152	-1.09240262575315	0.0473045150494558	-1.1397071408026	0.000187888433754347	0.900043040217333	0.00641815278021531	0.00156223797877333	1	0.0487554753029222	4.83223771724223	5.94736489012701	4.69839777630803	4.73182555277175	4.8040080279337	5.78739650605609	1	1
TRINITY_DN102365_c0_g1_i1	NA	NA	NA	NA	3.97274574455559	-2.97453803615844	0.784825369916326	-3.75936340607477	1.33574974372214e-10	0.204616715252908	5.4811978870538e-07	3.11947795302686e-09	1	1.74767067977179e-05	2.90270400876831	5.78270541543403	1.84535194958079	1.53769097564539	1.95346413788792	4.44309509091798	1	1
TRINITY_DN102409_c0_g1_i1	rem1	scaffold_2533	2137	2137	0.578105266098515	-3.89210135059211	-1.4429001374898	-2.44920121310231	3.27149770626838e-07	0.117493219415043	0.020462860407865	4.68591744351151e-06	1	0.114305350289192	-1.34944847184644	2.32598314991517	-0.991169693258679	-0.423576132627296	-3.61422230095622	1.30913619732608	1	1
TRINITY_DN102412_c0_g1_i1	NA	NA	NA	NA	0.739627271688135	-2.49149314584091	-0.157031295174687	-2.33446185066622	2.52410928648696e-06	0.823855933228179	0.0025121308463791	3.10903020439373e-05	1	0.0236117769238143	-0.385751496480836	2.04358022021669	-0.716855516207293	-0.360730950208201	-0.400966767659876	1.64974147779577	1	1
TRINITY_DN102444_c0_g1_i1	NA	NA	NA	NA	5.24028664770443	-1.81017695738348	0.119886533907587	-1.93006349129107	1.06475973616956e-09	0.754744279362398	1.24260733221624e-05	2.16498277155512e-08	1	0.000277813863288026	4.28810758794342	6.32104596514498	4.42412878637823	4.25821672091074	4.4147016856779	6.03364938745258	1	1
TRINITY_DN102559_c0_g2_i1	NA	NA	NA	NA	3.59553004943582	-2.5175216452243	0.631947436702085	-3.14946908192639	9.10537906368775e-08	0.314205468868237	2.32833681644366e-05	1.41631721836657e-06	1	0.000478841599404669	2.65473254896012	5.36057707436701	1.84535194958079	1.66396401248524	2.25518478665962	3.81173240399966	1	1
TRINITY_DN102579_c0_g1_i1	ttpa	Chr06	102990382	102990382	3.14786272178842	1.21976793001878	-0.0739089213229818	1.29367685134176	0.00167205356737336	0.872513830483395	0.00720804920416764	0.0108111802896079	1	0.0530641543117647	3.50232569923614	2.06422762675225	3.40829033819873	3.50693164461949	3.38953708987642	2.365141249408	2	2
TRINITY_DN102581_c0_g1_i2	NA	NA	NA	NA	1.17316430044882	-5.21114252177825	1.26279264829576	-6.47393517007401	4.66102715628122e-18	0.26500902484985	9.08213722699375e-10	2.25450298143818e-16	1	5.32479989588221e-08	-2.27947310217359	2.88579693170308	-1.7741575310358	-2.75582760948309	-2.10896252764696	2.4592523391126	1	1
TRINITY_DN102628_c0_g1_i1	NA	NA	NA	NA	2.8745394662847	-6.95045733427407	1.28871713389555	-8.23917446816962	4.26605450359213e-38	0.234162134834394	1.00132408791996e-17	5.53091767393552e-36	1	1.58398134964547e-15	-1.89899907537857	4.68672349393078	-2.418792485145	-2.75582760948309	-1.70420474665341	4.14194891880888	1	1
TRINITY_DN102702_c0_g1_i1	NA	NA	NA	NA	3.96025020715116	-2.27000175975083	-0.573861823024973	-1.69613993672586	4.81711376985861e-11	0.180555459674321	0.000685478684208957	1.18089713001446e-09	1	0.00836949508020567	2.72423073689673	5.25227661708245	2.63042827435125	3.30369181336364	2.84326211717414	4.67847515016695	1	1
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	5.75919774694676	-14.9575064180422	0	-14.9575064180422	3.26195345765449e-96	1	7.2078485722995e-37	4.10223266834629e-93	1	1.00717670716932e-33	-3.61422230095623	7.61959693980169	-3.61422230095622	-3.61422230095622	-3.61422230095622	7.00376249891959	1	1
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	5.46113243172744	-11.9654917669423	2.69307019671596	-14.6585619636583	4.34384947295198e-100	0.240660038155792	6.58824020645472e-40	1.21396113270765e-96	1	3.31414835345498e-36	-3.61422230095623	7.1622956347413	-2.71885219610634	-3.61422230095622	-3.61422230095622	6.91811272927914	1	1
TRINITY_DN103086_c1_g1_i1	NA	NA	NA	NA	0.153659683229214	1.92625072895279	0.350643164314781	1.57560756463801	0.00489071780977472	0.649069400827506	0.0577818758484111	0.0269112523192855	1	0.22934034106663	0.960771949378349	-1.64671326092208	-0.113287191551044	0.275381372928124	0.793561153398773	-0.816392367022732	2	2
TRINITY_DN103196_c0_g1_i2	NA	NA	NA	NA	4.16235509171406	-0.838013198844382	-0.145777115874421	-0.692236082969961	0.00878272065989314	0.719585975595258	0.119907087795625	0.0436912559409874	1	0.360409066949755	3.92463731225968	4.80184878605926	3.82413247425956	3.95274956792472	3.6661370018707	4.46594647347111	1	1
TRINITY_DN103284_c0_g1_i2	rnf207	Chr07	90525912	90525912	0.0926811438835804	1.94639275519352	1.0780482344063	0.868344520787225	0.00882836840290767	0.220323452739871	0.349288987187699	0.0438489577547263	1	0.631265115020837	0.471909345132302	-0.331372097552144	0.792589482754795	-0.360730950208201	0.628219290106721	-2.42782089849649	2	2
TRINITY_DN103500_c0_g1_i1	NA	NA	NA	NA	4.07010718707634	-1.21020330098063	0.203587826395997	-1.41379112737663	0.000184960256725158	0.629464058111587	0.00256762681218226	0.00154196896823042	1	0.0240312814393551	3.48641174487123	4.91700107315057	3.58755651751642	3.3700430350587	3.63596079523257	4.62465570026058	1	1
TRINITY_DN103526_c0_g1_i1	NA	NA	NA	NA	1.84517299963725	-2.41624971348369	-0.772728705830415	-1.64352100765328	1.53408572954801e-06	0.214366892836927	0.0210161238498161	1.96063639581258e-05	1	0.116175285070456	0.865553315727801	3.4060168742795	0.390415947082634	1.28602641216343	0.359394716932994	2.13356433280017	1	1
TRINITY_DN103537_c0_g1_i1	NA	NA	NA	NA	2.62495230458317	-1.95781729542378	-0.137076175973624	-1.82074111945016	5.43502137254548e-07	0.78542724792619	0.00139850241306792	7.55675276739988e-06	1	0.0148636563283532	1.90646176799321	3.50750629770521	1.26268117119828	1.79394642583563	1.75917089199921	3.66935092095047	1	1
TRINITY_DN103549_c0_g1_i1	NA	NA	NA	NA	7.10727919180947	-1.37797447807313	0.00718101418579967	-1.38515549225893	3.22624931058622e-05	0.986528417371857	0.00399182514233693	0.000317226828224647	1	0.0338739493859847	6.51787374019021	7.98198544910404	6.36020901859966	6.48506068324028	6.58935092452987	7.74760606217818	1	1
TRINITY_DN103557_c0_g2_i2	NA	NA	NA	NA	5.35568261327941	-1.15858317632938	-0.0157213169943483	-1.14286185933503	0.00014420303086333	0.967924408180175	0.00874930648923065	0.00122907307091646	1	0.0615904161257009	5.05358927529623	6.18390421712554	4.82533858861128	4.87416106354871	4.67427215293695	5.82500259442414	1	1
TRINITY_DN103565_c0_g1_i1	NA	NA	NA	NA	3.65017563954958	-1.7355961353982	-0.0685172912616393	-1.66707884413657	1.9746394712146e-06	0.883762841317862	0.0017752208056153	2.4845488734362e-05	1	0.0178173797696872	2.5966181560821	4.52855756509091	2.58892700429232	2.89101268485683	3.19036254503225	4.5666377139943	1	1
TRINITY_DN103621_c0_g1_i2	NA	NA	NA	NA	3.58812183591068	-3.81533998988358	-0.161820901802732	-3.65351908808085	5.45145068627798e-18	0.770111287397007	1.07723322329821e-07	2.61171214592883e-16	1	4.07437143344309e-06	0.186904117110639	5.1031134784474	1.54901571306557	1.3625190533114	1.45779563312279	4.83763111704459	1	1
TRINITY_DN103622_c0_g3_i3	dhx15	Chr01	21109905	21109905	4.24519113509763	-3.27568338489031	0.334597591461375	-3.61028097635168	2.28972066020676e-18	0.491289163017963	1.32249523991057e-09	1.14267964376033e-16	1	7.47492140993945e-08	2.16824467463277	5.95567717089425	2.5973233156946	1.98752350520945	2.12466974723704	5.05215431427932	1	1
TRINITY_DN103637_c0_g1_i1	NA	NA	NA	NA	2.98192013784055	-3.26537738342847	0.126502676651266	-3.39188006007973	1.8667443803386e-17	0.803155674360193	1.34359351406573e-08	8.45988372149123e-16	1	6.23506717080837e-07	1.05009331785087	4.35508723174589	1.15304336547549	0.956517167100602	1.02407467969826	4.23535071532318	1	1
TRINITY_DN103637_c0_g2_i1	NA	NA	NA	NA	4.91718259578921	-14.1160524944333	0	-14.1160524944333	2.41925619322357e-62	1	2.61179056056111e-24	7.15872138493637e-60	1	7.38109619991384e-22	-3.61422230095623	7.07087606921183	-3.61422230095622	-3.61422230095622	-3.61422230095622	5.5567178743416	1	1
TRINITY_DN103653_c0_g1_i1	NA	NA	NA	NA	1.50960016966776	-1.74110728655679	-0.418931966908334	-1.32217531964846	0.000475816830578924	0.506025627471346	0.0597476240146647	0.00358852921221022	1	0.234911913743975	1.00612379084952	2.7898808838535	0.390415947082634	1.07491492794819	0.592748996897763	1.7867348401737	1	1
TRINITY_DN103698_c0_g1_i1	spaca5-like.2	Chr10	10577050	10577050	1.13212964109513	2.50286486251611	-0.0174907413882272	2.52035560390434	3.4089962079988e-05	0.978344238100927	0.00036788768362648	0.000333500865902707	1	0.00502613308993657	1.13420549467572	-1.19027197439776	1.40339570505611	1.58634764253434	2.0083389175285	-0.500678235488673	2	2
TRINITY_DN103741_c0_g1_i2	NA	NA	NA	NA	3.15698835267825	-3.89882703648559	0.487887033149785	-4.38671406963538	1.64370424887504e-18	0.413194447264416	1.19661652666338e-09	8.33517122332765e-17	1	6.80934363770076e-08	0.535157330819152	4.90846227138345	0.428559129512257	0.275381372928124	1.12684603820846	4.139108135957	1	1
TRINITY_DN103744_c0_g1_i2	NA	NA	NA	NA	8.21989484967838	-1.06441497060089	0.302829145218308	-1.3672441158192	0.0033771179984084	0.523003320799585	0.00947656176174179	0.0198476231874609	1	0.0655720719205858	7.92622092204236	9.10426480377899	7.640597933952	7.50353125786733	7.8374877243915	8.5913639853004	1	1
TRINITY_DN103783_c0_g1_i1	NA	NA	NA	NA	3.9718581982695	-1.13718242336768	-0.25968525070878	-0.8774971726589	0.000444606096551175	0.526229555565903	0.0535684262681702	0.00338051165068173	1	0.217877273204563	3.55668151443412	4.64278434717498	3.35976332630012	3.71452795259273	3.45025374645152	4.53240600019431	1	1
TRINITY_DN103798_c0_g1_i1	ercc3	scaffold_33	1195941	1195941	6.62612326724927	-13.1153537720257	-2.04691660304839	-11.0684371689773	9.43017921233463e-101	0.0812071124713637	2.44452286149236e-35	5.28352095166282e-97	1	2.12015996593985e-32	-2.79769783578963	8.40586567681569	-3.09816326571225	-2.22133361442266	-3.61422230095622	7.9844350243149	1	1
TRINITY_DN103812_c0_g1_i2	NA	NA	NA	NA	6.32460217152011	-1.65040123329316	0.00582353786019924	-1.65622477115336	1.00644836202842e-07	0.988305393623123	0.000276915950493382	1.55111453442027e-06	1	0.00397772129457998	5.61284077327234	7.2645272209518	5.53172819628291	5.54396675841838	5.50312335287232	7.12967230734076	1	1
TRINITY_DN103834_c0_g12_i1	NA	NA	NA	NA	1.31522622692374	-3.48305122874335	0.262921770277772	-3.74597299902112	1.89205776313535e-05	0.805206734104365	0.00354446377878664	0.000196162559185409	1	0.0308906281926686	0.186904117110639	3.14035005942304	-0.417170533560314	-0.871970552329978	-3.61422230095622	1.98959669432774	1	1
TRINITY_DN103834_c0_g3_i1	NA	NA	NA	NA	1.31074510456537	-1.90910939271438	-0.888957854841735	-1.02015153787264	0.000153150738436103	0.152775387153558	0.139700239198875	0.00129785962707037	1	0.391765014642669	0.815478681180574	2.12445393304335	0.351236852896079	1.1630997727013	-0.400966767659876	2.18955426681898	1	1
TRINITY_DN103834_c0_g4_i1	NA	NA	NA	NA	0.707018509500685	-2.32285500943675	7.16053014755006	-9.48338515698681	7.66257976329795e-06	1.30219773490793e-05	3.96516674746002e-10	8.55054153533585e-05	0.00528272216587165	2.48089238885857e-08	-0.385751496480836	2.08458369856285	-0.169157704734874	-3.61422230095622	-0.400966767659876	1.69686618821997	1	1
TRINITY_DN103834_c0_g9_i1	NA	NA	NA	NA	3.68079971045816	-2.07757849833604	1.7061155341	-3.78369403243604	3.34391123914024e-05	0.0184385318832725	5.93918567114719e-06	0.000327643379380036	0.949440669750835	0.00014308658812327	1.32524726415812	4.21899655052865	2.95182387416159	1.05199996318431	3.23706043187984	5.18892299335943	1	1
TRINITY_DN103838_c0_g1_i1	NA	NA	NA	NA	6.33408543852735	-6.65302834232319	-0.455510255497618	-6.19751808682557	6.00001933298592e-50	0.363498640422599	5.55608864630361e-18	1.14327641108532e-47	1	9.1337739628646e-16	1.85781096289154	7.84065762064719	0.501947224761838	1.72318412872218	1.24579974268597	7.93246834771013	1	1
TRINITY_DN103860_c0_g1_i1	NA	NA	NA	NA	4.06784163985636	-3.10967452966574	0.304618926186372	-3.41429345585212	5.74611728179126e-20	0.493470343602164	1.83030732667131e-10	3.12952631119306e-18	1	1.23420616301439e-08	2.1277815422162	5.50160961637247	2.31120863302852	1.97539586595884	2.36438695265442	5.21343717808174	1	1
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	5.35195154037304	-10.2506714013984	-0.457927564464332	-9.79274383693411	2.60479629670596e-57	0.654826668613042	2.1385556552299e-21	6.68528943415798e-55	1	4.71832910880197e-19	-3.61422230095623	7.44461565054784	-1.61051051033902	-2.22133361442266	-3.61422230095622	6.14261983601396	1	1
TRINITY_DN103912_c0_g1_i1	NA	NA	NA	NA	5.02545489098259	-1.25518314364044	-0.262257570378263	-0.992925573262179	0.000204503561554936	0.539458082438099	0.038282672998199	0.00168313926054638	1	0.174530685381675	4.53242107304735	6.07747643739434	4.60363856891757	4.70820288236621	4.16891915243987	5.18892299335943	1	1
TRINITY_DN103989_c0_g1_i1	NA	NA	NA	NA	5.08570307222746	-1.04170364200327	-0.0593346094327481	-0.982369032570522	0.000406872761207551	0.87488360677158	0.0186158216718843	0.00312287570640596	1	0.106998433887394	4.75463978268932	5.73037492884844	4.61815219724911	4.70269612556924	4.55262633158722	5.63442055267707	1	1
TRINITY_DN104018_c1_g1_i1	NA	NA	NA	NA	2.81990529133058	1.43511712228025	0.394810836582596	1.04030628569765	0.00325037848700801	0.505728785851685	0.0856855825242515	0.0192090036901376	1	0.294743404219088	2.40675284746981	1.22643056729579	3.41305445840957	2.83841612737313	3.59621162077665	2.21135566301218	2	2
TRINITY_DN104073_c1_g1_i1	NA	NA	NA	NA	1.67929674620474	1.75603004120536	-0.0642229548878392	1.8202529960932	0.00127198057507754	0.917908002580763	0.0056903244768254	0.00846595803766879	1	0.0443785386790793	1.93018545979553	-0.697826642802535	2.23791995822109	2.1035023202807	1.92522365404067	0.889720490014813	2	2
TRINITY_DN104090_c1_g2_i1	scara3-like	scaffold_786	771	771	2.45137465459214	-1.08135287796829	0.0197335710128862	-1.10108644898118	0.00478393011579572	0.968180674897249	0.0420881085615658	0.0264277202443431	1	0.18633427620234	2.10711628737734	3.14035005942304	1.81687453620736	1.98752350520945	2.08692553460281	3.00620858782466	1	1
TRINITY_DN104207_c0_g1_i1	NA	NA	NA	NA	0.833757383138823	-3.68942731293429	0.0794194227684667	-3.76884673570276	7.72783152222121e-08	0.932169126248487	0.000406201435213957	1.22091971386249e-06	1	0.00541142928946051	-1.13733546460793	2.89735018694018	-0.893820033023274	-1.27363181441386	-1.70420474665341	0.968645834830307	1	1
TRINITY_DN104240_c0_g1_i1	NA	NA	NA	NA	3.89583965093933	-1.0740113619127	0.409895824256562	-1.48390718616926	0.00281325261871331	0.387345743070884	0.00456500582226554	0.0169604338125305	1	0.0375593805828011	3.74902765320067	4.83826906775454	3.1645251636618	3.08409351684372	3.50851797201269	4.21930132757634	1	1
TRINITY_DN104337_c0_g1_i1	NA	NA	NA	NA	3.93730585734427	-1.10162892698498	-0.0949654127428061	-1.00666351424217	0.000802782229382189	0.821088201909289	0.0303688153207615	0.00569579086979431	1	0.149012181612913	3.47838845155253	4.7261282184729	3.4781511626237	3.55661899317508	3.43029744122695	4.37228550332981	1	1
TRINITY_DN104365_c0_g3_i1	NA	NA	NA	NA	3.70988272108734	-1.07667000186964	-0.0282331204521687	-1.04843688141748	0.00283517944710315	0.95132018558697	0.0403160080577125	0.0170680788543654	1	0.180592739922989	3.54135912490772	4.55067537774092	3.04684511950956	3.28416000196094	3.14210240858719	4.06620735962246	1	1
TRINITY_DN104383_c0_g4_i1	NA	NA	NA	NA	0.284603543785236	-2.56368753541011	0.0108366516370779	-2.57452418704719	8.93872654940879e-06	0.98884730324085	0.00261946421913044	9.86075648103552e-05	1	0.0243656671743967	-1.59821364544359	1.49328194089581	-0.893820033023274	-0.962394769243757	-0.633220575240627	1.34901896971127	1	1
TRINITY_DN104463_c0_g1_i1	NA	NA	NA	NA	0.193730728282793	-1.93671725988407	0.053376755188207	-1.99009401507228	0.000495507969440446	0.943335775171439	0.0135750525123831	0.00372067335644733	1	0.0853385955489774	-0.952448299732077	1.07187720675341	-0.559245437453107	-0.706531999412843	-0.55157707394807	1.20432134420718	1	1
TRINITY_DN104490_c0_g2_i1	NA	NA	NA	NA	0.0798739832360271	8.03103691979478	-0.532125762485464	8.56316268228024	3.07950326769875e-05	0.68138944213471	2.94750454582966e-05	0.000304224926116099	1	0.000586980477725318	1.3605972601353	-3.61422230095623	-3.61422230095622	1.00504834578092	0.696646198479343	-3.61422230095623	2	2
TRINITY_DN104496_c0_g2_i1	NA	NA	NA	NA	0.926945110326065	-3.10419798385388	0.526802486845824	-3.6310004706997	1.61901821738589e-08	0.505638761492199	3.05238529812855e-05	2.83971730848605e-07	1	0.000604040873473874	-1.34944847184644	2.45667129345177	-0.486459770671457	-1.16225716873134	-0.55157707394807	1.95124235762552	1	1
TRINITY_DN104546_c0_g1_i1	NA	NA	NA	NA	2.75818671278132	1.17247800622817	0.0304899803041701	1.141988025924	0.00708271053817817	0.953402974092279	0.0354804923545699	0.0366250689671582	1	0.166245406799952	3.01789176196962	1.49328194089581	2.62222297880375	3.02648404052641	3.42021480655248	2.2004961462065	2	2
TRINITY_DN104550_c0_g2_i1	NA	NA	NA	NA	3.1981466809272	-2.26001682975267	-0.437338950535684	-1.82267787921699	2.44753440243027e-09	0.358706352539353	0.00093917895184213	4.79815941464741e-08	1	0.0107716502493084	1.88234143205628	4.23729499954857	1.77307587820641	2.43108054080879	2.28882199941202	4.24066107877662	1	1
