gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB
TRINITY_DN73105_c0_g1_i1	LOC100494399	Chr02	136507481	136507481	0.621488330470539	-7.0836344005955	6.5514316387819e-16	2.04455622709408e-13
TRINITY_DN1416_c0_g1_i1	b4galnt1	Chr02	137910815	137910815	0.35373712499251	-4.97365409138518	1.37047220539928e-09	4.63206411950055e-08
TRINITY_DN207325_c0_g1_i1	tspan31	Chr02	138418876	138418876	2.61987107059511	-5.25933280954221	1.73781592183302e-13	1.85589489720624e-11
TRINITY_DN94125_c0_g1_i1	LOC496972	Chr02	139142051	139142051	2.05812451062554	-4.94954345263989	2.23259853640675e-06	5.34586488423328e-05
TRINITY_DN131583_c4_g1_i1	senp1-like	Chr02	140277955	140277955	3.63305250004798	-5.40415171523858	2.56892018852535e-11	1.32148830284087e-09
TRINITY_DN65335_c0_g1_i1	krt18	Chr02	144913853	144913853	2.39753435472877	-5.02581941333981	1.42049968234058e-09	4.77815264405985e-08
TRINITY_DN194884_c0_g1_i1	LOC100492997-like	Chr02	146585783	146585783	1.60493998263707	-5.84525121862335	2.38906207256207e-13	2.3964852297161e-11
TRINITY_DN7342_c0_g1_i1	mtus2	Chr02	151578900	151578900	0.536555026212718	-5.14287845405782	1.65156568303229e-10	6.965093894794e-09
TRINITY_DN22248_c0_g1_i1	n6amt2	Chr02	155934642	155934642	1.49959317309806	-5.54849658908103	2.62176236247041e-13	2.55685553731619e-11
TRINITY_DN24113_c0_g2_i1	acat1	Chr02	156866472	156866472	2.24944523144815	-5.24918120168105	2.4537801675303e-16	9.3134221034356e-14
TRINITY_DN78715_c0_g2_i1	nox4	Chr02	164442283	164442283	0.162365610914172	-5.86343402614078	8.85654576417873e-12	5.2813970462524e-10
TRINITY_DN116365_c0_g1_i1	tsku	Chr02	168633340	168633340	0.2810202827143	3.7549420457049	0.000257499067822053	0.00561084276021566
TRINITY_DN101742_c0_g2_i1	c12orf5	Chr03	2661117	2661117	0.0332800617194627	-4.55617413155951	5.93073838337816e-09	1.82250162991184e-07
TRINITY_DN109985_c0_g2_i1	LOC100495196	Chr03	6274250	6274250	0.667405146119181	-5.07584378048302	8.52584552784289e-11	3.86261173485433e-09
TRINITY_DN184089_c0_g1_i1	ccdc69	Chr03	10993486	10993486	0.110237099026469	-5.31456985156863	1.92577787044881e-11	1.03421267776856e-09
TRINITY_DN49030_c0_g2_i1	ckap4	Chr03	11775639	11775639	0.741661620513388	-5.364936709487	4.06185269283443e-11	1.9806468156882e-09
TRINITY_DN31207_c0_g1_i1	nme5	Chr03	22271480	22271480	4.20273510617685	-5.14829775203259	1.00950308913841e-06	2.46985307183194e-05
TRINITY_DN140119_c0_g1_i1	hnrnph1	Chr03	22507704	22507704	0.686119960480383	-5.14114485142881	2.83751720366381e-13	2.71079407140495e-11
TRINITY_DN122389_c1_g2_i1	ubtd2	Chr03	30816240	30816240	2.47634616070566	-5.48747154633711	6.08674523993365e-10	2.23767557007875e-08
TRINITY_DN92311_c0_g1_i1	jakmip2	Chr03	34073348	34073348	1.6808189696112	-5.74185883672817	1.84859626567066e-13	1.95930276656195e-11
TRINITY_DN181295_c0_g1_i1	kif20a-like	Chr03	38381499	38381499	0.62626548214631	-4.97996551398963	8.94976766481619e-09	2.68273345145883e-07
TRINITY_DN194815_c0_g1_i1	LOC100489632	Chr03	38909338	38909338	0.22836458072649	-5.07388272697523	2.94218350987666e-08	8.18189190513917e-07
TRINITY_DN123166_c4_g3_i1	Xetrov90007911m	Chr03	45629579	45629579	1.98316049165403	-4.72104014536154	5.26198421517228e-08	1.43210611096457e-06
TRINITY_DN44602_c0_g2_i1	yeats4	Chr03	49475863	49475863	2.22870033057786	-5.0565389332153	4.11524961523161e-08	1.13207655184143e-06
TRINITY_DN106665_c0_g1_i1	lrrn3	Chr03	56576714	56576714	0.915588395608695	3.03321245658354	0.00101786729052606	0.0211769174733373
TRINITY_DN50059_c0_g1_i1	gtse1	Chr03	65133393	65133393	1.76055283091267	-5.23022948677682	1.97660923518296e-08	5.63052977571842e-07
TRINITY_DN71471_c0_g1_i1	slc26a3.2	Chr03	66519257	66519257	0.95403428094153	-5.40287704612209	6.18823977709912e-14	7.93648815613621e-12
TRINITY_DN138717_c0_g1_i1	fgl2	Chr03	68520190	68520190	0.423643143817491	-4.51695174210774	2.56307628022847e-06	6.11113102570263e-05
TRINITY_DN63671_c0_g1_i1	grm3	Chr03	71474382	71474382	3.59012560708878	-5.0282492013803	2.49248383092917e-06	5.9529246053833e-05
TRINITY_DN93756_c0_g1_i1	bend7	Chr03	72180664	72180664	0.927841969108722	8.40402146547335	3.46901521958928e-17	1.80433760134452e-14
TRINITY_DN80359_c0_g4_i1	cpt1b	Chr03	80241473	80241473	0.40775836727251	-5.28684894865882	5.91947536790542e-10	2.18476090221235e-08
TRINITY_DN138198_c0_g1_i1	ube2q2	Chr03	80533395	80533395	1.12025968461903	-4.66762423988824	2.82073951787831e-08	7.87535893028311e-07
TRINITY_DN129669_c3_g1_i1	ccdc33	Chr03	83015671	83015671	0.29390994211494	-6.70888669938641	2.15921619013204e-11	1.1293464642875e-09
TRINITY_DN52317_c0_g1_i1	mtmr10	Chr03	87316199	87316199	1.03144631512489	-4.55343344887374	2.52812937438238e-06	6.03292860987918e-05
TRINITY_DN208315_c0_g1_i1	gldn	Chr03	92692994	92692994	0.209594564050976	-5.0527806907346	5.82292107434603e-09	1.7932936865697e-07
TRINITY_DN28693_c0_g1_i1	nudcd3	Chr03	108085186	108085186	1.11311034151306	-4.96158742453977	1.00460928280043e-11	5.86620809272677e-10
TRINITY_DN195546_c0_g1_i1	pcna	Chr03	111252130	111252130	0.207511623052843	-5.96445272967279	1.20539504999059e-12	9.32670269120822e-11
TRINITY_DN123448_c1_g1_i1	map2k5	Chr03	116591915	116591915	3.68517917082777	-5.22249169792812	5.56358930189268e-08	1.50834491044652e-06
TRINITY_DN150954_c0_g1_i1	plat	Chr03	120239365	120239365	1.64554680839403	-5.74092478183513	7.9760240851681e-15	1.50350730523568e-12
TRINITY_DN95020_c0_g3_i1	spc24	Chr03	127283472	127283472	1.42677056259838	-4.47741052436261	4.94473546446906e-09	1.54314205545047e-07
TRINITY_DN45828_c0_g2_i1	gadd45gip1	Chr03	128854910	128854910	0.0610109037373448	-6.43778920971879	1.39142115621236e-08	4.04982860254264e-07
TRINITY_DN88092_c0_g1_i1	ache	Chr03	131371299	131371299	0.670460390291503	-5.28041486865875	3.86197722751276e-10	1.47982748143453e-08
TRINITY_DN198676_c0_g1_i1	ext2	Chr04	3813662	3813662	0.20657946007697	-6.67293980004125	8.42874380909646e-13	6.84214240942463e-11
TRINITY_DN72716_c0_g1_i1	ehf	Chr04	4396195	4396195	0.105908856713004	-4.93337386434133	2.56562643470361e-08	7.21328825540744e-07
TRINITY_DN131425_c0_g1_i1	fibin	Chr04	12239155	12239155	1.81066219136353	-5.05270085052606	3.63430099886412e-11	1.80029298333504e-09
TRINITY_DN181207_c0_g1_i1	fa2h	Chr04	26638667	26638667	0.192309245409132	-4.05826010567651	7.52807462949215e-06	0.000175324238904267
TRINITY_DN207883_c0_g1_i1	cd151	Chr04	35118694	35118694	2.57343483246012	-4.51982222924885	7.39223349546725e-08	1.98116089873271e-06
TRINITY_DN123447_c0_g2_i1	rassf7	Chr04	39550251	39550251	2.74592036658821	-5.01658453905446	1.02247046036271e-08	3.01978210517429e-07
TRINITY_DN95569_c0_g2_i1	trmt112	Chr04	39935188	39935188	0.29254070377036	-4.59088254739329	5.28707460452388e-07	1.3188105188034e-05
TRINITY_DN98734_c0_g1_i1	eef1g	Chr04	41529466	41529466	2.49929253805735	-5.79226469265404	1.88980985739068e-11	1.01940991420646e-09
TRINITY_DN78998_c0_g2_i1	lrfn2-like	Chr04	42468596	42468596	0.806999103053984	-4.04818811877398	2.24449873645903e-05	0.000514202577576875
TRINITY_DN61172_c0_g1_i1	sipa1-like	Chr04	42953974	42953974	1.70831278988615	-5.07558634853128	3.53883053990083e-15	7.64577949032267e-13
TRINITY_DN166593_c0_g1_i1	slc7a6os	Chr04	49643160	49643160	0.709027626564482	-4.85601964439177	1.06587154398069e-08	3.13477843516081e-07
TRINITY_DN68303_c0_g1_i1	rspry1	Chr04	53797798	53797798	0.299617166430061	-4.84608904118106	1.79908775333867e-07	4.64866400441795e-06
TRINITY_DN89244_c0_g1_i1	gan	Chr04	55101203	55101203	1.01511667545701	-4.1851572685175	2.80466631611312e-06	6.67016619988731e-05
TRINITY_DN123680_c0_g1_i1	top1.2	Chr04	65111976	65111976	1.43734368786075	-3.69028165889023	1.54132674398286e-10	6.54935616614926e-09
TRINITY_DN47075_c0_g1_i1	hsd17b2	Chr04	66400990	66400990	1.60506059955043	-5.23557998727468	2.03269765677723e-11	1.077214699734e-09
TRINITY_DN80278_c0_g3_i1	dnajc6	Chr04	79208191	79208191	1.17222025459799	-4.93931209912549	3.9455370263777e-10	1.50773195183497e-08
TRINITY_DN201313_c0_g1_i1	tspan1	Chr04	81422391	81422391	0.310645119287324	-4.10661966082395	4.27489021927614e-10	1.6181784580702e-08
TRINITY_DN47219_c0_g1_i1	LOC101730862	Chr04	86302611	86302611	1.49468429286294	-5.53676089026751	1.55096561321157e-11	8.66043164578e-10
TRINITY_DN21664_c0_g1_i1	podn	Chr04	86927346	86927346	0.126709424751496	-7.87865237072085	1.07327567705105e-13	1.25083377349929e-11
TRINITY_DN4371_c0_g1_i1	LOC100145141	Chr04	87312261	87312261	3.99395530892076	-5.39129341779329	9.4309763550026e-08	2.5013015380827e-06
TRINITY_DN193361_c0_g1_i1	mgst3	Chr04	108870716	108870716	4.46658948921245	-5.42757051077394	1.62808353617026e-10	6.87638831284424e-09
TRINITY_DN75384_c0_g3_i1	atf4	Chr04	110681012	110681012	1.86653233615222	-4.64341069702372	2.75045132953435e-08	7.6944149893059e-07
TRINITY_DN193342_c0_g1_i1	rac2	Chr04	112690763	112690763	0.527855470984404	-6.97935544356241	6.45730500438348e-15	1.25948837262583e-12
TRINITY_DN213500_c0_g1_i1	manf	Chr04	116954704	116954704	0.262016331540589	-5.12289158678314	8.40397732427274e-10	2.97282759580414e-08
TRINITY_DN85489_c0_g1_i1	dock3	Chr04	116967349	116967349	0.143884180841158	-4.29128319566706	2.87799838036208e-08	8.01927981242358e-07
TRINITY_DN24689_c0_g1_i1	bap1	Chr04	117712620	117712620	1.81698757372416	-4.72091872096422	7.9166894682745e-07	1.95220418872191e-05
TRINITY_DN21583_c0_g2_i1	lamb2-like	Chr04	127005972	127005972	2.17077399464761	-5.34426882727944	8.55159814741342e-18	5.85826188210734e-15
TRINITY_DN138452_c0_g1_i1	polr1c	Chr05	234976	234976	0.364216661348503	-6.09192951254842	5.78566235538839e-13	4.89463549927089e-11
TRINITY_DN74758_c0_g2_i1	hebp2	Chr05	23839843	23839843	0.340641145359623	-4.70939046479798	1.74012753837235e-09	5.72977282183638e-08
TRINITY_DN133899_c4_g1_i1	Xetrov90013347m	Chr05	28944236	28944236	4.00567890433085	-5.39923694339734	9.24284961025576e-09	2.75004149367853e-07
TRINITY_DN207957_c0_g1_i1	mtfr2	Chr05	34093859	34093859	2.06350017517954	-5.04978730245146	4.19144466082257e-14	5.74268810675724e-12
TRINITY_DN48431_c0_g2_i1	cnst-like	Chr05	40817526	40817526	2.5374849365396	-5.43912699506538	1.53584654264997e-10	6.53595785506206e-09
TRINITY_DN95678_c0_g2_i1	gpr126	Chr05	53863685	53863685	0.702483391591904	-5.06378099633088	2.72030284891781e-09	8.72204864355644e-08
TRINITY_DN135093_c2_g2_i1	wtap	Chr05	54316099	54316099	2.01169124704464	-4.68490423987779	5.15216162321301e-10	1.91667236438654e-08
TRINITY_DN166813_c0_g1_i1	fndc1	Chr05	54515795	54515795	0.182659740363328	-4.46507839065355	9.57785653162311e-08	2.53786090946885e-06
TRINITY_DN131251_c3_g6_i1	LOC100496491	Chr05	74971425	74971425	2.09918470553277	-5.20233232277818	5.81552378107795e-09	1.79298151963926e-07
TRINITY_DN151716_c0_g1_i1	cldn1	Chr05	99769722	99769722	0.566814647101664	-6.32398370668383	2.93846008673122e-14	4.16830951798079e-12
TRINITY_DN48876_c0_g2_i1	p2ry14	Chr05	106725981	106725981	2.43054461809438	-5.01944878247382	1.3501549528307e-12	1.01395192941593e-10
TRINITY_DN137939_c0_g1_i1	atr	Chr05	116280008	116280008	0.814406182618934	-4.69637307317325	7.43427519449505e-12	4.54916094526759e-10
TRINITY_DN27202_c0_g1_i1	hps3	Chr05	118853586	118853586	0.298885635736689	-6.02237152584403	1.4550491045701e-13	1.577913675678e-11
TRINITY_DN98350_c0_g4_i1	agfg1	Chr05	125366695	125366695	0.297886102866206	-4.60294169650474	4.34777491194741e-08	1.18905505308537e-06
TRINITY_DN62559_c0_g1_i1	pfn4	Chr05	141608966	141608966	1.06563020451127	-6.87035796826458	7.10883918159486e-18	5.11964015624244e-15
TRINITY_DN202125_c0_g1_i1	yme1l1-like	Chr06	16570856	16570856	0.0145541672421244	-4.52806240204269	1.26161381612826e-08	3.6796414593556e-07
TRINITY_DN134398_c2_g1_i1	bmi1	Chr06	18539729	18539729	3.75363940507622	-5.43879441052487	4.2923494995149e-12	2.8168042147868e-10
TRINITY_DN189080_c0_g1_i1	Xetrov90015728m	Chr06	20798284	20798284	1.12712138179079	-4.97558058272324	2.49238322864098e-11	1.28683028939043e-09
TRINITY_DN123184_c1_g3_i1	slc25a40	Chr06	21042137	21042137	0.37726011719893	-4.47378932830721	2.37335194359541e-08	6.69280482326951e-07
TRINITY_DN84755_c0_g1_i1	calcr	Chr06	24060098	24060098	0.063449570273136	-4.13468988048892	2.05432603139771e-07	5.28386952782669e-06
TRINITY_DN55098_c0_g1_i1	evx1	Chr06	32806515	32806515	0.320181109727199	-4.88165717925072	2.23615111935843e-08	6.35696118313971e-07
TRINITY_DN23199_c0_g2_i1	LOC101730706	Chr06	42992264	42992264	0.764032590845427	-5.39540618824995	8.98719111617273e-14	1.06507694886052e-11
TRINITY_DN19225_c0_g1_i1	elovl2	Chr06	84737019	84737019	0.502888245431869	-4.8399786044098	3.73442022368368e-09	1.18251026857501e-07
TRINITY_DN116138_c0_g2_i2	apcdd1	Chr06	89607524	89607524	3.16630872056018	3.92499193145064	0.00230387863538847	0.0460562556812498
TRINITY_DN211480_c0_g1_i1	rnf138	Chr06	96991714	96991714	0.846024993971245	-5.78648407938091	4.57614503636879e-13	4.04182973699655e-11
TRINITY_DN82158_c0_g2_i1	st18	Chr06	99182223	99182223	0.389116812154826	-4.48639181390015	3.07513383383985e-07	7.82348586875543e-06
TRINITY_DN68054_c0_g2_i1	mrpl13	Chr06	123281172	123281172	2.908053889155	-6.12447843870989	2.4130528954524e-13	2.41119839875374e-11
TRINITY_DN130021_c0_g2_i1	tfam-like	Chr07	7394004	7394004	0.050248205590041	-5.24603618479806	1.9203376714952e-09	6.27899000923001e-08
TRINITY_DN124442_c0_g1_i1	taf5	Chr07	20372799	20372799	0.325573822601088	-5.1924140150509	5.17118210413468e-10	1.92120359469353e-08
TRINITY_DN78781_c0_g1_i1	fgf8	Chr07	22702432	22702432	3.62284251074406	-5.32515587175396	1.25780144080488e-08	3.67233566194249e-07
TRINITY_DN165574_c0_g1_i1	cpn1	Chr07	27352634	27352634	0.166957609578145	-5.38028271062226	6.84155084017528e-10	2.48266974739022e-08
TRINITY_DN80786_c0_g1_i1	casz1	Chr07	39083845	39083845	3.15129540817256	-5.14360022299107	3.03190537399925e-07	7.7205010189952e-06
TRINITY_DN196730_c0_g1_i1	timm23	Chr07	41952339	41952339	0.425722078031083	-5.0154137294604	2.61795712362271e-10	1.04744389930472e-08
TRINITY_DN115749_c0_g2_i1	erlin1	Chr07	59176325	59176325	0.744134830401994	-6.51822145173564	2.80275065312603e-15	6.34845625760894e-13
TRINITY_DN207190_c0_g1_i1	ilvbl	Chr07	69160860	69160860	0.482239557356912	-5.74299442683548	1.06148432591178e-10	4.69824605460072e-09
TRINITY_DN129273_c5_g1_i1	hspb2	Chr07	74665677	74665677	0.0814731846515696	-4.910675161803	2.92264084846152e-09	9.33881837437301e-08
TRINITY_DN131292_c2_g5_i1	LOC100489267	Chr07	76040433	76040433	0.490036770413138	-6.93949320875268	2.03486468261278e-14	3.10615458372528e-12
TRINITY_DN82390_c0_g3_i1	plekhn1	Chr07	79850680	79850680	0.356761833511594	-5.22962365873224	3.10659931782558e-10	1.21694637433427e-08
TRINITY_DN67985_c0_g1_i1	kmt2a	Chr07	85002433	85002433	0.60254298188809	-7.05899070787574	7.65168796823486e-16	2.28630808472141e-13
TRINITY_DN138081_c0_g1_i1	LOC100497714-like	Chr07	103504489	103504489	0.641092394818507	-5.34598912290554	5.26909381212594e-13	4.5257809755713e-11
TRINITY_DN85325_c0_g1_i1	vbp1	Chr08	29483296	29483296	1.04580108352313	-5.23464201010377	1.96754029649374e-10	8.13877824854486e-09
TRINITY_DN56824_c0_g1_i1	hla-drb1	Chr08	51404035	51404035	0.190015320833324	-5.46331241183255	4.3756673204246e-12	2.85812483787827e-10
TRINITY_DN1214_c0_g1_i1	slc44a4	Chr08	53942568	53942568	0.0586899018386688	-4.88777644403867	8.29590661903506e-09	2.50146334670683e-07
TRINITY_DN52451_c0_g1_i1	LOC733726	Chr08	56893245	56893245	0.467608387998996	-6.90357627158432	2.25971396042123e-13	2.29958644950548e-11
TRINITY_DN167602_c0_g1_i1	pak4	Chr08	59732921	59732921	0.65804441431169	-5.29038386363809	3.21369015710254e-13	2.94016011213483e-11
TRINITY_DN187391_c0_g1_i1	Xetrov90021117m	Chr08	61127721	61127721	0.686119423551678	-6.45053095234568	4.81629801012e-14	6.4506140823457e-12
TRINITY_DN3894_c0_g2_i1	sptlc2	Chr08	61825282	61825282	1.50028558000099	-5.12932446096309	2.48799787364248e-12	1.73831831534817e-10
TRINITY_DN91015_c0_g3_i1	nrde2	Chr08	65684380	65684380	0.788318320999796	-5.25623061500309	3.24732533779332e-15	7.12559584082821e-13
TRINITY_DN13724_c0_g1_i1	gmfg-like	Chr08	74335829	74335829	4.27418185791536	-5.35386807074987	1.10621252638083e-09	3.80762147407578e-08
TRINITY_DN126508_c0_g1_i1	LOC100498371-like	Chr08	77177085	77177085	0.970308123910046	-4.83682509832762	3.64362853225679e-11	1.80173582016719e-09
TRINITY_DN81837_c0_g3_i1	ckb	Chr08	77501502	77501502	0.124293150561877	-5.34248360510546	8.66138116092228e-11	3.91742693505353e-09
TRINITY_DN194332_c0_g1_i1	trmt61a	Chr08	77516706	77516706	0.282035521354414	-4.59007232687627	8.02970498449854e-09	2.42766764154586e-07
TRINITY_DN48721_c0_g2_i1	psma3	Chr08	83320300	83320300	0.900578924965399	-5.28826471723671	3.55215418759445e-10	1.37612902988918e-08
TRINITY_DN179695_c0_g1_i1	spred1	Chr08	90520636	90520636	1.35494318308124	-6.34397596026704	4.26108925659269e-18	3.41946325571197e-15
TRINITY_DN67759_c0_g2_i1	LOC100497371-like	Chr08	93885246	93885246	0.0179706802671853	-7.7528845824412	1.60837355378482e-12	1.18257560222917e-10
TRINITY_DN141492_c0_g1_i1	bmf	Chr08	93964574	93964574	0.515819529411634	-5.12116949420028	2.92182110726188e-11	1.48399980903552e-09
TRINITY_DN25447_c0_g1_i1	LOC100488928	Chr09	13065883	13065883	0.569263190195726	-6.3261645784211	1.06028434716959e-14	1.87296895968253e-12
TRINITY_DN168152_c0_g1_i1	Xetrov90023243m	Chr09	13447606	13447606	0.483348083946721	-5.08193897952146	6.62458471287271e-11	3.05024116115501e-09
TRINITY_DN136811_c0_g1_i1	nlrc3	Chr09	14838458	14838458	1.56006281501386	-5.84602439462626	1.06254685887741e-17	7.10565562506899e-15
TRINITY_DN207344_c0_g1_i1	MGC145260	Chr09	15888022	15888022	0.129650060871457	-5.82704141176426	1.75313275713705e-12	1.26581593186911e-10
TRINITY_DN155375_c0_g1_i1	cyth3	Chr09	19532939	19532939	0.499505934145987	-5.38783940104163	2.41696273070901e-10	9.75184019181739e-09
TRINITY_DN74520_c0_g2_i1	get4	Chr09	22298559	22298559	3.3956663634671	-5.52066757991945	3.06184460933826e-10	1.20276964395082e-08
TRINITY_DN69831_c0_g2_i1	nsmce1	Chr09	23141794	23141794	1.25515144596106	-6.23218203048034	1.69859380901418e-17	1.01507243220811e-14
TRINITY_DN104435_c0_g4_i2	slc40a1	Chr09	39469907	39469907	1.8284475518666	-5.25988376321384	7.669672574325e-12	4.64263132747987e-10
TRINITY_DN82908_c0_g4_i1	nbeal1	Chr09	46506382	46506382	0.0697662387830938	-6.46204127787494	6.74924093052846e-13	5.59191533969772e-11
TRINITY_DN106039_c0_g3_i1	ehhadh	Chr09	49804538	49804538	0.664770992271243	-4.99790961729016	1.90619237628278e-05	0.000437054900184934
TRINITY_DN137020_c0_g1_i1	ag1	Chr09	55633147	55633147	0.370759255174379	-5.04048355243446	3.58449752198111e-10	1.38674630716093e-08
TRINITY_DN81335_c0_g1_i1	LOC100489188	Chr09	55654910	55654910	0.397345096529406	-6.8825265851427	5.58769274902522e-15	1.12907572835879e-12
TRINITY_DN88902_c0_g3_i1	LOC100145523	Chr09	56186239	56186239	0.391039361137035	-5.32171043283791	6.17863199056248e-11	2.87316617084318e-09
TRINITY_DN75020_c0_g1_i1	sp9	Chr09	61338597	61338597	0.747448890728921	-5.67198989681258	3.45523238269334e-12	2.32726887128796e-10
