gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46
TRINITY_DN114644_c0_g2_i1	NA	NA	NA	NA	1.004154576	1.536158136	0.00751937	0.038141268
TRINITY_DN114792_c0_g1_i1	NA	NA	NA	NA	2.404389643	1.239120826	0.006171128	0.032299792
TRINITY_DN114818_c0_g1_i1	zfp36l2	Chr05	14124235	14124235	1.051100486	2.493433015	8.17E-05	0.000725198
TRINITY_DN114875_c0_g1_i1	mcoln2-like	Chr04	25221375	25221375	0.661201715	1.549762578	0.008370739	0.041580284
TRINITY_DN114884_c0_g2_i1	mgam	Chr05	102436237	102436237	2.760113195	1.733437217	0.008733751	0.04309169
TRINITY_DN115056_c0_g1_i4	NA	NA	NA	NA	1.21605008	1.490276043	0.006712343	0.034603667
TRINITY_DN115114_c1_g1_i1	NA	NA	NA	NA	3.971503728	1.157123098	0.002184198	0.013507584
TRINITY_DN115474_c0_g1_i1	NA	NA	NA	NA	3.636967538	2.035807973	3.65E-05	0.000349343
TRINITY_DN115612_c0_g2_i2	NA	NA	NA	NA	3.629233841	1.146866467	0.002901444	0.017221539
TRINITY_DN115650_c0_g1_i2	NA	NA	NA	NA	5.192211188	1.053354993	0.001397747	0.009095018
TRINITY_DN115715_c2_g3_i1	apoe	Chr07	101407105	101407105	7.256638391	1.288608854	0.004637744	0.025483583
TRINITY_DN115900_c0_g1_i2	NA	NA	NA	NA	2.796872194	2.633055804	0.000110178	0.000947894
TRINITY_DN116209_c0_g1_i1	NA	NA	NA	NA	0.007671127	1.793826934	0.005145938	0.027810368
TRINITY_DN116233_c0_g1_i1	prkcb	Chr09	13861588	13861588	2.171956214	1.36360183	0.001245598	0.008236074
TRINITY_DN116288_c1_g1_i1	NA	NA	NA	NA	2.151380811	1.305171907	0.007113383	0.036400264
TRINITY_DN116299_c0_g1_i2	NA	NA	NA	NA	2.031500668	1.697401916	0.004673083	0.025643867
TRINITY_DN116347_c0_g1_i1	NA	NA	NA	NA	4.089339368	1.281665792	0.000458802	0.003415817
TRINITY_DN116432_c0_g1_i1	NA	NA	NA	NA	3.449323954	1.016801515	0.007029231	0.036006585
TRINITY_DN116593_c2_g1_i4	NA	NA	NA	NA	4.201836338	1.385113165	6.67E-05	0.000605514
TRINITY_DN116614_c0_g1_i2	NA	NA	NA	NA	5.476939431	1.429682328	0.000140952	0.00118726
TRINITY_DN116614_c0_g2_i1	LOC100496659	scaffold_393	70652	70652	1.528923603	1.662910707	0.008629425	0.042644442
TRINITY_DN116643_c1_g1_i1	NA	NA	NA	NA	3.562006879	1.259326597	0.006071445	0.031906428
TRINITY_DN116685_c1_g1_i2	zufsp	Chr05	69402838	69402838	1.288398554	1.536817108	0.007605306	0.038483251
TRINITY_DN116707_c0_g1_i1	hivep2	Chr05	68017227	68017227	1.562049656	1.815484837	0.003992943	0.022545558
TRINITY_DN116728_c0_g1_i2	NA	NA	NA	NA	4.575623503	1.394556704	0.00262113	0.015813643
TRINITY_DN116738_c0_g1_i1	NA	NA	NA	NA	3.249716839	2.268655319	0.000165455	0.001370965
TRINITY_DN116761_c0_g1_i4	NA	NA	NA	NA	2.598279456	1.939431608	4.67E-05	0.000439544
TRINITY_DN116797_c0_g2_i1	NA	NA	NA	NA	1.437079452	1.983863164	0.00035376	0.00272067
TRINITY_DN117156_c0_g1_i1	NA	NA	NA	NA	3.051899538	1.563337789	0.00531008	0.028524381
TRINITY_DN117170_c0_g1_i1	NA	NA	NA	NA	2.390828892	4.595205694	2.43E-06	2.94E-05
TRINITY_DN117241_c3_g1_i2	NA	NA	NA	NA	2.177989005	3.022049618	0.000766181	0.005383124
TRINITY_DN117640_c0_g1_i2	NA	NA	NA	NA	2.473819907	1.70110949	5.89E-05	0.000542602
TRINITY_DN117755_c0_g1_i1	NA	NA	NA	NA	5.450168934	1.617105717	8.69E-05	0.000767382
TRINITY_DN117820_c0_g3_i1	NA	NA	NA	NA	0.443604055	3.47249265	1.05E-05	0.00011244
TRINITY_DN117870_c0_g5_i2	NA	NA	NA	NA	0.736910951	3.517749556	0.002203036	0.013598257
TRINITY_DN117884_c1_g1_i1	NA	NA	NA	NA	1.274740883	1.301610978	0.010317926	0.049488347
TRINITY_DN117885_c0_g1_i3	NA	NA	NA	NA	6.219960943	1.542064933	0.005811223	0.030778875
TRINITY_DN117942_c0_g1_i2	NA	NA	NA	NA	1.766834431	1.785309772	0.003151097	0.018470389
TRINITY_DN118227_c0_g1_i2	NA	NA	NA	NA	1.979879587	1.113197189	0.010119071	0.048750195
TRINITY_DN118266_c0_g1_i1	NA	NA	NA	NA	0.538696243	1.674164082	0.003746628	0.021349018
TRINITY_DN118284_c0_g1_i1	NA	NA	NA	NA	2.218265569	1.447855043	0.001491509	0.009654743
TRINITY_DN118393_c0_g1_i3	kdm4a	Chr04	73964755	73964755	4.758001832	1.793290971	0.000577656	0.004200382
TRINITY_DN118431_c0_g1_i1	NA	NA	NA	NA	5.002762965	2.108552103	5.98E-09	1.09E-07
TRINITY_DN118457_c0_g3_i1	NA	NA	NA	NA	2.035680157	1.461873276	0.00154558	0.009971109
TRINITY_DN118540_c0_g2_i1	NA	NA	NA	NA	0.908370993	1.650625966	0.010432749	0.049914291
TRINITY_DN118565_c0_g1_i1	NA	NA	NA	NA	1.577035132	1.365167991	0.004188884	0.02341438
TRINITY_DN118623_c0_g1_i1	npffr2	scaffold_51	971509	971509	6.144001713	1.006942537	0.004380182	0.024249973
TRINITY_DN118731_c3_g2_i1	NA	NA	NA	NA	2.076680501	1.936358846	0.000333411	0.002589725
TRINITY_DN118874_c0_g1_i1	NA	NA	NA	NA	4.436536537	1.261674954	0.002928499	0.017343953
TRINITY_DN118899_c0_g1_i1	tom1	Chr04	111630908	111630908	1.977980658	1.267238922	0.006048608	0.031813228
TRINITY_DN119358_c1_g1_i1	c3orf52-like	Chr02	49092078	49092078	4.990755755	1.872204378	2.14E-07	3.08E-06
TRINITY_DN119358_c1_g2_i4	foxn1	Chr02	27129568	27129568	2.238456847	1.6536333	0.004175416	0.023364535
TRINITY_DN119416_c2_g1_i1	NA	NA	NA	NA	2.650512687	2.349435466	8.79E-06	9.52E-05
TRINITY_DN119556_c0_g16_i1	NA	NA	NA	NA	-0.007809241	8.095463522	1.28E-05	0.000135034
TRINITY_DN119556_c0_g19_i1	NA	NA	NA	NA	1.027289463	3.515503247	5.19E-06	5.92E-05
TRINITY_DN119592_c2_g1_i2	NA	NA	NA	NA	2.602027595	1.100983937	0.006899381	0.035428754
TRINITY_DN119634_c0_g1_i1	NA	NA	NA	NA	2.194111187	1.100691265	0.009345755	0.045596011
TRINITY_DN119670_c0_g1_i4	rcvrn.2	Chr07	98241266	98241266	5.920830087	1.200913538	0.002081422	0.012945821
TRINITY_DN119733_c1_g1_i9	NA	NA	NA	NA	3.463864417	1.125845809	0.003240275	0.018913104
TRINITY_DN119901_c0_g2_i2	NA	NA	NA	NA	2.942846015	1.245124487	0.006391072	0.033244345
TRINITY_DN120002_c1_g1_i1	NA	NA	NA	NA	1.136629424	1.688435181	0.002826665	0.01684987
TRINITY_DN120010_c0_g1_i1	NA	NA	NA	NA	3.537211949	1.180701226	0.002593996	0.015676483
TRINITY_DN120044_c0_g2_i2	NA	NA	NA	NA	1.679616363	1.594271585	0.001326503	0.008683546
TRINITY_DN120135_c0_g1_i1	NA	NA	NA	NA	3.662311418	1.170060416	0.003685992	0.021056418
TRINITY_DN120324_c0_g1_i2	NA	NA	NA	NA	3.467010128	1.009416218	0.009908722	0.047912648
TRINITY_DN120340_c2_g4_i4	NA	NA	NA	NA	1.65765096	1.196179648	0.010270304	0.049335835
TRINITY_DN120395_c0_g1_i1	NA	NA	NA	NA	2.846328006	1.260787425	0.00336346	0.019531559
TRINITY_DN120448_c1_g1_i3	qdpr	Chr01	16477747	16477747	4.497783022	1.541595697	0.001133601	0.007586035
TRINITY_DN120481_c0_g1_i2	NA	NA	NA	NA	2.438959185	1.744010935	0.000272199	0.00214771
TRINITY_DN120528_c0_g1_i2	NA	NA	NA	NA	4.570204976	1.314623897	0.000624437	0.004503783
TRINITY_DN120629_c2_g4_i6	NA	NA	NA	NA	3.322416888	2.59562233	8.40E-07	1.11E-05
TRINITY_DN120714_c0_g1_i1	NA	NA	NA	NA	3.590781805	1.69834984	0.000129372	0.001097132
TRINITY_DN120731_c0_g1_i5	srbd1-like	Chr05	15526328	15526328	2.211973068	1.805749262	4.69E-05	0.000440742
TRINITY_DN120758_c3_g1_i1	prhoxnb	Chr02	152123514	152123514	2.821354894	2.117145512	4.04E-06	4.67E-05
TRINITY_DN120758_c3_g3_i1	LOC100497560	scaffold_8947	665	665	2.095732959	10.3751399	1.77E-21	1.05E-19
TRINITY_DN121065_c0_g1_i2	NA	NA	NA	NA	1.458544727	1.810841021	0.000604844	0.004371968
TRINITY_DN121093_c3_g5_i3	rfc3	Chr02	149888952	149888952	3.211812443	1.103171993	0.005696784	0.030261808
TRINITY_DN121243_c0_g1_i4	NA	NA	NA	NA	5.702171659	1.243576155	0.000371624	0.002838796
TRINITY_DN121257_c0_g1_i1	NA	NA	NA	NA	1.322762888	1.289295442	0.008959274	0.044001497
TRINITY_DN121322_c0_g1_i2	NA	NA	NA	NA	3.873614831	1.311341737	0.000737642	0.005205868
TRINITY_DN121418_c2_g1_i1	NA	NA	NA	NA	6.929465729	1.22169457	0.005217936	0.028130785
TRINITY_DN121465_c5_g2_i1	entpd4	Chr03	107142946	107142946	1.042314324	9.281980254	4.02E-16	1.57E-14
TRINITY_DN121490_c3_g1_i3	NA	NA	NA	NA	0.957284976	1.609327338	0.00353609	0.020353499
TRINITY_DN121497_c2_g2_i2	emc1	scaffold_378	85207	85207	3.162013376	1.424603913	0.000589952	0.004277327
TRINITY_DN121524_c0_g1_i2	NA	NA	NA	NA	1.897173569	1.71767515	0.00012132	0.001034826
TRINITY_DN121580_c0_g1_i1	NA	NA	NA	NA	0.150031706	3.888745557	1.33E-07	1.98E-06
TRINITY_DN121580_c0_g2_i1	NA	NA	NA	NA	0.610554433	5.593426841	1.27E-10	2.88E-09
TRINITY_DN121583_c1_g3_i5	NA	NA	NA	NA	3.076954532	1.02109732	0.009914358	0.047930608
TRINITY_DN121601_c6_g1_i1	NA	NA	NA	NA	0.844524693	2.919982238	0.00052873	0.003883115
TRINITY_DN121660_c4_g4_i1	NA	NA	NA	NA	1.086096201	1.722840222	0.004943008	0.026917808
TRINITY_DN121675_c2_g1_i3	NA	NA	NA	NA	3.38996486	1.616696404	0.000233173	0.001866953
TRINITY_DN121797_c0_g1_i2	NA	NA	NA	NA	5.182957973	1.302370042	0.000100959	0.000875433
TRINITY_DN121846_c0_g2_i2	NA	NA	NA	NA	1.333035837	1.485717146	0.004290395	0.023864128
TRINITY_DN121909_c0_g2_i1	NA	NA	NA	NA	2.353082744	1.802803359	0.000242274	0.001931763
TRINITY_DN121909_c0_g4_i1	NA	NA	NA	NA	2.41718955	1.496626725	0.000604934	0.004371968
TRINITY_DN121941_c0_g10_i1	NA	NA	NA	NA	3.638899273	1.03335564	0.010313179	0.049475091
TRINITY_DN122038_c0_g1_i2	NA	NA	NA	NA	2.229405475	1.138242624	0.00795725	0.039956062
TRINITY_DN122160_c0_g4_i1	lats1	Chr05	61844347	61844347	0.369547669	1.936535949	0.00381688	0.02167998
TRINITY_DN122162_c1_g1_i2	NA	NA	NA	NA	1.972802422	1.633334373	0.005250214	0.028257571
TRINITY_DN122177_c1_g1_i1	NA	NA	NA	NA	2.576130227	1.0912689	0.006326014	0.03295938
TRINITY_DN122351_c0_g1_i2	mrps23	Chr02	100170928	100170928	1.547896739	1.240928155	0.007857323	0.039509977
TRINITY_DN122416_c0_g1_i4	NA	NA	NA	NA	0.995821209	2.159097645	0.000540271	0.003957386
TRINITY_DN122600_c2_g2_i1	NA	NA	NA	NA	4.936557344	1.474548905	2.49E-05	0.000246841
TRINITY_DN122630_c10_g2_i2	NA	NA	NA	NA	0.74610716	1.819095807	0.003459795	0.019993224
TRINITY_DN122657_c3_g1_i1	cep44	Chr01	39130121	39130121	6.562060186	1.143472039	0.000834409	0.005795323
TRINITY_DN122807_c0_g1_i1	cpo	Chr09	41161468	41161468	1.761460986	1.927349255	0.000359826	0.002761363
TRINITY_DN122876_c3_g1_i10	NA	NA	NA	NA	7.578103214	1.175907916	0.004162126	0.023317069
TRINITY_DN122908_c0_g1_i1	NA	NA	NA	NA	1.963495354	1.203417888	0.007178929	0.036675475
TRINITY_DN122909_c5_g5_i1	NA	NA	NA	NA	0.647855175	2.024223876	0.001646177	0.010551864
TRINITY_DN122991_c3_g1_i1	NA	NA	NA	NA	2.685472059	1.058205544	0.006923078	0.035521189
TRINITY_DN123208_c0_g1_i1	serinc2	Chr02	53268687	53268687	0.348209472	1.949143503	0.002928651	0.017343953
TRINITY_DN123298_c0_g2_i2	Xetrov90029739m	scaffold_6020	588	588	1.165235632	1.547864159	0.00782196	0.039379797
TRINITY_DN123374_c0_g1_i4	NA	NA	NA	NA	6.110794119	1.000173869	0.003433436	0.0198547
TRINITY_DN123456_c0_g6_i3	NA	NA	NA	NA	6.790204023	2.527137767	0.000320858	0.002501569
TRINITY_DN123513_c0_g1_i2	NA	NA	NA	NA	2.567100729	1.67901805	0.000356803	0.002739848
TRINITY_DN123534_c0_g1_i2	NA	NA	NA	NA	3.377208132	1.149870797	0.008365463	0.041563403
TRINITY_DN123549_c0_g1_i2	LOC100491716	Chr06	67368842	67368842	1.901495727	1.231623691	0.008190111	0.040894808
TRINITY_DN123637_c0_g1_i2	NA	NA	NA	NA	2.181026141	1.266762553	0.002868191	0.017047407
TRINITY_DN123733_c4_g1_i2	NA	NA	NA	NA	4.060807556	1.050066675	0.006038292	0.031765669
TRINITY_DN123748_c0_g1_i1	NA	NA	NA	NA	0.605725715	1.684362618	0.007042795	0.036068657
TRINITY_DN123784_c7_g8_i1	NA	NA	NA	NA	0.906801526	1.58996753	0.010023367	0.048391948
TRINITY_DN123790_c0_g1_i2	NA	NA	NA	NA	1.259510462	1.809561947	0.003926951	0.022205944
TRINITY_DN123854_c0_g4_i5	NA	NA	NA	NA	6.240574319	1.369955748	0.001638297	0.010504054
TRINITY_DN124034_c2_g15_i1	NA	NA	NA	NA	0.80273262	5.712865346	1.21E-08	2.10E-07
TRINITY_DN124049_c5_g2_i1	NA	NA	NA	NA	5.23995365	1.191388398	0.000537862	0.003942056
TRINITY_DN124076_c2_g2_i3	zcrb1	Chr03	55333053	55333053	8.132991507	1.278430152	0.001225674	0.008123715
TRINITY_DN124081_c0_g8_i1	NA	NA	NA	NA	0.689027266	1.985982253	0.006172199	0.032299792
TRINITY_DN124093_c3_g9_i1	NA	NA	NA	NA	2.239613324	2.110354145	1.24E-05	0.000130618
TRINITY_DN124099_c3_g1_i1	NA	NA	NA	NA	3.235080503	1.091243469	0.006552835	0.033942731
TRINITY_DN124136_c0_g3_i1	NA	NA	NA	NA	1.232187429	1.718446022	0.001781688	0.011284176
TRINITY_DN124151_c5_g6_i3	NA	NA	NA	NA	0.595493112	1.692096368	0.003563837	0.020475851
TRINITY_DN124180_c0_g7_i1	NA	NA	NA	NA	3.65517786	1.241384718	0.001146438	0.007663709
TRINITY_DN124181_c0_g1_i1	NA	NA	NA	NA	3.874548536	1.189913935	0.001876191	0.011816687
TRINITY_DN124205_c0_g1_i1	NA	NA	NA	NA	2.916309057	1.514726462	0.001383717	0.009015487
TRINITY_DN124217_c2_g4_i3	NA	NA	NA	NA	3.893166503	1.286510599	0.000383671	0.002919199
TRINITY_DN124233_c1_g1_i3	NA	NA	NA	NA	0.867920607	1.618784534	0.005059527	0.02742759
TRINITY_DN124284_c0_g1_i4	NA	NA	NA	NA	3.454619586	1.415689879	0.002330439	0.014263428
TRINITY_DN124346_c9_g1_i1	NA	NA	NA	NA	2.054714606	1.286337132	0.005221018	0.028130785
TRINITY_DN124412_c0_g5_i9	ift46-like	Chr07	85650024	85650024	1.390843779	1.723076022	0.005604105	0.029878578
TRINITY_DN124423_c0_g1_i3	cited4	Chr02	57828267	57828267	0.202931254	1.630454644	0.007635711	0.038590127
TRINITY_DN124536_c0_g2_i2	med10	Chr06	60243067	60243067	3.071222204	1.174887372	0.00529043	0.028431072
TRINITY_DN124538_c2_g3_i2	NA	NA	NA	NA	2.792482888	1.295273293	0.004653421	0.02555807
TRINITY_DN124561_c0_g1_i1	NA	NA	NA	NA	2.610158657	1.493803325	0.001120624	0.007511285
TRINITY_DN124623_c3_g1_i1	NA	NA	NA	NA	4.152798577	1.353679768	0.000145387	0.001221384
TRINITY_DN124623_c3_g3_i1	LOC100497319-like	Chr04	5017215	5017215	4.548658499	1.280289282	9.16E-05	0.000805453
TRINITY_DN124728_c6_g7_i1	NA	NA	NA	NA	0.12749915	8.254258508	6.71E-06	7.45E-05
TRINITY_DN124731_c3_g1_i2	fzd7	Chr09	46994539	46994539	2.931821531	1.234161668	0.005682759	0.030220402
TRINITY_DN124744_c0_g1_i1	NA	NA	NA	NA	4.13325399	1.627698784	6.86E-05	0.000619792
TRINITY_DN124820_c0_g1_i1	NA	NA	NA	NA	2.783939275	1.95191471	5.36E-05	0.000497569
TRINITY_DN124874_c1_g1_i1	NA	NA	NA	NA	4.81899807	2.590029401	1.55E-13	4.80E-12
TRINITY_DN124908_c0_g1_i1	NA	NA	NA	NA	0.472154087	8.664428823	2.73E-05	0.000267753
TRINITY_DN124948_c0_g1_i6	NA	NA	NA	NA	3.441373769	1.175056337	0.008591363	0.042490021
TRINITY_DN124983_c3_g1_i1	cdh1	Chr04	63843212	63843212	3.320693899	1.315681959	0.000630526	0.004542445
TRINITY_DN124990_c0_g3_i2	NA	NA	NA	NA	4.575425982	1.331968378	0.000341387	0.002642624
TRINITY_DN125075_c1_g1_i1	NA	NA	NA	NA	2.091320171	2.908260585	0.000758119	0.005335281
TRINITY_DN125075_c1_g2_i3	capsl	Chr01	185311838	185311838	1.085258121	3.500302464	0.000551778	0.004028658
TRINITY_DN125124_c5_g1_i1	NA	NA	NA	NA	4.48481797	1.131485213	0.000475354	0.003527461
TRINITY_DN125138_c7_g3_i10	NA	NA	NA	NA	4.550227078	1.115408614	0.0015651	0.010073587
TRINITY_DN125174_c0_g8_i1	NA	NA	NA	NA	2.841264871	1.20346438	0.007847241	0.039475199
TRINITY_DN125213_c1_g1_i3	NA	NA	NA	NA	2.775982632	1.546733495	0.001215948	0.008069976
TRINITY_DN125260_c4_g1_i9	wrap73	Chr07	93279117	93279117	3.827972697	1.11627392	0.001903398	0.011972926
TRINITY_DN125266_c2_g2_i2	NA	NA	NA	NA	3.860490518	1.659161329	0.000361019	0.002768809
TRINITY_DN125272_c0_g1_i3	apba3-like	Chr01	74393757	74393757	4.747292817	1.302672444	0.000298001	0.002337245
TRINITY_DN125283_c5_g3_i3	LOC100492997-like	Chr02	146585783	146585783	5.513847391	1.069246312	0.008047609	0.040280038
TRINITY_DN125325_c9_g1_i1	NA	NA	NA	NA	3.672301795	1.726077734	0.002921249	0.017314371
TRINITY_DN125335_c7_g1_i2	NA	NA	NA	NA	6.489004566	1.054167192	0.004293955	0.023878605
TRINITY_DN125353_c3_g2_i2	sox17a	Chr06	100284538	100284538	2.765563656	1.444767492	0.000391633	0.00297524
TRINITY_DN125398_c5_g2_i1	NA	NA	NA	NA	3.03573295	1.087250539	0.008916447	0.043819723
TRINITY_DN125462_c0_g1_i2	NA	NA	NA	NA	3.737834397	2.284131789	0.000457041	0.003405751
TRINITY_DN125466_c11_g2_i1	NA	NA	NA	NA	2.38766076	1.229426005	0.009105521	0.044608287
TRINITY_DN125503_c0_g1_i1	NA	NA	NA	NA	2.601856431	1.301308355	0.008122183	0.040596268
TRINITY_DN125552_c1_g2_i2	pdk3	Chr02	36598070	36598070	5.710397479	1.265266705	0.00049804	0.003676119
TRINITY_DN125609_c0_g1_i2	NA	NA	NA	NA	3.964431379	1.26832983	0.007357769	0.037451043
