target_id	length	eff_length	est_counts	tpm
TRINITY_DN69447_c0_g1_i1	624	408.344	10	0.774816
TRINITY_DN69450_c0_g1_i1	505	290.687	0	0
TRINITY_DN69434_c0_g1_i1	924	707.911	28.64	1.28002
TRINITY_DN69434_c0_g2_i1	925	708.911	1223.36	54.5993
TRINITY_DN69458_c0_g1_i1	351	147.047	0	0
TRINITY_DN69456_c0_g1_i2	1872	1655.83	12017.8	229.633
TRINITY_DN69456_c0_g2_i1	502	287.803	241.161	26.5115
TRINITY_DN69445_c0_g1_i1	538	323.077	0	0
TRINITY_DN69477_c0_g2_i1	431	219.461	0	0
TRINITY_DN69400_c0_g2_i1	312	114.647	0	0
TRINITY_DN69462_c0_g1_i1	449	236.494	2	0.267568
TRINITY_DN69487_c0_g1_i1	464	250.978	0	0
TRINITY_DN69487_c0_g2_i1	466	252.936	6	0.750526
TRINITY_DN69433_c0_g1_i1	318	119.503	0	0
TRINITY_DN69466_c0_g1_i1	596	380.527	30	2.49437
TRINITY_DN69455_c0_g1_i1	608	392.397	11	0.886934
TRINITY_DN69428_c0_g1_i1	848	631.958	12	0.600783
TRINITY_DN41676_c0_g1_i1	343	140.237	0	0
TRINITY_DN41652_c0_g1_i1	380	172.621	0	0
TRINITY_DN41681_c0_g1_i1	336	134.278	0	0
TRINITY_DN41619_c0_g1_i1	312	114.647	1	0.275969
TRINITY_DN41655_c0_g1_i1	366	160.079	1	0.197648
TRINITY_DN41677_c0_g1_i1	662	446.188	0	0
TRINITY_DN41677_c0_g2_i1	663	447.188	183.311	12.9695
TRINITY_DN41664_c0_g1_i1	727	511.093	9	0.557143
TRINITY_DN41630_c0_g1_i1	300	105.289	1	0.300499
TRINITY_DN99284_c0_g1_i1	738	522.093	11	0.666606
TRINITY_DN99265_c0_g2_i1	322	122.78	0	0
TRINITY_DN99265_c0_g3_i1	1038	821.835	0	0
TRINITY_DN99254_c0_g2_i1	453	240.341	9	1.18478
TRINITY_DN99285_c0_g2_i1	516	301.4	0	0
TRINITY_DN99285_c0_g3_i1	430	218.535	1	0.144778
TRINITY_DN99235_c0_g1_i1	512	297.49	9	0.957182
TRINITY_DN99206_c0_g1_i1	340	137.618	0	0
TRINITY_DN99286_c0_g1_i1	1170	953.835	27.4667	0.911082
TRINITY_DN99286_c0_g2_i1	1170	953.835	178.533	5.92203
TRINITY_DN99242_c0_g1_i1	381	173.525	0	0
TRINITY_DN99228_c1_g1_i1	388	179.826	59.7922	10.52
TRINITY_DN99203_c0_g2_i1	380	172.621	0	0
TRINITY_DN99218_c0_g1_i2	339	136.779	2	0.46263
TRINITY_DN99267_c0_g1_i2	345	141.936	41.587	9.2702
TRINITY_DN99232_c0_g1_i1	1585	1368.83	133	3.07415
TRINITY_DN81643_c0_g1_i1	366	160.079	30.069	5.94306
TRINITY_DN81643_c0_g2_i1	335	133.46	18.4541	4.37488
TRINITY_DN81673_c0_g1_i1	428	216.667	1	0.146026
TRINITY_DN81686_c0_g1_i1	2425	2208.83	248.893	3.56512
TRINITY_DN81649_c0_g1_i1	504	289.726	16	1.74726
TRINITY_DN81666_c0_g1_i1	315	117.061	1	0.27028
TRINITY_DN81666_c0_g2_i1	538	323.077	1	0.0979305
TRINITY_DN81621_c0_g1_i1	373	166.313	1	0.190239
TRINITY_DN93869_c0_g1_i1	337	135.075	2	0.468467
TRINITY_DN93887_c0_g1_i1	379	171.728	108	19.8979
TRINITY_DN93885_c0_g1_i1	307	110.746	3	0.857072
TRINITY_DN93840_c0_g2_i1	390	181.708	9	1.56709
TRINITY_DN93844_c0_g1_i1	810	594.019	3672	195.581
TRINITY_DN93894_c0_g2_i1	304	108.408	5	1.45926
TRINITY_DN93819_c0_g1_i1	435	223.237	1.01376	0.143679
TRINITY_DN93881_c0_g2_i1	423	212.045	0	0
TRINITY_DN93898_c0_g1_i1	462	249.037	61.386	7.79884
TRINITY_DN93884_c0_g1_i1	337	135.075	5	1.17117
TRINITY_DN93874_c0_g2_i1	301	106.076	3	0.894803
TRINITY_DN93825_c0_g1_i2	2270	2053.83	12.1278	0.186828
TRINITY_DN93835_c0_g1_i1	1453	1236.83	4	0.102323
TRINITY_DN93807_c0_g2_i1	449	236.494	2	0.267568
TRINITY_DN93880_c0_g1_i1	1335	1118.83	5	0.141393
TRINITY_DN54895_c0_g1_i1	608	392.397	31.6176	2.54934
TRINITY_DN54895_c0_g2_i1	612	396.384	45.9289	3.66602
TRINITY_DN54891_c0_g1_i1	305	109.183	1	0.28978
TRINITY_DN54804_c0_g1_i1	470	256.825	8	0.985548
TRINITY_DN83785_c0_g1_i1	544	328.979	31	2.98138
TRINITY_DN83787_c0_g1_i1	1487	1270.83	0	0
TRINITY_DN83787_c0_g2_i1	1456	1239.83	1	0.0255188
TRINITY_DN83780_c0_g1_i1	482	268.393	1	0.117884
TRINITY_DN83799_c0_g2_i2	538	323.077	9	0.881375
TRINITY_DN83770_c0_g1_i1	346	142.8	1	0.221563
TRINITY_DN83778_c0_g1_i1	314	116.285	0	0
TRINITY_DN83728_c0_g1_i1	1370	1153.83	50	1.37104
TRINITY_DN83791_c0_g1_i1	425	213.886	3	0.443775
TRINITY_DN83795_c0_g1_i3	598	382.514	205.808	17.0231
TRINITY_DN21263_c0_g2_i1	309	112.267	0	0
TRINITY_DN21234_c0_g1_i1	400	190.876	1	0.165757
TRINITY_DN21293_c0_g1_i2	301	106.076	11	3.28094
TRINITY_DN21256_c0_g1_i1	432	220.416	17.6431	2.53253
TRINITY_DN21256_c0_g2_i1	433	221.342	0.625835	0.0894583
TRINITY_DN21253_c0_g1_i1	911	694.958	3.01016	0.137043
TRINITY_DN21253_c1_g1_i1	612	396.384	0	0
TRINITY_DN46320_c0_g1_i1	732	516.093	0	0
TRINITY_DN46385_c0_g1_i1	350	146.166	27	5.84443
TRINITY_DN46317_c0_g1_i1	3372	3155.83	1055	10.577
TRINITY_DN46343_c0_g1_i1	1466	1249.83	8	0.202517
TRINITY_DN46388_c0_g1_i1	515	300.42	0	0
TRINITY_DN46350_c0_g1_i1	358	153.056	0	0
TRINITY_DN46345_c0_g1_i1	918	701.958	16	0.721163
TRINITY_DN46305_c0_g1_i1	666	450.188	0	0
TRINITY_DN46337_c0_g1_i1	720	504.11	47	2.94983
TRINITY_DN46321_c0_g1_i1	367	160.956	0	0
TRINITY_DN46321_c0_g2_i1	357	152.205	1	0.207871
TRINITY_DN16475_c0_g1_i1	349	145.361	0	0
TRINITY_DN16435_c0_g1_i1	376	169.028	5	0.935913
TRINITY_DN16468_c0_g1_i1	461	248.079	0	0
TRINITY_DN16403_c0_g1_i1	304	108.408	2	0.583703
TRINITY_DN16494_c0_g1_i1	586	370.552	0	0
TRINITY_DN16411_c0_g1_i1	319	120.296	8	2.10408
TRINITY_DN16493_c0_g1_i1	351	147.047	0	0
TRINITY_DN44191_c0_g1_i1	303	107.608	2	0.588045
TRINITY_DN44156_c0_g1_i1	320	121.172	0	0
TRINITY_DN44160_c0_g1_i1	1297	1080.83	28.3608	0.830201
TRINITY_DN44127_c0_g2_i1	416	205.527	1	0.153942
TRINITY_DN44110_c0_g1_i1	638	422.275	24.3821	1.82684
TRINITY_DN44197_c0_g1_i1	447	234.605	20	2.69723
TRINITY_DN44197_c0_g2_i1	314	116.285	2	0.544167
TRINITY_DN44163_c0_g1_i1	1861	1644.83	193.491	3.72188
TRINITY_DN44153_c0_g1_i1	425	213.886	5	0.739626
TRINITY_DN44126_c0_g1_i1	413	202.797	1	0.156014
TRINITY_DN10756_c0_g1_i1	353	148.75	0	0
TRINITY_DN10729_c0_g2_i1	411	200.976	1	0.157428
TRINITY_DN10762_c0_g1_i1	1153	936.835	19	0.641675
TRINITY_DN10787_c0_g1_i1	395	186.329	0	0
TRINITY_DN75308_c0_g1_i1	1036	819.835	45	1.73664
TRINITY_DN75386_c0_g1_i1	533	318.131	10	0.994532
TRINITY_DN75399_c0_g2_i1	374	167.22	4	0.756825
TRINITY_DN75333_c0_g2_i1	410	200.044	5	0.790804
TRINITY_DN75379_c0_g1_i1	759	543.075	238.913	13.9189
TRINITY_DN75335_c0_g1_i1	511	296.5	5	0.533543
TRINITY_DN75302_c0_g2_i1	1914	1697.83	6588	122.767
TRINITY_DN75319_c0_g1_i1	331	130.137	0	0
TRINITY_DN75319_c0_g2_i1	330	129.292	0	0
TRINITY_DN75363_c0_g1_i1	850	633.958	1	0.0499073
TRINITY_DN75363_c0_g2_i1	444	231.754	0	0
TRINITY_DN75363_c0_g3_i1	360	154.802	0	0
TRINITY_DN75363_c0_g4_i1	428	216.667	0	0
TRINITY_DN75326_c0_g1_i2	531	316.173	3	0.300207
TRINITY_DN75392_c0_g2_i1	337	135.075	0	0
TRINITY_DN84093_c0_g2_i1	355	150.497	2	0.42046
TRINITY_DN84085_c0_g1_i1	318	119.503	5	1.32378
TRINITY_DN84030_c0_g3_i1	311	113.847	0	0
TRINITY_DN84019_c0_g1_i1	2467	2250.83	483	6.78935
TRINITY_DN84028_c0_g1_i1	442	229.824	7	0.963668
TRINITY_DN84038_c0_g1_i1	378	170.834	20	3.70407
TRINITY_DN30941_c0_g1_i1	385	177.133	3	0.535854
TRINITY_DN30937_c0_g1_i1	316	117.9	2	0.53671
TRINITY_DN53910_c0_g1_i1	344	141.142	0	0
TRINITY_DN53903_c0_g1_i1	1026	809.835	10	0.390686
TRINITY_DN40044_c0_g1_i1	677	461.158	31	2.12685
TRINITY_DN40096_c0_g2_i1	347	143.643	2	0.440525
TRINITY_DN40068_c0_g1_i1	618	402.384	0	0
TRINITY_DN40082_c0_g1_i1	348	144.525	0	0
TRINITY_DN43932_c0_g1_i1	422	211.102	5	0.74938
TRINITY_DN43972_c0_g2_i1	468	254.859	11.9371	1.48191
TRINITY_DN43922_c0_g2_i1	1261	1044.83	17	0.514785
TRINITY_DN43988_c0_g1_i1	777	561.039	1	0.0563938
TRINITY_DN43985_c0_g2_i1	551	335.89	11.2511	1.05979
TRINITY_DN43959_c0_g1_i1	1352	1135.83	951	26.4905
TRINITY_DN43901_c0_g1_i1	363	157.416	27.3472	5.49654
TRINITY_DN43901_c0_g2_i1	2712	2495.83	2055.65	26.059
TRINITY_DN43919_c0_g1_i1	886	669.958	11.4279	0.539686
TRINITY_DN43965_c0_g1_i1	1666	1449.83	1491.99	32.5591
TRINITY_DN97942_c0_g1_i1	480	266.482	12	1.42475
TRINITY_DN97978_c0_g1_i1	1194	977.835	71.9978	2.32958
TRINITY_DN97975_c0_g1_i1	653	437.203	18	1.30261
TRINITY_DN97959_c0_g1_i2	493	278.936	5	0.56714
TRINITY_DN97917_c0_g1_i1	361	155.645	0	0
TRINITY_DN97917_c0_g2_i1	487	273.139	1	0.115835
TRINITY_DN97984_c0_g1_i2	869	652.958	3448	167.073
TRINITY_DN97920_c0_g1_i1	449	236.494	24	3.21082
TRINITY_DN97947_c0_g1_i1	469	255.825	0	0
TRINITY_DN97913_c0_g2_i1	373	166.313	3	0.570717
TRINITY_DN97999_c0_g1_i1	611	395.384	9.02642	0.722305
TRINITY_DN97938_c0_g1_i1	364	158.273	3	0.599708
TRINITY_DN97925_c0_g1_i1	814	598.019	11	0.581972
TRINITY_DN86116_c0_g1_i1	2622	2405.83	98	1.2888
TRINITY_DN86129_c0_g1_i1	1652	1435.83	78	1.71876
TRINITY_DN86129_c0_g2_i1	2627	2410.83	74.2327	0.97421
TRINITY_DN86129_c0_g3_i1	2400	2183.83	16.7673	0.242922
TRINITY_DN86191_c0_g1_i1	503	288.774	31	3.39647
TRINITY_DN86115_c0_g1_i1	576	360.588	32	2.80778
TRINITY_DN86196_c1_g1_i1	483	269.329	1	0.117474
TRINITY_DN86189_c0_g1_i1	428	216.667	8	1.16821
TRINITY_DN86108_c0_g1_i1	1113	896.835	935	32.9855
TRINITY_DN86157_c0_g2_i1	520	305.349	35.2259	3.64997
TRINITY_DN86174_c0_g2_i1	1202	985.835	10	0.320937
TRINITY_DN78254_c0_g1_i1	704	488.126	18	1.16671
TRINITY_DN78225_c0_g1_i1	329	128.487	0	0
TRINITY_DN78224_c0_g1_i1	345	141.936	0	0
TRINITY_DN78278_c0_g1_i1	334	132.632	1	0.238549
TRINITY_DN78278_c0_g2_i1	330	129.292	1	0.244711
TRINITY_DN58910_c0_g2_i1	352	147.922	9	1.92501
TRINITY_DN58956_c0_g1_i1	782	566.039	0	0
TRINITY_DN58956_c0_g2_i1	782	566.039	34	1.90045
TRINITY_DN58917_c0_g1_i1	493	278.936	6	0.680568
TRINITY_DN31804_c0_g1_i1	706	490.126	2	0.129106
TRINITY_DN31814_c0_g1_i1	430	218.535	6.22972	0.901928
TRINITY_DN31891_c0_g1_i1	427	215.741	0	0
TRINITY_DN31871_c0_g1_i1	374	167.22	7	1.32444
TRINITY_DN31817_c0_g1_i1	465	251.97	0	0
TRINITY_DN34529_c0_g1_i1	564	348.741	92	8.34658
TRINITY_DN34502_c0_g1_i1	359	153.937	0	0
TRINITY_DN34585_c0_g1_i1	334	132.632	44.263	10.5589
TRINITY_DN34585_c0_g2_i1	333	131.779	6.41299	1.53971
TRINITY_DN34569_c0_g1_i1	1680	1463.83	0	0
TRINITY_DN34569_c0_g2_i1	1679	1462.83	12	0.259544
TRINITY_DN34573_c0_g1_i1	372	165.439	0	0
TRINITY_DN87410_c0_g1_i1	622	406.357	5.17953	0.40328
TRINITY_DN87421_c0_g1_i1	906	689.958	33.5978	1.54068
TRINITY_DN87467_c0_g1_i1	1418	1201.83	12	0.315908
TRINITY_DN87480_c0_g1_i1	1532	1315.83	42	1.00989
TRINITY_DN87490_c0_g1_i1	595	379.539	13	1.08371
TRINITY_DN87449_c0_g2_i1	516	301.4	4	0.419896
TRINITY_DN87414_c0_g2_i1	355	150.497	2	0.42046
TRINITY_DN87450_c1_g1_i1	414	203.686	19	2.95132
TRINITY_DN87443_c0_g1_i1	657	441.188	8	0.573707
TRINITY_DN85089_c1_g1_i1	691	475.142	0	0
TRINITY_DN85092_c0_g2_i1	497	282.851	0	0
TRINITY_DN85011_c0_g1_i1	1050	833.835	66.2454	2.51362
TRINITY_DN85040_c0_g1_i1	352	147.922	1	0.21389
TRINITY_DN85042_c0_g1_i1	556	340.834	0	0
TRINITY_DN85006_c0_g1_i1	599	383.501	35.8181	2.95502
TRINITY_DN85008_c0_g1_i1	431	219.461	0	0
TRINITY_DN85008_c0_g2_i1	498	283.851	4	0.445855
TRINITY_DN85044_c0_g1_i1	363	157.416	10	2.00991
TRINITY_DN89699_c0_g1_i1	495	280.898	11	1.23899
TRINITY_DN89663_c0_g1_i1	361	155.645	21	4.26883
TRINITY_DN89637_c0_g3_i1	330	129.292	8	1.95769
TRINITY_DN89643_c0_g3_i1	566	350.706	14	1.26302
TRINITY_DN89602_c0_g1_i1	374	167.22	8	1.51365
TRINITY_DN38196_c0_g1_i1	1044	827.835	67.6981	2.58736
TRINITY_DN38140_c0_g1_i1	309	112.267	0	0
TRINITY_DN38151_c0_g2_i1	407	197.267	1	0.160387
TRINITY_DN42618_c0_g1_i1	396	187.271	1	0.168948
TRINITY_DN42605_c0_g1_i1	308	111.505	1	0.283746
TRINITY_DN42681_c0_g1_i1	314	116.285	4	1.08833
TRINITY_DN81177_c0_g1_i1	458	245.161	1	0.129054
TRINITY_DN81121_c0_g1_i1	498	283.851	32	3.56684
TRINITY_DN81198_c0_g1_i2	1546	1329.83	891	21.1985
TRINITY_DN81136_c0_g1_i1	1129	912.835	359	12.443
TRINITY_DN81114_c0_g2_i1	329	128.487	5.12163	1.26117
TRINITY_DN9222_c0_g1_i1	1377	1160.83	491	13.3824
TRINITY_DN9231_c0_g1_i1	333	131.779	1	0.240092
TRINITY_DN9269_c0_g1_i1	702	486.126	6.14125	0.399698
TRINITY_DN9280_c0_g1_i1	411	200.976	17	2.67627
TRINITY_DN9228_c0_g1_i1	538	323.077	46.3656	4.5406
TRINITY_DN9254_c0_g1_i1	357	152.205	0	0
TRINITY_DN9237_c0_g1_i1	343	140.237	3	0.676835
TRINITY_DN34249_c0_g1_i1	320	121.172	0	0
TRINITY_DN34232_c0_g1_i1	678	462.158	3	0.205379
TRINITY_DN34290_c0_g1_i1	643	427.261	8.88998	0.658313
TRINITY_DN34285_c0_g1_i1	1114	897.835	813.754	28.6762
TRINITY_DN34285_c0_g2_i1	400	190.876	4.24554	0.70373
TRINITY_DN34296_c0_g1_i1	340	137.618	0	0
TRINITY_DN34253_c0_g1_i1	411	200.976	0	0
TRINITY_DN6721_c0_g2_i1	429	217.587	231	33.5895
TRINITY_DN6778_c0_g1_i1	591	375.539	0	0
TRINITY_DN6718_c0_g2_i1	776	560.039	1	0.0564945
TRINITY_DN6710_c0_g1_i1	396	187.271	17	2.87212
TRINITY_DN6725_c0_g1_i1	304	108.408	4	1.16741
TRINITY_DN6758_c0_g1_i1	433	221.342	0	0
TRINITY_DN6758_c0_g2_i1	433	221.342	0	0
TRINITY_DN6702_c0_g1_i1	317	118.704	0	0
TRINITY_DN57036_c0_g1_i1	700	484.126	1	0.065353
TRINITY_DN57013_c0_g1_i1	464	250.978	10	1.26063
TRINITY_DN57090_c0_g1_i1	341	138.485	0	0
TRINITY_DN57090_c0_g2_i1	809	593.019	0	0
TRINITY_DN57010_c0_g2_i1	307	110.746	2	0.571381
TRINITY_DN57039_c0_g1_i1	399	189.987	0	0
TRINITY_DN57087_c0_g1_i1	615	399.384	10	0.792198
TRINITY_DN65179_c0_g2_i1	538	323.077	19	1.86068
TRINITY_DN65101_c0_g1_i1	605	389.449	56	4.54948
TRINITY_DN65176_c1_g1_i1	408	198.193	3	0.478914
TRINITY_DN9996_c0_g1_i1	459	246.12	0	0
TRINITY_DN9985_c0_g1_i1	536	321.109	211	20.79
TRINITY_DN97160_c0_g1_i1	853	636.958	3	0.149017
TRINITY_DN97128_c0_g1_i1	1656	1439.83	58	1.2745
TRINITY_DN97110_c0_g1_i1	735	519.093	23	1.40187
TRINITY_DN97143_c0_g1_i1	1604	1387.83	154	3.51081
TRINITY_DN97108_c0_g1_i1	1008	791.835	0	0
TRINITY_DN97196_c0_g1_i1	1092	875.835	4	0.144498
TRINITY_DN97121_c0_g1_i1	338	135.896	5	1.16409
TRINITY_DN97170_c0_g2_i1	1009	792.835	89	3.55166
TRINITY_DN97131_c0_g1_i1	304	108.408	6	1.75111
TRINITY_DN97194_c0_g1_i1	302	106.83	2	0.592324
TRINITY_DN97116_c0_g1_i1	1133	916.835	27	0.931745
TRINITY_DN97124_c0_g1_i1	459	246.12	1.45454	0.186983
TRINITY_DN97124_c0_g2_i2	2406	2189.83	31.5455	0.455774
TRINITY_DN97171_c0_g1_i1	560	344.788	3	0.275292
TRINITY_DN21087_c0_g1_i1	630	414.303	0	0
TRINITY_DN21020_c0_g1_i1	447	234.605	2	0.269723
TRINITY_DN21013_c0_g1_i1	332	130.954	0	0
TRINITY_DN21062_c0_g1_i1	449	236.494	0	0
TRINITY_DN62636_c0_g1_i1	703	487.126	2	0.129901
TRINITY_DN62624_c0_g1_i1	1090	873.835	163	5.90178
TRINITY_DN62624_c0_g2_i1	504	289.726	0	0
TRINITY_DN62672_c0_g1_i1	303	107.608	0	0
TRINITY_DN62685_c0_g1_i1	438	226.07	3	0.419859
TRINITY_DN90355_c0_g1_i1	402	192.673	2	0.328423
TRINITY_DN90330_c0_g2_i1	717	501.11	169	10.6703
TRINITY_DN90362_c0_g2_i1	748	532.093	15.1609	0.901493
TRINITY_DN90362_c0_g3_i1	749	533.093	0	0
TRINITY_DN90338_c0_g1_i1	423	212.045	5	0.746048
TRINITY_DN90365_c0_g1_i1	364	158.273	1	0.199903
TRINITY_DN90333_c0_g2_i1	349	145.361	0	0
TRINITY_DN90399_c0_g2_i1	357	152.205	7	1.4551
TRINITY_DN90315_c0_g1_i2	510	295.559	3	0.321145
TRINITY_DN90311_c0_g2_i1	630	414.303	18	1.37461
TRINITY_DN41335_c0_g1_i1	313	115.417	8	2.19302
TRINITY_DN41314_c0_g1_i1	2097	1880.83	2	0.0336437
TRINITY_DN90732_c0_g1_i1	450	237.462	1	0.133239
TRINITY_DN90742_c0_g1_i1	403	193.594	2.04319	0.333919
TRINITY_DN90738_c0_g1_i1	501	286.803	5	0.551582
TRINITY_DN90707_c0_g1_i1	411	200.976	4	0.629711
TRINITY_DN90795_c0_g1_i1	987	770.886	255	10.4658
TRINITY_DN90799_c0_g1_i1	310	113.028	25	6.99807
TRINITY_DN90720_c0_g1_i1	558	342.811	1	0.0922933
TRINITY_DN90745_c0_g1_i1	302	106.83	24	7.10789
TRINITY_DN3614_c0_g1_i1	363	157.416	35.3426	7.10354
TRINITY_DN3639_c0_g1_i1	363	157.416	0	0
TRINITY_DN3631_c0_g2_i1	385	177.133	0	0
TRINITY_DN3617_c0_g2_i1	561	345.788	158	14.4568
TRINITY_DN3630_c0_g2_i1	334	132.632	6	1.43129
TRINITY_DN3676_c0_g1_i1	402	192.673	0	0
TRINITY_DN3641_c0_g1_i1	478	264.518	5	0.598053
TRINITY_DN3657_c0_g1_i1	545	329.979	0	0
TRINITY_DN3635_c0_g1_i1	709	493.11	2	0.128325
TRINITY_DN3635_c0_g2_i1	840	623.958	6	0.304243
TRINITY_DN3655_c0_g1_i1	2940	2723.83	576	6.69062
TRINITY_DN3647_c0_g1_i1	455	242.268	97.078	12.6779
TRINITY_DN82010_c0_g1_i1	356	151.349	0	0
TRINITY_DN82034_c0_g1_i1	306	109.945	0	0
TRINITY_DN82068_c0_g2_i1	493	278.936	13	1.47456
TRINITY_DN82069_c0_g1_i1	413	202.797	43.9925	6.86343
TRINITY_DN82069_c0_g2_i1	413	202.797	16.4972	2.57379
TRINITY_DN82069_c0_g3_i1	381	173.525	1.51036	0.275387
TRINITY_DN82070_c0_g1_i1	366	160.079	121	23.9154
TRINITY_DN82087_c0_g1_i1	341	138.485	3	0.685398
TRINITY_DN82059_c0_g2_i1	358	153.056	0	0
TRINITY_DN82097_c0_g1_i1	301	106.076	1	0.298268
TRINITY_DN82078_c0_g2_i1	506	291.668	5	0.542383
TRINITY_DN82026_c0_g1_i1	332	130.954	5	1.20803
TRINITY_DN82003_c0_g1_i1	327	126.787	2	0.499089
TRINITY_DN82012_c0_g4_i1	365	159.173	1	0.198772
TRINITY_DN51181_c0_g2_i1	335	133.46	150	35.5602
TRINITY_DN51117_c0_g1_i1	560	344.788	32	2.93645
TRINITY_DN96327_c0_g1_i1	684	468.158	38	2.56812
TRINITY_DN96327_c0_g2_i1	507	292.648	27	2.91906
TRINITY_DN96386_c0_g1_i1	4042	3825.83	852	7.04592
TRINITY_DN96300_c0_g1_i2	954	737.911	37	1.58643
TRINITY_DN96374_c0_g1_i1	624	408.344	4	0.309926
TRINITY_DN96323_c0_g1_i1	601	385.501	0	0
TRINITY_DN96378_c0_g1_i1	516	301.4	2	0.209948
TRINITY_DN96357_c0_g1_i1	347	143.643	210.35	46.3322
TRINITY_DN96357_c0_g2_i1	409	199.105	103.65	16.4707
TRINITY_DN96358_c0_g2_i1	333	131.779	1	0.240092
