gid	gname	chr	start	end	logCPM	logFC.M46.F46	logFC.M46.SR46	logFC.SR46.F46	PV.M46.F46	PV.M46.SR46	PV.SR46.F46	FDR.M46.F46	FDR.M46.SR46	FDR.SR46.F46
TRINITY_DN134031_c5_g1_i1	tmem55b	Chr01	130593011	130593011	3.75673105519689	-3.59056012910719	0.763948898447507	-4.35450902755469	5.8440835739843e-18	0.172367936261465	1.94594582865446e-10	2.85350560534715e-16	1	1.32007775827042e-08
TRINITY_DN109288_c0_g1_i1	nipsnap1	Chr01	132381492	132381492	0.0798136884592973	-4.12302949230855	0.199165943109464	-4.32219543541802	4.27513822892951e-09	0.852551487196776	7.80841152993654e-05	8.28927144860806e-08	1	0.00137370802842362
TRINITY_DN134686_c3_g2_i1	LOC100145581	Chr01	134198372	134198372	0.951132527564664	-2.6730003087801	0.455161909174386	-3.12816221795449	1.00991177478093e-06	0.551917348296332	0.000238314072994334	1.36292549807173e-05	1	0.00353496892297543
TRINITY_DN122436_c6_g1_i1	wdr36	Chr01	135270707	135270707	0.654610849409525	-3.11062436239075	-0.507314491967017	-2.60330987042374	7.52798525727673e-08	0.504253243961057	0.00186432443866429	1.21205327189786e-06	1	0.018767926155592
TRINITY_DN104490_c0_g1_i1	cit	Chr01	142829798	142829798	0.776722209064682	-0.701540944345876	8.28434868444167	-8.98588962878755	0.208720278506027	5.66201727461031e-07	5.15491451781617e-08	0.41491249237437	0.000320080127664026	2.09817392669961e-06
TRINITY_DN120743_c0_g1_i1	vps37b	Chr01	152844919	152844919	5.56618297682035	-3.23950058314207	-0.0978009617276186	-3.14169962141445	7.55319870950707e-25	0.803153825781858	1.10683852394149e-10	5.71862565390329e-23	1	7.71623188742683e-09
TRINITY_DN120569_c0_g1_i1	csnk1g3	Chr01	160600427	160600427	1.57795707348774	-6.4519532873208	0.50448943016555	-6.95644271748635	2.16553297606529e-14	0.704068354581588	8.40634614120718e-07	7.68326267477334e-13	1	2.61429143626124e-05
TRINITY_DN135835_c0_g1_i3	LOC101732630	Chr01	163694682	163694682	7.25485663083597	-7.35157650813954	0.239679497308856	-7.59125600544839	7.87522349613145e-65	0.628163698945119	1.11228277923132e-25	2.53592165212769e-62	1	3.53692020260819e-23
TRINITY_DN131869_c0_g1_i1	slc30a5	Chr01	173689269	173689269	2.94266869224548	-2.70309905036289	0.734960901590664	-3.43805995195356	6.55549473054809e-12	0.174901966894112	4.50410526587868e-08	1.78358535241083e-10	1	1.85104901225667e-06
TRINITY_DN131094_c4_g2_i3	mrps30	Chr01	181453885	181453885	2.93333464387403	-4.44199278846132	0.864893920744413	-5.30688670920574	2.30887529976189e-24	0.172192713555037	5.30048791025291e-13	1.67815653573265e-22	1	5.10754211927741e-11
TRINITY_DN127676_c1_g3_i5	mtmr12	Chr01	187505024	187505024	1.44687340710289	-0.792544193211123	3.84207768286663	-4.63462187607775	0.353602778727907	0.00835374583671036	0.00259518920818566	0.559722549191664	0.628408574441385	0.0244786867879255
TRINITY_DN131052_c1_g4_i2	atp5a1	Chr01	193286350	193286350	6.97006856817181	-2.84340262689072	0.620947198693809	-3.46434982558453	1.02101873844333e-14	0.195164834380132	4.02402318021613e-09	3.75885610524743e-13	1	2.10631945846745e-07
TRINITY_DN124370_c0_g1_i1	nsun3-like	Chr02	17600060	17600060	7.68338397742839	-2.63919705096189	0.689479066851135	-3.32867611781302	1.49859203363496e-12	0.159694356636862	2.34034661685449e-08	4.3970799012272e-11	1	1.03003594439725e-06
TRINITY_DN121562_c0_g1_i6	LOC100493838-like	Chr02	30395779	30395779	3.46081387914756	-9.97293019978083	2.68972456486574	-12.6626547646466	3.41767408748845e-54	0.24321330096151	4.11991292301184e-23	7.43095821466826e-52	1	1.06945372294386e-20
TRINITY_DN113308_c0_g1_i2	hip1	Chr02	44481656	44481656	1.58301531681452	-8.06256991013712	-0.176411607815582	-7.88615830232154	3.35034268114712e-14	0.917078284717634	3.173722878472e-06	1.16116304449185e-12	1	8.33192325133634e-05
TRINITY_DN115331_c0_g1_i2	LOC100145338	Chr02	46369017	46369017	2.01865089603504	-7.08871760407351	1.2170211226447	-8.30573872671821	1.09699637690878e-18	0.413371358942196	5.63440807408328e-09	5.67205098215093e-17	1	2.87241897788787e-07
TRINITY_DN101325_c0_g2_i1	pdik1l	Chr02	51099186	51099186	1.52194559914999	1.5108218907054	9.84685722880947	-8.33603533810407	0.181782050430705	0.00023163924780609	0.0014305283011185	0.382620683510401	0.0499378883469416	0.0152904241395603
TRINITY_DN120396_c0_g1_i4	cisd3	Chr02	51509213	51509213	3.45700407048362	-3.89705972260033	0.764215234019855	-4.66127495662018	1.69152918609409e-14	0.259808053694341	3.29583083000328e-08	6.12102574182752e-13	1	1.3997101917271e-06
TRINITY_DN132253_c2_g15_i1	dhdds	Chr02	51700887	51700887	2.9491896988789	-3.06214562722628	0.278709718283466	-3.34085534550975	7.6617906762808e-08	0.705475375627301	0.000184715656522254	1.22738219782058e-06	1	0.00284098040282323
TRINITY_DN129633_c3_g2_i1	arid1a	Chr02	51910250	51910250	2.35956043544902	-5.64699415035855	-0.329206600268247	-5.3177875500903	1.27897264591135e-27	0.657055037286046	3.61377796544245e-11	1.1578571223964e-25	1	2.74420590038479e-09
TRINITY_DN128042_c2_g1_i1	eya3	Chr02	53585329	53585329	6.05618984915206	-3.15518936453981	0.309851784869946	-3.46504114940975	1.21990546124325e-20	0.472967364240889	1.10712867601352e-10	7.03700114026464e-19	1	7.71623188742683e-09
TRINITY_DN121638_c0_g1_i3	grhl3	Chr02	55205102	55205102	6.19313351394157	-2.64679689823856	0.356031852977058	-3.00282875121562	4.86672277647987e-13	0.451143063859406	1.60151854664302e-07	1.4880355854672e-11	1	5.887432125441e-06
TRINITY_DN121209_c1_g1_i1	tspan2	Chr02	66403265	66403265	5.0973920204852	-3.03228213842304	-0.186780396826905	-2.84550174159614	2.94612125332715e-23	0.624809823862466	1.0241945444332e-09	2.01468759579004e-21	1	6.01720208217928e-08
TRINITY_DN126630_c4_g2_i1	med14-like	Chr02	70152404	70152404	3.84420887701667	-3.68315949523504	-0.422647876482522	-3.26051161875252	1.87075942144768e-23	0.356033993017249	6.12924498728409e-09	1.28970864287825e-21	1	3.08756164814891e-07
TRINITY_DN125285_c2_g1_i3	ppp1r12b	Chr02	76740527	76740527	5.06725845907545	-9.91080937754414	0.552322789589031	-10.4631321671332	7.99445902240749e-72	0.629816988889912	1.15699661485914e-28	3.38951738451707e-69	1	4.90547281423359e-26
TRINITY_DN120619_c0_g1_i2	csmd2	Chr02	83971527	83971527	4.10962496424901	-3.99148212899389	-0.0616465646403709	-3.92983556435352	4.53930329548938e-30	0.889868535335333	8.71792524810244e-13	4.65626356991751e-28	1	8.18359042016524e-11
TRINITY_DN117820_c0_g3_i1	txnl4b	Chr02	101546333	101546333	0.473538165150924	3.4723441230726	0.509442239600439	2.96290188347216	1.52591768696728e-05	0.537050429456687	0.00128152079157408	0.000163581205388793	1	0.0140398826084638
TRINITY_DN135567_c0_g1_i3	eif5b-like	Chr02	109082024	109082024	2.32748312600507	-3.1360941954837	-0.555734429347314	-2.58035976613639	7.20268181500623e-14	0.29578202085975	2.68164322394074e-05	2.40774011421739e-12	1	0.000547297060480167
TRINITY_DN131756_c6_g1_i1	cd63	Chr02	133876202	133876202	0.824975280889767	1.85203327399959	-1.53967579841448	3.39170907241407	0.00387184826342599	0.0152393938456194	5.54934268940882e-06	0.0224007159366145	0.85030112488807	0.000135740123726799
TRINITY_DN123052_c0_g1_i2	cs	Chr02	134044635	134044635	4.37208255645935	-9.25852949987087	0.508154967744461	-9.76668446761533	4.08392847667485e-57	0.660492546435498	4.43204098350316e-23	1.03891056518131e-54	1	1.13885546039734e-20
TRINITY_DN121990_c1_g1_i1	nabp2	Chr02	134183476	134183476	1.21641745157267	-3.15826992734088	0.204695969501705	-3.36296589684259	4.04589162639188e-06	0.822468067493587	0.00167236219514112	4.85488413027548e-05	1	0.0172519147940774
TRINITY_DN109646_c1_g1_i3	timeless	Chr02	135230911	135230911	5.67765406884844	-4.42438269163645	0.285876524329296	-4.71025921596574	5.34569367010737e-38	0.503980931604849	3.56201155939664e-17	7.08276569134694e-36	1	5.36177586150835e-15
TRINITY_DN52336_c0_g1_i1	hoxc4	Chr02	142841915	142841915	0.441663433933065	8.53449945802546	-0.0291456663167896	8.56364512434225	6.27932419354505e-11	0.968365011537799	1.30563746746903e-09	1.53891838304039e-09	1	7.49460380581027e-08
TRINITY_DN134963_c2_g10_i1	hoxc5	Chr02	142885834	142885834	0.341622009661051	1.82247158067556	8.63496084513794	-6.81248926446238	0.0589880898292717	0.000117230564167798	0.0027073190233	0.185327654337019	0.0281342294515529	0.0253550533028021
TRINITY_DN113820_c0_g1_i1	aqp11	Chr02	167342468	167342468	5.00733451208871	-4.58519673628647	0.798416551609341	-5.38361328789581	1.98837403099383e-32	0.114249814540366	1.389953065955e-16	2.21851960414263e-30	1	2.03212735889823e-14
TRINITY_DN125592_c5_g2_i2	ankrd42-like	Chr02	168374536	168374536	0.839610274459198	-3.1738120336552	-0.528837618710037	-2.64497441494516	2.17602086418681e-07	0.504001283380584	0.00315851687968872	3.2562232214146e-06	1	0.0286757712000005
TRINITY_DN131473_c0_g2_i4	slc6a7	Chr03	7409802	7409802	3.06380295185284	-6.69522280737526	-1.08756671166409	-5.60765609571118	1.50812561202045e-39	0.117325154412846	9.9116984651137e-14	2.17984133205615e-37	1	1.05059873855845e-11
TRINITY_DN133473_c0_g8_i4	LOC100492943	Chr03	19205778	19205778	3.44387778196417	-3.15839608240839	0.0518252319930531	-3.21022131440144	1.26032150792468e-14	0.921640947263162	4.21626613768941e-07	4.61978657638269e-13	1	1.39658325881095e-05
TRINITY_DN103834_c0_g12_i1	kctd16	Chr03	29511750	29511750	1.3055402073335	-3.48215581397318	0.262600046198108	-3.74475586017129	2.09130863358102e-05	0.806289303294998	0.00372695105890701	0.000217412342990059	1	0.0326031320452323
TRINITY_DN33369_c0_g1_i1	cdhr2	Chr03	37945525	37945525	5.46859516400399	-4.5846715230281	-0.0875000813292217	-4.49717144169888	2.25663641061766e-39	0.836751874580588	6.1601829800478e-16	3.24330924574592e-37	1	8.16192160569979e-14
TRINITY_DN119032_c0_g1_i2	lta4h	Chr03	40900814	40900814	2.55901103108137	-2.2773849535258	1.3925637651285	-3.6699487186543	0.000361764047521145	0.122829816722594	0.000469349891118402	0.00284128299008657	1	0.00615136109230347
TRINITY_DN133117_c1_g2_i4	fgl2	Chr03	68520190	68520190	4.70697037520367	-4.22718487752007	1.61089181575369	-5.83807669327376	3.1049214196455e-09	0.0945954237370665	3.13961100024231e-06	6.10874678997384e-08	1	8.2714779604878e-05
TRINITY_DN112955_c0_g1_i2	tmem60	Chr03	68783257	68783257	0.415033904269952	-2.72798595385629	1.14726326679607	-3.87524922065236	2.20645095357388e-05	0.239722153138732	0.000261828108220449	0.00022817034881287	1	0.00383015827775733
TRINITY_DN134960_c2_g2_i1	echdc3-like	Chr03	72869909	72869909	2.59466596284305	7.56344759339646	4.27378289971146	3.289664693685	0.00175736431442541	0.123666499049013	0.143943357998378	0.011389959438132	1	0.402101419757592
TRINITY_DN105980_c0_g1_i1	zc3hc1	Chr03	77311568	77311568	0.34032521952296	7.48281406709351	-2.17501547325612	9.65782954034964	0.000878282273596911	0.159562700840872	8.65047693742147e-05	0.00623747145673697	1	0.00149840355369087
TRINITY_DN120772_c0_g1_i1	nr2e3	Chr03	82335009	82335009	2.92830573801418	-2.85438891521816	0.376311386132794	-3.23070030135095	7.69784513287602e-12	0.498384206940262	7.78834147338743e-07	2.07442248236476e-10	1	2.43609916328402e-05
TRINITY_DN45107_c0_g2_i1	LOC100494761	Chr03	85691741	85691741	3.0285741126914	-12.2326834808403	0	-12.2326834808403	4.1858543616722e-46	1	8.49751566916495e-19	7.14657376554222e-44	1	1.50116875769366e-16
TRINITY_DN132030_c0_g1_i2	hapln3	Chr03	99845585	99845585	2.92774242480423	-3.33010717399246	-0.673817355873007	-2.65628981811946	1.86301834074572e-10	0.290360049144696	0.000629171176206539	4.32026650594626e-09	1	0.00785352578582834
TRINITY_DN128402_c0_g1_i2	klhl25	Chr03	101602293	101602293	8.14956711152025	-12.6861637394014	-0.0850672632187718	-12.6010964761827	1.54701132548069e-100	0.929561161578062	5.22595980198508e-37	7.49526549115314e-97	1	6.99701007382623e-34
TRINITY_DN133071_c2_g6_i2	dock5	Chr03	106582469	106582469	3.46635777009223	1.19955751773764	3.10722729941214	-1.9076697816745	0.0182559535425105	4.51406664473163e-05	0.00922383441678445	0.0790759751690658	0.0130492433381054	0.0648011940703065
TRINITY_DN134955_c0_g1_i2	LOC100498095-like	Chr03	106897192	106897192	4.9104540503147	-3.09321484954598	0.252332312246534	-3.34554716179251	2.00617492609059e-23	0.528093094322785	6.79834877764249e-12	1.37932659310321e-21	1	5.67026867391631e-10
TRINITY_DN129466_c1_g3_i1	gpat2	Chr03	109286340	109286340	4.63829593639655	-3.76722532262647	-0.0249070587343677	-3.7423182638921	1.11099497306993e-23	0.957640750918019	2.27275270346539e-10	7.72202216391418e-22	1	1.51749490875213e-08
TRINITY_DN128376_c2_g5_i2	LOC101730599	Chr03	112813926	112813926	3.6241596511749	-0.0605559731689585	11.4784207907712	-11.5389767639402	0.9395365000889	2.06038969567308e-07	2.20180910902646e-07	0.969451962797374	0.000134395521713404	7.83382124818519e-06
TRINITY_DN194375_c0_g2_i1	accs	Chr04	3277600	3277600	0.756413473389469	3.21046144100218	5.37059137083626	-2.16012992983408	0.00215731901704832	0.00125965826853476	0.162738302174738	0.0136025132723398	0.179019255269586	0.429717632242387
TRINITY_DN165190_c0_g1_i1	vac14	Chr04	27232761	27232761	4.4140920602804	-10.9103959069377	2.7089436932085	-13.6193396001462	7.34943173882294e-73	0.239552245661901	4.59637686944684e-30	3.28003849129678e-70	1	2.33854462363716e-27
TRINITY_DN117075_c0_g1_i1	lpar3	Chr04	29443833	29443833	5.78276073691714	-3.55888380471889	-0.183465830800283	-3.3754179739186	5.51324292417443e-18	0.715390479164091	1.38909152489163e-07	2.69714205284756e-16	1	5.18900136589107e-06
TRINITY_DN122892_c0_g1_i1	Xetrov90010951m	Chr04	36003417	36003417	1.11481002015013	-1.49117938548538	1.60704639866155	-3.09822578414694	0.0156365979689135	0.0767344834566438	0.00183846960932982	0.0703953150916705	1	0.0185590588856116
TRINITY_DN132659_c0_g1_i2	brms1	Chr04	37368877	37368877	6.51718568810114	-4.59158187623517	0.200681881957372	-4.79226375819254	2.32862579912809e-27	0.695003872304406	3.69106047068885e-12	2.07125565398669e-25	1	3.18831714138685e-10
TRINITY_DN130296_c2_g1_i3	efemp2	Chr04	37822660	37822660	0.389888875336622	-6.3480976217873	3.18326777887731	-9.5313654006646	3.83525905841662e-15	0.166706462072717	2.04073738256319e-08	1.46935474679308e-13	1	9.16792277961579e-07
TRINITY_DN134404_c1_g17_i1	ctcf	Chr04	43765400	43765400	4.94987833871897	1.97167941906627	13.3436416144733	-11.371962195407	0.107253772342354	1.54156095900124e-05	0.000117772535728309	0.276446207741192	0.00585309988597502	0.0019442021650827
TRINITY_DN113177_c0_g1_i2	ap1g1-like	Chr04	61940876	61940876	1.24867150666078	-2.51243641449834	1.23725073699964	-3.74968715149798	1.35439447485544e-06	0.110214003262707	1.25437958577186e-05	1.76689441260757e-05	1	0.00028440429841756
TRINITY_DN115634_c1_g1_i5	foxc2	Chr04	63959102	63959102	3.13391541842946	-4.33386289559039	0.0292532000406299	-4.36311609563102	1.55118008849396e-24	0.958181640492013	7.58879520773493e-11	1.14047601939878e-22	1	5.45342828501607e-09
TRINITY_DN129270_c0_g2_i5	kcng4	Chr04	64926255	64926255	4.32958408701993	-3.77990314849814	-0.272881656787752	-3.50702149171038	6.00067674394253e-28	0.524695815979295	4.39019594177383e-11	5.49105092407029e-26	1	3.29295422502813e-09
TRINITY_DN117339_c0_g3_i1	lrrc41	Chr04	81114219	81114219	0.524308536220497	-3.40031745932487	-0.536208954254576	-2.8641085050703	1.04393140098383e-08	0.499868568728564	0.000879269950109959	1.9132976159674e-07	1	0.0103842842436617
TRINITY_DN46536_c0_g1_i1	zcchc11	Chr04	86567588	86567588	1.87531663146271	-2.22432140664929	0.842930518881785	-3.06725192553107	0.00139332926437573	0.375892845808177	0.00550937036775203	0.00929336737190727	1	0.0439350698386345
TRINITY_DN130516_c2_g2_i1	mrps14	Chr04	87973514	87973514	1.653409974888	-5.54164116782137	-1.07819974408886	-4.46344142373252	1.7850838158484e-20	0.180905384717968	2.19641614046244e-07	1.01590038459435e-18	1	7.82557845899497e-06
TRINITY_DN130933_c7_g1_i2	vamp4	Chr04	97463792	97463792	6.0209840458134	-6.3505136057203	0.467710461512401	-6.8182240672327	2.02829746355934e-38	0.425837288747308	1.49860709446464e-16	2.7890734689452e-36	1	2.16608328841397e-14
TRINITY_DN123184_c1_g4_i1	sec22b	Chr04	107751288	107751288	0.797954026191041	-2.63611751914179	0.424115519339891	-3.06023303848169	1.612364500167e-06	0.582122976999499	0.000305121134446767	2.08950282831117e-05	1	0.00433872361050381
TRINITY_DN115294_c0_g1_i4	mgst3	Chr04	108870716	108870716	2.19908454691209	-7.2783846845132	0.296251027771323	-7.57463571228452	6.82568563806416e-29	0.807465380958819	1.65078932626079e-12	6.65282057267104e-27	1	1.50517669070782e-10
TRINITY_DN122194_c3_g1_i2	nicn1	Chr04	115518373	115518373	2.60336602292354	-5.80248444647054	-0.0988762983934847	-5.70360814807706	6.15864155640936e-33	0.891419354546855	9.28400638504256e-14	7.05719290781522e-31	1	9.92335455584444e-12
TRINITY_DN105601_c0_g1_i1	bglap2	Chr04	117957392	117957392	6.47238763934476	-5.01462361240312	0.0184764586461691	-5.03310007104928	4.25000657747076e-42	0.966362265289028	3.59733721745972e-17	6.59243398318773e-40	1	5.38309773382104e-15
TRINITY_DN132433_c1_g3_i2	lmod3	Chr04	131342974	131342974	5.08195148488139	-3.05524341498959	-0.218058511667194	-2.83718490332239	8.40528492976977e-21	0.592050441948202	1.24335390655006e-08	4.94958433630586e-19	1	5.87912268191953e-07
TRINITY_DN123010_c0_g2_i1	dtl	Chr05	10944941	10944941	2.7994823706088	-3.10541864321498	0.0555524476742304	-3.16097109088921	6.02110217110126e-15	0.915354967830702	2.53164335717526e-07	2.26919730563919e-13	1	8.90767294096562e-06
TRINITY_DN128589_c4_g2_i2	ppm1b	Chr05	14775298	14775298	4.92309409061972	-7.64517625782746	0.164608936210708	-7.80978519403816	1.16836692633371e-56	0.805712592621003	1.64406268737454e-22	2.9427808157429e-54	1	3.98317244801152e-20
TRINITY_DN94938_c0_g2_i1	six3	Chr05	15240965	15240965	0.3266073389277	-3.80243461141419	0.426064709771257	-4.22849932118545	5.36191648562017e-09	0.6662992868856	4.2332670505174e-05	1.02403748857126e-07	1	0.00080666726964878
TRINITY_DN126783_c1_g5_i3	srd5a2	Chr05	40636572	40636572	4.03461640814492	-9.66767857808296	3.57056607127564	-13.2382446493586	1.63191188222654e-61	0.103205206826539	1.44218047805296e-26	4.7717478588461e-59	1	5.02570262756017e-24
TRINITY_DN110644_c0_g3_i1	ctgf	Chr05	44460345	44460345	3.8900699593217	-8.03158484939141	-0.488404657938311	-7.54318019145309	8.07229349183837e-56	0.548276546363398	3.83767227312255e-21	1.95572451560834e-53	1	8.34414914153542e-19
TRINITY_DN109669_c1_g2_i1	LOC100487326	Chr05	46163937	46163937	7.09153872112314	-5.45867384214444	0.199543889400918	-5.65821773154536	2.48493964410352e-43	0.667609105950964	3.94470692549924e-18	3.92635898176084e-41	1	6.64565559455465e-16
TRINITY_DN131285_c6_g1_i2	LOC100216148	Chr05	51768766	51768766	0.789662457260269	-3.19169796977467	-0.584341169795505	-2.60735679997917	4.38061466397672e-08	0.439556029625801	0.00194713664370281	7.27880185740718e-07	1	0.0194247878741787
TRINITY_DN127070_c0_g1_i3	rdh13	Chr05	53138669	53138669	5.04369531465511	-7.5659871350397	-0.132773848271746	-7.43321328676795	2.66290155780621e-67	0.823687261528823	9.1896227107584e-26	9.40854899014335e-65	1	2.95917483720232e-23
TRINITY_DN133064_c1_g5_i1	ttc27	Chr05	56423508	56423508	0.374286991809099	8.65932346261092	0.630016433005763	8.02930702960516	1.25727142194038e-05	0.659607666648652	0.000131114855289589	0.000136624210605474	1	0.00213809666904606
TRINITY_DN133927_c1_g1_i1	LOC100491219-like	Chr05	60993378	60993378	3.04302138100466	-3.05500065739334	0.0904767155840673	-3.1454773729774	9.54839163332273e-14	0.865523396844666	7.07134292625067e-07	3.16690397340413e-12	1	2.22358334611732e-05
TRINITY_DN136699_c6_g5_i2	nt5e	Chr05	87495640	87495640	1.31365365230507	-10.5219545442024	0	-10.5219545442024	1.61980834742109e-20	1	6.00892313933792e-09	9.25984371911126e-19	1	3.03898599883931e-07
TRINITY_DN133387_c1_g4_i1	ndufb5	Chr05	95226544	95226544	3.35483792038376	-4.05147096362458	3.31774621804737	-7.36921718167196	2.40546122699856e-10	0.00164401040955086	4.18083224504299e-09	5.46850117547957e-09	0.217822816711272	2.17943015331247e-07
TRINITY_DN99366_c0_g2_i1	acap2-like	Chr05	97630113	97630113	5.30748183483383	-6.0071391434017	-0.84945213491346	-5.15768700848824	9.69327786776355e-11	0.395899461554276	0.000384187353596904	2.33510696664808e-09	1	0.00524039790249418
TRINITY_DN117798_c2_g1_i1	LOC100497276-like	Chr05	97714889	97714889	0.245690565300279	-4.93622602170463	0.0342724699698173	-4.97049849167445	4.11641279075006e-10	0.978597968844392	5.08269293335385e-05	9.01182659069628e-09	1	0.000951424764765184
TRINITY_DN116909_c0_g1_i3	mfi2	Chr05	97920904	97920904	2.35653637750092	-1.26173879118106	1.87367246660722	-3.13541125778828	0.0023769713776482	0.00262594530799147	3.53017646812094e-06	0.0148278015880315	0.296895211955533	9.12643894029761e-05
