gid	gname	chr	start	end	logCPM	logFC.M46.F46	logFC.M46.SR46	logFC.SR46.F46	PV.M46.F46	PV.M46.SR46	PV.SR46.F46	FDR.M46.F46	FDR.M46.SR46	FDR.SR46.F46	Am2_463	Am2_464	Am4_461	Am5_461	Am6_462	Am6_464	average	ward.D
TRINITY_DN10201_c0_g1_i1	NA	NA	NA	NA	3.14215989385267	-4.28054366954256	0.263239440557692	-4.54378311010026	1.38511910179552e-21	0.658693956454686	2.78871247328898e-10	8.61516988522647e-20	1	1.8284035208247e-08	0.904196822080816	4.81881452621339	0.260433531895669	0.142696995771549	-0.090616441675293	4.31643835193473	1	1
TRINITY_DN102065_c0_g1_i1	NA	NA	NA	NA	5.9790574107702	-2.16192226688444	-0.067992835800254	-2.09392943108419	3.19839898838273e-11	0.869441520958168	1.73530276332074e-05	8.10399122166020e-10	1	0.000376016754651758	4.96330922362651	7.2162383887117	4.51970559697729	4.93395207682786	5.0614856401313	6.80551264772268	1	1
TRINITY_DN102272_c0_g1_i1	NA	NA	NA	NA	3.94055486088845	-1.47912490324428	0.454182054846224	-1.9333069580905	6.3887155305901e-05	0.354360316645165	0.000461084949357961	0.000601489764554706	1	0.00606947903676592	3.54691141358436	5.1198582471007	2.92957643182483	2.86273601765211	3.40101004632285	4.35344197346501	1	1
TRINITY_DN102326_c0_g6_i1	NA	NA	NA	NA	0.241207683909163	-0.0169119638705289	8.02527418209176	-8.04218614596229	0.986150925488974	0.000728200066303212	0.000818983570747771	0.993532411624318	0.117244819535996	0.00978127843016552	-3.62347759996171	0.977522821238505	0.419459254824785	-3.62347759996171	1.44873993387396	-0.192885573976728	1	1
TRINITY_DN102362_c0_g1_i1	chrna1.2	Chr09	61164717	61164717	5.2240228929278	-1.09317833054615	0.0454801162297059	-1.13865844677586	0.000179840314971641	0.903656287269853	0.00634522044657439	0.00151739892954015	1	0.0488843315991538	4.82246550448684	5.93692775294712	4.6873547314369	4.72305248816619	4.79301788874646	5.7782626903576	1	1
TRINITY_DN102365_c0_g1_i1	NA	NA	NA	NA	3.9619193876012	-2.97991539119846	0.77815083839713	-3.75806622959559	1.18442730825391e-10	0.207810936834468	5.34814471301062e-07	2.82651466178903e-09	1	1.74113475436748e-05	2.88089480525881	5.77226846767073	1.83625835369104	1.52890579408088	1.94441021672188	4.43396099837832	1	1
TRINITY_DN102367_c0_g1_i2	NA	NA	NA	NA	1.13834988586802	1.10079073463724	-0.699886950196284	1.80067768483352	0.0382532072389694	0.238517627246393	0.00544909335570617	0.137602282091649	1	0.0436047454783923	0.904196822080816	0.116508491614796	1.5399212598256	1.91705739899564	1.1665536343783	0.245421076813341	2	2
TRINITY_DN102412_c0_g1_i1	psma5	Chr02	63117655	63117655	0.730126802448599	-2.49086213528507	-0.157276297322893	-2.33358583796218	3.88908049386532e-06	0.826413981685799	0.00306888854202204	4.68660912759071e-05	1	0.0281071017004999	-0.395469877313239	2.0331649661632	-0.725967558914113	-0.369553242866319	-0.410038531275242	1.64060467583096	1	1
TRINITY_DN102444_c0_g1_i1	NA	NA	NA	NA	5.2304677020828	-1.80926538688094	0.119373544890963	-1.9286389317719	1.00262592811924e-09	0.755269570451901	1.20772404789557e-05	2.08040791071985e-08	1	0.00027529831589978	4.27833605612004	6.31060847046033	4.41503832108118	4.24944307875392	4.40565131399778	6.02375058994877	1	1
TRINITY_DN102489_c0_g2_i1	NA	NA	NA	NA	1.80630623796114	2.31999646463746	-1.7952551625825	4.11525162721996	0.0595113109990316	0.165872975023603	0.00568802750054797	0.186441901539946	1	0.045035086083548	2.92846796842469	-1.65684928273847	0.629293689154393	3.38424396327636	-3.62347759996171	0.0184799748097737	2	2
TRINITY_DN102489_c0_g3_i1	NA	NA	NA	NA	2.35823253528485	0.547298461936974	10.4058002873126	-9.85850182537561	0.608018262981161	0.00010669564492117	0.000224161017485508	0.762135040194402	0.0266101030504867	0.00334846278556304	-3.62347759996171	1.21603317991585	3.14408847907574	-3.62347759996171	3.57366375610707	2.85291431263836	1	1
TRINITY_DN102559_c0_g2_i1	NA	NA	NA	NA	3.58568765019331	-2.51675697730694	0.631402721944616	-3.14815969925155	1.02482388993859e-07	0.316355432678658	2.51450855673008e-05	1.60335147208781e-06	1	0.000518367772890247	2.64496557345909	5.35014072351322	1.83625835369104	1.65517997094499	2.246131683965	3.80259806071005	1	1
TRINITY_DN102581_c0_g1_i2	NA	NA	NA	NA	1.16352152751034	-5.21104163461296	1.26193232196347	-6.47297395657643	1.29836697587344e-17	0.267936655268469	1.536328817258e-09	6.10520471335385e-16	1	8.6275207024782e-08	-2.28904125354558	2.87537130785061	-1.78329358043559	-2.76486597159177	-2.11808457493037	2.45011689676814	1	1
TRINITY_DN102628_c0_g1_i1	NA	NA	NA	NA	2.86472605739605	-6.94968114207657	1.28843979888719	-8.23812094096376	2.59501372197308e-37	0.235778562948367	2.24038139676702e-17	3.35099259255194e-35	1	3.41275822469199e-15	-1.9086148731481	4.67628854390066	-2.42795456925175	-2.76486597159177	-1.7133090664352	4.13281472025484	1	1
TRINITY_DN102702_c0_g1_i1	pin1	Chr03	126320129	126320129	3.95061262022448	-2.26939766796101	-0.574383594851532	-1.69501407310947	5.57730718727579e-11	0.181461524084537	0.00071789833861812	1.37348613298266e-09	1	0.00878855430033993	2.71446344518391	5.24184044966506	2.62133625643025	3.29491623541704	2.83421019240027	4.66934112638086	1	1
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	5.74786208567559	-14.9554093802544	0	-14.9554093802544	1.09697788926553e-96	1	4.76569508706908e-37	1.55033447361254e-93	1	6.73525096221946e-34	-3.62347759996171	7.60654070264323	-3.62347759996171	-3.62347759996171	-3.62347759996171	6.995019140971	1	1
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	5.45240784331415	-11.9659616038796	2.69312125441542	-14.6590828582951	2.24911516500208e-100	0.240701922975076	5.13286263972134e-40	8.173605811784e-97	1	2.27444678928614e-36	-3.62347759996171	7.15424976324675	-2.72803098416775	-3.62347759996171	-3.62347759996171	6.90856466417767	1	1
TRINITY_DN103500_c0_g1_i1	NA	NA	NA	NA	4.06057944648608	-1.20965438086666	0.203068690865366	-1.41272307173202	0.000193392862462421	0.631193538708248	0.00265249531902613	0.00161461143031885	1	0.0249260294467222	3.47664182361817	4.90656556931837	3.57846555767549	3.36126763689534	3.62690985994277	4.61552166172826	1	1
TRINITY_DN103537_c0_g1_i1	pkr3	Chr05	52096715	52096715	2.61543583778907	-1.95717902451703	-0.137434996920071	-1.81974402759696	7.66467406670996e-07	0.787497338752791	0.00162867831231036	1.05509547393417e-05	1	0.0168843131860561	1.89669936299679	3.49707609455333	1.253585704286	1.78516345810107	1.75011634558718	3.6602165042785	1	1
TRINITY_DN103549_c0_g1_i1	NA	NA	NA	NA	7.09762785274479	-1.37725999730352	0.00664605618117715	-1.38390605348469	3.36914474455913e-05	0.987554831145126	0.00409153378346559	0.000333882637930813	1	0.0349394185691779	6.50810050317833	7.97120797919601	6.35111901818658	6.47628866405676	6.58030116597467	7.73847238012867	1	1
TRINITY_DN103565_c0_g1_i1	NA	NA	NA	NA	3.64065726097868	-1.73511407923346	-0.0690378912664337	-1.66607618796703	2.26921783848223e-06	0.883528686471654	0.00189728862990126	2.85775408876977e-05	1	0.0190095019519725	2.58685145694614	4.51812305001028	2.57983492269205	2.88223578239906	3.18131112077976	4.55750365893698	1	1
TRINITY_DN103621_c0_g1_i2	NA	NA	NA	NA	3.57841197436983	-3.81491203954094	-0.162457082261133	-3.65245495727981	8.23139869775636e-18	0.770327537536586	1.27103524983449e-07	3.94347554561627e-16	1	4.79730945408599e-06	0.177167613045629	5.09267758731687	1.5399212598256	1.35373211556895	1.44873993387396	4.82849713378168	1	1
TRINITY_DN103622_c0_g3_i3	NA	NA	NA	NA	4.23537270890728	-3.27498969019021	0.334086669345315	-3.60907635953553	2.49709319811092e-18	0.492319385742853	1.38402816438893e-09	1.26289371504461e-16	1	7.82936053766114e-08	2.15848039546809	5.94524002471354	2.5882312471258	1.97874196759649	2.11561631138701	5.04302037902184	1	1
TRINITY_DN103637_c0_g1_i1	NA	NA	NA	NA	2.9722658522593	-3.26488607865836	0.125970082197492	-3.39085616085586	3.79042100077423e-17	0.805591298531361	1.87483411095211e-08	1.70060881549728e-15	1	8.54729479363991e-07	1.04034006634074	4.34465325185935	1.14394745395641	0.94772523736614	1.01501683578661	4.22621655204674	1	1
TRINITY_DN103637_c0_g2_i1	NA	NA	NA	NA	4.90636350950973	-14.1144593338298	0	-14.1144593338298	2.4554681279139e-62	1	2.63221425881315e-24	7.34878278894136e-60	1	7.52369646403907e-22	-3.62347759996171	7.05980025300764	-3.62347759996171	-3.62347759996171	-3.62347759996171	5.54651919087373	1	1
TRINITY_DN103698_c0_g1_i1	NA	NA	NA	NA	1.1228933009494	2.50381575105671	-0.0181415534046282	2.52195730446134	4.27996679423491e-05	0.977869667810335	0.0004342706068589	0.000416678435815316	1	0.00577189653494438	1.12445108512478	-1.20049008284232	1.39430076143142	1.57756291210877	1.99928515823022	-0.509825927670138	2	2
TRINITY_DN103720_c0_g1_i2	NA	NA	NA	NA	2.79720101445078	-0.422926175397727	-1.99145807187035	1.56853189647262	0.313685892411763	3.81913291962498e-05	0.00335925591086301	0.523612560174727	0.0114812748868732	0.0300584281098994	1.69140447987647	2.07416778741854	2.31228847176563	4.08808279785373	2.246131683965	2.86663142951287	2	2
TRINITY_DN103741_c0_g1_i2	NA	NA	NA	NA	3.1471884608765	-3.89818154051058	0.48736972934065	-4.38555126985123	2.12808350558713e-18	0.414947597148088	1.36207814763064e-09	1.08272632597262e-16	1	7.75165682272389e-08	0.525412849798694	4.89802678654736	0.419459254824785	0.266577162960507	1.11778876222236	4.1299739362938	1	1
TRINITY_DN103798_c0_g1_i1	LOC779531	Chr01	81263750	81263750	6.61616480635787	-13.1146121525719	-2.04734998048495	-11.0672621720869	1.65002095931608e-100	0.0811961354060896	3.00642826169231e-35	7.49526549115314e-97	1	2.54935095163969e-32	-2.80717716019888	8.39542725797179	-3.10736880457686	-2.2302893751969	-3.62347759996171	7.97510349895019	1	1
TRINITY_DN103812_c0_g1_i2	NA	NA	NA	NA	6.31503716529845	-1.64989938963849	0.00528132625761448	-1.6551807158961	9.67086495044185e-08	0.989376307914126	0.000272680001605855	1.51956228211421e-06	1	0.00396383232048648	5.60306793942926	7.25408914582385	5.52263806827561	5.53519433361892	5.49407339838614	7.12053860057513	1	1
TRINITY_DN103834_c0_g12_i1	kctd16	Chr03	29511750	29511750	1.3055402073335	-3.48215581397318	0.262600046198108	-3.74475586017129	2.09130863358102e-05	0.806289303294998	0.00372695105890701	0.000217412342990059	1	0.0326031320452323	0.177167613045629	3.12992231984103	-0.426278410914354	-0.880814413046453	-3.62347759996171	1.9804605568714	1	1
TRINITY_DN103834_c0_g4_i1	NA	NA	NA	NA	0.697493172767776	-2.322729591375	7.16030895573869	-9.48303854711369	1.26703746864585e-05	1.67207706385842e-05	8.36702403975212e-10	0.000137567930707988	0.00616463310543396	4.99644893303413e-08	-0.395469877313239	2.07416778741854	-0.178262732532468	-3.62347759996171	-0.410038531275242	1.68772948800442	1	1
TRINITY_DN103834_c0_g9_i1	NA	NA	NA	NA	3.67135407736705	-2.07721007029825	1.70567110188761	-3.78288117218587	3.58757596657611e-05	0.0188899288369806	6.44968973124991e-06	0.000353737771371046	0.957252788215039	0.000155963552351014	1.31549046220154	4.20856303795453	2.942732291991	1.04320933678584	3.22800906623631	5.17978908518457	1	1
TRINITY_DN103838_c0_g1_i1	NA	NA	NA	NA	6.32423405354445	-6.6525901597727	-0.456170484116097	-6.1964196756566	4.46200679585805e-50	0.362204589839015	5.04238823342235e-18	8.59916597574492e-48	1	8.38387674967524e-16	1.84804894524806	7.83021933850826	0.492847847963332	1.71440058842091	1.23674307547282	7.92312956380387	1	1
TRINITY_DN103860_c0_g1_i1	NA	NA	NA	NA	4.05814044782696	-3.10912400647492	0.304099217237944	-3.41322322371287	7.49175961404971e-20	0.495395737476139	2.09646880171319e-10	4.12517040739849e-18	1	1.4146437625141e-08	2.11801753098914	5.49117304638093	2.30211607472943	1.96661424427225	2.35533410646255	5.20430327449556	1	1
TRINITY_DN103880_c0_g1_i1	NA	NA	NA	NA	0.120134532316658	-0.266684687215455	3.97412524939312	-4.24080993660857	0.742681544138445	0.00600815658909522	0.00428261451104311	0.854735604476018	0.507779054717586	0.0361105172510526	0.951020003835186	-1.20049008284232	0.342136425493924	-2.76486597159177	-1.26232825699465	1.23802751394655	1	1
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	5.34156396231773	-10.2493927111683	-0.458271860260431	-9.79112085090783	2.02335334060332e-57	0.654482683960956	1.95157480383534e-21	5.27529414020708e-55	1	4.35492205568134e-19	-3.62347759996171	7.43368526128823	-1.61964160398577	-2.2302893751969	-3.62347759996171	6.13348605957351	1	1
TRINITY_DN103897_c0_g3_i1	NA	NA	NA	NA	3.24513990869537	-7.52362454631544	4.89404506732803	-12.4176696136435	3.24123412685141e-06	0.0771489490760604	0.000289631636654639	3.96984857741805e-05	1	0.00416974488107377	-1.35911428567338	-3.6234775999617	-3.62347759996171	-3.62347759996171	-2.11808457493037	5.79539648891415	1	1
TRINITY_DN104073_c1_g1_i1	NA	NA	NA	NA	1.67005974529126	1.75705762928803	-0.0647758770827735	1.8218335063708	0.00143357390639627	0.918190506854632	0.00621171253844877	0.00951851678442123	1	0.0481034262604561	1.92042287059894	-0.708108539733586	2.22882725805395	2.09472155196779	1.91616964714112	0.88058149227835	2	2
TRINITY_DN104207_c0_g1_i1	NA	NA	NA	NA	0.824087051494599	-3.68876784307048	0.0789338687527823	-3.76770171182327	1.0447066422502e-07	0.933115772686772	0.000468436013640804	1.63144826717021e-06	1	0.00614888738442127	-1.14701602889656	2.8869244587602	-0.902934973798645	-1.28249888059577	-1.7133090664352	0.959507122548551	1	1
TRINITY_DN104240_c0_g1_i1	NA	NA	NA	NA	3.88565598522859	-1.07506876535613	0.407699893115141	-1.48276865847127	0.00282501420432612	0.390498536554437	0.00465164594367081	0.0171803816265485	1	0.0385199287633599	3.73925710322877	4.82783374341114	3.15543382086351	3.07531728131504	3.49470042638816	4.21016715839943	1	1
TRINITY_DN104383_c0_g4_i1	NA	NA	NA	NA	0.27514510062872	-2.5649818838575	0.00866804485344357	-2.57364992871095	1.67935496528739e-05	0.991265193789713	0.00363828514319154	0.00017874941825082	1	0.0319925114959038	-1.60785915728588	1.4828775765422	-0.902934973798645	-0.971243305543728	-0.642296212953891	1.33988143395689	1	1
TRINITY_DN104490_c0_g1_i1	cit	Chr01	142829798	142829798	0.776722209064682	-0.701540944345876	8.28434868444167	-8.98588962878755	0.208720278506027	5.66201727461031e-07	5.15491451781617e-08	0.41491249237437	0.000320080127664026	2.09817392669961e-06	0.805729040520774	0.977522821238505	1.12098328878241	-3.62347759996171	0.0718069543537322	1.71831201926198	1	1
TRINITY_DN104490_c0_g2_i1	NA	NA	NA	NA	0.0706744876188029	8.03111491084347	-0.532530213498785	8.56364512434225	3.57225011237914e-05	0.684784626603065	3.42322350323531e-05	0.000352681883316235	1	0.00067558869432741	1.35084004918699	-3.6234775999617	-3.62347759996171	0.996257089271605	0.687586250171275	-3.62347759996171	2	2
TRINITY_DN104496_c0_g2_i1	NA	NA	NA	NA	0.917379394495147	-3.10443374297079	0.52560961155131	-3.6300433545221	2.58242045958589e-08	0.511372170897016	4.00908798183367e-05	4.43280661750375e-07	1	0.000771767624780788	-1.35911428567338	2.44625020072073	-0.495568535662245	-1.17111714048018	-0.560651278193594	1.94210615277078	1	1
TRINITY_DN104550_c0_g2_i1	alg2	Chr06	82192673	82192673	3.1885969793044	-2.25953385764023	-0.437863978336553	-1.82166987930368	3.04418748430254e-09	0.360818356706399	0.00101312454995005	6.00318491574978e-08	1	0.0116198716980069	1.87257921747106	4.22686142154631	1.76398208915286	2.42230163924234	2.27976897780615	4.23152691743809	1	1
TRINITY_DN104751_c0_g1_i2	NA	NA	NA	NA	4.41984846475462	-1.47010083305875	-0.0832621074943989	-1.38683872556435	1.33119148631432e-06	0.830704640848837	0.00157682686897331	1.74108895734447e-05	1	0.0164802377649186	3.86071707905807	5.25750078746615	3.72653332658427	3.82810102767307	3.64423063203611	5.16182169847683	1	1
TRINITY_DN104835_c0_g1_i2	NA	NA	NA	NA	4.88771121577078	-1.66855670684183	-0.207561517954304	-1.46099518888753	4.02736682974903e-08	0.590595041610468	0.00090862404843937	6.73141818541298e-07	1	0.0106499622789252	3.93247375602508	5.90745175438568	4.27902671115211	4.28894038632849	4.00758954955602	5.56661790059443	1	1
TRINITY_DN104942_c0_g1_i2	NA	NA	NA	NA	5.3255639449525	-2.08183349035418	0.285542401735347	-2.36737589208952	1.35020834285107e-10	0.498730192379503	1.60423461259561e-06	3.20111370305578e-09	1	4.62175813248242e-05	4.52264920360798	6.64164933693843	4.03368612269788	4.01046261155365	4.29211421627113	6.04275518726481	1	1
TRINITY_DN105039_c0_g1_i1	NA	NA	NA	NA	5.34909317113452	1.03464604094294	-0.145556522032102	1.18020256297504	0.00176853461789807	0.715660872512499	0.00447618571704409	0.0114448619040217	1	0.037322087333951	5.23094515437123	4.46515684800747	5.54113685224434	5.73341542467927	5.90935714068783	4.63968961965159	2	2
TRINITY_DN105042_c0_g2_i1	NA	NA	NA	NA	5.88007996239079	0.871664528841446	-0.254446455779098	1.12611098462054	0.00608933586944766	0.507939346193843	0.00503895486336139	0.0325365711369206	1	0.040967073432103	6.22343811990248	5.28395781704772	5.86860632373334	6.31645027012322	6.0741816129837	5.09492942173481	2	2
TRINITY_DN105215_c0_g1_i1	NA	NA	NA	NA	4.29989165624654	-1.61866625166521	-0.0412610693616608	-1.57740518230355	2.16692299563843e-07	0.918057068409105	0.000524045482632547	3.24451760365192e-06	1	0.00671596626331958	3.66396216102193	5.30348697442704	3.57001203781716	3.58401791268801	3.38564437688829	4.99230537801645	1	1
TRINITY_DN105372_c0_g1_i1	atl2-like	Chr05	39146475	39146475	4.55688461502215	0.519790406457913	-0.750283509083571	1.27007391554148	0.093460113479157	0.041319413085048	0.00125143533313123	0.252579605523879	1	0.0137814993244699	4.55332036404048	4.02207070348381	4.3572578104549	5.28594315377063	4.68418629693188	4.01765702196286	2	2
TRINITY_DN105372_c0_g2_i1	NA	NA	NA	NA	4.76072233553978	0.908194456482792	-1.15362370990007	2.06181816638286	0.00368933171965736	0.00130182747728511	1.19417262306818e-07	0.0215506107041019	0.182967896103072	4.5273557910926e-06	4.60912832763283	3.78949204448467	4.6152375201195	5.84279161219112	4.83698986545257	3.78464721597087	2	2
TRINITY_DN105386_c0_g2_i1	NA	NA	NA	NA	4.14511444078131	-1.8630006979212	0.195357851248857	-2.05835854917006	3.40492906800619e-08	0.657048151592333	4.52557103024805e-05	5.74771005713401e-07	1	0.000856592272607738	3.46861855136753	5.32062703989763	3.33578995185964	3.06397791682535	2.92203918072231	4.87165082635111	1	1
TRINITY_DN105440_c0_g1_i1	NA	NA	NA	NA	3.81394551497706	-4.07760886458484	0.0988950304901928	-4.17650389507503	1.45517076982218e-25	0.843872501248499	1.55548664998344e-11	1.19029225766902e-23	1	1.24826576936684e-09	1.38534415908663	5.54503370784608	1.12098328878241	1.1108912802027	1.11778876222236	4.85282203314296	1	1
TRINITY_DN105453_c0_g1_i1	NA	NA	NA	NA	5.45541404913536	-1.25490460348942	-0.0165154646470846	-1.23838913884233	6.48916632091568e-05	0.967308497092734	0.00610974270411824	0.000609509328543988	1	0.0475308087614874	5.223812668821	6.3030825189273	4.64773545292728	4.92301019082479	4.7891301378117	6.00060959937951	1	1
TRINITY_DN105472_c0_g3_i2	NA	NA	NA	NA	6.67065325660677	-1.54917217344512	0.132962798050637	-1.68213497149576	1.32029755891486e-06	0.747994136248803	0.00036706132117169	1.72861809579182e-05	1	0.00507206569760273	5.85003621798072	7.6052299064815	6.06035445184056	5.83614116419205	5.9877754932128	7.42313561738431	1	1
TRINITY_DN105525_c0_g1_i1	NA	NA	NA	NA	1.33273129258249	-6.59702418455885	0.979951100639783	-7.57697528519864	5.43203224124762e-22	0.498868812357263	1.42789996110281e-10	3.50724538540859e-20	1	9.790929140295e-09	-2.80717716019888	2.8161756428003	-3.62347759996171	-3.13121806396166	-2.11808457493037	2.93332632448468	1	1
TRINITY_DN105578_c0_g1_i1	NA	NA	NA	NA	1.44290188026226	-4.71126129521999	-0.390886367045093	-4.3203749281749	7.01076534890293e-15	0.636009250660137	2.75551235975547e-06	2.61889661836625e-13	1	7.41772263701792e-05	-1.9086148731481	2.49235876453249	-2.17967401849849	-1.17111714048018	-0.820909004221555	3.20031892470464	1	1
TRINITY_DN105601_c0_g1_i1	bglap2	Chr04	117957392	117957392	6.47238763934476	-5.01462361240312	0.0184764586461691	-5.03310007104928	4.25000657747076e-42	0.966362265289028	3.59733721745972e-17	6.59243398318773e-40	1	5.38309773382104e-15	3.01915192020532	8.2246923601694	3.06808577735238	2.95156124809532	2.81139129838655	7.66310121242632	1	1
TRINITY_DN105624_c0_g1_i1	NA	NA	NA	NA	3.56860015757824	-10.8644697457139	-2.45406056689597	-8.41040917881791	5.66571030757207e-58	0.0753579741564761	8.5978302215517e-21	1.51715794225606e-55	1	1.8076049835211e-18	-3.62347759996171	5.28614082403612	-3.62347759996171	-2.47295777073338	-3.07775134112992	4.99854844801967	1	1
TRINITY_DN105647_c0_g2_i1	NA	NA	NA	NA	6.73746496340556	-11.820558375957	-0.234834486848664	-11.5857238891083	7.75743960114774e-101	0.825018261333478	1.5931680137943e-37	6.57805020045324e-97	1	2.58850950237843e-34	-2.80717716019888	8.48057793310233	-2.42795456925175	-2.47295777073338	-2.68273951448312	8.1428426217847	1	1
TRINITY_DN105682_c0_g3_i1	NA	NA	NA	NA	2.51028409332216	-1.79825802168662	-0.263452466525246	-1.53480555516137	3.82523095002096e-06	0.596211351048139	0.00602241462800816	4.61403746503476e-05	1	0.0470384420392691	1.77185168043224	3.3378306136349	1.64023576388576	1.89162564620787	1.48764201854803	3.47114001563414	1	1
