gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB
TRINITY_DN56651_c0_g2_i1	NA	NA	NA	NA	0.15451630691432	-4.5732153335236	9.39015969365126e-06	0.00281614999744683
TRINITY_DN94549_c0_g1_i1	NA	NA	NA	NA	2.14019979012438	-3.85606015229244	5.13809857146246e-08	4.1935105300848e-05
TRINITY_DN94805_c0_g1_i1	NA	NA	NA	NA	1.2240867368499	-5.00158330245471	9.16448424739384e-06	0.00277025387531591
TRINITY_DN95940_c0_g1_i1	NA	NA	NA	NA	0.33137223302439	-3.18025597895483	5.34704374318054e-07	0.000287108106673305
TRINITY_DN29347_c0_g1_i1	NA	NA	NA	NA	1.21886340027028	-4.73250187018505	1.19278964987406e-05	0.00338023333555975
TRINITY_DN96684_c0_g1_i1	NA	NA	NA	NA	0.371354963778442	-4.55319607905303	8.9642426383526e-06	0.0027504722826007
TRINITY_DN93984_c2_g1_i1	NA	NA	NA	NA	3.88475724337558	3.33658642359173	5.96129696701713e-07	0.000311882829012865
TRINITY_DN93984_c2_g2_i4	NA	NA	NA	NA	3.74276201608674	3.74930476274323	2.96200260710063e-06	0.00117435243081977
TRINITY_DN111566_c0_g1_i1	NA	NA	NA	NA	0.982378787008788	-4.62111531798932	3.48045517955007e-05	0.00771904429168909
TRINITY_DN83853_c5_g3_i1	NA	NA	NA	NA	0.436887412556144	-8.62984576637968	1.15148409106587e-08	1.48736845922504e-05
TRINITY_DN3894_c0_g1_i1	NA	NA	NA	NA	1.00630267286319	-4.64830832530913	9.87689841792303e-06	0.00289968683912664
TRINITY_DN59428_c0_g3_i1	NA	NA	NA	NA	1.01489062194664	3.49426058851191	6.80305241506842e-06	0.0022209517036329
TRINITY_DN88098_c5_g2_i1	NA	NA	NA	NA	0.0295335190156814	-5.6542690639899	2.49465346389932e-08	2.6789952251264e-05
TRINITY_DN105690_c0_g1_i1	NA	NA	NA	NA	0.539275884429471	-3.12511397707363	9.08180687548366e-07	0.000439136823378443
TRINITY_DN105934_c0_g1_i1	NA	NA	NA	NA	0.604828988830923	-4.88581113166401	4.66324591038885e-07	0.000258503977501137
TRINITY_DN63956_c0_g1_i1	NA	NA	NA	NA	2.37610641755247	-5.05531251513188	6.45174501826035e-06	0.00212324847342878
TRINITY_DN84373_c1_g4_i1	NA	NA	NA	NA	3.30774220228137	3.72160125837341	1.97712886589033e-05	0.00491967529019832
TRINITY_DN81667_c1_g1_i2	NA	NA	NA	NA	8.648642932735	4.5430779197819	3.41365723816771e-06	0.00126537248077443
TRINITY_DN51361_c0_g2_i1	NA	NA	NA	NA	1.7501646653223	-4.98942621459227	9.53367046307328e-08	7.07363680467444e-05
TRINITY_DN90838_c5_g2_i2	NA	NA	NA	NA	4.80426962856099	3.65878934129549	7.48310355898634e-06	0.00240449204752059
TRINITY_DN41445_c0_g1_i1	NA	NA	NA	NA	1.82935406076691	-5.81543587559629	6.12808959172515e-08	4.90343294233568e-05
TRINITY_DN107310_c0_g1_i1	NA	NA	NA	NA	0.305722929366189	-4.70266268707736	2.76645137673858e-08	2.89470122517816e-05
TRINITY_DN92075_c2_g4_i1	NA	NA	NA	NA	0.360031757766278	-4.48229158129771	2.41664792085562e-05	0.00583541824581515
TRINITY_DN15978_c0_g2_i1	NA	NA	NA	NA	0.2591887962834	-5.53271997905496	3.79268401510534e-08	3.29301806996636e-05
TRINITY_DN107226_c0_g1_i1	NA	NA	NA	NA	1.52860371703848	-4.48167366129043	1.16910635687872e-05	0.00338023333555975
TRINITY_DN58211_c0_g1_i1	NA	NA	NA	NA	0.0288247881225933	-6.11180042173229	5.19775390927412e-12	2.35677712810732e-08
TRINITY_DN44012_c0_g1_i1	NA	NA	NA	NA	1.82919726107123	-4.53152987748296	8.48891932789639e-05	0.0156749239788595
TRINITY_DN72200_c4_g1_i1	NA	NA	NA	NA	0.512692274684426	-3.62244439952992	9.52334590393214e-06	0.00281614999744683
TRINITY_DN20588_c0_g1_i1	NA	NA	NA	NA	0.408646993530208	-3.8697696290494	7.95220458425745e-08	6.24064547450727e-05
TRINITY_DN88207_c0_g4_i1	NA	NA	NA	NA	0.227018758295975	-6.28693604990303	9.80246656274175e-10	2.50011909682728e-06
TRINITY_DN27016_c0_g1_i1	NA	NA	NA	NA	0.186373700838113	-4.82083113591099	4.41266271754716e-07	0.000250099916913423
TRINITY_DN102108_c0_g1_i1	NA	NA	NA	NA	1.08029219389108	-4.56427168692457	1.95108868457263e-06	0.000850413784221003
TRINITY_DN39314_c0_g1_i1	NA	NA	NA	NA	0.176538807944998	-5.74243957030721	1.91944270407834e-08	2.17579494077858e-05
TRINITY_DN37905_c0_g1_i1	NA	NA	NA	NA	1.08356601389053	-5.78949437822807	3.63235086378643e-07	0.000211755677213424
TRINITY_DN86806_c1_g2_i3	NA	NA	NA	NA	5.75149926023842	3.19781272345818	3.12665695879081e-05	0.00708847873190753
TRINITY_DN61597_c0_g1_i1	NA	NA	NA	NA	1.24938320946795	-4.70535415343333	8.18275564726593e-06	0.00256862994195099
TRINITY_DN87197_c5_g2_i1	NA	NA	NA	NA	4.16452519507543	-4.68646751974013	1.23737666160466e-07	8.85874856258998e-05
TRINITY_DN90728_c0_g1_i1	NA	NA	NA	NA	1.81820195611357	3.40169268253091	3.50619546741382e-05	0.00773409862887694
TRINITY_DN11215_c0_g1_i1	NA	NA	NA	NA	0.707281510794337	-4.02599400105492	2.10727761661717e-07	0.000130293613604415
TRINITY_DN40214_c0_g2_i1	NA	NA	NA	NA	0.460941642278996	-5.44626824116423	3.87486026691175e-08	3.29427703691948e-05
TRINITY_DN94481_c3_g2_i1	NA	NA	NA	NA	1.366644996873	6.63716440489014	8.86526837653613e-37	1.20591290636562e-32
TRINITY_DN31678_c0_g2_i1	NA	NA	NA	NA	0.587271075537319	-4.90820700663173	5.60404360799323e-06	0.00190322336235194
TRINITY_DN92528_c3_g4_i1	NA	NA	NA	NA	3.20391235361394	3.46243408406372	4.84058730209432e-06	0.00168833065490483
TRINITY_DN93653_c0_g1_i1	NA	NA	NA	NA	1.65469291404969	7.26272617347296	2.74440806366202e-44	5.59969021309599e-40
TRINITY_DN94659_c1_g1_i1	NA	NA	NA	NA	2.34243783641098	-3.76111829287577	1.23585438252657e-06	0.00056666006339488
TRINITY_DN76114_c0_g1_i4	NA	NA	NA	NA	1.21089679441394	-7.09637521655288	3.3584367028246e-09	6.22959477131211e-06
TRINITY_DN5868_c0_g1_i1	NA	NA	NA	NA	0.906343284709992	-5.03058960991441	1.57440064609696e-05	0.00417195724454056
TRINITY_DN9950_c0_g2_i1	NA	NA	NA	NA	1.72083492771469	-5.1343849013385	1.93184475092368e-05	0.00487025169101035
TRINITY_DN98906_c0_g1_i1	NA	NA	NA	NA	0.612225559816097	-5.10179987149768	3.54299759201338e-08	3.21294768299738e-05
TRINITY_DN90672_c2_g1_i1	NA	NA	NA	NA	0.518375434830309	-4.27100865938352	5.0029691524263e-05	0.0100079002535398
TRINITY_DN100986_c0_g1_i1	NA	NA	NA	NA	2.03575146723102	5.65555167378345	2.27734105073149e-07	0.000138707065072016
TRINITY_DN106442_c0_g1_i1	NA	NA	NA	NA	0.0501942556662925	-4.68984266394264	1.20869919165721e-06	0.000560506779694858
TRINITY_DN92569_c7_g1_i3	NA	NA	NA	NA	0.178346152605354	3.13031199816695	4.64414273596949e-05	0.00947590883847215
TRINITY_DN42567_c0_g1_i1	NA	NA	NA	NA	0.855869945118837	-5.6312198779612	1.42242693297412e-09	3.05507359372673e-06
TRINITY_DN72555_c0_g1_i1	NA	NA	NA	NA	1.1015048083641	-4.82356500950574	6.27087946058845e-05	0.012218424184757
TRINITY_DN79724_c1_g6_i1	NA	NA	NA	NA	1.50972695627931	-4.78031458501971	5.34782439089209e-09	8.38814188514735e-06
TRINITY_DN6648_c0_g1_i1	NA	NA	NA	NA	1.33173080987285	-4.46236309717975	1.22258991458668e-05	0.00341722255030503
TRINITY_DN12858_c0_g1_i1	NA	NA	NA	NA	1.00072057997069	-5.77121471943693	3.03806209220279e-08	3.02383506972223e-05
TRINITY_DN43981_c0_g1_i1	NA	NA	NA	NA	0.328824744674044	-4.77293959218453	1.97974195013221e-06	0.000850413784221003
TRINITY_DN65304_c0_g1_i1	NA	NA	NA	NA	4.3330540937038	4.34778195041727	1.58874544696121e-07	0.00010291035587237
TRINITY_DN117299_c0_g1_i1	NA	NA	NA	NA	0.829245137014592	-5.7643975439609	3.8507801357806e-10	1.30952196484112e-06
TRINITY_DN51547_c0_g1_i1	NA	NA	NA	NA	2.23532906942828	-4.87090613958402	2.6148668846091e-06	0.00109461881267262
TRINITY_DN92114_c3_g5_i1	NA	NA	NA	NA	0.153700921668484	-4.86180112002115	1.62656421242536e-07	0.000103021959644313
TRINITY_DN2354_c0_g1_i1	NA	NA	NA	NA	0.945350402866689	-4.35904145344935	8.95228763669029e-08	6.76527692366773e-05
TRINITY_DN110910_c0_g1_i1	NA	NA	NA	NA	0.732908114210636	-5.23095510997779	1.54040623141301e-08	1.84884992622065e-05
TRINITY_DN37905_c0_g2_i1	NA	NA	NA	NA	2.06136958709327	-4.77122393096069	0.000208430383383681	0.0320967059815896
TRINITY_DN83966_c1_g1_i4	NA	NA	NA	NA	2.18867263127341	-5.30676413461786	1.32135537800189e-05	0.00364336961253386
TRINITY_DN122640_c0_g1_i1	NA	NA	NA	NA	6.69423834945945	-5.14953627597321	2.7309524396025e-06	0.00111845441870039
TRINITY_DN105822_c0_g1_i1	NA	NA	NA	NA	0.718447163959666	-5.95946854562453	6.75361261004798e-09	9.84290797824421e-06
TRINITY_DN9127_c0_g1_i1	NA	NA	NA	NA	0.939187728971096	-5.70065771119433	1.33404034983699e-07	8.90303038631713e-05
TRINITY_DN122084_c0_g1_i1	NA	NA	NA	NA	0.502986181845408	-4.20918481769367	0.000136292981971125	0.0235671356282952
TRINITY_DN111877_c0_g1_i1	NA	NA	NA	NA	1.87228406617506	-4.72343666454313	4.70104924911547e-05	0.00954429939094049
TRINITY_DN122985_c0_g1_i1	NA	NA	NA	NA	0.192633828411812	-6.24666893234103	4.25659180231713e-09	7.23762492787322e-06
TRINITY_DN83742_c0_g3_i1	NA	NA	NA	NA	2.3622411355598	-3.26660835154869	7.25332435555332e-07	0.000365922285078591
TRINITY_DN41445_c0_g2_i1	NA	NA	NA	NA	0.566991303382327	-4.24075044051256	0.000258000800761437	0.0385659218955045
TRINITY_DN100163_c0_g1_i1	NA	NA	NA	NA	0.31389830303683	-5.90151187788902	6.81433246103686e-10	1.98628056478566e-06
TRINITY_DN20549_c0_g1_i1	NA	NA	NA	NA	0.0952304913686115	-6.84891337719841	7.66749250282629e-10	2.08596689370224e-06
TRINITY_DN101253_c0_g1_i1	NA	NA	NA	NA	2.75899981977441	-5.06859557283746	2.58197230865185e-06	0.00109461881267262
TRINITY_DN94414_c0_g1_i4	NA	NA	NA	NA	1.09282801453398	-4.23940239561179	5.75234562529394e-07	0.000304859376983111
TRINITY_DN49336_c0_g1_i1	NA	NA	NA	NA	0.131439651314036	-5.14552702351209	5.54988803418394e-09	8.38814188514735e-06
TRINITY_DN107411_c0_g1_i1	NA	NA	NA	NA	1.21667830987405	-5.07589936197166	9.14689031247983e-07	0.000439136823378443
TRINITY_DN39774_c0_g1_i1	NA	NA	NA	NA	1.67372466465602	-4.96723003816921	3.29615950723141e-08	3.09039952951175e-05
TRINITY_DN112069_c0_g1_i1	NA	NA	NA	NA	0.376318231194043	-5.58782365091196	1.3526462555177e-07	8.90303038631713e-05
TRINITY_DN20341_c0_g3_i1	NA	NA	NA	NA	0.1215031155903	4.95913145891333	1.19750170466911e-06	0.000560506779694858
TRINITY_DN986_c0_g1_i1	NA	NA	NA	NA	1.0075919661557	-5.30529121492168	4.90614036473196e-06	0.0016966930169829
TRINITY_DN64853_c0_g2_i1	NA	NA	NA	NA	0.225071370009723	-5.79433476070259	5.48277751145340e-09	8.38814188514735e-06
TRINITY_DN18134_c0_g1_i1	NA	NA	NA	NA	0.28710604460501	-4.63418524455101	2.62871602729653e-06	0.00109461881267262
TRINITY_DN108038_c0_g1_i1	NA	NA	NA	NA	0.315532980130463	-4.74624533111943	1.36197673525558e-05	0.00370530310748732
TRINITY_DN113117_c0_g1_i1	NA	NA	NA	NA	0.386786704195065	-5.97320665513915	1.78713380230033e-08	2.08369589155062e-05
TRINITY_DN84373_c1_g2_i1	NA	NA	NA	NA	11.5140183654778	5.46986197555827	3.27779062921235e-05	0.00734945494488448
TRINITY_DN90510_c0_g1_i4	NA	NA	NA	NA	1.32119526748523	3.08226535066085	3.44958424739309e-05	0.00769238436981515
TRINITY_DN50509_c0_g2_i1	NA	NA	NA	NA	0.943061048623451	-4.39539565606196	9.71072576037111e-09	1.32091765609741e-05
TRINITY_DN122884_c0_g1_i1	NA	NA	NA	NA	1.61855989067701	-5.17384365670626	7.26320944211083e-07	0.000365922285078591
TRINITY_DN38349_c0_g1_i1	NA	NA	NA	NA	1.35699695358334	-4.21777871786456	9.48618360268260e-09	1.32091765609741e-05
TRINITY_DN68398_c0_g3_i1	NA	NA	NA	NA	0.14190108646815	-5.78498109120928	2.12646763109843e-08	2.34532138080716e-05
TRINITY_DN48660_c0_g1_i1	NA	NA	NA	NA	1.26982126614309	-5.4843630065959	2.87155954647889e-08	2.92956504931777e-05
TRINITY_DN121916_c0_g1_i1	NA	NA	NA	NA	0.870760505051281	-4.57520248065123	3.93311495147124e-05	0.00839056494612906
TRINITY_DN50509_c0_g1_i1	NA	NA	NA	NA	0.851600019420439	-6.08650560250621	8.39819237000569e-08	6.46629121198476e-05
TRINITY_DN91537_c2_g1_i2	NA	NA	NA	NA	4.27594956162442	-6.3304679267571	1.56800589802228e-05	0.00417195724454056
TRINITY_DN15978_c0_g1_i1	NA	NA	NA	NA	0.644197423009972	-5.17027864197327	4.68978627436906e-07	0.000258503977501137
TRINITY_DN111978_c0_g1_i1	NA	NA	NA	NA	0.412792108300269	-5.62473366814807	1.15532656649737e-07	8.4190297367187e-05
