gid	gname	chr	start	end	logCPM	logFC.XYbrain.XXbrain	PV.XYbrain.XXbrain	FDR.XYbrain.XXbrain	A10FB	A10MB	A12FB	A15FB	A15MB	A16FB	A16MB	A17FB	A17MB	A8MB
TRINITY_DN101356_c0_g1_i1	purg	Chr01	78613871	78613871	2.34391764784663	0.0504965430875309	0.87761554746883	0.999557095418639	2.50467890995893	2.3563683574119	1.57931744513379	2.65302886570345	2.61050738924765	2.21475892662294	2.49624923912266	2.42093620901976	1.95102770573655	2.30530751602295
TRINITY_DN101361_c0_g1_i2	cyp46a1-like.1	Chr08	65160881	65160881	3.94978543077768	0.130222795673154	0.704924142691695	0.999557095418639	3.52745448786322	4.03975850380106	3.80218867386198	3.72191993264874	4.86586807213514	3.03890893619077	3.22234141641999	4.74447968822032	3.49166179034599	3.80128415009322
TRINITY_DN101457_c0_g1_i1	asnsd1-like	Chr09	39386717	39386717	6.12055615358334	0.0931630628930626	0.570641548492203	0.999557095418639	6.15445503428268	6.26239642786652	5.90245707721691	5.87768785756889	5.91053317758464	6.17167707335044	6.54708693737406	6.22031718899707	6.04356820374333	5.97674014619097
TRINITY_DN101488_c0_g2_i2	pdcl3	Chr02	106708785	106708785	6.21752533274188	-0.0201440791300569	0.895883892558343	0.999557095418639	6.39134719958224	6.29421924335305	6.18865921511366	6.04418767035957	6.10243495166049	6.30444566893832	6.49581512762175	6.18277364698742	6.15911544896257	5.92503608174422
TRINITY_DN101542_c0_g1_i1	rps6kb1	Chr02	87418446	87418446	6.12260470310857	0.0100088718349382	0.944642929932912	0.999557095418639	6.03384268133197	6.16513641739418	6.11551698781505	5.93986429933272	6.06138659334644	6.21994397838946	6.23810196282919	6.25208291125714	6.18230516271189	5.97972461800894
TRINITY_DN101606_c0_g1_i1	mthfd2l	scaffold_51	96148	96148	1.61526306991987	0.938593346254546	0.0697731685237687	0.959308261284078	0.475571934514466	1.52701173611303	1.08602910077946	1.08270845039039	2.45691494481372	1.81473457837628	2.79072280913516	0.608521521419569	1.71699856956412	-0.152114422302057
TRINITY_DN101610_c0_g2_i1	s100a11	scaffold_281	155613	155613	6.74109890251963	0.226624846272764	0.41802384641344	0.999557095418639	7.5897157700432	6.94859895925898	6.22249253021517	6.79464752316364	6.99211749522931	5.76305083039689	6.56016783002824	5.92224303371388	6.36314381727786	7.21964186959894
TRINITY_DN101728_c0_g2_i1	lrrc20	Chr07	32617150	32617150	4.33161461732313	0.238167377535181	0.258823324572419	0.999557095418639	4.10802963056332	4.52557462370757	4.33284786700089	4.04471912642322	4.03218819722728	3.95179184336804	4.51214807900266	4.53001538777904	4.46626198847712	4.63025848965419
TRINITY_DN101751_c0_g1_i1	ssna1	Chr08	103347	103347	3.78031618693735	-0.294136807306433	0.268529116884578	0.999557095418639	4.43773847152419	3.76018365302207	3.64473663994982	3.59026040543946	3.66224752601542	4.06181674918758	3.9875887794933	3.65913817592772	2.93165963349062	3.59877407892629
TRINITY_DN101798_c0_g1_i1	LOC100494476	Chr06	115491063	115491063	3.20473249516322	0.0583659050787024	0.845427725466196	0.999557095418639	3.376910887131	3.2628277549018	3.54129622729253	2.83854979656659	2.43651306988727	2.94630834254772	3.05992914677178	3.07374739542846	3.76175682946808	3.38129257589871
TRINITY_DN101809_c0_g1_i2	LOC101732244	Chr05	59159234	59159234	5.90792171861314	-0.220403667061674	0.195730300573812	0.999557095418639	5.90221934319764	5.87261533750328	5.84930902049903	6.21036067363742	6.03787888354329	5.91981710280218	5.33704047094885	6.15201911331682	5.91103036819026	5.70825848481051
TRINITY_DN101821_c0_g1_i1	cbln2	scaffold_21	2082425	2082425	8.16886796633814	0.00968639081217734	0.950705168334986	0.999557095418639	8.0477652687937	8.26508799133973	8.05799769223138	8.02346399015381	7.80275820897011	8.25835387766478	8.43365629101709	8.39364519379576	8.30481596457814	7.973224070601
TRINITY_DN101833_c0_g1_i1	ier2	Chr03	129491240	129491240	5.94023141031315	-0.123321244189692	0.591634699073659	0.999557095418639	6.52264819951742	6.01456886274593	5.68106069059867	5.7291018400871	5.18610534169268	6.07876201836061	6.18279261713752	5.81180485187122	5.38507770679222	6.29932497887138
TRINITY_DN101895_c0_g1_i1	LOC100498557	scaffold_2562	2638	2638	2.03808121008897	-0.240062291478932	0.507120732983939	0.999557095418639	2.13415584785323	2.24052636292575	1.94623659413326	2.4778272201363	1.98130040312105	2.21475892662294	2.02880201078447	1.88569381777696	0.761557040393869	2.14439776814264
TRINITY_DN101903_c0_g2_i2	rnft1	Chr02	87452051	87452051	3.21927672164376	0.169602796435844	0.531613447483627	0.999557095418639	3.33668562950394	2.93038019165684	3.17728801981154	2.89544240402066	3.27106907740734	3.00257877784435	3.38800288202149	3.21930105174885	2.95877242368587	3.77403713691094
TRINITY_DN101930_c0_g2_i1	Xetrov90023650m	Chr09	29269688	29269688	1.50511266165745	0.0574516656774816	0.899400495414773	0.999557095418639	-0.0559013145901376	1.52701173611303	2.23850399052363	1.50451567532724	1.8015355452002	0.912962308868855	1.62619227379503	1.83496317382785	1.58401333485825	0.958458983317737
TRINITY_DN101930_c0_g4_i3	shisa9	Chr09	29082713	29082713	2.59237651205253	-0.65530239146861	0.0451633373737027	0.861818858330364	2.08643615078323	1.82390709636824	3.0322163912189	3.15044461153578	2.49687303601227	3.17571833778251	2.30228692756767	2.64361722452916	2.00404970066342	2.45005762418354
TRINITY_DN102026_c0_g1_i2	gjb7	Chr05	87154347	87154347	5.04469134685197	0.0241898804789808	0.914804919618038	0.999557095418639	5.13914529621066	4.99349613613213	4.91188322108376	4.96905826228233	5.10440048841226	4.48691473568232	4.41948501480948	5.48160672138145	5.48637376987289	5.08297393001908
TRINITY_DN102065_c0_g1_i1	uck2	Chr04	108945411	108945411	6.72001496860197	0.129029334653132	0.346245407033077	0.999557095418639	6.81572176649426	6.94088714519924	6.58956465835742	6.55082333123794	6.57801603298695	6.73643900839757	6.82148447838116	6.55604356377857	6.77709489431597	6.77694912716916
TRINITY_DN102078_c0_g1_i1	adsl	Chr04	111381918	111381918	6.23487555757189	-0.136030217020811	0.398564830703671	0.999557095418639	6.42291008186192	6.33480190666751	6.0510753895062	6.11775999242708	6.06803332279569	6.6539301254324	6.31728262080542	6.16491326981113	6.00831721139539	6.06930783594514
TRINITY_DN102094_c0_g3_i1	neurod6	Chr06	26805528	26805528	8.86243664566869	-0.23870510352103	0.286950681332284	0.999557095418639	8.85131003071501	8.58257694706965	8.8302212251426	8.97367061618226	8.3713198486885	9.27928364750356	9.25354400933422	8.90059442823569	8.16775563438977	9.03050838230987
TRINITY_DN102159_c0_g1_i2	Xetrov90012386m	Chr04	109890106	109890106	5.77403221530983	-0.0439124786718853	0.803555769887332	0.999557095418639	5.80237243409165	5.64094123470164	5.65238758813745	5.74853378306218	5.69987017446063	5.41815418210189	5.71779591877409	6.2326176857921	5.82523939199826	5.86496787889861
TRINITY_DN102162_c0_g1_i1	LOC100486925-like	Chr09	18751230	18751230	6.40729019800719	-0.296784190197208	0.0857640236240445	0.999557095418639	6.74832319666174	6.73690427079973	6.24186831349598	6.45708260034967	6.03957076789494	6.72533516610906	6.06842996835635	6.50422429953463	6.1055342037864	6.18502198126279
TRINITY_DN102167_c0_g1_i2	ccdc6	Chr07	8097857	8097857	6.68435784493093	0.122309697975488	0.383359573054871	0.999557095418639	6.44199566486681	6.75108526099651	6.63842250930927	6.60085976213362	6.59076573747618	6.77867686077643	6.76987161174316	6.62671800747208	6.97598293225286	6.6020617834896
TRINITY_DN102193_c0_g2_i1	nkiras2	Chr10	2283277	2283277	5.8731187967272	-0.0930601039953159	0.579460477917106	0.999557095418639	5.57920162998796	5.76841212580479	6.11851499288061	6.10575554620297	5.86736443413263	5.62049594664583	5.97384400832717	6.07213608651288	5.65333912495265	5.84546733877197
TRINITY_DN102198_c0_g1_i3	LOC100485437	Chr01	67211793	67211793	3.26454252010492	-0.317996430550849	0.310597646481333	0.999557095418639	3.87511438020006	3.58125962566863	3.26648379039786	2.97678376420368	2.82973512776592	3.10893471793594	3.05992914677178	3.64448266083043	3.47297677846569	2.18633876367242
TRINITY_DN102252_c0_g2_i1	ccdc39	Chr05	95583263	95583263	4.69235895193389	0.195176569159703	0.326727423697259	0.999557095418639	4.64958553413157	4.71834133409063	4.67991863362045	4.59264499198405	4.57992995837343	4.6890411624328	4.58221850790154	4.31549666801135	5.28150754446676	4.64537324586161
TRINITY_DN102272_c0_g1_i1	dmap1	Chr04	82690214	82690214	5.2969528248198	0.0149570282800783	0.932530672424781	0.999557095418639	5.30989161772385	5.72954997365994	5.32394799033669	5.26730552201484	5.10763005438721	5.37971968876579	5.2319738161028	5.15445529894749	5.20431385151748	5.15866638365911
TRINITY_DN102276_c0_g1_i1	adam28	Chr03	106784533	106784533	2.95383171312122	-0.537660244229437	0.241808501724839	0.999557095418639	2.03708388610446	1.8766005892225	3.52331143116946	3.9538907876898	2.43651306988727	3.53492882529138	3.55412746714789	1.61206521969652	1.65203770481254	2.9895428467377
TRINITY_DN102279_c0_g1_i1	cars	scaffold_1089	131	131	6.82616257546663	0.146731802302862	0.279274889869588	0.999557095418639	6.69959437016748	6.77903579327015	6.91679017120464	6.85146665413809	6.84990701526879	6.46659296001589	7.04884885212599	6.78208348770071	6.97099787413809	6.82088043272664
TRINITY_DN102288_c0_g1_i1	mboat1	Chr06	47429669	47429669	0.724635471498073	0.352683984262806	0.454430453205453	0.999557095418639	-0.0559013145901376	0.970836848776607	0.875327287553572	1.08270845039039	0.709819641484474	0.456235616214951	0.7376167593167	0.191116711586675	0.491420863811046	1.30151998880253
TRINITY_DN102312_c0_g1_i1	ag1	Chr09	55633147	55633147	0.116032757270948	0.0995032248817544	0.90786446515154	0.999557095418639	-1.35589708342699	0.380145432514774	0.154792621278646	1.50451567532724	0.230229951493269	-0.398176378597896	1.24926050281805	-2.01236509818939	-2.01236509818939	-0.975135434983124
TRINITY_DN102400_c0_g1_i1	mrpl22	Chr03	10915763	10915763	6.36634784974983	-0.112505917085477	0.44306674784563	0.999557095418639	6.42050653276856	6.40374652521368	6.40790261547773	6.32093037405767	6.22496591810222	6.55861572091811	6.55799590107231	6.38585945608388	6.10856372480347	6.20810967319279
TRINITY_DN102455_c0_g1_i1	tprg1-like	Chr05	100117567	100117567	4.56161476567682	-0.0350089424333268	0.872074174436524	0.999557095418639	4.18933925847759	4.47520839979541	4.33284786700089	4.7704590331213	4.61212250107663	4.66599677651267	5.00844211048317	4.8246718540404	4.07840271701232	4.38218942017072
TRINITY_DN102459_c0_g1_i1	stk32a	Chr03	34227746	34227746	3.64399066934049	-0.00686187722064013	0.980278071375133	0.999557095418639	3.35693844897588	3.71748969157789	3.67763180387697	3.2628205751966	3.67100628665233	3.85322596885246	4.03832788670714	3.94880049970702	3.76175682946808	2.70214372121592
TRINITY_DN102469_c0_g1_i1	themis2	Chr02	53702359	53702359	1.96623492081206	-0.460878832716745	0.232439828917398	0.999557095418639	1.93300620837108	1.2357758488261	2.48142030856753	2.4778272201363	1.8015355452002	1.48677535428872	2.34322173459872	2.27633361439979	0.989000836597385	1.91418662197394
TRINITY_DN10248_c0_g1_i1	Xetrov90019262m	Chr07	104625954	104625954	3.79155103523951	0.0846448651945135	0.810303027558141	0.999557095418639	4.24473401739759	3.68830857431852	3.44904271695674	2.71755653116353	3.03364925120304	4.26717780853463	4.34081566034103	3.52154900639272	4.48503360475951	2.96565687055601
TRINITY_DN102493_c0_g1_i1	gclc	Chr05	114371420	114371420	6.8692337523003	0.482218950311947	0.000603785883488682	0.0615651570375197	6.65530776041192	7.09615242399481	6.55899417227471	6.6388429959438	7.16870471461405	6.57880608146741	7.13587981345679	6.60984290082474	6.65807701565486	7.30896722512167
TRINITY_DN102496_c0_g1_i1	st13	Chr04	105911538	105911538	7.79473103798877	0.0343471184003351	0.787823393637702	0.999557095418639	7.74281640870518	7.93089160841579	7.7010425496022	7.74450471698611	7.75412710607006	7.91232355778591	8.01777868171024	7.77626270584251	7.58740147208874	7.72906803141302
TRINITY_DN102500_c0_g1_i1	ror2	Chr01	126678883	126678883	3.84049617908109	-0.152149368943468	0.576605902312159	0.999557095418639	4.02186228851851	4.24407901118381	3.78719459548858	4.23307746087078	3.86668804619982	3.97072194799786	2.84873297479466	3.43903142563038	3.54630728554676	3.94258522278761
TRINITY_DN102539_c0_g1_i1	plxnb3	Chr08	3112250	3112250	7.04305713414435	0.103963762141611	0.529945997037516	0.999557095418639	6.69562402318904	6.98655154509482	6.84801176875007	7.11068494434964	7.00602967610479	7.23917294009817	7.13004334229246	6.99200243458645	7.54888953942327	6.65342893640427
TRINITY_DN102559_c0_g2_i1	LOC100485278	Chr10	24700728	24700728	2.60831039987316	0.0532888009327375	0.870100575535654	0.999557095418639	1.93300620837108	2.65674905060366	2.7211752037677	2.92306890948488	2.97826866852809	2.88775376099391	2.38302703838289	2.15749767433305	2.78788160310632	2.18633876367242
TRINITY_DN102581_c0_g1_i2	xkr5	scaffold_13	875624	875624	1.07372280958105	-0.39252849090335	0.441490824374858	0.999557095418639	0.74512549625792	-0.14182707543211	1.08602910077946	0.484110447405483	0.900635760084938	1.06162960375315	0.96445750015399	2.15749767433305	0.334663760216456	1.6992679191848
TRINITY_DN102595_c0_g1_i2	LOC100494840-like	Chr02	109773283	109773283	3.06430700021519	0.256538110793393	0.472490423807798	0.999557095418639	3.77330544216801	3.35855508506172	2.48142030856753	2.51461107197217	2.28500078924185	2.69631913100473	2.69908474239616	2.78395518773202	3.37573962368396	3.77403713691094
TRINITY_DN102921_c0_g1_i1	chrna10	scaffold_405	57410	57410	2.47948036882681	0.0496452087318444	0.899863518677554	0.999557095418639	2.8572463604993	2.59519397135327	2.09975876987756	2.09621628364306	1.95285238789132	2.78455040025945	1.24926050281805	2.23779910423835	3.35548025730116	2.58159964519734
TRINITY_DN103107_c0_g1_i1	glrx	Chr01	172667785	172667785	6.34544324351826	-0.0958701379534127	0.632114768836891	0.999557095418639	6.8660491283642	6.63161632160967	6.35550040825814	6.0660365575872	6.10081524709407	6.5205822028986	6.54050174392331	5.97004435871985	5.75737303286069	6.28973734742554
TRINITY_DN103150_c0_g1_i1	mmp23b	Chr07	70923653	70923653	1.91814041543061	0.154818733892449	0.663353033726352	0.999557095418639	1.82083239988956	1.65319056046873	1.89120412151734	2.09621628364306	1.86397931884854	1.48677535428872	2.17201519555173	1.88569381777696	1.51262215179677	2.51732733264673
TRINITY_DN103157_c0_g1_i2	ttc8	Chr08	65044076	65044076	4.62342192220944	-0.0211483033620923	0.90603186391118	0.999557095418639	4.50280464647339	4.73270505665886	4.42290891945543	4.75516986850484	4.50842754385022	4.67179247334225	4.65718225883649	4.77843640662637	4.51274086275509	4.64537324586161
TRINITY_DN103196_c0_g1_i2	mrpl41	scaffold_480	103706	103706	5.58383202834145	-0.0675535339939582	0.711631465119964	0.999557095418639	5.89531211139576	5.86936881646009	5.77904935364968	5.16110436130679	5.41970800586352	5.76576304357113	5.5222272091851	5.34778469179523	5.4049284960114	5.48280435473741
TRINITY_DN103209_c0_g3_i2	ndufs5	Chr02	86345570	86345570	7.02179337766586	-0.141880282499181	0.378238554788515	0.999557095418639	7.46464530050299	7.2070415633968	6.98736658698235	6.78150168517367	6.89078427876959	7.25470237152015	7.12711622839833	6.84912606972388	6.70085911695537	6.75098201234573
TRINITY_DN103509_c0_g1_i1	comt.2	Chr01	146432864	146432864	1.93926475401492	-0.496865719682088	0.26662189958085	0.999557095418639	3.06848372292678	2.31877846919927	2.0503779012123	0.753978713651414	1.52061848493335	1.97332081449338	1.86978961567255	2.07246179272817	1.58401333485825	0.75052716694134
TRINITY_DN103526_c0_g1_i1	rgs9bp	Chr10	16566157	16566157	4.0055843579772	0.0761828871859197	0.750699790386557	0.999557095418639	3.54521413882481	3.88117096101187	3.95759091374914	4.25498286396303	3.82019921277535	4.01698821886778	3.70308300295201	3.97246316027659	4.59280616715499	4.04871302738702
TRINITY_DN103537_c0_g2_i1	oxsm	Chr06	76469303	76469303	4.0966902049713	-0.39062167867879	0.0519590465828402	0.893854370249512	4.32916606649514	3.96872327282304	4.30153328591149	4.09416392122301	3.79638069008837	4.24402325215563	4.03832788670714	4.39644630239949	3.77707018628268	3.86723195377569
TRINITY_DN103544_c0_g1_i2	parp16-like	Chr03	117692116	117692116	2.36112349025205	0.0758855905525261	0.822155613056574	0.999557095418639	2.70756506734916	2.19974886630949	2.81286680960729	2.09621628364306	2.76575769296953	1.8560451346355	2.26015663968984	1.88569381777696	2.40978506523606	2.227094846502
TRINITY_DN103549_c0_g1_i1	txnrd3	Chr04	122921580	122921580	7.43093876806413	0.156233257535595	0.194297342114379	0.999557095418639	7.52741900738666	7.53464703304121	7.35966386880251	7.2037264896979	7.35280007724167	7.36881065266396	7.64370414661118	7.27255090982818	7.48037872407369	7.50917129324115
TRINITY_DN103557_c0_g2_i2	upf3b	Chr08	38597280	38597280	5.62557754705285	-0.0315938628570584	0.844857534573201	0.999557095418639	5.66292379386314	5.47571214814998	5.68914941456435	5.76006854538688	5.41710721921074	5.59327022788554	5.80828941759248	5.48572351972515	5.58102175500475	5.73323153557966
TRINITY_DN103565_c0_g4_i1	thap5	Chr03	56033628	56033628	4.05191809990278	-0.138362813069174	0.574065084436958	0.999557095418639	4.69802015189889	4.24407901118381	3.88902092139808	3.88532371910773	3.94098785413101	4.11383465366633	4.01318138130662	3.81122691007376	3.43486470346955	4.14756594040378
TRINITY_DN103567_c0_g1_i1	lasp1	Chr10	3688057	3688057	7.71515020078232	-0.0592222510495058	0.648624816051765	0.999557095418639	7.68591483657119	7.64887180233092	7.73855011257817	7.58827192115487	7.71548884834015	7.57384253564464	7.65797075510179	8.07567468308714	7.72008867517586	7.68220269967548
TRINITY_DN103584_c0_g2_i1	gabra6	Chr03	15262639	15262639	1.98283643077376	1.5386582895529	0.0219086035357186	0.605337441205913	0.616635012844477	3.37696127324117	-2.01236509818939	0.151870480026443	0.566968112082536	1.68319284158638	3.28671398096533	2.19820702150115	2.10458307237657	1.6992679191848
TRINITY_DN103614_c0_g2_i2	gal.2	Chr07	104595194	104595194	6.81199092274946	0.797531504781832	0.136194823793568	0.999557095418639	7.0120807947111	7.32074880441874	6.30639087211152	7.49930673004961	6.7313904821757	2.65009387155696	7.39994625335324	3.96068034294961	7.04402332369137	7.19288679425028
TRINITY_DN103615_c0_g1_i1	gstt1-like.1	Chr01	144513755	144513755	4.16470334257509	0.158939082444413	0.662531357632181	0.999557095418639	5.15658091139206	4.02815953989994	3.62800344599882	4.32913398404993	3.67971219261304	3.23954677876239	4.4757938886268	2.91184385618153	3.89405528595079	4.83528990516318
TRINITY_DN103621_c0_g1_i2	parpbp	Chr03	39656922	39656922	3.30388473866019	0.00218927024589672	0.993656232377858	0.999557095418639	3.4728248719535	3.61266406511407	3.20010926156223	3.10292306714681	2.7326726075068	3.45652032856125	3.7187227898945	3.23894555717965	3.08718239594126	3.18839115430096
TRINITY_DN103622_c0_g3_i3	rcor2	Chr04	40885768	40885768	5.84594634256341	0.0324909907822663	0.830417189725232	0.999557095418639	5.87789795052204	5.81977338246994	5.80160845927904	5.82007652064201	5.66083002287563	5.91981710280218	5.99967941922322	5.71693257555985	6.00181436234378	5.80565723541805
TRINITY_DN103630_c0_g1_i1	aip	scaffold_27	66964	66964	8.71980728819912	-0.0283042382620244	0.867035929907325	0.999557095418639	8.79953206851465	8.89227274007458	8.65030218752475	8.59648638654682	8.56378794574095	8.91982355557347	8.79718083230443	8.67896891827643	8.68210096758437	8.56394001470822
TRINITY_DN103653_c0_g1_i1	gpr22	Chr03	66920676	66920676	6.34367172038044	-0.125207251525797	0.40691449974906	0.999557095418639	6.47015882063043	6.35583343080779	6.42979084720959	6.18491181709837	5.95782606645132	6.55391600444006	6.27294837924342	6.3546860804959	6.26609067400176	6.49974287754957
TRINITY_DN103657_c0_g2_i2	LOC100485411	scaffold_4959	981	981	4.71793892239577	-0.14052537340711	0.623177972369964	0.999557095418639	4.24473401739759	3.91934576883207	5.09957890601008	4.9219122332243	4.7383297308634	4.4536600323091	3.68727181032413	5.02465883272595	5.37000828780776	4.86787238619346
TRINITY_DN103662_c0_g1_i1	ramp2	Chr10	11565045	11565045	1.76618671617235	0.00368278310951229	0.9923887338448	0.999557095418639	2.26851764112943	1.65319056046873	1.64732229062673	2.09621628364306	1.7692699880738	1.43318828647662	1.86978961567255	1.11310744436073	1.09055211822537	2.227094846502
TRINITY_DN103690_c0_g1_i1	cldn2	Chr08	16730244	16730244	3.21143125823422	0.508421312153115	0.187892769049287	0.999557095418639	2.99284744624572	2.07000840196728	2.23850399052363	3.34681588640899	4.01852718211111	3.00257877784435	2.34322173459872	2.88715701478288	3.43486470346955	4.12617654476839
