gid	gname	chr	start	end	logCPM	logFC.XYliver.XXliver	PV.XYliver.XXliver	FDR.XYliver.XXliver
TRINITY_DN112248_c0_g1_i1	LOC100490871-like	Chr08	49569400	49569400	0.6211792633311	-4.42771783834718	2.48459353773738e-05	0.00285329494913989
TRINITY_DN112847_c0_g1_i1	dnali1	Chr02	58958061	58958061	1.56458473254486	-2.43669321228029	1.7261359312201e-05	0.0020852618743129
TRINITY_DN113202_c0_g1_i1	lpl	Chr01	77718946	77718946	6.78662385333204	1.68280059736663	0.000192116198119487	0.0146350791061674
TRINITY_DN113644_c0_g1_i2	sdr16c5	Chr06	100960825	100960825	6.25453309861645	1.08719294182361	0.000193519106650031	0.0146350791061674
TRINITY_DN113738_c0_g2_i6	LOC101732387-like	Chr09	3111846	3111846	3.91807468319055	-2.53708651477771	2.68915394270067e-07	6.58276578289516e-05
TRINITY_DN114230_c0_g1_i1	akr1d1	Chr03	1394571	1394571	1.38472124798148	-2.23894303548996	0.000543010860330589	0.0285372148180516
TRINITY_DN114606_c0_g2_i1	tekt1	Chr02	37000751	37000751	0.911104461200232	-5.62974047082214	1.89634240633989e-09	1.03763394492786e-06
TRINITY_DN114876_c0_g1_i1	s100z	Chr01	164876388	164876388	1.28533074503387	-4.47175161818265	4.44604021091873e-05	0.00454473253208417
TRINITY_DN115604_c0_g3_i1	cish	Chr04	117186306	117186306	5.98547330203284	-1.31365313566101	7.57615897172888e-05	0.007265302139693
TRINITY_DN115622_c0_g2_i1	slc25a45	Chr04	39038154	39038154	5.32460926772486	1.67496981797804	5.14877413362381e-06	0.000825756844671874
TRINITY_DN115768_c0_g1_i1	daw1	Chr05	125223404	125223404	0.616215166434087	-5.2613609723607	7.52945838109866e-09	3.50195109304899e-06
TRINITY_DN115794_c1_g1_i1	gadd45a	Chr04	80098648	80098648	4.1033025074576	-1.85840040189713	5.34967989800936e-06	0.000843435973072595
TRINITY_DN116267_c0_g2_i1	efhb	Chr06	78601633	78601633	0.205860601813385	-6.65327663554646	3.15893968231006e-07	7.53447613457645e-05
TRINITY_DN116300_c0_g1_i1	LOC100485470	scaffold_3458	958	958	4.72010062111892	2.34743505349841	0.00026981049258389	0.0181645624193862
TRINITY_DN116445_c0_g1_i2	spata18-like	Chr03	107714407	107714407	0.822038889642644	-7.37025129032051	3.24762176276145e-11	3.0209377637207e-08
TRINITY_DN116647_c0_g1_i2	aldoc	Chr02	27040961	27040961	2.75937002772585	-3.21980519434051	0.000438279155638763	0.0245594741310348
TRINITY_DN116754_c0_g4_i2	fam3c	Chr03	60043221	60043221	5.71538705933009	-1.31299005944783	0.000375789943711046	0.0225522455251623
TRINITY_DN117118_c0_g1_i3	gcg.2	Chr02	139567073	139567073	0.455576962268117	3.8731393693763	0.000691606977550399	0.0340938913271601
TRINITY_DN117125_c0_g1_i1	cldn6.1	Chr09	7060698	7060698	0.404587285639343	-6.91557830599924	1.479107843327e-07	4.04666504665522e-05
TRINITY_DN117920_c0_g1_i5	ociad2	Chr01	30009371	30009371	3.6586411766052	2.33085409123774	1.73070738780583e-06	0.00032855183921163
TRINITY_DN118037_c0_g1_i1	tnip2	Chr01	11849553	11849553	4.49626758963317	1.38440014298306	0.000430530262517926	0.0244194664752546
TRINITY_DN118217_c0_g1_i1	mmel1	Chr07	94518650	94518650	0.0772279247430361	-3.73795705704199	0.000182336217644864	0.0142528697187607
TRINITY_DN118271_c0_g1_i1	efhc2	Chr02	69130965	69130965	0.947900189357215	-4.83992972751741	4.41446928802503e-08	1.52086641915588e-05
TRINITY_DN118490_c0_g1_i1	kcnrg	Chr02	146592610	146592610	0.983266158423433	-5.7898370924862	9.15054717922088e-06	0.00130951369017096
TRINITY_DN118885_c0_g1_i1	dcxr	Chr10	23561507	23561507	5.78627303803305	1.16777453683754	0.000304540664056836	0.0194029949113472
TRINITY_DN119116_c0_g1_i1	cdca9	Chr04	25187540	25187540	0.182012187604775	-3.40231473640494	0.000131375849125472	0.01113409517565
TRINITY_DN119230_c0_g1_i2	cbfa2t3	Chr04	60974730	60974730	2.12580681331026	-1.7835807268991	0.00116647158777866	0.0488762104032302
TRINITY_DN119288_c0_g1_i2	velo1	Chr06	26122147	26122147	0.498185584308931	-3.45132162196631	0.000911888814817434	0.0405855969159415
TRINITY_DN119516_c0_g2_i1	batf-like	Chr08	61230166	61230166	1.4026424545888	2.64244154488388	0.000409801597164737	0.0235520479785716
TRINITY_DN119631_c0_g1_i1	hsdl2	Chr01	96084504	96084504	7.79889697108298	1.43342758853108	2.30695049807186e-05	0.00268240669163305
TRINITY_DN119647_c0_g2_i1	cyb5r2	Chr04	8224918	8224918	7.02447927744622	1.86345962582799	0.000357056377669617	0.021819843037761
TRINITY_DN119671_c0_g2_i1	inhbc.2	Chr02	136973605	136973605	8.56680604281009	1.60161444671595	0.000207039859367293	0.0150185642274647
TRINITY_DN119929_c0_g1_i1	hibadh	Chr06	32622949	32622949	6.99644456695264	1.15544509837195	0.00112199747714052	0.0478753235429408
TRINITY_DN119996_c0_g1_i1	lhb	Chr07	105507839	105507839	0.139551965132242	-6.51792028174529	5.61277548802238e-08	1.74033458631947e-05
TRINITY_DN120071_c0_g1_i2	patl2	Chr02	9933215	9933215	0.270659617445904	-3.17962905388269	0.000842738863901559	0.0388077074852094
TRINITY_DN120237_c0_g2_i1	adm2	Chr03	79748783	79748783	7.42775810257912	1.71538962241702	3.17251817027712e-05	0.00347185459057856
TRINITY_DN120246_c0_g2_i1	iqcd	Chr01	132795144	132795144	2.49376963182172	-1.62716443396595	0.00117282768823693	0.048922166618744
TRINITY_DN120335_c0_g1_i2	egln3	Chr08	93567678	93567678	0.889982512502355	-3.92755649981053	0.000584190686748632	0.029533379174651
TRINITY_DN120502_c0_g1_i1	cfap45	Chr08	115240803	115240803	1.32568012025285	-2.87071524700493	3.80369825952846e-06	0.000643309112911522
TRINITY_DN120530_c0_g1_i1	LOC101732970	Chr01	8176111	8176111	0.603636628677719	-3.21853183886487	2.23353378147039e-05	0.00262991534623261
TRINITY_DN120932_c1_g1_i3	Xetrov90002329m	Chr01	123441776	123441776	1.60438034116151	-1.78468259290336	0.000458550434841968	0.0253490151417614
TRINITY_DN121035_c0_g2_i1	sox9	Chr10	22455490	22455490	1.40861092002238	-2.65160068502977	3.80668874997726e-05	0.00393442430580983
TRINITY_DN121044_c0_g1_i1	LOC100486127-like	Chr01	116814354	116814354	3.85966267569526	3.36048585525927	2.01574568305895e-10	1.56253886198453e-07
TRINITY_DN121201_c0_g1_i1	fkbp7	Chr09	58999266	58999266	4.92734558450701	-1.1987542486611	0.000716263727281067	0.0347014853706692
TRINITY_DN121308_c0_g2_i1	ttc29-like	Chr01	48527193	48527193	0.375582685382514	-4.9956688774041	5.17272125594577e-07	0.000117357690543433
TRINITY_DN121505_c1_g3_i1	elovl7	Chr01	176647919	176647919	1.94868273376103	-4.27393139093159	0.000395374830254088	0.0231561806748997
TRINITY_DN121654_c1_g7_i2	meis3	Chr08	58917012	58917012	1.03132687181811	-2.37003217177051	0.000132862240861874	0.01113409517565
TRINITY_DN121738_c0_g2_i3	krt19	Chr10	1735025	1735025	7.26474273286189	-1.88625018754378	4.18655902366253e-09	2.04965115990047e-06
TRINITY_DN122069_c0_g1_i6	piwil4	Chr02	161869885	161869885	3.36041726984791	-5.30511481806178	0.000188785417425096	0.014513073990812
TRINITY_DN122195_c3_g4_i1	mafb	Chr10	32391302	32391302	5.21201386635152	1.26888089251949	0.000139356090731695	0.0115740210355914
TRINITY_DN122349_c0_g1_i2	mtmr4-like	Chr02	38221796	38221796	4.8916025665287	1.41630219178533	0.000287045995308099	0.018672040897594
TRINITY_DN122533_c0_g1_i1	serpine1	scaffold_48	919493	919493	5.62084860640648	-3.8720403123911	1.53245391180988e-07	4.07282465361585e-05
TRINITY_DN122610_c1_g2_i3	npas2	Chr02	106739627	106739627	4.25875681484917	3.32733329639379	3.57283613121237e-05	0.0037766501923338
TRINITY_DN122699_c0_g2_i1	ccdc33	Chr03	83015671	83015671	1.65046045890131	-6.49597284164943	1.36829753677173e-07	3.85694051122746e-05
TRINITY_DN122753_c0_g1_i3	gprin3	Chr01	69220445	69220445	1.99972931303914	-2.60538418365117	0.000132517006077764	0.01113409517565
TRINITY_DN122759_c0_g1_i2	LOC100489859	Chr05	27660308	27660308	2.21498497260834	-4.00063586674276	0.000364528640529298	0.0220184767156073
TRINITY_DN122892_c0_g1_i1	gba3	Chr01	22342374	22342374	3.45640193604704	3.11357498052975	1.48965145188233e-06	0.000288682037612696
TRINITY_DN122949_c0_g1_i1	dnah3	Chr09	18554647	18554647	0.443043394120736	-3.40890477994786	0.000442249118560148	0.0246335407236317
TRINITY_DN123027_c0_g2_i7	ca5b	Chr04	68234606	68234606	7.49226203326828	-1.16344072926793	0.000790011621848319	0.0374933066654748
TRINITY_DN123349_c1_g3_i1	aloxe3	scaffold_440	14897	14897	-0.0351694547207658	-3.08546003086611	0.000570136159779806	0.0293005887197334
TRINITY_DN123466_c0_g1_i2	rhpn1	Chr06	133191075	133191075	2.36537438788118	2.74966152260548	5.44997589159041e-05	0.00539315699399724
TRINITY_DN123552_c0_g1_i1	LOC100485989	Chr08	12371088	12371088	1.93326732771799	2.29446747065057	0.000295533013038207	0.0190157089626115
TRINITY_DN123704_c2_g3_i1	cpb1	Chr05	118699094	118699094	7.94689085978356	10.0421821454472	1.8671469897181e-09	1.03763394492786e-06
TRINITY_DN123800_c0_g1_i1	odf3	Chr03	79902662	79902662	0.936004036397515	-2.85195165158463	8.30774092542789e-05	0.00780591980690205
TRINITY_DN123829_c0_g3_i1	ccdc37	Chr04	122572617	122572617	0.515724879331952	-2.57252552953329	0.000460544351640258	0.0253490151417614
TRINITY_DN123918_c0_g2_i1	Xetrov90003223m	Chr01	157376647	157376647	0.847051109978214	2.82506533512643	4.98667373868063e-05	0.00498774614163519
TRINITY_DN124234_c1_g3_i1	MGC107884	Chr05	40339734	40339734	6.98818571883324	1.40223448814641	0.000187681403407255	0.014513073990812
TRINITY_DN124325_c0_g1_i1	ccna1	Chr02	149015518	149015518	0.153959038169772	-6.58564776252997	2.78167111282085e-06	0.000488209522480369
TRINITY_DN124366_c0_g1_i1	fosl1	Chr04	37884416	37884416	1.90456518067062	-2.64788088315118	1.57747506207572e-05	0.00195648973699045
TRINITY_DN124770_c0_g1_i3	Xetrov90030464m	scaffold_786	45098	45098	0.626567891778867	-4.5072255447407	2.00804423856365e-06	0.000366251519747432
TRINITY_DN124807_c0_g1_i1	LOC101730543	Chr04	54903475	54903475	0.55867648611875	-3.20308810962118	5.91521719101251e-05	0.00573159899070816
TRINITY_DN124922_c6_g7_i1	ccrn4l	Chr01	51728403	51728403	4.49937332382972	1.38543328797057	0.000394844065886966	0.0231561806748997
TRINITY_DN125430_c6_g3_i4	rapgef5-like.2	Chr06	42223055	42223055	3.12571030594468	1.60943504632904	0.000977630024529265	0.0426944342167663
TRINITY_DN125539_c0_g2_i1	arl13a-like	Chr08	17453577	17453577	2.93883086619087	2.3489013510849	0.000757244457256144	0.0363087007288487
TRINITY_DN125604_c1_g2_i1	grb10	Chr06	68729976	68729976	5.4463067305915	-1.31835892150518	0.000805011211124957	0.037819264070123
TRINITY_DN125707_c1_g1_i1	tmx2	Chr07	58504699	58504699	4.96667878630494	-1.17471293753139	9.51275824886833e-05	0.00856458448525627
TRINITY_DN126089_c1_g1_i2	tdrd5	Chr04	91181395	91181395	4.04348205445631	5.72272590411675	5.68932642520471e-07	0.000126005034302986
TRINITY_DN126104_c3_g4_i3	Xetrov90019654m	Chr08	83730	83730	4.99327512668792	1.42710787902496	0.000549534312741474	0.0287177987478719
TRINITY_DN126346_c1_g1_i1	LOC101730630	scaffold_36	97865	97865	4.41664725031874	-2.74092031190332	0.000195585077912908	0.0146720354414989
TRINITY_DN126356_c1_g3_i1	tmem178.2	Chr04	7766390	7766390	0.672647401513109	-3.56615965155122	0.000205264640058715	0.0150185642274647
TRINITY_DN126367_c3_g1_i1	prph	Chr02	133413302	133413302	1.73535809228589	1.87540756344983	0.000868697060046003	0.0395193943998087
TRINITY_DN126472_c1_g2_i1	c15orf26	Chr03	98729607	98729607	1.09683718318272	-5.88815067053671	4.96813987355517e-08	1.59357369323483e-05
TRINITY_DN126492_c5_g1_i3	lgals3	Chr08	84391789	84391789	5.47601740574361	-1.57171396379484	0.000207710811678713	0.0150185642274647
TRINITY_DN126719_c0_g1_i3	col21a1	Chr05	88497470	88497470	3.9432183363555	5.67995089593605	1.38833645421651e-08	6.11192179944778e-06
TRINITY_DN126754_c2_g1_i1	soat1	Chr04	91256047	91256047	4.87131815890513	-1.45247489024839	8.03903782000103e-05	0.00763052344914792
TRINITY_DN126826_c2_g1_i1	gjd4	Chr06	13273382	13273382	0.801710317799659	2.77135481606106	0.000159201757322358	0.0129903047948472
TRINITY_DN126910_c8_g7_i3	ret	Chr07	44663724	44663724	2.12131232732687	3.44708808394007	0.000209891781291165	0.0150185642274647
TRINITY_DN126931_c1_g2_i7	asic2-like.2	Chr10	8365536	8365536	3.5815365948105	-2.45568577728201	0.000819959889200776	0.0383279743183197
TRINITY_DN127159_c0_g1_i2	snx14	Chr05	87437720	87437720	6.03634747003948	-0.869971834124476	0.00118929259584803	0.0491679987847926
TRINITY_DN127187_c0_g3_i1	sfrp2	Chr01	45713108	45713108	1.32555836282238	-4.84459837125736	1.41548369628901e-05	0.00177930126255141
TRINITY_DN127333_c1_g1_i5	bhlhe40	Chr04	119695583	119695583	5.98126272611967	-1.51227326634351	0.000926300155406632	0.0407592736599363
TRINITY_DN127465_c0_g1_i2	LOC100489362	Chr07	94982653	94982653	0.955023452627038	-3.96311381506648	1.9044780066473e-05	0.00227121210485041
TRINITY_DN127522_c0_g1_i1	sirt6	Chr06	34956913	34956913	4.79531995428384	-1.27528949733174	0.00121688092017564	0.0498653141827038
TRINITY_DN127561_c4_g3_i1	Xetrov90012402m	Chr04	110209451	110209451	7.54852960923149	-6.73970937597317	6.097454046694e-26	1.89061725141159e-22
TRINITY_DN127649_c0_g1_i1	ccdc176	Chr08	60797297	60797297	4.32412261288362	-2.33999127900264	0.000754353822074132	0.0363087007288487
TRINITY_DN127780_c0_g1_i1	LOC100485722	Chr02	137875105	137875105	2.1336936321364	3.60009651309569	0.000495029782817206	0.0266171505188766
TRINITY_DN127880_c5_g10_i1	slc22a31-like	Chr04	61145578	61145578	4.16262008504889	-1.35113744848873	0.000673918394222638	0.0337031661454784
TRINITY_DN127960_c0_g3_i11	faxdc2	Chr03	9456018	9456018	6.97587899288398	1.12797622785894	0.000480694605059449	0.0263024777427235
TRINITY_DN128065_c4_g6_i1	LOC101732178	Chr03	3532839	3532839	5.16116403831965	1.10102558271825	0.000229719958835666	0.0159466795305176
TRINITY_DN128124_c11_g2_i3	olfm4	Chr08	58013003	58013003	6.00984327951868	-5.21212410300467	5.1104836085455e-20	9.50754370533805e-17
TRINITY_DN128273_c2_g2_i2	shpk	Chr02	31907654	31907654	6.71203706886571	1.05561364303188	0.00115652318781239	0.0486786366200491
TRINITY_DN128335_c3_g2_i1	mycl	Chr02	86787902	86787902	3.04831607395775	-1.8979615532844	9.35360544162889e-06	0.00131829148209139
TRINITY_DN128409_c3_g1_i1	aox1	Chr09	46331829	46331829	2.65164712401394	-4.48902715976495	1.09950121763408e-05	0.00148225511977278
TRINITY_DN128520_c0_g1_i4	smoc1	Chr08	87218453	87218453	3.00083936187482	1.50383475158103	0.00092893635948253	0.0407592736599363
TRINITY_DN128547_c9_g1_i2	fbxo21	Chr01	156265776	156265776	1.88213349333332	1.72281876306951	0.000341732975804165	0.0211920009395356
TRINITY_DN128592_c11_g1_i1	ntrk3-like.1	Chr03	100874930	100874930	8.03830503054719	-5.48807596177636	1.34579367848416e-32	6.25928639862982e-29
TRINITY_DN128775_c0_g1_i1	LOC100494841-like	Chr01	161269104	161269104	0.981538798929565	-2.20133764130554	0.00032998430586409	0.0207399595482957
TRINITY_DN128940_c2_g1_i1	LOC496913-like	Chr02	62548925	62548925	3.37732425947235	4.61617078472727	6.26350037420801e-14	6.47367560898699e-11
TRINITY_DN129181_c0_g4_i14	wdr25	Chr08	75836689	75836689	4.41734977020449	-2.59720555556103	1.34262407578222e-05	0.00175432765881168
TRINITY_DN129331_c1_g1_i1	prph2	Chr05	11491673	11491673	0.271557560910154	-4.89405313547032	0.000320930205430401	0.0203081140878475
TRINITY_DN129354_c0_g1_i2	ptgis-like	Chr10	30087612	30087612	1.18107773381291	3.7725867634503	4.93381264727955e-08	1.59357369323483e-05
TRINITY_DN129430_c0_g1_i1	dgat2	Chr02	169548535	169548535	6.44480884675906	2.65418854809474	1.0714102347952e-07	3.21492193679514e-05
TRINITY_DN129489_c0_g1_i5	fgd3-like	scaffold_192	166797	166797	2.808583036358	2.57165510763813	0.000112001256408803	0.00992224463918745
TRINITY_DN129523_c0_g4_i3	grik5-like.1	Chr07	81057966	81057966	2.76306191549271	-6.4136680960054	0.000162145107522049	0.0131154242623487
TRINITY_DN129628_c2_g2_i2	greb1l	Chr06	93381104	93381104	4.89388921593874	-1.88365056785919	4.82380247829356e-07	0.000112177526632717
TRINITY_DN129651_c0_g4_i5	LOC394444	Chr03	134065551	134065551	2.01023112397894	-3.02250726385611	9.37788090017567e-05	0.00856458448525627
TRINITY_DN129827_c5_g2_i1	cldn4	Chr02	38090824	38090824	4.75213500336734	-3.30557492920447	3.10322940108385e-14	3.60827998611024e-11
TRINITY_DN129847_c0_g1_i5	LOC100495698-like	Chr03	85321777	85321777	6.15978659652986	0.982310107305211	0.000434776982760607	0.0245108817796313
TRINITY_DN129859_c0_g13_i1	cldn1	Chr05	99769722	99769722	0.473244503817071	-5.1420941494924	1.00999399200747e-06	0.000204209333007721
TRINITY_DN129860_c0_g3_i1	amdhd1	Chr03	47684352	47684352	8.42597842092172	1.25199120464748	0.000170654750050455	0.0135677819228148
TRINITY_DN129937_c0_g1_i1	flvcr2	Chr08	61249794	61249794	8.0158860996269	-1.84040206634976	0.000699952811361017	0.0342682160593694
TRINITY_DN130034_c2_g7_i4	cryl1	Chr02	155835560	155835560	7.58774755984192	1.20860182567383	0.0011884121453019	0.0491679987847926
TRINITY_DN130045_c0_g4_i1	soat2	Chr02	144642070	144642070	4.40597770657881	2.06460969819181	3.29301588590811e-05	0.00356181788031596
TRINITY_DN130050_c8_g5_i3	LOC100496633-like	Chr01	177562673	177562673	3.43603892127936	1.47006134584251	6.89510785209365e-06	0.00101806814666945
TRINITY_DN130177_c4_g1_i1	fibcd1	Chr08	5904689	5904689	1.51619536604875	3.47092159331916	9.02757833364112e-10	5.59830224396865e-07
TRINITY_DN130196_c2_g2_i1	p2rx4	Chr01	153862618	153862618	4.96121250461192	-0.943629422586375	0.000510475243518634	0.0272898891678755
TRINITY_DN130203_c0_g1_i1	rsph6a	Chr08	49896185	49896185	1.01577107920845	-2.14375268466092	0.000840623616843609	0.0388077074852094
TRINITY_DN130203_c1_g4_i1	steap2	Chr06	20830635	20830635	4.27318591366989	-3.89254250681286	0.000395810871566227	0.0231561806748997
TRINITY_DN130227_c9_g1_i1	zbtb16	Chr07	73537772	73537772	3.16594711470542	-1.56804847257431	0.000683752831094131	0.0340121328066182
TRINITY_DN130246_c2_g6_i3	garnl3	scaffold_19	6272	6272	1.02031072774321	-3.29256656900097	0.000226385420411402	0.0158333622606531
TRINITY_DN130260_c5_g1_i2	ttll13	Chr03	98276660	98276660	2.26088293788652e-05	-6.29401209298716	8.53448921743664e-07	0.000184622834187432
TRINITY_DN130386_c0_g1_i2	iqca1	Chr09	54795655	54795655	0.20912146397553	-3.39766592620658	0.000274797965702237	0.0182583619783015
TRINITY_DN130673_c6_g1_i1	foxj1	Chr10	36498914	36498914	0.282665350991079	-6.70160008059426	2.38090216894585e-08	9.22797998980596e-06
TRINITY_DN130699_c6_g2_i2	LOC100487674-like	Chr01	96530150	96530150	7.08941335003057	1.28770250418513	8.9874223155716e-05	0.00836010023794471
TRINITY_DN130953_c3_g3_i1	bdh2-like	Chr01	64083090	64083090	6.97991200642439	1.24435050421098	0.000281569221530052	0.0185755808416492
TRINITY_DN131144_c0_g5_i1	LOC101734295	Chr09	54163500	54163500	7.53209993848407	1.63196139668654	3.73080705496622e-05	0.00389932216014559
TRINITY_DN131199_c3_g10_i1	Xetrov90007307m	Chr03	14435253	14435253	3.06663258687237	1.45002626157802	0.000517418263626779	0.0275029982186074
TRINITY_DN131401_c5_g1_i3	ccs	Chr04	36764847	36764847	5.65706810885837	0.983736259698186	0.0003588587516527	0.021819843037761
TRINITY_DN131703_c8_g1_i2	tgfbr3	Chr04	94592917	94592917	3.02048080406266	1.38124335742883	0.000692726882480463	0.0340938913271601
TRINITY_DN131753_c0_g4_i1	ccnb3	Chr08	18281290	18281290	1.97292694520982	-3.96190316253611	0.000209870405009372	0.0150185642274647
TRINITY_DN131896_c3_g1_i2	tst	Chr04	112891642	112891642	7.66095698979418	1.1989376572264	0.000250909750338265	0.0170362226105587
TRINITY_DN132031_c1_g3_i1	LOC100489101	Chr02	62314647	62314647	0.460315688655582	-6.97294485713074	2.55398228076183e-08	9.5028572702586e-06
TRINITY_DN132067_c0_g1_i6	mgc108213	Chr08	69847865	69847865	5.62829610541049	1.06631843191896	0.000216677165729409	0.0153857327909539
TRINITY_DN132116_c2_g6_i3	cpped1	Chr09	28992863	28992863	3.43762236072523	1.25948434016035	0.000876134028436351	0.0395193943998087
TRINITY_DN132129_c0_g1_i2	stau2	Chr06	106370717	106370717	6.26016349230609	1.44042708460789	5.85167410926497e-05	0.00572971290151397
TRINITY_DN132137_c3_g3_i1	cyp27a1-like.2	Chr09	77293187	77293187	7.05976191626992	1.59524171289481	5.71892301000771e-06	0.000886623697318195
TRINITY_DN132176_c6_g1_i1	tle2	Chr01	102359248	102359248	6.4949355704676	1.49688111173145	2.24168282406209e-06	0.000401002569796645
TRINITY_DN132180_c9_g6_i1	gif	Chr07	59567845	59567845	6.46022020772483	-1.40867664155408	0.00023828665923503	0.016418833364476
TRINITY_DN132253_c2_g15_i1	LOC733726	Chr08	56893245	56893245	0.584756510383038	3.91372589601413	0.00110607480988043	0.0474379062034294
TRINITY_DN132254_c0_g1_i1	dnah7	Chr09	46409992	46409992	2.63363010574703	-3.97586053238456	1.0579936872616e-05	0.00146887422073245
TRINITY_DN132736_c0_g1_i2	LOC100489670	Chr02	46267913	46267913	6.46543021688542	-1.45726474924196	9.09483355864685e-07	0.000188000315027851
TRINITY_DN132918_c0_g3_i1	LOC100496417	Chr02	103330730	103330730	1.02599213543487	-7.68499686715716	1.17817095493468e-07	3.42479569462574e-05
TRINITY_DN133121_c3_g5_i1	echdc2	Chr04	86875102	86875102	6.20520747073784	0.933216872765487	0.00114684418333754	0.0484906572427536
TRINITY_DN133407_c1_g3_i7	Xetrov90015733m	Chr06	20899105	20899105	0.603621758238554	4.4720537680561	3.32019608600981e-09	1.71580355511463e-06
TRINITY_DN133435_c0_g5_i1	cyp7b1	Chr06	103350361	103350361	3.51161726257374	2.4049544412641	1.08554228839783e-05	0.00148225511977278
TRINITY_DN133528_c0_g1_i3	ppp1r13l	Chr08	49615703	49615703	4.66101176842433	-1.48627570650394	1.66109899974814e-05	0.00203309774942858
TRINITY_DN133594_c0_g2_i3	tinagl1-like	Chr02	83556229	83556229	7.62084055943354	-1.44726328041311	0.00029641773807554	0.0190157089626115
TRINITY_DN133788_c2_g1_i1	dscr6	Chr02	8624662	8624662	1.69376486509458	-2.99918053297651	0.00108623243013598	0.0469959723959297
TRINITY_DN133894_c0_g1_i1	dnah6	Chr01	90628976	90628976	1.06065474743088	-3.32340046307898	1.40378872191806e-05	0.00177930126255141
TRINITY_DN133911_c4_g9_i1	sox18	scaffold_7992	1151	1151	5.01377441371495	0.966705329003248	0.000283575192632532	0.0185761721258296
TRINITY_DN133981_c1_g3_i3	tnc-like	Chr08	14877160	14877160	2.74103355598047	-2.28094857500286	0.000410173271611331	0.0235520479785716
TRINITY_DN134057_c5_g4_i2	prrt2	scaffold_472	72319	72319	1.16126306985396	-2.04698221827765	0.000879436104145389	0.0395193943998087
TRINITY_DN134064_c3_g1_i5	fkbp9	Chr08	111895888	111895888	5.39168240749532	0.943952385778563	0.000777597268780492	0.0370933835599802
TRINITY_DN134134_c0_g1_i2	slc23a3-like	Chr09	77768900	77768900	1.9861987568604	-3.54138312118155	0.000714534109848495	0.0347014853706692
TRINITY_DN134306_c3_g2_i1	ppp1r3b	Chr01	79031762	79031762	2.88653138817775	-1.74288413045901	0.000800502091838102	0.0377983271993808
TRINITY_DN134360_c3_g1_i1	fam195a	Chr09	15799820	15799820	4.31506582568396	-1.86535971708307	4.71215976031293e-06	0.000782723394471979
