gid	gname	chr	start	end	logCPM	logFC.XYliver.XXliver	PV.XYliver.XXliver	FDR.XYliver.XXliver
TRINITY_DN117920_c0_g1_i5	ociad2	Chr01	30009371	30009371	3.6586411766052	2.33085409123774	1.73070738780583e-06	0.00032855183921163
TRINITY_DN118217_c0_g1_i1	mmel1	Chr07	94518650	94518650	0.0772279247430361	-3.73795705704199	0.000182336217644864	0.0142528697187607
TRINITY_DN118271_c0_g1_i1	efhc2	Chr02	69130965	69130965	0.947900189357215	-4.83992972751741	4.41446928802503e-08	1.52086641915588e-05
TRINITY_DN118490_c0_g1_i1	kcnrg	Chr02	146592610	146592610	0.983266158423433	-5.7898370924862	9.15054717922088e-06	0.00130951369017096
TRINITY_DN119116_c0_g1_i1	cdca9	Chr04	25187540	25187540	0.182012187604775	-3.40231473640494	0.000131375849125472	0.01113409517565
TRINITY_DN119288_c0_g1_i2	velo1	Chr06	26122147	26122147	0.498185584308931	-3.45132162196631	0.000911888814817434	0.0405855969159415
TRINITY_DN119516_c0_g2_i1	batf-like	Chr08	61230166	61230166	1.4026424545888	2.64244154488388	0.000409801597164737	0.0235520479785716
TRINITY_DN119996_c0_g1_i1	lhb	Chr07	105507839	105507839	0.139551965132242	-6.51792028174529	5.61277548802238e-08	1.74033458631947e-05
TRINITY_DN120071_c0_g1_i2	patl2	Chr02	9933215	9933215	0.270659617445904	-3.17962905388269	0.000842738863901559	0.0388077074852094
TRINITY_DN120335_c0_g1_i2	egln3	Chr08	93567678	93567678	0.889982512502355	-3.92755649981053	0.000584190686748632	0.029533379174651
TRINITY_DN120502_c0_g1_i1	cfap45	Chr08	115240803	115240803	1.32568012025285	-2.87071524700493	3.80369825952846e-06	0.000643309112911522
TRINITY_DN120530_c0_g1_i1	LOC101732970	Chr01	8176111	8176111	0.603636628677719	-3.21853183886487	2.23353378147039e-05	0.00262991534623261
TRINITY_DN121035_c0_g2_i1	sox9	Chr10	22455490	22455490	1.40861092002238	-2.65160068502977	3.80668874997726e-05	0.00393442430580983
TRINITY_DN121044_c0_g1_i1	LOC100486127-like	Chr01	116814354	116814354	3.85966267569526	3.36048585525927	2.01574568305895e-10	1.56253886198453e-07
TRINITY_DN121308_c0_g2_i1	ttc29-like	Chr01	48527193	48527193	0.375582685382514	-4.9956688774041	5.17272125594577e-07	0.000117357690543433
TRINITY_DN121505_c1_g3_i1	elovl7	Chr01	176647919	176647919	1.94868273376103	-4.27393139093159	0.000395374830254088	0.0231561806748997
TRINITY_DN121654_c1_g7_i2	meis3	Chr08	58917012	58917012	1.03132687181811	-2.37003217177051	0.000132862240861874	0.01113409517565
TRINITY_DN122069_c0_g1_i6	piwil4	Chr02	161869885	161869885	3.36041726984791	-5.30511481806178	0.000188785417425096	0.014513073990812
TRINITY_DN122533_c0_g1_i1	serpine1	scaffold_48	919493	919493	5.62084860640648	-3.8720403123911	1.53245391180988e-07	4.07282465361585e-05
TRINITY_DN122610_c1_g2_i3	npas2	Chr02	106739627	106739627	4.25875681484917	3.32733329639379	3.57283613121237e-05	0.0037766501923338
TRINITY_DN122699_c0_g2_i1	ccdc33	Chr03	83015671	83015671	1.65046045890131	-6.49597284164943	1.36829753677173e-07	3.85694051122746e-05
TRINITY_DN122753_c0_g1_i3	gprin3	Chr01	69220445	69220445	1.99972931303914	-2.60538418365117	0.000132517006077764	0.01113409517565
TRINITY_DN122759_c0_g1_i2	LOC100489859	Chr05	27660308	27660308	2.21498497260834	-4.00063586674276	0.000364528640529298	0.0220184767156073
TRINITY_DN122892_c0_g1_i1	gba3	Chr01	22342374	22342374	3.45640193604704	3.11357498052975	1.48965145188233e-06	0.000288682037612696
TRINITY_DN122949_c0_g1_i1	dnah3	Chr09	18554647	18554647	0.443043394120736	-3.40890477994786	0.000442249118560148	0.0246335407236317
TRINITY_DN123349_c1_g3_i1	aloxe3	scaffold_440	14897	14897	-0.0351694547207658	-3.08546003086611	0.000570136159779806	0.0293005887197334
TRINITY_DN123466_c0_g1_i2	rhpn1	Chr06	133191075	133191075	2.36537438788118	2.74966152260548	5.44997589159041e-05	0.00539315699399724
TRINITY_DN123552_c0_g1_i1	LOC100485989	Chr08	12371088	12371088	1.93326732771799	2.29446747065057	0.000295533013038207	0.0190157089626115
TRINITY_DN123704_c2_g3_i1	cpb1	Chr05	118699094	118699094	7.94689085978356	10.0421821454472	1.8671469897181e-09	1.03763394492786e-06
TRINITY_DN123800_c0_g1_i1	odf3	Chr03	79902662	79902662	0.936004036397515	-2.85195165158463	8.30774092542789e-05	0.00780591980690205
TRINITY_DN123829_c0_g3_i1	ccdc37	Chr04	122572617	122572617	0.515724879331952	-2.57252552953329	0.000460544351640258	0.0253490151417614
TRINITY_DN123918_c0_g2_i1	Xetrov90003223m	Chr01	157376647	157376647	0.847051109978214	2.82506533512643	4.98667373868063e-05	0.00498774614163519
TRINITY_DN124325_c0_g1_i1	ccna1	Chr02	149015518	149015518	0.153959038169772	-6.58564776252997	2.78167111282085e-06	0.000488209522480369
TRINITY_DN124366_c0_g1_i1	fosl1	Chr04	37884416	37884416	1.90456518067062	-2.64788088315118	1.57747506207572e-05	0.00195648973699045
TRINITY_DN124770_c0_g1_i3	Xetrov90030464m	scaffold_786	45098	45098	0.626567891778867	-4.5072255447407	2.00804423856365e-06	0.000366251519747432
TRINITY_DN124807_c0_g1_i1	LOC101730543	Chr04	54903475	54903475	0.55867648611875	-3.20308810962118	5.91521719101251e-05	0.00573159899070816
TRINITY_DN125539_c0_g2_i1	arl13a-like	Chr08	17453577	17453577	2.93883086619087	2.3489013510849	0.000757244457256144	0.0363087007288487
TRINITY_DN126089_c1_g1_i2	tdrd5	Chr04	91181395	91181395	4.04348205445631	5.72272590411675	5.68932642520471e-07	0.000126005034302986
TRINITY_DN126346_c1_g1_i1	LOC101730630	scaffold_36	97865	97865	4.41664725031874	-2.74092031190332	0.000195585077912908	0.0146720354414989
TRINITY_DN126356_c1_g3_i1	tmem178.2	Chr04	7766390	7766390	0.672647401513109	-3.56615965155122	0.000205264640058715	0.0150185642274647
TRINITY_DN126472_c1_g2_i1	c15orf26	Chr03	98729607	98729607	1.09683718318272	-5.88815067053671	4.96813987355517e-08	1.59357369323483e-05
TRINITY_DN126719_c0_g1_i3	col21a1	Chr05	88497470	88497470	3.9432183363555	5.67995089593605	1.38833645421651e-08	6.11192179944778e-06
TRINITY_DN126826_c2_g1_i1	gjd4	Chr06	13273382	13273382	0.801710317799659	2.77135481606106	0.000159201757322358	0.0129903047948472
TRINITY_DN126910_c8_g7_i3	ret	Chr07	44663724	44663724	2.12131232732687	3.44708808394007	0.000209891781291165	0.0150185642274647
TRINITY_DN126931_c1_g2_i7	asic2-like.2	Chr10	8365536	8365536	3.5815365948105	-2.45568577728201	0.000819959889200776	0.0383279743183197
TRINITY_DN127187_c0_g3_i1	sfrp2	Chr01	45713108	45713108	1.32555836282238	-4.84459837125736	1.41548369628901e-05	0.00177930126255141
TRINITY_DN127465_c0_g1_i2	LOC100489362	Chr07	94982653	94982653	0.955023452627038	-3.96311381506648	1.9044780066473e-05	0.00227121210485041
TRINITY_DN127561_c4_g3_i1	Xetrov90012402m	Chr04	110209451	110209451	7.54852960923149	-6.73970937597317	6.097454046694e-26	1.89061725141159e-22
TRINITY_DN127649_c0_g1_i1	ccdc176	Chr08	60797297	60797297	4.32412261288362	-2.33999127900264	0.000754353822074132	0.0363087007288487
TRINITY_DN127780_c0_g1_i1	LOC100485722	Chr02	137875105	137875105	2.1336936321364	3.60009651309569	0.000495029782817206	0.0266171505188766
TRINITY_DN128124_c11_g2_i3	olfm4	Chr08	58013003	58013003	6.00984327951868	-5.21212410300467	5.1104836085455e-20	9.50754370533805e-17
TRINITY_DN128409_c3_g1_i1	aox1	Chr09	46331829	46331829	2.65164712401394	-4.48902715976495	1.09950121763408e-05	0.00148225511977278
TRINITY_DN128592_c11_g1_i1	ntrk3-like.1	Chr03	100874930	100874930	8.03830503054719	-5.48807596177636	1.34579367848416e-32	6.25928639862982e-29
TRINITY_DN128775_c0_g1_i1	LOC100494841-like	Chr01	161269104	161269104	0.981538798929565	-2.20133764130554	0.00032998430586409	0.0207399595482957
TRINITY_DN128940_c2_g1_i1	LOC496913-like	Chr02	62548925	62548925	3.37732425947235	4.61617078472727	6.26350037420801e-14	6.47367560898699e-11
TRINITY_DN129181_c0_g4_i14	wdr25	Chr08	75836689	75836689	4.41734977020449	-2.59720555556103	1.34262407578222e-05	0.00175432765881168
TRINITY_DN129331_c1_g1_i1	prph2	Chr05	11491673	11491673	0.271557560910154	-4.89405313547032	0.000320930205430401	0.0203081140878475
TRINITY_DN129354_c0_g1_i2	ptgis-like	Chr10	30087612	30087612	1.18107773381291	3.7725867634503	4.93381264727955e-08	1.59357369323483e-05
TRINITY_DN129430_c0_g1_i1	dgat2	Chr02	169548535	169548535	6.44480884675906	2.65418854809474	1.0714102347952e-07	3.21492193679514e-05
TRINITY_DN129489_c0_g1_i5	fgd3-like	scaffold_192	166797	166797	2.808583036358	2.57165510763813	0.000112001256408803	0.00992224463918745
TRINITY_DN129523_c0_g4_i3	grik5-like.1	Chr07	81057966	81057966	2.76306191549271	-6.4136680960054	0.000162145107522049	0.0131154242623487
TRINITY_DN129651_c0_g4_i5	LOC394444	Chr03	134065551	134065551	2.01023112397894	-3.02250726385611	9.37788090017567e-05	0.00856458448525627
TRINITY_DN129827_c5_g2_i1	cldn4	Chr02	38090824	38090824	4.75213500336734	-3.30557492920447	3.10322940108385e-14	3.60827998611024e-11
TRINITY_DN129859_c0_g13_i1	cldn1	Chr05	99769722	99769722	0.473244503817071	-5.1420941494924	1.00999399200747e-06	0.000204209333007721
TRINITY_DN130045_c0_g4_i1	soat2	Chr02	144642070	144642070	4.40597770657881	2.06460969819181	3.29301588590811e-05	0.00356181788031596
TRINITY_DN130177_c4_g1_i1	fibcd1	Chr08	5904689	5904689	1.51619536604875	3.47092159331916	9.02757833364112e-10	5.59830224396865e-07
TRINITY_DN130203_c0_g1_i1	rsph6a	Chr08	49896185	49896185	1.01577107920845	-2.14375268466092	0.000840623616843609	0.0388077074852094
TRINITY_DN130203_c1_g4_i1	steap2	Chr06	20830635	20830635	4.27318591366989	-3.89254250681286	0.000395810871566227	0.0231561806748997
TRINITY_DN130246_c2_g6_i3	garnl3	scaffold_19	6272	6272	1.02031072774321	-3.29256656900097	0.000226385420411402	0.0158333622606531
TRINITY_DN130260_c5_g1_i2	ttll13	Chr03	98276660	98276660	2.26088293788652e-05	-6.29401209298716	8.53448921743664e-07	0.000184622834187432
TRINITY_DN130386_c0_g1_i2	iqca1	Chr09	54795655	54795655	0.20912146397553	-3.39766592620658	0.000274797965702237	0.0182583619783015
TRINITY_DN130673_c6_g1_i1	foxj1	Chr10	36498914	36498914	0.282665350991079	-6.70160008059426	2.38090216894585e-08	9.22797998980596e-06
TRINITY_DN131753_c0_g4_i1	ccnb3	Chr08	18281290	18281290	1.97292694520982	-3.96190316253611	0.000209870405009372	0.0150185642274647
TRINITY_DN132031_c1_g3_i1	LOC100489101	Chr02	62314647	62314647	0.460315688655582	-6.97294485713074	2.55398228076183e-08	9.5028572702586e-06
TRINITY_DN132253_c2_g15_i1	LOC733726	Chr08	56893245	56893245	0.584756510383038	3.91372589601413	0.00110607480988043	0.0474379062034294
TRINITY_DN132254_c0_g1_i1	dnah7	Chr09	46409992	46409992	2.63363010574703	-3.97586053238456	1.0579936872616e-05	0.00146887422073245
TRINITY_DN132918_c0_g3_i1	LOC100496417	Chr02	103330730	103330730	1.02599213543487	-7.68499686715716	1.17817095493468e-07	3.42479569462574e-05
TRINITY_DN133407_c1_g3_i7	Xetrov90015733m	Chr06	20899105	20899105	0.603621758238554	4.4720537680561	3.32019608600981e-09	1.71580355511463e-06
TRINITY_DN133435_c0_g5_i1	cyp7b1	Chr06	103350361	103350361	3.51161726257374	2.4049544412641	1.08554228839783e-05	0.00148225511977278
TRINITY_DN133788_c2_g1_i1	dscr6	Chr02	8624662	8624662	1.69376486509458	-2.99918053297651	0.00108623243013598	0.0469959723959297
TRINITY_DN133894_c0_g1_i1	dnah6	Chr01	90628976	90628976	1.06065474743088	-3.32340046307898	1.40378872191806e-05	0.00177930126255141
TRINITY_DN133981_c1_g3_i3	tnc-like	Chr08	14877160	14877160	2.74103355598047	-2.28094857500286	0.000410173271611331	0.0235520479785716
TRINITY_DN134057_c5_g4_i2	prrt2	scaffold_472	72319	72319	1.16126306985396	-2.04698221827765	0.000879436104145389	0.0395193943998087
TRINITY_DN134134_c0_g1_i2	slc23a3-like	Chr09	77768900	77768900	1.9861987568604	-3.54138312118155	0.000714534109848495	0.0347014853706692
TRINITY_DN134368_c1_g3_i1	LOC100494547	Chr04	117831522	117831522	3.55521724750667	-6.85034274669548	5.91602225364155e-21	1.37577097508434e-17
TRINITY_DN134476_c5_g4_i1	LOC101731610	scaffold_3121	3981	3981	0.365901320295779	-2.88361060943981	0.000601002143231382	0.0302190374937206
TRINITY_DN134935_c0_g2_i1	LOC100488102	Chr06	61856805	61856805	1.65815995119098	-4.82538436897308	5.60630515199813e-11	4.74089550217151e-08
TRINITY_DN135488_c0_g3_i1	cdhr3	Chr03	67380021	67380021	-0.0575058743616014	-3.61927580126338	0.000245052891125203	0.0167608970091664
TRINITY_DN135755_c4_g3_i2	tns4	scaffold_39	951569	951569	2.24524685008607	-2.1904984862756	0.000833498656555737	0.0387660225164073
TRINITY_DN135762_c3_g1_i1	ucma	Chr03	72290170	72290170	3.12670582992355	-2.18487849208933	1.03180376815339e-06	0.000204209333007721
TRINITY_DN135788_c4_g3_i1	lamc2	Chr04	89829149	89829149	0.0947240330755786	-6.44651644312041	1.81487800488266e-06	0.00033763990402837
TRINITY_DN135947_c1_g1_i1	LOC100486817-like	scaffold_147	323376	323376	-0.00716216313041477	-4.53046952611788	0.000122613790346252	0.0105606803500077
TRINITY_DN136128_c0_g3_i1	slc44a4	Chr08	53942568	53942568	2.69158736102748	4.11428395617728	2.88606792250579e-06	0.000497151922502756
TRINITY_DN136147_c0_g1_i5	LOC100497083	scaffold_587	83389	83389	0.751777210917787	-2.5267643683455	9.51944957077167e-05	0.00856458448525627
TRINITY_DN136273_c6_g2_i1	padi2	scaffold_1844	5229	5229	-0.0170934674277819	-3.51527589144674	0.000335153453034745	0.0209234726183167
TRINITY_DN142998_c0_g1_i1	tfpi2	Chr06	24333768	24333768	3.31586301989786	-10.0866648513886	1.88647684613999e-17	2.92466793713237e-14
TRINITY_DN179282_c0_g1_i1	LOC100494633	Chr04	29593413	29593413	9.47237486669385	-7.69871905123324	3.07502321495699e-43	2.86038659455299e-39
TRINITY_DN179330_c0_g1_i1	Xetrov90014784m	Chr05	118728492	118728492	4.22004335358562	5.30456258094309	2.03752886635062e-07	5.12245770670095e-05
TRINITY_DN69456_c0_g1_i2	zp4	Chr03	5456771	5456771	0.674119119732999	-7.245996388093	2.10206209775845e-08	8.50147027536919e-06
TRINITY_DN74428_c0_g1_i1	zpy1	scaffold_143	145642	145642	0.633285541949822	-4.50522893485563	8.91951829664119e-07	0.000188000315027851
TRINITY_DN75938_c0_g1_i1	tekt4	Chr09	13412898	13412898	1.02713724498162	-2.83518824188699	5.91867233130143e-06	0.000902549016815835
TRINITY_DN78364_c0_g1_i1	LOC100487003	Chr01	125324459	125324459	0.959447546665551	-7.56240912063105	2.62875437230442e-10	1.88097485932121e-07
TRINITY_DN84774_c0_g1_i1	nuf2	Chr04	98028874	98028874	-0.0550969387172838	-2.65650751544763	0.00119536408784903	0.0492003395804054
TRINITY_DN87009_c0_g2_i1	Xetrov90021782m	Chr08	94033061	94033061	1.5269561972127	-3.45675087097947	0.00103363094369233	0.044929135692645
TRINITY_DN90684_c0_g3_i1	chst8	Chr04	19880030	19880030	0.696465286645902	-3.2737895876026	2.96327793566447e-05	0.00332101341657239
TRINITY_DN93825_c0_g1_i2	cdx1	Chr03	7371260	7371260	2.7198996965714	2.8949591785318	3.52689603042818e-05	0.00377094102011988
TRINITY_DN96058_c0_g1_i3	LOC101733379	scaffold_606	34875	34875	2.88702676520702	-3.04430865243196	1.44552009877286e-08	6.11192179944778e-06
TRINITY_DN96380_c0_g1_i1	mttp.2	Chr07	50732093	50732093	7.56027298815337	-4.97340406365302	9.34878132427411e-16	1.24231948397711e-12
TRINITY_DN97559_c0_g1_i1	npm2	Chr03	119223238	119223238	0.897322907714416	-7.51738040638495	3.92680342710312e-08	1.40488944149666e-05
TRINITY_DN98815_c0_g1_i1	LOC100495756-like	Chr01	83427263	83427263	0.311108048416759	-4.93734643922729	4.81415738483224e-06	0.000785636701644027
