gid	gname	chr	start	end	logCPM	logFC.XYliver.XXliver	PV.XYliver.XXliver	FDR.XYliver.XXliver
TRINITY_DN128547_c9_g1_i2	LOC100489101	Chr02	62314647	62314647	0.816603162058921	1.81593030833349	0.000200463706660926	0.0227172194524432
TRINITY_DN134935_c0_g2_i1	ppard	Chr02	77328531	77328531	0.629215374728163	-4.79890109474723	1.33359715797174e-10	9.34752822763522e-08
TRINITY_DN96380_c0_g1_i1	slc15a1	Chr02	117931085	117931085	5.95912201982085	-5.53175296257166	8.51922555073384e-16	1.15161673962599e-12
TRINITY_DN109500_c0_g4_i1	slc5a7-like.2	Chr02	162489117	162489117	1.44971409996458	-9.19471949850436	7.18864982402855e-07	0.000242937853428108
TRINITY_DN127041_c0_g1_i3	aldh1l2	Chr03	40739666	40739666	5.4569994567669	-2.25276532653971	4.00520773907646e-06	0.00105275772863919
TRINITY_DN121831_c0_g1_i1	frmd8	Chr04	38983942	38983942	8.67886827069878	2.77194226636096	1.1657516522848e-07	5.13066279523018e-05
TRINITY_DN131767_c0_g2_i1	lrp5	Chr04	41881405	41881405	1.13356736794607	-2.80381411099804	9.23589297412494e-06	0.00205634440629782
TRINITY_DN121659_c3_g1_i2	ruvbl2	Chr07	105538234	105538234	2.77810999087683	1.54793777385348	3.64983530210054e-05	0.00633698468736264
TRINITY_DN124874_c1_g1_i1	Xetrov90019353m	Chr07	108127519	108127519	0.712397444753245	2.82494080104698	1.85776916455013e-05	0.00370087173043276
TRINITY_DN126074_c5_g1_i3	LOC101731355	Chr07	111930208	111930208	0.0925843882427788	-2.46968380008087	0.00019825842955418	0.0226026552970654
TRINITY_DN130675_c0_g1_i3	coq4	Chr08	375122	375122	5.79753989050694	1.43166419703613	0.000215379577411497	0.0236745225885933
TRINITY_DN130008_c0_g2_i4	atp1b4-like	Chr08	24828563	24828563	3.59608539727755	1.9785633791139	2.70788341567999e-08	1.34859720109852e-05
TRINITY_DN130177_c4_g1_i1	slc5a11-like	Chr09	13427778	13427778	0.489791788941081	3.47394059399572	1.06509809762593e-09	6.71899383252361e-07
TRINITY_DN126361_c2_g2_i3	LOC100489250	Chr09	68034296	68034296	0.201313832206335	-3.01912076409749	0.000222356641742143	0.024046282542686
TRINITY_DN134442_c2_g1_i1	angptl2	scaffold_92	123295	123295	0.0104380842024683	-2.91434786662318	0.000138080001080905	0.017079503401674
TRINITY_DN131144_c0_g5_i1	NA	NA	NA	NA	5.76960628257339	1.63222275394409	0.000169433951435101	0.0202945413348689
TRINITY_DN113738_c0_g2_i6	NA	NA	NA	NA	2.88747836147267	-2.51893288857483	2.00765779476962e-06	0.000603094028031986
TRINITY_DN129827_c5_g2_i1	NA	NA	NA	NA	3.69760301403981	-3.24365314612232	2.4586809282732e-12	2.21573983655097e-09
TRINITY_DN122337_c2_g1_i4	NA	NA	NA	NA	3.8111257256254	-1.31526113481291	7.14264272786339e-05	0.0103186651621996
TRINITY_DN119358_c1_g2_i4	NA	NA	NA	NA	1.95953691948293	1.33536467201517	0.000498626103307893	0.042699090520823
TRINITY_DN115622_c0_g2_i1	NA	NA	NA	NA	4.20697448434889	1.84013331020141	7.05548948378864e-06	0.00166858635249539
TRINITY_DN136702_c5_g1_i1	NA	NA	NA	NA	2.84194845242915	-3.90664112278511	5.77168658265337e-07	0.000202276238105028
TRINITY_DN93628_c0_g1_i1	NA	NA	NA	NA	2.75137751289603	1.60802449185411	0.000179691142127362	0.0209660828857904
TRINITY_DN127281_c1_g1_i3	NA	NA	NA	NA	8.3088911204783	-1.95983255209432	2.36023412254935e-06	0.000687191242603792
TRINITY_DN128148_c0_g18_i1	NA	NA	NA	NA	0.424131618401237	-4.92542300706291	2.83056277577184e-08	1.37354873157647e-05
TRINITY_DN128286_c3_g2_i3	NA	NA	NA	NA	3.76895794887003	-1.43412142891156	0.000157912932920495	0.0192806597130346
TRINITY_DN75938_c0_g1_i1	NA	NA	NA	NA	-0.00839078090315444	-2.78064297635541	6.83168190047017e-06	0.00163657696159998
TRINITY_DN121738_c0_g2_i3	NA	NA	NA	NA	6.23705572020086	-1.83858749196792	4.20065099922893e-07	0.000162239428898791
TRINITY_DN117740_c0_g1_i2	NA	NA	NA	NA	0.385945941367186	-2.81977203983167	1.29233157702836e-05	0.00271748612169574
TRINITY_DN124922_c6_g7_i1	NA	NA	NA	NA	3.41615362437185	1.51968430340672	0.000202172019852339	0.02277443735539
TRINITY_DN112749_c0_g3_i7	NA	NA	NA	NA	3.85404862134585	-1.29741964244131	0.00039943701446233	0.0372381551660078
TRINITY_DN114230_c0_g1_i1	NA	NA	NA	NA	0.347396387917658	-2.20020326252573	0.000551919769736715	0.0450219036304626
TRINITY_DN132137_c3_g3_i1	NA	NA	NA	NA	5.95259356858165	1.70915122456714	9.03263733500528e-06	0.00203503168529732
TRINITY_DN115794_c1_g1_i1	NA	NA	NA	NA	3.0558833817771	-1.77467170459064	4.8048794894147e-05	0.00783899520148044
TRINITY_DN127334_c4_g1_i1	NA	NA	NA	NA	0.811962461385523	-2.67106899760407	0.000315986036644913	0.0319788007674063
TRINITY_DN130203_c1_g4_i1	NA	NA	NA	NA	3.26739363985069	-3.85719753228735	0.000562331103920895	0.0456743182047337
TRINITY_DN119671_c0_g2_i1	NA	NA	NA	NA	7.55610736707294	1.66506386337704	0.000179964789868146	0.0209660828857904
TRINITY_DN142998_c0_g1_i1	NA	NA	NA	NA	2.03918245173016	-9.81886783404008	1.16441343197049e-14	1.2962661294142e-11
TRINITY_DN107814_c0_g2_i1	NA	NA	NA	NA	0.612981003069549	-1.99581802858999	0.000523041884084626	0.0435638913021247
TRINITY_DN130953_c3_g3_i1	NA	NA	NA	NA	5.96857526552688	1.28869396698129	0.000625419852407252	0.0497313895244002
TRINITY_DN134475_c3_g2_i1	NA	NA	NA	NA	0.188235023428794	-3.13472078212356	0.000137997818249027	0.017079503401674
TRINITY_DN131259_c12_g4_i1	NA	NA	NA	NA	1.55480599175512	-1.98726459392367	0.000304980403697641	0.0315396401091686
TRINITY_DN124971_c4_g3_i1	NA	NA	NA	NA	9.43508043771709	1.64959678672112	0.000323411472905807	0.0323839265859387
TRINITY_DN109189_c0_g1_i1	NA	NA	NA	NA	0.536793190937503	2.13569486688248	0.000417250469031261	0.0379637746462337
TRINITY_DN115366_c0_g1_i1	NA	NA	NA	NA	2.01022913308261	-1.70759596491083	9.4703945668545e-05	0.0126216350125156
TRINITY_DN111143_c0_g1_i2	NA	NA	NA	NA	4.78677549120171	1.34620250586172	6.30657411781722e-05	0.00947237422061039
TRINITY_DN118885_c0_g1_i1	NA	NA	NA	NA	4.76528866743858	1.22049670443018	0.000456420523863144	0.0398447326001645
TRINITY_DN131738_c0_g7_i11	NA	NA	NA	NA	5.31799668172625	1.48089235679789	0.000226088905571756	0.0243109803292357
TRINITY_DN133911_c4_g9_i1	NA	NA	NA	NA	3.42747829478156	1.23003060044102	0.00012163059511361	0.0153684988649023
TRINITY_DN118037_c0_g1_i1	NA	NA	NA	NA	3.33967413781895	1.62718937611871	0.00038020002082122	0.0367626822871057
TRINITY_DN179282_c0_g1_i1	NA	NA	NA	NA	8.40035764617821	-7.72845795845738	4.26894516079556e-39	8.07897871680559e-35
TRINITY_DN123723_c1_g1_i1	NA	NA	NA	NA	7.73118962338092	1.31676247803548	0.00047943034289598	0.0412711118000515
TRINITY_DN136145_c2_g6_i4	NA	NA	NA	NA	4.37222451735354	-1.48682768251209	0.000415149169568081	0.0379550629665504
TRINITY_DN130050_c8_g5_i3	NA	NA	NA	NA	2.43048972161446	1.5278615299881	2.52004168554143e-05	0.00476917888988715
TRINITY_DN127460_c5_g2_i1	NA	NA	NA	NA	4.40418054860392	1.28224259743439	6.20725385607729e-05	0.00939778233810101
TRINITY_DN120303_c3_g1_i1	NA	NA	NA	NA	8.43600119417757	-6.95016750736041	3.26520795728236e-11	2.57475252464869e-08
TRINITY_DN116909_c0_g1_i3	NA	NA	NA	NA	1.53010494708942	1.93383267227707	0.000378301948700452	0.0367626822871057
TRINITY_DN129860_c0_g3_i1	NA	NA	NA	NA	7.40796759217783	1.32271568886159	0.000173620566106382	0.0206652151796433
TRINITY_DN123466_c0_g1_i2	NA	NA	NA	NA	1.35610853391421	2.82682041219143	5.24714351697845e-05	0.00812608061311466
TRINITY_DN130269_c0_g1_i1	prss12-like	Chr01	60992714	60992714	0.0964186078137665	-7.7107832295106	6.33817267129232e-06	0.0015378194590283
TRINITY_DN118022_c0_g1_i1	ptpn13	Chr01	88284804	88284804	2.00787781490506	-5.97661176316378	1.19856486531181e-20	2.83535500950326e-17
TRINITY_DN134360_c3_g1_i1	srrd	Chr01	140229000	140229000	3.28719559423924	-1.80147758300978	4.84768180728173e-05	0.0078412289062228
TRINITY_DN132978_c0_g1_i2	dopey2	Chr02	9291954	9291954	2.0650837526381	2.55636253216689	1.00028015659692e-05	0.00215117067768144
TRINITY_DN112525_c0_g1_i1	asmtl	Chr02	34679028	34679028	2.73381670616323	2.16133450243661	8.51352678967284e-05	0.0116752532242434
TRINITY_DN124380_c13_g1_i1	Xetrov90008305m	Chr03	68392753	68392753	1.55350042629946	4.20553692405729	0.000450035500251722	0.0397987001974945
TRINITY_DN105647_c0_g2_i1	cpeb3	Chr07	17464515	17464515	0.00765221844495389	-4.45666785858096	1.10056864089796e-07	4.95910988785568e-05
TRINITY_DN130291_c2_g1_i1	dlx3	Chr10	9665319	9665319	0.195591112412389	3.90085577113231	1.75144757893245e-09	1.06923049778376e-06
TRINITY_DN123727_c4_g1_i1	LOC100486088	Chr10	14761731	14761731	-0.00805154442378943	-7.64137628502731	9.36781000240161e-07	0.000305665179819742
TRINITY_DN128775_c0_g1_i1	gdap1l1	Chr10	30298649	30298649	-0.0469989932291897	-2.16064594646677	0.000320642019194781	0.0322773947513896
TRINITY_DN131692_c0_g2_i1	sox6	scaffold_66	137652	137652	5.64476025120403	-3.90445086120882	3.57165152455426e-06	0.000965621501459849
TRINITY_DN129562_c0_g3_i1	NA	NA	NA	NA	1.70197692633374	-1.70948924733709	0.000380739008098955	0.0367626822871057
TRINITY_DN136165_c4_g1_i1	NA	NA	NA	NA	0.425372024670384	-2.5060010934651	0.000380447067027313	0.0367626822871057
TRINITY_DN129251_c2_g1_i5	NA	NA	NA	NA	11.9203523233961	1.69612221338415	0.00011951997523885	0.0152937491847776
TRINITY_DN70872_c0_g1_i1	NA	NA	NA	NA	0.256544032067869	-7.84226272032151	3.87391350107724e-06	0.00103258891560404
TRINITY_DN119631_c0_g1_i1	NA	NA	NA	NA	6.78535490339706	1.51033448926764	3.01924861468574e-05	0.00560189019930662
TRINITY_DN121200_c0_g1_i1	NA	NA	NA	NA	-0.0302102455251528	-4.37269187964723	6.30276085790262e-07	0.000216872271337831
TRINITY_DN126754_c2_g1_i1	NA	NA	NA	NA	3.83637699247978	-1.39520698861784	0.000435958431161851	0.0389175156119719
TRINITY_DN131346_c3_g1_i2	NA	NA	NA	NA	4.04211850526735	2.2822200944573	0.000144877901106444	0.0178039888210354
TRINITY_DN131144_c0_g3_i1	NA	NA	NA	NA	4.94792277214808	1.74087589477167	0.000273743475118982	0.0286220732962803
TRINITY_DN130362_c0_g1_i1	NA	NA	NA	NA	2.87013939423206	1.28985995590111	0.00054244930069569	0.0444409221457399
TRINITY_DN133763_c2_g2_i1	NA	NA	NA	NA	6.82195153336506	1.82762086622271	6.87556408493478e-05	0.0100096087986042
TRINITY_DN130699_c6_g2_i2	NA	NA	NA	NA	6.07370355294472	1.35443405384864	0.000136458639895066	0.017079503401674
TRINITY_DN124990_c0_g3_i2	NA	NA	NA	NA	8.31436160056759	1.27913071552603	0.00052644304117032	0.0435638913021247
TRINITY_DN126527_c2_g2_i1	NA	NA	NA	NA	1.24170056617897	-3.82226618307568	1.85371717463849e-07	7.97309034773489e-05
TRINITY_DN122349_c0_g1_i2	NA	NA	NA	NA	3.81754496507815	1.44192282128022	0.000522382944553084	0.0435638913021247
TRINITY_DN120478_c0_g1_i1	NA	NA	NA	NA	1.74560484120151	-3.62176546162281	3.72211572602453e-05	0.00639599533545185
TRINITY_DN121545_c0_g4_i1	NA	NA	NA	NA	2.01390581768496	-3.83602164089873	0.000398217539030006	0.0372381551660078
TRINITY_DN125119_c3_g6_i1	NA	NA	NA	NA	0.715301980365311	-2.51150078286873	0.000393775791370299	0.0370756559785219
TRINITY_DN128940_c2_g1_i1	NA	NA	NA	NA	2.35618885011506	4.62518616323151	4.23470232077211e-13	4.00708707103061e-10
TRINITY_DN120145_c0_g1_i1	NA	NA	NA	NA	2.13746723471214	-1.91645890291221	0.000527140349177625	0.0435638913021247
TRINITY_DN127561_c4_g3_i1	NA	NA	NA	NA	6.50849703016826	-6.64487170536882	7.52749929318384e-22	2.03511320176434e-18
TRINITY_DN142384_c0_g1_i1	NA	NA	NA	NA	2.31113563896158	2.57025668388188	2.05173200899623e-07	8.62867294894524e-05
TRINITY_DN107602_c0_g2_i1	NA	NA	NA	NA	9.6412355870997	-4.31551411094066	9.50653856084353e-09	5.2915071254107e-06
TRINITY_DN128394_c4_g1_i3	NA	NA	NA	NA	2.61982210766571	-5.65174652892098	6.47049990554904e-08	2.98668806615892e-05
TRINITY_DN119647_c0_g2_i1	NA	NA	NA	NA	6.02248802453759	1.90909779121141	0.00046196562390482	0.0401041258366914
TRINITY_DN115604_c0_g3_i1	NA	NA	NA	NA	4.9449770046474	-1.27056433783746	0.000456872231135308	0.0398447326001645
TRINITY_DN117521_c0_g1_i1	NA	NA	NA	NA	0.464612210110751	3.19601030439349	0.000406766447002394	0.0375514878513185
TRINITY_DN193423_c0_g1_i1	NA	NA	NA	NA	3.70706030307297	1.25753856760723	0.000434077717580336	0.0389175156119719
TRINITY_DN110205_c0_g1_i1	NA	NA	NA	NA	4.36758214397307	-3.05375602655895	1.08529013436661e-08	5.70530994246894e-06
TRINITY_DN135864_c0_g11_i1	NA	NA	NA	NA	1.92102450460841	10.0584123126786	3.99320903609995e-33	3.77857405040957e-29
TRINITY_DN130045_c0_g3_i2	NA	NA	NA	NA	5.84271175762866	1.99097688227041	4.95530135221614e-05	0.00794737949921105
TRINITY_DN112847_c0_g1_i1	NA	NA	NA	NA	0.525077948452173	-2.38086031534719	2.51961045384577e-05	0.00476917888988715
TRINITY_DN127692_c0_g3_i1	NA	NA	NA	NA	0.539328118928063	-4.04426148092084	2.74387251502579e-06	0.000775041602191986
