gid	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	A15MT1	A17FO1	A17MT1	A2FO2	A6FO1	A6MT1	A8FO2	A8MT1	A12MT1	average	ward.D
TRINITY_DN101751_c0_g1_i1	NA	NA	NA	NA	6.16832242119376	-1.59908753882608	2.49440860942615e-08	1.49823903697162e-07	6.85496140604926	5.82941117098466	6.68990603811878	5.03888139782973	6.55079700894999	6.34918273342499	4.69987912229557	7.19107923913135	4.7220163240001	5.1997576594988	2	2
TRINITY_DN101809_c0_g1_i2	sumo2	Chr10	35830902	35830902	3.78900059635821	2.34938448865497	3.81210926188392e-11	3.47339196074722e-10	2.56405673689965	4.87882766826371	2.24623764316786	4.35987819117079	1.86634413702546	2.00533289596867	4.40405721535418	2.26345295277471	4.5979076180298	4.31178645356313	1	1
TRINITY_DN101813_c0_g1_i1	NA	NA	NA	NA	0.46625455123356	-4.18261520457829	2.352848344054e-11	2.20707936140782e-10	0.296016038320809	-2.28009208029494	1.73027148067533	-1.45017078580702	1.41856511839112	1.28475699337417	-2.05399406152468	1.53419498786701	-1.80429143798462	-2.99796005792255	2	2
TRINITY_DN101833_c0_g1_i1	NA	NA	NA	NA	6.33204344191876	-2.68138634614475	6.5592296597331e-16	1.06381179815657e-14	7.24927802965912	4.60988535400848	6.78628407914133	3.48568870409986	7.059719673677	6.95454329234704	4.33409432078065	7.46370771423658	5.2779817140003	3.86602415288241	2	2
TRINITY_DN101876_c0_g1_i1	NA	NA	NA	NA	0.060048810270703	-3.22723534449772	2.24550978833867e-06	9.76835727437723e-06	1.13257699744189	-2.28009208029494	1.5744652561746	-1.23047060928606	0.915043410074189	0.507639741248313	-1.65331184700345	-1.37719464949659	-2.2810409178438	-1.79785149059247	2	2
TRINITY_DN101895_c0_g1_i1	NA	NA	NA	NA	1.5579048462967	1.86954375309869	0.00147817064111165	0.00372723031893135	1.49195427072409	2.38121816986611	-1.33315907414726	2.05609701644431	-0.765001128400702	-0.79548560683347	2.29423745487613	1.24895266052136	2.02617094458748	2.14713019360296	1	1
TRINITY_DN101897_c0_g1_i1	NA	NA	NA	NA	1.21530673100716	1.51844650237875	0.00336275600779884	0.00781295319628649	0.124232536895218	0.658020594086545	0.56928061384394	1.19685118204775	-0.286144219795144	0.56373791081066	2.85923113264373	0.510076519315198	1.47719307788396	1.48810414805351	1	1
TRINITY_DN101903_c0_g1_i1	NA	NA	NA	NA	6.09336693553535	-2.36359707860798	7.38047162993601e-18	1.44659808836973e-16	6.96409460857932	4.11402760605183	6.56505178144967	4.75995016383036	6.55506807425526	6.62030451551975	4.7688160347855	7.31786027485033	4.28858890436971	4.32937755711689	2	2
TRINITY_DN101903_c0_g2_i2	phka2-like	Chr02	40416520	40416520	5.55055285274766	-1.89334021324243	2.11940351363435e-10	1.73050102307604e-09	5.37883985742312	4.46978116190636	6.69936734313451	4.63967804443204	6.16392786231948	6.3788034303559	4.16459917864842	6.09697624776934	4.12500946481862	4.10945155881076	2	2
TRINITY_DN101907_c0_g2_i1	NA	NA	NA	NA	0.278201453958894	2.55796468797168	2.09143870321734e-05	7.68200214011448e-05	-1.92687390745037	1.90959079505879	-1.10522946732089	0.757351726881599	-1.15370295572443	-1.10965097845195	0.0168486847307542	-0.84124981012493	-0.103300882477705	1.44572042668782	1	1
TRINITY_DN101935_c0_g2_i1	NA	NA	NA	NA	0.255733925121681	2.77822090830455	3.53409514310184e-06	1.48388584456314e-05	-0.423963828449646	0.729986826711345	-1.93767081783126	0.343672388561861	-1.48675227246196	-2.07145180275153	0.597270838063913	-1.37719464949659	1.84389910285874	1.05261435872903	1	1
TRINITY_DN102000_c0_g1_i1	polr1a	Chr01	15112002	15112002	4.13772211279298	1.66216183699935	2.54687808263529e-05	9.2420089342532e-05	3.45209052660091	5.61571254438464	2.43928875653652	4.10113431009189	3.3798849793353	2.58203019495936	4.19224095367739	3.29630982547336	4.41928840205711	4.79376828542848	1	1
TRINITY_DN10201_c0_g1_i1	NA	NA	NA	NA	3.27241006027522	-3.93807449773172	2.64243713413107e-20	6.47267988555885e-19	4.15107429499873	0.327785352501427	3.92008176257577	-0.139584037020474	4.38404588756195	4.48127081371311	0.770266344867854	3.80535760563585	0.415501841737583	0.239940497441433	2	2
TRINITY_DN102033_c1_g2_i1	NA	NA	NA	NA	0.267685155069457	-3.68424995414687	2.14449214357199e-07	1.11217799445941e-06	1.77942541707287	-1.80292797438222	0.81188597331451	-2.43146444673032	1.5612824778221	-0.79548560683347	-1.20573264360628	0.958809475396001	-2.99796005792255	-1.79785149059247	2	2
TRINITY_DN102065_c0_g1_i1	slc5a7-like.1	Chr02	105961371	105961371	7.80219217369975	-2.06684889447792	1.16006810813381e-17	2.23684927517083e-16	8.5161346422165	6.82268836591417	8.62075350517845	6.58170469595546	8.38393987092445	8.34851877641542	6.2225373404496	8.57650834658839	6.00767457785336	6.36588512845164	2	2
TRINITY_DN102067_c0_g2_i1	NA	NA	NA	NA	5.30439741255097	3.71872694935713	3.99562167698818e-24	1.37620190889853e-22	2.9329024521674	5.04322319694542	2.5098134041794	6.47834784420405	2.6416432563777	2.17701113436914	6.68874061691293	2.09822186092756	6.40473581751033	5.82398678770553	1	1
TRINITY_DN102078_c0_g2_i1	NA	NA	NA	NA	4.90458536196044	-0.921161181296324	0.0188900183406647	0.0362217000506427	6.12645431464852	4.24874644367374	4.34826187028126	4.73080900829665	5.05525698456559	3.90758907856983	4.41713117687326	5.84428821693307	4.2766437020577	4.11622347297806	2	2
TRINITY_DN102104_c0_g1_i1	NA	NA	NA	NA	1.14861110353679	3.02052591692354	1.63042232018306e-07	8.60606634144359e-07	-0.17919537337225	0.12917717554021	-1.60398141784795	2.1569139632599	-0.883301745750118	-0.79548560683347	2.54351157792626	-0.84124981012493	2.31020037202824	1.48810414805351	1	1
TRINITY_DN102108_c0_g1_i1	NA	NA	NA	NA	2.08460273658615	-2.36968040359226	4.65221445411514e-05	0.000160039582319057	0.588221661532577	-0.231842715842968	3.4763675131821	0.040094909250514	2.744956852095	3.58731365440135	1.26268702700882	1.87799432584023	0.655791147674824	0.425856349310193	2	2
TRINITY_DN102158_c0_g1_i1	NA	NA	NA	NA	6.62662100787957	-0.988389355505779	0.0012131521230516	0.00311929700205654	7.60481491264016	6.50910674820671	6.72645937718356	5.7646235636888	6.44966671757054	6.34518695606363	5.77974150820033	7.55156827218244	5.69185513273234	6.30938918374163	2	2
TRINITY_DN102162_c0_g1_i1	NA	NA	NA	NA	6.57329628369491	-1.98986409216394	7.0630533549148e-14	9.10528478210731e-13	7.71490708031361	5.62281883588882	6.97961237458766	5.49296211028878	7.43942138452447	6.88880918075822	4.99142774839483	7.04357622275057	4.94217106078713	5.13120684112458	2	2
TRINITY_DN102167_c0_g1_i2	NA	NA	NA	NA	6.72975812925499	-0.83037777868044	0.000137304341883593	0.000431238473185835	7.13084727945722	6.34977726306783	7.07064095258876	6.37331059997393	6.97353071951003	7.17203579156366	6.22551312484024	7.07356617901478	6.08334049396566	6.23044589470581	2	2
TRINITY_DN102192_c0_g1_i1	NA	NA	NA	NA	0.953147980698972	1.15765051190168	0.00975219080368902	0.0201769464903911	-0.0708055643582498	0.658020594086545	0.56928061384394	1.19685118204775	0.508276284562875	0.507639741248313	1.49745092013621	-0.144733926647453	1.93791166696805	1.4020537641954	1	1
TRINITY_DN102252_c0_g2_i1	gucy1a2	Chr02	157285509	157285509	1.8230277804841	3.0894674479315	1.60278729625892e-08	9.89569824948038e-08	-1.31897364217685	2.70068126968034	-0.313871195579616	1.70292025893073	-1.01217651263745	-0.318981912424773	2.8970501929767	0.824166694820765	3.18089748195565	2.29770064741918	1	1
TRINITY_DN102272_c0_g1_i1	NA	NA	NA	NA	5.81698408245443	-0.76740225800489	0.00217079940825455	0.00526141326280863	6.22410879182974	5.79627054519671	6.01022487689808	5.03623706117615	6.03021340691214	6.20890537357841	5.37587876234733	6.25581743007766	5.19155838039755	5.4044896812282	2	2
TRINITY_DN102300_c0_g1_i1	NA	NA	NA	NA	0.946757055499924	4.35341821739949	5.55724137576204e-12	5.65376250115801e-11	-1.31897364217685	1.99969282766979	-1.93767081783126	1.56295856115369	-2.99796005792255	-2.07145180275153	2.434575278095	-1.08447685368272	1.74333055397354	0.994994174234259	1	1
TRINITY_DN102303_c0_g1_i1	cul3	Chr05	120359914	120359914	2.74638579083057	-8.71155304299524	1.64204121673299e-28	7.4536116397377e-27	3.47014515564811	-2.99796005792255	3.84704948455365	-2.99796005792255	3.18053050721726	2.85359474934622	-2.30564620538123	4.63257098253269	-2.99796005792255	-2.99796005792255	2	2
TRINITY_DN102365_c0_g1_i1	NA	NA	NA	NA	7.12842897792528	-1.24232132435044	2.63089153003274e-06	1.12967097292612e-05	7.56599310790702	6.93161892298161	7.54112981767655	5.84690116739905	7.57913896857477	7.18829818698442	6.16091813842703	8.07891471548292	6.21591806606875	6.50008628823012	2	2
TRINITY_DN102370_c0_g1_i1	NA	NA	NA	NA	0.577788756315086	-1.53598382006996	0.0238162104932219	0.0443238499197397	1.45616820836959	-2.28009208029494	-0.0887442933249175	-1.23047060928606	0.460503713650919	0.507639741248313	-0.864626125577356	2.15542750132233	-0.103300882477705	1.05261435872903	2	2
TRINITY_DN102400_c0_g1_i1	NA	NA	NA	NA	6.34733834405494	0.690227610799345	0.0198199179913444	0.0377490375588627	6.49271433893081	7.26029358382357	5.2516521604007	6.53001214041013	5.83093520195308	5.73256221770923	6.33977516554665	6.19913224224779	6.0521478806617	6.77503590679135	1	1
TRINITY_DN102412_c0_g1_i1	NA	NA	NA	NA	0.572985271685783	-4.3037217286833	1.00808996900243e-10	8.66381321931235e-10	1.34315430016402	-2.99796005792255	1.2009735171636	-2.99796005792255	1.71169485082012	0.720023191770149	-1.20573264360628	1.97652012339769	-2.2810409178438	-1.79785149059247	2	2
TRINITY_DN102429_c0_g1_i2	gdpd5	Chr02	169719095	169719095	1.1297285637788	1.17074914066422	0.0163943242753444	0.0319972277577446	0.212679588126544	1.6375468524762	0.970335247459276	0.594342079849364	-0.655670257463085	0.324934673139998	1.71632914070472	1.02169423990551	1.96793537483218	1.64618681439037	1	1
TRINITY_DN102455_c0_g1_i1	comp	Chr01	87999172	87999172	4.37545973468975	-0.842992536799465	0.00970051464278618	0.0200792375760396	4.31488285874831	4.28503481387216	5.10274479867066	3.47009853520992	4.90720224096732	4.32773786010943	3.58466291100878	4.84308196285471	3.95554540105541	4.03992448377651	2	2
TRINITY_DN102500_c0_g1_i1	NA	NA	NA	NA	3.07015001988173	1.87393476724718	4.02072880945258e-05	0.000140067390273703	1.2625730131779	2.91653187103595	2.68766491306541	3.68791639307862	2.07107821782026	1.90031834056409	3.95109314577945	0.595238507147221	4.138272451342	3.60225245605073	1	1
TRINITY_DN102559_c0_g2_i1	gpatch1	Chr04	20982131	20982131	4.15883056507621	-1.1286460761082	0.00067378616730542	0.00182853553884401	4.28459598602251	3.77442625557322	4.65486336866521	3.44639277246789	4.68877730583248	4.77954207804418	3.48388427653041	4.60716589188222	2.75105915436545	3.7833451815077	2	2
TRINITY_DN102581_c0_g1_i2	NA	NA	NA	NA	2.51133521818453	-0.987740169125696	0.0240459743498622	0.0446924683912417	2.87986426622701	2.42523907573973	3.46753516663446	1.27070146070073	2.98335196165121	2.60894176414408	2.00661273504285	2.38801747940293	2.42287385025981	1.10802134581805	2	2
TRINITY_DN102628_c0_g1_i1	NA	NA	NA	NA	4.02227988566794	-4.4856733673996	3.10579090368493e-29	1.49038357616875e-27	4.72138269916512	0.582275110292896	5.38192496702097	0.856615614743645	4.93587175424311	5.05377483152032	0.802508539076741	4.52815078319766	0.229732848789706	0.239940497441433	2	2
TRINITY_DN102865_c0_g1_i2	os9-like	Chr02	138049041	138049041	4.06790195243424	1.62111390217748	0.000438076028732383	0.00123743171169154	2.89330772919543	4.34928174541507	2.73259238345355	4.67750296336213	0.765802379083432	3.36854850956315	4.86545934110301	3.94979388214343	4.99050662601107	4.26988669067222	1	1
TRINITY_DN102868_c0_g1_i4	NA	NA	NA	NA	1.62035649042222	-5.3447420182344	5.64590190356728e-17	1.030514133855e-15	2.75287950535624	-2.99796005792255	2.47498197796947	-2.02574979832749	1.93786606340245	3.07241344866035	-2.61066753377451	2.26345295277471	-0.921284252225588	-1.79785149059247	2	2
TRINITY_DN102894_c0_g1_i2	LOC101731441	Chr07	95541409	95541409	7.88405394217756	-15.8812175022049	5.42993061254161e-159	6.12496173094694e-155	9.23079007284727	-2.99796005792255	8.47660841531884	-2.99796005792255	8.7765096546937	8.61644265399967	-2.99796005792255	9.1640380190381	-2.99796005792255	-2.99796005792255	2	2
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	6.17425312089409	-12.8019534566659	6.38218830786238e-116	7.99900934585418e-113	6.77914329990642	-2.99796005792255	7.38455007555666	-2.99796005792255	7.40434320950578	7.4182210976661	-2.61066753377451	6.69980824441081	-2.99796005792255	-2.99796005792255	2	2
TRINITY_DN102894_c0_g3_i1	NA	NA	NA	NA	0.191920367502689	-8.02812941942956	6.74841620643195e-10	5.1660763358366e-09	1.08650488366307	-2.99796005792255	-2.99796005792255	-2.99796005792255	0.251824210786839	2.04528791933825	-2.99796005792255	1.69717514843773	-2.99796005792255	-2.99796005792255	2	2
TRINITY_DN102903_c0_g1_i1	NA	NA	NA	NA	0.628812707400979	-1.11563759601935	0.0198168603131185	0.0377464005964161	1.22052918951903	-0.375498906569855	1.36214376093223	0.410539741146207	0.599322536010969	0.188862504707152	0.22148513756967	1.53419498786701	-0.37752707773064	0.0264718292666302	2	2
TRINITY_DN102931_c0_g1_i1	NA	NA	NA	NA	0.918321510118176	-2.275442085297	4.26222073485937e-05	0.00014756860002828	1.59427602656174	0.798533078175996	1.5744652561746	-1.23047060928606	1.67029591890444	1.35001807393352	-1.34006599020484	1.80836194130742	-0.37752707773064	-1.43902908156874	2	2
TRINITY_DN102931_c0_g2_i1	NA	NA	NA	NA	1.7276009718594	-1.17821788006367	0.0145328447172353	0.0287345290815801	2.24555621980919	1.34846421483649	1.113091579464	1.53325980436585	2.4592162181732	2.24721155811763	1.23932205863882	2.48046213874036	-0.537039890875147	0.872353446758151	2	2
TRINITY_DN103049_c0_g4_i1	NA	NA	NA	NA	1.1074371984346	-3.09440010493669	0.00766280126233704	0.016324154530531	3.6786083260367	0.658020594086545	2.34598988316698	-2.02574979832749	-2.54368186495734	-2.99796005792255	-1.48820385908245	-0.451360169201467	-1.80429143798462	-1.79785149059247	2	2
