gid	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	PV.XYtestis.XXovary	FDR.XYtestis.XXovary
TRINITY_DN116903_c1_g2_i3	thap7	Chr07	94861977	94861977	6.10309530007964	-3.22886800945052	1.67768134531484e-32	9.23133930495189e-31
TRINITY_DN128798_c0_g1_i3	LOC100489687-like	Chr07	94876922	94876922	2.37675353779128	2.00301976413376	0.00862729650898349	0.0181204551943644
TRINITY_DN132803_c2_g1_i12	znf526	Chr07	99014188	99014188	6.00326494388687	-2.61447900513303	4.2315104052996e-24	1.45522674913962e-22
TRINITY_DN134174_c0_g2_i3	mob2.2	Chr07	109664705	109664705	4.98124815276279	-2.48596024577834	5.25613161502956e-14	6.87410604261257e-13
TRINITY_DN128182_c0_g2_i4	gle1-like	Chr08	4208561	4208561	3.45230987539491	-2.19134374819419	6.35105876403779e-07	3.05531535327288e-06
TRINITY_DN126184_c0_g2_i2	c9orf78	Chr08	4479290	4479290	4.29513810739631	7.20624646401463	3.43342963104214e-39	2.63463171688132e-37
TRINITY_DN118132_c0_g2_i1	krt18l	Chr08	16102711	16102711	3.79308396480858	-3.66521318617499	1.93643718465158e-14	2.66540713152774e-13
TRINITY_DN110881_c0_g1_i1	pih1d3	Chr08	17573461	17573461	0.783915833175441	-4.23925037406028	5.9300192678899e-12	5.99915850599086e-11
TRINITY_DN110371_c0_g1_i1	LOC100486333-like	Chr08	18909118	18909118	1.39486180837299	-2.12529738666444	0.000224453061018072	0.000676252324874315
TRINITY_DN121118_c0_g3_i6	LOC100496061-like	Chr08	23054837	23054837	3.33805446212605	2.6712471987788	8.60140959043756e-08	4.74560529127589e-07
TRINITY_DN131409_c0_g2_i1	sh2d1a	Chr08	27845322	27845322	9.70989496320353	2.1226535373319	8.79625278290361e-11	7.60611202691857e-10
TRINITY_DN120744_c0_g1_i4	tubb	Chr08	52667605	52667605	0.82903307610284	2.71230842204818	5.06820624766063e-07	2.47540015040537e-06
TRINITY_DN98355_c0_g1_i1	prrt1	Chr08	54052464	54052464	0.381541316446253	-5.2642410749166	2.07344150152059e-09	1.47375048123203e-08
TRINITY_DN127491_c0_g1_i1	LOC100485697	Chr08	58494160	58494160	5.74682949745653	-2.73501696639503	1.22844665157234e-19	2.84243655994584e-18
TRINITY_DN136422_c3_g1_i2	spred3	Chr08	59032599	59032599	3.48454760232651	2.25049689746877	9.65373669767338e-07	4.50814116952e-06
TRINITY_DN114471_c0_g1_i1	Xetrov90021338m	Chr08	73646470	73646470	0.0982809937270919	-3.81103025061422	2.78669209890147e-08	1.66053285132639e-07
TRINITY_DN124622_c2_g3_i3	scfd1	Chr08	92774481	92774481	0.755365124331518	2.60881501534402	3.54823520113855e-07	1.7725461943686e-06
TRINITY_DN134852_c1_g1_i1	sec23a	Chr08	93784237	93784237	4.78217846775816	2.75396052355474	4.8798349923452e-12	4.98817750010457e-11
TRINITY_DN135800_c2_g1_i4	ino80	Chr08	95309657	95309657	1.42998506189583	2.71220396654865	6.3222460363648e-08	3.56014593506507e-07
TRINITY_DN120168_c0_g1_i6	Xetrov90021824m	Chr08	95432654	95432654	0.8519788239099	-2.3035478645371	0.00128082214833455	0.00327240630423866
TRINITY_DN109621_c1_g1_i1	LOC101731491	Chr09	2289258	2289258	4.80981818102144	2.81167002098131	8.38091166961648e-14	1.07245245188059e-12
TRINITY_DN125710_c0_g3_i1	LOC100498157	Chr09	9090158	9090158	1.94086854049584	-2.59293465970536	3.85808240558426e-09	2.62479912756275e-08
TRINITY_DN134012_c5_g2_i1	tekt4	Chr09	13412898	13412898	3.02589414976097	2.48870552502653	0.00414876944855212	0.00942655239795908
TRINITY_DN159187_c0_g1_i1	nlrc3	Chr09	14838458	14838458	0.550296902185109	6.35762898502453	4.31529891611374e-13	5.10504161235061e-12
TRINITY_DN135082_c3_g3_i1	anks4b	Chr09	18874444	18874444	4.9210000865742	-2.23795878181946	2.69810622473643e-07	1.37838035394144e-06
TRINITY_DN111232_c0_g2_i1	cdr2	Chr09	19282872	19282872	4.57600724968163	-6.32619817497942	6.1636992650719e-43	5.62967835708591e-41
TRINITY_DN122754_c2_g4_i4	zc3h15	Chr09	37617973	37617973	2.98145357243408	2.45041654523848	7.16036322292257e-07	3.41662001499859e-06
TRINITY_DN115520_c0_g1_i2	znf385b	Chr09	58385001	58385001	6.63648629409088	-3.10265746901849	1.8308191134981e-19	4.14275618861758e-18
TRINITY_DN132138_c1_g1_i3	ubr3	Chr09	63173517	63173517	4.33998717434284	2.19956838519678	5.70934501961102e-08	3.23300260146648e-07
TRINITY_DN132846_c6_g3_i2	LOC100491563	Chr10	1585579	1585579	5.22019919690775	-8.20875137627514	6.56565941514047e-24	2.20091049636804e-22
TRINITY_DN126031_c3_g1_i1	mc3r	Chr10	25340209	25340209	7.26959033337085	-3.1997284255273	3.10597422863474e-37	2.14283726599388e-35
TRINITY_DN74421_c0_g1_i1	ube2v1	Chr10	28241745	28241745	2.04991001893753	-7.04811859969358	2.55006577277578e-20	6.28051133557003e-19
TRINITY_DN101809_c0_g1_i2	sumo2	Chr10	35830902	35830902	3.78900059635821	2.34938448865497	3.81210926188392e-11	3.47339196074722e-10
TRINITY_DN125191_c6_g1_i4	rnf157	Chr10	36523251	36523251	8.23512269564508	2.6638653911751	2.07001425810112e-18	4.23770613999649e-17
TRINITY_DN127194_c0_g1_i3	lrrc34	scaffold_112	12139	12139	5.56322615103949	4.24423581121234	8.63700845626176e-15	1.22856816376586e-13
TRINITY_DN124793_c10_g1_i1	rrm1	scaffold_147	334689	334689	3.27319816509121	3.63023992761675	2.6014497345635e-15	3.93092471612542e-14
TRINITY_DN93894_c0_g2_i1	LOC100498237-like	scaffold_1584	6773	6773	0.168388560279643	3.65827445891449	1.24351253773009e-09	9.18286181708373e-09
TRINITY_DN124336_c0_g2_i1	fgd3-like	scaffold_192	166797	166797	4.33593019370203	-3.46447986357396	8.14555132464335e-20	1.91420456129119e-18
TRINITY_DN130615_c4_g1_i2	birc7	scaffold_2921	2480	2480	3.92953615390721	2.62185769659169	4.73814656207103e-07	2.32375187913745e-06
TRINITY_DN79738_c0_g1_i1	Xetrov90028445m	scaffold_384	7659	7659	1.71314102381135	-9.65354274257165	2.22369041244449e-24	7.80193712359994e-23
TRINITY_DN124109_c0_g2_i3	LOC100495930	scaffold_389	2417	2417	3.16568306731597	-2.2974058409061	9.11018394191023e-05	0.000296616755274202
TRINITY_DN136267_c1_g13_i1	Xetrov90028738m	scaffold_42	916253	916253	9.23799340357354	2.25213253881184	1.27782938567281e-06	5.8379568531346e-06
TRINITY_DN128209_c1_g2_i5	LOC100490281	scaffold_48	4984	4984	5.42768033329036	2.32885071939107	7.22400045956879e-10	5.50772052611936e-09
TRINITY_DN129575_c2_g1_i5	npffr2	scaffold_51	971509	971509	4.41069202494442	-2.59873100673849	5.194817279422e-14	6.80180370422289e-13
TRINITY_DN120661_c1_g1_i2	naglu	scaffold_755	8787	8787	3.34182307018545	2.08903904943666	4.50147141086179e-08	2.59793284801847e-07
TRINITY_DN78049_c0_g2_i1	Xetrov90030572m	scaffold_81	578357	578357	0.0936199923256061	4.47700179052398	1.1152404539879e-09	8.30631384680325e-09
TRINITY_DN135580_c5_g2_i3	NA	NA	NA	NA	3.92624190543388	2.99384575987086	3.17841159035349e-14	4.24994016089322e-13
TRINITY_DN111315_c0_g1_i1	NA	NA	NA	NA	0.0530385640178169	-3.63128407225549	8.88512781677823e-06	3.47578435142217e-05
TRINITY_DN125555_c1_g1_i2	NA	NA	NA	NA	0.231772912719154	2.31023572180193	0.000159390517728637	0.000494274925080145
TRINITY_DN125626_c0_g1_i1	NA	NA	NA	NA	5.11828035434118	-2.93148336917723	5.74238093397773e-15	8.34717228547278e-14
TRINITY_DN119717_c0_g1_i2	NA	NA	NA	NA	3.31428321051056	-6.34235663030435	2.29673498187409e-25	8.63572353184659e-24
TRINITY_DN131105_c0_g1_i1	NA	NA	NA	NA	5.93900285025595	-2.03895394014326	1.14251261815066e-13	1.43914487244438e-12
TRINITY_DN133622_c0_g1_i6	NA	NA	NA	NA	4.92953995007638	-4.36892702462011	8.73004675739619e-41	7.21428039732081e-39
TRINITY_DN97036_c0_g1_i1	NA	NA	NA	NA	3.52971971622317	-2.16441978589832	1.23642198752101e-07	6.65243978976247e-07
TRINITY_DN127527_c3_g1_i1	NA	NA	NA	NA	2.32301689814876	-2.53123413850567	3.24633040525097e-07	1.63439441960415e-06
TRINITY_DN127013_c6_g1_i2	NA	NA	NA	NA	5.23588102450316	-2.26065724091285	1.6833759432477e-09	1.21448549023563e-08
TRINITY_DN117122_c0_g1_i4	NA	NA	NA	NA	3.67963482853064	3.03541880485927	4.53171709160307e-13	5.33588400764955e-12
TRINITY_DN134707_c0_g6_i1	NA	NA	NA	NA	11.4165369755707	2.10149580426989	7.9010745885832e-09	5.10301296073395e-08
TRINITY_DN131121_c3_g4_i2	NA	NA	NA	NA	3.5466760410274	5.94703377415365	5.37365129229786e-28	2.36314957415672e-26
TRINITY_DN119570_c0_g2_i5	NA	NA	NA	NA	7.33473619079739	-2.82496607505438	2.73493164266865e-24	9.48742848170977e-23
TRINITY_DN114128_c0_g1_i1	NA	NA	NA	NA	1.07547550195711	-3.57803527886727	4.80627257810761e-08	2.76183161900427e-07
TRINITY_DN134425_c0_g2_i3	NA	NA	NA	NA	5.83952311473285	-2.0147107512798	0.000151172929337659	0.000470928098019552
TRINITY_DN122406_c2_g1_i2	NA	NA	NA	NA	1.462946551097	3.00393176712527	2.10105976913006e-06	9.20029277786767e-06
TRINITY_DN130708_c1_g2_i5	NA	NA	NA	NA	7.02381818890067	-2.45889288559838	5.23381562658629e-24	1.78091825845832e-22
TRINITY_DN116802_c0_g2_i1	NA	NA	NA	NA	6.65116774658569	-3.33283234490639	5.00447001166517e-31	2.59542168880842e-29
TRINITY_DN126428_c0_g1_i1	NA	NA	NA	NA	3.4445196411783	3.44778225991048	3.63915304402231e-10	2.8877697035928e-09
TRINITY_DN129482_c0_g1_i2	NA	NA	NA	NA	1.16365214919609	3.91463143316717	1.47653285300045e-10	1.23831156742342e-09
TRINITY_DN128861_c2_g1_i1	NA	NA	NA	NA	2.05284099286984	2.04460163343573	2.6090377475903e-05	9.44478363055796e-05
TRINITY_DN128566_c0_g1_i3	NA	NA	NA	NA	1.72288438389191	2.39418530475353	2.01268506227646e-06	8.84765685989029e-06
TRINITY_DN134340_c0_g2_i1	NA	NA	NA	NA	6.97048431036826	-2.46126516726243	2.17155421857323e-23	6.89033237285683e-22
TRINITY_DN120429_c3_g1_i1	NA	NA	NA	NA	4.79364666521546	3.95188790940168	2.83464647606636e-18	5.77162675993294e-17
TRINITY_DN95878_c0_g1_i2	NA	NA	NA	NA	1.6949246645068	-7.06305768692907	1.81525982513954e-20	4.52511178509922e-19
TRINITY_DN119586_c0_g3_i1	NA	NA	NA	NA	2.47289837839747	2.21943318062526	1.60141672575007e-06	7.15830420703816e-06
TRINITY_DN101907_c0_g2_i1	NA	NA	NA	NA	0.278201453958894	2.55796468797168	2.09143870321734e-05	7.68200214011448e-05
TRINITY_DN123695_c0_g4_i2	NA	NA	NA	NA	1.92049368665564	-4.56782734029349	2.62579881034298e-10	2.12398785089056e-09
TRINITY_DN129884_c3_g1_i1	NA	NA	NA	NA	4.31257493267555	-3.02700226992197	2.59261978298619e-06	1.11472274259898e-05
TRINITY_DN127309_c3_g2_i2	NA	NA	NA	NA	0.833284299163729	-2.2231901397743	0.000110189704535825	0.000353559911012405
TRINITY_DN118868_c0_g1_i1	NA	NA	NA	NA	1.8844133404774	-2.19765861580138	0.00051202023349282	0.00142554318988005
TRINITY_DN118179_c0_g1_i1	NA	NA	NA	NA	3.81023875796259	-5.26447467966994	4.09187115242907e-30	2.01555924014847e-28
TRINITY_DN127751_c6_g2_i1	NA	NA	NA	NA	1.15068296236325	3.08607776765415	5.66150399124837e-08	3.2075221005164e-07
