"gid"	"Log2RPKM"	"sex"
"TRINITY_DN116685_c1_g1_i2"	0.379642125863391	"meanmale"
"TRINITY_DN116707_c0_g1_i1"	1.02548410713968	"meanmale"
"TRINITY_DN116728_c0_g1_i2"	4.62821824686757	"meanmale"
"TRINITY_DN116738_c0_g1_i1"	4.00065593542899	"meanmale"
"TRINITY_DN116761_c0_g1_i4"	2.40255466999093	"meanmale"
"TRINITY_DN116797_c0_g2_i1"	3.53129895529917	"meanmale"
"TRINITY_DN117156_c0_g1_i1"	1.56621290820812	"meanmale"
"TRINITY_DN117170_c0_g1_i1"	2.30593241183986	"meanmale"
"TRINITY_DN117241_c3_g1_i2"	2.71438622704643	"meanmale"
"TRINITY_DN117640_c0_g1_i2"	2.42087368621363	"meanmale"
"TRINITY_DN117755_c0_g1_i1"	5.72295441747805	"meanmale"
"TRINITY_DN117820_c0_g3_i1"	0.642451373343203	"meanmale"
"TRINITY_DN117870_c0_g5_i2"	0.589415249313191	"meanmale"
"TRINITY_DN117884_c1_g1_i1"	0.352363163016461	"meanmale"
"TRINITY_DN117885_c0_g1_i3"	6.46674748169092	"meanmale"
"TRINITY_DN117942_c0_g1_i2"	-0.714772347440736	"meanmale"
"TRINITY_DN118227_c0_g1_i2"	1.41245262129319	"meanmale"
"TRINITY_DN118266_c0_g1_i1"	1.03268836436871	"meanmale"
"TRINITY_DN118284_c0_g1_i1"	1.16424546537123	"meanmale"
"TRINITY_DN118393_c0_g1_i3"	5.69180756591974	"meanmale"
"TRINITY_DN118431_c0_g1_i1"	5.04673854460357	"meanmale"
"TRINITY_DN118457_c0_g3_i1"	2.50646148363831	"meanmale"
"TRINITY_DN118540_c0_g2_i1"	-0.676700158219154	"meanmale"
"TRINITY_DN118565_c0_g1_i1"	1.42284986495348	"meanmale"
"TRINITY_DN118623_c0_g1_i1"	5.78618945658396	"meanmale"
"TRINITY_DN118731_c3_g2_i1"	3.47694435454287	"meanmale"
"TRINITY_DN118874_c0_g1_i1"	4.92005771670195	"meanmale"
"TRINITY_DN118899_c0_g1_i1"	2.88195607182828	"meanmale"
"TRINITY_DN119358_c1_g1_i1"	5.89868228665703	"meanmale"
"TRINITY_DN119358_c1_g2_i4"	3.18045904108884	"meanmale"
"TRINITY_DN119416_c2_g1_i1"	2.37104189599586	"meanmale"
"TRINITY_DN119556_c0_g16_i1"	-0.623880546508117	"meanmale"
"TRINITY_DN119556_c0_g19_i1"	0.520171988359978	"meanmale"
"TRINITY_DN119592_c2_g1_i2"	2.2011128811285	"meanmale"
"TRINITY_DN119634_c0_g1_i1"	0.680498385034584	"meanmale"
"TRINITY_DN119670_c0_g1_i4"	5.73377631989407	"meanmale"
"TRINITY_DN119733_c1_g1_i9"	4.77704154658909	"meanmale"
"TRINITY_DN119901_c0_g2_i2"	4.08515526695344	"meanmale"
"TRINITY_DN120002_c1_g1_i1"	1.65807916377938	"meanmale"
"TRINITY_DN120010_c0_g1_i1"	2.68044104409698	"meanmale"
"TRINITY_DN120044_c0_g2_i2"	1.7443723434846	"meanmale"
"TRINITY_DN120135_c0_g1_i1"	2.20831649231421	"meanmale"
"TRINITY_DN120324_c0_g1_i2"	3.53840667663647	"meanmale"
"TRINITY_DN120340_c2_g4_i4"	2.57356920466677	"meanmale"
"TRINITY_DN120395_c0_g1_i1"	3.04369995136474	"meanmale"
"TRINITY_DN120448_c1_g1_i3"	4.50873104990563	"meanmale"
"TRINITY_DN120481_c0_g1_i2"	4.2533525148699	"meanmale"
"TRINITY_DN120528_c0_g1_i2"	3.58423938412221	"meanmale"
"TRINITY_DN120629_c2_g4_i6"	5.61186356780065	"meanmale"
"TRINITY_DN120714_c0_g1_i1"	2.7494235582623	"meanmale"
"TRINITY_DN120731_c0_g1_i5"	3.23693120498506	"meanmale"
"TRINITY_DN120758_c3_g1_i1"	2.16382622649319	"meanmale"
"TRINITY_DN120758_c3_g3_i1"	1.68101503505004	"meanmale"
"TRINITY_DN121065_c0_g1_i2"	1.98726750402519	"meanmale"
"TRINITY_DN121093_c3_g5_i3"	3.12632239255939	"meanmale"
"TRINITY_DN121243_c0_g1_i4"	5.93756155893077	"meanmale"
"TRINITY_DN121257_c0_g1_i1"	2.62616621177973	"meanmale"
"TRINITY_DN121322_c0_g1_i2"	4.17723601883045	"meanmale"
"TRINITY_DN121418_c2_g1_i1"	6.71846697159234	"meanmale"
"TRINITY_DN121465_c5_g2_i1"	2.76871052995296	"meanmale"
"TRINITY_DN121490_c3_g1_i3"	0.286310150919131	"meanmale"
"TRINITY_DN121497_c2_g2_i2"	4.70608024611818	"meanmale"
"TRINITY_DN121524_c0_g1_i2"	3.54603194510098	"meanmale"
"TRINITY_DN121580_c0_g1_i1"	1.26695807705463	"meanmale"
"TRINITY_DN121580_c0_g2_i1"	1.21606428515628	"meanmale"
"TRINITY_DN121583_c1_g3_i5"	2.15567671535622	"meanmale"
"TRINITY_DN121601_c6_g1_i1"	1.13134270266985	"meanmale"
"TRINITY_DN121660_c4_g4_i1"	1.36856618872488	"meanmale"
"TRINITY_DN121675_c2_g1_i3"	1.51078858668905	"meanmale"
"TRINITY_DN121797_c0_g1_i2"	4.62805596598217	"meanmale"
"TRINITY_DN121846_c0_g2_i2"	2.11771395403951	"meanmale"
"TRINITY_DN121909_c0_g2_i1"	2.34886774012485	"meanmale"
"TRINITY_DN121909_c0_g4_i1"	2.21475000002287	"meanmale"
"TRINITY_DN121941_c0_g10_i1"	4.48056404287792	"meanmale"
"TRINITY_DN122038_c0_g1_i2"	3.700962544119	"meanmale"
"TRINITY_DN122160_c0_g4_i1"	0.46102270962492	"meanmale"
"TRINITY_DN122162_c1_g1_i2"	1.13317911663813	"meanmale"
"TRINITY_DN122177_c1_g1_i1"	0.299111126018613	"meanmale"
"TRINITY_DN122351_c0_g1_i2"	1.06317718755919	"meanmale"
"TRINITY_DN122416_c0_g1_i4"	1.49742062724323	"meanmale"
"TRINITY_DN122600_c2_g2_i1"	4.19700010002976	"meanmale"
"TRINITY_DN122630_c10_g2_i2"	2.70985011664525	"meanmale"
"TRINITY_DN122657_c3_g1_i1"	7.24584153420263	"meanmale"
"TRINITY_DN122807_c0_g1_i1"	0.592406000901219	"meanmale"
"TRINITY_DN122876_c3_g1_i10"	6.60907400243875	"meanmale"
"TRINITY_DN122908_c0_g1_i1"	2.97652028270605	"meanmale"
"TRINITY_DN122909_c5_g5_i1"	2.74524506485403	"meanmale"
"TRINITY_DN122991_c3_g1_i1"	4.2014167882345	"meanmale"
"TRINITY_DN123208_c0_g1_i1"	-0.256836594598409	"meanmale"
"TRINITY_DN123298_c0_g2_i2"	0.777758604097728	"meanmale"
"TRINITY_DN123374_c0_g1_i4"	5.93789845924798	"meanmale"
"TRINITY_DN123456_c0_g6_i3"	8.04229958137918	"meanmale"
"TRINITY_DN123513_c0_g1_i2"	2.26656556744539	"meanmale"
"TRINITY_DN123534_c0_g1_i2"	3.4092648918143	"meanmale"
"TRINITY_DN123549_c0_g1_i2"	0.678217865405221	"meanmale"
"TRINITY_DN123637_c0_g1_i2"	0.139898259485833	"meanmale"
"TRINITY_DN123733_c4_g1_i2"	3.41553760388652	"meanmale"
"TRINITY_DN123748_c0_g1_i1"	-0.0358181243788534	"meanmale"
"TRINITY_DN123784_c7_g8_i1"	2.68829203751438	"meanmale"
"TRINITY_DN123790_c0_g1_i2"	0.21160016933126	"meanmale"
"TRINITY_DN123854_c0_g4_i5"	5.6014075313106	"meanmale"
"TRINITY_DN124034_c2_g15_i1"	1.69482178805387	"meanmale"
"TRINITY_DN124049_c5_g2_i1"	5.55440746352922	"meanmale"
"TRINITY_DN124076_c2_g2_i3"	9.00069954807913	"meanmale"
"TRINITY_DN124081_c0_g8_i1"	1.32336595187374	"meanmale"
"TRINITY_DN124093_c3_g9_i1"	4.32968611207899	"meanmale"
"TRINITY_DN124099_c3_g1_i1"	2.19549708570338	"meanmale"
"TRINITY_DN124136_c0_g3_i1"	0.0761017332354017	"meanmale"
"TRINITY_DN124151_c5_g6_i3"	0.0813480004223953	"meanmale"
"TRINITY_DN124180_c0_g7_i1"	3.56763309373474	"meanmale"
"TRINITY_DN124181_c0_g1_i1"	2.9116867971016	"meanmale"
"TRINITY_DN124205_c0_g1_i1"	3.26897188973012	"meanmale"
"TRINITY_DN124217_c2_g4_i3"	3.6637299614287	"meanmale"
"TRINITY_DN124233_c1_g1_i3"	2.32859332799576	"meanmale"
"TRINITY_DN124284_c0_g1_i4"	3.03748689173514	"meanmale"
"TRINITY_DN124346_c9_g1_i1"	1.15095533991711	"meanmale"
"TRINITY_DN124412_c0_g5_i9"	2.75438328975204	"meanmale"
"TRINITY_DN124423_c0_g1_i3"	-0.978426498090648	"meanmale"
"TRINITY_DN124536_c0_g2_i2"	2.9627490538837	"meanmale"
"TRINITY_DN124538_c2_g3_i2"	1.23908685822327	"meanmale"
"TRINITY_DN124561_c0_g1_i1"	1.04504879019858	"meanmale"
"TRINITY_DN124623_c3_g1_i1"	6.13073739806443	"meanmale"
"TRINITY_DN124623_c3_g3_i1"	6.57520334409249	"meanmale"
"TRINITY_DN124728_c6_g7_i1"	2.27678106679462	"meanmale"
"TRINITY_DN124731_c3_g1_i2"	3.46047944572792	"meanmale"
"TRINITY_DN124744_c0_g1_i1"	3.24427906887397	"meanmale"
"TRINITY_DN124820_c0_g1_i1"	1.7639097325705	"meanmale"
"TRINITY_DN124874_c1_g1_i1"	4.87270008328907	"meanmale"
"TRINITY_DN124908_c0_g1_i1"	0.874997155465067	"meanmale"
"TRINITY_DN124948_c0_g1_i6"	3.38951196954092	"meanmale"
"TRINITY_DN124983_c3_g1_i1"	2.02248312565361	"meanmale"
"TRINITY_DN124990_c0_g3_i2"	3.76439433859699	"meanmale"
"TRINITY_DN125075_c1_g1_i1"	1.72934857740591	"meanmale"
"TRINITY_DN125075_c1_g2_i3"	0.809486501452074	"meanmale"
"TRINITY_DN125124_c5_g1_i1"	4.06535850765849	"meanmale"
"TRINITY_DN125138_c7_g3_i10"	3.12652684163065	"meanmale"
"TRINITY_DN125174_c0_g8_i1"	4.59153280150601	"meanmale"
"TRINITY_DN125213_c1_g1_i3"	2.46408081563774	"meanmale"
"TRINITY_DN125260_c4_g1_i9"	3.25223180654555	"meanmale"
"TRINITY_DN125266_c2_g2_i2"	4.15792079342794	"meanmale"
"TRINITY_DN125272_c0_g1_i3"	4.30041220519563	"meanmale"
"TRINITY_DN125283_c5_g3_i3"	5.69894099764213	"meanmale"
"TRINITY_DN125325_c9_g1_i1"	2.66303760860119	"meanmale"
"TRINITY_DN125335_c7_g1_i2"	4.99622237766533	"meanmale"
"TRINITY_DN125353_c3_g2_i2"	1.99898729339318	"meanmale"
"TRINITY_DN125398_c5_g2_i1"	3.55572885055946	"meanmale"
"TRINITY_DN125462_c0_g1_i2"	4.02628926184668	"meanmale"
"TRINITY_DN125466_c11_g2_i1"	2.18227534554023	"meanmale"
"TRINITY_DN125503_c0_g1_i1"	1.47260338120504	"meanmale"
"TRINITY_DN125552_c1_g2_i2"	3.45505578444724	"meanmale"
"TRINITY_DN125609_c0_g1_i2"	3.2616266031529	"meanmale"
"TRINITY_DN125647_c0_g1_i9"	0.795731943720001	"meanmale"
"TRINITY_DN125745_c5_g1_i4"	7.21208691670541	"meanmale"
"TRINITY_DN125793_c1_g7_i4"	1.01899028573152	"meanmale"
"TRINITY_DN125867_c6_g4_i1"	3.51667660805935	"meanmale"
"TRINITY_DN125884_c1_g1_i5"	4.01732590465318	"meanmale"
"TRINITY_DN125900_c0_g1_i1"	-0.194381936324081	"meanmale"
"TRINITY_DN125906_c5_g3_i1"	1.43909250760994	"meanmale"
"TRINITY_DN125925_c5_g1_i1"	2.98774993918606	"meanmale"
"TRINITY_DN125938_c4_g5_i1"	2.56692126039001	"meanmale"
"TRINITY_DN126091_c1_g2_i1"	5.50443896654389	"meanmale"
"TRINITY_DN126149_c3_g1_i1"	3.48768666373222	"meanmale"
"TRINITY_DN126259_c0_g2_i4"	4.00364628074994	"meanmale"
"TRINITY_DN126267_c3_g1_i1"	1.91854470579271	"meanmale"
"TRINITY_DN126268_c0_g1_i2"	3.5494170742731	"meanmale"
"TRINITY_DN126295_c0_g1_i7"	2.14993401121005	"meanmale"
"TRINITY_DN126349_c0_g1_i2"	3.37426352373646	"meanmale"
"TRINITY_DN126384_c1_g6_i1"	2.43707525118318	"meanmale"
"TRINITY_DN126398_c0_g1_i1"	2.01268345728646	"meanmale"
"TRINITY_DN126418_c2_g4_i16"	2.95299852577327	"meanmale"
"TRINITY_DN126419_c5_g1_i1"	5.73691346693946	"meanmale"
"TRINITY_DN126424_c0_g2_i6"	1.27279560010733	"meanmale"
"TRINITY_DN126442_c0_g1_i1"	1.97263371549175	"meanmale"
"TRINITY_DN126460_c0_g2_i1"	4.79760414477778	"meanmale"
"TRINITY_DN126460_c0_g5_i1"	6.86456093563079	"meanmale"
"TRINITY_DN126469_c1_g1_i1"	2.23353536410538	"meanmale"
"TRINITY_DN126527_c2_g1_i1"	4.09379576500327	"meanmale"
"TRINITY_DN126593_c2_g1_i4"	3.45647091458904	"meanmale"
"TRINITY_DN126598_c0_g1_i2"	3.48951923681839	"meanmale"
"TRINITY_DN126598_c0_g2_i1"	2.3791084189416	"meanmale"
"TRINITY_DN126614_c0_g1_i1"	1.33909890493552	"meanmale"
"TRINITY_DN126720_c3_g2_i5"	8.39542923583067	"meanmale"
"TRINITY_DN126783_c1_g10_i1"	3.86913462686582	"meanmale"
"TRINITY_DN126808_c0_g1_i1"	3.20417698449214	"meanmale"
"TRINITY_DN126836_c2_g1_i2"	7.41053444902356	"meanmale"
"TRINITY_DN126877_c0_g1_i1"	0.413829212430114	"meanmale"
"TRINITY_DN126878_c0_g1_i1"	1.4449877096662	"meanmale"
"TRINITY_DN126888_c6_g1_i1"	4.0509262970471	"meanmale"
"TRINITY_DN126888_c6_g2_i3"	6.5898770913015	"meanmale"
"TRINITY_DN126900_c0_g6_i1"	3.26143527783753	"meanmale"
"TRINITY_DN126900_c0_g7_i1"	5.08005504378306	"meanmale"
"TRINITY_DN126981_c2_g1_i2"	2.52304445928695	"meanmale"
"TRINITY_DN126986_c0_g1_i1"	3.38280541053002	"meanmale"
"TRINITY_DN127055_c1_g5_i1"	0.287810502546111	"meanmale"
"TRINITY_DN127146_c0_g1_i1"	4.46243620923287	"meanmale"
"TRINITY_DN127208_c2_g6_i1"	0.0522618751041989	"meanmale"
"TRINITY_DN127211_c0_g1_i1"	-0.062875849483934	"meanmale"
"TRINITY_DN127236_c4_g3_i2"	7.60410833995865	"meanmale"
"TRINITY_DN127236_c4_g6_i1"	4.45057276983036	"meanmale"
"TRINITY_DN127236_c4_g7_i4"	2.11724213343564	"meanmale"
"TRINITY_DN127245_c0_g1_i2"	3.8853291598878	"meanmale"
"TRINITY_DN127268_c1_g2_i1"	6.49466765421392	"meanmale"
"TRINITY_DN127277_c0_g2_i2"	2.90382367522792	"meanmale"
"TRINITY_DN127303_c2_g2_i1"	5.11245960987793	"meanmale"
"TRINITY_DN127303_c2_g3_i3"	5.26152892035725	"meanmale"
"TRINITY_DN127333_c1_g1_i5"	5.30352195040037	"meanmale"
"TRINITY_DN127347_c4_g6_i1"	5.98883256278097	"meanmale"
"TRINITY_DN127361_c15_g1_i3"	1.0499349073532	"meanmale"
"TRINITY_DN127372_c3_g2_i2"	3.46033291324428	"meanmale"
"TRINITY_DN127421_c2_g1_i1"	1.91799577548566	"meanmale"
"TRINITY_DN127464_c0_g2_i1"	3.5233255199476	"meanmale"
"TRINITY_DN127464_c0_g7_i1"	3.45343425892117	"meanmale"
"TRINITY_DN127516_c1_g1_i2"	0.633223369487482	"meanmale"
"TRINITY_DN127528_c0_g1_i2"	6.20216681409783	"meanmale"
"TRINITY_DN127548_c0_g6_i3"	3.83563785813998	"meanmale"
"TRINITY_DN127623_c0_g1_i8"	4.35025436896828	"meanmale"
"TRINITY_DN127632_c0_g1_i2"	0.641710709492497	"meanmale"
"TRINITY_DN127647_c0_g1_i3"	7.04292177977438	"meanmale"
"TRINITY_DN127648_c1_g6_i1"	1.44959431636816	"meanmale"
"TRINITY_DN127695_c4_g1_i1"	0.471699007366296	"meanmale"
"TRINITY_DN127832_c2_g1_i1"	2.94738011017473	"meanmale"
"TRINITY_DN127870_c2_g2_i1"	1.7318984367724	"meanmale"
"TRINITY_DN127874_c4_g1_i1"	2.05739236658621	"meanmale"
"TRINITY_DN127901_c0_g4_i1"	1.34962766172883	"meanmale"
"TRINITY_DN127966_c0_g1_i3"	7.33458800598524	"meanmale"
"TRINITY_DN127994_c1_g1_i1"	1.62698096010498	"meanmale"
"TRINITY_DN127998_c1_g5_i6"	2.1290790115986	"meanmale"
"TRINITY_DN128071_c0_g1_i3"	2.63982080629644	"meanmale"
"TRINITY_DN128174_c4_g1_i1"	3.1774108244769	"meanmale"
"TRINITY_DN128194_c3_g1_i3"	2.23835886688084	"meanmale"
"TRINITY_DN128205_c1_g3_i4"	3.15667619899299	"meanmale"
"TRINITY_DN128260_c1_g5_i6"	6.61180093145646	"meanmale"
"TRINITY_DN128286_c2_g1_i2"	6.23037387327512	"meanmale"
"TRINITY_DN128313_c5_g2_i1"	8.40753908424147	"meanmale"
"TRINITY_DN128353_c0_g4_i3"	5.02126981141168	"meanmale"
"TRINITY_DN128381_c1_g3_i2"	4.15034023810263	"meanmale"
"TRINITY_DN128448_c2_g1_i2"	4.68288687696545	"meanmale"
"TRINITY_DN128490_c0_g1_i4"	3.1250752953579	"meanmale"
"TRINITY_DN128511_c3_g1_i1"	3.73682903697861	"meanmale"
"TRINITY_DN128513_c1_g2_i6"	6.054205048302	"meanmale"
"TRINITY_DN128540_c3_g8_i1"	3.94973517869975	"meanmale"
"TRINITY_DN128587_c0_g1_i3"	2.81775075828811	"meanmale"
"TRINITY_DN128607_c0_g1_i1"	4.91675237421213	"meanmale"
"TRINITY_DN128607_c0_g2_i1"	5.30697181612798	"meanmale"
"TRINITY_DN128633_c6_g7_i2"	2.56895843290759	"meanmale"
"TRINITY_DN128639_c3_g3_i1"	4.72085079221698	"meanmale"
"TRINITY_DN128644_c0_g2_i5"	3.27490346592824	"meanmale"
"TRINITY_DN128659_c2_g1_i2"	2.3771589922994	"meanmale"
"TRINITY_DN128660_c0_g1_i3"	5.24270677961958	"meanmale"
"TRINITY_DN128683_c0_g1_i2"	4.44511450478765	"meanmale"
"TRINITY_DN128743_c0_g1_i5"	2.50054475544652	"meanmale"
"TRINITY_DN128811_c0_g2_i1"	2.29482259425971	"meanmale"
"TRINITY_DN128813_c2_g3_i1"	5.77342339683897	"meanmale"
"TRINITY_DN128854_c0_g1_i2"	1.26773118277482	"meanmale"
"TRINITY_DN128883_c0_g1_i2"	2.25482243090971	"meanmale"
"TRINITY_DN128911_c0_g1_i2"	1.29708113193946	"meanmale"
"TRINITY_DN128912_c6_g1_i1"	4.9772652209122	"meanmale"
"TRINITY_DN128941_c3_g5_i2"	5.61985945699839	"meanmale"
"TRINITY_DN128955_c5_g1_i1"	2.4171763094299	"meanmale"
"TRINITY_DN128988_c1_g1_i4"	3.35617225428373	"meanmale"
"TRINITY_DN129004_c0_g3_i2"	3.80586166295775	"meanmale"
"TRINITY_DN129017_c1_g1_i1"	5.10471065854129	"meanmale"
"TRINITY_DN129034_c7_g7_i3"	2.26978915200961	"meanmale"
"TRINITY_DN129039_c0_g1_i1"	1.02861695081476	"meanmale"
"TRINITY_DN129043_c1_g6_i3"	4.56050263629203	"meanmale"
"TRINITY_DN129053_c3_g4_i1"	0.943943541073814	"meanmale"
"TRINITY_DN129065_c3_g2_i2"	3.23430464323608	"meanmale"
"TRINITY_DN129084_c8_g2_i1"	4.54800558805012	"meanmale"
"TRINITY_DN129108_c0_g5_i7"	9.39824531153696	"meanmale"
"TRINITY_DN129128_c4_g1_i5"	3.45723924267278	"meanmale"
"TRINITY_DN129158_c1_g1_i4"	3.66288298972286	"meanmale"
"TRINITY_DN129279_c4_g4_i1"	3.41278320225036	"meanmale"
"TRINITY_DN129289_c0_g1_i19"	3.298172101225	"meanmale"
"TRINITY_DN129309_c1_g1_i4"	7.08535553020422	"meanmale"
"TRINITY_DN129329_c6_g2_i1"	5.23459511696046	"meanmale"
"TRINITY_DN129435_c2_g1_i1"	1.77043583561151	"meanmale"
"TRINITY_DN129648_c0_g1_i3"	3.62971732001542	"meanmale"
"TRINITY_DN129653_c1_g2_i1"	1.89376937478663	"meanmale"
"TRINITY_DN129653_c1_g3_i2"	2.09813694469955	"meanmale"
"TRINITY_DN129661_c1_g6_i1"	2.44001186902298	"meanmale"
"TRINITY_DN129671_c1_g5_i2"	4.0869975049821	"meanmale"
"TRINITY_DN129671_c1_g9_i1"	4.52170562771115	"meanmale"
"TRINITY_DN129733_c3_g5_i1"	2.46540915815785	"meanmale"
"TRINITY_DN129794_c4_g1_i1"	1.63080245840018	"meanmale"
"TRINITY_DN129836_c0_g2_i1"	2.91397777664682	"meanmale"
"TRINITY_DN129910_c0_g1_i2"	0.64519865174323	"meanmale"
"TRINITY_DN130034_c2_g2_i1"	5.66399306229988	"meanmale"
"TRINITY_DN130043_c0_g2_i4"	0.764076314898338	"meanmale"
"TRINITY_DN130045_c0_g3_i2"	2.79865566757957	"meanmale"
