gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB	A17MB	A17FB	A16MB	A16FB	A15MB	A15FB	A12FB	A10MB	A10FB	A8MB	average	ward.D
TRINITY_DN117634_c0_g2_i1	NA	NA	NA	NA	2.38597366522246	-5.37152485829739	4.38898958899489e-05	0.0118637075727015	-2.77113366690861	4.14112508599065	-2.77113366690861	-2.77113366690861	-2.77113366690861	2.17336258288344	4.31576835788098	0.404923645810714	3.09299558615748	-2.77113366690861	1	2
TRINITY_DN117646_c0_g2_i1	NA	NA	NA	NA	2.06479669133456	1.83223686029936	7.95892554863761e-05	0.018869629407172	2.28331920850389	1.08064795364727	1.13801088366687	1.04246926100847	2.71501102214256	0.332214181504748	1.40534205387031	1.84822776174739	0.502963121645829	3.89149519758026	2	1
TRINITY_DN117838_c2_g1_i2	NA	NA	NA	NA	1.65739278824382	-7.06087923353665	5.6738383635192e-09	1.0735712732116e-05	-2.77113366690861	-1.77445964868198	-2.77113366690861	3.26143409593985	-1.80569390692277	2.92436204770076	-2.12092310909209	-2.77113366690861	3.71225847320625	-2.77113366690861	1	2
TRINITY_DN118022_c0_g1_i1	usp7	Chr09	34762584	34762584	4.80800971320031	4.3282927727004	1.62405966914532e-07	0.00015933829865059	2.28331920850389	1.03003831623308	1.85990650353814	1.6926029494441	6.52969328963283	2.25321947497358	0.986608510603693	2.76959341680273	0.880227204511158	7.3002866680346	2	1
TRINITY_DN118329_c0_g1_i1	NA	NA	NA	NA	6.17570043249975	-0.804706451108912	8.3796051729227e-06	0.00363894657427414	5.53856875610602	6.35150162073819	5.78569675030971	6.65547627382841	5.53125349149373	6.21604097781315	6.51540091322041	6.11492352669114	6.79700937658347	5.53214391333455	1	2
TRINITY_DN120105_c0_g1_i1	NA	NA	NA	NA	4.43861213926602	-0.688157206744377	0.0002414404862854	0.0460126509474838	4.11035047403762	4.5486777597009	4.11973934363116	4.95157923994921	3.91444876444488	4.85295607281863	4.47033348368367	4.16091498847758	4.81686083764454	3.97029813131185	1	2
TRINITY_DN120797_c1_g2_i1	NA	NA	NA	NA	0.269112866853469	-5.31101182172001	1.16300390030218e-06	0.000716464495790811	-2.77113366690861	1.86632985093277	-2.77113366690861	-2.77113366690861	-2.77113366690861	-0.266946271228769	2.29304395892499	-1.38837382264339	0.880227204511158	-2.77113366690861	1	2
TRINITY_DN120835_c1_g3_i1	NA	NA	NA	NA	1.40724904783055	-4.04793994634513	1.08780588611942e-07	0.000115263911693214	-1.37121959961556	3.09268550250114	-1.27076700458973	-1.59229491072016	-1.80569390692277	1.19271524760784	3.14097273300826	-0.229370537593438	2.23902044254117	-2.16985510273109	1	2
TRINITY_DN120963_c0_g1_i2	NA	NA	NA	NA	2.0724702911907	3.60217819584885	2.63001944777208e-06	0.00148232372705281	-0.0789604538199044	-0.776125519382973	0.482252832667071	0.0151299740795991	3.55206824993483	-0.266946271228769	-0.453314268283149	0.404923645810714	-0.810882150454855	4.47661965465762	2	1
TRINITY_DN120967_c0_g2_i1	NA	NA	NA	NA	4.75655951088929	1.37712074290394	2.6785730730131e-05	0.00884366250529062	4.5356610721446	3.90175190453329	4.21301546022826	3.7054880964923	5.86757810511407	3.87715288886927	3.61365177810621	4.57616448042495	4.35590431955337	6.13980626240907	2	1
TRINITY_DN120979_c0_g1_i3	NA	NA	NA	NA	8.14021509532872	1.50723636597672	4.24348831483834e-06	0.00208166676777903	8.07591156603474	7.39776200650922	8.36081509174517	7.39566269488644	9.14024474939029	7.34411232978706	7.30112137706652	7.67142864676968	6.27111738813165	9.49142846378928	2	1
TRINITY_DN121505_c1_g3_i1	NA	NA	NA	NA	2.55551912445676	1.51127851266101	0.0001140299528861	0.0247594545242031	3.63114152765718	0.807725331260082	2.75615366457419	1.9676455219698	2.78484096307698	1.29688162839777	0.859731261394082	3.64959261015755	2.49890466481367	2.20644694570093	3	1
TRINITY_DN121659_c3_g3_i2	NA	NA	NA	NA	2.92001893479267	-2.03025143949487	4.16024981915543e-07	0.000324132405027728	1.99555361732033	3.79970540620809	1.92921335705044	3.67792512838443	0.439313623479002	2.73336983210102	4.32780310940822	2.18351821184799	2.79143756580793	0.796687886822809	1	2
TRINITY_DN122025_c0_g1_i3	NA	NA	NA	NA	3.72602855583925	1.24257071927806	2.01503757586753e-05	0.00702346649799089	4.32716446635216	2.80730824154764	4.32010926298985	2.27413165967808	4.70102426762482	3.50546048946787	2.67858590549136	4.01443493202447	3.33018814093456	3.36403381275484	3	1
TRINITY_DN122048_c0_g1_i1	NA	NA	NA	NA	3.3723803845723	-5.13010446729062	2.84099554616755e-06	0.00156787441704122	-1.70585611161393	5.08642147674716	-2.08432806734718	-2.77113366690861	-1.80569390692277	3.0339327675688	5.33748937848385	1.27682208138867	4.14414512277109	-1.74672825106522	1	2
TRINITY_DN122118_c0_g1_i1	NA	NA	NA	NA	7.82406978741518	1.59707475071684	3.91696558259628e-05	0.0111570342239759	8.91927426589915	6.50530575146168	8.47277115021167	7.45319417731614	8.17272017091598	6.51090876542324	6.69221448494772	9.00810345607021	6.68031626982888	5.9065075764828	3	1
TRINITY_DN122261_c0_g1_i1	NA	NA	NA	NA	1.9613936781955	3.06475280495746	3.79879537111187e-05	0.0111279316293326	0.0381054887933421	0.129987011119718	0.571667145993218	-1.34607205598639	3.88295244350087	0.00320457627634611	0.198388329573982	0.0143709137767195	-0.00929604866057377	3.92065126113388	2	1
TRINITY_DN122660_c2_g2_i4	NA	NA	NA	NA	5.44233630947835	0.92302923008202	1.48476119025788e-05	0.00546268387915713	5.98564315408857	4.68984994582224	5.01348500222378	4.82221714073332	5.86527742911385	5.02964724278881	4.87069868243942	5.75904522765376	5.10302939308474	6.25159111889818	2	1
TRINITY_DN122960_c4_g4_i2	NA	NA	NA	NA	3.27661822363532	1.2191909100841	3.77434827019314e-06	0.00192274010918108	3.29712077515483	2.63175467155826	3.57728337679865	1.92138170244806	3.61914367318622	2.73336983210102	2.7518756020195	3.90528951435493	2.60314680593628	4.20169183396075	3	1
TRINITY_DN123024_c0_g1_i1	NA	NA	NA	NA	2.41871936120623	-4.54969459389478	0.000195129762274437	0.0384933899375419	-2.14232628532675	4.13515141384035	-2.77113366690861	-2.77113366690861	-2.77113366690861	2.5557941606412	4.40367321699769	1.07658548873093	2.64282229930049	-2.16985510273109	1	2
TRINITY_DN123054_c2_g2_i2	NA	NA	NA	NA	2.20683401880236	1.29049246631366	3.8345722364242e-05	0.0111279316293326	3.28532729293773	1.43202081780186	2.17728273795544	1.82415040847503	2.72519605839029	1.19271524760784	1.31149419780549	2.37033605510219	1.38019988284251	2.66845476894621	3	1
TRINITY_DN123398_c4_g3_i2	NA	NA	NA	NA	1.7777021208063	-5.17666104467309	3.34799059136526e-05	0.010078212586962	-2.77113366690861	3.57101673840259	-2.77113366690861	-2.77113366690861	-2.77113366690861	1.39403074469716	3.73610221149995	0.0143709137767195	2.33902317759626	-2.77113366690861	1	2
TRINITY_DN123680_c0_g1_i1	NA	NA	NA	NA	1.33537110279752	-3.39166415026735	3.15111203853992e-07	0.000269267606132008	-0.871404635124624	3.26670193695838	-0.373876272399434	-0.643328938974298	-1.80569390692277	1.44025736400116	2.80449853744462	-0.229370537593438	1.4264006329148	-1.4199682274	1	2
TRINITY_DN123754_c0_g1_i2	NA	NA	NA	NA	2.91253473619155	1.25922677421831	1.18102646339091e-05	0.00446934157360359	3.58378317892832	2.22241526415289	2.93528885293906	2.0981504572542	3.70398604226865	2.61744676708294	1.45007170816867	3.02745322172314	2.21289782735097	3.56206297814188	2	1
TRINITY_DN123918_c0_g2_i1	NA	NA	NA	NA	3.64470743287308	2.56817709151529	2.76896782357094e-05	0.00885801516297041	2.63885975231793	1.43202081780186	2.31312747250465	1.92138170244806	5.34896765165917	2.14573017668827	1.80029372277732	1.3673992666366	2.0154597054824	5.68014255899223	2	1
TRINITY_DN125115_c2_g1_i1	NA	NA	NA	NA	4.00953077049065	3.16458987274893	4.21405257577173e-05	0.0116281513262701	1.59807479975107	1.26700529486237	1.40455299286215	1.74666960453824	5.81132323157605	2.11755816601439	1.35918109612954	1.32282139935235	1.98491197099213	6.30646728815079	2	1
TRINITY_DN125191_c6_g2_i1	NA	NA	NA	NA	3.58176447876472	-3.08853810759127	9.94113906472721e-08	0.000113383436573456	-0.346133751669221	5.2446001701662	1.19540463933493	1.24387650244836	1.41059350301406	3.50546048946787	5.31650462559601	2.25643877773877	3.9443030624302	1.40383151404555	1	2
TRINITY_DN125863_c4_g1_i1	NA	NA	NA	NA	1.87692364075926	-2.59611741959538	5.66146263313272e-06	0.00267807402056581	-0.500902717827135	3.41212267905648	0.17501118280481	-0.276855262354379	-0.504906461156709	1.86987166656575	3.45810122415918	0.905761126785998	2.36297709266352	0.441897360548913	1	2
TRINITY_DN125892_c0_g1_i1	NA	NA	NA	NA	1.89403781333224	2.3682766786272	5.49991369797686e-05	0.0140089147941737	0.146381066058881	0.223040823371981	0.17501118280481	0.58908004322653	3.24741435701075	0.121409566655094	-0.156523917753248	2.70158214106466	0.812256991042195	3.58044923576352	2	1
TRINITY_DN125999_c6_g3_i1	NA	NA	NA	NA	0.346474355923688	-5.39833233035535	3.50894596281516e-07	0.000281672662287799	-2.77113366690861	2.17661830242581	-2.77113366690861	-2.77113366690861	-2.77113366690861	0.75429860104358	2.05317936429487	-1.38837382264339	0.586721485798905	-2.77113366690861	1	2
TRINITY_DN126288_c0_g1_i3	NA	NA	NA	NA	0.623381435996433	-1.91207294613552	3.86474031671799e-05	0.0111279316293326	-0.346133751669221	1.54446849258558	-0.373876272399434	0.100655543201057	-0.326005481330118	0.516106913066275	1.93227040906274	-0.695486477947263	1.4264006329148	-0.563420981864501	1	2
TRINITY_DN126485_c2_g1_i2	NA	NA	NA	NA	1.7621680628642	2.14538374540934	8.22881991934575e-06	0.00363302399439115	1.20612131585869	-0.776125519382973	2.98496187612015	0.181393497114666	2.33081269507313	0.825691827818343	0.986608510603693	3.25802530811917	0.319275226710582	1.27429298307082	3	1
TRINITY_DN126719_c0_g1_i3	NA	NA	NA	NA	4.19181153629087	5.45927766036488	8.20137429396349e-10	1.97504004588266e-06	5.40325693958855	-0.45453082958868	-0.0734847787126059	-0.388978517719227	0.624832093798892	0.599950356661959	-0.453314268283149	5.33972547284148	-0.00929604866057377	6.53693677575249	2	1
TRINITY_DN126888_c6_g3_i1	NA	NA	NA	NA	4.18649833245714	-1.20148657345687	2.7041776629994e-05	0.00884366250529062	2.84572938630798	5.2165862973845	3.58803856200677	4.99968546056603	4.19653269182026	4.23277596041316	4.29752587569258	3.197584925371	4.24426618657487	3.09660737441523	1	2
TRINITY_DN126942_c1_g2_i1	NA	NA	NA	NA	1.3703143266719	3.05366702487199	3.03144964087209e-14	1.60606201973403e-10	2.10694830204371	-0.606385733479997	2.38889001072311	-1.34607205598639	2.43376902754138	-0.423713236228374	-0.0282710884665306	1.9396335711717	-0.810882150454855	1.82983298741717	3	1
TRINITY_DN127055_c1_g7_i1	NA	NA	NA	NA	3.77460416398827	1.85531343253965	0.000105396457863157	0.0238628390495302	3.1092173079195	2.648626664043	2.71749398474301	2.3104856314544	5.44914546951959	3.20434027974234	2.13764363729639	2.94160943790706	2.33902317759626	5.30775625907475	2	1
TRINITY_DN127374_c0_g3_i1	NA	NA	NA	NA	0.359741194582976	-5.90981124046953	1.15708636858811e-08	2.04341452692661e-05	-2.14232628532675	1.71435641855336	-2.77113366690861	-2.77113366690861	-2.77113366690861	0.516106913066275	2.34133446922636	-2.15205960117653	1.23199631413682	-2.77113366690861	1	2
TRINITY_DN127522_c0_g1_i1	NA	NA	NA	NA	4.23400346004218	-1.10465670626498	1.02725650349677e-07	0.000113383436573456	3.22486891653089	4.757518044356	4.01204857242019	4.85950028281044	3.55206824993483	4.6167648058183	4.5850771290624	3.71141947297882	4.5561913331486	3.28776022204673	1	2
TRINITY_DN127567_c6_g4_i1	NA	NA	NA	NA	1.81561852879751	-6.07557048709947	2.57555193972177e-08	4.01331593430763e-05	-2.77113366690861	3.49841721641891	-2.77113366690861	-2.26390742015878	-2.77113366690861	1.57066356351964	3.80659635800297	-0.695486477947263	2.5623492685629	-2.77113366690861	1	2
TRINITY_DN127631_c8_g3_i1	NA	NA	NA	NA	3.89138919518197	-4.6139394620633	0.000103159770880777	0.0235577787123429	-2.77113366690861	5.78255720046046	-2.08432806734718	-2.26390742015878	-1.08278760230955	3.70797530347341	5.65896726832792	2.41349106268989	4.55098735050849	-1.74672825106522	1	2
TRINITY_DN127864_c2_g3_i1	znf652	Chr10	10320089	10320089	3.39572707998778	-3.96145968844176	2.53038180248212e-06	0.00145716986842938	0.512873922644755	4.93648398735935	-0.753718831503332	5.10433790090204	1.10216512769898	-0.423713236228374	4.97002697423073	-0.891645266359017	-0.137856700310125	1.13196553891816	1	2
TRINITY_DN127888_c0_g2_i1	NA	NA	NA	NA	0.968789398803206	3.56357513018572	7.43485475956466e-07	0.00049237325645217	1.30288360815597	-1.45319767126437	0.950710016339762	-2.77113366690861	1.27850503499953	-2.77113366690861	-2.12092310909209	1.7506365937771	0.319275226710582	2.8461242847561	3	1
TRINITY_DN128095_c4_g3_i3	NA	NA	NA	NA	3.22802948284229	2.14971211620008	3.96335541034427e-05	0.0111690728531936	2.07989556166806	1.58008426387912	2.4608716378815	1.99023272989602	4.71642276724425	2.11755816601439	1.6162911223789	2.13277286955091	1.67627007784418	5.13193391323958	2	1
TRINITY_DN128367_c1_g4_i3	NA	NA	NA	NA	10.6750109154947	5.48691026123544	1.63100561782874e-05	0.00583855929949775	5.27196837752202	6.1094413967622	4.76129268327812	7.0189541537226	12.673274155952	6.99412465493286	4.18955409078804	6.97890671918674	3.67447195133191	13.1779013824416	2	1
TRINITY_DN128465_c0_g5_i9	NA	NA	NA	NA	5.79605771779217	2.51750927245392	0.000140514755613133	0.0288545416759062	3.90988311052812	3.50769447792699	3.99598634726867	3.67792512838443	7.21289091317221	3.83451994099633	3.593855470984	3.92778918450748	5.02260083458585	8.11566124585226	2	1
TRINITY_DN128884_c3_g1_i1	NA	NA	NA	NA	3.76852566769133	1.4005146879565	7.97809925860047e-05	0.018869629407172	4.60845889822992	2.80730824154764	3.06412883394216	3.31609731063801	4.38177001888976	2.37721337907226	2.92029869510474	3.1345013090286	2.98908423490122	5.16885442862436	2	1
TRINITY_DN129262_c0_g1_i1	NA	NA	NA	NA	5.97407063311626	-0.958494880359875	6.85025332530584e-07	0.000465290283557312	5.23565934788997	6.17932215629273	5.70153532756941	6.56715053343406	5.21806010251896	6.24073929027491	6.25203925776776	5.79824199966465	6.57913946503333	4.97052814673907	1	2
TRINITY_DN129474_c1_g1_i2	pskh1	Chr04	46018550	46018550	4.00628078546964	-0.866553682133004	2.35728076759427e-05	0.00800568814532977	3.44225935261577	4.29907172509219	3.26514607086811	4.46312617946544	3.49368681062998	4.35243346164915	4.10816079300541	3.43599626006772	4.59716092645899	3.86173773131025	1	2
TRINITY_DN129581_c0_g1_i5	NA	NA	NA	NA	4.2323559533651	-1.01082764761392	4.44517508393818e-07	0.000336436251352921	3.42085883800491	4.38716012603036	3.99598634726867	4.84717931466453	3.55206824993483	4.67591774268871	4.49722450387007	3.63142996274636	4.78174948903564	3.57128539694227	1	2
TRINITY_DN129658_c2_g4_i1	NA	NA	NA	NA	4.72036340674565	0.971785741039734	1.89010505007435e-05	0.0066758510368626	4.93338394559405	4.28834568747723	4.61647264403698	4.18334134193371	5.42435492943736	4.03610279615427	4.05847049338868	4.61827409936212	4.20504754979136	5.68864234950506	2	1
TRINITY_DN129733_c3_g5_i1	NA	NA	NA	NA	1.09629633494111	2.10068498640081	6.25954739633626e-08	8.7271268699446e-05	2.15957791218541	-0.96853249799467	1.45242366839032	-0.276855262354379	1.89854917636602	-0.125556700994665	-0.0282710884665306	1.4526240999194	0.319275226710582	1.63249926245535	3	1
TRINITY_DN129784_c1_g7_i1	NA	NA	NA	NA	1.84554082357533	3.04552958929654	5.74140179446041e-05	0.0143480880693638	0.666247472079654	-0.317148563160135	3.74042723351752	-2.26390742015878	3.72950766531823	0.332214181504748	0.566628176987976	1.02186103810966	-0.611001576543674	-0.271978152808893	3	1
TRINITY_DN130067_c1_g1_i1	NA	NA	NA	NA	2.99318240238917	-2.29607504997096	1.15007619300799e-06	0.000716464495790811	1.63571519804032	4.53058782748582	1.49875680785167	1.48561597054893	0.535052821041356	2.80578053789802	4.4594351427479	2.02559156797559	3.45801646224857	1.36193118195819	1	2
TRINITY_DN130164_c2_g10_i1	NA	NA	NA	NA	1.99430977287535	-1.19020388690819	0.00019617242890027	0.0384933899375419	1.20612131585869	2.73014802111502	1.85990650353814	2.27413165967808	1.13309285950068	2.11755816601439	2.31739125474111	0.711958903770874	2.73748485685507	1.44454919771367	1	2
TRINITY_DN130262_c0_g1_i1	NA	NA	NA	NA	5.21388686946093	0.723504128701777	0.000171272109329681	0.0343711983041155	5.40870281950258	4.6857688758408	5.06828142329919	4.83162864252646	5.78722049250766	4.9718101548809	4.73720242727942	5.28848661004865	4.80379401548604	5.9173967965095	2	1
TRINITY_DN130300_c0_g1_i3	NA	NA	NA	NA	3.19475509116018	3.0750188037707	0.000149979589900143	0.0303279338660671	0.666247472079654	1.31006212156747	-0.0734847787126059	1.04246926100847	5.12304412385123	1.13766877555455	0.394225393324504	0.641106457853488	1.06680669001068	5.37249413345896	2	1
TRINITY_DN130569_c1_g1_i1	NA	NA	NA	NA	1.1093891545577	3.07459404075211	1.54163002744532e-09	3.40314828558554e-06	1.90597308708066	0.223040823371981	2.43727457183603	-2.26390742015878	1.98585415636969	-0.599615283864046	-1.33380381015747	1.7506365937771	-1.31970947862469	1.13196553891816	3	1
TRINITY_DN130680_c2_g1_i1	NA	NA	NA	NA	1.74309364231648	-3.03575204487448	0.000110165312763555	0.0245233540765258	-0.346133751669221	0.866596778572765	-0.0734847787126059	2.0772030691136	-0.326005481330118	4.45731316776651	-1.33380381015747	0.0143709137767195	0.319275226710582	-0.563420981864501	1	2
TRINITY_DN131144_c0_g4_i3	NA	NA	NA	NA	0.900437234702628	2.41362660436712	6.71014871248119e-05	0.016458503647558	0.146381066058881	0.310454610955754	1.13801088366687	-2.26390742015878	1.98585415636969	-1.65455315174013	0.198388329573982	2.4553925887427	-1.04297869598095	1.18098481425378	3	1
TRINITY_DN131144_c0_g8_i1	NA	NA	NA	NA	0.87399822555598	1.82179754972306	6.45946587211559e-05	0.0159917056964806	0.990639111897494	0.0305148688192506	1.30376554691748	-0.952328286036625	1.88043579753911	-0.79998170198499	0.394225393324504	2.05314259911545	-0.00929604866057377	0.520179242956756	3	1
TRINITY_DN131154_c3_g9_i2	NA	NA	NA	NA	3.39303584484597	1.02302806654758	0.000252899420570857	0.0471782088093099	3.1092173079195	2.54430164544645	4.02001311825295	2.34594600349841	4.09022245612074	3.17730041067373	3.28372959521928	3.89009239698828	2.38653977382332	3.73616175555237	3	1
TRINITY_DN131220_c7_g1_i1	NA	NA	NA	NA	6.08955979913673	1.14448503535711	0.000247621565340159	0.0468535376132916	6.94702374520822	5.40213879134464	7.05969097556599	5.84814797397248	6.52241116171414	5.34725122869416	5.29827150999922	6.57069633012145	5.01506183392916	4.63892554001013	3	1
TRINITY_DN131251_c3_g6_i1	NA	NA	NA	NA	1.96752730362939	-4.87059248415989	5.42008282681623e-05	0.0139396110759575	-2.77113366690861	3.82960545823186	-2.77113366690861	-2.77113366690861	-2.37327280235428	1.9032597143712	3.81517077557188	0.404923645810714	2.4097237958407	-2.77113366690861	1	2
TRINITY_DN131753_c0_g4_i1	NA	NA	NA	NA	2.25317878856594	3.40516381018832	2.18877239657966e-05	0.00752994555654483	0.146381066058881	0.0305148688192506	4.3456850850708	0.465557683988883	0.226368912419248	-0.266946271228769	-0.628268253447532	4.32811772493833	-0.279004366407059	-0.271978152808893	3	1
TRINITY_DN131767_c0_g2_i1	NA	NA	NA	NA	5.3062166858676	0.830711060874567	9.08397164917744e-06	0.0037948063706374	5.86998836556207	5.08951401045845	5.18976112300734	4.61618917679555	5.84557211831915	4.76488217130434	4.84161581503291	5.75695244214769	4.81686083764454	5.53450344083737	3	1
TRINITY_DN131925_c1_g2_i3	NA	NA	NA	NA	3.13198383538207	1.92777469841879	0.000229864611002631	0.0443421409445832	1.51971322123426	2.66530362108659	3.22436626283663	1.63643092726112	4.65913951676511	2.20047566778924	1.7294832385985	2.61179543807662	0.217844620953148	4.63892554001013	2	1
TRINITY_DN132104_c0_g2_i3	NA	NA	NA	NA	2.72807978446664	2.35162707402965	0.000113022944669703	0.0247436182173589	1.30288360815597	0.615159685307529	1.45242366839032	0.953312808957006	4.15569712649998	1.13766877555455	1.90039074686472	1.53309400094555	0.880227204511158	4.83160679634317	2	1
TRINITY_DN132123_c0_g1_i2	NA	NA	NA	NA	4.13201193664502	1.03223732755781	3.23977776025895e-05	0.00986456469761604	4.3386221919394	3.39222439152318	4.04364629133152	3.13537429304299	4.94494735217957	3.73604202809802	3.63318011799571	4.04219780160673	3.68401176960716	5.05513141649993	2	1
