gid	gname	chr	start	end	logCPM	logFC.FB.MB	logFC.FL.ML	logFC.FO.MT	PV.FB.MB	PV.FL.ML	PV.FO.MT	FDR.FB.MB	FDR.FL.ML	FDR.FO.MT	A6MT1	A6FO1	A2FO2	A2FL1	A17MT1	A17ML1	A17MB	A17FO1	A17FL1	A17FB	A16MB	A16FB	A15MT1	A15ML1	A15MB	A15FB	A12MT1	A12ML1	A12FL1	A12FB	A10MB	A10FO1	A10FB	A7FL1	A8FL1	A8FO2	A8MB	A8ML1	A8MT1	average	ward.D
TRINITY_DN102628_c0_g1_i1	NA	NA	NA	NA	2.46900457499876	-0.89697935448397	-4.1173622772003	-4.55457085389615	0.361573348945188	0.00110568016749288	1.17316929341022e-05	1	0.0353305521453635	4.23964000526554e-05	0.567412967537311	4.86053311462803	4.71796631144114	-3.04580949602863	0.638448105411262	-0.763935798979184	-2.53596191836466	5.19628247357527	-3.04580949602863	-1.32295749229114	-1.12500073432696	-2.31084892676404	0.322765854405099	-1.93190637962582	-2.053430477325	-2.12852657345012	0.0354273181952139	-3.04580949602863	3.54676343970111	-1.37645851975892	-2.17059372056812	4.56539242651803	-0.871996509045773	-3.04580949602863	-1.18055428540319	4.32659823240777	-3.04580949602863	-3.04580949602863	-0.00569845779509826	8	1
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	6.16690712634786	-1.1551387964037	-4.66574690032747	-15.7400443101283	0.295514292199037	7.55208941288149e-06	1.59048075020369e-55	1	0.000991165686115007	3.62643089696867e-53	-3.04580949602863	8.42699380231703	8.55776222693195	1.15674902685206	-3.04580949602863	-3.04580949602863	-3.04580949602863	8.29085656598377	-0.87474484949601	-3.04580949602863	-2.49550760236381	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.2051788452065	-3.04580949602863	-3.04580949602863	9.07412233908794	-1.8335179189394	-3.04580949602863	0.486918280349469	8.96141829975108	-3.04580949602863	-1.9296924649866	-3.04580949602863	1	1
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	4.46465551442011	-1.82495378524453	-6.63114086036518	-12.8306206337364	0.100824583559149	9.32591606364601e-05	9.06895779873394e-26	1	0.00660299399190516	3.25333746099916e-24	-2.70375933015671	7.21790912599207	7.18622485736705	1.71535316676129	-3.04580949602863	-3.04580949602863	-3.04580949602863	7.19799425877101	-3.04580949602863	-3.04580949602863	-3.04580949602863	-2.63202481072805	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	6.62274616516955	-2.52072490623989	-3.04580949602863	-0.204288074280153	6.49876832284555	-3.04580949602863	-3.04580949602863	-3.04580949602863	9	1
TRINITY_DN103227_c0_g1_i1	NA	NA	NA	NA	2.37439134006376	-0.094089064683018	-3.37346708241094	0.992345657959799	0.892929010002891	9.04844229909167e-05	0.184409563931021	1	0.00647468989513461	0.253833237688504	0.535520114635746	-2.18553110043713	-0.646886474795381	5.74781695927592	-0.657915351176088	1.54984621970522	3.20269224641616	-2.46750559200355	-1.92954319767092	2.98595453297537	2.38914162233879	2.83190094957716	-0.348164106136088	-1.3108905682875	2.61868791712373	2.21419043650211	0.130114930241099	1.20044658151074	2.39540471627932	2.5422585983305	2.35667323151072	-0.561657129531571	3.04525021943818	1.5949344545468	3.47389148100365	0.136803089792232	2.57569475024578	-0.874960410408499	-0.00569845779509826	1	1
TRINITY_DN103432_c0_g1_i1	figf	Chr02	32846215	32846215	0.411956603264913	-0.632642531076856	-7.05663672096632	5.93209620331419	0.493775745213951	0.000177254495002395	1.44778993582296e-05	1	0.0106756234749992	5.14160351416537e-05	0.211474409942814	-3.04580949602863	-3.04580949602863	-3.04580949602863	-2.53647562807102	-3.04580949602863	0.640040190203319	-3.04580949602863	-3.04580949602863	2.00783892802747	1.80536614408405	1.0649398878219	-0.944006998514066	-3.04580949602863	0.917163134540661	1.78936727409128	-0.562223383906147	-3.04580949602863	-3.04580949602863	1.80784430695318	0.797020387713713	-3.04580949602863	1.65596261517468	2.27118288076681	-3.04580949602863	-3.04580949602863	0.992803977829655	-3.04580949602863	-1.63035737760537	4	1
TRINITY_DN103798_c0_g1_i1	NA	NA	NA	NA	7.1304571220744	-0.843254670366747	-7.56352406172091	-7.2085729750981	0.294889069907001	9.52826689945666e-09	5.24713065664809e-36	1	4.74737075796077e-06	4.3040868999121e-34	3.47727006506287	9.43035758741084	9.54958124732371	1.57655254705115	0.488354302498296	-3.04580949602863	-3.04580949602863	9.6747487998412	0.151893053452952	-2.57750718628733	-2.49550760236381	-2.63202481072805	2.51167254516087	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.42940353803587	-3.04580949602863	0.84128331721571	-1.83889824510593	-2.17059372056812	9.82207009506447	-1.58319601940935	-0.996012970894454	0.691391702145548	9.74913591685845	-2.22067436967335	-3.04580949602863	2.74781288008399	1	1
TRINITY_DN103812_c0_g1_i2	NA	NA	NA	NA	5.39853771591553	-0.113279859738056	0.702887714177337	-0.241433193945768	0.561806312922479	0.000845924340915307	0.212542928635377	1	0.0293672185707437	0.286826879416904	5.89031576241819	6.15105496561286	6.29191408546194	4.12437069925439	5.92293483013	5.50770408057432	4.77494877604021	5.80607017497224	4.82806772599813	4.85127618047378	4.805152958612	4.83387329244608	5.92731501972724	5.38729169666441	4.86378379712787	4.94170433372964	5.77516226771507	5.56215261492566	5.25877265485006	4.87416839894318	4.70233931951455	6.2743188690456	4.84142720731748	4.98357118020179	4.74390007417945	5.62910275874577	4.62084524267919	5.67704455161358	5.51157099628216	2	2
TRINITY_DN103834_c0_g3_i1	NA	NA	NA	NA	2.08675495182933	-0.733819025000209	-2.17220203141685	-1.50998955577471	0.176040177233514	0.000859510146799966	0.00616782490587871	1	0.0296475903841706	0.012698601858943	1.11253283309539	2.52335192317231	2.05038551515171	3.4547756218976	1.62982489033933	-3.04580949602863	1.53256087385896	2.23841407863242	1.41502065244299	2.6115156578955	1.87337334801004	2.83190094957716	1.12499765406962	1.16087741431952	1.59772788636407	1.76673659959494	2.43420242519262	1.02997480783219	2.46421197795523	1.28978019106276	1.9670090053061	4.12879501176504	2.32538870206732	1.04968778162534	1.82186232534478	2.99060562511731	0.313207214671128	-3.04580949602863	0.679696441867995	1	1
TRINITY_DN103891_c0_g1_i1	NA	NA	NA	NA	2.78840621808039	0.784581515035513	5.17357406855437	5.81769460351074	0.47076677159385	0.000157742576845148	2.60048828259338e-05	1	0.00977894937792326	8.74576715539687e-05	-1.27688019199629	-3.04580949602863	-3.04580949602863	-1.87992985221197	-0.441568786647483	-3.04580949602863	4.44512715742906	-2.46750559200355	-3.04580949602863	2.0729772944423	4.67781472996076	3.10574765663133	3.94526690599386	4.06676413542606	4.50504318058966	3.88832693245347	-1.3249051393788	-2.00489643096838	-3.04580949602863	3.51390545745909	4.63354426676052	-3.04580949602863	4.34878901224048	-1.47884956550599	-2.13422687265296	-1.52752635278932	2.81480256290929	-3.04580949602863	-1.96745782314227	6	2
TRINITY_DN103974_c0_g2_i1	NA	NA	NA	NA	1.9339261469631	-0.110956850723101	-1.31142800873416	0.96870461622955	0.74241205266385	0.00157238006946108	0.00475063666607367	1	0.0433008042669912	0.0100555329636309	2.58143966135042	1.7983356920966	1.43771385598232	1.84196407201632	2.57673383854377	0.994413623873997	2.19752744438583	1.93475319357487	1.81358609611041	2.04077570853594	1.31205691906182	1.70424636529721	2.12889667013827	0.614461930872674	2.21542890240395	2.19736597966955	2.52412821812918	0.613295747404858	1.2834253860284	2.17141595191049	1.56062725068364	0.625814374561788	1.77279124021562	3.17158834684	1.94690353610431	1.38109230281006	1.89485000963886	1.41475614339536	2.35096712570048	1	1
TRINITY_DN104464_c0_g1_i1	MGC146177	Chr07	116290047	116290047	2.47736245895108	-0.049566046478576	-2.05556352034715	1.06184871477758	0.895587822808935	3.42897481761449e-06	0.00600980767567529	1	0.000545896848922592	0.0123998370792978	2.57360901682063	1.06753860446082	0.743114115664947	4.561647803945	2.27439137435375	2.33139962356975	2.09725243028092	1.10516908594918	3.36502930505967	1.93961989167727	2.30954936798124	2.24698104344885	2.46033927726412	1.24909521048919	1.8220718274983	2.18034300157213	2.73466072400069	1.20044658151074	4.12673431279008	2.39068103545925	2.35667323151072	0.840269003241803	1.79506312107464	3.10140731839623	2.39025838696156	2.63624375231167	1.70114721000614	1.75407762959244	2.36987579330955	1	1
TRINITY_DN105061_c0_g1_i1	NA	NA	NA	NA	1.48014520112497	-0.0284027204257915	-2.83757064720549	5.20865190692326	0.948533229342111	0.000226308930772893	6.5890821020015e-20	1	0.0123450333253808	1.41258369684741e-18	2.10453900176014	-1.89324775673946	-3.04580949602863	0.406996527905784	2.12977915091506	-1.4941479569259	1.28155371373694	-2.05580895114723	0.970515356992783	1.86801426119394	1.9593331261464	1.91895947055973	3.33463142781663	-0.878158747723065	1.8701490462795	2.05520255955958	2.99583085911742	-3.04580949602863	1.1224438980652	1.46560459188685	1.90997600817963	-2.45072439269138	1.65596261517468	-0.745511600476215	-0.868072904543437	-0.324765261234123	1.78177504702096	-3.04580949602863	3.07032148969654	1	1
TRINITY_DN105438_c0_g1_i1	NA	NA	NA	NA	4.87552967552029	-0.0220547188612114	-5.85547924315721	7.5648260447073	0.979502675864075	8.83716997854714e-06	1.7139440351146e-10	1	0.00111626318437939	1.32092994170032e-09	2.55781905330105	-2.55247543365499	-1.83473152588592	-3.04580949602863	2.99374791399517	-1.4941479569259	7.16222058509461	-3.04580949602863	-3.04580949602863	6.45452296648041	6.43927155557	6.86654998479344	4.40500001230636	-3.04580949602863	5.1605466598607	4.90071962283045	3.08126438086592	-3.04580949602863	4.60168550626133	6.46984219290567	6.38226974476021	-2.45072439269138	5.85437351643334	0.538150574216118	-1.57998343403963	-3.04580949602863	4.6903743562482	-1.9296924649866	4.34907438366543	8	1
TRINITY_DN105560_c0_g1_i2	NA	NA	NA	NA	4.40590593226865	0.21696040585966	1.37971218206956	-0.732950164586129	0.516526034558143	0.000122518264766764	0.0252191309301696	1	0.008139145465555	0.0447130621203436	4.6271493835532	5.76755940772328	5.58782349635392	2.25996747282639	4.96067176309147	4.37184069125273	3.02304102053485	5.49259611943231	2.17155359579627	2.05696634381381	1.89534820342045	2.30684730503104	5.74449829514392	4.63193262057513	2.93914810723063	1.78936727409128	4.93081164795806	3.64879709511089	3.93400180278135	2.46155956717989	2.7844691913323	6.22628155767291	3.13529158601159	2.07355139855553	3.07782397158362	5.74498341743522	2.21825761330188	4.20961201242152	4.72450501127102	2	2
TRINITY_DN105624_c0_g1_i1	NA	NA	NA	NA	5.75742160434809	-0.843018982410622	-5.89682154816185	-11.6211291602273	0.391556499212402	0.000120099608308749	1.82109604624617e-69	1	0.00803800985459429	8.30450663122938e-67	-3.04580949602863	7.3942281446697	8.02643717406329	0.406996527905784	-3.04580949602863	-3.04580949602863	-3.04580949602863	8.28727635316424	-3.04580949602863	-1.94117661035292	-2.09811776131747	-3.04580949602863	-1.97714935210557	-3.04580949602863	-3.04580949602863	-3.04580949602863	-1.60097159123283	-3.04580949602863	-0.654924760933742	-3.04580949602863	-3.04580949602863	8.26858148070384	-2.52072490623989	-2.20978930801522	-0.393518612397294	8.99542839528613	-3.04580949602863	-3.04580949602863	-1.63035737760537	1	1
TRINITY_DN105647_c0_g2_i1	NA	NA	NA	NA	7.24589763018029	-1.73937272475693	-4.47997923077694	-11.4107185330268	0.0507358353393152	8.15922282589803e-11	3.89470865392071e-94	1	8.13051444928839e-08	8.73226136114473e-91	-0.971756542923559	9.27600641328784	9.70327688689329	2.01320800472958	-2.16079306989653	-3.04580949602863	-3.04580949602863	9.78196489949673	1.25326168495473	-3.04580949602863	-2.49550760236381	-2.31084892676404	-0.944006998514066	-3.04580949602863	-3.04580949602863	-3.04580949602863	-1.60097159123283	-2.00489643096838	1.68040779280049	-2.14100875611888	-3.04580949602863	9.64934584609453	-1.58319601940935	-0.105922694922662	1.94690353610431	10.2795590508302	-2.57503787674359	-1.30801219947142	-0.755775202418048	1	1
TRINITY_DN105685_c0_g1_i1	NA	NA	NA	NA	-0.0581393994291236	-0.0289985641130341	-5.69249713468849	0.531499695941799	0.955493125997829	0.000464926505711981	0.378422802007343	1	0.0198364635615782	0.463848086014012	0.128388831340046	-0.954429759727462	-1.18575605138603	-0.466919293449412	-1.86300377504267	-3.04580949602863	1.60738158535777	-1.47419506325688	-1.30781818077828	0.950194074473897	0.44175739190752	1.11937693350772	-1.37000757018801	-3.04580949602863	1.18764397075733	0.498015711172567	-1.94267117459139	-3.04580949602863	-3.04580949602863	1.22606460306551	-0.271818051302952	-2.45072439269138	0.588140891704796	-0.43622637330409	-1.18055428540319	-1.00754914695736	0.73377235623998	-3.04580949602863	-0.92982199504277	1	1
TRINITY_DN105951_c0_g1_i1	NA	NA	NA	NA	3.74287546302806	-0.0468206554077214	-0.916357394474662	-1.0471495331419	0.858493973768241	0.00206398696177299	5.21192231833856e-05	1	0.0498944056178158	0.00016508920411455	4.43955850883241	4.79019929382466	5.06540241703719	3.74138237837435	4.11241235268338	2.33139962356975	2.90935365799576	4.46950611810914	3.03244949948851	2.82509952342142	2.86054711755941	3.16517772639089	3.38137842437479	2.92477061112776	2.8698972488752	2.4167312305162	3.77374313129674	2.61821483793559	3.98172129187643	3.02659062734401	2.83640868826437	5.15416906939659	2.71231168446942	3.99124036175326	3.55470950559322	4.98435244881998	2.52974211893772	3.15175952290704	3.29469565286048	1	1
TRINITY_DN105993_c0_g1_i1	NA	NA	NA	NA	0.778883410636858	-3.37771050923945	-9.8382164627272	-7.07745045488276	0.0533072438759158	0.000508571870660314	0.000518335288124526	1	0.0209863912524218	0.00133567770587016	-3.04580949602863	-3.04580949602863	-1.64315174127918	0.562206988199537	-3.04580949602863	-3.04580949602863	-3.04580949602863	-2.05580895114723	-3.04580949602863	-2.57750718628733	-1.78688281905454	-2.63202481072805	-3.04580949602863	-3.04580949602863	-3.04580949602863	-2.51546145088255	-3.04580949602863	-3.04580949602863	4.67608982969213	2.36132498022422	-0.563334646162571	2.28737269860524	1.47466917594127	2.98496249551804	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	8	1
TRINITY_DN106055_c0_g2_i1	NA	NA	NA	NA	0.508046510684949	-0.731120724058976	-2.93065887499693	-0.882391479287708	0.3574900697931	0.00172726264890346	0.326804066873227	1	0.0459221457450674	0.410507652982127	-2.70375933015671	-2.18553110043713	-0.559643625127653	2.65439966984811	-1.61628924336489	1.29869640587681	-0.656518719550773	-2.46750559200355	2.30139442447022	0.765490641969697	-0.230829040975465	-2.31084892676404	-1.97714935210557	-1.3108905682875	-0.473571088392652	-0.193833413321791	-2.39127547306295	-0.984866921460569	2.49742287358605	0.027056050947455	-2.17059372056812	-1.70571154530996	-2.13658485197259	3.65255595115702	-0.393518612397294	-3.04580949602863	-2.22067436967335	-1.30801219947142	-2.40814263559734	8	1
TRINITY_DN106130_c0_g1_i1	NA	NA	NA	NA	3.06185438944899	0.00948541957964204	-4.49183157308645	-2.04908195733488	0.991053745040742	0.00113414969992961	0.0228577591462846	1	0.035786144586346	0.0409855388091162	-0.00596429793540305	-1.09950530718852	-1.06067798835122	-3.04580949602863	-1.61628924336489	-3.04580949602863	4.86410373942468	-0.602776898211644	-3.04580949602863	4.01687623153043	4.86762278140309	4.94354585587489	-1.64187281399154	-3.04580949602863	4.01048465597198	3.61820014093379	-0.89374140175198	-3.04580949602863	-2.00232692238393	3.68953113992757	4.60088237656413	-0.435672427055925	5.19757564249207	-2.20978930801522	2.2993688631939	3.10859316742334	3.44195999774233	-1.9296924649866	-0.215164426862707	10	1
TRINITY_DN106366_c0_g5_i1	NA	NA	NA	NA	4.98165686237421	0.642080531765581	1.0719420053336	-5.12410327465879	0.0306013598425364	0.000756955805507713	1.86764327856558e-50	0.726681011971264	0.0271157797512668	3.44170838423335e-48	2.39850967312921	7.60535964478065	7.17910831379892	2.54696419366246	2.07816395767009	4.41992551028706	2.80725215385077	7.50967429240903	3.86253398930877	2.48559376947514	2.97846827899869	2.18452261055715	1.32955812708716	4.06676413542606	3.03189030194024	2.54195822681744	2.02989959321886	3.28178279476924	2.81972958559118	1.93284403956127	2.6972689501743	6.57021031215249	1.88086378682444	2.02382545209862	3.35857003838108	6.72294190075512	2.7561450368192	4.42433518152679	2.35096712570048	2	2
TRINITY_DN107343_c0_g1_i1	NA	NA	NA	NA	3.99420506267993	1.50633461752005	-2.17458044642679	1.5163557999886	0.0111389475482077	0.000458254819337466	0.00651928359930723	0.33711291764289	0.019695440757627	0.0133445926079855	4.20626013642711	2.05982384144179	1.05096198331623	6.73399526966306	3.83507703600793	3.74988088923841	-1.61520359803944	3.08415352686793	5.95893639442677	0.00488887252722664	1.46682375327072	-0.827358159085331	5.26037431102749	3.87213902048541	0.984233020100351	-1.57222500615593	3.94632035082316	3.66345196484398	5.21452112079707	-1.83889824510593	-0.0294200674111774	3.0607210905364	-0.397754734044649	4.87791391460009	3.75040524652228	4.28264523555472	0.366465595605954	1.8702225243545	5.08069539623853	9	1
TRINITY_DN107501_c0_g1_i1	NA	NA	NA	NA	2.53216294050511	0.0261654381823847	-1.05695804188483	0.155212610490838	0.930127068696718	0.0017800307385942	0.611898611493213	1	0.0464186343938596	0.685935258623594	2.51757110319398	1.42668499240705	2.19538069544977	3.99407984531927	2.14658185159785	1.54984621970522	2.65096250923448	1.29265927220528	3.30436578330691	2.20960091574158	2.19018462630631	2.24698104344885	1.78389356999261	2.02460174495571	2.25217748073897	2.75240027664501	1.31312495186255	2.84084108383944	3.24821198430811	2.61868174529265	2.71956808779429	2.13325389053153	2.19746001431116	3.15628494106672	3.41738272663913	2.11623908180266	2.3562987642843	2.75841201914163	2.07953057637074	1	1
TRINITY_DN107602_c0_g1_i1	NA	NA	NA	NA	7.82552949210509	-4.34087457991921	-7.95907486265426	3.71914171347781	0.0016122115322791	7.41419233326953e-06	0.0085771290630111	0.11819223780918	0.000977837474150082	0.0170888371919663	-2.19567434428874	-3.04580949602863	-3.04580949602863	12.0994333015438	-1.22191467333763	0.0795411894145215	-3.04580949602863	-3.04580949602863	7.4644397536806	-3.04580949602863	-0.808509873059884	-3.04580949602863	0.244006667675974	-0.545717299945245	-2.4659231738229	-1.82372662290295	-0.89374140175198	2.55674312174991	8.26264343946003	-1.58922843181819	-3.04580949602863	-2.03065210240573	3.39792177044744	8.45897971048008	10.3718582166463	-3.04580949602863	-3.04580949602863	3.79036577905707	-1.96745782314227	1	1
TRINITY_DN107602_c0_g2_i1	NA	NA	NA	NA	8.7878599053923	-1.59653964527034	-4.27523720037057	7.57315344707184	0.155778407176578	0.00149241078082601	1.29979154658393e-06	1	0.0423653152414226	5.66881043294549e-06	-0.720034838657224	-3.04580949602863	-3.04580949602863	12.6713347225031	0.0620575835451457	7.43438721053175	-2.53596191836466	-3.04580949602863	9.78164104729502	-3.04580949602863	0.107130881716103	-3.04580949602863	2.03844762948108	5.12120097210059	-3.04580949602863	-2.12852657345012	0.528054757175539	7.83007211360066	9.55827644369963	-3.04580949602863	-1.62974544222214	-3.04580949602863	1.88086378682444	10.3909605206936	11.4520579797126	-3.04580949602863	-3.04580949602863	6.19696252834201	-0.755775202418048	1	1
