gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	logFC.XY27.XX27	logFC.XY31.XX31	logFC.XY43.XX43	logFC.XY46.XX46	PV.XY23.XX23	PV.XY27.XX27	PV.XY31.XX31	PV.XY43.XX43	PV.XY46.XX46	FDR.XY23.XX23	FDR.XY27.XX27	FDR.XY31.XX31	FDR.XY43.XX43	FDR.XY46.XX46	Am2_231	Am4_232	Am5_232	Am2_233	Am4_231	Am5_231	Am2_274	Am4_271	Am5_273	Am2_275	Am4_272	Am5_274	Am2_314	Am2_318	Am4_314	Am5_311	Am2_315	Am2_316	Am4_317	Am5_312	Am5_313	Am2_433	Am4_435	Am5_433	Am1_434	Am2_434	Am4_434	Am2_464	Am6_464	Am2_463	Am4_461	Am6_462	average	ward.D
TRINITY_DN101356_c0_g1_i1	NA	NA	NA	NA	2.0877590185847	-0.019202062623963	0.126432548280293	0.479691452881642	0.33482874920025	-2.35632690932557	0.953634217122971	0.705293096577611	0.106603883699094	0.329743469740218	4.34217663507218e-10	1	1	1	0.926589558912132	1.14278800222734e-08	2.52093547114366	2.84662867316154	2.37976217361389	2.56861265704249	2.64126602272574	2.52234033187746	2.22448846681756	2.18468966478618	2.18155993806803	2.56746222601603	2.50017975064806	1.75488291167891	0.771214419804337	1.5052351743134	1.10281495307446	1.32728558935537	1.59831150279535	1.82776427369297	1.5588305172823	1.71792789688532	1.52777750626342	1.48767446663827	1.36439295251265	0.80049869632937	1.97743652683075	1.08271677498137	1.54455761061229	3.85946757576282	3.14941941195181	0.686080169112395	1.51278744543021	1.29350025987088	1	1
TRINITY_DN101437_c0_g1_i1	NA	NA	NA	NA	5.05292087167348	0.0695546154454935	-0.157872351719548	-0.106949394014076	-0.381476607445144	-0.863594159690103	0.792568773811022	0.552294419201386	0.624783117159061	0.150742211277783	0.00331789104543139	1	1	1	0.91766442806279	0.0221822497272952	5.5741270983968	5.06477949964767	5.37634165939557	5.57996019271558	5.16467156669914	5.49092645750869	5.14417747291324	4.85920578713349	4.89984631662522	4.9924599246049	4.80610284775425	4.6247805365066	5.14388079425287	5.19369214344109	4.97955987323809	4.96246302434506	5.10930472270265	5.08375453685251	4.95836267004298	4.65707024444924	4.98361740338316	5.23854916601022	4.42189504139179	5.470275094801	5.20088832995265	4.49300779332022	4.33630607021625	5.46015285861322	5.41171279282542	4.71348595864272	4.43596750244714	4.56371446831267	1	1
TRINITY_DN101457_c0_g1_i1	NA	NA	NA	NA	5.11046205793195	-0.000624375112764898	-0.121510123223499	-0.0101962202886609	0.17314128144153	-1.61877880333888	0.998269124474924	0.674021069007077	0.965931657454265	0.549063630695666	4.00278666368752e-07	1	1	1	0.95044286334599	6.44077931685839e-06	5.88398026513331	5.36388744447731	5.41124442690655	5.69067020206742	5.32560430889751	5.67184843166224	5.34459763128944	4.9989885411571	4.79824255904587	5.09912253758747	5.15593218642372	4.48538723084271	4.93946157634857	4.79102751213608	4.88761571692547	4.47660520531582	5.02184554226408	5.20721707358403	4.58729536762808	4.47606179292343	4.40680684520646	5.04553830273846	4.38706018258895	4.49781549083184	5.3388379805284	4.63302514456725	4.39345505027567	6.35333453292103	6.00123663737429	4.56317858884182	4.40309596353878	4.73038048322859	1	1
TRINITY_DN101751_c0_g1_i1	NA	NA	NA	NA	3.17533357101294	-0.0838501373181046	-0.0735281021789112	0.0612554555897155	-0.446097843032687	-3.00711143278584	0.818237150059172	0.842068060056599	0.843049823370007	0.231172791022282	8.8313125131749e-13	1	1	1	0.924001874065281	3.39431298432386e-11	4.02998015975898	3.85206910228636	3.89606601146751	4.08883812795355	3.63708466532837	3.76885069953013	3.21738860084697	3.29726524131445	2.53860553338368	3.04295946347055	3.28879600571729	2.5088792728168	2.89189867780515	2.90543576649663	2.19619433858463	2.19724239684185	3.08200419983233	3.14605525050057	2.24450021531015	2.01198867945622	2.42263910845884	3.11970629791162	1.77269894411488	2.59223094317404	2.36648872448993	2.44925849179272	1.45401831578813	5.0081457220625	4.47218308982143	1.68093243569384	1.55022318947326	2.06379290184627	1	1
TRINITY_DN101945_c0_g2_i1	NA	NA	NA	NA	0.904247881175838	-0.12283008334719	-0.180014825346198	-0.264368659798688	0.270391380804528	2.48684040306627	0.866157729262627	0.749542054173887	0.554314000789848	0.626671928968712	0.000584430970362641	1	1	1	0.960298556450304	0.00481187113062266	-2.32826548847402	-1.54468202120302	-2.05429045001205	-1.86061169099232	-2.02525760577004	-2.22042421075918	-0.679616438732189	1.26860917484948	0.633097413820937	0.146041128071484	0.624948117795716	0.50042472011236	2.81208288621964	1.69291519636419	0.43975390446097	2.13205446962583	1.80223733752736	1.44850329445674	0.652452499157323	2.08277648705317	2.24904301352346	0.556009637522867	0.688952520843346	0.247493120042568	0.129330639739479	0.710485135098788	1.25387442392834	-1.89979783383251	-0.655933793836232	0.10624709927879	1.17215566353988	1.80613308410685	2	2
TRINITY_DN102016_c0_g1_i1	NA	NA	NA	NA	5.3763674191548	-0.0341144650662827	-0.0372951165211706	0.0817075962901701	-0.302177620650254	-1.04737415145224	0.889388079954035	0.879655289810929	0.6878864647088	0.221216606951008	0.000117657096365578	1	1	1	0.924001874065281	0.00113648268927427	5.84575750875414	5.7869148586246	5.90319164926994	5.86605902698764	5.59943840338375	5.94718286037465	5.2660516448356	5.36408531967625	5.1708866999057	5.23706535900339	5.37122231524157	5.07154377687482	5.37296816294718	5.33289373090012	5.31793866780793	4.95541447497216	5.43346099193017	5.48649704773385	5.31085042809614	5.1623493779447	5.26372456779928	5.07934743755192	4.91735549576051	4.77021909339659	4.22238081294628	4.99915877970013	4.55027408426102	6.47231134308367	5.64892301387526	5.14655308379013	4.89284223257837	5.16013184211362	1	1
TRINITY_DN10201_c0_g1_i1	NA	NA	NA	NA	1.8473466554814	0.0988920651894243	-0.05665501098626	-0.10929695143143	-0.640183695021451	-4.27964118552089	0.793551530987207	0.877649316299586	0.723533864318405	0.0932206753342331	8.03765640131572e-24	1	1	1	0.886329270175018	1.43522402115994e-21	0.614705837119122	0.306031375084763	1.35608325126688	0.916059619155721	0.461770407511298	1.24205343475568	1.66132341388633	0.986878544066141	1.49811014346884	1.3338397557731	1.24680350516151	1.48325713219725	1.80283005786642	1.19318622144555	1.64233911450278	1.073194906238	0.818571667341303	1.57615705815404	1.26806020617626	1.40452875613393	1.64024871571161	1.24446740146817	0.71562354006048	0.8604817430605	0.297744796116925	0.309976743242197	0.438960760404167	4.92036920711042	4.42061791915732	1.00595137424511	0.35419854949725	0.00456146791750765	1	1
TRINITY_DN102065_c0_g1_i1	ppap2c	Chr01	102306498	102306498	5.52942986315147	-0.067659035216392	-0.0883463559398585	0.0230805382562982	-0.0494282390152607	-2.15768256459715	0.825072336474783	0.773655938796102	0.927593138428635	0.871974805912287	2.58138541270087e-10	1	1	1	0.988682461583084	7.03126727931966e-09	6.19721722747714	6.05665590951555	5.90122868857412	5.97794145176437	5.84745879328269	6.12847943189241	5.1893489490179	5.40037272350456	5.13538075584508	5.33336574468613	5.34898319408047	4.7008962298649	4.91909115484484	5.13337123434144	4.77344371335065	4.4025252165894	5.27405468326311	5.30490500319936	4.68771396210136	4.2740907977987	4.40998340869559	5.73997662395625	4.98606198206379	5.08662065534393	5.6551295630663	5.29821881938591	4.66571794069456	7.31814274520567	6.91020316197279	5.07143518359308	4.62326516161724	5.16983676166253	1	1
TRINITY_DN102078_c0_g1_i1	NA	NA	NA	NA	5.64857974728822	0.226730114909473	-0.0259970961767464	-0.0482870938934891	-0.318704493461142	-1.10103615602384	0.45390526536475	0.931644563441323	0.846253088156056	0.295054663380547	0.00101341668861648	1	1	1	0.926589558912132	0.00784170427757919	6.01267714493341	5.64528561260955	5.82768900362033	6.21739995769982	5.82630238193597	6.11646153051158	5.47956512239406	5.90669037798926	5.38804062309757	5.3819905765269	5.81731177537847	5.51696179352916	6.14291561049088	5.7172643627459	6.13724444996495	5.57869380706549	5.86565017146156	6.03426107663936	6.05707627374083	5.48773047297562	5.82765874071376	4.79428670120651	4.82545131414977	5.08505013616333	3.98080369875662	4.14116165107229	5.27917683455092	6.35779682891224	5.98780129925252	5.56485887123571	4.92881793492597	4.59526650554326	1	1
TRINITY_DN102094_c0_g2_i1	NA	NA	NA	NA	0.821372967307887	0.337581374426423	0.6485090953247	-1.01305929713227	1.00218224513984	-2.24040054080713	0.541581955551372	0.263538411595327	0.0294948040025552	0.0800654199969439	0.00125319896867276	1	1	1	0.870155491957126	0.00945551644184095	0.556497819774032	1.44653167776872	1.91857130584528	1.47247539740443	1.76082136456079	1.93860061053902	-1.2125141000699	-0.984442658431502	1.02046922152219	-0.13023322780888	0.831538819841695	0.860456360586565	1.71102371169741	1.5052351743134	1.94568344564507	0.531684579595827	1.2489101454172	-0.630078491115045	0.278962441392675	0.0818971436573223	0.927157617835856	-0.424483212343249	0.177380880639985	0.105986942122242	0.739317694748854	0.710485135098788	1.25387442392834	0.675994657116641	0.339738159464377	-3.67998734101504	-1.55394754796754	-0.734732037555867	1	1
TRINITY_DN102272_c0_g1_i1	NA	NA	NA	NA	3.85092542405508	0.102887818193459	0.0218698754278127	0.0362295439075452	-0.277960726536727	-1.47483645058264	0.747228295161661	0.945866672842698	0.891335067500116	0.387608594268465	3.2109904961533e-05	1	1	1	0.930262683204651	0.000351187573915737	4.27075087439105	3.71336081284078	4.23841576079097	4.47545294790171	3.79352201799783	4.24205939966443	3.56556696237728	3.53826628909369	3.33763386042373	3.63460627649038	3.39572303018954	3.47603415826084	3.90219816122317	4.00100370770735	4.13829845389775	3.30807593866393	4.10455202484466	4.33282189339658	3.52240486423256	3.69956188746338	3.70888646323471	3.69227586315971	3.4551050913356	3.42794872401052	2.29860945402458	3.54778110512982	3.58524440535705	5.22149421970932	4.45763728610862	3.65435998815827	3.03205416855063	3.50854085078394	1	1
TRINITY_DN102362_c0_g1_i1	NA	NA	NA	NA	5.65531579585559	0.0197225715909614	-0.151549063386446	-0.00739684317911694	-0.297771020451035	-1.08804100468018	0.941078544064378	0.570863863336169	0.973220012282399	0.266545044764727	0.000239481343777534	1	1	1	0.926589558912132	0.00214931371467774	6.04280304508403	6.03715834409819	6.18717417530499	6.29921109325675	5.88272763154764	6.11858962423048	5.95353808110594	5.92894306987352	5.45895492081715	5.76372480045613	5.91137181946273	5.15869724174253	5.82091519822495	5.9300492323383	5.39091713999199	5.3824489297374	5.80861298046857	5.99339023241311	5.46517416276988	5.26103969638546	5.58366066430106	5.4600403882653	4.9556182278325	5.52574249609954	5.08045600587775	5.3034036990333	4.65559654268899	6.03871520335076	5.88283826329499	4.93054985702546	4.79292663371187	4.90323196678211	1	1
TRINITY_DN102365_c0_g1_i1	NA	NA	NA	NA	3.64108188168457	0.00954545468867982	-0.119628000162602	0.585285151591978	-0.86887221184912	-2.96995124718355	0.98048819949364	0.760259735319527	0.0775789001359395	0.0289519547877155	2.9216521140038e-11	1	1	1	0.688023672325812	9.16151717163166e-10	3.88673726861498	4.23842492499768	4.35199771052241	4.09440438631221	3.89047935840497	4.49233353083577	3.31844284180062	4.08574183658214	3.81253731135058	3.34171693858106	3.95519983079219	3.59782896435453	2.60177995690489	2.77850850714165	2.87224047400928	2.11528662451183	3.66034498672287	3.71641802799556	2.70737219294465	2.38311107846729	3.06245450324361	3.17171115108714	3.51327149556965	2.98473713781501	1.42500316539546	2.50072216559094	2.86439422392567	5.87403187962613	4.53818920805809	2.99976305084453	1.93689790527736	2.04984558294034	1	1
TRINITY_DN102444_c0_g1_i1	NA	NA	NA	NA	5.69574605783553	0.0364087514017579	-0.0892605195668981	0.0942223929193588	-0.312173625580611	-1.80593251461733	0.895581290024885	0.74842020305295	0.681987274205302	0.263214681764979	5.32827809782129e-09	1	1	1	0.926589558912132	1.16799671550962e-07	6.59570421544583	6.3792498275037	6.46278513363611	6.66594307640748	6.21855342021039	6.62905587139297	5.79055646348365	5.80307824644568	5.480982018923	5.63153933526642	5.89611486770699	5.22378556083778	5.55466781846021	5.68001670593997	5.04486590571599	5.03335000277231	5.73476998843369	5.67654074846449	5.34518630969278	5.11809603541905	5.28809885835867	5.62597903867445	4.66365241805801	5.34201930711209	5.25049259882372	4.98373909738533	4.53489570058119	6.41244128993079	6.12912658376264	4.38621544819941	4.51855741637582	4.51378403165805	1	1
TRINITY_DN102559_c0_g2_i1	NA	NA	NA	NA	3.04957562655869	0.0167249827891943	0.139671553201223	0.573195619585245	0.126228734349592	-2.51049932306147	0.977764855350905	0.817035294241014	0.256255027696412	0.835466405705959	0.000200397865921323	1	1	1	0.983632031436732	0.0018285416346469	4.17727591645664	3.23426451712307	3.7201740753648	4.0549818984325	3.15041637940909	3.96767671054421	3.03710068986022	2.56222963662288	1.88771431708541	3.53411759520422	2.42775654127408	1.38823236960245	2.65201841220093	2.84336755784614	1.2205498118041	1.29786603992176	3.4336013435087	3.90452148175625	1.67136580291296	1.24905766298996	1.30018481371292	1.86610556774703	2.02810611330277	0.769545266408544	1.07693587445092	2.24884451986411	1.77146003934599	5.45182838038427	3.90651157253335	2.75147276570618	1.93689790527736	2.35218947711518	1	1
TRINITY_DN102581_c0_g1_i2	NA	NA	NA	NA	0.356965944009465	1.09131478343566	0.665979292421344	-0.997241775157497	-0.671667829842012	-5.23296465194156	0.215880850768663	0.461127926190745	0.172164892691587	0.44853505590231	1.8601647784842e-06	1	1	1	0.933888147804607	2.64402525976585e-05	0.296886892782096	0.00668721934721299	-0.377649904150719	1.67921758671098	-0.0617051550096832	0.992636553100502	-1.32416562331899	-0.877591135781948	-0.654436882082499	-0.47225189759112	-0.0761472087626104	-0.510925644450595	1.30740126669118	1.14254087164818	-1.63703358775336	-1.38861489263914	1.12767847283206	-1.59719451766974	-1.19582305893614	-1.52088083190088	-2.19567592050647	0.973250823012435	-1.18775975647456	-1.04483868859917	-2.77854115132857	0.633528211156806	-2.43839705052623	2.97569690447146	2.55265025447952	-2.24371613981525	-1.72228201584477	-2.06542340797676	1	1
TRINITY_DN102628_c0_g1_i1	rabep1	Chr02	101433235	101433235	0.798101847261754	-1.60816331138064	1.95484514011411	-0.595300200261764	-2.42468505966181	-6.94145778265527	0.228921600052457	0.0322123814909317	0.408245176081369	0.00187267295455654	4.78948648217142e-13	1	1	1	0.131562949946755	1.90933435528796e-11	-2.85128856507243	-3.67998734101504	-2.6493292316505	-3.17252515315804	-3.67998734101504	-3.67998734101504	-2.06672514621285	-3.67998734101504	-3.08523790117754	-2.51916472137817	-0.574349085267059	-1.96445589296997	-1.93015641451669	-2.08451766094547	-1.93985298003425	-0.774631384095367	-2.6930029971726	-1.59719451766974	-2.8596243493432	-1.52088083190088	-1.9156774013396	1.58851258607696	0.138485340847188	-2.14621722732661	-1.83046338025052	-1.16373785356785	-1.96879320156312	4.77779840369152	4.23690988744693	-1.848390682815	-2.39179520980011	-1.64672807276606	1	1
TRINITY_DN102702_c0_g1_i1	htr3b	Chr07	73429072	73429072	3.24985523135256	-0.259488325505237	-0.0208240664555641	-0.0944269129452859	-0.478988437335665	-2.26473836769824	0.324352033583388	0.938565123131024	0.668567782363318	0.0667004544764323	6.59851971814885e-15	1	1	1	0.845166113697416	3.28177441997604e-13	3.11707423930965	3.33705791094291	3.13502812152494	2.79057971321372	3.19731309918513	2.80906136036955	2.40163955669677	2.63622640349324	2.32599810258332	2.21475386118249	2.58825285358199	2.49754183388615	2.97882071320874	3.10378563966152	3.35670164826589	2.80046452392231	2.76176654407071	2.88761413491234	2.96090366929022	3.07522781699112	3.16378235993921	3.55661302964393	3.33553111741691	3.63960350857226	2.87924873540868	3.28806598929161	2.91278850595764	5.3435048254317	4.77365561161848	2.82106591102337	2.72342795519559	2.94116329296241	1	1
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	3.59204834871759	0	0	-1.93189802242332	-5.97354343230183	-15.1166960832748	1	1	0.0445747481366542	7.44778019412055e-13	7.25516548243451e-30	1	1	1	1.27669848087615e-09	3.4546679638859e-27	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-2.5546035474988	-3.67998734101504	-1.17375976129852	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-2.4784205417013	-3.67998734101504	4.60437284819102	3.15243105026191	2.23246413515702	-1.83046338025052	-1.16373785356785	-3.67998734101504	7.71108261181138	7.09933290193863	-3.67998734101504	-3.67998734101504	-3.67998734101504	1	1
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	3.27014503204201	0	0	-0.497951413349359	-6.00203374224744	-12.0291305240331	1	1	0.71550585414856	1.36193638973897e-08	7.06349043202441e-18	1	1	1	4.21921329992266e-06	5.6230194885029e-16	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-2.32359454250583	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-2.77957810086182	-3.67998734101504	4.09619196018622	2.88508915680968	0.376351085088388	-3.67998734101504	-1.16373785356785	-3.67998734101504	7.25375822432179	7.01367718766474	-3.67998734101504	-2.70804557555698	-3.67998734101504	1	1
TRINITY_DN103196_c0_g1_i2	NA	NA	NA	NA	4.90035969917391	0.104679001642313	-0.178736202779196	-0.108915395998816	-0.46323701941671	-0.833629989181392	0.693582910409103	0.501197479281127	0.620646975418641	0.0834454195020073	0.00514242327152586	1	1	1	0.876263811836944	0.0321485848725369	5.11992691519566	5.28526372583645	5.1863019928436	5.34917317987283	5.18973750542641	5.36392978651405	5.54259144492386	5.57280133051134	5.15485587716716	5.16134427097861	5.5753777660089	4.96650225401388	4.80160243326317	4.91690459836756	4.93432013086381	4.71784539335808	4.58626865598584	4.93985526405645	4.70434249977572	4.51923957865153	4.88889649819668	4.75917881642172	4.19429473834995	5.05648445216933	4.80095770844518	3.89962850378117	3.83886444217787	4.89295995243264	4.56104960424477	4.0225588633901	3.91826251102163	3.7648120871849	1	1
