gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	logFC.XY27.XX27	logFC.XY31.XX31	logFC.XY43.XX43	logFC.XY46.XX46	PV.XY23.XX23	PV.XY27.XX27	PV.XY31.XX31	PV.XY43.XX43	PV.XY46.XX46	FDR.XY23.XX23	FDR.XY27.XX27	FDR.XY31.XX31	FDR.XY43.XX43	FDR.XY46.XX46
TRINITY_DN135829_c0_g1_i5	NA	NA	NA	NA	3.84604231684303	-0.0483829431394024	-0.0197555772958019	0.28309075500769	-0.28428230284055	-2.10061313403032	0.877418568723934	0.950108334266348	0.282269220049613	0.373487702690661	2.55621599314383e-09	1	1	1	0.930262683204651	5.90279467749154e-08
TRINITY_DN133692_c2_g4_i1	NA	NA	NA	NA	3.44573419691649	-0.50803740558946	-0.552682338486384	0.090717697202979	-0.470716874482228	-3.03131373472031	0.227839096684258	0.194537739623115	0.796097394542629	0.271952014784096	4.70011180865891e-10	1	1	1	0.926589558912132	1.22944023332702e-08
TRINITY_DN134606_c0_g3_i1	NA	NA	NA	NA	2.09667343284404	0.125504797416043	-0.0405220996749519	0.215950029467547	-0.152858636566784	-2.18256149182708	0.700738004904259	0.904326633192476	0.463735348153423	0.665911159821874	3.77157183523011e-08	1	1	1	0.967224475347282	7.15180137162771e-07
TRINITY_DN4687_c0_g1_i1	NA	NA	NA	NA	3.98714074619406	-0.0786546063079961	-0.213990776924151	1.08996931551542	-3.12045827901371	8.25620673513295	0.961539515335326	0.895522874233419	0.427562048853893	0.077232187898386	0.00239354623034436	1	1	1	0.866429720393694	0.0166879756564112
TRINITY_DN44076_c0_g2_i1	NA	NA	NA	NA	4.32052680480629	-0.0121276338614402	-0.17649728638462	0.0819301557094858	-0.435026046382812	-2.03013760804867	0.972335404301813	0.615374832920451	0.779239573533016	0.216361842746555	2.30472644781714e-07	1	1	1	0.924001874065281	3.87076624119675e-06
TRINITY_DN128130_c4_g11_i1	NA	NA	NA	NA	0.139704948664891	9.03854288637723	0.597766505287793	1.47803585554514	8.87119991286745	-0.180582300193948	3.19901410152321e-07	0.594284861884769	0.127145462660401	3.6480093317836e-07	0.885404532164091	0.00164512499184932	1	1	7.88245915530687e-05	0.945370265573261
TRINITY_DN117651_c0_g1_i7	NA	NA	NA	NA	2.98482720511541	0.0952654027801955	-0.0467027168210932	-0.219482690866525	-0.0428945299843724	-3.79046410066214	0.785104205932169	0.896457184406214	0.459278803174532	0.904371513106725	2.54936080069257e-20	1	1	1	0.991898457848172	2.90051833045168e-18
TRINITY_DN111882_c0_g2_i2	NA	NA	NA	NA	6.3087097770439	0.127270752770267	-0.0517058985567024	-0.328720639884295	-0.134516379441187	-2.95120238182047	0.736857654114441	0.891578362170323	0.291879825865485	0.722878055318118	7.73035039721852e-12	1	1	1	0.971770822988136	2.61884716421185e-10
TRINITY_DN123052_c0_g1_i2	plxnb3	Chr08	3112250	3112250	2.17349220084338	0.0339938981540626	-0.64473197239164	1.37065442373621	-4.34036104600481	-9.31597999017505	0.971454771466662	0.493518244575726	0.124575074345398	5.80304751351527e-06	4.39136230386784e-15	1	1	1	0.000904325822515262	2.24037894681258e-13
TRINITY_DN132809_c8_g1_i2	NA	NA	NA	NA	6.03350745486513	-0.011589191739769	0.0623399656982644	-0.0629049113183188	0.367548944062859	-2.06230861793032	0.976331756288577	0.873315740693849	0.844988454467872	0.349496555245102	2.2917440319675e-06	1	1	1	0.927435071617008	3.19217845579525e-05
TRINITY_DN124951_c0_g3_i3	NA	NA	NA	NA	0.400753385991001	-1.11244039403959	-1.42229185619122	0.383829350382716	-2.63541347918175	-5.44168997483261	0.204599038726133	0.149434100765677	0.570380726041259	2.49321405732692e-05	3.29794023687865e-14	1	1	1	0.00333895901333579	1.50621558278616e-12
TRINITY_DN121888_c0_g2_i1	NA	NA	NA	NA	2.97021528033252	0.212289225869666	-0.0955932452920312	0.0170301671224762	0.212347424231723	-2.0748664954888	0.442057431506131	0.737063707008749	0.943450149413087	0.448548151728188	2.64340428661177e-11	1	1	1	0.933888147804607	8.31944362566076e-10
TRINITY_DN112067_c0_g1_i2	NA	NA	NA	NA	5.8265001634767	0.681547070691556	0.189771321724621	-0.657441308986484	0.677326674146879	-3.71442203904767	0.406636585475595	0.816436737236968	0.325376148197334	0.413329101939435	0.000502858109783478	1	1	1	0.930262683204651	0.00422134853962212
TRINITY_DN123729_c0_g2_i2	NA	NA	NA	NA	3.57543261600944	-0.169954717793329	-0.187781274338966	-0.247078800299603	-0.468389899116068	-2.07175566636614	0.562605129088146	0.52693219317136	0.318644690410884	0.117358869009848	4.78843346223965e-10	1	1	1	0.902406877646599	1.24746696671295e-08
TRINITY_DN180067_c0_g1_i1	NA	NA	NA	NA	5.19846518912044	0.429207302197441	-0.0201291409907935	-0.776339623455188	1.15378857240595	-2.36652881263227	0.509048679825154	0.975067489530391	0.140911044779299	0.0845492977016987	0.00152350019398965	1	1	1	0.877681102867896	0.0112277903376486
TRINITY_DN136529_c1_g2_i1	NA	NA	NA	NA	4.65474300475811	-0.0562733615098573	0.184177159098174	-0.201821137029363	-0.571357065020527	-5.44797639141071	0.900657574849085	0.668284583708653	0.561219399072211	0.163855306326898	8.7659034031582e-27	1	1	1	0.920099185414933	2.57476553855254e-24
TRINITY_DN127175_c5_g3_i2	NA	NA	NA	NA	2.05014870198192	-0.394861584306955	-0.173765618407927	-0.0393157204825978	-0.248176278889299	-2.6933842400117	0.301106701335775	0.652488595629477	0.902377767748136	0.518344654247536	7.13292608064491e-10	1	1	1	0.948443587360066	1.80165941367016e-08
TRINITY_DN119122_c0_g1_i3	NA	NA	NA	NA	7.29836977858441	0.121121633693756	0.199815333748562	-0.133854057870639	-0.538450859739803	-3.11721321120315	0.710422864953745	0.540031780100287	0.617139901867459	0.100045214504068	5.09853214231486e-17	1	1	1	0.89924783021391	3.58192778621153e-15
TRINITY_DN116262_c0_g2_i2	NA	NA	NA	NA	0.0117395490299679	-0.075290816457733	0.0257987056501608	-0.022051435376497	-0.75427216998641	-3.49972908251796	0.887579482842781	0.962417462571219	0.961957345999808	0.232457416775251	1.91700165100395e-06	1	1	1	0.924001874065281	2.71730228513035e-05
TRINITY_DN129923_c0_g2_i3	NA	NA	NA	NA	2.76168359149198	0.177084212073374	-0.204871431083938	0.316902276703944	-0.866305956320813	-2.91152454699371	0.654216717018403	0.605477229218446	0.340769020167998	0.0339642712242527	1.63214744261959e-10	1	1	1	0.720520647002859	4.62705702227977e-09
TRINITY_DN119528_c0_g1_i3	anxa9	Chr08	106137096	106137096	2.23483914572111	-0.0308804287806643	-0.116100860563307	0.225279969266067	-0.452379873919659	-3.03205181054584	0.929289178053018	0.744123315654172	0.455789099663217	0.203139338067788	1.8324338223192e-14	1	1	1	0.924001874065281	8.53575559298798e-13
TRINITY_DN131929_c1_g1_i1	NA	NA	NA	NA	2.19578827371089	-0.0577522711405414	0.31901525208736	-0.339292107428101	-0.284811036871212	-3.19645115831116	0.892884324989881	0.46505816131986	0.35187916103644	0.522773577619959	2.11767432036157e-10	1	1	1	0.948622085294582	5.88667673507645e-09
TRINITY_DN126244_c0_g1_i2	NA	NA	NA	NA	1.04693309462088	-0.056229127140315	0.27086996810783	0.249495462186669	-0.086400275034711	-2.00838545812768	0.919300277925498	0.631006527752818	0.601335189901674	0.879186008910326	0.0011191777561033	1	1	1	0.989948815078219	0.00857236152597083
TRINITY_DN134966_c0_g1_i1	NA	NA	NA	NA	0.682309981777601	-0.0243487640076349	0.80716079753129	-0.126535472061461	-0.0206638177325188	-2.47713927200138	0.962092923334238	0.126612333257204	0.77270796020697	0.968640197671747	1.202001082077e-05	1	1	1	0.998991365738073	0.000144560588510037
TRINITY_DN125718_c0_g3_i1	NA	NA	NA	NA	5.23068593340622	0.207748311951585	0.0371300112665363	0.115015845319625	-0.109225016779615	-2.28898407214319	0.446116414738248	0.892327791118477	0.61515083786457	0.690125233605346	8.19615767063895e-14	1	1	1	0.96880681322112	3.53603694941509e-12
TRINITY_DN131883_c2_g3_i1	NA	NA	NA	NA	0.867760204676396	0.160860407791293	-0.282953786438218	0.561626462549902	-0.471903618235503	-3.41490052747816	0.677286061362163	0.49767528783953	0.136445110096132	0.239301306096788	1.62836813583089e-14	1	1	1	0.924001874065281	7.62663567880138e-13
TRINITY_DN129939_c4_g4_i3	NA	NA	NA	NA	0.394171116189151	0.208305436827649	0.346425205533948	0.449390865090764	-2.59251688947703	-6.92600568512265	0.738311307254532	0.589066697382014	0.438660696082265	0.000112835579158667	2.79265749051931e-17	1	1	1	0.0125599188177783	2.03420968990717e-15
TRINITY_DN118833_c0_g1_i2	calml4	Chr03	116497001	116497001	3.14582725849149	-0.0683698593933828	-0.344829710910848	0.187057667128333	-1.28549447379231	-3.04166899868175	0.842004687782288	0.341061414522647	0.56632542365738	0.000255945415460122	5.25261981013234e-15	1	1	1	0.0259099388493155	2.64824731721437e-13
TRINITY_DN130614_c2_g1_i1	NA	NA	NA	NA	2.20387415981081	-0.0705274490605305	0.337014935219576	-0.368655022916854	-0.146625472434092	-2.55257244587774	0.89606025114257	0.533029055634663	0.41701090115381	0.791310733992334	3.25210140936008e-05	1	1	1	0.97991300393956	0.00035538157050096
TRINITY_DN126930_c1_g3_i1	NA	NA	NA	NA	3.37397742041483	-0.065970967624509	0.00402452795345822	-0.00848027458107582	-0.715855314396977	-3.41346967685413	0.856411174127531	0.991245168355592	0.97810238686853	0.0561099546974346	6.91026038079771e-16	1	1	1	0.82490295319333	4.12258759098496e-14
TRINITY_DN125607_c0_g1_i1	NA	NA	NA	NA	2.11723874888092	0.0992716064370991	0.417270481482765	-0.521011266064469	-0.357850883003828	-2.63595515408328	0.816987411159918	0.338044260780635	0.161624949688337	0.40772803227348	3.82321197760197e-08	1	1	1	0.930262683204651	7.23904636083059e-07
TRINITY_DN129009_c1_g1_i3	NA	NA	NA	NA	4.12794254978566	0.100590606874688	0.0577840868884791	-0.0180711130906408	-0.417900986722771	-3.89988527284972	0.801012379427656	0.885632614094649	0.956701227202953	0.300648150624556	1.08227391219155e-16	1	1	1	0.926589558912132	7.17229616087151e-15
TRINITY_DN33172_c0_g1_i1	NA	NA	NA	NA	0.120516372422658	-0.261305187123201	0.186274472014362	-0.221668042261983	-0.1894264196412	-2.34777009813139	0.670101560113097	0.769903739518003	0.678552759803284	0.76057271802537	0.000952987064824268	1	1	1	0.976578724508012	0.00743676977172273
TRINITY_DN126025_c7_g3_i1	NA	NA	NA	NA	3.84768428391326	0.0446574603854334	-0.178835030372593	0.197504246776568	-0.125558168772034	-3.32611419553396	0.890132040649912	0.579340290293036	0.466614362001146	0.697558735382227	1.42853609193804e-19	1	1	1	0.969365080810087	1.44046856988247e-17
TRINITY_DN135364_c0_g4_i2	NA	NA	NA	NA	1.44836214721358	-0.0180419349273765	0.432554291279029	0.288879526731472	-0.418829181504176	-2.55359311500463	0.969940058109794	0.370615646961936	0.494341240493537	0.401948778803127	4.87430010530331e-06	1	1	1	0.930262683204651	6.39779880590424e-05
TRINITY_DN122173_c0_g1_i1	NA	NA	NA	NA	3.42248244487756	-0.0273274429950255	0.2566995193769	-0.177845938499301	-0.102558417788266	-2.63007095630848	0.952412171569595	0.575443468478146	0.643232709738421	0.822948636565035	2.89605987716057e-07	1	1	1	0.982791244809658	4.77348638598909e-06
TRINITY_DN134366_c2_g2_i4	NA	NA	NA	NA	5.2404074378445	-0.0718475870433921	-0.0125504198268526	-0.251040444146501	0.00121829705919939	-2.16808040920259	0.810819247072895	0.966772369794196	0.310415545177989	0.99677231407452	1.04913354458079e-10	1	1	1	1	3.02626920554504e-09
TRINITY_DN127072_c5_g2_i1	NA	NA	NA	NA	5.66658100311843	0.0128196790377006	-0.20838634495509	0.16046179000849	-0.569650579076204	-2.85030030670707	0.974785247207429	0.607842876106134	0.632595627352622	0.163171582952373	5.96055766677211e-10	1	1	1	0.920099185414933	1.52653206459872e-08
TRINITY_DN118479_c0_g1_i1	pax8	Chr03	108467162	108467162	4.03863069724691	0.00246746877002053	0.106534703276052	0.289082350020163	-0.601602365538571	-2.40009910164241	0.994302609198804	0.758339645789314	0.318270120663656	0.0835923897701826	5.36220421987601e-10	1	1	1	0.876952720587803	1.3829323681612e-08
TRINITY_DN118297_c0_g2_i1	NA	NA	NA	NA	4.77312365602397	-0.0275979971412744	0.0525316964178772	0.0753316562237887	-0.625778528233087	-2.63141109086209	0.918833226347589	0.847046967352802	0.739660985947789	0.0225862845174735	1.00436727478683e-17	1	1	1	0.627849874375995	7.82584719290723e-16
TRINITY_DN125849_c3_g2_i1	bola3	Chr03	113001654	113001654	4.63494996071742	0.0170098599237185	-0.165754718089857	0.177449268220823	-0.071002213416618	-2.06028672262511	0.949820620010774	0.54256640835607	0.429577539055967	0.792680113569963	6.46328605045567e-12	1	1	1	0.97991300393956	2.20926611127821e-10
TRINITY_DN133920_c0_g7_i2	sh2d4b	Chr07	43991813	43991813	4.92803929996576	0.000696836655280548	0.132756560869984	0.283500631628035	-0.246871188434705	-2.90144845123666	0.997971733897457	0.630256947102969	0.218727019591554	0.37326426812645	1.67480981145457e-20	1	1	1	0.930262683204651	1.93983714783475e-18
TRINITY_DN125420_c4_g6_i2	cd3g	Chr07	84912675	84912675	1.05356631621526	-0.0546722920127405	-0.208471648413356	0.708901450420076	0.789313885356373	-2.96369902913244	0.941373946146752	0.780238128797589	0.276127257305909	0.295435908043897	0.000463251078419247	1	1	1	0.926589558912132	0.00391324798151428
TRINITY_DN121490_c3_g1_i3	NA	NA	NA	NA	1.36155337375602	1.08417034573971	0.588454870229619	1.37007884337623	2.74608890689166	1.60020512478003	0.0457092009634966	0.282558484125313	0.00424601891574608	3.57139469639638e-06	0.0164984653110614	1	1	0.917461213282175	0.000597185865190489	0.0830023554183764
TRINITY_DN128683_c0_g1_i2	NA	NA	NA	NA	7.5214191456408	0.170246670550199	-0.152241238300502	0.115792588240025	3.08003849012895	4.60639122603774	0.852019661062115	0.867503273875135	0.877455826792975	0.0019814700473963	0.000284538130111685	1	1	1	0.138074632327103	0.00251506666880775
TRINITY_DN122315_c2_g2_i3	NA	NA	NA	NA	1.85407128915752	0.180541087096367	-0.0469739533905788	0.0244211087764361	-0.966845393641423	-3.37813517065671	0.628947984996697	0.902120207175974	0.943536131315003	0.0108876664472432	7.51185007987346e-16	1	1	1	0.429967690039252	4.44028048514451e-14
TRINITY_DN126672_c0_g1_i2	NA	NA	NA	NA	4.62607136833666	2.03253660710036	0.332861348692549	0.224263577550452	0.394380294570047	-4.65430655457888	0.0111062270051891	0.606693930024862	0.673898279407034	0.550983949347853	4.19564821420688e-08	1	1	1	0.95044286334599	7.87464981984683e-07
TRINITY_DN126245_c6_g1_i1	NA	NA	NA	NA	1.92126730104383	-0.183399030623247	-0.213562466748221	0.190287706357744	-0.326937498385585	-2.8324488829222	0.578968483203665	0.531637060798935	0.489197743768661	0.307753594377252	9.76582608927963e-16	1	1	1	0.926589558912132	5.60510460342962e-14
TRINITY_DN128374_c0_g17_i2	NA	NA	NA	NA	5.7134011118607	-0.0714849615721472	0.0412364917759388	-0.000531679731385935	-0.469795890505205	-2.88709182220378	0.845273464828471	0.91046701259044	0.998596248931495	0.203240369769795	3.88585324584244e-12	1	1	1	0.924001874065281	1.36872526726502e-10
TRINITY_DN127814_c3_g6_i6	NA	NA	NA	NA	1.23425880454951	-0.227108063533004	0.275084059843216	0.294055935789043	-0.260495943732456	-2.03595003767008	0.621289327791168	0.552817754425504	0.458915592047494	0.587414369412146	8.99602998686696e-05	1	1	1	0.955309606702405	0.000892418669183296
TRINITY_DN125519_c4_g4_i2	NA	NA	NA	NA	1.3617714130039	0.11569137555608	-0.700729395002641	-1.72574156622467	-4.39865628037504	-10.664887619223	0.889575603924631	0.47104732426858	0.19586952925724	2.3417592364318e-06	7.72787912531397e-16	1	1	1	0.00041242229620802	4.5470699301876e-14
TRINITY_DN114651_c0_g1_i3	usp1	Chr04	28432236	28432236	3.85069008605318	-1.08858252779398	-0.349839575254139	-1.15066275631273	-1.03989782914247	-2.34659471871888	0.000184136432971318	0.23176586944168	1.91333630304702e-06	0.000377619768075828	5.46447402403965e-13	0.196819269121128	1	0.00447251057820436	0.0358292881790914	2.15173078989482e-11
TRINITY_DN114784_c0_g1_i2	NA	NA	NA	NA	2.79167964267023	0.0777496809445824	-0.343891906619189	-0.369075012477345	-0.389721985807212	-3.51671735172585	0.817414779726413	0.316150559963826	0.183152103088896	0.227151737223184	1.62397106119436e-21	1	1	1	0.924001874065281	2.18623915688432e-19
TRINITY_DN109791_c0_g2_i1	NA	NA	NA	NA	1.58064726470812	-2.29008644610859	-2.12047402205474	-1.79503131657851	-3.05546556112724	-5.20052448646478	0.0392545298717415	0.0561364961017363	0.0415434155271917	0.00773958461412772	7.80612262416291e-05	1	1	1	0.360045716259098	0.000785284941451882
TRINITY_DN93157_c0_g4_i1	NA	NA	NA	NA	3.14424904680439	0.0726172467047716	0.0379304400634608	0.276700747942474	0.0351997870766133	-2.04051201084971	0.810495155497613	0.901273362009056	0.287428841314369	0.909743096072623	2.29504157755907e-09	1	1	1	0.993050482794538	5.3550275938091e-08
TRINITY_DN129896_c0_g2_i2	NA	NA	NA	NA	3.02607520409096	0.0512696200196841	-0.0552709687040627	0.182121345027501	-0.435052745015494	-4.02103220942027	0.889776792997903	0.882192376233249	0.55883889229115	0.244396996614242	2.26777460827887e-20	1	1	1	0.924001874065281	2.60318252244083e-18
TRINITY_DN118779_c0_g1_i2	NA	NA	NA	NA	4.27855019153403	0.0392904334409889	-0.105876175909021	0.225478311550566	-0.283014632558723	-2.93350351193134	0.902795878338705	0.742413003309688	0.400863185860309	0.381890456872765	1.08606681576923e-15	1	1	1	0.930262683204651	6.13759033711523e-14
TRINITY_DN133726_c0_g3_i2	NA	NA	NA	NA	0.298529499174772	0.734141900424803	-0.251385666954205	0.0270389659160355	-0.142414194369298	-4.10787190297924	0.191279518599038	0.654154995741058	0.9548884641391	0.807656870651557	2.57966295304568e-10	1	1	1	0.981069591603528	7.03126727931966e-09
TRINITY_DN121931_c0_g1_i1	NA	NA	NA	NA	2.39182762255883	-0.122377851988385	0.209809947631695	-0.133298156557282	-0.564899911580613	-3.03285108834045	0.740262419468666	0.582115779537183	0.666432705380531	0.12802930178144	5.43599132397244e-13	1	1	1	0.9124216842312	2.14379823486661e-11
TRINITY_DN101751_c0_g1_i1	NA	NA	NA	NA	3.17533357101294	-0.0838501373181046	-0.0735281021789112	0.0612554555897155	-0.446097843032687	-3.00711143278584	0.818237150059172	0.842068060056599	0.843049823370007	0.231172791022282	8.8313125131749e-13	1	1	1	0.924001874065281	3.39431298432386e-11
TRINITY_DN120758_c3_g1_i1	NA	NA	NA	NA	3.72365406891133	-0.113853020883915	-0.639048968905047	-0.30159447030228	0.19306860854033	2.12237085878663	0.808060961439935	0.174415343548306	0.432164787702495	0.680324661699477	0.000245658494316748	1	1	1	0.967572509234739	0.00219708412673619
TRINITY_DN122125_c0_g1_i2	Xetrov90028290m	scaffold_36	11837	11837	1.10901206772435	-0.0342110329043732	-0.065737422897043	-0.0254177376420277	0.0279405780806065	-3.01475346699665	0.928329964189104	0.863337784891473	0.939332512927103	0.943902526575988	8.41605033447207e-12	1	1	1	0.99671037977809	2.83619793250695e-10
TRINITY_DN112226_c0_g2_i2	NA	NA	NA	NA	2.18247827543891	0.0880933890286009	0.48723534778276	-0.143230257162371	-0.0729469031568958	-3.86437789378131	0.835689765220511	0.252079250114864	0.6888732421832	0.865710962722358	1.23025715795185e-14	1	1	1	0.988176318660643	5.81500042323821e-13
TRINITY_DN124404_c2_g1_i10	NA	NA	NA	NA	2.4826509298911	0.0627684141365548	-0.169747919250861	0.148758313590411	-0.182827298755455	-2.03980507014962	0.844280682119634	0.604029418340209	0.598127056536901	0.580911294317786	2.46907783183798e-08	1	1	1	0.954310595180079	4.82793903346388e-07
TRINITY_DN128881_c4_g2_i1	NA	NA	NA	NA	2.78373902363304	0.00769167086783796	-0.129731382420223	0.0162937662508208	-0.880672068081886	-3.46499894928141	0.978934434377432	0.658686775702318	0.947817705948472	0.00305541264797869	2.18652412850361e-25	1	1	1	0.187503163287532	5.4059706650205e-23
TRINITY_DN122678_c0_g1_i1	NA	NA	NA	NA	3.46729220511524	0.410682849601029	0.241629958331396	0.45295515566213	0.113944882929516	-3.07716484927336	0.153992097915033	0.406085287674017	0.0681777003002498	0.694640225444825	3.25254183340765e-21	1	1	1	0.969355221644391	4.14022812685202e-19
TRINITY_DN132012_c5_g2_i1	NA	NA	NA	NA	4.40988923556768	-0.0758159313406944	0.0207122802150819	-0.0445482960155081	-0.076147864145132	-2.26886149945174	0.814989538199884	0.949220659685236	0.868822500855225	0.815355959858253	4.02598459850994e-10	1	1	1	0.982132093615784	1.06392746126913e-08
TRINITY_DN128983_c1_g1_i5	NA	NA	NA	NA	5.13341527748117	-0.0701251361663212	0.171397637001979	0.282891016276247	-0.777481762411258	-2.61154954017942	0.835139855631933	0.611608788387235	0.311271128366721	0.0228928382315765	7.16273441457441e-12	1	1	1	0.630239346304633	2.42975448551388e-10
TRINITY_DN130492_c2_g4_i4	NA	NA	NA	NA	3.22342096822867	0.134193724714628	-0.228382873210482	0.444189211610972	-0.281887566496938	-2.17458343062078	0.672071504339831	0.476757858397035	0.100249890545069	0.382805612045623	1.73256148106667e-09	1	1	1	0.930262683204651	4.13643021008982e-08
TRINITY_DN117842_c0_g1_i2	NA	NA	NA	NA	0.0508034362467805	0.252087612263606	0.38644430002182	-0.125934993025152	-0.310806255358647	-2.27372788297274	0.540495477432802	0.353514502418956	0.745340494463096	0.451499465913747	1.00410028022903e-06	1	1	1	0.934797947646015	1.50896730014781e-05
TRINITY_DN130820_c7_g1_i3	NA	NA	NA	NA	4.5143379679278	-0.100898927423982	-0.237128231184352	-0.0538581744540313	0.148220459180014	-3.41052640112098	0.807585762262038	0.567567533767652	0.87550413229908	0.722437725173928	1.14038877763289e-12	1	1	1	0.97176332221012	4.33769476912346e-11
TRINITY_DN131474_c0_g1_i2	NA	NA	NA	NA	3.00641075022287	0.546837771631944	-0.0284140126075805	0.578029508811193	-0.179244025546984	-2.62316559903197	0.403132595480535	0.965345953542671	0.287546553674737	0.7844913573934	0.000354176591312919	1	1	1	0.979812548205901	0.00306941108609002
TRINITY_DN126499_c3_g4_i2	park7	Chr07	76264158	76264158	5.25004738782798	0.0176783054929549	-0.094186872297654	-0.162939769308923	-0.346862177289363	-2.28593076704327	0.964295287578435	0.811808713259076	0.616324084325184	0.381674910829319	2.40253670437705e-07	1	1	1	0.930262683204651	4.0219027525812e-06
TRINITY_DN116805_c0_g1_i1	NA	NA	NA	NA	1.48932283560946	0.482217351349206	-1.90408666152556	-0.490254306665363	-1.19548746470648	6.90352131978938	0.664692415782657	0.100800859511324	0.589717816074713	0.287375631739529	0.0015887396051824	1	1	1	0.926589558912132	0.0116518144518126
TRINITY_DN131170_c0_g1_i3	NA	NA	NA	NA	1.62007081439298	-0.0708779836963594	0.231059883071686	-0.314554256972129	-0.295354812924991	-2.70867593480553	0.861464314501602	0.553002336665343	0.342913296287747	0.452621574755918	1.11305386189396e-09	1	1	1	0.935176231844732	2.7205279420988e-08
TRINITY_DN130288_c1_g2_i1	NA	NA	NA	NA	3.24862182494251	-0.070610909971735	-0.0484857005315556	0.130832081128421	0.16323613545537	-2.62571870873301	0.859507284498385	0.903935818343123	0.698789806692964	0.689094156408883	6.17215799027869e-09	1	1	1	0.96880681322112	1.34495507122064e-07
