gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	logFC.XY27.XX27	logFC.XY31.XX31	logFC.XY43.XX43	logFC.XY46.XX46	PV.XY23.XX23	PV.XY27.XX27	PV.XY31.XX31	PV.XY43.XX43	PV.XY46.XX46	FDR.XY23.XX23	FDR.XY27.XX27	FDR.XY31.XX31	FDR.XY43.XX43	FDR.XY46.XX46	Am2_231	Am4_232	Am5_232	Am2_233	Am4_231	Am5_231	Am2_274	Am4_271	Am5_273	Am2_275	Am4_272	Am5_274	Am2_314	Am2_318	Am4_314	Am5_311	Am2_315	Am2_316	Am4_317	Am5_312	Am5_313	Am2_433	Am4_435	Am5_433	Am1_434	Am2_434	Am4_434	Am2_464	Am6_464	Am2_463	Am4_461	Am6_462	average	ward.D
TRINITY_DN105647_c0_g2_i1	NA	NA	NA	NA	4.55658592694207	-0.841375264202087	0.563962938455889	-1.93920017033126	-6.7731583651368	-11.8395955894662	0.382462168139034	0.655572590390351	0.0219818376183245	1.24926358210389e-14	2.67893154781601e-27	1	1	1	6.42446289732747e-11	8.86682834418202e-25	-2.12406971012152	-2.49571476370268	-2.6493292316505	-3.17252515315804	-2.6273481713736	-2.77300030238074	-3.67998734101504	-3.09695120543118	-3.08523790117754	-3.67998734101504	-2.66965984195072	-3.02826375217471	-2.31515664889048	-2.08451766094547	-0.988107841648544	-2.47935414599013	-2.6930029971726	-2.29144924266797	-2.8596243493432	-3.67998734101504	-3.67998734101504	5.47611051613816	4.06024658420727	0.705571865906191	-2.22798501740364	-1.25835178559335	-2.74662098135486	8.5825300992594	8.24760003350235	-2.79004460636107	-2.39179520980011	-2.65772952112152	1	1
TRINITY_DN106873_c0_g1_i2	NA	NA	NA	NA	1.46612394663114	0.254625006216837	-1.19921682645066	0.0469887544369549	-1.95385029764278	-6.07914543950718	0.660927780535696	0.0393727068322367	0.919886161626156	0.000173688276009685	4.54977861660744e-22	1	1	1	0.0183787927614692	6.68505471821869e-20	-1.51250986591701	-0.500621255425251	-2.05429045001205	-0.577689861877307	-1.0083305063135	-1.50990160477799	-0.607205349817594	-0.161708089144775	-0.566761236893535	-0.538057228038371	-2.08127120516472	-3.02826375217471	-0.811726496419667	-0.666212299851004	0.0731395183133912	-0.441256395803166	-0.702842382942843	-0.943715056834321	0.348317003474201	-0.343810855208837	-0.645887129113523	2.25598851277384	0.842048718622022	0.705571865906191	-0.471250616367864	-0.246359269067591	-0.480308349996147	5.08282285455283	4.9363637205462	-0.711929677799973	-0.921071695135996	-0.94207926667248	1	1
TRINITY_DN107978_c0_g1_i1	NA	NA	NA	NA	0.901037536876883	-0.406649949804342	-1.17181124317401	0.673287468953477	-3.02883649163421	-5.81292819236262	0.618509122058612	0.221669208392208	0.279397525120446	7.7227914340821e-06	1.13344287945211e-13	1	1	1	0.00116809491849737	4.82520145022387e-12	-1.78612444076302	-2.49571476370268	-2.05429045001205	-2.04412296289603	-2.6273481713736	-2.47041668066186	-2.51928840365471	-2.36152855749585	-2.07551690748495	-3.67998734101504	-2.34567508920588	-3.02826375217471	-1.16236317709793	-1.66817212855875	-2.8479310477287	-1.59387850797365	-2.6930029971726	-2.29144924266797	-1.40818783726439	-0.859059341390656	0.0188504975509617	2.63175484855399	1.33028258832027	0.8604817430605	-1.04594592354406	-1.46851281403432	-0.630737265022963	4.72350842811114	3.94177821162607	-2.79004460636107	-1.26675756889742	-0.470727212143799	1	1
TRINITY_DN108208_c0_g1_i3	NA	NA	NA	NA	3.3985448733984	0.472631284803236	-0.237796687326461	-0.31028850167708	-4.35587701333063	-8.91984324444499	0.543456114873805	0.722510657419915	0.604271693916106	1.92246775895783e-10	2.53228099636844e-25	1	1	1	1.12346394286551e-07	6.14269257166243e-23	-1.9452243336243	-2.24881881009776	-2.6493292316505	-1.2971890119091	-2.29511885511531	-2.47041668066186	-0.755854899404072	-2.36152855749585	-0.194018891500833	-0.836155424108014	-1.49402912564769	-0.933579969369419	-1.16236317709793	-1.34545978267992	-2.32359454250583	-0.544053353085081	-0.795732403678013	-1.13046665447572	-2.8596243493432	-2.0171035088312	-1.30287726509378	4.62317177855933	2.96507095129547	1.91651175092684	-1.66642457848806	0.276620996395341	-1.20785453570577	7.40640570440626	6.93185104601641	-1.06678212316999	-2.132558408571	-1.18431056206708	1	1
TRINITY_DN108709_c0_g1_i2	Xetrov90021653m	Chr08	87436053	87436053	3.40541115388634	0.793101645524821	0.693947379661109	0.373038767646031	-3.2994312005693	-7.05767406157582	0.241430495674315	0.359226808402994	0.502720681333879	8.2013758930628e-07	5.02260453698596e-18	1	1	1	0.000164751545576815	4.1260776504639e-16	-0.682741100311733	-1.6911615076149	-1.17072174912518	0.372885251060944	-1.60173173125888	-0.760944772687251	-1.88450537466238	-1.51456119928238	-2.66533171746451	-1.88434606454009	-1.07785318627153	-1.35883619726708	-1.26517048021161	0.858626372522309	-1.17375976129852	-0.544053353085081	-1.11678329739413	-1.59719451766974	-0.037545276018132	0.794551701332993	0.654646559482312	4.72477853797565	4.26597105846267	2.6010488418011	0.412291475688739	1.77456731188392	-0.553563053863715	7.18322619538262	6.91464755705763	0.192806071038767	-0.408963709374629	0.405944980258391	1	1
TRINITY_DN109596_c0_g1_i1	NA	NA	NA	NA	3.79979649074337	0.0630826428502252	-0.0142932986930363	0.524104431494911	-1.01796610675465	-7.75887976337401	0.822649992647151	0.960446545344096	0.0355653892515487	0.000452679087829984	9.10812479600424e-82	1	1	1	0.0417115551831976	2.34197212879657e-77	3.59300981035469	3.80160332323597	3.71123867181715	3.95755965752331	3.54684347503533	3.76523297469798	2.85685062243126	2.41234255918509	3.08361502772019	2.74395409042344	2.67125725197736	2.96084485766281	1.61297580782072	1.92038136018912	2.35911456972472	2.16501659007602	2.96654687961211	2.3224263986315	2.50963803745543	2.48245483720323	2.34510390156802	3.49113881963821	3.03026557590456	2.92979955550186	2.03816277498983	2.16929014696226	2.28363861485105	7.20134028939604	6.48640016965693	-0.711929677799973	-0.822083477017912	-0.553474722105895	1	1
TRINITY_DN109666_c0_g1_i1	NA	NA	NA	NA	4.64217983563789	-1.86173356049102	0	-0.414503224963069	-5.94734695733878	-12.1742392537202	0.162712156477655	1	0.753632381688461	4.67261784390036e-10	7.47521959191253e-22	1	1	1	2.31051966577327e-07	1.07380067802708e-19	-2.56620412256608	-3.16987345448165	-3.07451388335728	-3.67998734101504	-3.67998734101504	-3.15636248660128	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-2.67209979108942	-2.8479310477287	-3.67998734101504	-3.67998734101504	-3.67998734101504	-2.8596243493432	-3.67998734101504	-3.00256598498238	5.78998999128766	4.46379655758796	3.91180248217966	-2.77854115132857	0.552233753326968	-3.67998734101504	8.2786133773715	8.6180906887999	-3.67998734101504	-2.39179520980011	-2.65772952112152	1	1
TRINITY_DN109669_c1_g2_i1	NA	NA	NA	NA	6.17610573094514	-0.0395131385826694	-0.2366939819518	0.222243410110719	-1.63874849170258	-5.45562688955294	0.921556485572899	0.555920225111628	0.505023808754923	7.33473860257127e-05	1.15350751082699e-27	1	1	1	0.00865129053614289	4.11946369804091e-25	6.94672959175157	6.69757637277087	6.82618051694999	6.85774841291986	6.61810948236669	6.87294830566195	6.28494687184857	6.47157784260065	5.45372283024905	5.97308272861788	6.29258678636265	5.22893650835314	4.21069736699549	4.53044832171552	4.27158771068038	4.77767842970975	4.82920935482587	4.21026076927997	4.83994926374381	4.51284471782982	4.92264957071329	6.18279528512093	5.10179262828263	4.1376785709658	3.62863071249304	4.45995717374666	2.52513444573137	8.90777943701172	8.49883994805296	3.07005393705119	3.1155890530756	3.57334948043049	1	1
TRINITY_DN109929_c0_g1_i1	NA	NA	NA	NA	3.38108024204306	0.99428291558482	0.504437724603875	-0.850324861041465	-5.0450376709586	-11.1782834874376	0.326131797195577	0.581868847202156	0.328052172807843	5.24891842179992e-16	3.84225671223537e-40	1	1	1	6.74827196898707e-12	1.41137066916726e-36	-3.67998734101504	-3.16987345448165	-2.6493292316505	-3.17252515315804	-1.7980085705535	-3.67998734101504	-3.67998734101504	-2.68287785415084	-2.34049027905189	-3.18229875377088	-2.08127120516472	-2.58096958839645	-2.84185807514966	-3.67998734101504	-1.93985298003425	-2.47935414599013	-3.10368888421694	-2.82474210880996	-2.8596243493432	-3.16064905182872	-3.00256598498238	3.84858095556212	3.37789239339184	2.17456811832847	-1.66642457848806	-0.698167635646602	-2.74662098135486	7.55564744078508	6.82588343864374	-2.79004460636107	-2.70804557555698	-3.08014820464088	1	1
TRINITY_DN110103_c0_g1_i1	pdk3	Chr02	36598070	36598070	3.20138305518677	0.0462560818340696	0.185236636742179	0.0997431293021647	-4.56531380761008	-8.60390117258698	0.945305932543233	0.805076238621738	0.874766581313573	2.65071182468099e-09	2.32395717573502e-21	1	1	1	1.04858081766188e-06	3.06440568511152e-19	-0.0199211679945441	-0.434605422720306	-0.820467800282563	0.335769416454046	-1.60173173125888	-0.394399660517478	-1.2125141000699	-2.36152855749585	-1.33468118222777	-1.7225752045029	-2.08127120516472	-0.706830153361671	-1.16236317709793	-1.66817212855875	-1.38688039118999	-1.59387850797365	-1.53035997893474	-1.90295749753268	-2.33988061242592	-0.692163866913455	-1.00337958407247	3.3257141903291	1.98490641094543	-0.227006058824408	-2.77854115132857	-1.46851281403432	-1.61508923588432	7.34367550556911	6.73933766481044	-2.79004460636107	-2.39179520980011	-0.180338961407458	1	1
TRINITY_DN110679_c0_g1_i1	NA	NA	NA	NA	2.57540807358076	0	3.16714095468681	1.5477102826735	-5.99730974427593	-10.8150698764558	1	0.0474578919336043	0.294154649477601	5.19652989315554e-12	1.16805291481065e-24	1	1	1	5.62359853122576e-09	2.50284538321052e-22	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-2.66965984195072	-3.02826375217471	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-2.82474210880996	-3.67998734101504	-3.67998734101504	-3.67998734101504	2.97819684409928	2.12082060907519	-0.290823288757389	-3.15997375322651	-2.18647219402014	-3.67998734101504	6.22243389350621	6.66531341211883	-3.67998734101504	-3.11366956736395	-2.65772952112152	1	1
TRINITY_DN110855_c0_g1_i1	NA	NA	NA	NA	6.84337113601798	0.00466039807950387	-0.0699069873069953	0.255832678513936	-0.977626504224894	0.625931045010575	0.986499933689277	0.799288102780783	0.260351028439177	0.000457459594822141	0.0474033454547582	1	1	1	0.0417115551831976	0.182175036200936	6.37928899373479	6.74864083614887	6.75459878578964	6.01803183943152	7.00551466411467	6.73411149162186	8.05337694238534	7.85750131109783	7.87762085999344	7.83890824378246	7.90521336927023	7.84197349429048	6.93562166003362	6.86027596277058	6.54343308695823	6.96853175052896	6.74303037359476	7.19003912370909	7.167751105276	6.99429235021201	7.30312371573148	5.46573266031442	6.21209312974572	6.01905017114457	4.65542452055877	5.23341561356207	4.9202556716808	5.08282285455283	5.14442175275049	5.79500517699547	5.774183057391	5.64373069184506	1	1
TRINITY_DN110880_c0_g1_i1	NA	NA	NA	NA	6.20950307073475	0.200073399861758	-0.0757533195070817	-0.244162911059973	-0.864843475058968	-3.25145946952259	0.402490547309208	0.750663160301202	0.21165624882384	0.000288385709589088	3.0650127706712e-33	1	1	1	0.0287413246149776	3.03117974508725e-30	4.8799637274197	4.67769386684045	4.92356341747148	5.23033299736055	4.78945753158687	5.03639522918092	5.13760738033493	5.07412738884943	5.66314786689851	5.19970154377004	5.28892011672241	5.2323602845631	5.75922611361098	5.98138376840289	5.96938941155146	5.38419968771419	5.65145508266435	5.54423357583733	5.58495223379799	5.59252398578409	5.34894766562479	6.66456565042619	6.58953352195898	6.73042183991714	5.75438704932195	5.68975598606633	5.94023993294399	8.93659011216859	8.62949105060252	5.56079592421902	5.51254809679256	5.55146756080954	1	1
TRINITY_DN111028_c0_g1_i1	NA	NA	NA	NA	3.5883077396665	3.43376293092497	0	0.13852807945568	-6.46593431304774	-13.1398840745807	0.02870544668102	1	0.893194209259538	2.36470402895239e-10	3.16296618070647e-21	1	1	1	1.29369435524368e-07	4.06646747022528e-19	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.17252515315804	-3.05971953024024	-2.77300030238074	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.20089624430685	-3.67998734101504	-2.32359454250583	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-2.0171035088312	-3.67998734101504	4.42899535839778	2.99259428324037	0.376351085088388	-3.15997375322651	-1.46851281403432	-3.67998734101504	7.64416006353093	7.25674886585375	-3.67998734101504	-3.11366956736395	-3.67998734101504	1	1
TRINITY_DN111232_c1_g1_i1	NA	NA	NA	NA	1.70176956759293	0.971689930725798	-1.07847556200892	-0.157713790841403	-4.03366653422985	-6.5955529155633	0.325648745302473	0.227194568531846	0.852903928389707	1.42052513750912e-05	1.03519552527383e-10	1	1	1	0.00204055658440067	2.99078455520966e-09	-2.32826548847402	-2.79376870672964	-3.07451388335728	-3.67998734101504	-0.891559393588015	-3.15636248660128	-2.27533332340708	-0.225815515976628	-1.85174110436927	-2.81296134905505	-1.49402912564769	-1.96445589296997	-2.5546035474988	-1.08190277959612	-2.32359454250583	-2.95821867722203	-1.53035997893474	-2.82474210880996	-2.33988061242592	-2.77957810086182	-2.19567592050647	1.75891667243436	1.2041142214424	-1.28364050822442	-2.01557560507323	-2.01146406643865	-3.67998734101504	6.14322323741192	4.48658369985319	-1.848390682815	-0.408963709374629	-0.734732037555867	1	1
TRINITY_DN111236_c0_g1_i1	NA	NA	NA	NA	2.82617303557201	-0.181537851595957	0.240593616808501	-0.0789547465035273	-3.74338534664939	-6.28462030022501	0.725573216955587	0.66070610024193	0.893349339168986	1.08949116001384e-12	2.10540331406742e-26	1	1	1	1.75088038733974e-09	5.88437341463214e-24	-0.682741100311733	-0.197151606894752	0.0765526078506067	-0.319055309354773	-0.683040694326239	-0.270409197833996	-1.32416562331899	-0.778110654936213	-0.566761236893535	-1.10870004007014	-0.491753143095293	-0.422122822008842	-2.10985172676966	-2.08451766094547	-1.63703358775336	-1.38861489263914	-2.6930029971726	-2.29144924266797	-1.65729961526858	-1.66810393109905	-1.30287726509378	4.03879498063261	2.30772493858589	1.91651175092684	-0.0112831371596887	-1.35960884273168	-0.480308349996147	6.83916602866568	6.17282278841583	0.192806071038767	0.221260244794007	0.571289784415559	1	1
TRINITY_DN111594_c0_g1_i2	NA	NA	NA	NA	2.40189666499061	-0.224847929739227	0.0312128679717362	-0.400881165231242	-1.81088398750306	-5.60438966325516	0.636871107521196	0.948885225260771	0.332439207520773	0.000330562216413925	1.52091073539469e-20	1	1	1	0.031834255695323	1.77759898814562e-18	2.73287842582462	2.4780869546829	2.92694972145059	2.53625883951913	1.96044865841194	2.86421555034629	1.00444668047122	1.58116297173418	1.80795183154012	1.47397060484223	1.58798389048644	1.52852102900971	0.89557819320198	0.920055275831429	1.58494703614442	1.10751343668769	0.382877108604067	-0.630078491115045	0.856665947040708	1.28952414677473	1.15628116631507	2.74219089397597	1.33028258832027	1.26734149018611	0.7097558503221	0.579844031779711	-1.61508923588432	5.65765794305977	4.9258343655214	-1.06678212316999	0.221260244794007	0.00456146791750765	1	1
TRINITY_DN112124_c0_g2_i1	NA	NA	NA	NA	1.30501840239407	-1.7574181643471	2.6675156656931	-0.333598113632592	-6.80591139180795	-10.791374240589	0.252327525987383	0.0984673542532132	0.823560168456203	5.01316176066454e-12	3.25271255809292e-24	1	1	1	5.62359853122576e-09	6.24156701539129e-22	-3.67998734101504	-3.67998734101504	-3.07451388335728	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-2.58096958839645	-3.67998734101504	-2.67209979108942	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.00256598498238	1.74649991274669	0.547658595801528	-0.57873063918757	-3.67998734101504	-3.67998734101504	-3.13910357703892	5.4137621352751	4.91877185871234	-2.79004460636107	-3.67998734101504	-3.67998734101504	1	1
TRINITY_DN112272_c0_g1_i1	NA	NA	NA	NA	0.969331962250187	-0.007990484418869	-0.221510956861992	-3.23201393982243	-5.14688847104336	-9.00325726553897	0.992055545563572	0.816801637221813	0.0257398155684603	4.89738634560801e-08	1.34380163031588e-16	1	1	1	1.23457348141783e-05	8.79215555224227e-15	-1.64284029918827	-1.07355663153618	-1.63424107906467	-1.41877956667263	-2.02525760577004	-1.03595755843559	-2.81306242653523	-2.09888014619581	-2.34049027905189	-1.7225752045029	-3.08813163311147	-3.67998734101504	-3.67998734101504	-2.08451766094547	-2.8479310477287	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	1.95512721612721	-0.0285164531107717	-1.15930427556764	-2.4771582564733	-3.23304471133174	-3.67998734101504	5.23853223963586	4.05239592220346	-2.24371613981525	-3.11366956736395	-3.67998734101504	1	1
TRINITY_DN112598_c0_g2_i1	mrrf	Chr08	16316081	16316081	4.01853268961481	0.0266212367881097	-0.252943786468569	0.39310827434733	-1.27765458983966	-3.45512884102622	0.933508573515425	0.429541163836596	0.142594507227395	0.000110273193863367	6.7846868160883e-21	1	1	1	0.0123628906112567	8.4277609711149e-19	3.92174332087831	3.84211618339018	4.52513917191599	4.09162394162372	4.01911166437789	4.33528504914257	4.01022696078399	4.08574183658214	4.12383174502681	3.76311227269288	4.18285555027806	3.41708057944252	3.59981058314499	3.5835694408031	2.53609433242878	3.44185860800548	3.76568672548877	3.95824023232028	3.26880081362013	3.67686015675182	3.93740555317652	3.78322091932681	2.82511658332157	3.23750402607407	1.79239889738576	2.34852140255998	2.01891752667085	6.58602797046784	5.72882788782449	2.9877075899087	2.34101131012215	2.93358767470706	1	1
