gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	logFC.XY27.XX27	logFC.XY31.XX31	logFC.XY43.XX43	logFC.XY46.XX46	PV.XY23.XX23	PV.XY27.XX27	PV.XY31.XX31	PV.XY43.XX43	PV.XY46.XX46	FDR.XY23.XX23	FDR.XY27.XX27	FDR.XY31.XX31	FDR.XY43.XX43	FDR.XY46.XX46
TRINITY_DN133028_c0_g1_i1	NA	NA	NA	NA	1.88344856221033	0.25742810989547	0.330484696157201	0.364933921329951	-0.0939040429428024	-2.07737901286004	0.668584651413705	0.583542189778164	0.470388203930493	0.877360941339199	0.00207228136825432	1	1	1	0.989948815078219	0.01469513811967
TRINITY_DN98835_c0_g3_i1	NA	NA	NA	NA	1.35230768737898	0.0510642951835441	-0.149969344928485	0.155661187577667	-0.449501062484373	-3.44205502022642	0.907046230395349	0.740081521947361	0.678648656574526	0.318236126059051	4.45598944848689e-11	1	1	1	0.926589558912132	1.35754569536663e-09
TRINITY_DN127727_c1_g2_i3	NA	NA	NA	NA	2.25660825472695	-0.369382551250478	0.283111824605205	0.288518202304295	0.333775238844629	-1.667152359893	0.442954247268094	0.559202882827949	0.486840946944389	0.494428810787856	0.00217054793579333	1	1	1	0.943745646841983	0.0153285633268481
TRINITY_DN110298_c0_g2_i1	NA	NA	NA	NA	6.00812741330399	0.0352889378399082	-0.138620555695045	0.184853312826519	-0.208441693646141	-1.20315242366949	0.904876454840104	0.639246635282456	0.449196083404592	0.48146374059418	0.000228513003308113	1	1	1	0.94113851077038	0.00206094523116854
TRINITY_DN117235_c0_g3_i1	NA	NA	NA	NA	3.75297841854076	0.0402729232281816	0.0453280689365763	-0.0176377178942703	-0.644273168400888	-4.0631265371043	0.897177604336882	0.885549709193429	0.946559374861268	0.0420343620590653	1.71754747294141e-28	1	1	1	0.765419122327704	7.12311260834556e-26
TRINITY_DN132821_c9_g1_i1	NA	NA	NA	NA	3.25870437290933	0.0467571070818341	-0.0131773047892172	0.334660617279761	0.0330191006139135	-1.14801779257605	0.898587684624468	0.971713372266317	0.285070041398655	0.929489494763665	0.00537829314298353	1	1	1	0.994658384191065	0.0333464254378524
TRINITY_DN133682_c1_g1_i3	NA	NA	NA	NA	4.78970394569177	0.00148593017764859	0.080886138149111	-0.0106698760779462	-0.511383890108119	-3.97584265765075	0.996956384052693	0.83600579390054	0.97366571034263	0.194299399722226	4.91591552307686e-18	1	1	1	0.924001874065281	4.05137614887421e-16
TRINITY_DN118108_c0_g2_i1	NA	NA	NA	NA	3.61078424064868	0.0177377574111296	-0.0317585316086278	-0.19172504712923	-0.367516524055719	-2.02453286145094	0.947058414526272	0.906103476488773	0.392833420529238	0.181198958519935	2.43189797466031e-11	1	1	1	0.920099185414933	7.68198926565609e-10
TRINITY_DN129757_c0_g1_i1	NA	NA	NA	NA	4.93287905040197	0.0566337618237036	0.0893121667506942	0.420681916263741	-0.00130690962659852	-2.74168157330916	0.911774258143853	0.86162051793464	0.321035040580975	0.997967120452248	2.00717704471923e-06	1	1	1	1	2.82915858581364e-05
TRINITY_DN134750_c8_g2_i1	NA	NA	NA	NA	5.41750102011241	-0.471531437454333	-0.448168084101937	-0.487706643235635	-0.619063170229782	-1.52368178685023	0.128393786078062	0.149127540607165	0.0551668140620656	0.0473086142758958	9.63841807305688e-06	1	1	1	0.78666487465656	0.000118240765225435
TRINITY_DN128891_c1_g1_i1	NA	NA	NA	NA	2.89742980650216	-0.0829292782214896	0.0782573541108257	-0.151474504230776	-0.164998845196671	-1.32438711035212	0.76970680267621	0.78816331644532	0.528214948755203	0.562641080133324	3.7011143262927e-05	1	1	1	0.951251765167931	0.000399860305344387
TRINITY_DN135829_c0_g1_i5	NA	NA	NA	NA	3.84604231684303	-0.0483829431394024	-0.0197555772958019	0.28309075500769	-0.28428230284055	-2.10061313403032	0.877418568723934	0.950108334266348	0.282269220049613	0.373487702690661	2.55621599314383e-09	1	1	1	0.930262683204651	5.90279467749154e-08
TRINITY_DN188190_c0_g1_i1	LOC101732244	Chr05	59159234	59159234	1.42593816148774	0.469089528308156	0.0140337308391816	0.150867771337645	-0.0214617590518978	1.23800150437419	0.19058218956174	0.968688265048408	0.61793787491983	0.950182522086345	0.00362937596176318	1	1	1	0.99785907700969	0.0239786286830834
TRINITY_DN126796_c0_g13_i2	NA	NA	NA	NA	4.55758799140871	-0.0273825450163137	-0.0362778245256042	0.0476952548612941	-0.0963352773963291	-1.83609374645853	0.91099779859416	0.88312041741311	0.815993469232711	0.69530205597865	1.75409780890435e-11	1	1	1	0.969355221644391	5.666220723663e-10
TRINITY_DN122956_c3_g1_i1	NA	NA	NA	NA	2.47316690089475	0.343090510024018	0.388191082184622	0.208027836383016	0.105434168320374	-1.38617540551027	0.375535677813604	0.320250982206455	0.526824260740854	0.786865714101048	0.00118116325440954	1	1	1	0.97991300393956	0.00898369478743268
TRINITY_DN133692_c2_g4_i1	NA	NA	NA	NA	3.44573419691649	-0.50803740558946	-0.552682338486384	0.090717697202979	-0.470716874482228	-3.03131373472031	0.227839096684258	0.194537739623115	0.796097394542629	0.271952014784096	4.70011180865891e-10	1	1	1	0.926589558912132	1.22944023332702e-08
TRINITY_DN123379_c0_g1_i2	NA	NA	NA	NA	2.01589450535276	-0.0433928449671978	0.0596976369477811	0.0396192914705326	0.490036778700525	-1.87006912676884	0.895320639130599	0.857864279255837	0.890868785371236	0.146075677243224	2.85588116426501e-07	1	1	1	0.917042737271279	4.71936197793999e-06
TRINITY_DN119521_c1_g1_i5	NA	NA	NA	NA	3.58784336745785	-0.0933722516370067	0.0256450561050603	-0.187944382316144	-0.0274848535968916	-1.45180856607848	0.747341957634439	0.929398175681731	0.432326144739042	0.923915878726134	6.0035731921716e-06	1	1	1	0.994393351845297	7.68391625138419e-05
TRINITY_DN134606_c0_g3_i1	NA	NA	NA	NA	2.09667343284404	0.125504797416043	-0.0405220996749519	0.215950029467547	-0.152858636566784	-2.18256149182708	0.700738004904259	0.904326633192476	0.463735348153423	0.665911159821874	3.77157183523011e-08	1	1	1	0.967224475347282	7.15180137162771e-07
TRINITY_DN4687_c0_g1_i1	NA	NA	NA	NA	3.98714074619406	-0.0786546063079961	-0.213990776924151	1.08996931551542	-3.12045827901371	8.25620673513295	0.961539515335326	0.895522874233419	0.427562048853893	0.077232187898386	0.00239354623034436	1	1	1	0.866429720393694	0.0166879756564112
TRINITY_DN44076_c0_g2_i1	NA	NA	NA	NA	4.32052680480629	-0.0121276338614402	-0.17649728638462	0.0819301557094858	-0.435026046382812	-2.03013760804867	0.972335404301813	0.615374832920451	0.779239573533016	0.216361842746555	2.30472644781714e-07	1	1	1	0.924001874065281	3.87076624119675e-06
TRINITY_DN128130_c4_g11_i1	NA	NA	NA	NA	0.139704948664891	9.03854288637723	0.597766505287793	1.47803585554514	8.87119991286745	-0.180582300193948	3.19901410152321e-07	0.594284861884769	0.127145462660401	3.6480093317836e-07	0.885404532164091	0.00164512499184932	1	1	7.88245915530687e-05	0.945370265573261
TRINITY_DN127631_c0_g1_i3	NA	NA	NA	NA	3.36282994969064	0.503943121061334	-0.0347548756712394	0.139448553028403	0.0535377065281465	-1.65991171141672	0.099872508276895	0.910515602112255	0.59448070960445	0.862764383110454	1.32388569604597e-06	1	1	1	0.988176318660643	1.94187523687564e-05
TRINITY_DN117651_c0_g1_i7	NA	NA	NA	NA	2.98482720511541	0.0952654027801955	-0.0467027168210932	-0.219482690866525	-0.0428945299843724	-3.79046410066214	0.785104205932169	0.896457184406214	0.459278803174532	0.904371513106725	2.54936080069257e-20	1	1	1	0.991898457848172	2.90051833045168e-18
TRINITY_DN132278_c0_g1_i3	NA	NA	NA	NA	7.49273708800212	0.164748332446939	-0.188869003947357	0.00823654318592159	-0.125384039664809	-1.45591395030304	0.57349819370172	0.518879903769478	0.972715175001526	0.6684411409128	6.69816528871698e-06	1	1	1	0.967572509234739	8.49678954458706e-05
TRINITY_DN121564_c0_g1_i2	NA	NA	NA	NA	2.73306270631792	0.536042025167216	-0.0675915967721445	0.450518119501209	0.218539690624538	-1.2455070528657	0.0762011573152676	0.824899968173377	0.0886349725089904	0.476501205208254	0.000266410659159907	1	1	1	0.940101254302294	0.00237442539999262
TRINITY_DN111882_c0_g2_i2	NA	NA	NA	NA	6.3087097770439	0.127270752770267	-0.0517058985567024	-0.328720639884295	-0.134516379441187	-2.95120238182047	0.736857654114441	0.891578362170323	0.291879825865485	0.722878055318118	7.73035039721852e-12	1	1	1	0.971770822988136	2.61884716421185e-10
TRINITY_DN132324_c0_g1_i2	NA	NA	NA	NA	5.01723162712264	-0.0397738548634777	0.0179248775819602	0.0444364107375847	-0.114766402914628	-1.58948605238155	0.869202148355083	0.941268798840808	0.824587571369971	0.63575440742941	2.85212328592103e-09	1	1	1	0.962432631452533	6.51302362796514e-08
TRINITY_DN123052_c0_g1_i2	plxnb3	Chr08	3112250	3112250	2.17349220084338	0.0339938981540626	-0.64473197239164	1.37065442373621	-4.34036104600481	-9.31597999017505	0.971454771466662	0.493518244575726	0.124575074345398	5.80304751351527e-06	4.39136230386784e-15	1	1	1	0.000904325822515262	2.24037894681258e-13
TRINITY_DN96202_c0_g1_i1	NA	NA	NA	NA	1.11244602201363	0.326087949776061	-0.109313346669046	0.129740938895391	0.470448389900252	1.76172794559507	0.389256228461843	0.769555774781464	0.664947473765725	0.20301960135705	0.000329829328052078	1	1	1	0.924001874065281	0.00288074100278637
TRINITY_DN132809_c8_g1_i2	NA	NA	NA	NA	6.03350745486513	-0.011589191739769	0.0623399656982644	-0.0629049113183188	0.367548944062859	-2.06230861793032	0.976331756288577	0.873315740693849	0.844988454467872	0.349496555245102	2.2917440319675e-06	1	1	1	0.927435071617008	3.19217845579525e-05
TRINITY_DN126470_c0_g1_i1	NA	NA	NA	NA	3.2918219909857	0.0908221183169879	0.0549427176809745	0.00960649857433994	-0.0605463078409844	-1.80706269335685	0.722558388827163	0.831600585059806	0.965234565223083	0.816558013407096	3.37944001030068e-10	1	1	1	0.982132093615784	9.03280051817686e-09
TRINITY_DN112756_c0_g1_i1	NA	NA	NA	NA	1.60395750497909	0.43763635705081	0.0184958639894322	-0.0741238473146083	-0.30683708739663	-1.8041571682327	0.271119980132865	0.963482607998607	0.825497989873092	0.451746344776862	7.13266237520694e-05	1	1	1	0.934797947646015	0.000725196313379581
TRINITY_DN124951_c0_g3_i3	NA	NA	NA	NA	0.400753385991001	-1.11244039403959	-1.42229185619122	0.383829350382716	-2.63541347918175	-5.44168997483261	0.204599038726133	0.149434100765677	0.570380726041259	2.49321405732692e-05	3.29794023687865e-14	1	1	1	0.00333895901333579	1.50621558278616e-12
TRINITY_DN106183_c0_g1_i1	NA	NA	NA	NA	2.84963206721499	-8.54235614349333e-05	-0.0255124081377774	0.345200124680177	-0.199584689776849	1.06442893175041	0.99977190231569	0.932091732146233	0.173839006949705	0.49390700405917	0.00199957117296277	1	1	1	0.943745646841983	0.014242374950247
TRINITY_DN134491_c2_g3_i1	NA	NA	NA	NA	3.66972876125758	-0.23257662584888	-0.213575933115122	-0.426453365079861	-0.608325916639531	-1.4813940095294	0.522351230207386	0.558277268617305	0.157027692168259	0.100451667807117	0.000324228845411274	1	1	1	0.89924783021391	0.00283567901430615
TRINITY_DN114501_c0_g1_i2	NA	NA	NA	NA	2.12206614971889	0.100178047647993	0.203913999044573	0.365521340734152	-0.317953913098589	-1.02610702736949	0.752244586040926	0.529695043988602	0.192719739434744	0.33051550141422	0.00489907206827308	1	1	1	0.926589558912132	0.0308989504495637
TRINITY_DN121888_c0_g2_i1	NA	NA	NA	NA	2.97021528033252	0.212289225869666	-0.0955932452920312	0.0170301671224762	0.212347424231723	-2.0748664954888	0.442057431506131	0.737063707008749	0.943450149413087	0.448548151728188	2.64340428661177e-11	1	1	1	0.933888147804607	8.31944362566076e-10
TRINITY_DN133289_c0_g3_i10	NA	NA	NA	NA	2.05946338179554	0.304039611185868	0.0690005891823236	0.00694392285091139	-0.00738755911629705	-1.35933011181364	0.29083731404964	0.816573026794018	0.977801533687993	0.979837956808021	1.97245958530298e-05	1	1	1	0.998991365738073	0.000226722634407222
TRINITY_DN112067_c0_g1_i2	NA	NA	NA	NA	5.8265001634767	0.681547070691556	0.189771321724621	-0.657441308986484	0.677326674146879	-3.71442203904767	0.406636585475595	0.816436737236968	0.325376148197334	0.413329101939435	0.000502858109783478	1	1	1	0.930262683204651	0.00422134853962212
TRINITY_DN132176_c6_g1_i1	NA	NA	NA	NA	6.26859177353881	0.0120385241700838	-0.0483476063513121	-0.0470526934935963	-0.121540981926408	-1.53779929909203	0.960490568813904	0.842756811884948	0.814277050451305	0.618383079295818	1.15862929920228e-08	1	1	1	0.959071127570416	2.41229434578042e-07
TRINITY_DN123729_c0_g2_i2	NA	NA	NA	NA	3.57543261600944	-0.169954717793329	-0.187781274338966	-0.247078800299603	-0.468389899116068	-2.07175566636614	0.562605129088146	0.52693219317136	0.318644690410884	0.117358869009848	4.78843346223965e-10	1	1	1	0.902406877646599	1.24746696671295e-08
TRINITY_DN180067_c0_g1_i1	NA	NA	NA	NA	5.19846518912044	0.429207302197441	-0.0201291409907935	-0.776339623455188	1.15378857240595	-2.36652881263227	0.509048679825154	0.975067489530391	0.140911044779299	0.0845492977016987	0.00152350019398965	1	1	1	0.877681102867896	0.0112277903376486
TRINITY_DN120030_c0_g1_i1	NA	NA	NA	NA	3.23505383501726	0.281589721391379	-0.10468058929877	-0.192910999927111	-0.535078804215767	-1.31077930440728	0.343512050330769	0.725841905829182	0.441018797501862	0.078227478222444	8.6168729073555e-05	1	1	1	0.867187400629339	0.000857120514765308
TRINITY_DN136529_c1_g2_i1	NA	NA	NA	NA	4.65474300475811	-0.0562733615098573	0.184177159098174	-0.201821137029363	-0.571357065020527	-5.44797639141071	0.900657574849085	0.668284583708653	0.561219399072211	0.163855306326898	8.7659034031582e-27	1	1	1	0.920099185414933	2.57476553855254e-24
TRINITY_DN127175_c5_g3_i2	NA	NA	NA	NA	2.05014870198192	-0.394861584306955	-0.173765618407927	-0.0393157204825978	-0.248176278889299	-2.6933842400117	0.301106701335775	0.652488595629477	0.902377767748136	0.518344654247536	7.13292608064491e-10	1	1	1	0.948443587360066	1.80165941367016e-08
TRINITY_DN123627_c0_g1_i1	NA	NA	NA	NA	0.630229916915445	-0.0872639820877181	0.0335257157513184	0.196845753660916	0.344038627602836	-1.56157453959145	0.83898423352419	0.938899481317334	0.617727932416152	0.443525738966925	0.00175558258023289	1	1	1	0.932670282700909	0.0127015461129793
TRINITY_DN132043_c0_g1_i2	gabra6	Chr03	15262639	15262639	3.63320119891996	-0.0149611359091966	0.0489008491906698	0.0419051667992298	0.21603309086976	-1.43438796873725	0.969949417665763	0.901700330444283	0.898670463423223	0.58709585457005	0.00103327499704881	1	1	1	0.955309606702405	0.00798335336511903
TRINITY_DN119122_c0_g1_i3	NA	NA	NA	NA	7.29836977858441	0.121121633693756	0.199815333748562	-0.133854057870639	-0.538450859739803	-3.11721321120315	0.710422864953745	0.540031780100287	0.617139901867459	0.100045214504068	5.09853214231486e-17	1	1	1	0.89924783021391	3.58192778621153e-15
TRINITY_DN126551_c0_g2_i5	NA	NA	NA	NA	5.12545854967723	-0.0249851749720136	-0.162754963491906	0.166830818424275	-0.266205839311908	-1.66297515254891	0.918498472552187	0.506584921431939	0.412763007699041	0.277565251355667	9.13564550555492e-10	1	1	1	0.926589558912132	2.26087442622073e-08
TRINITY_DN116262_c0_g2_i2	NA	NA	NA	NA	0.0117395490299679	-0.075290816457733	0.0257987056501608	-0.022051435376497	-0.75427216998641	-3.49972908251796	0.887579482842781	0.962417462571219	0.961957345999808	0.232457416775251	1.91700165100395e-06	1	1	1	0.924001874065281	2.71730228513035e-05
TRINITY_DN132864_c0_g3_i1	LOC594890	Chr08	106161888	106161888	4.34597521674667	-0.0672457931455915	-0.00901594242291599	-0.000845652128097246	0.186406541596842	-1.29094057603976	0.774234151415799	0.969525918312988	0.996570975978766	0.428169569861198	6.87724362871893e-07	1	1	1	0.930729340037718	1.06462712477574e-05
TRINITY_DN115583_c1_g1_i1	NA	NA	NA	NA	4.95658047747191	0.0457689369144785	-0.0948729449466463	-0.0111271625898148	-0.20698806043354	-1.2895929209527	0.846371524116776	0.690788259318123	0.955066302767084	0.383950655367497	1.01304515197028e-06	1	1	1	0.930262683204651	1.52063222373682e-05
TRINITY_DN129702_c4_g1_i1	ndufa6	Chr04	105645228	105645228	3.8770552220792	-0.0363222228409359	0.0608373303109352	-0.402435633314408	-0.33044906351711	-1.33262806115307	0.890534441239726	0.818390048674986	0.0614012247050853	0.209713072200912	4.89554550629524e-06	1	1	1	0.924001874065281	6.42240620425355e-05
TRINITY_DN128634_c0_g1_i1	NA	NA	NA	NA	5.26337962953752	0.140614702784876	-0.119449242958992	0.180501929437759	-0.775557859753582	-1.62407885876481	0.604408099553732	0.660859407940415	0.425089678152246	0.00521106185684349	8.10076375196172e-08	1	1	1	0.277416218478296	1.45967020570562e-06
TRINITY_DN117878_c0_g1_i1	NA	NA	NA	NA	0.358615007998604	-0.394931867007838	0.491269963196414	0.0487793936187146	-1.25853502003749	-1.91526570976871	0.406356694078338	0.306092992203478	0.910269286182478	0.0153429606687167	0.000398494788111166	1	1	1	0.518357100764432	0.00341891774664745
TRINITY_DN128113_c3_g3_i1	NA	NA	NA	NA	2.91429552978056	-0.26292102942318	-0.228979028346807	0.146365782620955	0.0586545054298625	-1.62446365414818	0.516548856357117	0.574432855270406	0.667938433945031	0.885656946832164	0.000356979752476211	1	1	1	0.990702832466523	0.00309266185155688
TRINITY_DN136213_c2_g2_i1	NA	NA	NA	NA	1.47976363309094	0.169279977951778	0.0901051667195435	0.387636387542358	-0.363556653363219	-1.45265549037654	0.643858052681698	0.80997787485725	0.229317750658462	0.327095034841233	0.000444073339885276	1	1	1	0.926589558912132	0.00376971204637507
TRINITY_DN129923_c0_g2_i3	NA	NA	NA	NA	2.76168359149198	0.177084212073374	-0.204871431083938	0.316902276703944	-0.866305956320813	-2.91152454699371	0.654216717018403	0.605477229218446	0.340769020167998	0.0339642712242527	1.63214744261959e-10	1	1	1	0.720520647002859	4.62705702227977e-09
TRINITY_DN122965_c0_g2_i3	ska3	Chr02	154712760	154712760	3.6382939470062	0.211092030876906	-0.212354834142563	-0.0563456107704039	-0.210915909764353	-1.10311601944112	0.427699784276302	0.43106390457504	0.800352454971647	0.428596277632344	0.000187589899511826	1	1	1	0.930729340037718	0.00172329370709095
TRINITY_DN119528_c0_g1_i3	anxa9	Chr08	106137096	106137096	2.23483914572111	-0.0308804287806643	-0.116100860563307	0.225279969266067	-0.452379873919659	-3.03205181054584	0.929289178053018	0.744123315654172	0.455789099663217	0.203139338067788	1.8324338223192e-14	1	1	1	0.924001874065281	8.53575559298798e-13
TRINITY_DN120925_c0_g1_i5	NA	NA	NA	NA	2.41698108851538	0.000740633868930302	0.0744896841865825	-0.00160746642932519	-0.250804028500578	-1.22689811216149	0.998440166339781	0.843637251406368	0.996011332796636	0.506955314131249	0.00338062924987957	1	1	1	0.945922768056175	0.0225664901095933
TRINITY_DN134910_c0_g2_i3	NA	NA	NA	NA	6.62104777319429	0.00704411483794328	-0.121124515344153	-0.010957564844539	-0.22182202384994	-1.57109158713199	0.982486260459383	0.705691182891228	0.966867546699952	0.489402431204304	9.38773424895632e-06	1	1	1	0.943745646841983	0.000115496081695413
TRINITY_DN127175_c5_g1_i8	NA	NA	NA	NA	2.27769436768984	0.00573639179119015	-0.250386391973469	-0.378093972509848	-0.113851649696289	-1.97300116029509	0.986630089009537	0.461645442589589	0.183574713977236	0.737153399313295	1.89600855716827e-07	1	1	1	0.973221964302783	3.23289575798858e-06
TRINITY_DN135909_c0_g1_i1	NA	NA	NA	NA	1.61188246739951	-0.0163720665466926	-0.016858351693278	-0.367121546981531	-0.360124839154221	-1.54370426340502	0.961615055778297	0.961657746772249	0.190585496658189	0.276682662697898	2.56155649466983e-05	1	1	1	0.926589558912132	0.000285997838243358
TRINITY_DN124202_c0_g1_i1	NA	NA	NA	NA	2.26985268581416	0.0673734638011888	-0.00564207229124845	0.358367251626777	0.0447070445702774	-1.99201919542862	0.866601946568945	0.988661476545036	0.290980769184879	0.911050824523017	5.33882425758711e-06	1	1	1	0.993050482794538	6.94371209586937e-05
TRINITY_DN125399_c0_g1_i2	NA	NA	NA	NA	2.79039005738744	0.161830705135545	-0.177167605422317	0.14826585451734	-0.159890904845889	-1.01792635546275	0.617142314418466	0.589587775412576	0.591802523353187	0.628037689757434	0.00589426529723405	1	1	1	0.960662291298805	0.036094128027573
TRINITY_DN131929_c1_g1_i1	NA	NA	NA	NA	2.19578827371089	-0.0577522711405414	0.31901525208736	-0.339292107428101	-0.284811036871212	-3.19645115831116	0.892884324989881	0.46505816131986	0.35187916103644	0.522773577619959	2.11767432036157e-10	1	1	1	0.948622085294582	5.88667673507645e-09
TRINITY_DN113613_c0_g3_i1	NA	NA	NA	NA	3.43959933803327	-0.32041462894589	-0.0965605713680257	0.0713170870539915	-0.362279192325931	-1.10616493631999	0.291366050369989	0.752025166214219	0.778160155770481	0.231803889868237	0.00105106484845545	1	1	1	0.924001874065281	0.00810618789692114
TRINITY_DN125859_c1_g9_i4	NA	NA	NA	NA	0.167951431731823	-0.158834951199919	-0.358736006903793	-0.0921438276161256	-0.162743580771236	-1.67452616546881	0.749665249319175	0.498680381093832	0.834703575976723	0.752007559265961	0.00284187933000271	1	1	1	0.97555690345333	0.0194085639342257
TRINITY_DN125890_c4_g2_i3	cln3-like	scaffold_318	151386	151386	3.34795893696342	0.175667455681074	0.177726590937085	0.0557239171922093	-0.186935663805401	-1.30950241612124	0.503803296344692	0.507669458331182	0.800868472344223	0.482405038062526	1.12981186703999e-05	1	1	1	0.941271873099236	0.000136581347142451
TRINITY_DN126244_c0_g1_i2	NA	NA	NA	NA	1.04693309462088	-0.056229127140315	0.27086996810783	0.249495462186669	-0.086400275034711	-2.00838545812768	0.919300277925498	0.631006527752818	0.601335189901674	0.879186008910326	0.0011191777561033	1	1	1	0.989948815078219	0.00857236152597083
TRINITY_DN123442_c0_g2_i1	NA	NA	NA	NA	4.70549194643214	-0.0722364138756271	-0.137945898898377	0.0385832719692732	-0.0862068285287981	-1.29413319786565	0.744482336382954	0.536217525087254	0.834447109364482	0.696816681096362	1.30622557353543e-07	1	1	1	0.969355221644391	2.2801750286705e-06
TRINITY_DN134990_c3_g4_i1	NA	NA	NA	NA	3.27411567910903	0.201479492793126	-0.0321035387249768	0.268044287237607	-0.0983322227658171	-1.23629951233219	0.439128737508142	0.90274212608167	0.232608515796832	0.708503489315592	2.04327413522013e-05	1	1	1	0.971309304647613	0.000233713113162434
TRINITY_DN132053_c4_g4_i1	NA	NA	NA	NA	2.02265929238018	0.0865146509434153	-0.16771039326368	0.0221262541458107	0.0423079734334811	-1.19811345565115	0.812099143549394	0.654123369812588	0.943455971139699	0.909695117011314	0.00367617520773363	1	1	1	0.993050482794538	0.0242373059272961
TRINITY_DN132732_c0_g2_i2	NA	NA	NA	NA	3.65346332053488	-0.194683095943303	-0.45359344218099	-0.507546751085287	-0.0159079166708747	-1.0103212658344	0.550324955349194	0.161960405029544	0.0550982592040197	0.960298964880058	0.00419165622843391	1	1	1	0.998911968534589	0.0270464382940329
TRINITY_DN134966_c0_g1_i1	NA	NA	NA	NA	0.682309981777601	-0.0243487640076349	0.80716079753129	-0.126535472061461	-0.0206638177325188	-2.47713927200138	0.962092923334238	0.126612333257204	0.77270796020697	0.968640197671747	1.202001082077e-05	1	1	1	0.998991365738073	0.000144560588510037
