gid	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	A15MT1	A17FO1	A17MT1	A2FO2	A6FO1	A6MT1	A8FO2	A8MT1	A12MT1	average	ward.D
TRINITY_DN101193_c0_g1_i1	LOC100489217-like	Chr10	20091650	20091650	1.13584116565684	-1.86613036503935	0.00157019511505341	0.00340349488955722	1.48111974856421	-0.620496462185533	1.89609303983138	-1.00908845357953	1.40184302818381	1.54419932904142	0.907979594278163	2.21085800809776	0.741443135114634	-1.14814251891696	2	2
TRINITY_DN101232_c0_g1_i1	scn3b	Chr07	54900494	54900494	1.81982975595334	3.39015581792843	1.58803101203651e-08	7.41473063926347e-08	0.418121501735287	2.28850024683258	0.165305906928798	2.45057747333966	-0.908189410426017	-0.600455759446786	2.65453121708373	-2.37627783120689	3.2639300737383	2.49139339177335	1	1
TRINITY_DN101247_c0_g3_i1	chst7	Chr02	111324143	111324143	3.19232921195368	1.26841741385371	0.00235684963624105	0.00493169075687934	1.72746862796406	3.61010256679129	3.0156741794567	3.15616442808515	2.69000664475648	2.16120662029762	3.65657710541699	2.28778028124108	3.94377620716457	3.93741143204119	1	1
TRINITY_DN101361_c0_g1_i2	cyp46a1-like.1	Chr08	65160881	65160881	3.26959834839679	1.53788298995221	0.00113188322684352	0.002520013627284	2.77529657293932	4.78989031492758	2.03335530795362	3.15616442808515	1.8460250456278	2.28155123689058	2.97083713069888	2.56002786786149	4.21846256201033	3.10385162209778	1	1
TRINITY_DN101369_c0_g1_i1	kbtbd8	scaffold_16	903489	903489	1.80934204899135	-3.099140354696	3.28430384300025e-06	1.09621653244699e-05	0.174103147279903	0.148333390295529	3.59469448652774	-1.00908845357953	2.56285721726751	2.7997575078395	-0.54852883651473	2.04349533689072	-0.453020623020856	0.439682877264129	2	2
TRINITY_DN101457_c0_g1_i1	asnsd1-like	Chr09	39386717	39386717	8.03643870010685	-1.80638944963642	1.19075131998657e-17	1.52033488961788e-16	8.75990753144259	6.96921682774659	8.62138254074246	7.23938647356659	8.62402672973785	8.61969173732837	6.65535559811457	8.73430798933353	6.42155439055579	6.92145365432176	2	2
TRINITY_DN101542_c0_g1_i1	rps6kb1	Chr02	87418446	87418446	7.67378636389741	-1.09050319009578	2.25240579548964e-07	8.90198765236601e-07	8.30580964921784	6.70372446125662	8.04930446330575	7.45485973156298	8.0333084855445	7.88119827069334	7.13236753413339	8.27678384269013	6.82555455794308	6.89661885186288	2	2
TRINITY_DN101728_c0_g2_i1	lrrc20	Chr07	32617150	32617150	3.47227112163014	1.55201225702929	0.000903709833195548	0.00204449152846257	3.25537638017083	3.24243384124421	1.89609303983138	4.18943189110954	2.77851581331683	1.29247656678457	4.76200688780827	2.62075715371055	3.62005757627494	3.91285215445636	1	1
TRINITY_DN101751_c0_g1_i1	ssna1	Chr08	103347	103347	6.76040024885711	-1.4783569646196	1.31487861697967e-09	7.12520152810143e-09	7.45851505462447	6.33783858784168	7.18352380009785	5.79878476269661	7.14150699947001	6.88854896640668	5.56923611791122	7.75795507662085	5.46487820295887	5.87053560606754	2	2
TRINITY_DN101809_c0_g1_i2	LOC101732244	Chr05	59159234	59159234	4.51096129104002	2.3694720584614	3.33498877100365e-14	3.02336358485416e-13	3.2236160912916	5.39523734731091	2.76278943674749	5.14918277953074	2.83464230348817	2.64681337822924	5.32094026669163	3.03192884198753	5.35540360827435	5.00583645099669	1	1
TRINITY_DN101833_c0_g1_i1	ier2	Chr03	129491240	129491240	6.89061757565524	-2.50527445323087	6.76803315150344e-16	7.29588189088351e-15	7.84255502054618	5.11458229353625	7.24134507737756	4.23676370133422	7.61799994382264	7.4284435337989	5.20772868131483	8.01357480041693	6.01661517542035	4.53655123814931	2	2
TRINITY_DN101895_c0_g1_i1	LOC100498557	scaffold_2562	2638	2638	2.23224922862153	2.02687728779385	0.00106618246471543	0.00238109364076554	2.08648482600097	2.91036190204474	-0.825913368233257	2.80480128391935	-0.195779327692071	-0.294787856831006	3.16389321683086	1.80264330224425	2.76170120650298	2.81670383588215	1	1
TRINITY_DN101903_c0_g2_i2	rnft1	Chr02	87452051	87452051	6.13545638530406	-1.7058588819522	5.46309351605489e-11	3.5065275812337e-10	6.03757120150498	4.99021338443399	7.17056044261643	5.41571823342623	6.74371004792808	6.87139056049427	5.05777685774127	6.69184416172772	4.87646830890815	4.81359739619442	2	2
TRINITY_DN102026_c0_g1_i2	gjb7	Chr05	87154347	87154347	1.31983323013072	1.2247344409498	0.0264781491425911	0.0438621777784836	0.174103147279903	0.148333390295529	0.82502239648852	1.69383246638182	1.15968861236552	0.358544889348655	1.44271579751992	0.54625614774862	2.6732229435266	1.97904021095772	1	1
TRINITY_DN102065_c0_g1_i1	uck2	Chr04	108945411	108945411	8.39592855293651	-1.8052848321244	1.10234249537086e-17	1.41150200232131e-16	9.13576708079225	7.38633422834328	9.07956950148045	7.48048408382126	8.94864815367143	8.82549645198503	7.26133646709231	9.14778586690664	6.79792356105461	7.11957263655288	2	2
TRINITY_DN102078_c0_g1_i1	adsl	Chr04	111381918	111381918	7.41368731115957	-0.548565435057247	0.0280209106960839	0.0461243239701538	7.95441607410574	7.38435885718548	7.48893597401166	7.04478948708313	7.7474472819112	6.81067673857622	6.89532128777934	8.01003186806059	6.65508043607181	7.43948997392316	2	2
TRINITY_DN102094_c0_g3_i1	neurod6	Chr06	26805528	26805528	0.119605489879321	-4.92713000968713	1.62480670641158e-07	6.52120114068928e-07	1.36945499844709	-2.37627783120689	0.578139849132537	-2.37627783120689	-0.908189410426017	1.75845735769452	-2.37627783120689	0.54625614774862	-1.11541391192591	-2.37627783120689	2	2
TRINITY_DN102162_c0_g1_i1	LOC100486925-like	Chr09	18751230	18751230	7.14380612878431	-1.82865651521245	4.03254192934257e-14	3.62964746360986e-13	8.30912363052081	6.12719898128206	7.43497794886961	6.24508741907505	7.99572362504138	7.35969819156072	5.86329171376819	7.59346097256367	5.68070922585563	5.8019767599065	2	2
TRINITY_DN102167_c0_g1_i2	ccdc6	Chr07	8097857	8097857	7.32796824262382	-0.64411430954147	0.000692045820807182	0.00160540492208681	7.7283760716696	6.85688628454011	7.52721236245384	7.12873462383048	7.53732491230332	7.64304249427824	7.0987936753973	7.62530323581057	6.83578125519283	6.90442575010864	2	2
TRINITY_DN102252_c0_g2_i1	ccdc39	Chr05	95583263	95583263	2.53776393508309	3.28239688967793	7.09482303868048e-09	3.48693445982884e-08	-0.489209811968331	3.24243384124421	0.165305906928798	2.45057747333966	-0.440259482942596	0.171828680839525	3.79426647523072	1.37918192088469	3.9311133821646	3.01433903242552	1	1
TRINITY_DN102272_c0_g1_i1	dmap1	Chr04	82690214	82690214	6.4157053978838	-0.601037360405395	0.0053935655449397	0.0105019444902434	6.82536737231261	6.30061543431057	6.46946582987103	5.8040318946393	6.59626296463826	6.68427954700716	6.24857699978017	6.8171510426431	5.93016939523263	6.07805329232482	2	2
TRINITY_DN102400_c0_g1_i1	mrpl22	Chr03	10915763	10915763	7.01426215237757	0.831744546788426	0.00183877004249817	0.0039391060995343	7.12950315595747	7.79526831220836	5.76890675030764	7.31759796771246	6.41945098385339	6.23591709215433	7.22864124833222	6.78102099069083	6.82726404965665	7.50975189475273	1	1
TRINITY_DN102455_c0_g1_i1	tprg1-like	Chr05	100117567	100117567	4.96661307767267	-0.662181930836057	0.0223949870924303	0.0378374781919997	4.90831679250919	4.80177993900818	5.56323966032751	4.25985974068437	5.46442686875323	4.79804440516675	4.45561131759047	5.3932181301718	4.70111079204995	4.7176060447977	2	2
TRINITY_DN102500_c0_g1_i1	ror2	Chr01	126678883	126678883	3.75682253905519	2.10285216118979	3.13496340217583e-06	1.04914695615105e-05	1.85732355442924	3.42263093808939	3.14248344575505	4.43917430278879	2.62783223970546	2.37108423801241	4.81690427693519	1.15114612737189	4.87646830890815	4.27269610798702	1	1
TRINITY_DN102539_c0_g1_i1	plxnb3	Chr08	3112250	3112250	6.90244072779319	0.604688690214074	0.0122383341281325	0.0220076263327138	6.13041619861245	6.91140357134752	6.68794867064357	6.82882826753174	6.72527080104171	7.00413734672044	7.23066443186581	6.07153042482322	7.59370040657892	7.17354887513218	1	1
TRINITY_DN102559_c0_g2_i1	LOC100485278	Chr10	24700728	24700728	4.82580193167327	-0.920740397554481	0.00194472529719023	0.00414569446516938	5.05989395781858	4.32151290914438	5.16049972635491	4.19742915128241	5.32688562769275	5.32610462624599	4.51878960142441	5.16247473229887	3.58814963085801	4.63743148376759	2	2
TRINITY_DN103150_c0_g1_i1	mmp23b	Chr07	70923653	70923653	3.39461275172879	1.28903548159116	0.0149146737815331	0.0262862984202041	2.56328269461849	3.81170809622944	3.25904148881755	2.57856182328939	1.15968861236552	2.51552600632891	3.49539959789979	2.9395934289393	5.12464025195234	3.08198874376903	1	1
TRINITY_DN103196_c0_g1_i2	mrpl41	scaffold_480	103706	103706	6.55256042814485	-1.13560760776536	0.000121858638540763	0.000323566753388499	7.18827461374701	6.1177181784576	6.80401823098676	5.61396557246156	6.06352795417075	6.54333021984274	5.75312884409068	7.82804184180835	5.67692194918961	6.1375554640539	2	2
TRINITY_DN103526_c0_g1_i1	rgs9bp	Chr10	16566157	16566157	4.39290244952957	-2.40829402724936	1.58313700767097e-10	9.53662830292545e-10	4.75011415369684	3.37567564343484	4.79103423078101	2.28031492159063	5.01095619307796	5.63257097906639	3.12960846029989	5.3034468293241	2.47810886184879	2.07070096211003	2	2
TRINITY_DN103544_c0_g1_i2	parp16-like	Chr03	117692116	117692116	1.40716159379713	1.51093146800856	0.00297674783278848	0.00610340028320742	-0.489209811968331	2.1833590689869	1.21961241083086	1.73836482961153	0.357719091230586	0.740926394746384	2.33157908902099	0.415242385438528	1.45820322572132	1.8296089148224	1	1
TRINITY_DN103549_c0_g1_i1	txnrd3	Chr04	122921580	122921580	9.05639706150014	-0.783073953076415	0.000384593292130264	0.000932823634037108	9.58115533559678	8.71906933994744	9.39608460079424	8.88416091216911	9.27815322932985	9.24161783380683	8.42643532762425	9.45346811446039	8.17516609066075	8.74814581945019	2	2
TRINITY_DN103557_c0_g2_i2	upf3b	Chr08	38597280	38597280	6.66793920836246	-0.73141990694189	0.000495816323731427	0.00117990252510616	7.32176622680969	6.19413246910324	6.85699633554472	6.5120070138056	6.96101173650112	6.91577087954252	6.30854881898727	6.82200850080738	6.18872533906132	6.03602922887142	2	2
TRINITY_DN103565_c0_g4_i1	thap5	Chr03	56033628	56033628	7.62512913618623	-1.81189182407648	1.40365988075616e-13	1.18024401640247e-12	8.4113411228876	6.73970833422727	8.20317423081022	6.11602726688061	8.30786193704119	7.45556175093677	6.65435110736658	8.67424217090491	6.1645874333053	6.48027065468173	2	2
TRINITY_DN103567_c0_g1_i1	lasp1	Chr10	3688057	3688057	7.50579262420496	-1.41140243878861	5.41404935975915e-13	4.28117226018573e-12	7.9008251254745	6.38206673405435	8.05938597104095	6.80416397475564	8.13738810904526	8.19917071543927	6.66036758776069	7.9010151052465	6.73374822765639	6.55755934567214	2	2
TRINITY_DN103615_c0_g1_i1	gstt1-like.1	Chr01	144513755	144513755	7.07237840200166	1.81157360028753	4.33227587662365e-08	1.88092356261328e-07	6.65574861462525	7.61832746307713	4.92056322271737	8.16083823526077	5.81417689773237	4.77772298448975	7.35086456773603	6.3986056660162	7.6176058898389	7.67768645363669	1	1
TRINITY_DN103621_c0_g1_i2	parpbp	Chr03	39656922	39656922	6.74505009133862	-1.5462375605702	4.34519603093635e-05	0.000123431948063479	6.18503424620966	6.35205879715315	8.28750251235769	6.06667380901763	7.42126757416352	7.21228112521354	5.40217164688991	6.54484848162885	4.46677574203356	5.92681380508397	2	2
TRINITY_DN103622_c0_g3_i3	rcor2	Chr04	40885768	40885768	6.33330133593808	-2.48667277051824	9.24350687999831e-22	1.63054168565005e-20	7.10138066534636	4.12731281162203	7.23779835233426	4.53063910755662	6.92430057502471	7.21983264199825	5.24557236690118	6.96354461506683	4.54365464952982	4.35703916170057	2	2
TRINITY_DN103630_c0_g1_i1	aip	scaffold_27	66964	66964	6.79807441453749	1.1538644628204	1.25770721495391e-07	5.12945262687347e-07	6.39028826967588	7.27985041439972	6.16597107575195	7.05912394319186	5.92981109288138	5.70538576389433	7.06366341608302	6.26229811611822	7.57041318987091	7.27579645218988	1	1
TRINITY_DN103637_c0_g3_i1	tcf19	Chr08	52757611	52757611	7.07173217967476	-2.87159819880488	1.09752236707483e-36	4.67257412817935e-35	7.87422335721823	4.89352600176713	7.88273142030593	5.33826768170406	7.91097063361756	7.95725762924404	5.29022959871933	7.80041435894094	4.54365464952982	4.8784515722242	2	2
TRINITY_DN103653_c0_g1_i1	gpr22	Chr03	66920676	66920676	1.27925745867946	-4.26948724479504	3.02620415844283e-07	1.17620955156734e-06	2.31465394888117	-1.24630521100731	-0.41525955107995	-1.33846217266462	3.26054403737659	0.869393937588074	-2.37627783120689	2.21085800809776	-1.11541391192591	-0.784617509667338	2	2
TRINITY_DN103657_c0_g2_i2	LOC100485411	scaffold_4959	981	981	2.88171365540848	2.6922955764075	2.45062573697532e-07	9.63257253061199e-07	0.301265363762415	2.91036190204474	0.578139849132537	3.75257532669695	0.813725963312259	1.97384075087826	4.39436024324933	1.06635379410825	2.9741194086222	3.7281285210287	1	1
TRINITY_DN103698_c0_g1_i1	kctd15	Chr04	19757914	19757914	0.667928833603569	2.32816548725444	0.000609402369111867	0.00143430601920661	-1.75356718045368	2.5363420371637	-1.40214826340763	1.08375814915334	0.0132124237691536	-0.439541563659175	0.907979594278163	-0.275003224947143	1.14388539556399	-0.253075113345129	1	1
TRINITY_DN103704_c0_g1_i1	LOC594890	Chr08	106161888	106161888	1.4853844407095	-1.60745637382685	0.00752561548811696	0.0141958235698449	1.42636746188589	0.748967932923876	2.12835852694307	-0.515199129795747	3.0865545294129	0.806589648772264	1.36625417957048	1.57604508822924	0.48840634273062	-0.253075113345129	2	2
TRINITY_DN103741_c0_g1_i2	psmc3ip	Chr10	23148035	23148035	5.80463203592082	-0.772783835518255	0.0166551183416705	0.0290392507460611	6.08252892734961	5.36350082300706	5.95968490334122	6.18803307112667	6.14901811395801	6.14840536231957	5.20224048455552	6.32978921322972	3.94377620716457	5.3271959214481	2	2
TRINITY_DN103783_c0_g1_i1	fam175a	Chr01	123992821	123992821	6.08261289895311	-1.0556197164724	4.58172759382726e-05	0.000129749176036253	6.39920094586156	5.96747973501858	6.39340039056863	5.4728422900121	6.46127671827385	6.2536831311726	5.32094026669163	6.95914176329567	4.869848373176	5.46449261709685	2	2
TRINITY_DN103830_c0_g1_i1	tppp3	Chr04	51907928	51907928	2.24337885985887	2.57057871206531	3.9530056774657e-05	0.000113087120174735	-0.489209811968331	3.31059240894056	1.57482818997107	3.61604752354969	0.278994402567453	1.04290009214786	3.1863052852966	-1.16442254574145	1.45820322572132	2.55625969735787	1	1
TRINITY_DN103838_c0_g1_i1	kpna7	Chr09	38771710	38771710	8.5897682142523	-6.30875180164145	9.86963311379153e-113	3.31948660393855e-110	9.92192004619681	3.2248789015606	9.23152123450195	3.61604752354969	9.51031997443483	9.32310619207517	3.0944890729872	9.75254640754857	3.34253595507253	3.10385162209778	2	2
TRINITY_DN103855_c0_g1_i1	osr2	Chr06	113922956	113922956	4.40610009757888	6.4252289112848	4.25889059831065e-33	1.54022244218475e-31	-0.119762734799932	5.83778829050543	-1.80851063759967	4.6344313414927	-0.734796089916876	-0.439541563659175	4.89041184901553	-0.275003224947143	6.13452634261564	4.78004321364041	1	1
TRINITY_DN103859_c0_g1_i1	amh	Chr01	83615433	83615433	6.76858832575561	3.53968856381989	3.65043850654457e-13	2.93489438494301e-12	5.12581147004091	7.68403970272085	2.45595319518094	7.3157623597999	3.60517730811408	2.62877379754067	6.45418536731826	4.83737627348168	8.10924780218014	8.10373114042331	1	1
TRINITY_DN103860_c0_g1_i1	ska3	Chr02	154712760	154712760	6.83303736435684	-0.698921514143531	0.0200606032751521	0.0342942487320836	7.23581741662854	6.96657859381395	7.00203851850581	6.82496182917414	7.19541823867186	7.29753881075637	6.21490682763566	6.935430226085	4.84306062146908	6.5436295683234	2	2
TRINITY_DN103882_c0_g1_i1	josd2	Chr04	117842261	117842261	5.78346098923365	-1.15171909307149	0.000369282015734343	0.000900230862227474	6.7645907388038	4.45549628757846	5.82671151206663	4.83742272228831	5.61022848008853	6.00891798666669	5.25885094721506	6.65602207592154	5.82800237236872	4.68171440084829	2	2
TRINITY_DN103912_c0_g1_i1	ppp1r14c	Chr05	39489099	39489099	6.24306029229393	-1.76945436890957	2.36243933911688e-05	6.96988682213139e-05	7.1862163442434	5.05124960884666	5.74412070508254	5.68109346698494	5.12225127527086	7.82635617633663	5.42826322281787	6.95472543365192	4.26965191953139	4.6597428413262	2	2
TRINITY_DN103926_c0_g2_i1	chst1	Chr04	5762341	5762341	0.541005353116888	5.77727134163013	6.40837963218972e-11	4.04939159704566e-10	-2.37627783120689	1.4983497260971	-1.80851063759967	1.3364106556967	-2.37627783120689	-1.8866782459166	-0.279223361865084	-2.37627783120689	2.33163650911958	1.53998103109305	1	1
TRINITY_DN104027_c0_g1_i1	LOC100127579	Chr10	36243271	36243271	0.609612316303349	4.04589947089497	1.68900963810282e-09	9.02176138086685e-09	-0.987098452182921	1.31139415632144	-2.37627783120689	1.27727340957495	-1.939785305894	-1.23081857760485	1.40499147941244	-1.64668014338677	2.07960038004231	1.09227949046943	1	1
TRINITY_DN104136_c0_g1_i1	not	Chr01	10478571	10478571	1.99963691897227	-3.33654770305378	1.47721337387685e-09	7.95361949968914e-09	2.81846023267219	0.537712996111145	3.0321484242819	-1.33846217266462	3.1869910982352	2.61050578911733	-0.161341434633362	2.24983175606541	-0.453020623020856	-0.253075113345129	2	2
TRINITY_DN104155_c0_g1_i1	znhit1	Chr03	136889253	136889253	4.24842794575599	1.98630553878481	1.5074887231672e-06	5.29615641251985e-06	3.53958254959734	5.07593844409151	2.00024455357866	4.34151587890182	2.3091976740236	2.61050578911733	5.48812079622747	3.62788545531944	4.83628523818504	4.56834927891637	1	1
TRINITY_DN104173_c0_g1_i1	efs	Chr01	127517336	127517336	5.57917232614986	1.93741101558535	7.54527066145741e-13	5.89711703904766e-12	3.95186799803158	6.04204986772961	4.11897191814567	6.54215021739169	4.18250841261086	4.72350736907447	6.16499816908407	4.46751205227669	6.01661517542035	6.37856780193975	1	1
TRINITY_DN104428_c0_g1_i2	abhd6	scaffold_87	401904	401904	5.62602530665429	-0.804499399676688	0.00117567493101247	0.00261002421428291	6.04894265629117	5.2422236340132	5.81247600022939	4.69217014324212	6.06058916641774	5.95020407736501	5.19673133024206	5.97015202527408	5.39282578763575	5.23609538743188	2	2
TRINITY_DN104436_c0_g1_i1	ccm2	Chr06	4939212	4939212	2.28669841641335	1.74453002747726	0.00190144202839429	0.00406215330647859	0.301265363762415	2.5363420371637	1.78383345047885	1.82350648173795	1.11506153616848	1.88543958276214	3.91324963584425	0.111012057984167	2.84506536418793	2.42347270453008	1	1
TRINITY_DN104464_c0_g1_i1	fam57a	Chr02	92704574	92704574	2.9533933633827	1.26791485046208	0.00810908313735197	0.0151829001402638	1.63391424826272	3.24243384124421	1.74438475959791	3.2514273385794	1.5432916994175	1.75845735769452	3.68045736236534	3.40430742690988	3.36153599331828	3.62606652152449	1	1
TRINITY_DN104496_c0_g2_i1	LOC100498003	Chr03	22984987	22984987	2.17774388569871	-4.98068883955607	7.25315364810903e-16	7.79385732794676e-15	3.28645251475087	-1.24630521100731	2.32836431523809	-0.515199129795747	2.96608981556836	3.14257575999979	-1.5867387024047	3.50439650501401	-1.61227485395745	-1.14814251891696	2	2
TRINITY_DN104508_c0_g2_i3	yipf1	Chr04	87243607	87243607	5.57794501222498	-0.721082753439772	0.00428048269156246	0.008512035939666	5.70524688227904	5.19341673995423	6.21188709871477	5.31640267773184	5.61824536186966	6.12928545772907	4.98932280208663	5.68744907655991	5.19517991347707	5.15987619271199	2	2
TRINITY_DN104667_c0_g1_i3	palm	Chr01	81998606	81998606	5.04565229055103	2.76530080376718	4.85977321357835e-18	6.39310452738012e-17	3.10660288863006	6.12483461517267	3.37981297836709	5.76151056685427	2.52923834197355	3.44020803691034	5.2746255820879	2.89111068048404	5.83141354678284	6.08905600449834	1	1
TRINITY_DN104721_c0_g1_i1	LOC100036725	Chr07	964038	964038	0.895780955700994	3.76621768084353	3.77095178328672e-08	1.65646075286735e-07	-0.716781580042708	0.933203107306468	-2.37627783120689	1.15118883573562	-1.10530604271652	-1.8866782459166	2.29079075471608	-0.803616162347468	2.36967216813768	1.33342753551906	1	1
TRINITY_DN104740_c0_g1_i2	pdcd6	Chr06	38397611	38397611	6.14392410373914	-2.06899566464449	1.32590460135026e-14	1.26092152946505e-13	6.41686279770208	4.79584737511776	7.05640601125776	4.74223028950033	7.42983355168132	6.25662298327828	4.62104689417912	6.68119061902586	4.90911986928417	4.78004321364041	2	2
TRINITY_DN104751_c0_g1_i2	use1	Chr01	99717791	99717791	6.2083090977417	-2.10289218655744	1.00455188847127e-14	9.73672291515382e-14	7.46871170655017	4.32974830409918	6.38059163138587	4.73125496198279	6.59118065061534	6.69190149418602	4.87669613108773	7.11766811525943	5.05631597489343	4.94657733435064	2	2
TRINITY_DN104783_c1_g1_i1	itgb2	Chr09	50370563	50370563	4.95403415919998	2.5516641044334	1.22982726326272e-07	5.02997855140691e-07	4.48802987766626	5.75153085315174	3.40533142419141	5.63472843793704	2.44159518982092	2.41384978404373	5.40695080260177	1.06635379410825	6.1564508773952	5.56248132912029	1	1
TRINITY_DN104801_c0_g1_i1	desi1	Chr04	103997688	103997688	5.43847412569135	1.69935118530963	6.28816201523026e-07	2.33951160522394e-06	4.75011415369684	5.14290070136605	3.99839178490495	5.7232477368082	4.21458977840788	3.88220923844085	6.15224648723518	4.7312085372349	6.85769349859879	5.80864835433825	1	1
TRINITY_DN104812_c0_g1_i2	med20	Chr02	62402684	62402684	5.89286835848886	-0.708829100540646	0.00454688967286297	0.0089886592474897	6.31504988670874	5.905468962495	6.09717399995033	5.18179673937866	6.06205930858752	5.90595039535132	5.33605387767813	6.54876077471499	5.36955092235254	5.57818473161178	2	2
TRINITY_DN104838_c0_g1_i1	c10orf118-like	scaffold_132	281820	281820	3.30795665883321	-1.59832785698391	0.000905156902029643	0.00204730624108476	2.15543957346843	2.3545651282684	4.39852577736096	2.42355947981027	4.31665071660869	4.32463427118443	2.67051775672707	3.00939308680749	1.93488316527748	2.07070096211003	2	2
TRINITY_DN104874_c0_g2_i2	galnt11	Chr06	7010004	7010004	6.74923191550724	1.08796188854506	1.7231349888045e-05	5.19308005885227e-05	5.92852089861182	7.29149209033265	6.36441908718289	6.66834832051346	5.80015012914739	6.05861340219033	6.53390354287567	6.30224373441081	7.62450435419154	7.51791721207513	1	1
TRINITY_DN104972_c0_g1_i2	atp5l	Chr07	84964187	84964187	8.44670481334227	0.685075284388647	0.0118074423895848	0.0213163524263573	8.52522974700967	9.23696757877542	7.57085624639956	8.33360643953585	7.75246403943043	7.44077447488626	8.43494207647312	8.60922674727552	8.75397800422799	8.80472117841115	1	1
TRINITY_DN105039_c0_g1_i1	cdkn1a	Chr02	67900893	67900893	3.90986970671806	2.59989695667805	6.40136731094632e-09	3.16616647879649e-08	1.31020487841228	4.04966864863451	2.78239857806613	5.11158861914974	2.47729386534354	2.0838662259923	3.96601807421668	1.447831394734	5.31698482369317	4.47916036463219	1	1
TRINITY_DN105042_c0_g2_i1	pof1b	Chr08	41962240	41962240	3.81346498706412	3.96133404218364	9.58923787073371e-20	1.45546465500083e-18	0.0346395842029716	4.4999627668093	1.33032953615034	4.92672103545292	1.20297655339556	1.09638906802485	4.50101920284447	0.271131781053527	5.02090082619916	4.56834927891637	1	1
TRINITY_DN105227_c0_g1_i1	higd1b	Chr10	13607422	13607422	0.850244432333954	2.10309680209625	0.000662027002009187	0.00154524361173342	0.526217589467881	1.24327436402055	-1.40214826340763	0.689262971126229	0.195724675722476	-0.600455759446786	2.11502403497816	-1.64668014338677	1.77401407206579	1.2574370782712	1	1
