gid	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	A15MT1	A17FO1	A17MT1	A2FO2	A6FO1	A6MT1	A8FO2	A8MT1	A12MT1
TRINITY_DN102078_c0_g1_i1	adsl	Chr04	111381918	111381918	7.41368731115957	-0.548565435057247	0.0280209106960839	0.0461243239701538	7.95441607410574	7.38435885718548	7.48893597401166	7.04478948708313	7.7474472819112	6.81067673857622	6.89532128777934	8.01003186806059	6.65508043607181	7.43948997392316
TRINITY_DN102094_c0_g3_i1	neurod6	Chr06	26805528	26805528	0.119605489879321	-4.92713000968713	1.62480670641158e-07	6.52120114068928e-07	1.36945499844709	-2.37627783120689	0.578139849132537	-2.37627783120689	-0.908189410426017	1.75845735769452	-2.37627783120689	0.54625614774862	-1.11541391192591	-2.37627783120689
TRINITY_DN102159_c0_g1_i2	Xetrov90012386m	Chr04	109890106	109890106	4.15260395846142	-0.0093296812078659	0.981054543328977	0.985442668979276	5.00022304753488	3.54085058666587	3.2867668280987	4.53063910755662	4.16071752140138	3.41937075854825	4.37984828998489	4.24445724783609	4.14360180637436	3.93741143204119
TRINITY_DN102162_c0_g1_i1	LOC100486925-like	Chr09	18751230	18751230	7.14380612878431	-1.82865651521245	4.03254192934257e-14	3.62964746360986e-13	8.30912363052081	6.12719898128206	7.43497794886961	6.24508741907505	7.99572362504138	7.35969819156072	5.86329171376819	7.59346097256367	5.68070922585563	5.8019767599065
TRINITY_DN102167_c0_g1_i2	ccdc6	Chr07	8097857	8097857	7.32796824262382	-0.64411430954147	0.000692045820807182	0.00160540492208681	7.7283760716696	6.85688628454011	7.52721236245384	7.12873462383048	7.53732491230332	7.64304249427824	7.0987936753973	7.62530323581057	6.83578125519283	6.90442575010864
TRINITY_DN102193_c0_g2_i1	nkiras2	Chr10	2283277	2283277	4.27672119795807	0.168229266780186	0.631607848705732	0.692859664431489	4.24866461579961	3.86933932468686	3.78168060634512	4.02840020168041	4.14415560177618	3.69550717701811	4.41822708290144	4.81155777407843	4.87646830890815	4.38409224438667
TRINITY_DN102252_c0_g2_i1	ccdc39	Chr05	95583263	95583263	2.53776393508309	3.28239688967793	7.09482303868048e-09	3.48693445982884e-08	-0.489209811968331	3.24243384124421	0.165305906928798	2.45057747333966	-0.440259482942596	0.171828680839525	3.79426647523072	1.37918192088469	3.9311133821646	3.01433903242552
TRINITY_DN102272_c0_g1_i1	dmap1	Chr04	82690214	82690214	6.4157053978838	-0.601037360405395	0.0053935655449397	0.0105019444902434	6.82536737231261	6.30061543431057	6.46946582987103	5.8040318946393	6.59626296463826	6.68427954700716	6.24857699978017	6.8171510426431	5.93016939523263	6.07805329232482
TRINITY_DN102276_c0_g1_i1	adam28	Chr03	106784533	106784533	1.43517568737761	-0.674992007386135	0.262376394270391	0.33223845589354	1.58475908540038	-0.1854614811208	0.74732958298359	1.44787485693015	0.756763423303264	1.38135449143495	1.1090602074453	2.9395934289393	1.88322787388187	0.295142430772121
TRINITY_DN102279_c0_g1_i1	cars	scaffold_1089	131	131	6.31813957636606	-0.222676570266138	0.315808408472449	0.389548513629218	6.47871290391194	5.7878511429807	6.32317632866017	6.42102282752129	6.25436815487148	6.65894865086067	6.32252797383987	6.37456089699479	6.2613379301856	6.14020266216385
TRINITY_DN102288_c0_g1_i1	mboat1	Chr06	47429669	47429669	4.34203150454591	-0.38467152308556	0.344409064928866	0.419797954231971	3.39023211425945	4.3939919158882	4.94251754899945	3.92623568297237	4.22512696923704	5.23662437125694	4.83829137919953	4.08117388074029	3.36153599331828	3.67069429739386
TRINITY_DN102400_c0_g1_i1	mrpl22	Chr03	10915763	10915763	7.01426215237757	0.831744546788426	0.00183877004249817	0.0039391060995343	7.12950315595747	7.79526831220836	5.76890675030764	7.31759796771246	6.41945098385339	6.23591709215433	7.22864124833222	6.78102099069083	6.82726404965665	7.50975189475273
TRINITY_DN102455_c0_g1_i1	tprg1-like	Chr05	100117567	100117567	4.96661307767267	-0.662181930836057	0.0223949870924303	0.0378374781919997	4.90831679250919	4.80177993900818	5.56323966032751	4.25985974068437	5.46442686875323	4.79804440516675	4.45561131759047	5.3932181301718	4.70111079204995	4.7176060447977
TRINITY_DN102459_c0_g1_i1	stk32a	Chr03	34227746	34227746	0.920003445143554	-0.743356176666864	0.376082620661945	0.452015919294702	1.97644948316186	0.537712996111145	0.66521347774926	0.144527906366591	2.38633419651955	-2.37627783120689	1.06135602623118	-1.16442254574145	1.05330385117233	-1.14814251891696
TRINITY_DN102469_c0_g1_i1	themis2	Chr02	53702359	53702359	0.899158332770662	0.302045362066931	0.543572795414352	0.612673090452504	1.11628611334402	0.933203107306468	0.0405754845914753	0.595543205712518	0.278994402567453	0.929577866057016	1.15523735941629	1.15114612737189	0.956651747277078	1.40561486533134
TRINITY_DN10248_c0_g1_i1	Xetrov90019262m	Chr07	104625954	104625954	1.34107747771117	2.18002980670914	0.147763377841281	0.20147736248899	-0.716781580042708	4.28809301667621	0.280105465192771	-1.76599507906547	-2.37627783120689	1.58219226768525	-1.92815805178558	-2.37627783120689	-2.37627783120689	-2.37627783120689
TRINITY_DN102493_c0_g1_i1	gclc	Chr05	114371420	114371420	6.97751775921886	-0.0441737538198855	0.846385328217426	0.88014304459588	6.37410537128497	7.12875412349364	7.38935094576376	6.90283534072719	7.27807276148366	6.64667483096817	6.94463484458618	7.06263871678126	6.93266129361539	6.85210190514844
TRINITY_DN102496_c0_g1_i1	st13	Chr04	105911538	105911538	8.75805927724084	0.245254537050852	0.283962643954396	0.355834957463966	9.15772934339765	9.01779550339066	8.31342823185231	8.88044014590646	8.39909523228997	8.38225874221657	8.92514540537231	8.71746205522192	8.50386646024895	8.99258778649278
TRINITY_DN102500_c0_g1_i1	ror2	Chr01	126678883	126678883	3.75682253905519	2.10285216118979	3.13496340217583e-06	1.04914695615105e-05	1.85732355442924	3.42263093808939	3.14248344575505	4.43917430278879	2.62783223970546	2.37108423801241	4.81690427693519	1.15114612737189	4.87646830890815	4.27269610798702
TRINITY_DN102539_c0_g1_i1	plxnb3	Chr08	3112250	3112250	6.90244072779319	0.604688690214074	0.0122383341281325	0.0220076263327138	6.13041619861245	6.91140357134752	6.68794867064357	6.82882826753174	6.72527080104171	7.00413734672044	7.23066443186581	6.07153042482322	7.59370040657892	7.17354887513218
TRINITY_DN102559_c0_g2_i1	LOC100485278	Chr10	24700728	24700728	4.82580193167327	-0.920740397554481	0.00194472529719023	0.00414569446516938	5.05989395781858	4.32151290914438	5.16049972635491	4.19742915128241	5.32688562769275	5.32610462624599	4.51878960142441	5.16247473229887	3.58814963085801	4.63743148376759
TRINITY_DN102581_c0_g1_i2	xkr5	scaffold_13	875624	875624	3.3505102186524	-0.56673619873639	0.161451486634698	0.217757719575471	3.63924491515792	3.20710771660834	4.10346506400162	2.36795647578249	3.69129636232734	3.26442033332681	3.10629078053865	3.07597100978323	3.52213524616035	2.7627545415045
TRINITY_DN103107_c0_g1_i1	glrx	Chr01	172667785	172667785	7.1119705697631	-0.628203477655524	0.061451516528215	0.0929743292502158	7.71487526148736	6.70372446125662	6.84305797179685	6.33301551326644	7.62249070211419	6.74415655439065	5.50827533498612	7.71768768367478	7.73790547672567	6.64403286298916
TRINITY_DN103150_c0_g1_i1	mmp23b	Chr07	70923653	70923653	3.39461275172879	1.28903548159116	0.0149146737815331	0.0262862984202041	2.56328269461849	3.81170809622944	3.25904148881755	2.57856182328939	1.15968861236552	2.51552600632891	3.49539959789979	2.9395934289393	5.12464025195234	3.08198874376903
TRINITY_DN103157_c0_g1_i2	ttc8	Chr08	65044076	65044076	3.02442636085296	-0.00821217572421491	0.985892554310161	0.989029217835507	1.63391424826272	2.67207774942558	3.61670840598235	3.35515738302689	3.59708727394531	3.09080267960851	3.1863052852966	2.21085800809776	2.9741194086222	2.78998135189431
TRINITY_DN103196_c0_g1_i2	mrpl41	scaffold_480	103706	103706	6.55256042814485	-1.13560760776536	0.000121858638540763	0.000323566753388499	7.18827461374701	6.1177181784576	6.80401823098676	5.61396557246156	6.06352795417075	6.54333021984274	5.75312884409068	7.82804184180835	5.67692194918961	6.1375554640539
TRINITY_DN103209_c0_g3_i2	ndufs5	Chr02	86345570	86345570	7.53812411936274	-0.0597322948255071	0.841673314787647	0.876210869570113	8.23539313074386	7.97927508847367	7.05942299579725	7.31484367927661	7.03549172177128	6.65115012920566	7.25140618929568	8.1414911134542	7.15177569442371	7.6722095554479
TRINITY_DN103526_c0_g1_i1	rgs9bp	Chr10	16566157	16566157	4.39290244952957	-2.40829402724936	1.58313700767097e-10	9.53662830292545e-10	4.75011415369684	3.37567564343484	4.79103423078101	2.28031492159063	5.01095619307796	5.63257097906639	3.12960846029989	5.3034468293241	2.47810886184879	2.07070096211003
TRINITY_DN103537_c0_g2_i1	oxsm	Chr06	76469303	76469303	5.63292402991427	-0.318295477409329	0.292496134152144	0.365061382621925	6.4045222416064	5.74230608931061	5.08749926478802	5.38803308413123	5.48430113331533	5.24848687960097	5.5390776881693	6.20890555027893	5.02090082619916	5.53860100862206
TRINITY_DN103544_c0_g1_i2	parp16-like	Chr03	117692116	117692116	1.40716159379713	1.51093146800856	0.00297674783278848	0.00610340028320742	-0.489209811968331	2.1833590689869	1.21961241083086	1.73836482961153	0.357719091230586	0.740926394746384	2.33157908902099	0.415242385438528	1.45820322572132	1.8296089148224
TRINITY_DN103549_c0_g1_i1	txnrd3	Chr04	122921580	122921580	9.05639706150014	-0.783073953076415	0.000384593292130264	0.000932823634037108	9.58115533559678	8.71906933994744	9.39608460079424	8.88416091216911	9.27815322932985	9.24161783380683	8.42643532762425	9.45346811446039	8.17516609066075	8.74814581945019
TRINITY_DN103557_c0_g2_i2	upf3b	Chr08	38597280	38597280	6.66793920836246	-0.73141990694189	0.000495816323731427	0.00117990252510616	7.32176622680969	6.19413246910324	6.85699633554472	6.5120070138056	6.96101173650112	6.91577087954252	6.30854881898727	6.82200850080738	6.18872533906132	6.03602922887142
TRINITY_DN103565_c0_g4_i1	thap5	Chr03	56033628	56033628	7.62512913618623	-1.81189182407648	1.40365988075616e-13	1.18024401640247e-12	8.4113411228876	6.73970833422727	8.20317423081022	6.11602726688061	8.30786193704119	7.45556175093677	6.65435110736658	8.67424217090491	6.1645874333053	6.48027065468173
TRINITY_DN103567_c0_g1_i1	lasp1	Chr10	3688057	3688057	7.50579262420496	-1.41140243878861	5.41404935975915e-13	4.28117226018573e-12	7.9008251254745	6.38206673405435	8.05938597104095	6.80416397475564	8.13738810904526	8.19917071543927	6.66036758776069	7.9010151052465	6.73374822765639	6.55755934567214
TRINITY_DN103615_c0_g1_i1	gstt1-like.1	Chr01	144513755	144513755	7.07237840200166	1.81157360028753	4.33227587662365e-08	1.88092356261328e-07	6.65574861462525	7.61832746307713	4.92056322271737	8.16083823526077	5.81417689773237	4.77772298448975	7.35086456773603	6.3986056660162	7.6176058898389	7.67768645363669
TRINITY_DN103621_c0_g1_i2	parpbp	Chr03	39656922	39656922	6.74505009133862	-1.5462375605702	4.34519603093635e-05	0.000123431948063479	6.18503424620966	6.35205879715315	8.28750251235769	6.06667380901763	7.42126757416352	7.21228112521354	5.40217164688991	6.54484848162885	4.46677574203356	5.92681380508397
TRINITY_DN103622_c0_g3_i3	rcor2	Chr04	40885768	40885768	6.33330133593808	-2.48667277051824	9.24350687999831e-22	1.63054168565005e-20	7.10138066534636	4.12731281162203	7.23779835233426	4.53063910755662	6.92430057502471	7.21983264199825	5.24557236690118	6.96354461506683	4.54365464952982	4.35703916170057
TRINITY_DN103630_c0_g1_i1	aip	scaffold_27	66964	66964	6.79807441453749	1.1538644628204	1.25770721495391e-07	5.12945262687347e-07	6.39028826967588	7.27985041439972	6.16597107575195	7.05912394319186	5.92981109288138	5.70538576389433	7.06366341608302	6.26229811611822	7.57041318987091	7.27579645218988
TRINITY_DN103637_c0_g3_i1	tcf19	Chr08	52757611	52757611	7.07173217967476	-2.87159819880488	1.09752236707483e-36	4.67257412817935e-35	7.87422335721823	4.89352600176713	7.88273142030593	5.33826768170406	7.91097063361756	7.95725762924404	5.29022959871933	7.80041435894094	4.54365464952982	4.8784515722242
TRINITY_DN103653_c0_g1_i1	gpr22	Chr03	66920676	66920676	1.27925745867946	-4.26948724479504	3.02620415844283e-07	1.17620955156734e-06	2.31465394888117	-1.24630521100731	-0.41525955107995	-1.33846217266462	3.26054403737659	0.869393937588074	-2.37627783120689	2.21085800809776	-1.11541391192591	-0.784617509667338
TRINITY_DN103657_c0_g2_i2	LOC100485411	scaffold_4959	981	981	2.88171365540848	2.6922955764075	2.45062573697532e-07	9.63257253061199e-07	0.301265363762415	2.91036190204474	0.578139849132537	3.75257532669695	0.813725963312259	1.97384075087826	4.39436024324933	1.06635379410825	2.9741194086222	3.7281285210287
TRINITY_DN103662_c0_g1_i1	ramp2	Chr10	11565045	11565045	2.81485301413429	-0.393726952635324	0.445881290867389	0.520586046495608	3.72113676105537	1.94685685314382	2.59551178524668	2.21878227052231	2.22770276970604	1.46507333936056	2.83558510929566	3.74163262410984	3.15923830627669	2.58763095975771
TRINITY_DN103690_c0_g1_i1	cldn2	Chr08	16730244	16730244	1.99645979427735	0.731261499840105	0.179579231745387	0.23932828534024	1.8153239805449	0.933203107306468	1.09968691812584	2.52872208816169	1.92570764262521	0.740926394746384	3.0462924619031	2.04349533689072	1.05330385117233	2.7067091885632
TRINITY_DN103698_c0_g1_i1	kctd15	Chr04	19757914	19757914	0.667928833603569	2.32816548725444	0.000609402369111867	0.00143430601920661	-1.75356718045368	2.5363420371637	-1.40214826340763	1.08375814915334	0.0132124237691536	-0.439541563659175	0.907979594278163	-0.275003224947143	1.14388539556399	-0.253075113345129
TRINITY_DN103704_c0_g1_i1	LOC594890	Chr08	106161888	106161888	1.4853844407095	-1.60745637382685	0.00752561548811696	0.0141958235698449	1.42636746188589	0.748967932923876	2.12835852694307	-0.515199129795747	3.0865545294129	0.806589648772264	1.36625417957048	1.57604508822924	0.48840634273062	-0.253075113345129
TRINITY_DN103708_c0_g1_i1	igfbp5	Chr09	80049496	80049496	0.495446076687116	0.599984821159844	0.301530483394892	0.374316261989968	0.0346395842029716	-0.386642989540836	0.280105465192771	0.689262971126229	0.278994402567453	-0.439541563659175	-0.161341434633362	0.77722264340569	1.14388539556399	1.60274516888399
TRINITY_DN103714_c0_g1_i2	pdia4	Chr06	82789798	82789798	8.60730198204674	0.343900845142458	0.116831626524192	0.164136885495558	8.72311418329031	8.84039198258709	7.84825779219143	8.5954385046235	8.43272580663741	8.33471157421086	8.95787804276188	8.63475757225449	8.83607981221666	8.57602231872933
TRINITY_DN103720_c0_g1_i2	enpp6	Chr01	35674507	35674507	4.00050164374159	0.0196000765320437	0.955951589493898	0.967849248185821	3.95186799803158	3.77599090914253	4.23736857200994	4.29755001478653	3.97965510927117	3.98505332736259	3.15255525265714	3.75524057162727	4.21846256201033	4.31079189399186
TRINITY_DN103733_c0_g2_i1	ndufa6	Chr04	105645228	105645228	7.22844060594909	0.0997151094229102	0.69731746095132	0.751220711189282	7.47378313385036	7.5001642701488	6.56313521273844	7.00091122591921	6.89737669315494	6.68537086507909	7.21303518925745	7.84404954616991	7.15586291338042	7.4555202072072
TRINITY_DN103741_c0_g1_i2	psmc3ip	Chr10	23148035	23148035	5.80463203592082	-0.772783835518255	0.0166551183416705	0.0290392507460611	6.08252892734961	5.36350082300706	5.95968490334122	6.18803307112667	6.14901811395801	6.14840536231957	5.20224048455552	6.32978921322972	3.94377620716457	5.3271959214481
TRINITY_DN103783_c0_g1_i1	fam175a	Chr01	123992821	123992821	6.08261289895311	-1.0556197164724	4.58172759382726e-05	0.000129749176036253	6.39920094586156	5.96747973501858	6.39340039056863	5.4728422900121	6.46127671827385	6.2536831311726	5.32094026669163	6.95914176329567	4.869848373176	5.46449261709685
TRINITY_DN103812_c0_g1_i2	LOC100488827	Chr05	52200718	52200718	6.77400642062645	-0.00356285773737475	0.987094881693516	0.989743352507958	7.02512787947266	6.71477139346655	6.44813898044305	6.90649886760642	7.06878052149033	6.81566885460059	7.00577018588853	6.3811584046322	6.50935904650763	6.66991183958251
