gid	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	PV.XYtestis.XXovary	FDR.XYtestis.XXovary
TRINITY_DN107748_c0_g3_i1	aadacl4	Chr07	77113918	77113918	1.78543523718717	-3.74677070991261	1.19651918622942e-09	6.51180074922052e-09
TRINITY_DN107915_c0_g1_i1	scd	Chr07	33089443	33089443	9.08253954149917	4.33498413758578	5.76253891382834e-23	1.13562534454156e-21
TRINITY_DN107988_c0_g2_i2	Xetrov90017416m	Chr07	1849813	1849813	2.43695111603202	3.31876900328458	1.10226957536312e-08	5.26355892826026e-08
TRINITY_DN108052_c0_g1_i1	dhdh-like.2	Chr07	105215165	105215165	2.55928555191571	-5.73212506952932	8.23571577142315e-08	3.43381703031651e-07
TRINITY_DN108276_c0_g2_i1	grem1	Chr08	90348949	90348949	7.85148491875381	7.42717602446283	1.62722945131325e-98	3.56929242690232e-96
TRINITY_DN108303_c0_g1_i1	LOC100492300	Chr06	4419945	4419945	3.0948607984696	3.74238576917825	3.98251359664763e-13	3.19424182751785e-12
TRINITY_DN108305_c0_g1_i1	cdh23-like.1	Chr07	41437428	41437428	1.01043175099119	-4.04112528562567	2.94688135016424e-09	1.52014482735978e-08
TRINITY_DN108410_c0_g1_i1	akap14-like	Chr08	38584082	38584082	2.75165676867661	4.87909080628927	5.04287524865649e-11	3.25752953002202e-10
TRINITY_DN108586_c0_g1_i1	gsx2	Chr01	30801762	30801762	0.743195483185882	6.01440366842945	3.88830552763822e-11	2.55091045343756e-10
TRINITY_DN108668_c0_g1_i1	LOC100497969-like	Chr03	334904	334904	2.99395180318905	-3.65666550086211	1.89309955746528e-11	1.28283240663698e-10
TRINITY_DN108997_c0_g1_i1	anxa6	Chr03	5503738	5503738	7.38524095552221	3.44957550802536	5.67990191497821e-14	5.02280546206224e-13
TRINITY_DN109423_c0_g1_i2	twsg2	Chr01	127451015	127451015	4.53278330836561	4.45054613113018	2.31687476646919e-28	6.73696437858044e-27
TRINITY_DN109424_c0_g2_i2	MGC147419	Chr01	99496874	99496874	3.85552475409205	5.38644429100937	2.48192636084667e-27	6.64260927876469e-26
TRINITY_DN109463_c0_g2_i1	Xetrov90014028m	Chr05	72055273	72055273	4.67392459392886	7.71045898184657	7.57747018711906e-48	4.77854213675195e-46
TRINITY_DN109596_c0_g1_i1	cyp26a1	Chr07	17008567	17008567	7.13940365309385	-8.01335626649646	3.51706512971478e-90	6.45221584705857e-88
TRINITY_DN109666_c0_g1_i1	avd.2	Chr10	36014201	36014201	8.42042829361921	-12.5311557151881	3.17202846203048e-119	1.23099104545721e-116
TRINITY_DN109913_c0_g1_i1	LOC100486858	Chr01	80401669	80401669	4.37794786474953	-7.734535952614	5.52861180999358e-48	3.53061349131868e-46
TRINITY_DN109929_c0_g1_i1	LOC734032-like	Chr02	150276350	150276350	8.22072560042718	-4.78374923159138	4.74926605755109e-25	1.08416503440476e-23
TRINITY_DN110052_c0_g1_i1	chit1	Chr02	62332324	62332324	3.53308372826374	-4.3408170014192	0.000403742216813004	0.000975984419655777
TRINITY_DN110103_c0_g1_i1	vegt	Chr01	144396774	144396774	7.28327664354579	-6.74326670378773	9.56748526223634e-63	9.19389774247282e-61
TRINITY_DN110214_c0_g1_i3	errfi1	Chr07	76298361	76298361	1.8893121179685	3.43257614755873	4.35097986428184e-05	0.000123561460260635
TRINITY_DN110438_c1_g1_i1	rgs9	Chr09	9156968	9156968	2.34275508026244	6.3643631498077	7.41162733761837e-19	1.04155041555111e-17
TRINITY_DN110510_c0_g1_i1	spry4	Chr03	28028689	28028689	3.2383714366631	3.02891932987502	4.42283743687999e-10	2.51984357640424e-09
TRINITY_DN110679_c0_g1_i1	LOC100145154	Chr01	116802093	116802093	6.51929532335231	-9.88343773741016	1.4900186128029e-103	3.85494559055929e-101
TRINITY_DN110721_c0_g1_i2	wdr72	Chr03	91433242	91433242	1.80024390636245	-3.87664592001301	4.82299055191462e-08	2.08143604229335e-07
TRINITY_DN110725_c0_g1_i3	phyhd1	Chr08	4052114	4052114	3.44361359829182	3.41476731085447	2.6483701203948e-09	1.37600692661089e-08
TRINITY_DN110737_c0_g1_i1	s1pr5	Chr03	127323105	127323105	1.07392599496746	3.63935619320484	2.47843230488168e-09	1.29303939794499e-08
TRINITY_DN110958_c0_g2_i1	LOC101733512-like	Chr03	130035353	130035353	1.2300559645979	6.558474778159	8.25794112416439e-14	7.15830119783665e-13
TRINITY_DN110995_c0_g1_i1	hpgds	Chr01	67343868	67343868	6.99937402450426	3.37781162125513	5.84470352741654e-20	8.97611241881779e-19
TRINITY_DN111000_c0_g1_i1	LOC100492822-like	Chr03	8837038	8837038	0.36785323433741	4.08994469771269	1.51009969325079e-07	6.08745741306449e-07
TRINITY_DN111028_c0_g1_i1	btg4	Chr07	75092716	75092716	8.29191060611249	-10.6794958025593	6.38194894074432e-155	1.60984662030275e-151
TRINITY_DN111163_c0_g1_i3	grb14	Chr09	65759768	65759768	5.7363700786233	4.36749912231805	2.7566957761121e-18	3.7037364022598e-17
TRINITY_DN111232_c1_g1_i1	LOC100491633	Chr06	134400774	134400774	6.67829886086279	-5.81578507633374	1.914379479174e-85	3.21934815747762e-83
TRINITY_DN111236_c0_g1_i1	eif4e-like.1	Chr03	37833720	37833720	7.40790127326535	-7.59054609196598	1.49356232217403e-47	9.2454256630282e-46
TRINITY_DN111316_c0_g1_i1	mal2	Chr06	122597154	122597154	5.96068104806318	-4.63903064532657	9.48331231983155e-24	1.98932684630146e-22
TRINITY_DN111329_c0_g1_i2	LOC733553	Chr03	107441880	107441880	5.09931148850133	-9.87817373411085	1.99221112465899e-62	1.89635945734049e-60
TRINITY_DN111341_c0_g1_i1	yjefn3	Chr01	101461977	101461977	0.132669987243748	3.0532211756168	7.14034015527529e-06	2.25778853546624e-05
TRINITY_DN111385_c0_g4_i1	wscd1	Chr02	45594613	45594613	6.76702216158249	5.38188609590835	4.37008279183798e-96	8.99880313666228e-94
TRINITY_DN111408_c0_g2_i1	spsb4-like	Chr05	120232446	120232446	3.08204060069504	3.25940390887246	9.37713653343538e-07	3.39488007256415e-06
TRINITY_DN111552_c0_g1_i1	LOC100497733-like	Chr08	33957207	33957207	7.85736191598191	-4.14196321256086	1.69653246455821e-26	4.25821208144088e-25
TRINITY_DN111670_c0_g1_i1	dcdc2b	Chr02	82490411	82490411	0.114875652518837	3.18373644080923	2.54802562506409e-06	8.62158905328527e-06
TRINITY_DN111729_c0_g1_i1	klhl23	Chr09	63317978	63317978	0.365031794232846	6.19003903256141	5.86588398430682e-11	3.74837044975655e-10
TRINITY_DN111786_c0_g1_i2	theg-like	Chr01	86248597	86248597	2.38716922958702	3.91021314108673	1.20186436577855e-10	7.38089558776965e-10
TRINITY_DN111820_c0_g1_i5	dapp1	Chr01	65208909	65208909	5.69050517941128	-4.84935521452916	5.21309952026073e-50	3.57824314009733e-48
TRINITY_DN111840_c0_g1_i1	LOC101732300	Chr07	112855303	112855303	2.51815719641378	3.76125832638012	3.07742435842299e-10	1.78763452944663e-09
TRINITY_DN111942_c0_g2_i1	LOC101730713-like	scaffold_39	1423443	1423443	1.86031499270012	-3.14962490398326	0.00282907091069252	0.00583152716831206
TRINITY_DN112048_c0_g1_i1	cplx4	Chr01	188143676	188143676	0.431967652370336	-3.47487783202614	3.08480581849629e-06	1.03476365387725e-05
TRINITY_DN112117_c1_g1_i4	bmp2	Chr05	21321381	21321381	4.15700009322138	-3.60711352146251	3.60492915392094e-15	3.65565177518213e-14
TRINITY_DN112124_c0_g2_i1	polr3g-like	Chr01	170827700	170827700	5.0368564968742	-7.39367717981324	2.24749754749817e-40	1.1453156694069e-38
TRINITY_DN112269_c0_g1_i1	slmo1	Chr06	88537416	88537416	3.39708176970321	4.2010430314088	9.02530125764365e-05	0.00024493084908452
TRINITY_DN112272_c0_g1_i1	LOC733728	Chr07	40123943	40123943	5.18997933348384	-5.24908349650109	5.20427715703523e-41	2.73495606846279e-39
TRINITY_DN112321_c0_g1_i1	LOC100493066	Chr09	51881045	51881045	1.39074285285812	-4.63672109440132	4.02382907297076e-06	1.31991012179047e-05
TRINITY_DN112444_c0_g1_i3	sult2a1	Chr07	110158076	110158076	1.70937877488651	-3.42970770655875	5.19523885829789e-06	1.67315544462897e-05
TRINITY_DN112610_c0_g1_i2	rnf144b	Chr06	48092168	48092168	3.71294582445005	3.32010009928166	2.57769281893179e-15	2.65668238437404e-14
TRINITY_DN112693_c0_g2_i1	rtkn2	Chr07	9730514	9730514	5.16136240082838	-3.63410158886744	7.80875604886355e-15	7.63472369506136e-14
TRINITY_DN112797_c0_g1_i1	LOC100487425-like	Chr04	41273085	41273085	1.07724435667967	-3.83538982955978	2.80801045878289e-08	1.259712843168e-07
TRINITY_DN112847_c0_g1_i1	dnali1	Chr02	58958061	58958061	2.81261934876822	3.620222720934	2.74767884950597e-13	2.2322125274972e-12
TRINITY_DN113038_c0_g2_i1	nuak1	Chr03	42150649	42150649	2.26538122170438	3.06143394670633	0.000229431557695235	0.00058150324469855
TRINITY_DN113145_c0_g1_i1	LOC101731986	scaffold_476	10883	10883	2.94316953788091	3.1866205117482	4.6681967477172e-10	2.65214556218843e-09
TRINITY_DN113202_c0_g1_i1	lpl	Chr01	77718946	77718946	6.93561846111945	4.39758134308923	1.36776160449856e-36	5.77435756878264e-35
TRINITY_DN113308_c0_g1_i2	LOC100127564	Chr06	132689000	132689000	6.74766342565128	-5.69079767902171	2.5448372498258e-35	1.01092156892686e-33
TRINITY_DN113403_c0_g2_i2	c5orf48	Chr01	159749929	159749929	1.22915839470831	4.42826675044561	3.53664867782265e-11	2.32777463530532e-10
TRINITY_DN113546_c0_g1_i1	gabrg3	Chr02	110642870	110642870	0.425183143152186	-3.67039916064221	1.79115641125789e-06	6.20417720205702e-06
TRINITY_DN113605_c0_g1_i1	galr2	Chr10	36411081	36411081	2.69235207580172	-6.64499879144848	9.49620480770277e-21	1.53552414278399e-19
TRINITY_DN113640_c0_g2_i1	trim67	Chr05	39565013	39565013	0.0987280428117749	4.77419390197602	2.05372092366026e-08	9.40628421231596e-08
TRINITY_DN113711_c0_g1_i1	mia	Chr08	57349340	57349340	2.01640988600605	4.80117162231751	7.46206676740387e-06	2.35067916587902e-05
TRINITY_DN113738_c0_g2_i6	LOC101732387-like	Chr09	3111846	3111846	5.27217575310523	-5.26065000364935	2.87518364582855e-22	5.33283143132538e-21
TRINITY_DN113772_c0_g1_i5	LOC100493061	Chr07	65145237	65145237	1.45820427059426	3.26671234414126	6.95706720387372e-07	2.57319677738584e-06
TRINITY_DN113806_c0_g1_i5	igdcc3	Chr03	117606209	117606209	1.82398236337341	3.5375418656128	2.80213757508895e-08	1.25828073576536e-07
TRINITY_DN113807_c0_g1_i1	armc7	Chr10	35786462	35786462	6.87058970370211	-3.08417780199901	1.85054114496361e-26	4.62177231502049e-25
TRINITY_DN113887_c0_g1_i1	LOC100495123	Chr08	23492471	23492471	0.37356669447014	3.2332567440753	3.49270742276892e-05	0.000100862672855576
TRINITY_DN113894_c0_g1_i1	LOC101734670	scaffold_747	11822	11822	3.15121379469219	5.66346418804671	2.30379253505721e-08	1.04708408462735e-07
TRINITY_DN114038_c0_g1_i2	atp8b3	Chr01	79408984	79408984	4.91984578173879	-7.38680938223986	2.5770018833958e-50	1.80569090301831e-48
TRINITY_DN114052_c0_g1_i1	rhof	Chr01	153580211	153580211	6.48237827176748	-3.12646794275565	6.65666789406875e-33	2.39024124737202e-31
TRINITY_DN114055_c0_g1_i1	chrm5	Chr08	89733396	89733396	2.21135792900837	7.07519105273705	1.19185817412066e-17	1.52033488961788e-16
TRINITY_DN114092_c0_g1_i1	etv2	scaffold_278	305963	305963	0.45407495762354	-4.0825666173787	4.75712023139429e-05	0.000134414290492211
TRINITY_DN114128_c0_g1_i1	Mar-09	Chr02	138460225	138460225	1.6276352556821	-3.31694966624944	9.52137624550077e-07	3.43969517784113e-06
TRINITY_DN114223_c0_g2_i3	h2afv	Chr03	108757140	108757140	7.60636860452837	4.18272993330779	2.20905807040863e-21	3.80365118266605e-20
TRINITY_DN114317_c0_g2_i1	dcc-like	Chr01	190629590	190629590	1.12525666413262	4.47279275325853	1.98194931727738e-10	1.1749629031333e-09
TRINITY_DN114379_c0_g2_i1	LOC100495360	Chr03	83005787	83005787	7.05542991552767	6.48760467638378	2.41840294203509e-17	2.97944880160367e-16
TRINITY_DN114443_c0_g1_i1	pcsk4	Chr01	80419484	80419484	5.25703292473122	-4.77288906273977	3.90292315581494e-42	2.0947071618177e-40
TRINITY_DN114603_c0_g3_i1	kiaa2022	Chr08	26665134	26665134	0.36266456423954	4.75374514115249	1.19162047717245e-09	6.48864037488936e-09
TRINITY_DN114684_c0_g1_i1	LOC100496158-like	Chr05	114176748	114176748	6.9961636136918	-7.66649618711383	4.47372093753534e-49	2.95031661828311e-47
TRINITY_DN114688_c0_g1_i1	LOC101732662	Chr09	7912216	7912216	2.85152288960172	-5.3569024057164	2.16936770536439e-16	2.44568940191359e-15
TRINITY_DN114694_c0_g2_i3	thbs1	Chr08	98520838	98520838	8.82991372834505	3.50241732493663	4.03343434771585e-15	4.06161203277974e-14
TRINITY_DN114749_c0_g1_i1	slc6a1	scaffold_135	214693	214693	0.761847021974548	5.94472502258891	2.54560741259315e-09	1.32602884837713e-08
TRINITY_DN114768_c0_g1_i1	abhd8	Chr01	101190060	101190060	5.84838487711129	-4.3334672174383	4.30635678353916e-39	2.0691019021862e-37
TRINITY_DN114817_c0_g1_i3	lgals12-like	Chr04	35951670	35951670	5.84983557618848	-4.33764872227481	1.97286273976718e-25	4.64013637395125e-24
TRINITY_DN114819_c0_g1_i3	cers4-like	Chr01	73803417	73803417	4.80080532053088	5.25609913610987	1.3799520992971e-26	3.49842127686124e-25
TRINITY_DN114862_c0_g1_i1	npr3-like	Chr01	187408914	187408914	2.27037936325502	5.45729330740722	7.4968927129505e-16	8.04719653975219e-15
TRINITY_DN114909_c0_g1_i4	chadl	Chr04	106064910	106064910	3.01548038068533	-4.41555383809479	1.48685250502954e-12	1.1279956222367e-11
TRINITY_DN115175_c0_g1_i4	pak7	Chr05	22441762	22441762	1.41891794161939	6.71441842549515	6.40602264145878e-16	6.9204248878286e-15
TRINITY_DN115184_c0_g1_i1	LOC100492669	Chr01	82749838	82749838	4.98014673239945	-3.21100122561913	1.29159814572801e-19	1.92784397786917e-18
TRINITY_DN115225_c0_g1_i2	LOC100135192	Chr09	15659955	15659955	3.72118237798261	3.91386969652152	2.94711482013083e-14	2.69595544289393e-13
TRINITY_DN115253_c0_g1_i1	gap43	Chr02	1051808	1051808	5.08672535421492	4.43268325407363	3.4557152312774e-08	1.52595915464284e-07
TRINITY_DN115294_c0_g1_i4	LOC100486664	scaffold_707	29078	29078	4.09620823417844	-5.77513314312122	3.23513496113958e-27	8.59013467313115e-26
TRINITY_DN115328_c0_g1_i1	LOC100487399	scaffold_19	216323	216323	2.34428364996302	3.4867730541428	1.56382947997254e-07	6.28897546947903e-07
TRINITY_DN115389_c0_g1_i1	ccnb2	Chr03	89325664	89325664	8.95629560195077	-3.36177491373497	2.0258545867322e-20	3.20389855487898e-19
TRINITY_DN115449_c0_g4_i8	epcam	Chr05	16787049	16787049	8.09616076583112	-6.67900164645206	4.25561368222087e-65	4.29391420536086e-63
TRINITY_DN115522_c0_g1_i1	LOC100486331	Chr02	85012846	85012846	1.7006752206268	-7.50154324366429	6.12318965696389e-10	3.42667685184502e-09
TRINITY_DN115534_c0_g1_i1	gpr101	Chr08	48199238	48199238	1.85202610453358	-5.50992836801138	1.53243676185006e-09	8.22899783239336e-09
TRINITY_DN115540_c0_g1_i5	bnipl	Chr08	115060101	115060101	4.41964654302828	-5.99852309990871	5.60551519053847e-19	7.95494349824657e-18
TRINITY_DN115612_c0_g2_i2	itpr3	Chr02	78863828	78863828	5.00438487440348	3.19680743130681	5.39541619120173e-22	9.75622748552427e-21
TRINITY_DN115622_c0_g2_i1	slc25a45	Chr04	39038154	39038154	1.39132202757187	-3.10180932774222	3.22154665511787e-06	1.07740821180442e-05
TRINITY_DN115649_c0_g1_i2	chrng	Chr05	109008986	109008986	1.59163167236794	-5.00416959498335	8.62650764351501e-13	6.70581372288648e-12
TRINITY_DN115655_c0_g1_i1	sox11	Chr05	132226118	132226118	5.28387763500373	-3.2127947231321	4.93008442881128e-12	3.55572207910692e-11
TRINITY_DN115659_c0_g1_i2	fah	Chr03	115608174	115608174	1.52979837594732	3.12495851901429	3.76311733244967e-06	1.24206260662143e-05
TRINITY_DN115683_c0_g1_i2	fbxo43-like	Chr06	113124316	113124316	7.16246013032869	-3.12985989696691	1.97810560212318e-14	1.83954705303437e-13
TRINITY_DN115712_c1_g1_i1	LOC100487440	Chr04	103640271	103640271	9.13805451156819	6.17388655293773	1.12487010238663e-18	1.56335252521778e-17
TRINITY_DN115713_c0_g1_i1	tada2b	Chr01	20365262	20365262	5.93918259874698	-3.08798834997106	6.61968568877266e-31	2.15460092257149e-29
TRINITY_DN115820_c0_g1_i1	LOC100145002	Chr09	39337102	39337102	3.57891199770979	3.49406942606497	1.24784515251248e-14	1.19117857983453e-13
TRINITY_DN115972_c1_g1_i2	ccnj	Chr07	17642106	17642106	6.42921747631616	-3.07372893095214	6.06666309274708e-22	1.09113423539783e-20
TRINITY_DN115996_c0_g1_i1	myl4	Chr10	7182091	7182091	3.5813731826777	3.12135360324565	5.16944498402646e-07	1.95062452837797e-06
TRINITY_DN116000_c0_g2_i6	sipa1-like	Chr04	42953974	42953974	4.70083236322512	3.18885303530615	1.45598359376628e-14	1.37683921847251e-13
TRINITY_DN116063_c0_g1_i2	mis12	Chr02	98088458	98088458	7.03758536720704	-3.31918740281663	3.43178182649743e-33	1.25006060033787e-31
TRINITY_DN116067_c0_g1_i1	dkk1	Chr07	5573713	5573713	6.31846467240516	-6.88878683443961	6.81061729731659e-80	1.01057541955771e-77
TRINITY_DN116156_c0_g2_i1	stat1	Chr09	43678703	43678703	6.53390329388028	3.04610594780694	9.75427090499453e-25	2.18227479892228e-23
TRINITY_DN116219_c0_g1_i1	LOC100491128	Chr03	129815391	129815391	3.60003352299733	-3.56188058545743	2.17554604667763e-14	2.01387702853003e-13
TRINITY_DN116267_c0_g2_i1	efhb	Chr06	78601633	78601633	2.93903847610553	8.29070064903476	2.68543965959969e-28	7.7639215373527e-27
TRINITY_DN116269_c0_g3_i1	ppp1r1b	Chr10	3090006	3090006	6.42182143994576	5.64134715687015	3.55799613103994e-38	1.6244425774748e-36
TRINITY_DN116337_c0_g1_i3	cpsf4l	Chr10	24596795	24596795	5.06746666442115	-7.05612005702668	8.43208962866611e-52	6.30220624838822e-50
TRINITY_DN116378_c0_g1_i2	znf385b	Chr09	58385001	58385001	1.23658815814582	3.96504843110908	1.29543273627594e-07	5.27478462833906e-07
TRINITY_DN116397_c0_g1_i1	emx1	Chr03	38196711	38196711	1.77767127660966	-4.26290621156014	0.000627769124578988	0.00147409598952804
TRINITY_DN116451_c0_g2_i3	napepld-like	Chr03	68339005	68339005	6.31022133726155	-4.31899806169273	1.76657349787024e-43	9.84791524503356e-42
TRINITY_DN116538_c1_g2_i1	arhgef16	Chr07	93605792	93605792	2.91911617540303	-3.6088775468679	1.42163845465706e-07	5.7581145237248e-07
TRINITY_DN116617_c0_g2_i3	Xetrov90012412m	Chr04	110612540	110612540	3.69221163648237	-3.16108203205958	6.27218883554538e-16	6.79038469427607e-15
TRINITY_DN116702_c3_g3_i1	LOC101731705	Chr07	50779823	50779823	0.847578932340699	4.4969573760686	1.73094748153307e-10	1.03405921188092e-09
TRINITY_DN116707_c0_g1_i1	aadac	Chr05	106456019	106456019	1.62081223666448	3.07188327318751	8.25530859731278e-06	2.58763789210581e-05
TRINITY_DN116714_c1_g1_i3	tox	Chr06	101647643	101647643	3.27165805874655	4.00941181239798	2.45436041689008e-16	2.74550960159877e-15
TRINITY_DN116729_c0_g2_i1	LOC100486438	Chr08	59629870	59629870	4.99148814449117	4.27950187327472	5.81847414676721e-14	5.13634331941217e-13
TRINITY_DN116782_c0_g1_i1	tnnc1	Chr04	118489075	118489075	0.930066987144595	4.54768142169817	6.49799888349293e-05	0.000180321256145335
TRINITY_DN116786_c0_g1_i1	MGC145330	Chr03	97111032	97111032	3.95576516761263	8.63176061053146	7.2899681616545e-18	9.47883746792447e-17
TRINITY_DN116802_c0_g2_i1	trmu	Chr03	65104977	65104977	7.19027361846839	-3.14602920031169	2.28914045162195e-34	8.78229169462567e-33
TRINITY_DN116816_c0_g1_i1	pcolce2	Chr05	116412619	116412619	4.12158233443863	-3.10127436417068	1.15946648332457e-12	8.89659073516726e-12
TRINITY_DN116821_c0_g1_i1	LOC101732964	Chr07	8651045	8651045	3.14504744886474	3.66234043101694	1.67981239492703e-07	6.73393208772894e-07
TRINITY_DN116838_c0_g1_i1	fut4-like.1	Chr02	161970711	161970711	2.67010109639958	6.18094300158639	1.12738667867681e-20	1.81424746217687e-19
TRINITY_DN116841_c0_g2_i3	nos3	Chr06	361	361	2.91474825372338	3.8213170634414	8.69775871738149e-08	3.6115384962296e-07
TRINITY_DN116903_c1_g2_i3	zbtb14	Chr06	91338899	91338899	6.64853716382516	-3.06016302358753	8.80301503073505e-40	4.31176804175324e-38
TRINITY_DN116915_c0_g1_i3	tstd2	Chr01	95169014	95169014	5.47945421942303	-4.24454633389225	6.68497189851183e-37	2.88253702803352e-35
TRINITY_DN116951_c0_g1_i1	shc4	Chr03	94110543	94110543	6.46808779400842	-4.41475673676286	1.1983847903503e-13	1.01782007867294e-12
TRINITY_DN116961_c0_g1_i1	depdc7	Chr04	9338168	9338168	9.26475852097068	-5.62317651111046	1.7121398964352e-38	7.88835230823341e-37
TRINITY_DN116966_c0_g1_i1	zp3.2	Chr01	131851113	131851113	9.09634654630544	-8.45129439256495	6.72756835239948e-139	4.52541097838072e-136
TRINITY_DN116978_c0_g1_i1	LOC733556	Chr01	51640120	51640120	3.24310066664556	-3.88546209192407	4.92385831231945e-14	4.38884543916107e-13
TRINITY_DN116994_c0_g2_i1	fam196a	Chr07	15950482	15950482	1.30942217263102	4.24804515990523	4.84426283753442e-09	2.42694200748373e-08
TRINITY_DN117018_c0_g1_i1	aipl1	Chr02	45056286	45056286	0.389142921135994	-6.06698269152865	1.37684087579913e-10	8.39415373825573e-10
TRINITY_DN117032_c0_g1_i4	rgs20	Chr06	100021654	100021654	2.51639092054609	3.77667931458041	2.69000333313028e-09	1.39476534590362e-08
