gid	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	PV.XYtestis.XXovary	FDR.XYtestis.XXovary
TRINITY_DN102252_c0_g2_i1	ccdc39	Chr05	95583263	95583263	2.53776393508309	3.28239688967793	7.09482303868048e-09	3.48693445982884e-08
TRINITY_DN102500_c0_g1_i1	ror2	Chr01	126678883	126678883	3.75682253905519	2.10285216118979	3.13496340217583e-06	1.04914695615105e-05
TRINITY_DN103526_c0_g1_i1	rgs9bp	Chr10	16566157	16566157	4.39290244952957	-2.40829402724936	1.58313700767097e-10	9.53662830292545e-10
TRINITY_DN103622_c0_g3_i3	rcor2	Chr04	40885768	40885768	6.33330133593808	-2.48667277051824	9.24350687999831e-22	1.63054168565005e-20
TRINITY_DN103637_c0_g3_i1	tcf19	Chr08	52757611	52757611	7.07173217967476	-2.87159819880488	1.09752236707483e-36	4.67257412817935e-35
TRINITY_DN103653_c0_g1_i1	gpr22	Chr03	66920676	66920676	1.27925745867946	-4.26948724479504	3.02620415844283e-07	1.17620955156734e-06
TRINITY_DN103657_c0_g2_i2	LOC100485411	scaffold_4959	981	981	2.88171365540848	2.6922955764075	2.45062573697532e-07	9.63257253061199e-07
TRINITY_DN103698_c0_g1_i1	kctd15	Chr04	19757914	19757914	0.667928833603569	2.32816548725444	0.000609402369111867	0.00143430601920661
TRINITY_DN103830_c0_g1_i1	tppp3	Chr04	51907928	51907928	2.24337885985887	2.57057871206531	3.9530056774657e-05	0.000113087120174735
TRINITY_DN103838_c0_g1_i1	kpna7	Chr09	38771710	38771710	8.5897682142523	-6.30875180164145	9.86963311379153e-113	3.31948660393855e-110
TRINITY_DN103855_c0_g1_i1	osr2	Chr06	113922956	113922956	4.40610009757888	6.4252289112848	4.25889059831065e-33	1.54022244218475e-31
TRINITY_DN103859_c0_g1_i1	amh	Chr01	83615433	83615433	6.76858832575561	3.53968856381989	3.65043850654457e-13	2.93489438494301e-12
TRINITY_DN103926_c0_g2_i1	chst1	Chr04	5762341	5762341	0.541005353116888	5.77727134163013	6.40837963218972e-11	4.04939159704566e-10
TRINITY_DN104027_c0_g1_i1	LOC100127579	Chr10	36243271	36243271	0.609612316303349	4.04589947089497	1.68900963810282e-09	9.02176138086685e-09
TRINITY_DN104136_c0_g1_i1	not	Chr01	10478571	10478571	1.99963691897227	-3.33654770305378	1.47721337387685e-09	7.95361949968914e-09
TRINITY_DN104496_c0_g2_i1	LOC100498003	Chr03	22984987	22984987	2.17774388569871	-4.98068883955607	7.25315364810903e-16	7.79385732794676e-15
TRINITY_DN104667_c0_g1_i3	palm	Chr01	81998606	81998606	5.04565229055103	2.76530080376718	4.85977321357835e-18	6.39310452738012e-17
TRINITY_DN104721_c0_g1_i1	LOC100036725	Chr07	964038	964038	0.895780955700994	3.76621768084353	3.77095178328672e-08	1.65646075286735e-07
TRINITY_DN104740_c0_g1_i2	pdcd6	Chr06	38397611	38397611	6.14392410373914	-2.06899566464449	1.32590460135026e-14	1.26092152946505e-13
TRINITY_DN104751_c0_g1_i2	use1	Chr01	99717791	99717791	6.2083090977417	-2.10289218655744	1.00455188847127e-14	9.73672291515382e-14
TRINITY_DN104783_c1_g1_i1	itgb2	Chr09	50370563	50370563	4.95403415919998	2.5516641044334	1.22982726326272e-07	5.02997855140691e-07
TRINITY_DN105039_c0_g1_i1	cdkn1a	Chr02	67900893	67900893	3.90986970671806	2.59989695667805	6.40136731094632e-09	3.16616647879649e-08
TRINITY_DN105042_c0_g2_i1	pof1b	Chr08	41962240	41962240	3.81346498706412	3.96133404218364	9.58923787073371e-20	1.45546465500083e-18
TRINITY_DN105227_c0_g1_i1	higd1b	Chr10	13607422	13607422	0.850244432333954	2.10309680209625	0.000662027002009187	0.00154524361173342
TRINITY_DN105250_c0_g1_i2	pdzd11	Chr08	17767156	17767156	7.11370950151883	2.81753651817853	1.66120211764998e-26	4.17993251049583e-25
TRINITY_DN105353_c0_g2_i2	ccdc135	Chr04	28065592	28065592	2.52699399611108	2.50847563931656	5.99429936352574e-08	2.55200339991455e-07
TRINITY_DN105438_c0_g1_i1	LOC100492550	Chr01	98813361	98813361	3.60834082127475	7.70910782557302	9.42021572522287e-28	2.56199398025603e-26
TRINITY_DN105440_c0_g1_i1	kcnq1-like	Chr04	15895945	15895945	5.46901766911988	-2.01893235630208	6.2999571056827e-11	3.99287482389061e-10
TRINITY_DN105601_c0_g1_i1	exd2	Chr08	89479970	89479970	8.48355166305669	-4.36085437607423	1.91395501198234e-71	2.54102711459234e-69
TRINITY_DN105618_c0_g1_i1	Xetrov90015954m	Chr06	35027336	35027336	0.108556867713229	-2.60095917630331	0.000472534226785274	0.00113036281371821
TRINITY_DN105624_c0_g1_i1	mkrn3	Chr02	77298584	77298584	8.0119269611672	-11.4450224477353	4.66355938980082e-113	1.62259704286518e-110
TRINITY_DN105647_c0_g2_i1	ccnb1	Chr01	173679416	173679416	9.49863971669949	-11.1643606110893	2.11933326955863e-141	1.94400660816787e-138
TRINITY_DN105687_c0_g2_i1	LOC100498263	Chr08	19459739	19459739	8.22092591542892	8.27759088218635	3.56000661175476e-67	3.86241577554898e-65
TRINITY_DN105985_c0_g1_i1	LOC101731777	Chr10	374422	374422	0.884443267732457	4.75250630922958	1.36763536880807e-10	8.34307186896824e-10
TRINITY_DN106138_c0_g2_i1	Xetrov90002104m	Chr01	107767715	107767715	2.42540143217712	2.96051639926728	1.61907361230508e-09	8.66655318204684e-09
TRINITY_DN106256_c0_g3_i3	acmsd-like	Chr09	79125160	79125160	1.42830474028646	2.1075011762199	0.0101705824718021	0.0186211535366508
TRINITY_DN106354_c0_g2_i1	grip2	Chr04	122293021	122293021	0.998765040710727	2.38682119818802	0.000188369561115199	0.000484365155874708
TRINITY_DN106366_c0_g5_i1	klf2	Chr01	100271353	100271353	6.94235825829599	-4.79216267742493	1.16830402463242e-50	8.42013400610083e-49
TRINITY_DN106368_c0_g2_i1	aplnr	Chr01	131383517	131383517	3.1134642752081	3.39231694553222	0.000136641930328586	0.000359415296406526
TRINITY_DN106464_c0_g2_i1	Xetrov90018212m	Chr07	50883831	50883831	2.21062124222162	-2.05552986664373	6.49349651867072e-05	0.000180295486718183
TRINITY_DN106492_c0_g1_i4	chst11	Chr03	40488991	40488991	2.62372631522221	3.26974470011798	4.26252650573976e-11	2.78360928105397e-10
TRINITY_DN106620_c0_g1_i1	prickle1	Chr03	55250903	55250903	6.75118864594567	-2.66283571849031	1.42390687466145e-30	4.53224617202966e-29
TRINITY_DN106674_c0_g1_i1	rplp0	Chr01	143013157	143013157	3.76192416462406	-4.35598139238734	9.77928799578425e-06	3.03889793278297e-05
TRINITY_DN106770_c0_g1_i1	clmp	Chr07	54568743	54568743	0.550492932554627	3.97854404207945	2.71316845177507e-07	1.06190340102446e-06
TRINITY_DN106792_c0_g3_i1	LOC100498620	Chr04	127594386	127594386	3.67931769868536	7.37906986356359	1.16975205700738e-29	3.55505971542304e-28
TRINITY_DN106923_c0_g1_i1	fbxl12	Chr03	125633549	125633549	2.64069564546807	-2.02551309222811	3.33998518191022e-05	9.68258069231083e-05
TRINITY_DN107055_c0_g1_i1	chst3	Chr07	51063949	51063949	0.635705556704612	4.35196287241889	2.9420130782973e-08	1.31523757022684e-07
TRINITY_DN107214_c0_g1_i1	morn5	Chr08	16207588	16207588	4.20462163074879	2.36176957132497	1.57037155508936e-11	1.07278598448556e-10
TRINITY_DN107229_c0_g1_i1	LOC100489679	Chr03	17522373	17522373	4.25418185531765	-3.82982843241886	2.85822198301761e-06	9.61315326954922e-06
TRINITY_DN107374_c0_g2_i1	b3gnt5	Chr05	98244680	98244680	4.82648868979664	-2.34445906525341	3.97658931632416e-15	4.00837024992116e-14
TRINITY_DN107447_c0_g1_i1	qrfpr	Chr01	62153419	62153419	0.237833994272876	-2.37272353075631	0.000739061008260084	0.00170409633760152
TRINITY_DN107450_c0_g3_i2	c2orf44	Chr05	141414975	141414975	5.79028651891484	-2.6982904969165	1.17068077815988e-23	2.42052644500679e-22
TRINITY_DN107472_c0_g1_i1	spred1	Chr08	90520636	90520636	3.62815106889046	2.56745699632925	4.87491280628374e-09	2.43987451465292e-08
TRINITY_DN107632_c0_g1_i1	tex12	Chr07	74053815	74053815	5.21262146219869	3.56360644134112	4.39350915811473e-19	6.27022735578184e-18
TRINITY_DN107659_c0_g1_i1	c19orf66	Chr03	126350905	126350905	7.10541490493523	3.92635307232437	4.41447981101126e-32	1.53065640182487e-30
TRINITY_DN107696_c0_g1_i4	ctnnal1	Chr06	61288653	61288653	6.35406958035685	-2.05325175781329	5.64285666731168e-18	7.40395627739595e-17
TRINITY_DN107740_c0_g1_i1	appbp2	Chr02	88860435	88860435	6.00020746984133	-2.33488542303864	7.93747609212153e-22	1.41250676842163e-20
TRINITY_DN107742_c0_g1_i1	Xetrov90028290m	scaffold_36	11837	11837	4.9381267869525	2.06836221842293	1.68806133915114e-06	5.86924152723467e-06
TRINITY_DN107748_c0_g3_i1	aadacl4	Chr07	77113918	77113918	1.78543523718717	-3.74677070991261	1.19651918622942e-09	6.51180074922052e-09
TRINITY_DN107761_c0_g1_i1	rasl11a	Chr02	152572792	152572792	2.05774732115188	2.0466102675717	0.000546918170571204	0.00129418488298861
TRINITY_DN107915_c0_g1_i1	scd	Chr07	33089443	33089443	9.08253954149917	4.33498413758578	5.76253891382834e-23	1.13562534454156e-21
TRINITY_DN107920_c0_g1_i1	tefm-like	scaffold_463	410	410	3.9919099740147	2.07227816533049	1.07675393558059e-06	3.85674377352083e-06
TRINITY_DN107988_c0_g2_i2	Xetrov90017416m	Chr07	1849813	1849813	2.43695111603202	3.31876900328458	1.10226957536312e-08	5.26355892826026e-08
TRINITY_DN108052_c0_g1_i1	dhdh-like.2	Chr07	105215165	105215165	2.55928555191571	-5.73212506952932	8.23571577142315e-08	3.43381703031651e-07
TRINITY_DN108126_c0_g2_i2	tprg1l-like.1	Chr07	1363010	1363010	4.93101114766597	2.23104263676773	1.31156235989209e-11	9.01475763713293e-11
TRINITY_DN108276_c0_g2_i1	grem1	Chr08	90348949	90348949	7.85148491875381	7.42717602446283	1.62722945131325e-98	3.56929242690232e-96
TRINITY_DN108303_c0_g1_i1	LOC100492300	Chr06	4419945	4419945	3.0948607984696	3.74238576917825	3.98251359664763e-13	3.19424182751785e-12
TRINITY_DN108305_c0_g1_i1	cdh23-like.1	Chr07	41437428	41437428	1.01043175099119	-4.04112528562567	2.94688135016424e-09	1.52014482735978e-08
TRINITY_DN108305_c0_g2_i1	LOC101730685	Chr07	50819201	50819201	0.732743130599919	-2.22854586735503	0.00256614431053083	0.00533314028697344
TRINITY_DN108410_c0_g1_i1	akap14-like	Chr08	38584082	38584082	2.75165676867661	4.87909080628927	5.04287524865649e-11	3.25752953002202e-10
TRINITY_DN108427_c0_g3_i5	dtymk	Chr05	122284078	122284078	7.14358488750967	-2.11686635541371	1.30211848806682e-14	1.24063980591069e-13
TRINITY_DN108434_c0_g2_i2	siglec1	Chr01	8069004	8069004	4.72316067510292	-2.38344472023035	5.49711778224914e-09	2.73500583939319e-08
TRINITY_DN108541_c0_g1_i1	isca1	Chr01	122707595	122707595	6.78770606238259	-2.22970640341105	7.8232397951147e-24	1.6513909944081e-22
TRINITY_DN108586_c0_g1_i1	gsx2	Chr01	30801762	30801762	0.743195483185882	6.01440366842945	3.88830552763822e-11	2.55091045343756e-10
TRINITY_DN108668_c0_g1_i1	LOC100497969-like	Chr03	334904	334904	2.99395180318905	-3.65666550086211	1.89309955746528e-11	1.28283240663698e-10
TRINITY_DN108930_c0_g1_i3	LOC100485113	Chr02	90896895	90896895	4.20025714854197	-2.37712713499736	1.1871817532924e-06	4.22527826833167e-06
TRINITY_DN108997_c0_g1_i1	anxa6	Chr03	5503738	5503738	7.38524095552221	3.44957550802536	5.67990191497821e-14	5.02280546206224e-13
TRINITY_DN109302_c0_g2_i1	cyp19a1	Chr03	92646100	92646100	3.03824239030322	-2.74923303518338	4.96924663210011e-06	1.60755686174704e-05
TRINITY_DN109423_c0_g1_i2	twsg2	Chr01	127451015	127451015	4.53278330836561	4.45054613113018	2.31687476646919e-28	6.73696437858044e-27
TRINITY_DN109424_c0_g2_i2	MGC147419	Chr01	99496874	99496874	3.85552475409205	5.38644429100937	2.48192636084667e-27	6.64260927876469e-26
TRINITY_DN109463_c0_g2_i1	Xetrov90014028m	Chr05	72055273	72055273	4.67392459392886	7.71045898184657	7.57747018711906e-48	4.77854213675195e-46
TRINITY_DN109596_c0_g1_i1	cyp26a1	Chr07	17008567	17008567	7.13940365309385	-8.01335626649646	3.51706512971478e-90	6.45221584705857e-88
TRINITY_DN109646_c1_g1_i3	Xetrov90001894m	Chr01	97375445	97375445	8.54657528759258	-2.22946055167182	7.67084368826403e-08	3.21557178290752e-07
TRINITY_DN109666_c0_g1_i1	avd.2	Chr10	36014201	36014201	8.42042829361921	-12.5311557151881	3.17202846203048e-119	1.23099104545721e-116
TRINITY_DN109669_c1_g2_i1	aurka	scaffold_113	346610	346610	8.94357621369091	-2.11243361584433	1.05955041583815e-12	8.14852415838945e-12
TRINITY_DN109897_c0_g1_i1	gpc1	Chr05	123731518	123731518	5.64644242758779	2.27823882612144	1.55752425295416e-14	1.46873081423434e-13
TRINITY_DN109913_c0_g1_i1	LOC100486858	Chr01	80401669	80401669	4.37794786474953	-7.734535952614	5.52861180999358e-48	3.53061349131868e-46
TRINITY_DN109929_c0_g1_i1	LOC734032-like	Chr02	150276350	150276350	8.22072560042718	-4.78374923159138	4.74926605755109e-25	1.08416503440476e-23
TRINITY_DN110052_c0_g1_i1	chit1	Chr02	62332324	62332324	3.53308372826374	-4.3408170014192	0.000403742216813004	0.000975984419655777
TRINITY_DN110068_c0_g2_i4	LOC100494936	Chr09	33801690	33801690	5.58230121096547	-2.10550808584427	1.54772628013896e-13	1.29357229869753e-12
TRINITY_DN110103_c0_g1_i1	vegt	Chr01	144396774	144396774	7.28327664354579	-6.74326670378773	9.56748526223634e-63	9.19389774247282e-61
TRINITY_DN110142_c0_g4_i1	LOC100490855	Chr04	13314828	13314828	3.84552056394316	-2.81015723159352	0.000147487503165556	0.000385331151460502
TRINITY_DN110214_c0_g1_i3	errfi1	Chr07	76298361	76298361	1.8893121179685	3.43257614755873	4.35097986428184e-05	0.000123561460260635
TRINITY_DN110350_c0_g1_i1	LOC100485833	Chr02	129088980	129088980	1.10097599516271	-2.78768028340898	0.00017967780125359	0.000463432774705707
TRINITY_DN110429_c0_g1_i2	Xetrov90021653m	Chr08	87436053	87436053	0.964139121632202	-2.36340751138494	1.62523706450764e-05	4.9097730481683e-05
TRINITY_DN110438_c1_g1_i1	rgs9	Chr09	9156968	9156968	2.34275508026244	6.3643631498077	7.41162733761837e-19	1.04155041555111e-17
TRINITY_DN110510_c0_g1_i1	spry4	Chr03	28028689	28028689	3.2383714366631	3.02891932987502	4.42283743687999e-10	2.51984357640424e-09
TRINITY_DN110523_c0_g1_i2	diras3	Chr04	80261758	80261758	4.14266665258568	-2.27088487743844	1.36467810854414e-09	7.37130734218972e-09
TRINITY_DN110679_c0_g1_i1	LOC100145154	Chr01	116802093	116802093	6.51929532335231	-9.88343773741016	1.4900186128029e-103	3.85494559055929e-101
TRINITY_DN110706_c0_g1_i2	lrrc71	Chr08	110438568	110438568	2.89077854829973	2.70671109682298	4.61578949745456e-08	1.99714048153158e-07
TRINITY_DN110721_c0_g1_i2	wdr72	Chr03	91433242	91433242	1.80024390636245	-3.87664592001301	4.82299055191462e-08	2.08143604229335e-07
TRINITY_DN110725_c0_g1_i3	phyhd1	Chr08	4052114	4052114	3.44361359829182	3.41476731085447	2.6483701203948e-09	1.37600692661089e-08
TRINITY_DN110737_c0_g1_i1	s1pr5	Chr03	127323105	127323105	1.07392599496746	3.63935619320484	2.47843230488168e-09	1.29303939794499e-08
TRINITY_DN110843_c0_g1_i1	dnajc24	Chr04	10089702	10089702	4.87381511750307	2.0022935315444	1.14367332439857e-06	4.08050348061583e-06
TRINITY_DN110885_c0_g1_i1	c3orf17	Chr02	116023494	116023494	6.86378649054982	-2.26512319701078	2.71999896135666e-23	5.57820925205056e-22
TRINITY_DN110958_c0_g2_i1	LOC101733512-like	Chr03	130035353	130035353	1.2300559645979	6.558474778159	8.25794112416439e-14	7.15830119783665e-13
TRINITY_DN110995_c0_g1_i1	hpgds	Chr01	67343868	67343868	6.99937402450426	3.37781162125513	5.84470352741654e-20	8.97611241881779e-19
TRINITY_DN111000_c0_g1_i1	LOC100492822-like	Chr03	8837038	8837038	0.36785323433741	4.08994469771269	1.51009969325079e-07	6.08745741306449e-07
TRINITY_DN111028_c0_g1_i1	btg4	Chr07	75092716	75092716	8.29191060611249	-10.6794958025593	6.38194894074432e-155	1.60984662030275e-151
TRINITY_DN111118_c0_g1_i1	phactr3	Chr10	839054	839054	2.85227912615212	2.22837555586352	1.90492842873963e-05	5.70009722597358e-05
TRINITY_DN111163_c0_g1_i3	grb14	Chr09	65759768	65759768	5.7363700786233	4.36749912231805	2.7566957761121e-18	3.7037364022598e-17
TRINITY_DN111210_c0_g1_i1	scg5	Chr08	90370597	90370597	2.14962382911812	2.0985702155044	0.0012392440193854	0.00273669777973269
TRINITY_DN111232_c1_g1_i1	LOC100491633	Chr06	134400774	134400774	6.67829886086279	-5.81578507633374	1.914379479174e-85	3.21934815747762e-83
TRINITY_DN111236_c0_g1_i1	eif4e-like.1	Chr03	37833720	37833720	7.40790127326535	-7.59054609196598	1.49356232217403e-47	9.2454256630282e-46
TRINITY_DN111316_c0_g1_i1	mal2	Chr06	122597154	122597154	5.96068104806318	-4.63903064532657	9.48331231983155e-24	1.98932684630146e-22
TRINITY_DN111318_c0_g1_i3	fbxl18-like	Chr09	38500120	38500120	6.67652690890681	-2.64290861047789	5.39688782188699e-28	1.50012667005068e-26
TRINITY_DN111329_c0_g1_i2	LOC733553	Chr03	107441880	107441880	5.09931148850133	-9.87817373411085	1.99221112465899e-62	1.89635945734049e-60
TRINITY_DN111341_c0_g1_i1	yjefn3	Chr01	101461977	101461977	0.132669987243748	3.0532211756168	7.14034015527529e-06	2.25778853546624e-05
TRINITY_DN111379_c0_g1_i2	tnnt1	Chr07	96052816	96052816	0.205352194312639	2.97640304792758	0.0004654163798893	0.00111465731618396
TRINITY_DN111385_c0_g4_i1	wscd1	Chr02	45594613	45594613	6.76702216158249	5.38188609590835	4.37008279183798e-96	8.99880313666228e-94
TRINITY_DN111408_c0_g2_i1	spsb4-like	Chr05	120232446	120232446	3.08204060069504	3.25940390887246	9.37713653343538e-07	3.39488007256415e-06
TRINITY_DN111428_c0_g1_i1	Xetrov90008753m	Chr03	90777154	90777154	2.80899359255777	2.54567222295071	3.79323171126333e-07	1.45693597132269e-06
TRINITY_DN111552_c0_g1_i1	LOC100497733-like	Chr08	33957207	33957207	7.85736191598191	-4.14196321256086	1.69653246455821e-26	4.25821208144088e-25
TRINITY_DN111579_c0_g1_i1	hlx	Chr05	6663419	6663419	1.0706344073685	2.69659267550498	5.16026119172976e-05	0.000145235803136829
TRINITY_DN111670_c0_g1_i1	dcdc2b	Chr02	82490411	82490411	0.114875652518837	3.18373644080923	2.54802562506409e-06	8.62158905328527e-06
TRINITY_DN111729_c0_g1_i1	klhl23	Chr09	63317978	63317978	0.365031794232846	6.19003903256141	5.86588398430682e-11	3.74837044975655e-10
TRINITY_DN111786_c0_g1_i2	theg-like	Chr01	86248597	86248597	2.38716922958702	3.91021314108673	1.20186436577855e-10	7.38089558776965e-10
TRINITY_DN111792_c0_g2_i1	Xetrov90021117m	Chr08	61127721	61127721	4.14603954303263	2.070085661329	1.69298395045172e-05	5.10831580743357e-05
TRINITY_DN111820_c0_g1_i5	dapp1	Chr01	65208909	65208909	5.69050517941128	-4.84935521452916	5.21309952026073e-50	3.57824314009733e-48
TRINITY_DN111838_c0_g1_i1	LOC100498058	Chr05	20269392	20269392	4.53095046038808	2.34287798457642	1.5131773183467e-07	6.09499366950827e-07
TRINITY_DN111840_c0_g1_i1	LOC101732300	Chr07	112855303	112855303	2.51815719641378	3.76125832638012	3.07742435842299e-10	1.78763452944663e-09
TRINITY_DN111860_c0_g1_i1	cdk9	Chr08	2359461	2359461	7.92951311729827	-2.20845439378254	8.6041057934831e-20	1.30943329496598e-18
TRINITY_DN111910_c0_g1_i1	ntf4	Chr07	105572880	105572880	0.731902572219352	2.15613506916043	0.00181569730303536	0.00389133088097426
TRINITY_DN111942_c0_g2_i1	LOC101730713-like	scaffold_39	1423443	1423443	1.86031499270012	-3.14962490398326	0.00282907091069252	0.00583152716831206
TRINITY_DN111980_c0_g1_i1	hspb8	Chr01	157247053	157247053	5.84611180975027	2.21504929923698	2.45980221839865e-14	2.26041934277253e-13
TRINITY_DN112014_c0_g1_i1	Xetrov90004663m	Chr02	46410681	46410681	2.89961786304168	2.01059092554664	0.000538572275346429	0.00127533308102452
TRINITY_DN112048_c0_g1_i1	cplx4	Chr01	188143676	188143676	0.431967652370336	-3.47487783202614	3.08480581849629e-06	1.03476365387725e-05
TRINITY_DN112088_c0_g1_i1	ganc	Chr08	93644458	93644458	3.2976863373105	2.16369185226289	2.43423543653604e-07	9.57187667757158e-07
TRINITY_DN112115_c0_g1_i1	LOC101730671	Chr07	38369617	38369617	1.09283432314791	2.10168098948032	0.000527127693350309	0.00124941048949256
TRINITY_DN112117_c1_g1_i4	bmp2	Chr05	21321381	21321381	4.15700009322138	-3.60711352146251	3.60492915392094e-15	3.65565177518213e-14
TRINITY_DN112124_c0_g2_i1	polr3g-like	Chr01	170827700	170827700	5.0368564968742	-7.39367717981324	2.24749754749817e-40	1.1453156694069e-38
TRINITY_DN112269_c0_g1_i1	slmo1	Chr06	88537416	88537416	3.39708176970321	4.2010430314088	9.02530125764365e-05	0.00024493084908452
TRINITY_DN112272_c0_g1_i1	LOC733728	Chr07	40123943	40123943	5.18997933348384	-5.24908349650109	5.20427715703523e-41	2.73495606846279e-39
TRINITY_DN112321_c0_g1_i1	LOC100493066	Chr09	51881045	51881045	1.39074285285812	-4.63672109440132	4.02382907297076e-06	1.31991012179047e-05
TRINITY_DN112429_c0_g2_i1	mcu	Chr07	32533379	32533379	6.45930116681259	-2.10274076562625	2.82573289810695e-17	3.46856994426996e-16
TRINITY_DN112444_c0_g1_i3	sult2a1	Chr07	110158076	110158076	1.70937877488651	-3.42970770655875	5.19523885829789e-06	1.67315544462897e-05
TRINITY_DN112473_c1_g1_i1	hcn4	Chr03	82774587	82774587	2.84728002900359	-2.65116833113073	0.000487409622826483	0.0011623642387897
TRINITY_DN112489_c0_g2_i2	LOC100497499-like	Chr05	3730622	3730622	1.05907732518968	2.25559298815355	0.00186308461928245	0.00398611615957589
TRINITY_DN112596_c0_g1_i1	foxp3	Chr08	7696245	7696245	1.06000223748297	2.21777280387338	0.00117210231554926	0.00260323846882942
TRINITY_DN112610_c0_g1_i2	rnf144b	Chr06	48092168	48092168	3.71294582445005	3.32010009928166	2.57769281893179e-15	2.65668238437404e-14
TRINITY_DN112693_c0_g2_i1	rtkn2	Chr07	9730514	9730514	5.16136240082838	-3.63410158886744	7.80875604886355e-15	7.63472369506136e-14
TRINITY_DN112713_c0_g1_i3	afmid	Chr10	18357026	18357026	1.08016932166704	2.53164841758071	6.31701061399445e-05	0.000175685328266825
TRINITY_DN112797_c0_g1_i1	LOC100487425-like	Chr04	41273085	41273085	1.07724435667967	-3.83538982955978	2.80801045878289e-08	1.259712843168e-07
TRINITY_DN112841_c0_g1_i1	rbm27	Chr03	30400683	30400683	5.01746850460614	-2.64262285388803	7.93898518215214e-13	6.18566490254171e-12
TRINITY_DN112847_c0_g1_i1	dnali1	Chr02	58958061	58958061	2.81261934876822	3.620222720934	2.74767884950597e-13	2.2322125274972e-12
TRINITY_DN112849_c0_g1_i1	slc35e1	Chr01	100115756	100115756	4.61195231444409	-2.16665589974215	8.81201518782434e-12	6.19604412858172e-11
TRINITY_DN112859_c0_g2_i1	LOC100496156	Chr03	82151485	82151485	2.4411062821408	2.50988495754909	0.00901392173052999	0.0166850981950188
TRINITY_DN112933_c0_g2_i1	Xetrov90001975m	Chr01	100592693	100592693	7.44478193395822	-2.82399611658417	4.26906190998704e-24	9.24352675359856e-23
TRINITY_DN112953_c0_g1_i2	snrnp25	Chr09	36964606	36964606	5.97152590627226	-2.6024586710717	1.11319446029957e-20	1.79427030422087e-19
TRINITY_DN113038_c0_g2_i1	nuak1	Chr03	42150649	42150649	2.26538122170438	3.06143394670633	0.000229431557695235	0.00058150324469855
TRINITY_DN113040_c0_g2_i2	LOC100490277	scaffold_51	1653383	1653383	2.51795913905903	-2.30677778189664	1.99226468371091e-05	5.94029274782597e-05
TRINITY_DN113045_c0_g1_i2	grap2	Chr04	111219640	111219640	0.655060901641155	-2.05056765452242	0.00206462939452931	0.00437465573095353
TRINITY_DN113145_c0_g1_i1	LOC101731986	scaffold_476	10883	10883	2.94316953788091	3.1866205117482	4.6681967477172e-10	2.65214556218843e-09
TRINITY_DN113194_c0_g1_i2	g0s2	Chr02	46452006	46452006	6.14145604850611	2.18344412027186	1.4892290158868e-06	5.23396521912814e-06
TRINITY_DN113202_c0_g1_i1	lpl	Chr01	77718946	77718946	6.93561846111945	4.39758134308923	1.36776160449856e-36	5.77435756878264e-35
TRINITY_DN113262_c0_g5_i1	twist1	Chr06	43552014	43552014	1.88202603184672	2.63884871647224	0.000494687895505182	0.0011777727384727
TRINITY_DN113308_c0_g1_i2	LOC100127564	Chr06	132689000	132689000	6.74766342565128	-5.69079767902171	2.5448372498258e-35	1.01092156892686e-33
TRINITY_DN113355_c0_g1_i2	chodl	Chr02	16223230	16223230	2.29234019572166	2.0841285636279	0.0230059788591419	0.0387335769545707
