gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	Am2_231	Am2_233	Am4_231	Am4_232	Am5_231	Am5_232
TRINITY_DN102581_c0_g1_i2	xkr5	scaffold_13	875624	875624	1.98416474940573	1.11959399021996	0.00582367719404982	0.999891245066766	1.48217667926843	2.91985898909524	1.80913131541434	1.50897306230045	2.30585419289065	0.950045141624207
TRINITY_DN102595_c0_g1_i2	LOC100494840-like	Chr02	109773283	109773283	1.63964202931249	0.025759513367041	0.946038534031255	0.999891245066766	1.73402446805034	1.4048670241541	1.93573342333011	1.33043262881159	1.58786532759636	1.77988368444724
TRINITY_DN103107_c0_g1_i1	glrx	Chr01	172667785	172667785	6.75537894731297	0.0610512291970477	0.746785830618102	0.999891245066766	6.76239610128667	6.84527785313267	6.96205365192329	6.68783535141703	6.51359828185801	6.72210400782505
TRINITY_DN103150_c0_g1_i1	mmp23b	Chr07	70923653	70923653	2.66386670214522	-0.056083601495871	0.860041082419469	0.999891245066766	2.5437233577597	2.52408512456171	2.60303159447083	2.89101422420541	2.76990417372823	2.61769297267801
TRINITY_DN103157_c0_g1_i2	ttc8	Chr08	65044076	65044076	2.9797890871167	-0.227497931770639	0.492372687668816	0.999891245066766	2.68191011385438	2.79149394353561	3.16484111201119	3.22333250153707	2.58680845088122	3.29538580048181
TRINITY_DN103196_c0_g1_i2	mrpl41	scaffold_480	103706	103706	6.17058135725116	0.0791907438661938	0.683931805329058	0.999891245066766	5.94157595240055	6.19654011810075	6.15303197883025	6.29729997427326	6.27583074728354	6.13185867494505
TRINITY_DN103209_c0_g3_i2	ndufs5	Chr02	86345570	86345570	7.1742295965905	0.168990046947288	0.355262649066595	0.999891245066766	7.0198221479055	7.30780382622778	7.08497785485177	7.18159512996455	7.36057650828206	7.05594453877945
TRINITY_DN103509_c0_g1_i1	comt.2	Chr01	146432864	146432864	7.91445570672479	0.328554082713291	0.1338893184496	0.999891245066766	7.88471965897367	8.49971892262254	7.8858736551628	7.70490861295158	7.69517683483364	7.62020550691509
TRINITY_DN103526_c0_g1_i1	rgs9bp	Chr10	16566157	16566157	3.32541464149776	-0.0265675358975434	0.926646866202971	0.999891245066766	3.2810590889387	3.29180092946325	3.21564044182112	3.2335315824533	3.41923467825732	3.49116737267272
TRINITY_DN103537_c0_g2_i1	oxsm	Chr06	76469303	76469303	5.42295447735674	0.0256544196403249	0.918392430714704	0.999891245066766	5.58593280138464	5.58436917243804	4.88060953447234	5.12304451979453	5.70826892294117	5.48108273675875
TRINITY_DN103544_c0_g1_i2	parp16-like	Chr03	117692116	117692116	1.94083997778691	0.126789681673186	0.732107327789572	0.999891245066766	1.42606614359216	2.1581979499324	1.84183853111034	1.9159775373743	1.97967957230795	2.21276426453218
TRINITY_DN103549_c0_g1_i1	txnrd3	Chr04	122921580	122921580	8.30107513918194	0.05023112377755	0.772673400302512	0.999891245066766	8.25000281065351	8.26718348166861	8.23925367622697	8.16705068172154	8.46100621874627	8.40062721315426
TRINITY_DN103557_c0_g2_i2	upf3b	Chr08	38597280	38597280	6.34030527305462	0.0938974703664932	0.619480960731057	0.999891245066766	6.36738314227352	6.50359618235526	6.34636693828208	6.28754337843907	6.3012214053104	6.21880118587205
TRINITY_DN103565_c0_g4_i1	thap5	Chr03	56033628	56033628	5.38641731235909	0.0812743512479896	0.706030604896167	0.999891245066766	5.25856485161949	5.17355827510286	5.43560281500794	5.46136242028218	5.63391141425897	5.30864601239312
TRINITY_DN103567_c0_g1_i1	lasp1	Chr10	3688057	3688057	7.60098912594042	0.0119636312809282	0.94640709577077	0.999891245066766	7.45084935925425	7.55248206933897	7.57537017383168	7.66401729479723	7.68906938676992	7.66039272218528
TRINITY_DN103615_c0_g1_i1	gstt1-like.1	Chr01	144513755	144513755	7.47800109891259	0.219854298914164	0.330282501021169	0.999891245066766	7.18583018036831	7.21359933492206	7.85916191659004	7.70215708740488	7.60722608690739	7.1328441712959
TRINITY_DN103621_c0_g1_i2	parpbp	Chr03	39656922	39656922	4.55435872733703	-0.105237543534322	0.703115484021331	0.999891245066766	4.12930270075597	4.0971432253007	4.64610581030666	4.71707974956927	4.69103218559555	4.87501221599586
TRINITY_DN103622_c0_g3_i3	rcor2	Chr04	40885768	40885768	6.39442993832318	-0.0541365428884248	0.783351174690452	0.999891245066766	6.55729866392022	6.46872197646262	6.16277324975696	6.25286612498056	6.44897730928461	6.43708876303707
TRINITY_DN103630_c0_g1_i1	aip	scaffold_27	66964	66964	7.30805646337245	-0.0108367635686877	0.952144435884856	0.999891245066766	7.32177626332355	7.45712668997487	7.179974592659	7.29306760270524	7.25585842750531	7.32551589128435
TRINITY_DN103637_c0_g3_i1	tcf19	Chr08	52757611	52757611	4.24939105406626	-0.225355117496392	0.390013815769954	0.999891245066766	4.4578662405345	4.21557570298655	4.17378871636253	4.54758809830649	4.00118500882956	4.00461102538931
TRINITY_DN103653_c0_g1_i1	gpr22	Chr03	66920676	66920676	2.26981258265565	0.129632802490231	0.703894540527822	0.999891245066766	2.26858787642615	2.28497363666761	2.2356084075328	1.86440488772721	2.46137368049842	2.4293889098642
TRINITY_DN103662_c0_g1_i1	ramp2	Chr10	11565045	11565045	2.31976130838395	0.190360169921237	0.591090316721517	0.999891245066766	2.46236960473304	2.71634348607873	1.96572113670931	1.99003634667301	2.42823363729055	2.16524343790783
TRINITY_DN103690_c0_g1_i1	cldn2	Chr08	16730244	16730244	2.71330116765833	0.22397864541788	0.522539748763877	0.999891245066766	2.34622945010346	2.19557043951322	2.95662180005854	2.71293812320692	3.15125053505588	2.71990484518559
TRINITY_DN103698_c0_g1_i1	kctd15	Chr04	19757914	19757914	3.52376814809357	-0.144400712134473	0.66568972685559	0.999891245066766	4.10717027649537	3.68245223406242	3.49807063101348	3.22333250153707	3.11004859507055	3.25055151861828
TRINITY_DN103704_c0_g1_i1	LOC594890	Chr08	106161888	106161888	2.55485351028311	0.200205880904954	0.631123385862588	0.999891245066766	2.0814699805088	1.76948802178059	2.60303159447083	2.19181450152887	3.23028397542556	2.94763481727698
TRINITY_DN103714_c0_g1_i2	pdia4	Chr06	82789798	82789798	7.9144141219383	0.0302330693023051	0.875750771623849	0.999891245066766	7.84247303275532	7.94355466286492	7.74058637200917	7.65645636420428	8.08329344613609	8.15478565361047
TRINITY_DN103720_c0_g1_i2	enpp6	Chr01	35674507	35674507	1.10410760190929	-0.055690326952858	0.904658713838776	0.999891245066766	1.1424585135667	0.31299051230445	1.67034126984904	0.782138034306557	1.00395892991972	1.42382500275106
TRINITY_DN103733_c0_g2_i1	ndufa6	Chr04	105645228	105645228	7.31558820415641	0.0474844217739874	0.797312728916885	0.999891245066766	7.06874300741694	7.26119497946566	7.37065856150091	7.40728050515738	7.38236931970189	7.37596203733881
TRINITY_DN103741_c0_g1_i2	psmc3ip	Chr10	23148035	23148035	2.78998568748422	-0.266675111352848	0.477132199012848	0.999891245066766	2.62073341468239	2.55316960255869	1.87382065250453	2.96633247594882	3.21092779684688	3.11954975051886
TRINITY_DN103776_c0_g1_i1	LOC101732853	Chr02	50935698	50935698	5.8973382107094	0.352658971610784	0.24412700342374	0.999891245066766	5.05394477669233	5.4025543788797	6.53194030481605	5.72441345061637	6.04117447586462	6.15332948364672
TRINITY_DN103783_c0_g1_i1	fam175a	Chr01	123992821	123992821	4.44888161424854	-0.0499506337299334	0.849004573509796	0.999891245066766	4.50602592302692	4.22915578915513	4.52545373806309	4.77059116301679	4.50091474344976	4.051105625346
TRINITY_DN103812_c0_g1_i2	LOC100488827	Chr05	52200718	52200718	6.97454425169709	0.190914227448661	0.289648086950902	0.999891245066766	6.93503843138016	7.00313251031884	7.17516990566092	6.88834555878219	7.01625241868154	6.80098541762636
TRINITY_DN103830_c0_g1_i1	tppp3	Chr04	51907928	51907928	1.08806727239092	-0.0430373883885836	0.925476764696512	0.999891245066766	0.547533811934573	0.442989040280192	1.38980094100978	1.12663442614553	1.25138628039552	1.54015960378567
TRINITY_DN103847_c0_g1_i1	baiap2l2	Chr04	111859570	111859570	2.02329814399508	-0.0185501989888415	0.964979391460743	0.999891245066766	1.33758343002242	1.30581124132327	2.2356084075328	2.4757792269125	2.32398548233852	2.09089181563314
TRINITY_DN103855_c0_g1_i1	osr2	Chr06	113922956	113922956	4.03169391092405	-0.0436409360479772	0.877644569904962	0.999891245066766	3.97653302459273	3.72140940878557	4.01793468621389	4.35549999368209	4.24429746354623	3.76265011299022
TRINITY_DN103859_c0_g1_i1	amh	Chr01	83615433	83615433	0.433334371654984	-0.0414909451902008	0.938312243159663	0.999891245066766	-0.594407025428305	0.0929832640404973	0.796214177371637	1.16976234476201	0.32778606424863	0.328847734128827
TRINITY_DN103860_c0_g1_i1	ska3	Chr02	154712760	154712760	5.32620641632153	-0.0609268627387927	0.774211709475681	0.999891245066766	5.40545227000499	5.33298489438134	5.07884590450716	5.24904300284238	5.44801703581052	5.40896080686644
TRINITY_DN103862_c0_g1_i1	LOC100487773	Chr02	37561839	37561839	4.47532185732735	-0.42865729513031	0.103135650850419	0.999891245066766	4.59777510670853	4.37880936792955	3.74284439089561	4.78799613981858	4.50091474344976	4.62573907735838
TRINITY_DN103877_c0_g1_i1	gcm2	Chr06	84667355	84667355	3.007195324897	0.0679984911511999	0.867469409725174	0.999891245066766	3.21636421087323	2.13914227635846	3.79388506223524	2.92916480831781	2.71600084235742	2.7362576717044
TRINITY_DN103882_c0_g1_i1	josd2	Chr04	117842261	117842261	3.58663792983521	0.0199873255995128	0.950701111608302	0.999891245066766	2.9834984489162	3.23908122218598	3.81050507767273	3.87836869667073	3.68778180844403	3.7303599695735
TRINITY_DN103890_c0_g1_i2	sult4a1	scaffold_220	133531	133531	4.41899739475036	-0.234635075378707	0.447442647209202	0.999891245066766	3.86488815261866	4.15520514050549	4.56517101829276	5.05853435387927	4.13557603897018	4.42852490549391
TRINITY_DN103891_c0_g1_i1	pyy	Chr10	13786682	13786682	2.25698511611768	-0.437708444758247	0.195084070911649	0.999891245066766	2.46236960473304	2.24987435193837	1.77566536272105	2.36880324893658	2.00237448529731	2.52661100094189
TRINITY_DN103896_c0_g1_i2	anxa9	Chr08	106137096	106137096	6.54247067166948	0.0657215489633574	0.803280433633157	0.999891245066766	6.75387383248429	6.99454387630692	5.95048832313812	6.05716542101423	6.59237647117032	6.62555060529455
TRINITY_DN103912_c0_g1_i1	ppp1r14c	Chr05	39489099	39489099	6.12276940791827	0.127451168865388	0.593259883028613	0.999891245066766	5.72613568072256	5.77542607682459	6.07779719605635	6.20960572320072	6.58393727829551	6.18940911526994
TRINITY_DN103926_c0_g2_i1	chst1	Chr04	5762341	5762341	2.35987842204146	0.181134846936245	0.607832978458407	0.999891245066766	1.96815528462943	2.30220816392987	2.60303159447083	2.01390122469237	2.42823363729055	2.71990484518559
TRINITY_DN103986_c0_g1_i1	tlr2	Chr01	45753921	45753921	2.7848868148447	0.304574848334972	0.326892748112618	0.999891245066766	2.70567244603206	3.05816358888043	2.98618284381928	2.60709245821874	2.71600084235742	2.56373662769295
TRINITY_DN103989_c0_g1_i1	mrpl3	Chr06	72005147	72005147	7.26843608857144	0.0107981140032257	0.954728920089277	0.999891245066766	7.12379659324543	7.2266338927288	7.10784986717533	7.2147926124244	7.4633265636206	7.43350552587299
TRINITY_DN104027_c0_g1_i1	LOC100127579	Chr10	36243271	36243271	2.53723672802286	0.0570482638766623	0.866036275373351	0.999891245066766	2.20331842840622	2.62341456225239	2.62198694483464	2.9038435075047	2.44489881399372	2.32513862203428
TRINITY_DN104155_c0_g1_i1	znhit1	Chr03	136889253	136889253	3.52542438613554	-0.0370755517237066	0.902281663224289	0.999891245066766	3.35804990861102	3.25686937579117	3.32379295370073	3.55148240349269	3.85920703671683	3.70565905655297
TRINITY_DN104173_c0_g1_i1	efs	Chr01	127517336	127517336	5.76113664176303	-0.040970706375148	0.831342616023113	0.999891245066766	5.78029138488274	5.82545568509526	5.73015997964162	5.72802491197379	5.66090973786038	5.83433787864888
TRINITY_DN104207_c0_g1_i1	LOC100487349	Chr06	61545114	61545114	1.52749206041628	-0.229300976897219	0.537342230346633	0.999891245066766	1.56245143460825	1.4048670241541	1.47567219398753	1.7834152581008	1.36081553897429	1.54015960378567
TRINITY_DN104287_c1_g1_i1	cln3-like	scaffold_318	151386	151386	3.84045808433021	0.034699600630505	0.910304995545502	0.999891245066766	3.43113935998087	3.32590665184938	3.95952133255819	3.97271499268019	4.16604909053042	4.00461102538931
TRINITY_DN104334_c0_g1_i1	LOC100485201-like	scaffold_1468	4225	4225	2.80347240129957	0.076937459226404	0.80303442428073	0.999891245066766	2.90356679822633	2.95297241628961	2.74812772399823	2.63813470082412	2.8090498266069	2.7362576717044
TRINITY_DN104339_c0_g1_i2	tnpo2-like	scaffold_185	20529	20529	5.78323336312362	-0.0739300331077818	0.737947528278915	0.999891245066766	5.94407536015689	6.05629316382204	5.68129641085144	5.58798600885981	5.42929588293178	5.90113060114687
TRINITY_DN104365_c0_g3_i1	pwwp2b-like	Chr07	12596159	12596159	4.18384899476132	-0.0385325105055738	0.882056833853849	0.999891245066766	4.20628070093451	4.19265423957894	4.18019753548319	4.42834344272395	4.12009469119601	3.928378969183
TRINITY_DN104428_c0_g1_i2	abhd6	scaffold_87	401904	401904	6.61924823297494	0.0376370891062631	0.877423612704264	0.999891245066766	6.35804183016895	6.0901752184037	6.99605263528182	6.91076359686832	6.68822557674368	6.47168375251332
