gid	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	PV.XYtestis.XXovary	FDR.XYtestis.XXovary
TRINITY_DN100323_c0_g3_i1	NA	NA	NA	NA	1.06128758390058	-6.19116219557733	5.14623540112055e-17	1.33365418256993e-15
TRINITY_DN100360_c0_g1_i1	NA	NA	NA	NA	1.66345000227209	-8.31974167551343	1.9993062374521e-09	1.96958852930528e-08
TRINITY_DN100379_c0_g1_i1	NA	NA	NA	NA	0.975418229903029	-3.33412300382522	2.01584124894083e-06	1.11020959873598e-05
TRINITY_DN100411_c0_g1_i1	NA	NA	NA	NA	-0.14714244944139	-3.14642889897248	7.96360459183435e-07	4.7954046594943e-06
TRINITY_DN100411_c0_g3_i1	NA	NA	NA	NA	0.719555621689042	-2.17454729923104	6.46865464516637e-05	0.000255865370545046
TRINITY_DN100465_c0_g1_i1	NA	NA	NA	NA	0.117710426124646	-2.16671331616273	0.00112514104768376	0.00326515219259819
TRINITY_DN100522_c0_g1_i1	NA	NA	NA	NA	-0.81421994393455	-3.2639023737871	0.000106531170814231	0.000400343343088827
TRINITY_DN100550_c0_g2_i1	NA	NA	NA	NA	1.3433713645933	-2.07911269978906	4.66309408981612e-05	0.00019079913424113
TRINITY_DN100586_c0_g1_i1	NA	NA	NA	NA	0.0338834953938118	3.94796914339127	7.60155475345072e-06	3.7050294252854e-05
TRINITY_DN100600_c0_g2_i1	NA	NA	NA	NA	-1.2585330972927	2.0037476601108	0.0104447519939518	0.0232594210847705
TRINITY_DN100611_c0_g1_i1	NA	NA	NA	NA	-1.60982568915062	-2.08201732686274	0.0179053182618772	0.0371165677685149
TRINITY_DN100677_c0_g2_i1	NA	NA	NA	NA	-0.955709925699753	-2.17764723040035	0.0126894892011028	0.0275493161844404
TRINITY_DN100705_c0_g1_i2	NA	NA	NA	NA	-1.18287256139067	-2.43904125943302	0.00738102773589576	0.0171747974880969
TRINITY_DN100705_c0_g3_i1	NA	NA	NA	NA	-1.66000502882934	-5.6954850974443	0.000312877988231109	0.00105045800101305
TRINITY_DN100706_c0_g1_i1	NA	NA	NA	NA	-1.0682822712522	-3.05569708414564	0.0233152345437107	0.0465557407715761
TRINITY_DN100784_c0_g1_i1	NA	NA	NA	NA	-1.59028346142577	-3.63303134036828	0.000297185152130387	0.00100491939740138
TRINITY_DN100788_c0_g1_i1	NA	NA	NA	NA	-0.391707603791778	4.33416283933997	1.13176750615254e-05	5.30782261617758e-05
TRINITY_DN100806_c0_g1_i1	NA	NA	NA	NA	1.19639808510034	-2.94943340658623	1.80589575464078e-06	1.00596660867418e-05
TRINITY_DN100830_c0_g1_i2	LOC101733955	Chr03	85276942	85276942	1.13402982409172	3.70601974293953	4.31562898813517e-09	4.00094770775031e-08
TRINITY_DN100835_c0_g1_i1	Xetrov90013145m	Chr05	14816595	14816595	5.0327057037519	6.57224701705363	1.62306312686718e-30	1.15167235539664e-28
TRINITY_DN100904_c0_g1_i1	NA	NA	NA	NA	0.868111527384711	-3.55243109791132	5.91709124187744e-09	5.3456320239119e-08
TRINITY_DN100922_c0_g1_i1	NA	NA	NA	NA	-1.60293494680939	3.17824481889609	0.0004619499825098	0.00148531605648021
TRINITY_DN100945_c0_g2_i1	NA	NA	NA	NA	-1.05446410890631	2.3339109527376	0.00250732893075066	0.00663974293912124
TRINITY_DN100953_c0_g1_i1	NA	NA	NA	NA	-0.355175434847653	-3.86825234584721	2.87063324692108e-05	0.000123542726777551
TRINITY_DN101025_c0_g1_i1	NA	NA	NA	NA	-0.152520968616109	-2.3166926014035	0.000514406318767722	0.00163257838304784
TRINITY_DN101028_c0_g2_i1	NA	NA	NA	NA	-0.456313128187116	-4.71462189837784	1.65395559978945e-08	1.37315343639236e-07
TRINITY_DN101032_c0_g1_i1	NA	NA	NA	NA	-1.44160698463909	-2.63250581488764	0.0029326387783725	0.00761454513180823
TRINITY_DN101035_c0_g3_i1	NA	NA	NA	NA	2.84118292794649	-3.12140090544587	1.43315004400206e-09	1.44120905918734e-08
TRINITY_DN101047_c0_g1_i2	LOC100485326	Chr08	96020909	96020909	5.36673883726144	-2.85840798189914	1.42036836389789e-21	5.48258668344723e-20
TRINITY_DN101072_c0_g1_i1	NA	NA	NA	NA	0.0859364349648202	-3.12611092080579	3.77753341627746e-06	1.96772852704085e-05
TRINITY_DN101072_c0_g2_i2	spdyc	Chr04	38584858	38584858	9.97834810137432	-5.86524873337233	2.33730368064222e-52	4.25771986269035e-50
TRINITY_DN101109_c0_g1_i2	NA	NA	NA	NA	-1.41808050709985	-5.99209555081911	2.43821595966015e-07	1.62739291072238e-06
TRINITY_DN101116_c0_g3_i1	NA	NA	NA	NA	0.475944405859564	-6.17738780829542	2.37405599140538e-13	4.13369726843362e-12
TRINITY_DN101150_c0_g1_i1	NA	NA	NA	NA	4.54488530242222	-2.07559653102826	5.24908013545739e-09	4.78096041577479e-08
TRINITY_DN101193_c0_g1_i1	LOC100489217-like	Chr10	20091650	20091650	0.547991711215156	-2.08197162155464	0.000298580903050266	0.00100898189737641
TRINITY_DN101232_c0_g1_i1	scn3b	Chr07	54900494	54900494	1.14414946516977	3.20726029343172	5.38101040641499e-08	4.06742232855683e-07
TRINITY_DN101292_c0_g1_i3	c16orf45	Chr09	28224425	28224425	-0.697158048860445	2.12289401465253	0.0072942361337137	0.0169984301203451
TRINITY_DN101348_c0_g2_i1	NA	NA	NA	NA	-1.22490478317713	-4.97746041195721	3.5885704163949e-06	1.87746000118745e-05
TRINITY_DN101369_c0_g1_i1	kbtbd8	scaffold_16	903489	903489	1.06073138731721	-3.38897333393314	1.0734748536236e-06	6.29139072255414e-06
TRINITY_DN101369_c0_g2_i1	NA	NA	NA	NA	0.218195476693351	-3.13219833108636	4.74245755286702e-06	2.42335224363202e-05
TRINITY_DN101409_c0_g1_i1	NA	NA	NA	NA	-0.864002520063353	2.25982956319808	0.00489706615198191	0.0119604524568164
TRINITY_DN101425_c0_g1_i1	NA	NA	NA	NA	1.48951558209617	-8.00691427607391	4.40943935472218e-21	1.63906964080663e-19
TRINITY_DN101477_c0_g1_i2	NA	NA	NA	NA	1.81222270798926	2.30567535785443	0.000107251780307236	0.000402662764441412
TRINITY_DN101483_c0_g2_i1	NA	NA	NA	NA	-0.644528912540592	2.17891163922493	0.00758249406898835	0.0175949560674156
TRINITY_DN101489_c0_g1_i1	NA	NA	NA	NA	0.439243099986725	-8.29454296094836	6.23503490193525e-15	1.29567269643284e-13
TRINITY_DN101592_c0_g2_i1	NA	NA	NA	NA	0.33603965314633	-5.04810687037084	1.24119566341537e-11	1.7116928110634e-10
TRINITY_DN101713_c0_g1_i1	NA	NA	NA	NA	-1.41211621054473	-2.96654272468481	0.00182470221782187	0.00501406793270566
TRINITY_DN101714_c0_g1_i1	NA	NA	NA	NA	-0.686227840262969	2.68044173534236	0.000523867977196155	0.00165922597759636
TRINITY_DN101728_c0_g2_i1	lrrc20	Chr07	32617150	32617150	1.84907894755882	3.52021765313581	2.43393506962975e-09	2.3619027233323e-08
TRINITY_DN101809_c0_g1_i2	LOC101732244	Chr05	59159234	59159234	3.79506233111592	2.36779171013781	2.85601404326271e-11	3.75062552477375e-10
TRINITY_DN101813_c0_g1_i1	NA	NA	NA	NA	0.459239475725726	-4.16889679846881	2.02615128676448e-10	2.32895249382707e-09
TRINITY_DN101824_c0_g1_i1	NA	NA	NA	NA	-1.23451409444644	-4.80666486586482	1.42057397140957e-06	8.10744445432728e-06
TRINITY_DN101833_c0_g1_i1	ier2	Chr03	129491240	129491240	6.32142650937261	-2.66487280742193	3.08243498172773e-16	7.48969186277838e-15
TRINITY_DN101876_c0_g1_i1	NA	NA	NA	NA	0.0569852561105381	-3.21776594924894	6.09033287693054e-06	3.02912133348852e-05
TRINITY_DN101903_c0_g1_i1	NA	NA	NA	NA	6.08362625045157	-2.34170452231943	1.5971999858712e-17	4.31507194795212e-16
TRINITY_DN101907_c0_g2_i1	NA	NA	NA	NA	0.291284651132445	2.58458360856198	3.53890501519877e-05	0.000148948643728471
TRINITY_DN101924_c0_g1_i2	NA	NA	NA	NA	-0.0605605050337942	2.03417096503578	0.00145326674627352	0.00409787807969767
TRINITY_DN101935_c0_g2_i1	NA	NA	NA	NA	0.260283209446937	2.79650159929972	6.3966250539513e-06	3.16679705070857e-05
TRINITY_DN101950_c0_g1_i1	NA	NA	NA	NA	-1.1735355403055	3.43930715926522	6.01042090062283e-05	0.000239448281179692
TRINITY_DN10201_c0_g1_i1	NA	NA	NA	NA	3.26685713115599	-3.92631328508093	1.4646179978692e-19	4.81761886310724e-18
TRINITY_DN102033_c1_g2_i1	NA	NA	NA	NA	0.253428595500946	-3.66470994417096	5.18780409353926e-07	3.23847890809114e-06
TRINITY_DN102065_c0_g1_i1	uck2	Chr04	108945411	108945411	7.79668929143701	-2.04524967192487	4.23473777598751e-17	1.1075741538372e-15
TRINITY_DN102067_c0_g2_i1	NA	NA	NA	NA	5.30842055689798	3.7336097366692	2.12124270832016e-24	1.06062135416008e-22
TRINITY_DN102094_c0_g1_i1	NA	NA	NA	NA	-0.410152359916247	-5.13929620031149	1.87961500447766e-07	1.28255085730645e-06
TRINITY_DN102104_c0_g1_i1	NA	NA	NA	NA	1.14822260326148	3.0329395404338	3.04221834453357e-07	2.00179766438996e-06
TRINITY_DN102108_c0_g1_i1	NA	NA	NA	NA	2.0879924462611	-2.37134352330539	6.50303067205539e-05	0.000257002544321905
TRINITY_DN102252_c0_g2_i1	ccdc39	Chr05	95583263	95583263	1.82495918207318	3.10612984591904	2.76883393543078e-08	2.21208456241777e-07
TRINITY_DN102256_c0_g1_i1	NA	NA	NA	NA	-1.33362102916973	-4.02072562548025	5.65249079872074e-05	0.000226579704516987
TRINITY_DN102271_c0_g3_i1	srcrb4d	Chr02	90251249	90251249	-0.00146125746740924	-4.22963674187921	5.99907132642864e-05	0.000239087860565829
TRINITY_DN102300_c0_g1_i1	NA	NA	NA	NA	0.948081976487671	4.36186994179544	3.09381183491887e-11	4.04925372511441e-10
TRINITY_DN102303_c0_g1_i1	NA	NA	NA	NA	2.72948891188367	-8.6917236926894	3.31550207455466e-28	2.07802594813637e-26
TRINITY_DN102412_c0_g1_i1	NA	NA	NA	NA	0.55908804657706	-4.28989808246743	3.93325991117643e-10	4.31429869387588e-09
TRINITY_DN102425_c0_g1_i1	NA	NA	NA	NA	-0.0088753548567424	3.45830596527241	6.73933165834812e-07	4.12517549926398e-06
TRINITY_DN102467_c0_g1_i1	NA	NA	NA	NA	-0.55082703154142	-7.18044025584271	2.2968985533994e-09	2.24289623631321e-08
TRINITY_DN102473_c0_g1_i1	NA	NA	NA	NA	-1.53644330472491	2.77266201126565	0.00222916591598385	0.0059829845151557
TRINITY_DN102534_c0_g3_i1	NA	NA	NA	NA	-1.59100786906626	3.06576106204017	0.00154412285595276	0.00432082527514629
TRINITY_DN102583_c0_g1_i1	NA	NA	NA	NA	-1.01772701128151	-3.10182192757561	0.000136135754325468	0.00049842839060159
TRINITY_DN102628_c0_g1_i1	NA	NA	NA	NA	4.01810501944156	-4.47286953407482	1.45886737017548e-28	9.42815738194319e-27
TRINITY_DN102693_c0_g1_i1	NA	NA	NA	NA	-0.873857557692853	-3.59809764831847	0.000123491953793158	0.000457731361334707
TRINITY_DN102868_c0_g1_i4	NA	NA	NA	NA	1.61911326389326	-5.33208732639386	8.4448332522188e-16	1.94137679562078e-14
TRINITY_DN102885_c0_g2_i1	NA	NA	NA	NA	-1.19270079650259	2.05524810476559	0.00504948037470928	0.0122768743109736
TRINITY_DN102893_c0_g1_i1	NA	NA	NA	NA	-0.668843664344319	-5.07087598685298	8.7313829956492e-07	5.20939629025996e-06
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	7.87092799393638	-15.8695290573023	8.23466750830788e-161	2.5650989288379e-156
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	6.16918432735051	-12.7950058796899	1.17321307237519e-111	1.66116305474942e-108
TRINITY_DN102894_c0_g3_i1	NA	NA	NA	NA	0.189819129842519	-8.02490306102529	1.60582156760348e-09	1.60324813560411e-08
TRINITY_DN102896_c1_g1_i1	NA	NA	NA	NA	-1.4118824068782	-2.54428852732822	0.0134919964425757	0.0290606893366223
TRINITY_DN102898_c0_g2_i1	NA	NA	NA	NA	-0.483557130202282	-5.83209722400998	7.65725099910179e-09	6.75703593830087e-08
TRINITY_DN102926_c0_g1_i1	NA	NA	NA	NA	-0.286528966947478	-3.08670647943143	0.00126728712330856	0.00362930899062809
TRINITY_DN102931_c0_g1_i1	NA	NA	NA	NA	0.911958967134592	-2.25083265809182	9.5259921923049e-05	0.000362180711327106
TRINITY_DN103049_c0_g4_i1	NA	NA	NA	NA	1.10495102983854	-3.07449556962176	0.00864680961107348	0.0197223489335095
TRINITY_DN103059_c0_g2_i1	NA	NA	NA	NA	-0.734376006495655	-3.38184209706345	0.000107550032889562	0.000403733854484196
TRINITY_DN103087_c0_g1_i2	NA	NA	NA	NA	-0.251400211361696	-3.84657375153532	6.99949799222219e-05	0.000274360591994113
TRINITY_DN103100_c0_g1_i1	NA	NA	NA	NA	0.568971595832775	-4.44743348423909	9.82308684701571e-09	8.46677242071221e-08
TRINITY_DN103145_c0_g1_i1	NA	NA	NA	NA	0.00486414367214036	3.92371884534251	3.34876680722824e-07	2.17820183848736e-06
TRINITY_DN103178_c0_g1_i1	NA	NA	NA	NA	-0.62251077395889	-3.50269412813435	8.00732636381644e-05	0.000310272690922854
TRINITY_DN103214_c0_g1_i1	NA	NA	NA	NA	0.768830300369999	5.86782609071211	2.05916287736216e-12	3.15974993250401e-11
TRINITY_DN103219_c0_g1_i1	NA	NA	NA	NA	-1.42679905881219	3.30662184870632	0.00377585233129483	0.00950907915917487
TRINITY_DN103233_c0_g1_i1	NA	NA	NA	NA	0.27942752253347	-3.55727410415124	2.96531800968888e-07	1.95574118149076e-06
TRINITY_DN103233_c0_g2_i1	NA	NA	NA	NA	-0.716574300752494	-4.34228199893374	3.60463672078584e-06	1.88554884722887e-05
TRINITY_DN103260_c0_g1_i1	NA	NA	NA	NA	-0.0124904414198709	-3.36253300191997	1.881945474646e-06	1.04440765250709e-05
TRINITY_DN103318_c0_g1_i1	NA	NA	NA	NA	-0.250523968398425	-3.4876947204243	3.97973384099532e-06	2.06717874182098e-05
TRINITY_DN103318_c0_g2_i1	NA	NA	NA	NA	-0.387547076679328	-4.34849101037328	8.99187548490431e-08	6.54584999660596e-07
TRINITY_DN103331_c0_g1_i2	NA	NA	NA	NA	-1.32490888167505	-2.08470506963303	0.00805918413503471	0.0185600758395927
TRINITY_DN103360_c0_g1_i1	NA	NA	NA	NA	-1.04304760384724	-2.38757517577451	0.00286856735386691	0.00747060221327266
TRINITY_DN103432_c0_g1_i1	NA	NA	NA	NA	-1.31107758575368	6.14252420193185	1.44801659775733e-06	8.244510513643e-06
TRINITY_DN103461_c0_g2_i2	NA	NA	NA	NA	-0.337449978915081	2.07902796387708	0.00749978510375039	0.0174289992525981
TRINITY_DN103501_c0_g1_i1	NA	NA	NA	NA	0.249264231489635	2.57805956968443	1.41659274721715e-05	6.50109715718425e-05
TRINITY_DN103526_c0_g1_i1	rgs9bp	Chr10	16566157	16566157	3.74813471548931	-2.61646452518348	8.45929383532669e-10	8.78942638326973e-09
TRINITY_DN103537_c0_g2_i1	oxsm	Chr06	76469303	76469303	3.37861771833159	2.47865415946889	1.74538777761095e-09	1.73204298415359e-08
TRINITY_DN103545_c0_g1_i1	NA	NA	NA	NA	-1.09437416737537	2.95043937758762	0.00651328578445403	0.0153633842333593
TRINITY_DN103549_c0_g3_i1	NA	NA	NA	NA	-1.08469650267298	-3.42704212430619	0.000936776294769243	0.00277566646837838
TRINITY_DN103557_c0_g1_i1	NA	NA	NA	NA	-1.30721110155896	-3.44468180201408	0.000247465423655488	0.000851302920692263
TRINITY_DN103565_c0_g2_i1	NA	NA	NA	NA	4.61362162418033	-7.88078794856604	1.8256290825836e-17	4.92366631363456e-16
TRINITY_DN103565_c0_g4_i1	thap5	Chr03	56033628	56033628	4.28847885622378	-4.02149054150115	4.49363465472482e-24	2.18713624210434e-22
TRINITY_DN103622_c0_g3_i3	rcor2	Chr04	40885768	40885768	5.65888717326219	-2.89559596005724	3.996369950905e-24	1.95426882214585e-22
TRINITY_DN103637_c0_g2_i1	NA	NA	NA	NA	6.19798083259971	-3.82294342820666	4.29355835076081e-22	1.746009694859e-20
TRINITY_DN103653_c0_g1_i1	gpr22	Chr03	66920676	66920676	0.682196630428238	-4.36324802372116	1.44513608690951e-07	1.00706910754432e-06
TRINITY_DN103679_c0_g1_i1	NA	NA	NA	NA	2.90090540929343	-3.89836439878073	1.50509661454372e-08	1.26065500250167e-07
TRINITY_DN103679_c0_g2_i1	NA	NA	NA	NA	-1.44128558239412	3.53387938638883	0.00435134963805969	0.0107780328582665
TRINITY_DN103698_c0_g1_i1	kctd15	Chr04	19757914	19757914	-0.00554582514832623	2.43277480648936	0.000689545073632151	0.00211410718933479
TRINITY_DN103704_c0_g4_i1	NA	NA	NA	NA	-1.25454523039315	-2.19466676373369	0.0061534587675451	0.014614229994589
TRINITY_DN103730_c0_g3_i1	NA	NA	NA	NA	-0.597343980010625	-2.79048295108867	0.00591937162439893	0.0141207249272497
TRINITY_DN103769_c0_g1_i1	NA	NA	NA	NA	6.04597241354361	2.21869246760875	2.85586498867716e-16	6.96089158038292e-15
TRINITY_DN103795_c0_g1_i3	NA	NA	NA	NA	3.01754229994763	2.03603858029213	0.000191674899535834	0.000677561634196688
TRINITY_DN103797_c0_g1_i1	NA	NA	NA	NA	-0.606206013636889	4.46229200736455	3.04374055914419e-06	1.61465460519996e-05
TRINITY_DN103798_c0_g1_i1	NA	NA	NA	NA	8.84175970468572	-7.1327166156126	1.27303943909759e-44	1.72413819686477e-42
TRINITY_DN103830_c0_g1_i1	tppp3	Chr04	51907928	51907928	1.58254622129858	2.43393389976827	0.000131840162124157	0.000484923963888003
TRINITY_DN103834_c0_g1_i1	NA	NA	NA	NA	0.846756183270516	-2.47297753476131	0.000115728730634475	0.000431368907414612
TRINITY_DN103838_c0_g1_i1	kpna7	Chr09	38771710	38771710	8.04271687976579	-6.4584729133608	1.00622070603547e-100	7.83594374825124e-98
TRINITY_DN103840_c0_g1_i1	NA	NA	NA	NA	-1.52878527773633	2.7229995216594	0.0134998161356096	0.0290650105203011
TRINITY_DN103855_c0_g1_i1	osr2	Chr06	113922956	113922956	3.73659523260627	6.29051991124905	8.50170418512017e-28	5.22343363641998e-26
TRINITY_DN103859_c0_g1_i1	amh	Chr01	83615433	83615433	6.10756398999881	3.4499283382115	5.03524857109974e-12	7.3568477012081e-11
TRINITY_DN103873_c0_g2_i1	NA	NA	NA	NA	-1.52486623830719	-2.69107664032738	0.00348686318967448	0.00887383891816668
TRINITY_DN103874_c0_g1_i1	NA	NA	NA	NA	-1.5696171896767	4.37605432976524	6.50521554167185e-06	3.21442677860213e-05
TRINITY_DN103891_c0_g1_i1	pyy	Chr10	13786682	13786682	1.10538619423028	5.95931860827712	1.5172245458076e-05	6.91868607845215e-05
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	6.33090906098329	-8.77727507757052	1.06647689448841e-40	1.23497231462134e-38
TRINITY_DN103897_c0_g3_i1	NA	NA	NA	NA	5.64559686769746	-7.09247221473944	2.47146660371163e-18	7.23554367533998e-17
TRINITY_DN103898_c0_g1_i1	NA	NA	NA	NA	-0.675705275348958	2.08658501746912	0.00344064335622099	0.00876767347400882
TRINITY_DN103900_c0_g1_i1	NA	NA	NA	NA	-1.48183683836855	-3.71732197021573	4.70184301683396e-05	0.000192182666283136
TRINITY_DN103900_c0_g2_i1	NA	NA	NA	NA	1.26647113285833	-4.90490410921182	4.18171770159143e-10	4.55775039904034e-09
TRINITY_DN103905_c0_g1_i1	NA	NA	NA	NA	0.114169553818038	-2.12518197772299	0.000140725737932991	0.000513122642703108
TRINITY_DN103926_c0_g1_i1	NA	NA	NA	NA	-0.157956255841485	5.56586035424975	1.48904997640627e-09	1.4938456285042e-08
TRINITY_DN103990_c0_g1_i2	NA	NA	NA	NA	1.89487769688325	2.47693679450117	0.0215888232168961	0.043569280415051
TRINITY_DN104004_c0_g1_i1	NA	NA	NA	NA	-0.142622371569812	3.4474251647382	2.55759782835817e-06	1.37931392578527e-05
TRINITY_DN104012_c0_g1_i1	NA	NA	NA	NA	1.76293774632483	2.92122671902284	4.90978331222287e-08	3.73753055170436e-07
TRINITY_DN104027_c0_g1_i1	LOC100127579	Chr10	36243271	36243271	-0.204620453900757	4.11696711120693	7.25160806624252e-09	6.43371094455866e-08
TRINITY_DN104043_c0_g2_i1	NA	NA	NA	NA	-1.13731853518939	-2.51531490972039	0.00110960372537465	0.0032257728460495
TRINITY_DN104119_c0_g1_i2	NA	NA	NA	NA	-1.53890922562136	2.73500240051615	0.00533907331089788	0.0129034163732228
TRINITY_DN104122_c0_g1_i2	NA	NA	NA	NA	-0.0450809798136901	5.24664256218892	1.77887450564421e-09	1.76302707129549e-08
TRINITY_DN104125_c0_g2_i1	NA	NA	NA	NA	0.720791981452559	-2.33260876940263	0.000888599499271183	0.00265031351994421
TRINITY_DN104125_c0_g3_i1	NA	NA	NA	NA	-0.306277110236837	-2.17197792401688	0.000620536196003506	0.00192718868449743
TRINITY_DN104136_c0_g1_i1	not	Chr01	10478571	10478571	1.40861518971809	-3.44147809285682	5.60265390850982e-10	6.00973378960333e-09
TRINITY_DN104248_c0_g1_i1	NA	NA	NA	NA	-1.50385784436328	-3.8022328318957	0.000794925778222818	0.00239987768866455
TRINITY_DN104287_c0_g1_i1	NA	NA	NA	NA	-1.32886405516566	-2.08229274441396	0.00354759797497847	0.00900853321273166
TRINITY_DN104357_c0_g1_i2	NA	NA	NA	NA	0.272165901378915	3.0680672479049	1.1279977792218e-06	6.58577041566818e-06
TRINITY_DN104385_c0_g1_i1	NA	NA	NA	NA	-0.616907855892419	-7.07838784374046	7.19858548785399e-11	8.87009248206692e-10
TRINITY_DN104396_c0_g1_i1	LOC100498586	Chr09	36550300	36550300	-0.193747687983228	2.67552148991814	0.0141628390232909	0.0302919826679147
TRINITY_DN104410_c0_g1_i1	NA	NA	NA	NA	-0.171964097070542	4.29971579309608	1.07084258463108e-07	7.67704177474294e-07
TRINITY_DN104411_c0_g3_i1	NA	NA	NA	NA	1.08264962308181	-9.00003903370229	2.85180250864962e-18	8.28672090899588e-17
TRINITY_DN104412_c0_g1_i1	NA	NA	NA	NA	-1.49859836212597	-2.88458460315247	0.00568973349511404	0.0136387224603926
TRINITY_DN104434_c0_g1_i1	NA	NA	NA	NA	0.114731632585973	-2.94100151347231	3.38767147330874e-06	1.78464343638707e-05
TRINITY_DN104434_c0_g2_i1	NA	NA	NA	NA	1.76781082330134	-2.86049449270485	8.12835121023531e-09	7.13435165395407e-08
TRINITY_DN104441_c0_g2_i1	NA	NA	NA	NA	2.46022260698398	-3.03727959989045	1.00336487800752e-07	7.22320682919676e-07
TRINITY_DN104453_c0_g1_i1	NA	NA	NA	NA	-0.142027146924737	-4.96089721460153	1.23461059822819e-08	1.04847655765562e-07
TRINITY_DN104490_c0_g1_i1	NA	NA	NA	NA	1.40136766166673	6.82067299379114	5.73976656357313e-17	1.48130678090558e-15
TRINITY_DN104496_c0_g2_i1	LOC100498003	Chr03	22984987	22984987	1.61552406134944	-5.13110956133362	3.36773812437919e-17	8.86771281271443e-16
TRINITY_DN10451_c0_g1_i1	NA	NA	NA	NA	-1.48915203324586	-4.36398620654327	0.000268079128130366	0.000915743485169524
TRINITY_DN104510_c0_g1_i1	NA	NA	NA	NA	-0.504968374190831	-3.3650587478926	3.20224200746873e-06	1.69153533207819e-05
TRINITY_DN104550_c0_g2_i1	NA	NA	NA	NA	5.01891370670074	-2.56870914769412	1.51124484940076e-14	2.99080540399197e-13
TRINITY_DN104665_c0_g4_i1	NA	NA	NA	NA	-1.31185225134912	3.00703996871223	0.000588061101612296	0.00183861320036365
TRINITY_DN104666_c0_g2_i1	NA	NA	NA	NA	0.724785981874007	-2.6620562545381	0.000372758742278658	0.00122781376990379
TRINITY_DN104667_c0_g1_i3	palm	Chr01	81998606	81998606	4.39738388906634	2.6201974714309	1.7315272839485e-12	2.68477226953687e-11
TRINITY_DN104721_c0_g1_i1	LOC100036725	Chr07	964038	964038	0.192905891141102	3.5861661584405	6.263733630155e-08	4.67790224357057e-07
TRINITY_DN104731_c0_g1_i1	NA	NA	NA	NA	-0.572573781685339	-3.48185303744079	3.59540890783095e-05	0.00015118383838949
TRINITY_DN104740_c0_g1_i2	pdcd6	Chr06	38397611	38397611	5.57652007649405	-2.21869499053516	1.33216864120373e-13	2.38078331460104e-12
TRINITY_DN104749_c0_g1_i1	NA	NA	NA	NA	0.155163046973635	-2.08020471958379	0.00671811335061884	0.0157986736276443
TRINITY_DN104749_c0_g2_i1	NA	NA	NA	NA	-1.16553567328944	-6.39848431901015	4.103788794956e-06	2.1269005239638e-05
TRINITY_DN104751_c0_g1_i2	use1	Chr01	99717791	99717791	5.63096735945455	-2.2631172291737	2.69203217180133e-15	5.87644023487116e-14
TRINITY_DN104783_c1_g1_i1	itgb2	Chr09	50370563	50370563	4.28206535393637	2.43186526546271	1.2040967397174e-06	6.98205760279172e-06
TRINITY_DN104792_c0_g2_i1	NA	NA	NA	NA	-1.2786581017433	-3.21543773517086	0.000614984368397591	0.00191128036272423
TRINITY_DN104838_c0_g3_i1	NA	NA	NA	NA	-0.567799500246478	-2.1751816637734	0.00298134954813461	0.00772492417437974
