gid	gname	chr	start	end	logCPM	logFC.M46.F46	PV.M46.F46	FDR.M46.F46	Am2_463	Am2_464	Am4_461	Am6_462	Am6_464	average	ward.D
TRINITY_DN101111_c0_g1_i2	NA	NA	NA	NA	1.94382740398098	-1.90373226180687	6.20446486649927e-06	7.0889370918274e-05	0.739545934104345	2.79151336170255	0.959994619238572	1.00075944015927	2.74764831360535	1	1
TRINITY_DN101356_c0_g1_i1	NA	NA	NA	NA	2.47094126838768	-2.35908928291517	8.31724724073339e-08	1.30151040103911e-06	0.572093688371599	3.73330056777832	1.39764394424608	1.17576784078205	3.02586372140946	1	1
TRINITY_DN101437_c0_g1_i1	Xetrov90007874m	Chr03	43068369	43068369	4.85745201186982	-0.861549114404078	0.00370848378879093	0.0214372376822825	4.58814913845622	5.33307792665112	4.3150121023998	4.43887170763796	5.28641808936249	1	1
TRINITY_DN101457_c0_g1_i1	parl	Chr02	48794290	48794290	5.31454477269802	-1.61660551105642	9.91575651405785e-08	1.53364104568986e-06	4.43792351079943	6.22605337241624	4.28216094452096	4.60544779505899	5.87578822540372	1	1
TRINITY_DN101728_c0_g2_i1	NA	NA	NA	NA	6.17280672953459	1.10949693174844	0.00169549078176242	0.0109706442891497	6.12506735587301	5.39797944695064	6.43464597053519	6.89641105537576	5.42763532337505	2	2
TRINITY_DN101751_c0_g1_i1	NA	NA	NA	NA	3.56567152543467	-3.00415085160114	1.0114509325909e-14	3.65319916722811e-13	1.56093275802341	4.88123516311516	1.43490854605739	1.94278313061605	4.34730891563576	1	1
TRINITY_DN101945_c0_g2_i1	NA	NA	NA	NA	0.550105980153252	2.48845211947982	0.000857013023259103	0.00604252652071769	-0.00179356241295048	-1.95571287602321	1.05879029199755	1.68603226766524	-0.751266886369674	2	2
TRINITY_DN102016_c0_g1_i1	NA	NA	NA	NA	5.45774228013329	-1.04554523991134	0.0016016538148406	0.0104086942859213	5.02102320522957	6.3450111380894	4.77164676572792	5.03500996403294	5.52355883718193	1	1
TRINITY_DN10201_c0_g1_i1	NA	NA	NA	NA	3.35611438000618	-4.27484744570292	3.24121852937603e-22	2.08285309505766e-20	0.889567766892344	4.79349698097947	0.247265247140315	-0.101793609537311	4.29577571362677	1	1
TRINITY_DN102065_c0_g1_i1	NA	NA	NA	NA	6.09901271608013	-2.15571223799879	6.35860091626804e-11	1.5332706342761e-09	4.94593477939977	7.19074425920229	4.50220208666567	5.0447112280275	6.78461239065482	1	1
TRINITY_DN102078_c0_g1_i1	NA	NA	NA	NA	5.50249529303371	-1.09936009776577	0.00170929283483151	0.0110456495797941	5.43919018171568	6.23051492542955	4.80582973476944	4.47040591427256	5.86235573660775	1	1
TRINITY_DN102162_c0_g1_i1	NA	NA	NA	NA	4.99558208857492	-0.798762933738811	0.00841329532152395	0.0424055095401248	4.71417510185205	5.30373883321236	4.3299255051212	4.78594914856924	5.5256906888012	1	1
TRINITY_DN102272_c0_g1_i1	NA	NA	NA	NA	4.06518355870993	-1.47269691515873	4.90696100084968e-05	0.000466188913998173	3.52982967442209	5.09449965574082	2.91255384544361	3.38458631509202	4.33277201450231	1	1
TRINITY_DN102362_c0_g1_i1	chrna1.2	Chr09	61164717	61164717	5.28583576317268	-1.08721792915687	0.000199779017337681	0.00164923538962268	4.80510904492375	5.91149266754568	4.66982497717351	4.77627666730493	5.75741589813595	1	1
TRINITY_DN102365_c0_g1_i1	NA	NA	NA	NA	4.1594610490837	-2.97335684144639	5.93201056960193e-11	1.43587548385995e-09	2.86408761835267	5.74684552213632	1.82005173462619	1.92888098259598	4.41327574393439	1	1
TRINITY_DN102409_c0_g1_i1	NA	NA	NA	NA	0.699204734160248	-3.88358718369018	5.82865042734375e-07	8.029140379212e-06	-1.36269534400837	2.29126351414692	-1.00709219089881	-3.57511828950334	1.28138461101041	1	1
TRINITY_DN102412_c0_g1_i1	psma5	Chr02	63117655	63117655	0.867652378733509	-2.48430244121634	4.70277004676534e-06	5.48960049857316e-05	-0.405840186676855	2.00913170256263	-0.734661271440331	-0.419791858500281	1.62149942792453	1	1
TRINITY_DN102444_c0_g1_i1	NA	NA	NA	NA	5.34523558730399	-1.80323315268688	1.94264959280772e-09	3.83068107790488e-08	4.26106817914889	6.28515047200009	4.39755281069856	4.38897029610973	6.00288737400765	1	1
TRINITY_DN102559_c0_g2_i1	NA	NA	NA	NA	3.76477400869464	-2.50984847654171	6.69067090145554e-08	1.06207584046365e-06	2.62829028845474	5.32475603372529	1.82005173462619	2.23033694280081	3.78205910414367	1	1
TRINITY_DN102579_c0_g1_i1	NA	NA	NA	NA	3.03533034957829	1.22587595163876	0.00197933757765728	0.0125318449934245	3.47549196685144	2.02975744074057	3.38197658574442	3.36406952017144	2.33617879873188	2	2
TRINITY_DN102581_c0_g1_i2	NA	NA	NA	NA	1.40305425221564	-5.20203749836147	2.15879997776638e-18	1.07384394178913e-16	-2.28009363948981	2.85067393271688	-1.78226807661533	-2.11168315940503	2.43021899953438	1	1
TRINITY_DN102628_c0_g1_i1	NA	NA	NA	NA	3.10519407711941	-6.94150846069902	1.21824070832204e-37	1.6319913488892e-35	-1.90576590169543	4.65099362842477	-2.41646210257162	-1.71258244528716	4.11219132078778	1	1
TRINITY_DN102702_c0_g1_i1	pin1	Chr03	126320129	126320129	4.03155353041608	-2.26305467559573	4.72881710040637e-11	1.15123961697297e-09	2.69774704182529	5.21646751605204	2.60448515620942	2.81803325555421	4.64861575567789	1	1
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	5.98768368810768	-14.8833449408277	1.75627085098507e-94	2.9644681117394e-91	-3.57511828950334	7.58103676702049	-3.57511828950334	-3.57511828950334	6.97411254430896	1	1
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	5.69253203878297	-11.9500061406503	1.02783582747259e-96	2.89153059064206e-93	-3.57511828950334	7.12875745005749	-2.7098625529307	-3.57511828950334	6.88766085663632	1	1
TRINITY_DN103086_c1_g1_i1	NA	NA	NA	NA	0.103209751826526	1.93187246013317	0.0051240424453217	0.0280402467375956	0.936297766961484	-1.66311547925276	-0.134172650695743	0.770708177238476	-0.836321475542382	2	2
TRINITY_DN103196_c0_g1_i2	NA	NA	NA	NA	4.17118833786907	-0.831415881879766	0.00938196228564406	0.0463315590228637	3.89767929867275	4.76610018173129	3.79768881526357	3.64057894729	4.43612294602245	1	1
TRINITY_DN103284_c0_g1_i2	NA	NA	NA	NA	0.151398663696631	1.95289911381809	0.00868728822752297	0.0435586450314583	0.448582822363821	-0.359449743342906	0.768933980294986	0.605746334491933	-2.4270952030235	2	2
TRINITY_DN103500_c0_g1_i1	NA	NA	NA	NA	4.14748055802363	-1.20350234746462	0.000150247531242718	0.00127740673053539	3.45958344428025	4.88123516311516	3.56118215068192	3.61041179075135	4.59480489523031	1	1
TRINITY_DN103526_c0_g1_i1	NA	NA	NA	NA	1.89700848816516	-2.41970190532355	1.23904951892793e-06	1.61792133933657e-05	0.791306073211224	3.36252879988406	0.367780382431863	0.337640327669116	2.09334428800707	1	1
TRINITY_DN103537_c0_g1_i1	pkr3	Chr05	52096715	52096715	2.71831908506953	-1.95116839477171	1.14791952668158e-06	1.51061198004422e-05	1.88061826816964	3.47208534915441	1.23814288476518	1.73478990455378	3.63972035921618	1	1
TRINITY_DN103549_c0_g1_i1	NA	NA	NA	NA	7.17414972902615	-1.37122281813648	3.05892916174331e-05	0.000302890212929913	6.49061078754315	7.94569699351355	6.33344349966081	6.56342110038702	7.71754759680752	1	1
TRINITY_DN103557_c0_g2_i2	NA	NA	NA	NA	5.40386261963291	-1.14997772392823	0.000180773308580338	0.00150856934737824	5.026432888303	6.14447461482009	4.79870031931245	4.64849879424456	5.7950192904381	1	1
TRINITY_DN103565_c0_g1_i1	NA	NA	NA	NA	3.73424013964429	-1.72920340975139	2.16860024272378e-06	2.69812233638936e-05	2.57021210789338	4.49285600790328	2.56300983620846	3.16497175101067	4.53679653447401	1	1
TRINITY_DN103565_c0_g4_i1	NA	NA	NA	NA	0.0294949708769069	-5.01401197828968	1.88313127094012e-08	3.23247462026664e-07	-3.57511828950334	1.8325633616726	-3.57511828950334	-1.89837590452037	0.387727005952858	1	1
TRINITY_DN103621_c0_g1_i2	NA	NA	NA	NA	3.76901323184213	-3.80767772720929	1.30451727258795e-18	6.56641606851973e-17	0.164449127892417	5.06732236034872	1.5240646832538	1.43378733093793	4.80774811813496	1	1
TRINITY_DN103622_c0_g3_i3	NA	NA	NA	NA	4.42623479844569	-3.26828008393616	7.0080518677102e-19	3.59183937729867e-17	2.14215567851698	5.91980436244013	2.57140083716705	2.09992964964333	5.02224335210017	1	1
TRINITY_DN103637_c0_g1_i1	NA	NA	NA	NA	3.15643625311969	-3.25885795222881	6.59955245601495e-17	2.86119980537401e-15	1.02544823295824	4.31942050646053	1.12868607507227	1.00075944015927	4.20557256986488	1	1
TRINITY_DN103637_c0_g2_i1	NA	NA	NA	NA	5.14625441926279	-14.0417655450103	2.89743863368732e-62	8.63061750192108e-60	-3.57511828950334	7.0343108617485	-3.57511828950334	-3.57511828950334	5.5256906888012	1	1
TRINITY_DN103653_c0_g1_i1	kank1	Chr01	116514172	116514172	1.55742646145935	-1.73382457645746	0.000449592001773601	0.00341428311124949	0.981561515302628	2.75481638152663	0.367780382431863	0.570363382092239	1.75832590308399	1	1
TRINITY_DN103698_c0_g1_i1	NA	NA	NA	NA	0.991453877245361	2.50920977288001	5.39214410919329e-05	0.000509241391534615	1.10940884852891	-1.21195628610865	1.37864436308307	1.98370341907118	-0.522597892567077	2	2
TRINITY_DN103741_c0_g1_i2	NA	NA	NA	NA	3.35854384889678	-3.89124376564134	5.5249239457077e-19	2.84320222319865e-17	0.511659591236689	4.87269759773543	0.40581420965787	1.10334730210216	4.10935118395813	1	1
TRINITY_DN103744_c0_g1_i2	NA	NA	NA	NA	8.29783425702612	-1.05730250668672	0.0037309028750586	0.0215471555414253	7.8989202143817	9.06799045152861	7.61379296185653	7.81152520825709	8.561033777935	1	1
TRINITY_DN103783_c0_g1_i1	NA	NA	NA	NA	3.98748146107611	-1.12896709873164	0.000643281268877792	0.0046842791046065	3.52982967442209	4.60362661822528	3.33346731886472	3.42476480292584	4.50257068412495	1	1
TRINITY_DN103798_c0_g1_i1	LOC779531	Chr01	81263750	81263750	6.85556078645347	-13.0978183536565	8.33148187465046e-97	2.63680986980344e-93	-2.78692878419956	8.36991002693501	-3.07857282585554	-3.57511828950334	7.95417463479473	1	1
TRINITY_DN103812_c0_g1_i2	NA	NA	NA	NA	6.40960078871897	-1.64396427413566	1.31540202197397e-07	1.99788025161121e-06	5.58563067765389	7.22859394502425	5.50501470275927	5.47725694371249	7.09962824070185	1	1
TRINITY_DN103834_c0_g12_i1	kctd16	Chr03	29511750	29511750	1.50646091204931	-3.47559569652288	1.84943362450669e-05	0.000192721549106722	0.164449127892417	3.10508940920309	-0.436665154679448	-3.57511828950334	1.96096795940154	1	1
TRINITY_DN103834_c0_g3_i1	NA	NA	NA	NA	1.31151185337371	-1.90186551760209	0.000225504646921313	0.00183292204025705	0.791306073211224	2.08992228394757	0.328716655339528	-0.419791858500281	2.16073708811939	1	1
TRINITY_DN103834_c0_g4_i1	NA	NA	NA	NA	0.945698644163241	-2.3161627023061	1.13642548084044e-05	0.000123014778749034	-0.405840186676855	2.0500924510584	-0.189808837415406	-0.419791858500281	1.66856493602226	1	1
TRINITY_DN103834_c0_g9_i1	NA	NA	NA	NA	3.87558589528408	-2.07188394922839	3.11072881003459e-05	0.000307538237958866	1.30013745637405	4.18336023854295	2.92570316999073	3.2116506750557	5.15899625525596	1	1
TRINITY_DN103838_c0_g1_i1	NA	NA	NA	NA	6.55477670968546	-6.64604977275206	1.22238945844981e-48	2.2925687924808e-46	1.832018197051	7.80471086952366	0.478999843560414	1.22210428622858	7.90220153950724	1	1
TRINITY_DN103860_c0_g1_i1	NA	NA	NA	NA	4.24308172071536	-3.10283578811683	1.3065836800699e-20	7.43402071813252e-19	2.10172764564363	5.46577431224195	2.28548571051634	2.33945614737605	5.18350776699948	1	1
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	5.58045397557543	-10.2397487412553	8.55936784866486e-57	2.02537041645183e-54	-3.57511828950334	7.40818534345165	-1.62061711595464	-3.57511828950334	6.11261635868691	1	1
TRINITY_DN103897_c0_g3_i1	NA	NA	NA	NA	3.48592663405228	-7.51589274686967	4.77336111387483e-06	5.5566312663079e-05	-1.36269534400837	-3.57511828950334	-3.57511828950334	-2.11168315940503	5.77454845749008	1	1
TRINITY_DN103912_c0_g1_i1	NA	NA	NA	NA	5.05067129383058	-1.2480572964105	0.000223387320006529	0.00181863136824608	4.50533740678539	6.0415954202522	4.57703257356131	4.14323510141176	5.15899625525596	1	1
TRINITY_DN103989_c0_g1_i1	NA	NA	NA	NA	5.12147708800118	-1.03534819346002	0.000337159124870698	0.00265027379155579	4.72752187736328	5.69451925787668	4.59154393402876	4.52687170379356	5.60445166589917	1	1
TRINITY_DN104018_c1_g1_i1	reep5	Chr01	134723110	134723110	2.78895594238173	1.44082036551334	0.00368491739557418	0.0213448692607052	2.38047580293902	1.1931434212843	3.3867389957936	3.57067482991136	2.18251947186673	2	2
TRINITY_DN104073_c1_g1_i1	NA	NA	NA	NA	1.54790721127998	1.76234558584463	0.00155270417478715	0.0101319198759806	1.90431783352681	-0.72362878936068	2.21225483914091	1.90066822161456	0.862755446841725	2	2
TRINITY_DN104090_c1_g2_i1	mrpl36	Chr06	36119897	36119897	2.5010577815302	-1.07483116143875	0.00622453329492233	0.032991199182361	2.08108069981672	3.10508940920309	1.7916048526426	2.06221845576375	2.9768433681298	1	1
TRINITY_DN104207_c0_g1_i1	NA	NA	NA	NA	1.02745931612807	-3.68064855096014	8.61344918215801e-08	1.33890470830056e-06	-1.15249892422727	2.86222040061686	-0.910451918016262	-1.71258244528716	0.941514842249211	1	1
TRINITY_DN104240_c0_g1_i1	NA	NA	NA	NA	3.98512602871678	-1.06873459156746	0.00326426676672637	0.019287741019077	3.72211694588147	4.80251483994944	3.1383068962106	3.47824444620011	4.18952661886198	1	1
TRINITY_DN104337_c0_g1_i1	NA	NA	NA	NA	3.97310089357081	-1.09503726590075	0.00114075448471505	0.00776001149879108	3.45156291228875	4.69039177012593	3.45181288930376	3.40481542386883	4.34247953886838	1	1
TRINITY_DN104365_c0_g3_i1	NA	NA	NA	NA	3.75242452067722	-1.06992331002089	0.00309552263771104	0.0184456431311381	3.51451232042628	4.51496967288768	3.02067904970567	3.1167318672145	4.03646742863209	1	1
TRINITY_DN104383_c0_g4_i1	NA	NA	NA	NA	0.427765795463137	-2.55759170553757	1.32480266917429e-05	0.000141829508586994	-1.6088267232088	1.4595413863511	-0.910451918016262	-0.650798468528886	1.3212037997562	1	1
TRINITY_DN104463_c0_g1_i1	nlrc3	Chr09	14838458	14838458	0.305503987444333	-1.93056496557826	0.000661739978943027	0.00480763114113587	-0.969068987342964	1.03889359046762	-0.577982772372038	-0.569616320869781	1.17674547243093	1	1
TRINITY_DN104496_c0_g2_i1	NA	NA	NA	NA	1.11537962369345	-3.09681742005722	1.74289843882901e-08	3.02456789394872e-07	-1.36269534400837	2.42184304973412	-0.505594328231433	-0.569616320869781	1.92265284733252	1	1
TRINITY_DN104546_c0_g1_i1	NA	NA	NA	NA	2.66978650391238	1.1787685295187	0.00878596527542352	0.0439532309670444	2.99125343049937	1.4595413863511	2.59628493230151	3.3947363251275	2.17166938948966	2	2
TRINITY_DN104550_c0_g2_i1	alg2	Chr06	82192673	82192673	3.28325034965654	-2.25359658200968	3.11068778386287e-09	5.98476474161276e-08	1.85652287177272	4.20165442945266	1.7478543431965	2.26394792930256	4.21088180457113	1	1
TRINITY_DN104654_c0_g1_i1	NA	NA	NA	NA	1.8170464977576	-2.09854146189677	1.24321391871053e-05	0.000133684406045332	0.164449127892417	3.09533797603481	0.678612065798021	0.973930694706526	2.17166938948966	1	1
TRINITY_DN104751_c0_g1_i2	NA	NA	NA	NA	4.49343137297548	-1.46423137845747	1.04817929197614e-06	1.39384724230798e-05	3.84354384770869	5.23212609884163	3.70920512144692	3.6277273289536	5.141030860133	1	1
TRINITY_DN104812_c0_g1_i2	NA	NA	NA	NA	3.12848776204701	-1.68463187897398	5.36406388813002e-06	6.21000153559963e-05	2.21976398602843	3.87111984852883	2.3454259603189	2.09992964964333	3.91486388755467	1	1
TRINITY_DN104835_c0_g1_i2	NA	NA	NA	NA	4.96163089501874	-1.66246772623934	4.3083434554001e-08	7.04670206377746e-07	3.91528225385252	5.88201874161763	4.26156662926568	3.99098976248957	5.54578769335153	1	1
TRINITY_DN104838_c0_g1_i1	NA	NA	NA	NA	0.505561963101606	-1.53322524960559	0.00880915089102402	0.0440353191332354	-0.293735867505102	1.65807497014287	-0.0289506770796184	-0.419791858500281	0.596841257193962	1	1
TRINITY_DN104942_c0_g1_i2	NA	NA	NA	NA	5.4672892295889	-2.07550460747986	1.98298334965489e-10	4.4908010223535e-09	4.50533740678539	6.6161754479741	4.01627843269087	4.27545413118437	6.02189081262109	1	1
TRINITY_DN105039_c0_g1_i1	NA	NA	NA	NA	5.23932351722331	1.04036772656033	0.00169725486804947	0.0109792529392295	5.21354101508251	4.43989984410988	5.52351196583484	5.89251060959951	4.61896894965962	2	2
TRINITY_DN105042_c0_g2_i1	NA	NA	NA	NA	5.75525192897194	0.877633481261022	0.00597668947695614	0.0318979344154832	6.20596151661719	5.25858020638904	5.85095750495371	6.05732534699194	5.07414621994022	2	2
TRINITY_DN105140_c0_g1_i1	NA	NA	NA	NA	2.34734148773932	-1.74198607138318	0.000580090957381921	0.00428701779041239	2.08108069981672	3.43390598863575	1.37864436308307	0.337640327669116	2.74764831360535	1	1
TRINITY_DN105215_c0_g1_i1	NA	NA	NA	NA	4.38814932721432	-1.61260836596011	2.35942835408743e-07	3.44909737281407e-06	3.64684394923551	5.27810724099275	3.55273132979786	3.36922613735729	4.97153460231739	1	1
TRINITY_DN105307_c0_g1_i1	NA	NA	NA	NA	5.82155592229667	1.133475502018	0.00625134109553758	0.0331032939538313	5.72523551587552	4.35663233285452	6.03209382823977	6.62075553660772	5.50422907239513	2	2
TRINITY_DN105372_c0_g2_i1	NA	NA	NA	NA	4.37546737465138	0.913985599966336	0.00425011261414039	0.0240251398252781	4.59180268268431	3.76440137016821	4.59771868254781	4.8202427762014	3.76411342707937	2	2
TRINITY_DN105386_c0_g2_i1	NA	NA	NA	NA	4.26949821805516	-1.85686935309674	3.02718346250039e-08	5.05242307759046e-07	3.45156291228875	5.29524546690474	3.31859067280243	2.90581738143557	4.85089583645961	1	1
TRINITY_DN105440_c0_g1_i1	NA	NA	NA	NA	4.01921129227941	-4.07122547942195	4.25669132963838e-26	3.52569300315148e-24	1.36988739474167	5.5196299621168	1.10576168841315	1.10334730210216	4.83206962797248	1	1
TRINITY_DN105453_c0_g1_i1	NA	NA	NA	NA	5.52111508993954	-1.24880883223114	8.66529231998332e-05	0.000778830444620723	5.20640925155902	6.27762492580994	4.63021162841464	4.77238944382397	5.97974781509851	1	1
TRINITY_DN105455_c0_g3_i1	NA	NA	NA	NA	1.28039320519371	-3.13748666781809	7.41712289859005e-08	1.16932836033251e-06	-1.90576590169543	2.66537574603729	-0.577982772372038	-0.0458156241066755	1.9982917685463	1	1
TRINITY_DN105472_c0_g3_i2	NA	NA	NA	NA	6.77098366207212	-1.54320766230379	2.10201255317908e-06	2.62819041155265e-05	5.83258124574262	7.57972599955069	6.0426939437465	5.97092419178119	7.40221742439087	1	1
TRINITY_DN105525_c0_g1_i1	NA	NA	NA	NA	1.57451247296565	-6.5871247475504	1.60173790005116e-23	1.08724938046636e-21	-2.78692878419956	2.79151336170255	-3.57511828950334	-2.11168315940503	2.91312855989885	1	1
TRINITY_DN105560_c0_g1_i2	NA	NA	NA	NA	4.5672558064924	-1.26574041078388	3.58039334139578e-05	0.000349336158489851	3.81881581648327	5.01655799618862	3.85379994211622	4.09113284268203	5.34070442396746	1	1
TRINITY_DN105578_c0_g1_i1	NA	NA	NA	NA	1.65291699876059	-4.70429880795219	1.81008870881847e-15	6.96499027637916e-14	-1.90576590169543	2.46791613508737	-2.17276441566348	-0.828303309711215	3.17999380038565	1	1
TRINITY_DN105601_c0_g1_i1	bglap2	Chr04	117957392	117957392	6.69140082495793	-5.00832155627822	2.07914616070809e-40	3.06057567691675e-38	3.00227688350264	8.19917742436309	3.05099728068571	2.79522647094153	7.64217787589424	1	1
TRINITY_DN105624_c0_g1_i1	NA	NA	NA	NA	3.80800572942026	-10.8403591510403	5.35404212736731e-61	1.52313474857093e-58	-3.57511828950334	5.26076297466063	-3.57511828950334	-3.04964022441418	4.97777689087712	1	1
TRINITY_DN105647_c0_g2_i1	NA	NA	NA	NA	6.97699766992181	-11.8109379733981	5.33107810988061e-96	1.12481305553389e-92	-2.78692878419956	8.45505965496687	-2.41646210257162	-2.66529069966414	8.1219112445478	1	1
TRINITY_DN105682_c0_g3_i1	NA	NA	NA	NA	2.58924055813624	-1.79252509330011	3.80886455184724e-06	4.52117400788656e-05	1.7559032748381	3.31290342938711	1.62425256989127	1.47263666482417	3.4507076605086	1	1
TRINITY_DN105833_c0_g2_i1	NA	NA	NA	NA	0.214692070939686	8.40213528296058	3.16330904676709e-10	6.94036583666342e-09	0.382621652797448	-3.57511828950334	1.50666879052227	0.458689384007601	-3.57511828950334	2	2
TRINITY_DN105850_c0_g2_i1	NA	NA	NA	NA	4.58823638385223	-0.926744732534479	0.00298057925369015	0.0178404931735652	4.04354396256174	5.30162017469798	4.17611728837425	4.21085877527457	4.79719777320274	1	1
TRINITY_DN105870_c0_g1_i1	NA	NA	NA	NA	2.01721022822816	1.50844112391715	0.00793258755105425	0.0404277745984587	1.97316648126995	1.1931434212843	3.22063284209445	1.56541569499329	0.721109229594832	2	2
TRINITY_DN105941_c0_g1_i1	NA	NA	NA	NA	2.73658529630363	-1.58187640179297	0.000148298869038212	0.00126168651383686	2.06013397238444	3.74582145740186	2.14638399838032	1.41396318322909	3.13042443646803	1	1
TRINITY_DN105987_c0_g2_i2	cilp	Chr03	117793133	117793133	1.00360159046307	2.09270955960152	0.0100295151170894	0.0488838589363681	0.0837209908271054	-0.159414892786493	2.58803783206162	0.37912881805796	-0.836321475542382	2	2
TRINITY_DN106065_c0_g1_i2	trit1	Chr02	86808248	86808248	4.88249113856968	-1.29869460674153	2.65370524543076e-05	0.000266623663131197	3.93267301413506	5.61996169567172	4.47114819398445	4.20510267445104	5.40696708704076	1	1
TRINITY_DN106183_c0_g1_i1	NA	NA	NA	NA	3.20309786451241	1.06646315310482	0.00690458494698166	0.0358378815647045	3.81256701102188	2.57002155887075	3.32356661914502	3.43954786676251	2.39333519595478	2	2
TRINITY_DN106189_c0_g2_i1	NA	NA	NA	NA	3.40659150653433	1.18907479935443	0.00175562132978429	0.0112933375124005	3.78091043321545	2.39028938355389	3.75043484352664	3.78262096493857	2.76218683095942	2	2
TRINITY_DN106219_c0_g3_i1	prss35	Chr05	81019542	81019542	5.22656864968055	-1.93847033082508	1.83886534264897e-10	4.19443528022786e-09	4.34139338388544	6.19328777063659	3.95346537779363	4.09425032565284	5.93713769442402	1	1
TRINITY_DN106256_c0_g3_i3	NA	NA	NA	NA	3.51233994718869	1.3126058180688	0.000921366748415567	0.00644066391582931	3.81881581648327	2.32503302787508	4.16229651958449	3.68674566627792	2.82585580149031	2	2
TRINITY_DN106277_c0_g1_i2	NA	NA	NA	NA	6.0691692060237	1.55686826055784	0.0019015310805104	0.0120952289398517	6.29381864720427	4.22866797179911	7.21176621054183	5.55058419778067	5.43559367979752	2	2
TRINITY_DN106464_c0_g2_i1	NA	NA	NA	NA	1.65886214713426	-2.39014803845034	5.00446055338746e-07	6.97346927634657e-06	-0.18971800878938	2.75481638152663	0.709351974571487	0.15861493930254	2.448313211355	1	1
TRINITY_DN106620_c0_g1_i1	NA	NA	NA	NA	4.3567655274852	-0.877845601151383	0.00609631035983615	0.0324474420854933	3.71543394421855	4.97727701026742	4.16507128568542	3.90483842499054	4.63880102387843	1	1
TRINITY_DN106700_c0_g2_i1	NA	NA	NA	NA	5.17670764222998	-1.73868786515505	1.55231565767886e-08	2.72748647722215e-07	4.3457274225453	6.20012818574586	4.13141658447064	4.19932351576467	5.67817653924528	1	1
TRINITY_DN106700_c0_g5_i1	ttc3-like	Chr02	8541395	8541395	0.811363470429555	-1.86286502107295	0.000921802897303563	0.00644193418626247	-0.405840186676855	1.90133339982153	-0.505594328231433	0.294923309913526	1.28138461101041	1	1
