gid	gname	chr	start	end	logCPM	logFC.M46.F46	PV.M46.F46	FDR.M46.F46
TRINITY_DN135299_c1_g3_i1	etfdh	Chr01	43724131	43724131	2.26128007486997	-1.46158562608592	0.00058348518744524	0.00430832938493031
TRINITY_DN128072_c3_g6_i3	glrb	Chr01	44226997	44226997	2.81973138749065	-1.542476350549	0.000137176189485112	0.00117574947243519
TRINITY_DN119403_c0_g1_i1	sfrp2	Chr01	45713108	45713108	5.69670176767512	-1.55402670027641	3.4138161323686e-05	0.000334627993245995
TRINITY_DN126931_c1_g4_i1	ercc8	Chr01	46198772	46198772	1.27892122073483	-2.10101274528644	0.000214410115357091	0.00175174240423562
TRINITY_DN131361_c6_g3_i3	mab21l2	Chr01	47348499	47348499	4.82685971913062	-0.822051055457223	0.0059843131085993	0.0319318911689411
TRINITY_DN128898_c3_g5_i2	smad1	Chr01	49182917	49182917	2.14171466932509	-2.04700781901709	2.1360830578713e-05	0.000219851572935949
TRINITY_DN131264_c0_g1_i4	usp38	Chr01	49976472	49976472	3.81261522453889	1.49965080100178	0.00192832502325428	0.0122394738690838
TRINITY_DN126721_c4_g1_i3	clgn-like	Chr01	51220422	51220422	4.96829427185385	-1.33906802182515	8.25250419340289e-06	9.19248366356215e-05
TRINITY_DN135645_c0_g1_i1	cyp2u1	Chr01	57523715	57523715	3.19139608888498	-1.50287215559831	0.000572478486085541	0.00423570508158966
TRINITY_DN113614_c0_g1_i2	sec24b	Chr01	58234143	58234143	3.25566210155239	-5.29460446685227	7.70175455648326e-22	4.83872763314143e-20
TRINITY_DN122217_c0_g1_i1	enpep	Chr01	58901065	58901065	3.47945479316602	-1.54389947233732	0.000126041017171299	0.00109027417620776
TRINITY_DN131472_c0_g1_i1	larp7	Chr01	59504263	59504263	5.40360147783904	1.3269096070646	0.000344059683082123	0.00270032458647126
TRINITY_DN135242_c0_g2_i3	sec24d-like.1	Chr01	61127823	61127823	6.22376054393664	-1.79751240316157	2.18578538288915e-08	3.71671592406786e-07
TRINITY_DN82945_c0_g1_i1	h2afz	Chr01	65008501	65008501	5.49530385537854	-2.19212672566326	2.78224929685557e-10	6.14692582435307e-09
TRINITY_DN135970_c0_g1_i2	snca	Chr01	69061906	69061906	3.76302017300319	-3.87128338326358	1.0915255317984e-18	5.51623451888296e-17
TRINITY_DN129503_c1_g1_i2	gprin3	Chr01	69220445	69220445	4.16876031747156	-1.36740657185637	2.09114957838239e-05	0.000215577427422898
TRINITY_DN131932_c1_g11_i1	mob1b	Chr01	69566339	69566339	4.95512740823963	-0.866095312110216	0.00381175076651502	0.0219390128796076
TRINITY_DN127814_c3_g6_i6	fbn3	Chr01	73533826	73533826	1.57522087742935	-2.03180723841458	1.15009444175036e-05	0.000124281865858631
TRINITY_DN128087_c0_g1_i1	lmnb2	Chr01	74015431	74015431	3.19949309381905	-2.76031037928565	4.85992916842101e-11	1.18202254193325e-09
TRINITY_DN114777_c0_g1_i1	mfsd12	Chr01	74074214	74074214	4.02402531368472	-1.0033639759907	0.00236458708379012	0.0146264330757635
TRINITY_DN112201_c0_g1_i1	eef2.1	Chr01	74239834	74239834	2.15882452894307	1.89500413531872	0.000127172541913231	0.00109781165656362
TRINITY_DN130033_c1_g1_i2	atcay	Chr01	74285295	74285295	5.63169812096701	0.915798762487763	0.00656546192784921	0.0344163417290298
TRINITY_DN125533_c0_g1_i1	ubxn6	Chr01	74902024	74902024	3.19179068336271	-2.4581986896006	7.13424978848984e-09	1.31848226565529e-07
TRINITY_DN121112_c0_g1_i1	sh3gl1	Chr01	74984069	74984069	5.58889934303392	-1.43916667908192	3.4062194679359e-06	4.09616540269153e-05
TRINITY_DN128422_c5_g3_i2	psd3	Chr01	77582054	77582054	5.01430570511827	-1.2267776670555	2.53252209695792e-05	0.000256073989508297
TRINITY_DN119826_c0_g2_i1	lpl	Chr01	77718946	77718946	4.30499099079649	-0.940235279630728	0.00572856631051281	0.0307943886233278
TRINITY_DN121418_c2_g1_i1	Xetrov90001431m	Chr01	79966891	79966891	6.92001914255878	1.22245265189945	0.00508594714470012	0.0278785658706782
TRINITY_DN119929_c0_g1_i1	gak	Chr01	80173675	80173675	6.28123183396105	-0.987247063123937	0.00190131181284588	0.0120952289398517
TRINITY_DN115215_c1_g2_i1	polr2e	Chr01	81249350	81249350	3.39190725037056	-1.45836809489192	0.00957951370476852	0.0471599664575217
TRINITY_DN103798_c0_g1_i1	LOC779531	Chr01	81263750	81263750	6.85556078645347	-13.0978183536565	8.33148187465046e-97	2.63680986980344e-93
TRINITY_DN115228_c0_g1_i1	misp-like	Chr01	81977099	81977099	0.0298175187977281	-4.36575162390286	6.33571489114094e-08	1.01399472394942e-06
TRINITY_DN125305_c3_g2_i1	palm	Chr01	81998606	81998606	3.14719125345556	-2.37167315422857	1.66094464495723e-08	2.89823965993605e-07
TRINITY_DN130557_c1_g3_i3	LOC101734175	Chr01	82296754	82296754	0.95455203591895	4.85662464349618	0.000691823495889196	0.00500465116926244
TRINITY_DN131724_c1_g3_i2	LOC100492505	Chr01	82525693	82525693	5.11430974716566	-0.822750262703999	0.00929623713336938	0.0459620050731848
TRINITY_DN48675_c0_g1_i1	jund	Chr01	84460422	84460422	1.41895393925297	-1.34564951618465	0.00427685178332124	0.0241547201208812
TRINITY_DN117179_c0_g1_i1	chchd10	Chr01	86912587	86912587	3.51637417943435	-3.43728258951598	9.66748458398376e-18	4.50775399966639e-16
TRINITY_DN128633_c6_g7_i2	comp	Chr01	87999172	87999172	1.04141978564574	1.67920876269286	0.0037862838879351	0.0218271679778299
TRINITY_DN124999_c0_g1_i1	LOC100486686	Chr01	89906047	89906047	3.7352113144777	-1.7575618993868	1.68388111985915e-06	2.14781793822236e-05
TRINITY_DN131766_c10_g2_i1	mrpl1	Chr01	91224097	91224097	8.03373675125083	-1.23047695082122	0.00062382186795718	0.00456357869829756
TRINITY_DN119381_c0_g1_i7	Xetrov90001821m	Chr01	93888493	93888493	5.10137566095699	-0.978267312251871	0.000766485363887854	0.0054759150474821
TRINITY_DN114768_c0_g1_i1	sowahb	Chr01	94515141	94515141	3.84245287748424	-1.63918406818618	2.27701031027322e-05	0.000232841777244781
TRINITY_DN124350_c1_g2_i1	ncbp1	Chr01	95179418	95179418	5.19058027587929	-0.870886873621707	0.00475931283194406	0.0263793873887898
TRINITY_DN100754_c0_g1_i1	hsdl2	Chr01	96084504	96084504	3.73468963840955	1.28852405424237	0.000697407228224228	0.00503928470645241
TRINITY_DN184690_c0_g1_i1	use1	Chr01	99717791	99717791	2.79065126494348	-1.4338738262002	0.000350784697258367	0.00274544598141718
TRINITY_DN136341_c3_g1_i2	cpamd8	Chr01	99845191	99845191	4.17099231552402	-1.24752155624226	8.1988489055399e-05	0.000740059377680445
TRINITY_DN127045_c0_g1_i2	gdf1	Chr01	100408473	100408473	4.05940365608562	-1.7731677466999	4.28587680757373e-07	6.02521459694388e-06
TRINITY_DN128186_c0_g1_i4	hapln4	Chr01	101891688	101891688	3.99446372189156	-5.58075857921067	9.58104185334641e-42	1.4525892136819e-39
TRINITY_DN114945_c0_g2_i1	Xetrov90002071m	Chr01	105042124	105042124	2.6020669858741	-1.89946134328233	1.42607904520907e-06	1.84218853804328e-05
TRINITY_DN129824_c0_g3_i2	ift74	Chr01	110027308	110027308	4.69240857741704	-0.892202948183213	0.00694928197459521	0.0360329449753791
TRINITY_DN133475_c0_g1_i1	snapc3	Chr01	111742968	111742968	4.71929278382767	-0.911165639882607	0.002421559661466	0.0149358024527789
TRINITY_DN121039_c2_g4_i15	slc1a1	Chr01	115136476	115136476	6.24423705263323	-0.88505944515503	0.00452418788425198	0.0253032721540482
TRINITY_DN122373_c0_g1_i2	kcnv2	Chr01	115809921	115809921	2.72835716197175	-3.56742780176118	6.01375414167747e-14	1.98775771688162e-12
TRINITY_DN103653_c0_g1_i1	kank1	Chr01	116514172	116514172	1.55742646145935	-1.73382457645746	0.000449592001773601	0.00341428311124949
TRINITY_DN131149_c0_g2_i1	mamdc2	Chr01	117467899	117467899	6.67470792208142	-3.14409205374248	1.63659080098211e-19	8.69260302446914e-18
TRINITY_DN121062_c0_g1_i1	anxa1-like.2	Chr01	118556373	118556373	5.38232064064813	-2.29172203194566	5.52454780226112e-10	1.16855493571804e-08
TRINITY_DN130266_c3_g6_i3	anxa8	Chr01	118585630	118585630	2.27039972496696	-1.7995435644765	0.000197198030407522	0.00163005449947374
TRINITY_DN124404_c2_g1_i10	pcsk5	Chr01	119429662	119429662	2.63999600437729	-2.0397235646197	7.88171909776915e-07	1.0648732435241e-05
TRINITY_DN135256_c0_g1_i2	foxb2	Chr01	119952909	119952909	3.45653365502152	-1.15589862976917	0.00122589542408452	0.00823737957600745
TRINITY_DN114530_c0_g5_i1	mrps18c	Chr01	121827523	121827523	1.35825700385736	-5.93475871554115	4.12578328742549e-18	1.99733665495843e-16
TRINITY_DN134088_c4_g1_i2	ctsv	Chr01	123183730	123183730	1.59011213188504	-2.85103238013549	2.24708712330801e-09	4.40015459203677e-08
TRINITY_DN132524_c0_g1_i3	slc35d2	Chr01	123976221	123976221	5.54572585357197	-1.21176050120255	5.84920775426973e-05	0.000549725653787511
TRINITY_DN127574_c0_g1_i13	aaed1	Chr01	124125662	124125662	1.94602077697834	-3.30624528576667	3.40436368336908e-12	9.37922569088376e-11
TRINITY_DN122578_c0_g1_i3	shc3	Chr01	125590501	125590501	1.96789340772738	-2.31901677999781	2.23917929603656e-07	3.28089008080727e-06
TRINITY_DN127706_c0_g1_i2	psme1	Chr01	127231566	127231566	4.1064242651418	-1.63970026990949	5.87464699402501e-06	6.74558672298046e-05
TRINITY_DN129108_c0_g5_i7	efs	Chr01	127517336	127517336	9.01660625968598	1.26225907277134	0.00146948553017885	0.00965133700093338
TRINITY_DN126124_c0_g1_i1	mmp14	Chr01	127876910	127876910	2.12368498314215	-6.71023219217535	1.05876533423976e-29	1.0310338268314e-27
TRINITY_DN124802_c6_g3_i1	rem2	Chr01	127940248	127940248	4.39778658177815	-3.27832794903831	2.85926689849411e-08	4.78162342159658e-07
TRINITY_DN114305_c0_g2_i2	lpcat4	Chr01	130496211	130496211	0.967811875775307	-1.78877330411719	0.00117303309732404	0.00795181391998593
TRINITY_DN134031_c5_g1_i1	tmem55b	Chr01	130593011	130593011	3.96740424033315	-3.58393797271805	3.26134017124566e-18	1.59717353570152e-16
TRINITY_DN120753_c3_g1_i2	ndrg2	Chr01	131181710	131181710	3.8646947439411	-0.968535774201273	0.0064912060303248	0.0341047614612562
TRINITY_DN120863_c0_g1_i1	aplnr	Chr01	131383517	131383517	4.66686678210523	-0.82489596573097	0.00553644575264908	0.0299524081220774
TRINITY_DN109288_c0_g1_i1	nipsnap1	Chr01	132381492	132381492	0.297300027410169	-4.11354812298905	1.87957460749094e-09	3.71208654345265e-08
TRINITY_DN129398_c8_g2_i1	ap1b1	Chr01	132451489	132451489	0.469759128174487	-1.53529033431569	0.00681373405282809	0.0354973112106079
TRINITY_DN134092_c1_g3_i3	LOC100494784	Chr01	133867919	133867919	1.45410331410122	-1.39268993460819	0.0028202315442334	0.0170500101405075
TRINITY_DN134686_c3_g2_i1	LOC100145581	Chr01	134198372	134198372	1.13165177469493	-2.66533731415767	6.28126272798367e-07	8.61512952382549e-06
TRINITY_DN104018_c1_g1_i1	reep5	Chr01	134723110	134723110	2.78895594238173	1.44082036551334	0.00368491739557418	0.0213448692607052
TRINITY_DN122436_c6_g1_i1	wdr36	Chr01	135270707	135270707	0.803202124504864	-3.10366584408322	7.92437145892967e-08	1.24310508654672e-06
TRINITY_DN133323_c0_g1_i1	prkab1-like	Chr01	142819530	142819530	4.72585349077752	-1.15153841612322	0.00011958454094515	0.00104011026870157
TRINITY_DN122034_c0_g3_i2	pxn	Chr01	143026286	143026286	5.78800950930578	-1.94004236759769	5.93396209785728e-10	1.24889431717081e-08
TRINITY_DN124309_c0_g1_i3	upb1	Chr01	144075898	144075898	4.89068728254197	-1.05883603166045	0.000482248759646418	0.00362962435953854
TRINITY_DN131977_c9_g1_i3	car15	Chr01	144942381	144942381	3.40177493545095	-1.02376082332424	0.00394906204046262	0.022605991816069
TRINITY_DN122355_c6_g2_i1	arvcf	Chr01	146462404	146462404	4.67428755894908	-1.2538606833971	7.84477865334957e-05	0.00071267294841822
TRINITY_DN130037_c1_g4_i6	pus1	Chr01	148124216	148124216	1.97503022777348	-2.1344059982066	3.47134171322822e-06	4.16489236967336e-05
TRINITY_DN120743_c0_g1_i1	vps37b	Chr01	152844919	152844919	5.7380990449725	-3.23340453653404	2.9297708611968e-24	2.07783945195075e-22
TRINITY_DN112501_c0_g1_i7	zcchc8	Chr01	153110233	153110233	3.50598901606891	-2.41536897997508	1.9398254043246e-09	3.82809348496449e-08
TRINITY_DN210686_c0_g1_i1	vps29	Chr01	154178855	154178855	6.18156871210619	1.26077549976497	0.000813232368183429	0.00576757152101855
TRINITY_DN121200_c0_g1_i1	brap	Chr01	154430859	154430859	5.38789050190972	0.990193306587861	0.00456506218959287	0.0254868378342452
TRINITY_DN128811_c0_g2_i1	pebp1	Chr01	156785559	156785559	1.03770665487535	1.54145615817648	0.00405181825508525	0.0231210246564128
TRINITY_DN125256_c0_g1_i1	mzt2b	Chr01	158080084	158080084	1.30795918509675	-1.38585219868706	0.00591719520592956	0.0316231709568999
TRINITY_DN120569_c0_g1_i1	csnk1g3	Chr01	160600427	160600427	1.82211591332436	-6.44031805485783	9.12608396038753e-15	3.30902398789127e-13
TRINITY_DN135835_c0_g1_i3	LOC101732630	Chr01	163694682	163694682	7.49091917825248	-7.34529114264378	5.93700791237888e-64	1.85579139917927e-61
TRINITY_DN110156_c0_g1_i1	LOC100494836	Chr01	164238376	164238376	6.3343112530972	-2.88407720924403	5.11143275851594e-19	2.63577120189135e-17
TRINITY_DN118664_c0_g1_i1	f2r	Chr01	165004711	165004711	3.07615686415264	-1.75392474382235	6.71884923386013e-05	0.000622446190091858
TRINITY_DN92997_c0_g1_i1	ankra2	Chr01	166503856	166503856	7.03411699647145	-1.50585360652397	6.50645729162131e-06	7.39726053733992e-05
TRINITY_DN132864_c0_g3_i1	mccc2	Chr01	167109246	167109246	4.60168427841676	-1.28935491955153	2.676355911973e-05	0.000268686182931183
TRINITY_DN129036_c2_g2_i4	msh3	Chr01	167676128	167676128	7.48981491202076	-1.61267938414975	5.37004139915655e-06	6.21408035581557e-05
TRINITY_DN131189_c6_g3_i1	atp6ap1l	Chr01	168256163	168256163	3.67537495919715	-1.04648157508806	0.00486969080922521	0.0268969680625596
TRINITY_DN2177_c0_g1_i1	LOC100135092	Chr01	169808784	169808784	0.272147632700297	1.70789003148189	0.00634136017649521	0.033505195807321
TRINITY_DN130898_c0_g2_i1	tmem161b-like	Chr01	170004600	170004600	2.77989860091415	1.21696433689093	0.00397708580984418	0.0227612648326051
TRINITY_DN131869_c0_g1_i1	slc30a5	Chr01	173689269	173689269	3.13258254254094	-2.69677031333031	1.26938225143595e-11	3.2795397167456e-10
TRINITY_DN130923_c0_g2_i2	setd9	Chr01	178036770	178036770	0.626145310193288	1.91464872455105	0.00795815096389481	0.0405172781529967
TRINITY_DN131094_c4_g2_i3	mrps30	Chr01	181453885	181453885	3.1590136382394	-4.43565188432828	4.2798652473958e-24	3.01843755428452e-22
TRINITY_DN121675_c2_g1_i3	prlr	Chr01	185915221	185915221	3.38085778004126	1.61700988761265	0.0002453902191617	0.00198064879623503
TRINITY_DN132340_c5_g3_i1	pdzd2	Chr01	187673939	187673939	4.81217976579909	-1.56709002186344	4.10660477463353e-07	5.79571495479076e-06
TRINITY_DN134034_c2_g1_i2	elac1	Chr01	191702966	191702966	6.2743233161985	-0.883870036758305	0.00570073051872285	0.0306838426878282
TRINITY_DN131052_c1_g4_i2	atp5a1	Chr01	193286350	193286350	7.15786129269945	-2.83749755408124	1.35467668890301e-14	4.81728357954149e-13
TRINITY_DN125991_c0_g2_i2	LOC101734499	Chr01	194545810	194545810	1.02418605951437	-1.56912976386021	0.00205617923136634	0.0129471280673873
TRINITY_DN94143_c0_g2_i1	gpa33	Chr02	1711393	1711393	1.77604935344916	-1.70164038571993	0.000400150826800662	0.00308696489450517
TRINITY_DN130699_c6_g2_i2	tmem39a	Chr02	2077667	2077667	5.28586542021667	-0.984711220941697	0.00375974055647729	0.0216988536926028
TRINITY_DN135198_c0_g4_i3	sh3bgr	Chr02	7614259	7614259	1.52305026018363	-2.49970123711179	0.00122448265567913	0.008234442592069
TRINITY_DN106700_c0_g5_i1	ttc3-like	Chr02	8541395	8541395	0.811363470429555	-1.86286502107295	0.000921802897303563	0.00644193418626247
TRINITY_DN133789_c3_g3_i1	hlcs-like	Chr02	8640763	8640763	7.4686129790704	1.76490378229081	0.000899162676230529	0.00629936353057022
TRINITY_DN119142_c0_g2_i5	cct8	Chr02	12531037	12531037	5.55721936290414	-0.942550037303337	0.00128780467601642	0.00859860933334912
TRINITY_DN124370_c0_g1_i1	nsun3-like	Chr02	17600060	17600060	7.86723475174047	-2.63279855804	2.25734850435894e-12	6.32932522501263e-11
TRINITY_DN121882_c0_g1_i1	robo1	Chr02	21179714	21179714	4.86092405567897	-1.26057481095808	0.00019863172967265	0.00164029900964834
TRINITY_DN135961_c4_g1_i1	LOC100493567-like	Chr02	23901069	23901069	6.84236219384683	-1.70794703907501	2.01086160208195e-07	2.96922846833695e-06
TRINITY_DN133738_c1_g7_i2	blmh	Chr02	24132124	24132124	1.79655731352151	1.75408744852083	0.00125689253327391	0.00842330917150932
TRINITY_DN117547_c0_g1_i2	smg6	Chr02	27419260	27419260	3.96283887847812	-1.05830081894042	0.00158928765441552	0.0103469205765355
TRINITY_DN121562_c0_g1_i6	LOC100493838-like	Chr02	30395779	30395779	3.70239954526334	-9.95574785025988	5.77610742173566e-57	1.39281203629453e-54
TRINITY_DN126593_c2_g1_i4	filip1l	Chr02	30551451	30551451	2.79339930957037	1.49978260944016	0.0010656559334885	0.00730805595341149
TRINITY_DN121039_c3_g3_i4	pcyt1b-like	Chr02	36567738	36567738	4.05819341718282	-1.03840098398919	0.00307855842130223	0.018357517821232
TRINITY_DN214148_c0_g1_i1	dnajc30	Chr02	37221903	37221903	2.05216351639637	-1.72850894293381	0.00026795404307068	0.00214490307192746
TRINITY_DN115837_c0_g3_i2	LOC100487773	Chr02	37561839	37561839	2.54915470029994	-1.77425792537235	4.2443830656475e-05	0.00040843384905605
TRINITY_DN117605_c0_g1_i1	mpo	Chr02	38551658	38551658	2.8358597142811	-1.02829142749153	0.00561793927107639	0.0303165627697621
TRINITY_DN127483_c0_g1_i2	map7d2	Chr02	39317646	39317646	4.6899041373286	-1.07969807494927	0.000415171954516788	0.00318634092646576
TRINITY_DN128975_c2_g1_i4	pitpna	Chr02	39723239	39723239	6.30498366466611	-0.965594490079606	0.00287516773003153	0.0173200979673253
TRINITY_DN129361_c4_g3_i2	ptchd1	Chr02	40685252	40685252	7.06055095633869	-2.03912907897984	7.67909198596813e-10	1.58586402930446e-08
TRINITY_DN113308_c0_g1_i2	hip1	Chr02	44481656	44481656	1.83073280991832	-8.04522565533776	1.79769329316896e-14	6.33043066616758e-13
TRINITY_DN115331_c0_g1_i2	LOC100145338	Chr02	46369017	46369017	2.26362764543476	-7.07717067266509	3.4851414724308e-19	1.82314663100156e-17
TRINITY_DN101457_c0_g1_i1	parl	Chr02	48794290	48794290	5.31454477269802	-1.61660551105642	9.91575651405785e-08	1.53364104568986e-06
TRINITY_DN125065_c0_g1_i1	LOC101732853	Chr02	50935698	50935698	1.38887193750107	-1.83032934485426	0.00187282002546664	0.0119470723670421
TRINITY_DN120396_c0_g1_i4	cisd3	Chr02	51509213	51509213	3.67319029817613	-3.88998198819597	6.65110182748168e-15	2.42650212060531e-13
TRINITY_DN132253_c2_g15_i1	dhdds	Chr02	51700887	51700887	3.13314156319397	-3.0549283577271	1.05925825470807e-07	1.62738833440253e-06
TRINITY_DN129633_c3_g2_i1	arid1a	Chr02	51910250	51910250	2.58583421632706	-5.63867149654745	1.04325936373619e-28	9.7111337611899e-27
TRINITY_DN118297_c0_g1_i1	pigv-like	Chr02	51959792	51959792	2.7271032599663	-2.43951238727691	8.08090146941852e-09	1.48584128035009e-07
TRINITY_DN129105_c3_g1_i3	ahdc1	Chr02	52307907	52307907	2.51840157104442	-2.24608223140103	5.3659253265944e-07	7.44437607364623e-06
TRINITY_DN122523_c0_g1_i1	Xetrov90004847m	Chr02	53354833	53354833	3.17187893116418	-1.14615871540085	0.00393127844551342	0.0225092806336396
TRINITY_DN128042_c2_g1_i1	eya3	Chr02	53585329	53585329	6.24180901024984	-3.14879264514759	5.56678692326261e-20	3.09090960767733e-18
TRINITY_DN120707_c0_g1_i4	manea	Chr02	53762094	53762094	4.85997078880371	-1.45057027855011	1.71981681859922e-06	2.19034416650471e-05
TRINITY_DN131427_c0_g1_i9	rragc	Chr02	54658816	54658816	7.28458238709741	-0.928047091856404	0.00510632009345199	0.0279660217274737
TRINITY_DN108162_c0_g1_i1	mycbp	Chr02	54679253	54679253	3.77157830322843	2.25566527934599	0.000589193288718069	0.004347940797742
TRINITY_DN123204_c8_g1_i1	rhbdl2	Chr02	54722616	54722616	0.220291566668718	-2.21748589740311	0.00130990982999884	0.00872659311606544
TRINITY_DN124749_c0_g1_i1	pnrc2	Chr02	54849501	54849501	5.19389718348536	-2.32801181403879	5.29209043688881e-14	1.75380154151293e-12
TRINITY_DN121638_c0_g1_i3	grhl3	Chr02	55205102	55205102	6.36286374546939	-2.64014659374171	7.58211904639192e-13	2.25849026041879e-11
TRINITY_DN132832_c1_g5_i6	med20	Chr02	62402684	62402684	5.05449013587216	-1.14749050469738	9.12303502862107e-05	0.000815053365877406
TRINITY_DN102412_c0_g1_i1	psma5	Chr02	63117655	63117655	0.867652378733509	-2.48430244121634	4.70277004676534e-06	5.48960049857316e-05
TRINITY_DN133614_c2_g1_i2	amigo1	Chr02	63198795	63198795	5.78967976959392	0.853682955669998	0.00806422977254945	0.0409749615916475
TRINITY_DN125155_c0_g3_i1	dstyk	Chr02	64180245	64180245	2.22666711130173	-2.12510703441326	1.16766708751765e-06	1.53341094340557e-05
TRINITY_DN130554_c2_g1_i3	dyrk3	Chr02	65700950	65700950	3.70705133255909	-0.966022006019716	0.00518527381874296	0.028306586420171
TRINITY_DN121209_c1_g1_i1	tspan2	Chr02	66403265	66403265	5.25600497770194	-3.02625650733157	2.17221894095985e-23	1.45498442767625e-21
TRINITY_DN125002_c0_g1_i1	adora1	Chr02	68009727	68009727	1.87272727021606	-1.29621452426223	0.00361710267882506	0.0210386911842802
TRINITY_DN126630_c4_g2_i1	med14-like	Chr02	70152404	70152404	4.01976153407266	-3.67711561506897	5.43599089619745e-24	3.80204015195645e-22
TRINITY_DN127810_c6_g3_i2	atp6ap2	Chr02	70208297	70208297	1.7928024703289	-1.46985973667959	0.00159296886866893	0.0103682207675652
TRINITY_DN123716_c2_g2_i19	dynlt3	Chr02	71534734	71534734	2.81365707436892	-1.28228434995214	0.0012124412692488	0.00816865367113105
TRINITY_DN125285_c2_g1_i3	ppp1r12b	Chr02	76740527	76740527	5.3067771819865	-9.90102273663448	6.2165417937412e-72	2.53865518831828e-69
TRINITY_DN110252_c0_g2_i2	ppard	Chr02	77328531	77328531	5.9012790794218	-1.08140443013227	0.000399473765233388	0.00308268096980925
TRINITY_DN128742_c10_g2_i3	tbc1d22b	Chr02	78440676	78440676	2.6871200075378	-2.19461472293044	1.84798730863337e-08	3.18510487864455e-07
TRINITY_DN120619_c0_g1_i2	csmd2	Chr02	83971527	83971527	4.30818578646173	-3.98512441234037	4.02016470760539e-31	4.24110625966087e-29
TRINITY_DN112760_c0_g1_i2	eef1a1o	Chr02	86678917	86678917	1.38314193761719	2.23427241596832	0.000159834696540757	0.00134985146154617
TRINITY_DN119820_c0_g1_i1	cap1	Chr02	86708138	86708138	3.82963888471076	-1.01567896999308	0.00308549046276545	0.0183901913904798
TRINITY_DN127071_c0_g1_i1	mycl	Chr02	86787902	86787902	6.76595908697938	-0.901055804878583	0.00674785925347039	0.035204831740906
TRINITY_DN106065_c0_g1_i2	trit1	Chr02	86808248	86808248	4.88249113856968	-1.29869460674153	2.65370524543076e-05	0.000266623663131197
TRINITY_DN129329_c6_g2_i1	LOC100495335	Chr02	86897619	86897619	3.35211934517627	1.10635425270715	0.00627072652676842	0.0331666022417484
TRINITY_DN23385_c0_g2_i1	tubd1	Chr02	87400017	87400017	3.18983701068604	-2.80034760946422	4.93227289991098e-07	6.88424573058688e-06
