Tissue_specific_index	Tissue_name
TRINITY_DN128222_c5_g1_i3	0.52374386538911	Brain_mean
TRINITY_DN119214_c0_g1_i2	0.838989333672524	G43_M_mean
TRINITY_DN94212_c0_g1_i1	0.529625	G31_mean
TRINITY_DN102061_c0_g3_i1	0.632270168855535	Brain_mean
TRINITY_DN82693_c0_g1_i1	0.757583417593529	G46_M_mean
TRINITY_DN121765_c1_g1_i1	0.957448260177394	Brain_mean
TRINITY_DN128623_c0_g3_i1	0.946786912751678	Brain_mean
TRINITY_DN127626_c0_g3_i1	0.510946402415989	Testis_mean
TRINITY_DN125646_c0_g1_i1	0.758538187071777	G43_M_mean
TRINITY_DN112186_c0_g1_i2	0.634731543624161	G23_mean
TRINITY_DN128434_c0_g1_i6	0.620507376558332	Brain_mean
TRINITY_DN107815_c0_g2_i1	0.808845643520566	Brain_mean
TRINITY_DN102213_c0_g1_i1	0.753468961919666	G43_M_mean
TRINITY_DN114596_c0_g2_i1	0.768517384649027	Ovary_mean
TRINITY_DN120511_c0_g1_i3	0.861597135740971	Brain_mean
TRINITY_DN123999_c6_g2_i3	0.751428851687157	Brain_mean
TRINITY_DN76006_c0_g1_i1	0.932860732232591	Brain_mean
TRINITY_DN120770_c0_g2_i1	0.656216038201877	G46_F_mean
TRINITY_DN61254_c0_g1_i1	0.809780907668232	Ovary_mean
TRINITY_DN127274_c0_g2_i1	0.83620166793025	G27_mean
TRINITY_DN140163_c0_g1_i1	0.737228637413395	G31_mean
TRINITY_DN103614_c0_g2_i2	0.990750032666928	Brain_mean
TRINITY_DN8881_c0_g1_i1	0.670048670909771	G46_F_mean
TRINITY_DN131416_c0_g1_i2	0.552148739705515	Testis_mean
TRINITY_DN203490_c0_g1_i1	0.56897512864494	Brain_mean
TRINITY_DN124239_c5_g1_i4	0.590832529494695	Brain_mean
TRINITY_DN123498_c2_g1_i1	0.421400294962353	G43_M_mean
TRINITY_DN121164_c1_g2_i1	0.474812030075188	G46_M_mean
TRINITY_DN161249_c0_g1_i1	0.45	G46_M_mean
TRINITY_DN117706_c0_g1_i1	0.87535801421449	Brain_mean
TRINITY_DN117634_c1_g1_i1	0.445937087226652	G43_F_mean
TRINITY_DN136318_c3_g3_i1	0.947082152974504	G31_mean
TRINITY_DN126356_c1_g3_i1	0.841037735849057	Ovary_mean
TRINITY_DN136578_c3_g3_i1	0.604074326628026	G43_M_mean
TRINITY_DN72899_c0_g1_i1	0.825641233986078	Ovary_mean
TRINITY_DN43882_c0_g1_i1	0.881772302211667	Brain_mean
TRINITY_DN129347_c0_g6_i2	0.941838366607138	Brain_mean
TRINITY_DN169041_c0_g1_i1	0.971298781308199	G27_mean
TRINITY_DN106031_c0_g1_i1	0.654998487852414	G43_M_mean
TRINITY_DN115163_c0_g1_i1	0.72981025052333	G27_mean
TRINITY_DN125613_c5_g2_i2	0.469849198868991	G46_M_mean
TRINITY_DN133680_c0_g2_i1	0.861082474226804	Ovary_mean
TRINITY_DN120182_c0_g1_i4	0.471467791842475	Testis_mean
TRINITY_DN125473_c4_g2_i1	0.933745889123796	Brain_mean
TRINITY_DN200103_c0_g1_i1	0.935313315926893	G31_mean
TRINITY_DN123330_c0_g1_i1	0.529425182481752	G23_mean
TRINITY_DN113795_c0_g1_i4	0.5136804090891	Brain_mean
TRINITY_DN87787_c0_g1_i1	0.874478732276897	G43_M_mean
TRINITY_DN128975_c2_g1_i4	0.692156789150371	Ovary_mean
TRINITY_DN136539_c9_g1_i2	0.822614856539342	Ovary_mean
TRINITY_DN128408_c3_g6_i1	0.676010983524713	Brain_mean
TRINITY_DN106096_c0_g1_i1	0.808025477707006	Ovary_mean
TRINITY_DN127931_c1_g1_i5	0.608428468579657	Testis_mean
TRINITY_DN118561_c1_g1_i1	0.85426950789514	Ovary_mean
TRINITY_DN102559_c0_g3_i1	0.683916703588835	G23_mean
TRINITY_DN123863_c0_g1_i1	0.690471092077088	G46_M_mean
TRINITY_DN135224_c9_g6_i1	0.517322306660706	G27_mean
TRINITY_DN136458_c4_g3_i1	0.780131374009616	Brain_mean
TRINITY_DN53268_c0_g1_i1	0.809893048128342	Brain_mean
TRINITY_DN135322_c0_g2_i1	0.468530605044981	Brain_mean
TRINITY_DN197055_c0_g1_i1	0.932317311449785	Ovary_mean
TRINITY_DN213402_c0_g1_i1	0.973892310749056	Ovary_mean
TRINITY_DN115885_c0_g2_i1	0.867103195390257	Brain_mean
TRINITY_DN121957_c0_g1_i4	0.733632355177132	Ovary_mean
TRINITY_DN112444_c0_g1_i3	0.788824732346927	G23_mean
TRINITY_DN132485_c2_g2_i9	0.621419606749407	G27_mean
TRINITY_DN113630_c0_g1_i1	0.75334612734967	Testis_mean
TRINITY_DN190696_c0_g1_i1	0.456603773584906	Brain_mean
TRINITY_DN75107_c0_g1_i1	0.959633607075174	Ovary_mean
TRINITY_DN131877_c0_g6_i1	0.922205140085224	Brain_mean
TRINITY_DN159347_c0_g1_i1	0.865836165600664	Liver_mean
TRINITY_DN127271_c1_g3_i7	0.768202634909362	G23_mean
TRINITY_DN91229_c0_g2_i1	0.739612188365651	Liver_mean
TRINITY_DN127075_c0_g2_i1	0.7272759350741	G27_mean
TRINITY_DN120931_c0_g1_i5	0.365353037766831	Brain_mean
TRINITY_DN124990_c0_g2_i1	0.918653777300394	Liver_mean
TRINITY_DN110378_c0_g1_i1	0.786470944309927	G46_M_mean
TRINITY_DN130109_c5_g4_i1	0.7408421327076	G46_M_mean
TRINITY_DN128849_c0_g1_i1	0.847381871022699	Ovary_mean
TRINITY_DN114256_c0_g1_i1	0.707185877667031	Ovary_mean
TRINITY_DN111938_c0_g1_i1	0.539627356016905	Brain_mean
TRINITY_DN114600_c0_g1_i1	0.324164753889314	G43_M_mean
TRINITY_DN90799_c0_g1_i1	0.507054767272245	G43_F_mean
TRINITY_DN115547_c0_g2_i1	0.493875051041241	Brain_mean
TRINITY_DN104964_c0_g2_i1	0.792090395480226	G46_F_mean
TRINITY_DN119813_c0_g5_i1	0.590297684674752	Ovary_mean
TRINITY_DN119539_c0_g2_i1	0.73202875399361	G43_F_mean
TRINITY_DN127929_c0_g1_i1	0.861362104853322	Ovary_mean
TRINITY_DN154119_c0_g1_i1	0.77998638529612	Ovary_mean
TRINITY_DN102573_c0_g1_i1	0.746219346049046	Brain_mean
TRINITY_DN141373_c0_g1_i1	0.918854242204496	Ovary_mean
TRINITY_DN146443_c0_g1_i1	0.7364978061428	G46_M_mean
TRINITY_DN132347_c2_g2_i1	0.482910239280943	G43_M_mean
TRINITY_DN136118_c3_g2_i3	0.425109135004042	Ovary_mean
TRINITY_DN116326_c0_g1_i1	0.879268292682927	G23_mean
TRINITY_DN135554_c4_g1_i1	0.901733467852885	Brain_mean
TRINITY_DN125414_c1_g3_i6	0.838385958085497	Brain_mean
TRINITY_DN125956_c0_g1_i1	0.460813887307911	Testis_mean
TRINITY_DN95726_c0_g1_i1	0.594409159146774	Testis_mean
TRINITY_DN97518_c0_g1_i1	0.539561518324607	G43_M_mean
TRINITY_DN136377_c0_g1_i5	0.593641351725553	Brain_mean
TRINITY_DN73297_c0_g2_i1	0.768021996333944	Brain_mean
TRINITY_DN130368_c4_g4_i1	0.8400076312299	Ovary_mean
TRINITY_DN127797_c4_g1_i1	0.573049001814882	G43_F_mean
TRINITY_DN133690_c1_g1_i2	0.701140635126377	Brain_mean
TRINITY_DN112840_c0_g1_i1	0.675148632580262	G43_M_mean
TRINITY_DN128515_c0_g1_i7	0.487441081375872	G43_M_mean
TRINITY_DN83402_c0_g1_i1	0.515728328865058	G31_mean
TRINITY_DN134984_c0_g1_i1	0.647526041666667	G46_M_mean
TRINITY_DN69587_c0_g2_i1	0.809984756097561	Brain_mean
TRINITY_DN133028_c0_g1_i1	0.763779012749265	Brain_mean
TRINITY_DN119379_c0_g1_i1	0.673993713880158	Testis_mean
TRINITY_DN128976_c1_g1_i1	0.45489305865372	Testis_mean
TRINITY_DN135551_c0_g2_i1	0.60163117353874	Brain_mean
TRINITY_DN123426_c1_g4_i1	0.439341317365269	G23_mean
TRINITY_DN128847_c0_g1_i11	0.669903735078937	Brain_mean
TRINITY_DN135460_c2_g3_i2	0.899996198947108	Liver_mean
TRINITY_DN130494_c1_g1_i1	0.963006590940962	Brain_mean
TRINITY_DN98835_c0_g3_i1	0.847193193693489	Ovary_mean
TRINITY_DN96847_c0_g1_i1	0.826492566058085	Brain_mean
TRINITY_DN133003_c3_g1_i1	0.744879834845947	G43_F_mean
TRINITY_DN114720_c1_g3_i1	0.798342360085344	Ovary_mean
TRINITY_DN135455_c2_g9_i1	0.978207901265984	Brain_mean
TRINITY_DN134318_c0_g3_i1	0.609888075401835	G43_M_mean
TRINITY_DN130367_c5_g5_i2	0.735504742002893	Ovary_mean
TRINITY_DN116635_c0_g1_i1	0.869977630835034	G27_mean
TRINITY_DN121157_c4_g3_i1	0.882089207302981	Ovary_mean
TRINITY_DN127727_c1_g2_i3	0.885167606051617	Ovary_mean
TRINITY_DN130895_c0_g1_i1	0.791820481977685	Ovary_mean
TRINITY_DN122149_c0_g2_i1	0.423436776285317	G23_mean
TRINITY_DN128113_c3_g1_i1	0.533942537251996	G43_F_mean
TRINITY_DN132947_c0_g1_i4	0.706170807964456	Ovary_mean
TRINITY_DN134257_c1_g9_i5	0.267459082371881	G43_M_mean
TRINITY_DN110298_c0_g2_i1	0.467196136701337	G46_F_mean
TRINITY_DN129504_c3_g4_i1	0.536556625829982	G43_M_mean
TRINITY_DN125638_c0_g1_i3	0.62053369903717	Brain_mean
TRINITY_DN119027_c0_g1_i5	0.64850352112676	G46_F_mean
TRINITY_DN117235_c0_g3_i1	0.904187930423198	Ovary_mean
TRINITY_DN132821_c9_g1_i1	0.658656542855188	Ovary_mean
TRINITY_DN133256_c3_g3_i1	0.79593236560855	Ovary_mean
TRINITY_DN34093_c0_g1_i1	0.885830370746572	Brain_mean
TRINITY_DN97690_c0_g5_i1	0.848495212038304	Ovary_mean
TRINITY_DN131085_c9_g2_i1	0.580572585634738	Ovary_mean
TRINITY_DN133682_c1_g1_i3	0.902775670391877	Ovary_mean
TRINITY_DN102940_c0_g1_i1	0.57599142550911	G43_M_mean
TRINITY_DN109562_c0_g2_i1	0.804119450739901	Brain_mean
TRINITY_DN123602_c3_g8_i2	0.769399202135637	Ovary_mean
TRINITY_DN22029_c0_g1_i1	0.758582502768549	Brain_mean
TRINITY_DN120342_c3_g4_i1	0.706353861192571	Testis_mean
TRINITY_DN116764_c0_g1_i2	0.563435126837938	Ovary_mean
TRINITY_DN134311_c3_g2_i1	0.732686593252928	Brain_mean
TRINITY_DN126007_c1_g4_i4	0.686461199779857	Brain_mean
TRINITY_DN119788_c0_g1_i2	0.520275501343951	Liver_mean
TRINITY_DN22340_c0_g1_i1	0.705495689655172	Brain_mean
TRINITY_DN135454_c0_g10_i2	0.637743613310217	Ovary_mean
TRINITY_DN119400_c0_g1_i4	0.969221411192214	Brain_mean
TRINITY_DN131118_c1_g1_i1	0.905421686746988	Brain_mean
TRINITY_DN118108_c0_g2_i1	0.85590577284339	Ovary_mean
TRINITY_DN215485_c0_g1_i1	0.397613065326633	G43_F_mean
TRINITY_DN129374_c0_g1_i1	0.749529411764706	Brain_mean
TRINITY_DN128414_c0_g1_i5	0.815898900328148	Liver_mean
TRINITY_DN115491_c0_g3_i1	0.550488354620586	Ovary_mean
TRINITY_DN23600_c0_g2_i1	0.767029494382023	Brain_mean
TRINITY_DN129757_c0_g1_i1	0.800207008408383	Ovary_mean
TRINITY_DN115664_c0_g1_i1	0.471106941838649	G46_M_mean
TRINITY_DN124580_c0_g5_i1	0.703631422924901	Ovary_mean
TRINITY_DN376_c0_g1_i1	0.887232589895312	Liver_mean
TRINITY_DN127046_c1_g11_i1	0.564598331275038	G46_M_mean
TRINITY_DN122996_c0_g2_i1	0.528914405010438	G46_F_mean
TRINITY_DN114451_c0_g1_i2	0.684338028169014	G43_F_mean
TRINITY_DN120501_c0_g1_i2	0.692062974697937	Ovary_mean
TRINITY_DN124655_c3_g4_i1	0.837377742532382	Liver_mean
TRINITY_DN106408_c0_g1_i1	0.452185407120197	G46_F_mean
TRINITY_DN134539_c1_g2_i10	0.720234467110093	G46_M_mean
TRINITY_DN134750_c8_g2_i1	0.628068144227588	Ovary_mean
TRINITY_DN82541_c0_g1_i1	0.753332456947548	G46_F_mean
TRINITY_DN217062_c0_g1_i1	0.780271138066358	Brain_mean
TRINITY_DN114610_c0_g1_i1	0.796648793565684	G46_M_mean
TRINITY_DN117721_c0_g1_i1	0.938492207321493	Brain_mean
TRINITY_DN135049_c7_g1_i1	0.733645928636779	Brain_mean
TRINITY_DN122139_c2_g2_i3	0.657301935012778	Testis_mean
TRINITY_DN132176_c6_g7_i1	0.940249525359371	Ovary_mean
TRINITY_DN133278_c0_g1_i1	0.816695265973554	Brain_mean
TRINITY_DN131962_c1_g8_i4	0.644509048121399	G46_M_mean
TRINITY_DN127692_c0_g1_i1	0.544953155382712	G43_M_mean
TRINITY_DN75750_c0_g1_i1	0.97005076142132	Brain_mean
TRINITY_DN133900_c0_g3_i1	0.5724	G46_M_mean
TRINITY_DN183163_c0_g1_i1	0.990775083214456	Ovary_mean
TRINITY_DN114327_c0_g1_i1	0.730135120209123	Brain_mean
TRINITY_DN111302_c0_g1_i1	0.681695185037803	G43_M_mean
TRINITY_DN96955_c0_g1_i1	0.810182435299109	Ovary_mean
TRINITY_DN132388_c0_g6_i3	0.679594098496918	Ovary_mean
TRINITY_DN71975_c0_g2_i1	0.742028985507246	G43_M_mean
TRINITY_DN130648_c3_g1_i1	0.43528156996587	G23_mean
TRINITY_DN65712_c0_g2_i1	0.634950307619498	Brain_mean
TRINITY_DN138517_c0_g1_i1	0.793430917529454	Brain_mean
TRINITY_DN128435_c3_g1_i1	0.323127035830619	Brain_mean
TRINITY_DN175919_c0_g1_i1	0.781629065338412	Brain_mean
TRINITY_DN127386_c0_g1_i14	0.511602982292637	Testis_mean
TRINITY_DN118485_c0_g1_i3	0.772999567993088	Liver_mean
TRINITY_DN131521_c0_g1_i1	0.921065149948294	Brain_mean
TRINITY_DN107791_c0_g1_i1	0.963406839245766	Brain_mean
TRINITY_DN124410_c0_g1_i1	0.567699470219939	G46_M_mean
TRINITY_DN104645_c0_g2_i1	0.794151212553495	Brain_mean
TRINITY_DN109468_c0_g1_i1	0.669240652194069	G43_F_mean
TRINITY_DN85725_c0_g1_i1	0.900524737631184	G23_mean
TRINITY_DN136319_c7_g1_i1	0.673382889330071	G43_F_mean
TRINITY_DN136717_c7_g2_i2	0.585910038725052	G23_mean
TRINITY_DN128830_c1_g2_i5	0.828671437461108	Brain_mean
TRINITY_DN66703_c0_g1_i1	0.885558426643698	G46_M_mean
TRINITY_DN130996_c0_g6_i1	0.799151515151515	Ovary_mean
TRINITY_DN127557_c7_g3_i3	0.854716443431177	G46_F_mean
TRINITY_DN154039_c0_g1_i1	0.627811764705882	Brain_mean
TRINITY_DN92427_c0_g1_i2	0.736355115158007	G46_M_mean
TRINITY_DN128674_c1_g3_i6	0.727245227211616	Testis_mean
TRINITY_DN110698_c0_g1_i1	0.578240627297231	Brain_mean
TRINITY_DN136252_c11_g2_i1	0.614571361095804	Brain_mean
TRINITY_DN123519_c5_g9_i1	0.748440979955457	Brain_mean
TRINITY_DN117322_c0_g1_i1	0.510605600283559	Brain_mean
TRINITY_DN121960_c3_g2_i1	0.83322898238597	Brain_mean
TRINITY_DN128891_c1_g1_i1	0.837696783025325	Ovary_mean
TRINITY_DN92982_c0_g1_i1	0.501387645478961	G43_M_mean
TRINITY_DN135829_c0_g1_i5	0.872582593250444	Ovary_mean
TRINITY_DN109907_c0_g1_i1	0.567096168881939	Testis_mean
TRINITY_DN122119_c0_g2_i1	0.7885872297637	G43_M_mean
TRINITY_DN134342_c3_g1_i5	0.965445106123072	G31_mean
TRINITY_DN108742_c0_g1_i1	0.727419486343253	Testis_mean
TRINITY_DN134205_c3_g1_i1	0.853508329126704	G46_F_mean
TRINITY_DN125397_c2_g2_i1	0.731488616462347	G43_M_mean
TRINITY_DN68581_c0_g2_i1	0.951908561569981	G43_M_mean
TRINITY_DN128184_c1_g1_i1	0.672421281216069	Brain_mean
TRINITY_DN121057_c0_g2_i4	0.569250985545335	G46_M_mean
TRINITY_DN147824_c0_g1_i1	0.765870910698497	Testis_mean
TRINITY_DN136457_c10_g1_i5	0.966245009485517	Brain_mean
TRINITY_DN114914_c0_g1_i1	0.668060315284441	Brain_mean
TRINITY_DN127184_c4_g1_i1	0.413789795028347	G43_F_mean
TRINITY_DN42968_c0_g1_i1	0.750458320163214	Brain_mean
TRINITY_DN135791_c2_g4_i3	0.723628800328677	Ovary_mean
TRINITY_DN181977_c0_g1_i1	0.93334549434513	Ovary_mean
TRINITY_DN132193_c0_g1_i6	0.847917035986527	Brain_mean
TRINITY_DN127561_c5_g1_i1	0.815151551556362	Brain_mean
TRINITY_DN165261_c0_g1_i1	0.958425110132159	Ovary_mean
TRINITY_DN132077_c1_g3_i1	0.828324388789505	Testis_mean
TRINITY_DN107071_c0_g1_i1	0.672957512953368	G23_mean
TRINITY_DN131931_c3_g4_i1	0.41692033998814	Brain_mean
TRINITY_DN105644_c1_g1_i1	0.738934169278997	G46_M_mean
TRINITY_DN127913_c0_g1_i1	0.799051094890511	G23_mean
TRINITY_DN188190_c0_g1_i1	0.464295715485858	G43_M_mean
TRINITY_DN126796_c0_g13_i2	0.78121055858065	Ovary_mean
TRINITY_DN129107_c0_g2_i2	0.63203125	Brain_mean
TRINITY_DN79653_c0_g2_i1	0.415760869565217	G43_M_mean
TRINITY_DN120263_c0_g1_i1	0.839601430761369	G43_M_mean
TRINITY_DN129434_c2_g2_i1	0.784301732925586	G46_M_mean
TRINITY_DN126902_c0_g6_i1	0.797994702989028	Testis_mean
TRINITY_DN124520_c5_g1_i1	0.809460374802438	Brain_mean
TRINITY_DN152712_c0_g1_i1	0.981639528354857	Ovary_mean
TRINITY_DN132547_c1_g8_i2	0.755385986806917	Brain_mean
TRINITY_DN122956_c3_g1_i1	0.730871124235393	Ovary_mean
TRINITY_DN121239_c1_g1_i1	0.722465034965035	G27_mean
TRINITY_DN117539_c0_g1_i1	0.650601732088629	G43_M_mean
TRINITY_DN135869_c1_g3_i2	0.598707726147924	G46_M_mean
TRINITY_DN155323_c0_g1_i1	0.80924713584288	Ovary_mean
TRINITY_DN180681_c0_g1_i1	0.850856531049251	G23_mean
TRINITY_DN124921_c5_g1_i1	0.960802118804389	Ovary_mean
TRINITY_DN98734_c0_g1_i1	0.938411030860144	Ovary_mean
TRINITY_DN175895_c0_g1_i1	0.434977223212517	G43_M_mean
TRINITY_DN82397_c0_g2_i1	0.991893057352307	Brain_mean
TRINITY_DN135734_c2_g3_i1	0.97098318240621	Brain_mean
TRINITY_DN129930_c1_g3_i2	0.670944668676238	Ovary_mean
TRINITY_DN124502_c0_g2_i8	0.717950276578931	Ovary_mean
TRINITY_DN102549_c0_g1_i1	0.810253164556962	Ovary_mean
TRINITY_DN134421_c3_g3_i2	0.957227722772277	Brain_mean
TRINITY_DN133692_c2_g4_i1	0.93316822893941	Ovary_mean
TRINITY_DN121327_c0_g1_i1	0.756189760815624	G46_F_mean
TRINITY_DN128653_c3_g3_i1	0.527483035163479	G43_F_mean
TRINITY_DN115109_c2_g1_i1	0.713703067160233	G43_F_mean
TRINITY_DN127877_c4_g5_i1	0.615461194636327	Brain_mean
TRINITY_DN123553_c0_g1_i1	0.449108182317408	G43_M_mean
TRINITY_DN133113_c0_g3_i1	0.756612647615153	Brain_mean
TRINITY_DN113233_c0_g1_i1	0.769985052316891	G46_F_mean
TRINITY_DN133890_c0_g2_i4	0.494383922797592	G23_mean
TRINITY_DN128521_c1_g1_i4	0.530034356211447	Ovary_mean
TRINITY_DN124585_c0_g1_i1	0.53474646716542	G46_M_mean
TRINITY_DN128334_c1_g2_i2	0.750679388106014	G46_M_mean
TRINITY_DN123379_c0_g1_i2	0.922955754042771	Ovary_mean
TRINITY_DN119521_c1_g1_i5	0.920920583890868	Brain_mean
TRINITY_DN131211_c4_g3_i2	0.355542658154382	Brain_mean
TRINITY_DN113560_c0_g1_i1	0.925768911055694	G23_mean
TRINITY_DN134756_c0_g1_i1	0.38831574413095	Brain_mean
TRINITY_DN170004_c0_g1_i1	0.672517931294828	Ovary_mean
TRINITY_DN92316_c0_g1_i1	0.753948462177889	G46_M_mean
TRINITY_DN117897_c2_g4_i3	0.725644332144145	Liver_mean
TRINITY_DN117073_c0_g1_i1	0.566706916537867	Brain_mean
TRINITY_DN151045_c0_g1_i1	0.917917205692109	Brain_mean
TRINITY_DN134124_c0_g2_i1	0.750761421319797	Ovary_mean
TRINITY_DN109892_c0_g1_i1	0.740076040273182	G43_F_mean
TRINITY_DN134606_c0_g3_i1	0.753226785353024	Ovary_mean
TRINITY_DN127392_c3_g3_i5	0.706552933673469	Brain_mean
TRINITY_DN133865_c5_g1_i1	0.635163849603311	G43_F_mean
TRINITY_DN4687_c0_g1_i1	0.850715513431223	G46_M_mean
TRINITY_DN133633_c2_g2_i1	0.974972273567468	Ovary_mean
TRINITY_DN125281_c1_g3_i5	0.677196044211751	Brain_mean
TRINITY_DN52781_c0_g2_i1	0.695096774193548	G43_M_mean
TRINITY_DN67882_c0_g1_i1	0.677486910994764	G23_mean
TRINITY_DN126582_c1_g1_i4	0.61147517013145	Liver_mean
TRINITY_DN44076_c0_g2_i1	0.781613722531012	Ovary_mean
TRINITY_DN86910_c0_g3_i1	0.828464673913044	G23_mean
TRINITY_DN98183_c0_g1_i2	0.89790716949855	Ovary_mean
TRINITY_DN125645_c0_g1_i6	0.670102782652294	Brain_mean
TRINITY_DN130672_c2_g3_i5	0.564287671232877	G27_mean
TRINITY_DN121229_c0_g1_i4	0.927819785261257	Liver_mean
TRINITY_DN136418_c2_g4_i1	0.822073342736248	G46_M_mean
TRINITY_DN123530_c0_g2_i3	0.701288738876956	Ovary_mean
TRINITY_DN123398_c4_g2_i4	0.446182917611489	G23_mean
TRINITY_DN128921_c0_g2_i1	0.79118460120815	Brain_mean
TRINITY_DN129701_c1_g3_i2	0.5228380595266	G43_M_mean
TRINITY_DN86323_c0_g1_i1	0.673311748381129	Brain_mean
TRINITY_DN102279_c0_g2_i1	0.280008093889114	G46_F_mean
TRINITY_DN130964_c0_g1_i5	0.539778761061947	Brain_mean
TRINITY_DN93884_c0_g1_i1	0.971408693716257	Ovary_mean
TRINITY_DN134428_c0_g1_i1	0.992055485498108	Liver_mean
TRINITY_DN111534_c0_g1_i1	0.791737664181754	G31_mean
TRINITY_DN131742_c0_g1_i1	0.770378082478817	G46_M_mean
TRINITY_DN128130_c4_g11_i1	0.641393954534099	G43_M_mean
TRINITY_DN23766_c0_g1_i1	0.812064965197216	Brain_mean
TRINITY_DN113584_c0_g2_i1	0.954308884913536	G27_mean
TRINITY_DN49909_c0_g1_i1	0.68041018387553	Brain_mean
TRINITY_DN4294_c0_g2_i1	0.930280466617027	Brain_mean
TRINITY_DN116460_c1_g2_i1	0.919878172588832	Brain_mean
TRINITY_DN128128_c0_g3_i1	0.555267748411941	Liver_mean
TRINITY_DN130550_c0_g1_i3	0.773634008478568	G46_M_mean
TRINITY_DN107794_c0_g1_i2	0.924536573146293	G31_mean
TRINITY_DN181704_c0_g1_i1	0.819732441471572	G46_M_mean
TRINITY_DN134724_c7_g3_i1	0.942932675361297	Brain_mean
TRINITY_DN121948_c0_g1_i1	0.424642201834862	Ovary_mean
TRINITY_DN117817_c0_g1_i1	0.416494857369163	G23_mean
TRINITY_DN127631_c0_g1_i3	0.887816108175812	Ovary_mean
TRINITY_DN126880_c2_g1_i1	0.710031354029573	Brain_mean
TRINITY_DN126281_c6_g3_i1	0.9916989427405	Brain_mean
TRINITY_DN208415_c0_g1_i1	0.718786367414796	G43_F_mean
