ID	Tissue_specific_index	Tissue_name
774	TRINITY_DN114812_c0_g1_i1	0.970199427150146	Brain_mean
805	TRINITY_DN19645_c0_g1_i1	0.922613296544758	Brain_mean
888	TRINITY_DN127356_c3_g3_i1	0.910101295427813	G31_mean
892	TRINITY_DN143632_c0_g1_i1	0.903647745324109	Ovary_mean
906	TRINITY_DN176940_c0_g1_i1	0.978575530063561	Ovary_mean
930	TRINITY_DN174964_c0_g1_i1	0.968186241282831	Brain_mean
968	TRINITY_DN129121_c4_g14_i1	0.984285408246954	Ovary_mean
986	TRINITY_DN187762_c0_g1_i1	0.987597662238136	Brain_mean
1003	TRINITY_DN18941_c0_g1_i1	0.906055234628889	Ovary_mean
1013	TRINITY_DN180979_c0_g1_i1	0.950777773538645	Brain_mean
1035	TRINITY_DN197762_c0_g1_i1	0.904067156995825	Ovary_mean
1050	TRINITY_DN75845_c0_g1_i1	0.997447647952926	Ovary_mean
1057	TRINITY_DN136740_c7_g1_i8	0.938409594505232	G23_mean
1087	TRINITY_DN104965_c0_g2_i1	0.91688413777478	Ovary_mean
1093	TRINITY_DN115010_c0_g2_i1	0.900112734319736	Ovary_mean
1110	TRINITY_DN110205_c0_g1_i1	0.927238994552369	Liver_mean
1122	TRINITY_DN121477_c0_g2_i1	0.906780688426139	Brain_mean
1125	TRINITY_DN171569_c0_g1_i1	0.94349433026276	Ovary_mean
1140	TRINITY_DN147655_c0_g1_i1	0.911884812295286	Brain_mean
1147	TRINITY_DN124613_c2_g1_i1	0.963261857675966	Ovary_mean
1167	TRINITY_DN163209_c0_g1_i1	0.976413467347482	Brain_mean
1194	TRINITY_DN45270_c0_g1_i1	0.905386226894216	Testis_mean
1207	TRINITY_DN129075_c0_g4_i1	0.903706007353501	Brain_mean
1216	TRINITY_DN97917_c0_g1_i1	0.956399454110666	Ovary_mean
1234	TRINITY_DN179801_c0_g1_i1	0.901368608850128	Ovary_mean
1235	TRINITY_DN136740_c7_g2_i1	0.902941270894369	G23_mean
1239	TRINITY_DN118761_c0_g1_i1	0.918443494846085	Testis_mean
1285	TRINITY_DN101630_c0_g3_i1	0.908828554416319	Brain_mean
1288	TRINITY_DN125999_c6_g3_i1	0.91378293890287	Ovary_mean
1292	TRINITY_DN146529_c0_g1_i1	0.977309448868002	Testis_mean
1357	TRINITY_DN179288_c0_g1_i1	0.992902335670411	Brain_mean
1362	TRINITY_DN36093_c0_g2_i1	0.960315644019275	Ovary_mean
1375	TRINITY_DN106508_c1_g1_i1	0.939844596312563	Brain_mean
1389	TRINITY_DN82185_c0_g2_i1	0.981548328383337	Ovary_mean
1398	TRINITY_DN127901_c1_g2_i1	0.932719626226117	Liver_mean
1402	TRINITY_DN101292_c0_g1_i3	0.903083266970027	Brain_mean
1421	TRINITY_DN99662_c0_g2_i1	0.90890076652881	Ovary_mean
1428	TRINITY_DN163835_c0_g1_i1	0.940401146525993	Brain_mean
1479	TRINITY_DN130536_c0_g1_i1	0.943414589451158	Brain_mean
1483	TRINITY_DN47406_c0_g1_i1	0.966945772869461	Brain_mean
1515	TRINITY_DN67260_c0_g1_i1	0.907866754969437	Ovary_mean
1548	TRINITY_DN102987_c0_g1_i1	0.901475220479247	G31_mean
1552	TRINITY_DN133129_c0_g1_i1	0.924018334919857	Ovary_mean
1554	TRINITY_DN112337_c1_g1_i1	0.922808894233055	Brain_mean
1598	TRINITY_DN115543_c0_g3_i1	0.953557589715455	Brain_mean
1599	TRINITY_DN97492_c0_g1_i1	0.906956547428037	G31_mean
1611	TRINITY_DN115854_c0_g2_i1	0.911905894339321	G31_mean
1629	TRINITY_DN54218_c0_g1_i1	0.994369778926199	Ovary_mean
1636	TRINITY_DN57905_c0_g2_i1	0.932877331857257	Ovary_mean
1751	TRINITY_DN167783_c0_g1_i1	0.931797778592231	Ovary_mean
1756	TRINITY_DN129912_c3_g5_i1	0.98611681897303	Brain_mean
1775	TRINITY_DN128838_c2_g3_i1	0.941306416632884	Liver_mean
1796	TRINITY_DN2093_c0_g1_i1	0.989717430329624	Ovary_mean
1805	TRINITY_DN108672_c0_g2_i1	0.945550834309358	Brain_mean
1818	TRINITY_DN109776_c0_g2_i1	0.925943830825917	G27_mean
1825	TRINITY_DN132987_c0_g1_i1	0.923580249649469	Brain_mean
1827	TRINITY_DN103087_c0_g1_i2	0.907903536692763	Ovary_mean
1843	TRINITY_DN92329_c0_g1_i1	0.983431915411199	Ovary_mean
1850	TRINITY_DN85536_c0_g1_i1	0.911736109298945	Ovary_mean
1857	TRINITY_DN24599_c0_g1_i1	0.99676025020808	Ovary_mean
1859	TRINITY_DN59296_c0_g2_i1	0.966436532512822	Brain_mean
1877	TRINITY_DN212637_c0_g1_i1	0.929720109219475	Liver_mean
1901	TRINITY_DN107124_c0_g3_i1	0.917757705458522	Brain_mean
1952	TRINITY_DN78431_c0_g1_i1	0.900412154812769	Ovary_mean
1997	TRINITY_DN85373_c0_g3_i1	0.960632870134928	Brain_mean
2005	TRINITY_DN133073_c1_g4_i1	0.900585848197612	Brain_mean
2038	TRINITY_DN27358_c0_g2_i1	0.911989878975864	Ovary_mean
2055	TRINITY_DN117948_c0_g2_i3	0.910824606139	Testis_mean
2065	TRINITY_DN194381_c0_g1_i1	0.915785893415776	G23_mean
2075	TRINITY_DN94207_c0_g1_i1	0.923737107598439	Brain_mean
2104	TRINITY_DN132849_c1_g1_i1	0.912859966311049	Ovary_mean
2113	TRINITY_DN73586_c0_g2_i1	0.919085597006945	Ovary_mean
2115	TRINITY_DN191074_c0_g1_i1	0.96851966176551	Brain_mean
2116	TRINITY_DN114957_c0_g1_i3	0.921710824818379	Ovary_mean
2123	TRINITY_DN104497_c0_g1_i2	0.949725850857652	Ovary_mean
2144	TRINITY_DN16534_c0_g1_i1	0.947543718439768	Brain_mean
2148	TRINITY_DN133661_c0_g2_i1	0.947585136382331	Testis_mean
2164	TRINITY_DN128175_c8_g1_i1	0.910097284350051	Brain_mean
2177	TRINITY_DN906_c0_g1_i1	0.915740124231653	Brain_mean
2194	TRINITY_DN8975_c0_g1_i1	0.908889183070281	Ovary_mean
2210	TRINITY_DN152349_c0_g1_i1	0.918814736481807	Brain_mean
2222	TRINITY_DN92455_c0_g1_i1	0.900778519679961	G31_mean
2229	TRINITY_DN49872_c0_g1_i1	0.942418082658858	G46_M_mean
2232	TRINITY_DN218491_c0_g1_i1	0.952811851803772	Ovary_mean
2252	TRINITY_DN93028_c0_g2_i1	0.917728942275981	Brain_mean
2269	TRINITY_DN55018_c0_g1_i1	0.904299663624532	Ovary_mean
2286	TRINITY_DN181053_c0_g1_i1	0.907272289567267	Brain_mean
2299	TRINITY_DN179232_c0_g1_i1	0.973133505911968	Brain_mean
2307	TRINITY_DN111185_c0_g1_i1	0.917797901213219	Brain_mean
2315	TRINITY_DN94385_c0_g1_i1	0.954769098268432	Ovary_mean
2325	TRINITY_DN26898_c0_g1_i1	0.951699037109248	Brain_mean
2330	TRINITY_DN104289_c0_g1_i1	0.926393195492661	Brain_mean
2349	TRINITY_DN94385_c0_g2_i1	0.933628171710798	Ovary_mean
2364	TRINITY_DN109380_c0_g3_i1	0.934831726638503	Brain_mean
2365	TRINITY_DN17651_c0_g1_i1	0.99247954930039	Ovary_mean
2367	TRINITY_DN130370_c2_g7_i1	0.930266592762313	Brain_mean
2378	TRINITY_DN134349_c1_g1_i1	0.901464775825715	Brain_mean
2395	TRINITY_DN15106_c0_g2_i1	0.939767730030312	G31_mean
2403	TRINITY_DN50971_c0_g2_i1	0.962291873494764	Ovary_mean
2488	TRINITY_DN120835_c1_g3_i1	0.91475195640643	Ovary_mean
2494	TRINITY_DN117124_c1_g2_i1	0.921764787956075	Brain_mean
2498	TRINITY_DN142259_c0_g1_i1	0.911604016254115	Brain_mean
2507	TRINITY_DN13925_c0_g1_i1	0.933167690027345	Brain_mean
2549	TRINITY_DN127771_c1_g6_i1	0.954333133039015	Brain_mean
2596	TRINITY_DN50697_c0_g2_i1	0.949906461199316	Ovary_mean
2602	TRINITY_DN97658_c0_g1_i1	0.906070061078938	G27_mean
2619	TRINITY_DN129009_c1_g2_i1	0.952462368244982	Brain_mean
2641	TRINITY_DN95196_c0_g3_i1	0.928147960559634	Ovary_mean
2659	TRINITY_DN120053_c0_g2_i1	0.905591814627149	Brain_mean
2661	TRINITY_DN134744_c1_g3_i1	0.989301407217445	Brain_mean
2672	TRINITY_DN93533_c0_g2_i1	0.909945140095408	Ovary_mean
2675	TRINITY_DN110644_c0_g2_i1	0.91031630620567	Ovary_mean
2688	TRINITY_DN111030_c0_g1_i1	0.952049435653403	Brain_mean
2699	TRINITY_DN24651_c0_g1_i1	0.976359771214227	Ovary_mean
2729	TRINITY_DN109380_c0_g1_i1	0.925188315994073	Brain_mean
2739	TRINITY_DN83284_c0_g2_i1	0.921135662402576	Ovary_mean
2746	TRINITY_DN134261_c5_g11_i1	0.935313304504765	Brain_mean
2749	TRINITY_DN96126_c0_g5_i1	0.938220031974506	Brain_mean
2807	TRINITY_DN71278_c0_g2_i1	0.96150442515437	Ovary_mean
2836	TRINITY_DN114568_c0_g2_i2	0.972940940052105	Brain_mean
2851	TRINITY_DN179204_c0_g1_i1	0.960415956809772	Brain_mean
2884	TRINITY_DN104410_c0_g1_i1	0.926954816813295	Brain_mean
2948	TRINITY_DN135699_c6_g2_i1	0.950581421863653	Ovary_mean
2950	TRINITY_DN107876_c0_g1_i1	0.924018947376881	Brain_mean
2964	TRINITY_DN181854_c0_g2_i1	0.934980245214609	Brain_mean
2984	TRINITY_DN187845_c0_g1_i1	0.918484435997577	G46_F_mean
2995	TRINITY_DN153256_c0_g2_i1	0.906106890050888	Brain_mean
3009	TRINITY_DN120962_c4_g3_i1	0.928750810732976	Ovary_mean
3013	TRINITY_DN140679_c0_g1_i1	0.913072334812784	Ovary_mean
3060	TRINITY_DN52204_c0_g1_i1	0.923361631292203	Ovary_mean
3071	TRINITY_DN154226_c0_g1_i1	0.921147839989731	Brain_mean
3080	TRINITY_DN44156_c0_g1_i1	0.982298970920754	Brain_mean
3083	TRINITY_DN153814_c0_g1_i1	0.962496032398447	Ovary_mean
3095	TRINITY_DN185550_c0_g1_i1	0.954392384886262	Ovary_mean
3098	TRINITY_DN88175_c0_g1_i1	0.945059085624934	Ovary_mean
3099	TRINITY_DN129088_c5_g4_i1	0.958562199824697	Ovary_mean
3118	TRINITY_DN130536_c0_g2_i1	0.927806409226467	Brain_mean
3119	TRINITY_DN12067_c0_g1_i1	0.968418729318734	Brain_mean
3155	TRINITY_DN113058_c0_g2_i1	0.964882503917974	Brain_mean
3181	TRINITY_DN68171_c0_g3_i1	1	Ovary_mean
3218	TRINITY_DN140102_c0_g1_i1	0.962003500852286	Ovary_mean
3224	TRINITY_DN84488_c0_g2_i1	0.906977476418969	Brain_mean
3260	TRINITY_DN116342_c0_g1_i1	0.902283965410551	Testis_mean
3285	TRINITY_DN128648_c7_g1_i1	0.995581539373799	Ovary_mean
3291	TRINITY_DN113570_c0_g4_i1	0.939543624350328	Brain_mean
3315	TRINITY_DN110753_c0_g1_i1	0.913229818387766	Ovary_mean
3336	TRINITY_DN120314_c0_g2_i1	0.925924165982026	Ovary_mean
3339	TRINITY_DN114878_c0_g2_i2	0.991076050773351	Brain_mean
3340	TRINITY_DN69313_c0_g2_i1	0.919574121858328	Ovary_mean
3345	TRINITY_DN17108_c0_g1_i1	0.916097676607917	Brain_mean
3356	TRINITY_DN130947_c1_g1_i1	0.972392272621937	Ovary_mean
3359	TRINITY_DN71042_c0_g2_i1	0.986936080209521	Brain_mean
3366	TRINITY_DN123147_c0_g1_i1	0.920710154478327	Ovary_mean
3417	TRINITY_DN111435_c0_g1_i1	0.972602085543854	Brain_mean
3422	TRINITY_DN96106_c0_g1_i1	0.991740947992254	Ovary_mean
3447	TRINITY_DN170456_c0_g1_i1	0.908470816527083	Ovary_mean
3451	TRINITY_DN168525_c0_g1_i1	0.966894793122825	Brain_mean
3457	TRINITY_DN126126_c1_g3_i1	0.906555186910357	Ovary_mean
3487	TRINITY_DN60423_c0_g2_i1	0.97607281167027	Ovary_mean
3492	TRINITY_DN185825_c0_g1_i1	0.981743603684406	Brain_mean
3502	TRINITY_DN104758_c0_g2_i1	0.925790338095962	Brain_mean
3510	TRINITY_DN217027_c0_g1_i1	0.944403084154908	Brain_mean
3522	TRINITY_DN122980_c1_g6_i1	0.903398384154907	Brain_mean
3541	TRINITY_DN120097_c0_g1_i1	0.935279170300232	Brain_mean
3570	TRINITY_DN108515_c0_g2_i1	0.92174057598499	G27_mean
3577	TRINITY_DN145459_c0_g1_i1	0.980490022127317	Ovary_mean
3580	TRINITY_DN40652_c0_g1_i1	0.907434530426737	Ovary_mean
3581	TRINITY_DN127163_c0_g2_i1	0.912861180351332	Ovary_mean
3584	TRINITY_DN90918_c0_g1_i1	0.907658547308758	Ovary_mean
3644	TRINITY_DN94165_c0_g1_i1	0.974175960581862	Brain_mean
3663	TRINITY_DN91184_c0_g1_i1	0.924737720515664	Brain_mean
3666	TRINITY_DN167774_c0_g1_i1	0.991162581782539	Liver_mean
3667	TRINITY_DN132332_c0_g7_i1	0.94641819078624	Brain_mean
3669	TRINITY_DN134436_c0_g2_i1	0.928856653318723	Ovary_mean
3684	TRINITY_DN132848_c0_g1_i1	0.921136773650692	Brain_mean
3722	TRINITY_DN211858_c0_g1_i1	0.974930009824312	Ovary_mean
3727	TRINITY_DN131473_c0_g1_i1	0.916385154461267	Testis_mean
3750	TRINITY_DN121453_c0_g1_i1	0.912420758095582	G23_mean
3786	TRINITY_DN132015_c0_g4_i1	0.921192693254295	Brain_mean
3798	TRINITY_DN107841_c0_g2_i2	0.933254839768784	Ovary_mean
3800	TRINITY_DN123290_c1_g1_i1	0.903720516944283	Brain_mean
3828	TRINITY_DN137576_c0_g1_i1	0.939952360520298	Brain_mean
3837	TRINITY_DN93137_c0_g1_i1	0.984941706830522	Brain_mean
3886	TRINITY_DN214472_c0_g1_i1	0.961607440322151	Brain_mean
3911	TRINITY_DN69007_c0_g1_i1	0.906534103363277	Brain_mean
3920	TRINITY_DN134242_c3_g2_i1	0.905671252702186	Testis_mean
3945	TRINITY_DN93749_c0_g1_i1	0.909351306040648	G27_mean
3963	TRINITY_DN134074_c0_g2_i1	0.909095173902787	Brain_mean
3971	TRINITY_DN117523_c0_g1_i1	0.947780792499824	Ovary_mean
4023	TRINITY_DN170856_c0_g1_i1	0.981924671629385	Ovary_mean
4039	TRINITY_DN7978_c0_g1_i1	0.906298338846385	Brain_mean
4064	TRINITY_DN130719_c1_g4_i3	0.921447058896078	G46_M_mean
4102	TRINITY_DN135465_c2_g3_i1	0.960623526476204	Brain_mean
4148	TRINITY_DN137338_c0_g1_i1	0.965296184963731	Brain_mean
4162	TRINITY_DN67085_c0_g1_i1	0.922543924608871	Brain_mean
4172	TRINITY_DN75326_c0_g1_i2	0.902468674748693	Ovary_mean
4176	TRINITY_DN49346_c0_g1_i1	0.95817637910195	Brain_mean
4188	TRINITY_DN14370_c0_g1_i1	0.93674178182576	Brain_mean
4199	TRINITY_DN126783_c1_g4_i1	0.913671734007729	G31_mean
4213	TRINITY_DN28900_c0_g1_i1	0.978665884780045	Brain_mean
4232	TRINITY_DN79319_c0_g1_i1	0.920722468997688	Testis_mean
4244	TRINITY_DN38345_c0_g1_i1	0.960674355633775	Brain_mean
4248	TRINITY_DN77333_c0_g1_i1	0.949118736468397	Brain_mean
4250	TRINITY_DN14758_c0_g1_i1	0.970459352531573	Brain_mean
4252	TRINITY_DN211833_c0_g1_i1	0.982313678930587	Ovary_mean
4266	TRINITY_DN118468_c0_g1_i1	0.945675670099143	Brain_mean
4279	TRINITY_DN14085_c0_g2_i1	0.902200757785279	G27_mean
4288	TRINITY_DN133151_c4_g4_i1	0.904487535457724	Ovary_mean
4313	TRINITY_DN98505_c0_g3_i1	0.970768106160825	Brain_mean
4325	TRINITY_DN123696_c0_g1_i1	0.922233962808696	Ovary_mean
4365	TRINITY_DN130182_c1_g3_i3	0.917609301770769	Liver_mean
4368	TRINITY_DN65961_c0_g1_i1	0.930209218285382	Ovary_mean
4398	TRINITY_DN202760_c0_g1_i1	0.921030936331883	Ovary_mean
4399	TRINITY_DN31726_c0_g2_i1	0.924096914589078	Brain_mean
4408	TRINITY_DN175178_c0_g1_i1	0.965444940649319	Brain_mean
4415	TRINITY_DN123445_c0_g1_i1	0.958615068477804	Brain_mean
4431	TRINITY_DN13799_c0_g1_i1	0.904481250006402	Brain_mean
4445	TRINITY_DN90603_c0_g1_i1	0.950609823318036	Brain_mean
4451	TRINITY_DN94487_c0_g1_i1	0.988557982692267	Ovary_mean
4463	TRINITY_DN108223_c0_g1_i1	0.904259154010104	Brain_mean
4474	TRINITY_DN92873_c0_g1_i1	0.942211520892179	Brain_mean
4486	TRINITY_DN154012_c0_g1_i1	0.944608020152881	Testis_mean
4495	TRINITY_DN54218_c0_g2_i1	0.991625300464613	Ovary_mean
4498	TRINITY_DN186057_c0_g1_i1	0.953842614117317	Brain_mean
4537	TRINITY_DN123502_c0_g3_i3	0.953706983822641	Brain_mean
4543	TRINITY_DN207750_c0_g1_i1	0.966733717383307	Ovary_mean
4546	TRINITY_DN18669_c0_g1_i1	0.971493994265467	Ovary_mean
4551	TRINITY_DN180436_c0_g1_i1	0.924270727203581	Ovary_mean
4552	TRINITY_DN123478_c2_g2_i1	0.937199384214833	Liver_mean
4563	TRINITY_DN186941_c0_g1_i1	0.921036039597131	Ovary_mean
4576	TRINITY_DN187544_c0_g1_i1	0.907435590635281	Ovary_mean
4588	TRINITY_DN114150_c0_g1_i2	0.944802414804202	Brain_mean
4596	TRINITY_DN80630_c0_g1_i1	0.929942916595139	Ovary_mean
4605	TRINITY_DN193723_c0_g1_i1	0.982782140014678	Ovary_mean
4616	TRINITY_DN81247_c0_g2_i1	0.950844066252189	Brain_mean
4639	TRINITY_DN78278_c0_g2_i1	0.956326702078485	Ovary_mean
4641	TRINITY_DN128603_c3_g2_i1	0.908164341634604	Brain_mean
4653	TRINITY_DN135225_c8_g1_i1	0.906991343773952	Brain_mean
4666	TRINITY_DN109936_c0_g1_i1	0.973877476777226	Ovary_mean
4689	TRINITY_DN117263_c0_g1_i3	0.941088340411489	Ovary_mean
4716	TRINITY_DN47738_c0_g1_i1	0.93496499978197	Brain_mean
4744	TRINITY_DN151189_c0_g1_i1	0.920319056851448	Ovary_mean
4756	TRINITY_DN16681_c0_g2_i1	0.921640665800117	Ovary_mean
4768	TRINITY_DN101425_c0_g1_i1	0.968612345353888	Ovary_mean
4782	TRINITY_DN109913_c0_g1_i1	0.902847860421054	Ovary_mean
4821	TRINITY_DN101346_c0_g3_i1	0.994763122522887	Brain_mean
4824	TRINITY_DN46966_c0_g1_i1	0.960753894659113	Brain_mean
4825	TRINITY_DN90230_c0_g3_i1	0.966467701301859	Brain_mean
4881	TRINITY_DN194689_c0_g1_i1	0.916864612745497	Ovary_mean
4902	TRINITY_DN119132_c4_g1_i2	0.963266592421273	Brain_mean
4923	TRINITY_DN135669_c0_g1_i1	0.904113659012552	Brain_mean
4978	TRINITY_DN114305_c0_g1_i1	0.9552630616709	Ovary_mean
4983	TRINITY_DN63460_c0_g2_i1	0.921295847771716	Brain_mean
4999	TRINITY_DN170209_c0_g1_i1	0.943222179821813	Ovary_mean
5014	TRINITY_DN128513_c1_g7_i1	0.914713063211801	Liver_mean
5027	TRINITY_DN111834_c0_g1_i1	0.947451550448087	Brain_mean
5037	TRINITY_DN144867_c0_g1_i1	0.905701974344194	Ovary_mean
5061	TRINITY_DN91390_c0_g1_i1	0.964199553299307	Ovary_mean
5063	TRINITY_DN155832_c0_g1_i1	0.904915042054294	Ovary_mean
5080	TRINITY_DN68414_c0_g1_i1	0.953478221177006	Ovary_mean
5084	TRINITY_DN197830_c0_g1_i1	0.95219732282268	Brain_mean
5085	TRINITY_DN50185_c0_g1_i1	0.982341871281519	Brain_mean
5095	TRINITY_DN217529_c0_g1_i1	0.968813713268671	Ovary_mean
5130	TRINITY_DN143761_c0_g1_i1	0.993003869365159	Ovary_mean
5135	TRINITY_DN153248_c0_g1_i1	0.976425158662622	Brain_mean
5143	TRINITY_DN131089_c4_g4_i1	0.911300762253256	Brain_mean
5144	TRINITY_DN59980_c0_g1_i1	0.995284147350514	Ovary_mean
5174	TRINITY_DN63329_c0_g1_i1	0.923374965123853	G46_F_mean
5187	TRINITY_DN132724_c1_g5_i1	0.91651962174383	G31_mean
5193	TRINITY_DN18802_c0_g2_i1	0.907466181678134	Brain_mean
5216	TRINITY_DN137467_c0_g1_i1	0.95866754292472	Ovary_mean
5241	TRINITY_DN117357_c0_g3_i1	0.927844536201498	Brain_mean
5260	TRINITY_DN165079_c0_g1_i1	0.983860582904315	Ovary_mean
5268	TRINITY_DN77616_c0_g1_i1	0.911307407220745	Ovary_mean
5277	TRINITY_DN125663_c8_g1_i4	0.944897265715758	Brain_mean
5293	TRINITY_DN95513_c0_g3_i1	0.916529841738905	Ovary_mean
5305	TRINITY_DN69927_c0_g1_i1	0.977046641311232	Liver_mean
5312	TRINITY_DN47695_c0_g1_i1	0.919371071259195	Brain_mean
5330	TRINITY_DN69090_c0_g1_i1	0.938744199938446	Brain_mean
5334	TRINITY_DN111189_c0_g2_i1	0.967123373422944	Liver_mean
5349	TRINITY_DN117319_c1_g1_i2	0.951097963102549	Brain_mean
5373	TRINITY_DN31926_c0_g1_i1	0.924086424643034	G31_mean
5377	TRINITY_DN100230_c0_g1_i1	0.91584170275862	Brain_mean
5383	TRINITY_DN193359_c0_g1_i1	0.967019627629485	Brain_mean
5384	TRINITY_DN54635_c0_g1_i1	0.906238639606063	Brain_mean
5389	TRINITY_DN121522_c0_g1_i3	0.915483866360752	Ovary_mean
5396	TRINITY_DN86962_c0_g2_i1	0.94388928373204	Brain_mean
5409	TRINITY_DN111328_c0_g1_i1	0.933333619798013	G23_mean
5435	TRINITY_DN109536_c0_g1_i1	0.907828741766558	Brain_mean
5459	TRINITY_DN94686_c0_g1_i1	0.962951687668056	Ovary_mean
5490	TRINITY_DN113781_c0_g2_i1	0.918302596483728	Testis_mean
5507	TRINITY_DN115519_c0_g2_i1	0.97831961737278	Brain_mean
5516	TRINITY_DN132697_c2_g3_i3	0.913138800831641	Brain_mean
5523	TRINITY_DN11457_c0_g2_i1	0.94653340536368	Ovary_mean
5526	TRINITY_DN37794_c0_g2_i1	0.94530929408091	Ovary_mean
5532	TRINITY_DN72438_c0_g1_i1	0.961790231564849	Brain_mean
5535	TRINITY_DN214948_c0_g1_i1	0.93690394695829	Brain_mean
5546	TRINITY_DN104985_c0_g1_i1	0.927212470432551	Ovary_mean
5550	TRINITY_DN195825_c0_g1_i1	0.997001431684905	Ovary_mean
5564	TRINITY_DN101964_c0_g1_i1	0.990794082965484	Liver_mean
5585	TRINITY_DN153445_c0_g1_i1	0.991660094955347	Ovary_mean
5598	TRINITY_DN174009_c0_g1_i1	0.931915133063303	Ovary_mean
5599	TRINITY_DN122043_c1_g2_i2	0.94690416022965	Brain_mean
5601	TRINITY_DN127598_c0_g2_i1	0.900500311228267	Brain_mean
5606	TRINITY_DN80569_c0_g1_i1	0.919240622833148	Brain_mean
5612	TRINITY_DN128638_c0_g3_i1	0.9220062059593	Ovary_mean
5661	TRINITY_DN108105_c0_g2_i2	0.915194995603847	G31_mean
5675	TRINITY_DN118559_c0_g1_i1	0.935702346872646	Testis_mean
5680	TRINITY_DN46388_c0_g1_i1	0.918728766530543	Ovary_mean
5683	TRINITY_DN150911_c0_g1_i1	0.965624577946931	Ovary_mean
5698	TRINITY_DN15202_c0_g2_i1	0.916302491303389	Ovary_mean
5703	TRINITY_DN183401_c0_g1_i1	0.902207730519526	Ovary_mean
5708	TRINITY_DN193781_c0_g1_i1	0.979261270217424	Ovary_mean
5733	TRINITY_DN180423_c0_g1_i1	0.906149881533139	Ovary_mean
