gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB
TRINITY_DN84373_c1_g4_i1	NA	NA	NA	NA	3.30953085657332	3.72243206765013	1.95700324174653e-05	0.00568023710706933
TRINITY_DN81667_c1_g1_i2	NA	NA	NA	NA	8.64928192982918	4.5438904544807	3.33706997291867e-06	0.00145973145777619
TRINITY_DN51361_c0_g2_i1	NA	NA	NA	NA	1.74933119234289	-4.98996015989659	9.1705452907967e-08	8.22190332793762e-05
TRINITY_DN90838_c5_g2_i2	NA	NA	NA	NA	4.80535226325117	3.65947747807016	7.52275404977072e-06	0.00278445423979816
TRINITY_DN41445_c0_g1_i1	NA	NA	NA	NA	1.82844845941728	-5.81597400357738	5.91612126291654e-08	5.82160761835043e-05
TRINITY_DN92075_c2_g4_i1	NA	NA	NA	NA	0.358208686823773	-4.48313750696303	2.16027742376492e-05	0.00618130444409897
TRINITY_DN15978_c0_g2_i1	NA	NA	NA	NA	0.256854199435725	-5.53304562652271	2.9500719526987e-08	3.21677440355755e-05
TRINITY_DN107226_c0_g1_i1	NA	NA	NA	NA	1.52721617360019	-4.48225096573852	1.13368463177389e-05	0.00387256410128134
TRINITY_DN58211_c0_g1_i1	NA	NA	NA	NA	0.0278306556745649	-6.11129783187137	2.84081744979545e-12	1.27347533346664e-08
TRINITY_DN44012_c0_g1_i1	NA	NA	NA	NA	1.8280451872901	-4.53223554537908	8.350510069865e-05	0.0175229461738161
TRINITY_DN20588_c0_g1_i1	NA	NA	NA	NA	0.407435440332685	-3.86971495104307	6.35545961530874e-08	6.10502424237217e-05
TRINITY_DN88207_c0_g4_i1	NA	NA	NA	NA	0.224622114032428	-6.28795492125894	6.79414182115844e-10	1.82739767849758e-06
TRINITY_DN102108_c0_g1_i1	NA	NA	NA	NA	1.07834400120561	-4.56473677390849	1.81650908058045e-06	0.000939577677641259
TRINITY_DN39314_c0_g1_i1	NA	NA	NA	NA	0.174480825878154	-5.74344320523549	1.41436450152115e-08	1.84072696173777e-05
TRINITY_DN37905_c0_g1_i1	NA	NA	NA	NA	1.0822006600689	-5.79039425972897	3.29143133380733e-07	0.00022895309855596
TRINITY_DN86806_c1_g2_i3	NA	NA	NA	NA	5.75220693706262	3.19864477165031	3.0796305221167e-05	0.008120764275477
TRINITY_DN61597_c0_g1_i1	NA	NA	NA	NA	1.24780860532781	-4.70605480789168	7.87438302403639e-06	0.00287948294904767
TRINITY_DN87197_c5_g2_i1	NA	NA	NA	NA	4.16440585435132	-4.68716272739435	1.23448570602613e-07	9.83335976664877e-05
TRINITY_DN11215_c0_g1_i1	NA	NA	NA	NA	0.705363314995758	-4.02652994747015	1.83585486456239e-07	0.000137162156501425
TRINITY_DN40214_c0_g2_i1	NA	NA	NA	NA	0.459023531776247	-5.44680698196797	3.1513922024924e-08	3.28372803239321e-05
TRINITY_DN94481_c3_g2_i1	NA	NA	NA	NA	1.367813656084	6.63680391496157	2.31285481020957e-37	3.11040424393017e-33
TRINITY_DN92528_c3_g4_i1	NA	NA	NA	NA	3.20586369811661	3.46301711711936	4.72432243319334e-06	0.00190602788567185
TRINITY_DN93653_c0_g1_i1	NA	NA	NA	NA	1.65472257386202	7.26288652491954	7.80700111029394e-45	1.57486729897404e-40
TRINITY_DN94659_c1_g1_i1	NA	NA	NA	NA	2.34187932905467	-3.76165932068852	1.21298938654893e-06	0.000662105544025503
TRINITY_DN5868_c0_g1_i1	NA	NA	NA	NA	0.904483828487954	-5.03145426985614	1.46377622228238e-05	0.00457798850294439
TRINITY_DN9950_c0_g2_i1	NA	NA	NA	NA	1.71964827268133	-5.13509837199937	1.89431853345882e-05	0.00557856067389752
TRINITY_DN98906_c0_g1_i1	NA	NA	NA	NA	0.610192036156613	-5.10247563129669	2.89797363194107e-08	3.21677440355755e-05
TRINITY_DN90672_c2_g1_i1	NA	NA	NA	NA	0.516700374969342	-4.27173089159931	4.609391054044e-05	0.0106266218328803
TRINITY_DN92569_c7_g1_i3	NA	NA	NA	NA	0.181999480630814	3.13181823864422	3.48873304906284e-05	0.0086884527694099
TRINITY_DN42567_c0_g1_i1	NA	NA	NA	NA	0.854354169651421	-5.63152607939445	1.22854593055895e-09	2.9156285628471e-06
TRINITY_DN72555_c0_g1_i1	NA	NA	NA	NA	1.09993142419383	-4.82443694948881	6.00989983593123e-05	0.0134705227155914
TRINITY_DN79724_c1_g6_i1	NA	NA	NA	NA	1.50861414725092	-4.78075998903035	4.98379422283638e-09	8.74222512697104e-06
TRINITY_DN6648_c0_g1_i1	NA	NA	NA	NA	1.33048039525779	-4.46308130679684	1.18721684425976e-05	0.00392608717882459
TRINITY_DN12858_c0_g1_i1	NA	NA	NA	NA	0.999152975917631	-5.77178986199874	2.69564935133243e-08	3.10731351655734e-05
TRINITY_DN43981_c0_g1_i1	NA	NA	NA	NA	0.326413991095055	-4.77399068957577	1.66976667178502e-06	0.000881843237218392
TRINITY_DN65304_c0_g1_i1	NA	NA	NA	NA	4.33420172879733	4.34864806900868	1.58981735806106e-07	0.000121021096813158
TRINITY_DN117299_c0_g1_i1	NA	NA	NA	NA	0.827200216820271	-5.76535127205157	3.14809862264217e-10	9.77000299465372e-07
TRINITY_DN51547_c0_g1_i1	NA	NA	NA	NA	2.23457534147849	-4.8716150969115	2.5910413956594e-06	0.00122983017773975
TRINITY_DN2354_c0_g1_i1	NA	NA	NA	NA	0.943698004018119	-4.35948509804625	7.88357785815942e-08	7.22870337926004e-05
TRINITY_DN110910_c0_g1_i1	NA	NA	NA	NA	0.730672558773348	-5.23152635483741	1.29776186943455e-08	1.74527342074457e-05
TRINITY_DN37905_c0_g2_i1	NA	NA	NA	NA	2.06042666431257	-4.7720256595397	0.00020606459054578	0.0353434799058929
TRINITY_DN83966_c1_g1_i4	NA	NA	NA	NA	2.18785667671129	-5.30757287743658	1.30754905708259e-05	0.00418960984667373
TRINITY_DN122640_c0_g1_i1	NA	NA	NA	NA	6.69435155370654	-5.15035799655212	2.41787399716133e-06	0.0011752906797045
TRINITY_DN105822_c0_g1_i1	NA	NA	NA	NA	0.71695769649456	-5.96022189300332	5.78768474244858e-09	9.72933920558701e-06
TRINITY_DN9127_c0_g1_i1	NA	NA	NA	NA	0.938003117004558	-5.70131854773865	1.1994458346592e-07	9.83335976664877e-05
TRINITY_DN122084_c0_g1_i1	NA	NA	NA	NA	0.501250416271888	-4.21003031782683	0.000126786737874311	0.0251980834460053
TRINITY_DN111877_c0_g1_i1	NA	NA	NA	NA	1.87136476667556	-4.72423339285767	4.63733396162283e-05	0.0106302976523678
TRINITY_DN122985_c0_g1_i1	NA	NA	NA	NA	0.190140228575472	-6.24761320767209	3.05376655834811e-09	6.16021058982772e-06
TRINITY_DN83742_c0_g3_i1	NA	NA	NA	NA	2.3615125083584	-3.26620349262988	7.17163206007957e-07	0.000438393174945318
TRINITY_DN41445_c0_g2_i1	NA	NA	NA	NA	0.564757529116735	-4.24165656379172	0.000241196507700113	0.0405461379298378
TRINITY_DN100163_c0_g1_i1	NA	NA	NA	NA	0.31186434514753	-5.90241666176557	5.03067502717555e-10	1.44973274265284e-06
TRINITY_DN101253_c0_g1_i1	NA	NA	NA	NA	2.75856456753407	-5.06924670615994	2.54572287215777e-06	0.00122270463425244
TRINITY_DN94414_c0_g1_i4	NA	NA	NA	NA	1.09128379922394	-4.24009983205672	5.22843089950322e-07	0.000340227491355576
TRINITY_DN107411_c0_g1_i1	NA	NA	NA	NA	1.21523371473886	-5.07651006303724	8.63535092761551e-07	0.000497704618820926
TRINITY_DN39774_c0_g1_i1	NA	NA	NA	NA	1.6726350205868	-4.96768478469325	3.17425686611315e-08	3.28372803239321e-05
TRINITY_DN112069_c0_g1_i1	NA	NA	NA	NA	0.373819217264949	-5.58879155954588	1.11949803915034e-07	9.40961424781681e-05
TRINITY_DN986_c0_g1_i1	NA	NA	NA	NA	1.00608831024501	-5.30626360199041	4.4573413380229e-06	0.00183501465594422
TRINITY_DN64853_c0_g2_i1	NA	NA	NA	NA	0.223049041365828	-5.79549566858727	3.97675626774661e-09	7.29282871010168e-06
TRINITY_DN18134_c0_g1_i1	NA	NA	NA	NA	0.285013762944161	-4.6346553865366	2.18690105063642e-06	0.00108926571466576
TRINITY_DN108038_c0_g1_i1	NA	NA	NA	NA	0.313131132448428	-4.74735640172352	1.18398550599852e-05	0.00392608717882459
TRINITY_DN84373_c1_g2_i1	NA	NA	NA	NA	11.5146855193231	5.47079694935759	3.78494325890949e-05	0.0091439242982457
TRINITY_DN90510_c0_g1_i4	NA	NA	NA	NA	1.32339117756359	3.08256144095588	3.32614308026575e-05	0.00842264450814976
TRINITY_DN50509_c0_g2_i1	NA	NA	NA	NA	0.940984686742786	-4.39573979592394	8.35486911882052e-09	1.34830877839526e-05
TRINITY_DN122884_c0_g1_i1	NA	NA	NA	NA	1.61740834655966	-5.1741634458071	7.01208490904708e-07	0.000435234716393084
TRINITY_DN38349_c0_g1_i1	NA	NA	NA	NA	1.35666854482328	-4.21777884991804	8.77095820417816e-09	1.36101657210603e-05
TRINITY_DN48660_c0_g1_i1	NA	NA	NA	NA	1.26834472046305	-5.48476953554166	2.6678446115562e-08	3.10731351655734e-05
TRINITY_DN121916_c0_g1_i1	NA	NA	NA	NA	0.869164857351654	-4.57606859232446	3.70663317729174e-05	0.00900868165890573
TRINITY_DN50509_c0_g1_i1	NA	NA	NA	NA	0.850432657415331	-6.08740219714473	7.50850371121861e-08	7.0448972611422e-05
TRINITY_DN91537_c2_g1_i2	NA	NA	NA	NA	4.27625211967946	-6.32984990999275	1.57628038911476e-05	0.00480153339075117
TRINITY_DN15978_c0_g1_i1	NA	NA	NA	NA	0.642132163113705	-5.17089541825611	4.12806039063565e-07	0.000277577660766992
TRINITY_DN111978_c0_g1_i1	NA	NA	NA	NA	0.410637458633086	-5.62575023706322	9.61293135267176e-08	8.43116772659874e-05
