gid	gname	chr	start	end	logCPM	logFC.XYbrain.XXrain	PV.XYbrain.XXrain	FDR.XYbrain.XXrain	A10FB	A10MB	A12FB	A15FB	A15MB	A16FB	A16MB	A17FB	A17MB	A8MB
TRINITY_DN100411_c0_g3_i1	rspo3	Chr05	46662187	46662187	0.49462106769207	-0.635772005059408	0.093754622883269	0.999864845339158	0.411553735459839	0.221080549742234	0.789400722990858	1.24363709780266	-0.09533137138267	0.527024734529963	0.385131708581151	0.679489584919664	0.339451772600607	0.075864901813832
TRINITY_DN100435_c0_g1_i1	LOC100490310	Chr02	146504622	146504622	0.4979925031309	-0.848429037164049	0.0331854805478866	0.885668779848371	1.17649735670032	-0.370417259972583	0.789400722990858	0.891617976368136	0.43741223077796	0.587466279217006	0.569873910233443	0.679489584919664	-0.502711220511037	-0.147669163917227
TRINITY_DN100514_c0_g1_i1	NA	NA	NA	NA	1.56085322368423	0.359976150004625	0.402900948489569	0.999864845339158	1.78413053987577	1.99579150447338	1.76285781456012	1.72590804483975	1.35730631966949	-0.791258196175649	1.89319874920264	1.26422577797328	1.96454728135492	1.27235637345022
TRINITY_DN100549_c0_g1_i1	LOC100486041-like	Chr01	65671663	65671663	3.24882028832971	-0.0965237233208535	0.676782521796081	0.999864845339158	3.64293131726856	3.23244658508562	3.16552426792419	3.0468235275597	3.30098234003428	3.21266834881672	3.39153985244147	3.33842750306719	2.93725428083586	3.09467534134755
TRINITY_DN100595_c0_g1_i1	NA	NA	NA	NA	7.52801740356833	-0.112753897917368	0.586085369459551	0.999864845339158	7.82236880626325	7.73543083681165	7.55839255640523	7.45802678354651	7.39507827224207	7.8352825439467	7.7022916452526	7.1270285187243	7.31978631537273	7.1026311343082
TRINITY_DN100617_c0_g1_i1	NA	NA	NA	NA	1.29920186864542	0.671895237836917	0.101872799852624	0.999864845339158	1.06429947499695	0.639374635253361	1.04364164127609	0.956580290161962	0.787291844206086	0.179764873642151	2.1173728867607	1.30728118654383	2.13174439886925	1.6305640557677
TRINITY_DN100636_c0_g1_i1	NA	NA	NA	NA	0.545806980488552	-0.044793774561128	0.917341751505088	0.999864845339158	1.17649735670032	-0.231128441226856	0.195961230726237	0.330116730895986	0.387049077913055	0.527024734529963	-0.217688812881147	0.390133819783423	0.929563997575145	1.17904777830498
TRINITY_DN100637_c0_g1_i1	NA	NA	NA	NA	0.975384064163617	-0.18768359934099	0.608931839395265	0.999864845339158	1.468651764913	0.963253159196755	1.30903628492061	0.677088441883057	0.787291844206086	1.27939465830704	1.13622625080511	0.220312519982394	0.664471907357346	0.856322645268889
TRINITY_DN100638_c0_g2_i1	mertk	Chr05	38783057	38783057	6.66604848108566	0.134521500543299	0.381760554410168	0.999864845339158	6.7315718737552	6.75329628226072	6.51028398552388	6.62451874370283	6.73012231500751	6.67582158486356	6.75008674105654	6.42273961326972	6.71221137979637	6.71198364321973
TRINITY_DN100681_c0_g1_i1	NA	NA	NA	NA	6.04610026116787	-0.132620196713297	0.398108127841245	0.999864845339158	6.13434866602497	5.8929706825312	6.18497725445259	6.12311742189135	5.92976551558751	5.99061910415086	5.93461443283887	6.11421239552779	6.221862528242	5.88439751164802
TRINITY_DN100684_c0_g1_i1	NA	NA	NA	NA	3.44390229793743	0.48531111029427	0.401569543933559	0.999864845339158	3.3636531129278	0.0126219592782359	3.02501430559537	4.35032836722264	3.56724473175949	0.806703204745503	4.48852371050044	2.32811993040714	3.80465655631822	3.82942221553572
TRINITY_DN100684_c0_g3_i1	NA	NA	NA	NA	3.75416816430031	0.987888230156159	0.0256367067605576	0.806614630363277	3.3636531129278	4.7612402433533	3.02501430559537	4.35032836722264	3.56724473175949	0.806703204745503	4.48852371050044	2.32811993040714	3.80465655631822	3.82942221553572
TRINITY_DN100706_c0_g3_i1	ubac1	scaffold_467	139410	139410	3.12774783817356	-0.13461755528923	0.617856358720717	0.999864845339158	2.33649518001789	2.95456949663871	3.329849801039	3.1887792205666	2.74346449932143	3.13379824186425	3.09284664528307	3.6624083045619	3.2354114064257	3.22876762997732
TRINITY_DN100730_c0_g1_i1	NA	NA	NA	NA	1.23530510088956	0.374254033930522	0.370210409336111	0.999864845339158	1.37768574290763	1.99579150447338	1.40288247245462	-0.127651109807689	0.825613959465226	0.951709197500652	1.01409693903226	1.17405717198591	1.96454728135492	0.663107984649341
TRINITY_DN100751_c0_g1_i1	b3gat2	Chr05	91434519	91434519	1.09475943122781	-0.332184060639136	0.461536720398894	0.999864845339158	0.809756619702988	1.45090582411993	1.69026647002904	0.597851526328014	-0.09533137138267	0.527024734529963	1.24881893885202	1.97454311915729	0.14459403036461	1.31684102496962
TRINITY_DN100754_c0_g1_i1	NA	NA	NA	NA	0.549019230234712	-0.0621797647981381	0.879011347614353	0.999864845339158	0.809756619702988	0.963253159196755	1.04364164127609	0.119313397656847	0.33486400043436	0.0990234452866826	0.94892290279171	0.612407715830182	0.245310213834989	-0.147669163917227
TRINITY_DN100779_c0_g1_i1	NA	NA	NA	NA	1.86031764817035	-0.288874157718173	0.35016035666249	0.999864845339158	1.78413053987577	2.1566573089512	1.49099510414765	2.17125925993279	1.48251288198425	2.03278818641869	1.58540477102489	2.32811993040714	1.63395257124356	1.6305640557677
TRINITY_DN100788_c0_g1_i1	NA	NA	NA	NA	0.521167459729972	0.0246566450046965	0.959070457081966	0.999864845339158	1.12148883978188	0.963253159196755	0.480563172845299	-0.802069443444115	0.578740842053923	0.0134939773157695	-0.991047603195064	0.974819746346563	0.664471907357346	0.730429327500786
TRINITY_DN100789_c0_g1_i1	NA	NA	NA	NA	0.332338914158539	-0.446591648631878	0.254758265592316	0.999864845339158	0.809756619702988	-0.231128441226856	0.857283090275744	0.424990576501511	-0.09533137138267	0.0990234452866826	0.385131708581151	0.30772046129236	0.245310213834989	0.269365620576968
TRINITY_DN100822_c0_g1_i1	dpysl3	Chr03	34136739	34136739	0.481782570224709	0.219566686815265	0.630654452670582	0.999864845339158	-0.813294501305161	1.07486187046282	0.195961230726237	1.07833763800573	0.486076395829816	0.587466279217006	0.385131708581151	0.220312519982394	0.929563997575145	-0.412303391163173
TRINITY_DN100827_c0_g1_i1	LOC100493471	Chr04	45705683	45705683	0.0713081229128611	-0.184203523882925	0.700303781846108	0.999864845339158	-0.0117639557664139	0.486286829644926	0.643230318426405	0.330116730895986	-1.08471942283859	-0.645004114963584	-0.0752929563823724	0.220312519982394	0.427824725465994	-0.147669163917227
TRINITY_DN100835_c0_g1_i1	ednrb2	Chr08	44124017	44124017	2.18663952231335	0.252515020139879	0.50512018082676	0.999864845339158	2.51783463951897	2.41178151088002	1.53311222945414	0.752199084208009	2.30199356749878	2.67198113812252	2.88207230428193	2.02700065852789	2.07813651324851	1.52075554479431
TRINITY_DN100852_c0_g1_i1	ell2	Chr01	172702126	172702126	1.09729271988407	-0.0671205075817925	0.853042913996941	0.999864845339158	0.809756619702988	0.777765044560992	0.857283090275744	1.56856141950582	1.19113286952448	1.27939465830704	0.283058383092436	0.974819746346563	1.47711209992967	1.27235637345022
TRINITY_DN100856_c0_g1_i1	rgs8	Chr04	90048764	90048764	3.95591826146592	0.00765113754375019	0.970101186736401	0.999864845339158	3.88509591772397	3.66582524180786	3.99702315411748	3.97250302613514	4.12336890288232	4.00470365431971	3.69956827117329	3.89893192303069	4.27865004517456	3.92591788869626
TRINITY_DN100856_c0_g2_i1	NA	NA	NA	NA	2.03395000890165	0.0645049902048068	0.829224959313272	0.999864845339158	2.28736062916914	2.023879172753	2.02142053365733	1.93378959769393	1.89665812578548	2.05436232337348	1.85812891555844	1.64599114183984	2.58039444279614	1.82789841710164
TRINITY_DN100882_c0_g1_i1	NA	NA	NA	NA	5.63478312088759	-0.255432577649543	0.165340663793491	0.999864845339158	5.45216886056364	5.61457458823788	5.74426123649004	5.71261930212638	5.24826931213897	5.73577876730309	5.85902265142613	6.06801808334481	5.30563580540206	5.3967031584496
TRINITY_DN100915_c0_g2_i1	LOC100487591	Chr04	81035890	81035890	0.276640565737906	0.742521002219178	0.08703776903331	0.999864845339158	-0.0117639557664139	-0.370417259972583	-0.15893503352674	0.514008487601079	0.578740842053923	-0.390636412000434	0.654070001114829	-0.609036775726846	0.664471907357346	0.972106467935871
TRINITY_DN100932_c0_g1_i1	NA	NA	NA	NA	0.580358686152471	-0.543032788496973	0.321997073309715	0.999864845339158	1.74826746098436	0.904034581693573	1.04364164127609	-0.425805076680588	1.00329692436737	0.0990234452866826	-0.991047603195064	0.612407715830182	-1.10161374101455	0.357180637072078
TRINITY_DN100963_c0_g1_i1	NA	NA	NA	NA	0.866420422110041	0.348570508749439	0.454147880723734	0.999864845339158	-0.281456903018405	0.221080549742234	1.04364164127609	0.424990576501511	0.224464934615677	1.41898608621073	1.45064253957686	0.220312519982394	1.80869878494341	0.730429327500786
TRINITY_DN100998_c0_g1_i1	NA	NA	NA	NA	3.99287872387406	-0.0105124651624519	0.960024738053619	0.999864845339158	3.85168515960972	4.08116213040176	3.84648790529289	3.97250302613514	3.96070770634294	3.91910022654992	3.56467734691013	4.33837375727298	4.26071552541887	3.98224350440519
TRINITY_DN101035_c0_g3_i1	NA	NA	NA	NA	1.11869781532263	0.460275320472448	0.206458251624335	0.999864845339158	0.809756619702988	1.84651378879349	0.984157288943019	0.119313397656847	1.40870007350344	1.08346247089458	0.880664741218725	1.17405717198591	0.929563997575145	1.27235637345022
TRINITY_DN101038_c0_g1_i1	NA	NA	NA	NA	0.249968540703965	-0.234686419307334	0.591123891285448	0.999864845339158	-0.437916158648442	-0.104111499082771	0.984157288943019	-0.601705340577554	0.280720215692549	0.587466279217006	0.054302234497844	0.54205394654814	0.14459403036461	0.269365620576968
TRINITY_DN101042_c0_g2_i1	plcxd3	Chr01	182748621	182748621	3.26282381369923	-0.180671364114659	0.440837510076225	0.999864845339158	3.22701441996873	2.69987425771963	3.45562280129805	3.41365721516263	3.32124061989456	3.19335135065904	3.43977896363708	3.43864773672162	3.295367382897	2.97486298687606
TRINITY_DN101047_c0_g1_i2	NA	NA	NA	NA	2.15590301237997	-0.102153437519541	0.723172439665368	0.999864845339158	2.33649518001789	2.53400363112402	2.07941821973552	2.35114892278045	1.82279846347736	1.82256281668311	2.1173728867607	2.36933649394818	1.96454728135492	2.00146013045722
TRINITY_DN101055_c0_g2_i1	NA	NA	NA	NA	1.86621152508164	0.174157861611106	0.593782520467558	0.999864845339158	1.81912370133322	2.32414012243895	2.02142053365733	1.86776887590412	2.00080796459675	1.79719509413061	1.45064253957686	1.30728118654383	2.32823190622401	1.31684102496962
TRINITY_DN101070_c0_g2_i1	NA	NA	NA	NA	0.113747929066638	0.00224714554662422	0.995609813735992	0.999864845339158	0.215365821403099	0.56486034444575	-0.0306884382698901	0.424990576501511	0.622932662324196	-0.645004114963584	-0.375694042429544	0.390133819783423	-0.502711220511037	-0.273927017634589
TRINITY_DN101074_c0_g1_i1	gbas	Chr02	94271619	94271619	0.911590474749235	-0.131670177457666	0.703267320225838	0.999864845339158	0.809756619702988	0.315004790113944	1.10077018272875	1.13556784000853	0.969468007298927	0.701245241174284	0.809016002462881	1.07787508698961	1.15342439870886	0.856322645268889
TRINITY_DN101087_c0_g1_i1	NA	NA	NA	NA	3.88749853451177	-0.0749197724127478	0.770987576619765	0.999864845339158	4.4232628619215	4.2211754044716	3.66898199863415	3.71528686097789	3.63893968511041	4.20606809302597	4.16894402401778	3.33842750306719	3.37532808948543	3.66709034910162
TRINITY_DN101111_c0_g1_i2	amdhd1	Chr03	47684352	47684352	2.16915787915557	-0.0269456512977544	0.923128828715266	0.999864845339158	2.3840113004881	2.13106133787298	1.99152325531728	2.19837230251077	2.4686699962951	2.25402267918085	1.89319874920264	2.05253107036342	2.28156146535057	1.88810237876961
TRINITY_DN101115_c0_g1_i2	NA	NA	NA	NA	0.911147064072603	-0.0409657133031627	0.916939413888576	0.999864845339158	1.28059575632025	1.27510148052842	1.20865811249033	1.01874305858657	0.0412035478990238	0.463939852378865	1.35325709037011	0.54205394654814	0.929563997575145	0.592490760707476
TRINITY_DN101145_c0_g1_i1	NA	NA	NA	NA	0.668484033246447	-0.587508466976588	0.163589912833334	0.999864845339158	1.468651764913	0.963253159196755	0.789400722990858	0.330116730895986	-0.414599152257783	0.527024734529963	0.733622160299931	1.17405717198591	0.14459403036461	0.175856980286517
TRINITY_DN101150_c0_g1_i1	NA	NA	NA	NA	2.662646231484	0.102114820018395	0.763341885064265	0.999864845339158	2.4300122175721	2.55340394946624	2.76715594491295	2.25111602959805	3.44947982274608	2.25402267918085	1.62766623818624	3.13836565771604	2.92212047653461	2.34000543564642
TRINITY_DN101150_c0_g2_i1	NA	NA	NA	NA	1.71717469501188	0.676119395947076	0.152134224032479	0.999864845339158	0.809756619702988	1.53137669847199	1.65255349913953	1.96570050371995	1.22019188342906	1.79719509413061	2.86450819053255	-0.778754500529083	2.23333064157154	1.59488187564019
TRINITY_DN101169_c0_g1_i2	dhrs13	Chr02	26410633	26410633	0.224941782808898	0.204164925220357	0.76859918525582	0.999864845339158	0.942634585622915	1.32110143448033	1.30903628492061	-1.31247840431878	-1.40137067227108	-0.954028999520524	0.654070001114829	-1.77689034965486	-0.347936213960093	0.175856980286517
TRINITY_DN101175_c0_g1_i1	NA	NA	NA	NA	1.10442249272705	-0.00858974945938327	0.983021753927265	0.999864845339158	0.738427229936771	0.0126219592782359	1.15572242498369	1.34417220518967	1.38323203724641	0.463939852378865	0.809016002462881	1.57729533841479	1.70641010611847	1.02669050004401
TRINITY_DN101211_c0_g2_i1	NA	NA	NA	NA	1.2060107543062	-0.384033313202213	0.391507678759448	0.999864845339158	0.663386919582485	1.56998922521475	2.05071080220668	0.677088441883057	1.27661081065533	0.587466279217006	0.173209561927943	2.05253107036342	0.245310213834989	1.22645630464847
TRINITY_DN101211_c0_g3_i1	NA	NA	NA	NA	1.5780928671113	-0.236526862801178	0.532790089176169	0.999864845339158	1.06429947499695	2.023879172753	2.05071080220668	1.83358985843466	0.899333238438124	1.38533393274619	0.480457902728737	1.89209723262128	1.3917968281432	1.94589433424104
TRINITY_DN101217_c0_g1_i1	NA	NA	NA	NA	0.492881120500645	-0.342312181799439	0.37755960048167	0.999864845339158	0.584228273726539	0.486286829644926	0.643230318426405	0.424990576501511	-0.0254493266316352	0.701245241174284	-0.375694042429544	0.804963893414642	0.427824725465994	0.856322645268889
TRINITY_DN101232_c0_g1_i1	klhl4	Chr08	41177234	41177234	7.12393982732301	0.0934801853872735	0.640742432553572	0.999864845339158	7.33903813880913	7.3214308262038	7.26934710018812	7.07664725734749	6.82716632512405	6.48148194472369	7.4251785389405	7.07035517767793	6.95180937864956	7.2374661462881
TRINITY_DN101244_c0_g1_i1	NA	NA	NA	NA	1.3005277262872	0.474344211072654	0.22375718710618	0.999864845339158	0.215365821403099	0.777765044560992	0.789400722990858	0.752199084208009	2.03391821133007	1.38533393274619	1.19362070436754	1.64599114183984	1.51794946383034	1.6305640557677
TRINITY_DN101247_c0_g3_i1	NA	NA	NA	NA	2.17939384963551	0.110605147168437	0.714689624052702	0.999864845339158	2.580361963816	2.55340394946624	1.57403461025184	2.44469325382106	2.30199356749878	1.84749218102911	1.96088009348402	1.94758129142893	2.07813651324851	2.1806405348111
TRINITY_DN101269_c0_g1_i5	NA	NA	NA	NA	0.43875094794991	-0.242882995212276	0.571796574375269	0.999864845339158	0.411553735459839	-0.370417259972583	0.643230318426405	0.891617976368136	0.280720215692549	0.806703204745503	-0.217688812881147	-0.319831704997639	0.929563997575145	0.592490760707476
TRINITY_DN101269_c0_g2_i1	NA	NA	NA	NA	2.83012647313292	-0.27577569304769	0.302542009527244	0.999864845339158	3.29073120734271	2.69987425771963	2.88567488390107	3.11954665755956	2.21805060238855	2.57082239084124	2.8467276040431	2.83424124389103	2.56098487289365	3.01591599217021
TRINITY_DN101292_c0_g1_i3	NA	NA	NA	NA	4.53001431668924	-0.104700201515104	0.624776981671233	0.999864845339158	4.2861743156621	4.1905262961723	4.83071549319006	4.78530459998698	4.58089522099724	4.5092026198037	4.83361064186744	4.4191021043872	4.64868640769452	3.96137824940751
TRINITY_DN101294_c0_g1_i1	NA	NA	NA	NA	2.5643993214403	0.303518853710885	0.344159882964859	0.999864845339158	2.60061635177526	3.30291292711167	2.24061038587857	1.9969208214124	1.80372721664124	2.61504740669228	2.1173728867607	2.48635951849897	2.98172587107495	2.82891446153239
TRINITY_DN101332_c0_g1_i1	rnf214-like	Chr07	84251433	84251433	2.26705016346058	-0.126486816177328	0.666568540789982	0.999864845339158	2.60061635177526	2.25472816588035	2.13517417422985	2.51107448560456	2.70286505078191	2.27254924741287	1.78532324743824	2.05253107036342	2.18343147503736	1.85831441561936
TRINITY_DN101356_c0_g1_i1	pdcd6ip	Chr06	82552138	82552138	1.55629566503399	0.0528984939005319	0.874309143094128	0.999864845339158	1.71149010795466	1.45090582411993	0.789400722990858	1.90115685952118	1.86020090439206	1.45187113253987	1.82218530042406	1.57729533841479	1.10063089014352	1.52075554479431
TRINITY_DN101361_c0_g1_i2	qrfpr	Chr01	62153419	62153419	3.07924640271848	0.202241689920469	0.577868752133014	0.999864845339158	2.580361963816	3.2081716260362	2.85279406644843	2.85569483461812	4.07646676629133	2.19697124796591	2.43550056205787	3.83416501439362	2.48062488725798	2.9609148836343
TRINITY_DN101409_c0_g1_i1	Xetrov90022469m	Chr08	116927634	116927634	1.59369530590689	-0.126091950888142	0.745391145913244	0.999864845339158	1.32995733653313	1.67998828542836	2.16226438078151	1.68815080155952	1.57539927423489	1.35087802712216	-0.217688812881147	1.57729533841479	1.90421276705309	1.85831441561936
TRINITY_DN101432_c0_g2_i1	NA	NA	NA	NA	1.62477031748851	0.36095280718321	0.253802167658476	0.999864845339158	1.22948526206749	1.60759520093803	1.72701866180909	1.29478020585026	1.38323203724641	1.31557903410546	1.85812891555844	1.57729533841479	1.77540192073636	2.20451337288381
TRINITY_DN101437_c0_g1_i1	NA	NA	NA	NA	5.022252077344	-0.121628301146322	0.522253223915726	0.999864845339158	5.26497910394881	5.0816110979137	5.02770377188048	4.96181507637374	4.79157850117266	5.19063045462499	5.38871825525697	4.93022103150503	4.5138605635873	4.88242659790957
TRINITY_DN101457_c0_g1_i1	cyb561	Chr10	7711105	7711105	5.35322245080714	0.107111481103573	0.56977032456112	0.999864845339158	5.39822792344076	5.50425709807399	5.10652847960183	5.11551340741642	5.17409690868676	5.43841462076687	5.85902265142613	5.39433047051988	5.18085486357933	5.18203275575287
TRINITY_DN101472_c0_g1_i1	NA	NA	NA	NA	2.87332393259883	0.0622894912021703	0.812554587789443	0.999864845339158	2.9074619400831	3.02574686462077	2.93363231378876	2.73126577776063	3.03270040376087	2.85522270750733	3.31601506342123	2.77412673888428	2.655522267279	2.27384942812312
TRINITY_DN101477_c0_g1_i2	echdc2	Chr04	86875102	86875102	1.65823254084962	-0.129199658442129	0.769817610053681	0.999864845339158	2.4300122175721	1.87763061289902	0.789400722990858	2.22498518596476	0.969468007298927	1.2041839077144	2.54980640264424	1.30728118654383	0.664471907357346	1.13002826770344
TRINITY_DN101481_c0_g1_i2	NA	NA	NA	NA	1.26275647339611	-0.307186350317382	0.346131216245514	0.999864845339158	1.67375064253455	1.07486187046282	1.20865811249033	1.43815554659451	0.862944414058205	1.12483557167832	1.24881893885202	1.50516423720605	0.929563997575145	1.40189545238847
TRINITY_DN101483_c0_g2_i1	NA	NA	NA	NA	0.787156695626476	0.827615394644854	0.0658669787220438	0.999864845339158	-0.281456903018405	0.777765044560992	0.480563172845299	0.119313397656847	1.16147649108733	0.463939852378865	0.480457902728737	0.743590405961094	0.14459403036461	2.10655616790199
TRINITY_DN101488_c0_g2_i2	blmh	Chr02	24132124	24132124	5.44491619069867	-0.00511762664668932	0.977241692039595	0.999864845339158	5.62031866886153	5.53385868029433	5.37897166064894	5.28949757444095	5.36182606578825	5.56405271164168	5.80249586867326	5.35383184421246	5.29686257674857	5.12688345636669
TRINITY_DN101510_c0_g2_i1	NA	NA	NA	NA	2.81849444015301	-0.0480393560272699	0.867268330032864	0.999864845339158	2.85784007799154	3.38099650218191	2.57893274437912	2.92225780214257	2.99115692301123	3.08222105227411	2.65571681173335	2.71139804759448	2.56098487289365	2.02846055523195
TRINITY_DN101511_c0_g2_i1	NA	NA	NA	NA	0.760233652520232	0.366274291558714	0.305805178552337	0.999864845339158	0.500472866581498	1.02013651966946	0.480563172845299	0.597851526328014	1.13119767174351	0.806703204745503	0.173209561927943	0.468092665705592	0.98886887156015	1.02669050004401
TRINITY_DN101511_c1_g1_i1	NA	NA	NA	NA	1.45680378269995	0.0572948201828388	0.85897015045678	0.999864845339158	1.28059575632025	1.60759520093803	1.49099510414765	1.13556784000853	1.57539927423489	1.71830049794616	1.35325709037011	1.42923608818825	1.77540192073636	0.972106467935871
TRINITY_DN101537_c1_g1_i2	casp1	Chr02	38169668	38169668	0.721964101002586	0.215502707679645	0.598789502152192	0.999864845339158	-0.613430788596734	0.777765044560992	0.297196291999436	1.01874305858657	0.969468007298927	0.701245241174284	0.880664741218725	1.07787508698961	1.10063089014352	0.175856980286517
