gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46
TRINITY_DN109929_c0_g1_i1	LOC734032-like	Chr02	150276350	150276350	6.57788211991262	-10.9116564584356	4.07989505304655e-114	2.43819061586787e-111
TRINITY_DN110103_c0_g1_i1	vegt	Chr01	144396774	144396774	6.42437434551686	-8.24786747496567	2.16551396669331e-63	2.98646586406666e-61
TRINITY_DN110154_c0_g1_i1	gpr63	Chr05	85153301	85153301	0.339703148405832	-3.31627365265372	8.18908380034467e-05	0.000510370651450218
TRINITY_DN110679_c0_g1_i1	LOC100145154	Chr01	116802093	116802093	5.82929441180144	-10.5421650348223	5.6198004264413e-102	2.6283562255317e-99
TRINITY_DN110907_c0_g1_i2	ctsg	Chr01	130426359	130426359	0.48646149822871	3.65459966775506	0.000345101288869601	0.00181617150898742
TRINITY_DN111028_c0_g1_i1	btg4	Chr07	75092716	75092716	6.80827168622002	-12.8307436287466	2.80421672026885e-137	6.0329918519864e-134
TRINITY_DN111232_c1_g1_i1	LOC100491633	Chr06	134400774	134400774	4.91298999486473	-6.30112414830543	7.00315656445399e-34	5.02219701092211e-32
TRINITY_DN111236_c0_g1_i1	eif4e-like.1	Chr03	37833720	37833720	5.91853507047619	-5.99661614694836	2.74486107432675e-70	5.00448653839539e-68
TRINITY_DN111318_c0_g1_i3	fbxl18-like	Chr09	38500120	38500120	4.77639607485051	-3.40602782576496	6.20756191788023e-21	2.25590349833235e-19
TRINITY_DN111329_c0_g1_i2	LOC733553	Chr03	107441880	107441880	3.24437767115735	-4.61015664921999	4.6468284933775e-14	1.03276723353847e-12
TRINITY_DN111816_c0_g1_i1	neurog3	Chr07	51843407	51843407	0.751899124434246	-5.17302161507968	1.42177446723502e-05	0.000104396095181209
TRINITY_DN112067_c0_g1_i2	vim.2	Chr01	11588720	11588720	0.473296538337473	-3.14719599759806	6.94131295596132e-06	5.49431224924767e-05
TRINITY_DN112117_c1_g1_i4	bmp2	Chr05	21321381	21321381	3.80476506306489	-3.31608402946037	1.16833503709292e-15	2.9994701656345e-14
TRINITY_DN112124_c0_g2_i1	polr3g-like	Chr01	170827700	170827700	4.54752241851515	-10.5425887766021	4.68365419542094e-68	7.63364669396107e-66
TRINITY_DN112272_c0_g1_i1	LOC733728	Chr07	40123943	40123943	4.11159282080395	-8.77864171896533	2.3127476378546e-43	2.12634413165829e-41
TRINITY_DN112473_c1_g1_i1	hcn4	Chr03	82774587	82774587	3.59445142272982	-3.31097992591826	3.606634550522e-18	1.11484390402199e-16
TRINITY_DN112693_c0_g2_i1	rtkn2	Chr07	9730514	9730514	4.12371102005091	-3.87084769609633	8.04601752562231e-26	3.88121123422059e-24
TRINITY_DN112755_c0_g2_i1	fam46b	Chr02	52054712	52054712	2.74034663799377	-4.00364040385024	4.39969624536732e-17	1.25205112464064e-15
TRINITY_DN112841_c0_g1_i1	rbm27	Chr03	30400683	30400683	4.1668944383256	-3.53413112376199	2.89372985288823e-20	1.02394250090522e-18
TRINITY_DN112907_c0_g2_i1	tyw1	Chr02	94372374	94372374	7.55282754732325	-3.06578317410763	3.68217249964815e-30	2.28954506235347e-28
TRINITY_DN113308_c0_g1_i2	LOC100127564	Chr06	132689000	132689000	2.61634389604245	-7.78507027426492	3.03545157316245e-14	6.84535693343993e-13
TRINITY_DN113760_c0_g3_i2	taf4b	Chr06	94934368	94934368	4.62930478134921	-7.1132497775115	2.06469524234456e-59	2.67589478577114e-57
TRINITY_DN114033_c0_g3_i2	tdrd15	Chr05	139909185	139909185	4.98145849135322	-6.65545416639884	4.52554762717458e-58	5.66061811924616e-56
TRINITY_DN114190_c0_g1_i2	bfar	Chr09	31921307	31921307	5.70535967610556	-3.13873872406813	1.07080062104702e-24	4.75975300851356e-23
TRINITY_DN114443_c0_g1_i1	pcsk4	Chr01	80419484	80419484	3.27228237490682	-5.77933361361371	3.94966878012502e-30	2.44175787746005e-28
TRINITY_DN114707_c0_g2_i2	Xetrov90012200m	Chr04	101828845	101828845	5.69352443935417	-3.30969233504638	6.61086717133825e-30	3.95072767567142e-28
TRINITY_DN114784_c0_g1_i2	lmnb3	Chr03	95747312	95747312	5.16391472193424	-3.23757668714393	5.76953701637654e-24	2.4825163874065e-22
TRINITY_DN115095_c0_g1_i1	lhx8	Chr04	70931017	70931017	5.91317492922842	-5.67391634619848	5.67158336060851e-57	6.93286616023474e-55
TRINITY_DN115184_c0_g1_i1	LOC100492669	Chr01	82749838	82749838	1.7140974184033	-3.6639385720854	8.46918019920647e-11	1.31651692778705e-09
TRINITY_DN115294_c0_g1_i4	LOC100486664	scaffold_707	29078	29078	3.23872514117904	-7.00622902406744	1.22237229537742e-30	7.87368789303888e-29
TRINITY_DN115324_c0_g1_i4	mrap2	Chr05	87929190	87929190	2.76883832751846	-3.54641078957702	1.70099363301669e-14	3.9181131713834e-13
TRINITY_DN115389_c0_g1_i1	ccnb2	Chr03	89325664	89325664	7.62331352090357	-6.46386516757067	4.72036497229557e-88	1.49344017667598e-85
TRINITY_DN115683_c0_g1_i2	fbxo43-like	Chr06	113124316	113124316	5.48784177548623	-6.18962304104997	1.8797079629681e-57	2.32414006409746e-55
TRINITY_DN115713_c0_g1_i1	tada2b	Chr01	20365262	20365262	4.00922239322623	-4.15706652782546	1.21016309058614e-19	4.09362401428776e-18
TRINITY_DN116067_c0_g1_i1	dkk1	Chr07	5573713	5573713	3.85823493042843	-3.23742911221332	3.54003726690656e-18	1.09741155274103e-16
TRINITY_DN116137_c0_g2_i2	ddx43	Chr05	79657895	79657895	4.72903491901919	-5.95914060417812	2.49222023123863e-46	2.3936440203066e-44
TRINITY_DN116337_c0_g1_i3	cpsf4l	Chr10	24596795	24596795	3.32696727929298	-8.53256121300271	1.74485134423049e-36	1.40069894849906e-34
TRINITY_DN116451_c0_g2_i3	napepld-like	Chr03	68339005	68339005	3.5231479120959	-4.2224475877666	3.06312541993376e-13	6.22874104768006e-12
TRINITY_DN116499_c0_g1_i2	hells	Chr07	31006397	31006397	8.2751653276596	-3.31722056105155	7.32046803646887e-31	4.74375148604191e-29
TRINITY_DN116617_c0_g2_i3	Xetrov90012412m	Chr04	110612540	110612540	2.94192697765751	-3.68110753696156	1.17254842846657e-12	2.23114517518832e-11
TRINITY_DN116802_c0_g2_i1	trmu	Chr03	65104977	65104977	5.69967968176402	-3.91228630591088	2.41802160513264e-36	1.92671543751198e-34
TRINITY_DN116961_c0_g1_i1	depdc7	Chr04	9338168	9338168	7.17130852906733	-4.10728749275027	2.85106266952814e-47	2.78808010328311e-45
TRINITY_DN116966_c0_g1_i1	zp3.2	Chr01	131851113	131851113	7.85491079985232	-8.99996054679263	2.83170910407433e-123	2.03071298883517e-120
TRINITY_DN117011_c0_g1_i1	terf1	Chr06	106147091	106147091	4.59879390417257	-3.12323095552316	3.51644929910183e-19	1.15677202172595e-17
TRINITY_DN117075_c0_g1_i1	LOC100127794	Chr03	77201236	77201236	6.79022007053694	-3.29696063033181	3.3374980822312e-20	1.17325055132552e-18
TRINITY_DN117098_c1_g2_i2	Xetrov90022469m	Chr08	116927634	116927634	1.71244290199629	-4.03210665568819	4.28223497927996e-12	7.62649034306532e-11
TRINITY_DN117125_c0_g1_i1	cldn6.1	Chr09	7060698	7060698	6.95050330896711	-8.09731664349136	1.02206322211256e-87	3.05398168896243e-85
TRINITY_DN117170_c0_g1_i1	rnf223	Chr07	79118199	79118199	3.4041677834567	4.82241508520845	5.11747954551141e-07	4.88453659902984e-06
TRINITY_DN117179_c0_g1_i1	wdr6-like	Chr04	126179763	126179763	4.36533641115409	-3.17064806929052	1.01035548525465e-18	3.254010166133e-17
TRINITY_DN117235_c0_g3_i1	haus8	Chr01	99918670	99918670	5.87591793216379	-3.81009032271307	3.65042020514847e-41	3.16673952796629e-39
TRINITY_DN117317_c1_g2_i1	LOC101732617-like	Chr08	25867250	25867250	4.59642389307986	-3.25986573290932	9.49741840792839e-18	2.86172912644498e-16
TRINITY_DN117327_c0_g1_i1	prdm14	Chr06	105303735	105303735	1.95856505534211	-7.93186869374775	2.98703136161598e-18	9.36778319443239e-17
TRINITY_DN117339_c0_g2_i1	bora-like	Chr02	123954623	123954623	3.70552805913096	-4.3605071978613	6.84116152001939e-27	3.47124407881361e-25
TRINITY_DN117446_c0_g1_i2	ddx4	Chr01	178458618	178458618	7.80166325022955	-6.52047208453006	7.54670843366102e-81	1.7272328217211e-78
TRINITY_DN117576_c0_g1_i1	sfmbt1	Chr04	113189698	113189698	0.684723375549797	-3.5045760477604	6.76269778947778e-07	6.32027281680387e-06
TRINITY_DN117578_c0_g2_i1	tktl2	Chr08	14475097	14475097	9.03952851385078	-3.49507718621163	8.88427802489456e-25	3.96548459393323e-23
TRINITY_DN117624_c0_g1_i1	Xetrov90029426m	scaffold_5478	382	382	2.52171303418648	-4.40642429273831	1.4869733914734e-15	3.7636171228422e-14
TRINITY_DN117638_c0_g1_i1	dnd1	Chr03	17757098	17757098	5.49383214997409	-8.87750595535486	1.98461999902059e-96	8.53942293178577e-94
TRINITY_DN117651_c0_g1_i7	mbtd1	Chr10	12753489	12753489	4.86608474525106	-3.51018986887581	2.52192962349786e-25	1.17438947878643e-23
TRINITY_DN118145_c0_g2_i2	Xetrov90010829m	Chr04	28954218	28954218	5.20061097422135	-3.41840297184229	3.33664706556011e-28	1.80363379317739e-26
TRINITY_DN118157_c1_g1_i1	akt1s1	Chr07	103301661	103301661	7.8286067371993	-4.53407308307091	3.07418978077506e-56	3.63396257931839e-54
TRINITY_DN118193_c0_g1_i1	trmt5-like	Chr08	82006079	82006079	6.41213137036694	-3.01372890411271	9.45632660588757e-32	6.31811834158588e-30
TRINITY_DN118281_c0_g1_i1	birc5.1	Chr02	141231885	141231885	5.24060483992136	-9.94864884150654	1.20924920350095e-85	3.17265699562433e-83
TRINITY_DN118360_c0_g1_i2	rbm11	Chr02	22361782	22361782	5.37314580561969	-3.5251850171402	1.41778591743218e-28	8.02690690200946e-27
TRINITY_DN118445_c0_g1_i3	rgs17-like	Chr05	53226887	53226887	3.04204574955942	-4.88984671650322	2.5464984126505e-13	5.22761134062624e-12
TRINITY_DN118554_c3_g1_i4	dppa2/4	scaffold_211	207400	207400	3.99595620283823	-8.71543147935274	8.21739331101497e-37	6.64620299598407e-35
TRINITY_DN118610_c0_g1_i2	LOC101734664	Chr01	152353361	152353361	0.46186335003684	-4.60289922553183	1.10657665867129e-07	1.16131171876362e-06
TRINITY_DN118635_c0_g1_i1	lsm10	Chr02	81431037	81431037	5.21913209149627	-3.41741596469603	2.03400346663893e-31	1.34231750249294e-29
TRINITY_DN118665_c1_g1_i1	gad1.2	Chr06	53976978	53976978	4.75409549160649	-5.92971184961418	2.08371153211595e-32	1.41863828803615e-30
TRINITY_DN118674_c0_g1_i2	stk31	Chr06	34492394	34492394	6.37030272267589	-4.83180567754697	2.34979468490713e-12	4.33563317762367e-11
TRINITY_DN118804_c0_g3_i3	kif2c	Chr04	72603297	72603297	7.91895499110653	-3.2620679566623	1.50339721639181e-28	8.43219156566246e-27
TRINITY_DN118842_c0_g1_i2	elavl2	Chr01	109575141	109575141	5.01326811015045	-4.06122818307635	1.7229256760063e-33	1.21134062070587e-31
TRINITY_DN119067_c0_g1_i2	osgin2	Chr06	111290869	111290869	0.707675775099491	-3.42276375698354	3.67423214078647e-06	3.08297309972231e-05
TRINITY_DN119069_c0_g1_i2	mettl1	Chr02	138695608	138695608	5.46639938321666	-3.08000127938254	1.7250950709187e-27	9.14130427481403e-26
TRINITY_DN119116_c0_g1_i1	cdca9	Chr04	25187540	25187540	6.13212577783962	-14.0818739338382	9.91257227835498e-83	2.53879857138725e-80
TRINITY_DN119209_c1_g2_i1	rpain	Chr02	101487220	101487220	5.65225637647347	-4.48370387332595	3.53890591176837e-46	3.3688505214949e-44
TRINITY_DN119234_c0_g1_i1	plcl1	Chr09	48812412	48812412	1.47722477432294	-3.25811727297684	9.35394481909055e-07	8.52476503073117e-06
TRINITY_DN119288_c0_g1_i2	velo1	Chr06	26122147	26122147	7.83272089984768	-11.6338125702213	1.40902490093524e-136	2.32888593189755e-133
TRINITY_DN119419_c0_g2_i1	LOC100496694	Chr05	79108873	79108873	1.10633380471275	-8.9799638631028	1.40244299523867e-12	2.64204541152056e-11
TRINITY_DN119475_c1_g2_i1	pmel-like	Chr02	134646978	134646978	8.74568381538069	-4.11709487899409	1.65324366589385e-22	6.51426451063011e-21
TRINITY_DN119494_c0_g1_i1	zfp36l2.1	Chr04	35862120	35862120	5.92780597710008	-8.75831243734741	1.09268374518302e-92	4.19785680247634e-90
TRINITY_DN119554_c2_g4_i2	gmnn	Chr06	28951728	28951728	7.49343128374818	-3.06008925899627	3.15461481644465e-27	1.64729085342209e-25
TRINITY_DN119683_c0_g3_i1	depdc1b	Chr01	176690855	176690855	1.53424174768614	-3.56534832022372	3.94315570328802e-09	5.13517262715124e-08
TRINITY_DN119774_c0_g1_i2	LOC100170463	Chr02	85080445	85080445	5.92149701287577	-13.8690361922017	1.3448838470871e-120	8.50995031947995e-118
TRINITY_DN120071_c0_g1_i2	patl2	Chr02	9933215	9933215	7.30490505917163	-12.0156519296925	1.51549702735734e-136	2.32888593189755e-133
TRINITY_DN120254_c0_g1_i1	homez	Chr01	127437443	127437443	4.6784367585411	-4.98712954917492	1.30124931234135e-38	1.06851441624854e-36
TRINITY_DN120335_c0_g1_i2	egln3	Chr08	93567678	93567678	6.04301361936726	-4.75239773339856	2.73499937287764e-34	2.00138695605747e-32
TRINITY_DN120396_c0_g1_i4	sirt3.2	Chr03	12609991	12609991	4.50094691378742	-3.6279636772529	5.45141230853604e-16	1.44792202970178e-14
TRINITY_DN120454_c1_g2_i1	lrr1	Chr08	72280820	72280820	2.81227257947766	-3.9832544475089	1.94549512019411e-17	5.71794836282186e-16
TRINITY_DN120473_c0_g1_i2	kdf1	Chr02	52020407	52020407	5.68681650546797	-3.32546317659879	6.84102129280283e-23	2.74585321069702e-21
TRINITY_DN120485_c1_g3_i1	LOC100488459	Chr04	96198240	96198240	2.44084263337439	-4.34943963160068	2.94061003698101e-15	7.20549935485301e-14
TRINITY_DN120555_c0_g2_i5	rad52	scaffold_98	288254	288254	3.19434061578608	-3.28606506151806	2.27039502613391e-15	5.61439983818907e-14
TRINITY_DN120619_c0_g1_i2	cdc25c	Chr03	38513138	38513138	5.13062530307317	-3.72899226269924	1.4647940277485e-35	1.12548495403504e-33
TRINITY_DN120784_c2_g1_i1	fbxo5	Chr05	43924617	43924617	4.86933061265523	-3.87839439177997	5.17906028170417e-30	3.12983996911751e-28
TRINITY_DN120849_c0_g2_i2	mos	Chr06	100874947	100874947	0.991260834177242	-3.79731305862907	6.04898635540131e-08	6.61269778709877e-07
TRINITY_DN120912_c0_g1_i3	asz1	Chr03	58901144	58901144	4.42993432355793	-6.51152220724442	1.56188492450155e-48	1.57020524606198e-46
TRINITY_DN121071_c0_g1_i4	LOC100489788-like	Chr06	100826442	100826442	7.19945669721193	-4.18948817972864	4.0363066419828e-39	3.4187835077015e-37
TRINITY_DN121169_c0_g1_i1	LOC101731220	Chr05	101527351	101527351	1.58884674234795	-6.72776244824492	1.2411451246862e-16	3.41457752077992e-15
TRINITY_DN121214_c0_g2_i1	ncaph2	Chr03	79808765	79808765	5.63166898883287	-3.02233797642966	6.91098134442661e-29	3.95433118734027e-27
TRINITY_DN121284_c0_g1_i2	tmem169-like	scaffold_33	1356345	1356345	3.47198217245226	-3.66401182007449	1.8843696666095e-15	4.71399174505078e-14
TRINITY_DN121355_c0_g1_i4	rnf138	Chr06	96991714	96991714	4.96638550644109	-9.28705760649427	5.96178904880041e-81	1.394151408651e-78
TRINITY_DN121419_c0_g1_i2	arl10	Chr03	36004791	36004791	4.64961673842543	-3.23483467362084	1.30346067615304e-22	5.17392121526875e-21
TRINITY_DN121554_c1_g10_i1	spire2-like	Chr04	62009135	62009135	3.21492189337606	-3.70226148197772	1.31978418122576e-13	2.80571510621453e-12
TRINITY_DN121562_c0_g1_i6	map1lc3c	Chr05	60980250	60980250	4.5028439745407	-9.71990026049201	8.42175050758631e-67	1.33224662073685e-64
TRINITY_DN121625_c0_g1_i1	sass6.2	Chr04	98751351	98751351	5.49130237073795	-3.34003533852121	3.64135540417143e-27	1.88317596551308e-25
TRINITY_DN121732_c0_g1_i1	LOC100144286	Chr08	23197963	23197963	1.58026074584164	-4.41640559169896	6.33480127920759e-09	8.02632006601132e-08
TRINITY_DN121733_c0_g1_i3	Xetrov90022685m	Chr09	2804619	2804619	4.19913743079274	-6.1353363457494	3.10028983160459e-26	1.50904152572718e-24
TRINITY_DN121788_c0_g1_i1	gtsf1	Chr02	141879537	141879537	6.79999866397586	-6.63684610491832	7.98875958645375e-73	1.53455512270505e-70
TRINITY_DN121834_c1_g3_i2	LOC100491264-like	scaffold_2692	665	665	0.836727831930023	-5.34668549827819	3.37798496568784e-11	5.48069144432942e-10
TRINITY_DN121973_c0_g1_i2	cdc45-like	Chr01	145780872	145780872	5.68381321607374	-3.157647582292	5.82881890703048e-30	3.50282709401826e-28
TRINITY_DN122069_c0_g1_i6	piwil4	Chr02	161869885	161869885	4.37015761209352	-3.29580685013853	1.82887785943845e-18	5.80331537875497e-17
TRINITY_DN122074_c0_g1_i2	LOC779492	Chr02	78343548	78343548	3.56749640570817	-3.24532770721584	1.00606067294891e-15	2.61405668089649e-14
TRINITY_DN122245_c0_g1_i1	spsb1	Chr07	80860184	80860184	7.61645478641583	-3.98382073826568	1.03334091966292e-38	8.5504986713954e-37
TRINITY_DN122300_c0_g1_i3	gtf3a	Chr02	152494862	152494862	7.13948550694618	-5.90221661267439	4.3978506022994e-70	7.88461315482244e-68
TRINITY_DN122315_c2_g2_i3	fank1	Chr07	16641039	16641039	4.19524500133766	-3.05493858190583	1.06751637597311e-17	3.20761833976053e-16
TRINITY_DN122373_c0_g1_i2	tmem200c-like	Chr06	91043939	91043939	3.61756847298085	-3.34832740517745	2.36874784000293e-14	5.40989819849502e-13
TRINITY_DN122385_c2_g1_i3	zbtb24	Chr05	74884834	74884834	5.00752282671947	-3.13533331175584	3.37305930155324e-25	1.55725317196602e-23
TRINITY_DN122597_c0_g1_i2	ccdc177	Chr08	89637096	89637096	3.12118651711202	-3.53565382368754	2.82368685808347e-11	4.62319627586055e-10
TRINITY_DN122633_c0_g1_i1	arhgap19-like	Chr07	24278704	24278704	1.71002881078451	-3.25203251010894	1.67606671832191e-07	1.71872732974155e-06
TRINITY_DN122661_c0_g1_i5	afap1	Chr01	19754013	19754013	1.74812333201559	-3.55623863155392	2.14368965584155e-10	3.21165315151638e-09
TRINITY_DN122749_c0_g1_i3	larp6	Chr03	88251258	88251258	7.05338168026504	-3.27810269103782	2.76662025602394e-36	2.15656044159779e-34
TRINITY_DN122919_c1_g3_i3	Xetrov90006764m	Chr02	155127743	155127743	4.12018662004233	-4.64762080110639	1.18868304978278e-31	7.89300220155147e-30
TRINITY_DN123052_c0_g1_i2	mcm6	Chr06	67893106	67893106	5.39751454505282	-8.98763418422486	3.12249929545315e-67	5.01324252555068e-65
TRINITY_DN123147_c0_g1_i1	kcnk7	Chr08	83453752	83453752	4.7085268337563	-3.78404222540217	6.71955559603812e-23	2.70720073208172e-21
TRINITY_DN123183_c0_g1_i1	LOC733753	Chr05	34081989	34081989	2.82008234122675	-3.03315650569805	2.23950469773696e-12	4.15350897130284e-11
TRINITY_DN123296_c1_g1_i2	gpat2	Chr03	109286340	109286340	5.3966232875079	-6.71139335609565	4.47475019415644e-70	7.89096521943292e-68
TRINITY_DN123349_c1_g3_i1	aloxe3	scaffold_440	14897	14897	7.30383607139077	-4.89292232638744	4.81139814178726e-47	4.66272160461311e-45
TRINITY_DN123382_c0_g1_i1	vat1	Chr10	16702856	16702856	7.60615265584246	-4.37414626132406	5.67063936961689e-53	6.22439466316009e-51
TRINITY_DN123427_c1_g1_i1	esco2	Chr05	145188248	145188248	4.62248613815624	-3.76381874390265	3.85386988787183e-25	1.77162728136057e-23
TRINITY_DN123696_c0_g1_i1	aldh3b1-like.1	Chr01	138358906	138358906	4.2191622596434	-12.1590531680154	4.74161793931305e-46	4.47417405027986e-44
TRINITY_DN123710_c0_g1_i1	piwil2	Chr03	119422089	119422089	4.81850893959735	-4.71994742111879	1.0704017562016e-42	9.67589217769795e-41
TRINITY_DN123821_c0_g1_i1	LOC100489930	Chr02	4288233	4288233	5.24507963965679	-7.28147453306215	4.09435931116576e-69	6.77584970926309e-67
TRINITY_DN124147_c1_g3_i2	pabpc1l	Chr10	5542480	5542480	5.45790364502165	-7.27702127235289	1.19788830650751e-82	2.99667081700029e-80
TRINITY_DN124165_c0_g1_i7	exd1-like	Chr08	95367333	95367333	4.88705101944548	-6.05578778361373	1.59195723675748e-51	1.71246839958002e-49
TRINITY_DN124190_c0_g2_i1	mcoln2-like	Chr04	25221375	25221375	6.06204079719552	-3.86986681200354	3.25422522522396e-33	2.25843230630543e-31
TRINITY_DN124226_c0_g1_i1	LOC100489554-like	Chr08	25252665	25252665	4.38608501887898	-12.326005829706	7.12098004942126e-55	8.32612852082875e-53
TRINITY_DN124263_c0_g1_i1	LOC100498415	Chr10	14622177	14622177	7.84984341437161	-8.77745082850674	2.10960959393399e-74	4.12601280035417e-72
TRINITY_DN124325_c0_g1_i1	ccna1	Chr02	149015518	149015518	8.62664896089295	-9.94489353138078	9.884049836943e-80	2.16985151216318e-77
TRINITY_DN124336_c0_g2_i1	trim23	Chr01	175024225	175024225	2.07480709405498	-4.57369834196684	3.24462879125537e-14	7.28652858194864e-13
TRINITY_DN124339_c4_g3_i4	fkbp6	Chr02	37483170	37483170	4.66499020631375	-6.24421286834688	4.43248856138931e-51	4.67453720145733e-49
TRINITY_DN124353_c1_g3_i2	enpp7	Chr10	18390116	18390116	0.0146368510895819	-3.95543906337718	1.37327969524457e-06	1.22085699849139e-05
TRINITY_DN124429_c0_g1_i3	ksr2	Chr01	156474255	156474255	0.529102535685962	-4.09307371149004	1.27621670161875e-05	9.49395785567977e-05
TRINITY_DN124491_c7_g2_i1	LOC100488420	Chr07	110560941	110560941	5.14765086388232	-3.81551851202521	4.15460895915927e-33	2.86481593421002e-31
TRINITY_DN124521_c0_g1_i1	cdc6	scaffold_39	530255	530255	7.00960726075565	-5.02760944882978	4.16026570706926e-64	5.88841818565052e-62
TRINITY_DN124523_c1_g1_i1	slc30a2	Chr02	51061774	51061774	6.99516531304817	-6.5168702848218	3.71311098859555e-66	5.54749095893366e-64
TRINITY_DN124649_c0_g1_i1	sds	Chr01	133764075	133764075	7.50198535208455	-9.75859301430764	1.29254329560557e-126	1.06952986390993e-123
TRINITY_DN124680_c0_g2_i3	gpr137c	Chr08	74711527	74711527	4.80391846929139	-4.97724361749998	4.87671507177957e-30	2.96377536876457e-28
TRINITY_DN124714_c0_g1_i1	cdc20	Chr04	75127922	75127922	6.6610431778886	-3.9482933666394	8.06699523445912e-30	4.79429103519761e-28
TRINITY_DN124746_c10_g3_i2	ube2t-like	Chr02	64293531	64293531	5.01346709168947	-3.79917860536317	3.08740427647401e-29	1.7855488065608e-27
TRINITY_DN124784_c1_g2_i1	chek1	Chr07	65890649	65890649	6.09082206565956	-3.53878695748963	9.87022293982814e-35	7.37319362248134e-33
TRINITY_DN124862_c1_g2_i1	Xetrov90016779m	Chr06	98082512	98082512	5.109845747777	-3.01837870603085	4.4165874476039e-25	2.01310301584217e-23
TRINITY_DN125009_c0_g1_i1	tyr	Chr02	164573784	164573784	4.83775894053049	-4.04755919024599	1.23934552809979e-23	5.26942286394049e-22
TRINITY_DN125015_c1_g1_i1	znf131	Chr01	182108399	182108399	5.5992424067898	-3.33358639875059	1.55954348953371e-28	8.64126009653271e-27
TRINITY_DN125025_c0_g1_i2	LOC100491837	Chr08	97986156	97986156	6.03682186024894	-6.20404270018572	1.65264469657325e-58	2.11636892869505e-56
TRINITY_DN125054_c0_g1_i2	fgf9	Chr02	154422899	154422899	3.08279874275033	-3.63920093717251	8.06313500634535e-15	1.91468307424408e-13
TRINITY_DN125113_c2_g1_i3	Xetrov90023207m	Chr09	12703424	12703424	4.55978270185011	-3.6534295461283	1.50733414142507e-23	6.383619432799e-22
