gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46
TRINITY_DN109666_c0_g1_i1	avd.2	Chr10	36014201	36014201	7.81460989292626	-11.6204838238979	3.09226631379147e-129	2.77195906145457e-126
TRINITY_DN109669_c1_g2_i1	aurka	scaffold_113	346610	346610	8.11831623436555	-5.18861389524299	3.70265594795589e-58	4.68582000378371e-56
TRINITY_DN109704_c0_g1_i1	ankef1	Chr05	22507747	22507747	0.96464019889745	-2.02081353205518	0.000371515186403508	0.0019399945923022
TRINITY_DN109823_c0_g1_i2	LOC101732531	Chr02	52033540	52033540	1.66177142533726	-2.35521102036744	1.14815225192316e-05	8.63079928297516e-05
TRINITY_DN109913_c0_g1_i1	LOC100486858	Chr01	80401669	80401669	3.12570563080097	-9.11684052423307	2.75447401181387e-36	2.15656044159779e-34
TRINITY_DN109929_c0_g1_i1	LOC734032-like	Chr02	150276350	150276350	6.57788211991262	-10.9116564584356	4.07989505304655e-114	2.43819061586787e-111
TRINITY_DN110022_c0_g1_i1	hddc2-like	Chr05	48536852	48536852	4.89509623242562	-2.40011302693269	1.07721180843323e-13	2.30369133664339e-12
TRINITY_DN110103_c0_g1_i1	vegt	Chr01	144396774	144396774	6.42437434551686	-8.24786747496567	2.16551396669331e-63	2.98646586406666e-61
TRINITY_DN110154_c0_g1_i1	gpr63	Chr05	85153301	85153301	0.339703148405832	-3.31627365265372	8.18908380034467e-05	0.000510370651450218
TRINITY_DN110679_c0_g1_i1	LOC100145154	Chr01	116802093	116802093	5.82929441180144	-10.5421650348223	5.6198004264413e-102	2.6283562255317e-99
TRINITY_DN110780_c0_g1_i2	znf281	Chr10	10668990	10668990	3.38725565531165	-2.28173851354197	3.66365230342149e-09	4.80023237855115e-08
TRINITY_DN110842_c0_g1_i2	qrich1.1	Chr04	126300073	126300073	6.69137918714757	-2.12171956590484	5.98984648402149e-14	1.31487587085497e-12
TRINITY_DN110907_c0_g1_i2	ctsg	Chr01	130426359	130426359	0.48646149822871	3.65459966775506	0.000345101288869601	0.00181617150898742
TRINITY_DN111000_c0_g1_i1	LOC100492822-like	Chr03	8837038	8837038	0.336085510672731	2.09792061632432	0.00626127556712202	0.0205093000229999
TRINITY_DN111028_c0_g1_i1	btg4	Chr07	75092716	75092716	6.80827168622002	-12.8307436287466	2.80421672026885e-137	6.0329918519864e-134
TRINITY_DN111232_c1_g1_i1	LOC100491633	Chr06	134400774	134400774	4.91298999486473	-6.30112414830543	7.00315656445399e-34	5.02219701092211e-32
TRINITY_DN111236_c0_g1_i1	eif4e-like.1	Chr03	37833720	37833720	5.91853507047619	-5.99661614694836	2.74486107432675e-70	5.00448653839539e-68
TRINITY_DN111318_c0_g1_i3	fbxl18-like	Chr09	38500120	38500120	4.77639607485051	-3.40602782576496	6.20756191788023e-21	2.25590349833235e-19
TRINITY_DN111329_c0_g1_i2	LOC733553	Chr03	107441880	107441880	3.24437767115735	-4.61015664921999	4.6468284933775e-14	1.03276723353847e-12
TRINITY_DN111816_c0_g1_i1	neurog3	Chr07	51843407	51843407	0.751899124434246	-5.17302161507968	1.42177446723502e-05	0.000104396095181209
TRINITY_DN112067_c0_g1_i2	vim.2	Chr01	11588720	11588720	0.473296538337473	-3.14719599759806	6.94131295596132e-06	5.49431224924767e-05
TRINITY_DN112117_c1_g1_i4	bmp2	Chr05	21321381	21321381	3.80476506306489	-3.31608402946037	1.16833503709292e-15	2.9994701656345e-14
TRINITY_DN112124_c0_g2_i1	polr3g-like	Chr01	170827700	170827700	4.54752241851515	-10.5425887766021	4.68365419542094e-68	7.63364669396107e-66
TRINITY_DN112246_c1_g5_i1	Xetrov90030065m	scaffold_693	22860	22860	5.86851625168087	-2.43604978642908	3.03169732329251e-10	4.46739289132295e-09
TRINITY_DN112272_c0_g1_i1	LOC733728	Chr07	40123943	40123943	4.11159282080395	-8.77864171896533	2.3127476378546e-43	2.12634413165829e-41
TRINITY_DN112453_c0_g3_i1	bcl7a	Chr01	153437220	153437220	4.89102706776963	-2.62025286036152	5.80911817232465e-17	1.62730948384626e-15
TRINITY_DN112473_c1_g1_i1	hcn4	Chr03	82774587	82774587	3.59445142272982	-3.31097992591826	3.606634550522e-18	1.11484390402199e-16
TRINITY_DN112501_c0_g1_i7	dhx32-like	Chr07	16717251	16717251	4.36493068782465	-2.13956482098611	1.28275604943391e-09	1.77359984881242e-08
TRINITY_DN112596_c0_g1_i1	foxp3	Chr08	7696245	7696245	1.04080037542722	2.13579887853969	0.000561166537748252	0.00276015932627249
TRINITY_DN112693_c0_g2_i1	rtkn2	Chr07	9730514	9730514	4.12371102005091	-3.87084769609633	8.04601752562231e-26	3.88121123422059e-24
TRINITY_DN112731_c0_g2_i1	cnga4	scaffold_174	316413	316413	0.610527364852722	-2.52216744381024	0.00296669409613941	0.0112053119354535
TRINITY_DN112755_c0_g2_i1	fam46b	Chr02	52054712	52054712	2.74034663799377	-4.00364040385024	4.39969624536732e-17	1.25205112464064e-15
TRINITY_DN112841_c0_g1_i1	rbm27	Chr03	30400683	30400683	4.1668944383256	-3.53413112376199	2.89372985288823e-20	1.02394250090522e-18
TRINITY_DN112849_c0_g1_i1	slc35e1	Chr01	100115756	100115756	3.40948574595882	-2.69364843218521	2.47882486585388e-09	3.32892872434335e-08
TRINITY_DN112907_c0_g2_i1	tyw1	Chr02	94372374	94372374	7.55282754732325	-3.06578317410763	3.68217249964815e-30	2.28954506235347e-28
TRINITY_DN112933_c0_g2_i1	Xetrov90001975m	Chr01	100592693	100592693	4.38216572518829	-2.77342568078712	1.79208893998506e-16	4.91772977740287e-15
TRINITY_DN113238_c0_g1_i1	bub3	Chr07	11772245	11772245	6.37447172736717	-2.29120808547705	1.22714808498525e-19	4.13806644206468e-18
TRINITY_DN113308_c0_g1_i2	LOC100127564	Chr06	132689000	132689000	2.61634389604245	-7.78507027426492	3.03545157316245e-14	6.84535693343993e-13
TRINITY_DN113605_c0_g1_i1	galr2	Chr10	36411081	36411081	2.27306216147512	-2.74114448937889	2.31470144192818e-08	2.68890317611462e-07
TRINITY_DN113665_c0_g3_i1	Xetrov90013806m	Chr05	59124632	59124632	3.68533808094166	-2.40598756789332	1.28922513165877e-10	1.96433353275543e-09
TRINITY_DN113676_c0_g3_i1	cpne2-like	Chr04	53858129	53858129	2.23261892796791	2.11884521515914	0.00503905335432406	0.0171604802249922
TRINITY_DN113760_c0_g3_i2	taf4b	Chr06	94934368	94934368	4.62930478134921	-7.1132497775115	2.06469524234456e-59	2.67589478577114e-57
TRINITY_DN113797_c0_g1_i1	LOC100497689	Chr06	52416686	52416686	4.55682123298605	2.32118879487697	5.45531348092505e-05	0.000354364777260331
TRINITY_DN113807_c0_g1_i1	armc7	Chr10	35786462	35786462	3.95446045436145	-2.30689876360185	1.65491618707141e-10	2.50378810468736e-09
TRINITY_DN113887_c0_g1_i1	LOC100495123	Chr08	23492471	23492471	5.07074776242029	-2.31810334240256	0.000291794061528743	0.00156941435993234
TRINITY_DN113911_c0_g2_i1	elp2	Chr06	61012013	61012013	5.85341703172463	-2.15981287258857	4.24908846980439e-16	1.13417976847856e-14
TRINITY_DN113980_c0_g1_i2	rpusd2	Chr08	94694802	94694802	5.51535093834358	-2.39921049185375	1.92528440127435e-18	6.07339715674726e-17
TRINITY_DN114023_c0_g1_i1	trip13	Chr06	81885093	81885093	4.37748139460958	-2.58579642235183	1.9462899877933e-15	4.84635217562327e-14
TRINITY_DN114033_c0_g3_i2	tdrd15	Chr05	139909185	139909185	4.98145849135322	-6.65545416639884	4.52554762717458e-58	5.66061811924616e-56
TRINITY_DN114190_c0_g1_i2	bfar	Chr09	31921307	31921307	5.70535967610556	-3.13873872406813	1.07080062104702e-24	4.75975300851356e-23
TRINITY_DN114338_c0_g2_i2	pop5-like	Chr01	143273044	143273044	4.80974649452201	-2.57217564990022	1.11503687651879e-13	2.37985152395092e-12
TRINITY_DN114373_c0_g1_i1	rora	Chr03	83926332	83926332	0.510961389176603	2.65038115039099	0.00206187095550802	0.0082945197712789
TRINITY_DN114443_c0_g1_i1	pcsk4	Chr01	80419484	80419484	3.27228237490682	-5.77933361361371	3.94966878012502e-30	2.44175787746005e-28
TRINITY_DN114642_c0_g1_i2	c1orf50	Chr07	68582558	68582558	4.42774475844169	-2.37602376180871	7.94344906308768e-14	1.7158168990288e-12
TRINITY_DN114651_c0_g1_i3	gtf2h3	Chr01	152363125	152363125	4.90937117379359	-2.09340561882129	1.46409669614073e-13	3.0820524775706e-12
TRINITY_DN114707_c0_g2_i2	Xetrov90012200m	Chr04	101828845	101828845	5.69352443935417	-3.30969233504638	6.61086717133825e-30	3.95072767567142e-28
TRINITY_DN114713_c0_g1_i1	mycbp	Chr02	54679253	54679253	5.93324192710701	-2.19844220110926	1.16190185554435e-16	3.20476365643349e-15
TRINITY_DN114784_c0_g1_i2	lmnb3	Chr03	95747312	95747312	5.16391472193424	-3.23757668714393	5.76953701637654e-24	2.4825163874065e-22
TRINITY_DN114817_c0_g1_i3	lgals12-like	Chr04	35951670	35951670	2.97774920163988	-2.47072519897813	6.51550144154484e-05	0.000414227239992304
TRINITY_DN114829_c0_g1_i1	LOC100496229	Chr04	39739544	39739544	1.17081641291596	-2.32374121636239	0.0036200454148602	0.0132047570456599
TRINITY_DN114931_c0_g1_i1	trmt12-like	Chr08	17532617	17532617	3.56969866599939	-2.13503410973849	4.91481579513327e-08	5.43916394117783e-07
TRINITY_DN115095_c0_g1_i1	lhx8	Chr04	70931017	70931017	5.91317492922842	-5.67391634619848	5.67158336060851e-57	6.93286616023474e-55
TRINITY_DN115118_c0_g1_i1	erp27	Chr04	118020700	118020700	2.27000417793974	-2.16997874364289	0.000124052416478963	0.000739707230634259
TRINITY_DN115184_c0_g1_i1	LOC100492669	Chr01	82749838	82749838	1.7140974184033	-3.6639385720854	8.46918019920647e-11	1.31651692778705e-09
TRINITY_DN115261_c0_g1_i1	taf9b	Chr08	44623134	44623134	5.44621259342773	-2.04886107344372	1.6317884804167e-14	3.77487068469729e-13
TRINITY_DN115294_c0_g1_i4	LOC100486664	scaffold_707	29078	29078	3.23872514117904	-7.00622902406744	1.22237229537742e-30	7.87368789303888e-29
TRINITY_DN115310_c0_g1_i2	pmf1	scaffold_848	35681	35681	2.58953584597588	-2.32372253775215	5.71443817169936e-05	0.000368968856020228
TRINITY_DN115324_c0_g1_i4	mrap2	Chr05	87929190	87929190	2.76883832751846	-3.54641078957702	1.70099363301669e-14	3.9181131713834e-13
TRINITY_DN115389_c0_g1_i1	ccnb2	Chr03	89325664	89325664	7.62331352090357	-6.46386516757067	4.72036497229557e-88	1.49344017667598e-85
TRINITY_DN115417_c0_g2_i3	tmem39b	Chr02	82395230	82395230	6.9325854192264	-2.98746614094704	2.47397535880897e-30	1.54724144969233e-28
TRINITY_DN115535_c0_g1_i1	hdc-like	Chr03	95084149	95084149	0.62933140493722	2.47459128517487	0.00569505483473585	0.0189488725200289
TRINITY_DN115578_c0_g1_i1	ttpa	Chr06	102990382	102990382	0.547558753002685	2.15870732437159	0.00852618705813796	0.0262196095438508
TRINITY_DN115646_c0_g1_i1	LOC101731195	Chr05	71868474	71868474	6.48144351885365	-2.00787463966995	4.30139309445384e-14	9.57972785031883e-13
TRINITY_DN115655_c0_g1_i1	sox11	Chr05	132226118	132226118	4.28956130390897	-2.20729527912305	1.47133892169791e-07	1.52038355242117e-06
TRINITY_DN115666_c0_g1_i1	gins3	Chr04	27811257	27811257	4.28767925587514	-2.52222840368679	1.12079622929776e-11	1.92287161699458e-10
TRINITY_DN115683_c0_g1_i2	fbxo43-like	Chr06	113124316	113124316	5.48784177548623	-6.18962304104997	1.8797079629681e-57	2.32414006409746e-55
TRINITY_DN115713_c0_g1_i1	tada2b	Chr01	20365262	20365262	4.00922239322623	-4.15706652782546	1.21016309058614e-19	4.09362401428776e-18
TRINITY_DN115840_c0_g1_i2	alkbh4-like	Chr02	41878477	41878477	4.31238282983902	-2.93283007828679	7.67996105873587e-18	2.32713636926258e-16
TRINITY_DN115900_c0_g1_i2	mmp13	Chr02	158768110	158768110	3.81373766132636	2.89675063705861	1.032613117269e-05	7.89468322847381e-05
TRINITY_DN115972_c1_g1_i2	ccnj	Chr07	17642106	17642106	5.27485674207227	-2.68039115014767	1.13053787788843e-14	2.66692893693989e-13
TRINITY_DN116044_c0_g1_i1	Xetrov90004771m	Chr02	51238051	51238051	0.418266934778519	2.44136880713928	0.00135489714416306	0.00583719711442107
TRINITY_DN116063_c0_g1_i2	mis12	Chr02	98088458	98088458	4.48148858190112	-2.86173076018081	2.94675606384148e-16	8.00460984311688e-15
TRINITY_DN116067_c0_g1_i1	dkk1	Chr07	5573713	5573713	3.85823493042843	-3.23742911221332	3.54003726690656e-18	1.09741155274103e-16
TRINITY_DN116094_c0_g2_i1	aifm3-like	Chr02	40233420	40233420	4.39664996602663	-2.52194035150546	8.79150320099402e-09	1.09583082193618e-07
TRINITY_DN116137_c0_g2_i2	ddx43	Chr05	79657895	79657895	4.72903491901919	-5.95914060417812	2.49222023123863e-46	2.3936440203066e-44
TRINITY_DN116210_c0_g1_i1	utp23	Chr06	121589641	121589641	5.12177576654264	-2.18716689671044	5.90687137462262e-13	1.17016971228021e-11
TRINITY_DN116251_c1_g3_i1	pitpnc1-like	Chr07	108587238	108587238	3.01713408457259	-2.22579501025559	2.92095823756862e-07	2.89059317033355e-06
TRINITY_DN116337_c0_g1_i3	cpsf4l	Chr10	24596795	24596795	3.32696727929298	-8.53256121300271	1.74485134423049e-36	1.40069894849906e-34
TRINITY_DN116340_c0_g1_i1	pole-like	Chr01	131735774	131735774	5.87343602145111	-2.00798508503647	2.88335203154407e-14	6.54350586567924e-13
TRINITY_DN116369_c0_g1_i1	med4	Chr02	131579067	131579067	6.28305405323029	-2.70033334724388	3.38348870961068e-21	1.25504096721662e-19
TRINITY_DN116451_c0_g2_i3	napepld-like	Chr03	68339005	68339005	3.5231479120959	-4.2224475877666	3.06312541993376e-13	6.22874104768006e-12
TRINITY_DN116499_c0_g1_i2	hells	Chr07	31006397	31006397	8.2751653276596	-3.31722056105155	7.32046803646887e-31	4.74375148604191e-29
TRINITY_DN116557_c0_g1_i2	noc4l	Chr01	147958547	147958547	6.27034283830942	-2.25459566342455	5.34394367242676e-20	1.84246160526585e-18
TRINITY_DN116617_c0_g2_i3	Xetrov90012412m	Chr04	110612540	110612540	2.94192697765751	-3.68110753696156	1.17254842846657e-12	2.23114517518832e-11
TRINITY_DN116707_c0_g1_i1	aadac	Chr05	106456019	106456019	2.7007519687775	2.05693935267878	0.000144419241028727	0.000847715219104787
TRINITY_DN116762_c0_g1_i1	prkaa1	Chr01	182981048	182981048	6.44607931148914	-2.08366040103741	2.65096306655222e-15	6.54046094195005e-14
TRINITY_DN116802_c0_g2_i1	trmu	Chr03	65104977	65104977	5.69967968176402	-3.91228630591088	2.41802160513264e-36	1.92671543751198e-34
TRINITY_DN116903_c1_g2_i3	zbtb14	Chr06	91338899	91338899	4.85969872053421	-2.83072224223336	1.83681355186749e-18	5.81135393454078e-17
TRINITY_DN116915_c0_g1_i3	tstd2	Chr01	95169014	95169014	3.89627208118399	-2.5208868765479	5.05900558333542e-12	8.89211161110115e-11
TRINITY_DN116932_c0_g1_i2	aqp11	Chr02	167342468	167342468	0.556372120976182	2.12238666577765	0.0045179400148645	0.0158047091837065
TRINITY_DN116961_c0_g1_i1	depdc7	Chr04	9338168	9338168	7.17130852906733	-4.10728749275027	2.85106266952814e-47	2.78808010328311e-45
TRINITY_DN116966_c0_g1_i1	zp3.2	Chr01	131851113	131851113	7.85491079985232	-8.99996054679263	2.83170910407433e-123	2.03071298883517e-120
TRINITY_DN117011_c0_g1_i1	terf1	Chr06	106147091	106147091	4.59879390417257	-3.12323095552316	3.51644929910183e-19	1.15677202172595e-17
TRINITY_DN117075_c0_g1_i1	LOC100127794	Chr03	77201236	77201236	6.79022007053694	-3.29696063033181	3.3374980822312e-20	1.17325055132552e-18
TRINITY_DN117078_c0_g1_i2	stx2	Chr01	149277828	149277828	0.182916723241048	-2.42593083456246	0.000433098710751079	0.00221112616589908
TRINITY_DN117098_c1_g2_i2	Xetrov90022469m	Chr08	116927634	116927634	1.71244290199629	-4.03210665568819	4.28223497927996e-12	7.62649034306532e-11
TRINITY_DN117099_c0_g2_i1	MGC89520	Chr06	114214653	114214653	3.54433177784667	-2.33932917585642	1.21240605241217e-09	1.68065101878836e-08
TRINITY_DN117125_c0_g1_i1	cldn6.1	Chr09	7060698	7060698	6.95050330896711	-8.09731664349136	1.02206322211256e-87	3.05398168896243e-85
TRINITY_DN117170_c0_g1_i1	rnf223	Chr07	79118199	79118199	3.4041677834567	4.82241508520845	5.11747954551141e-07	4.88453659902984e-06
TRINITY_DN117179_c0_g1_i1	wdr6-like	Chr04	126179763	126179763	4.36533641115409	-3.17064806929052	1.01035548525465e-18	3.254010166133e-17
TRINITY_DN117235_c0_g3_i1	haus8	Chr01	99918670	99918670	5.87591793216379	-3.81009032271307	3.65042020514847e-41	3.16673952796629e-39
TRINITY_DN117317_c1_g2_i1	LOC101732617-like	Chr08	25867250	25867250	4.59642389307986	-3.25986573290932	9.49741840792839e-18	2.86172912644498e-16
TRINITY_DN117327_c0_g1_i1	prdm14	Chr06	105303735	105303735	1.95856505534211	-7.93186869374775	2.98703136161598e-18	9.36778319443239e-17
TRINITY_DN117339_c0_g2_i1	bora-like	Chr02	123954623	123954623	3.70552805913096	-4.3605071978613	6.84116152001939e-27	3.47124407881361e-25
TRINITY_DN117387_c0_g1_i3	nol9	Chr07	91297336	91297336	7.02177538882493	-2.14240654330435	3.53752388281817e-16	9.53712892417921e-15
TRINITY_DN117404_c0_g1_i1	mmgt1	Chr08	47592356	47592356	5.40798875250234	-2.03742403985491	6.35938080447006e-14	1.39040364458708e-12
TRINITY_DN117446_c0_g1_i2	ddx4	Chr01	178458618	178458618	7.80166325022955	-6.52047208453006	7.54670843366102e-81	1.7272328217211e-78
TRINITY_DN117568_c0_g1_i2	yae1d1	Chr06	81719442	81719442	4.45023242866404	-2.32434822407628	4.36274377601501e-13	8.75560350720027e-12
TRINITY_DN117571_c0_g1_i1	LOC100486992	Chr04	125009479	125009479	4.29219015864456	-2.275077260536	1.37137599625601e-12	2.59259957675324e-11
TRINITY_DN117576_c0_g1_i1	sfmbt1	Chr04	113189698	113189698	0.684723375549797	-3.5045760477604	6.76269778947778e-07	6.32027281680387e-06
TRINITY_DN117578_c0_g2_i1	tktl2	Chr08	14475097	14475097	9.03952851385078	-3.49507718621163	8.88427802489456e-25	3.96548459393323e-23
TRINITY_DN117584_c0_g1_i1	jakmip1	Chr01	19315484	19315484	5.86566104950078	-2.73540623408209	4.75972477155059e-22	1.84838842482201e-20
TRINITY_DN117624_c0_g1_i1	Xetrov90029426m	scaffold_5478	382	382	2.52171303418648	-4.40642429273831	1.4869733914734e-15	3.7636171228422e-14
TRINITY_DN117638_c0_g1_i1	dnd1	Chr03	17757098	17757098	5.49383214997409	-8.87750595535486	1.98461999902059e-96	8.53942293178577e-94
TRINITY_DN117651_c0_g1_i7	mbtd1	Chr10	12753489	12753489	4.86608474525106	-3.51018986887581	2.52192962349786e-25	1.17438947878643e-23
TRINITY_DN117806_c0_g1_i1	rnf219-like	Chr02	122246529	122246529	4.42385998783706	-2.23236459803115	6.77635440096251e-13	1.32533171438461e-11
TRINITY_DN118097_c0_g2_i1	slc26a5	Chr03	68209241	68209241	2.81074144846317	-2.00081657127142	8.3737612418298e-06	6.50372199843777e-05
TRINITY_DN118101_c0_g1_i2	racgap1	Chr02	145665361	145665361	6.47028761314743	-2.41082783266571	5.88493984868056e-17	1.6442674792794e-15
TRINITY_DN118139_c0_g1_i2	LOC100487248-like	Chr01	74854551	74854551	8.156733770874	-2.0298050391175	1.75569070779115e-12	3.30174212302612e-11
TRINITY_DN118145_c0_g2_i2	Xetrov90010829m	Chr04	28954218	28954218	5.20061097422135	-3.41840297184229	3.33664706556011e-28	1.80363379317739e-26
TRINITY_DN118157_c1_g1_i1	akt1s1	Chr07	103301661	103301661	7.8286067371993	-4.53407308307091	3.07418978077506e-56	3.63396257931839e-54
TRINITY_DN118193_c0_g1_i1	trmt5-like	Chr08	82006079	82006079	6.41213137036694	-3.01372890411271	9.45632660588757e-32	6.31811834158588e-30
TRINITY_DN118281_c0_g1_i1	birc5.1	Chr02	141231885	141231885	5.24060483992136	-9.94864884150654	1.20924920350095e-85	3.17265699562433e-83
TRINITY_DN118297_c0_g1_i1	henmt1	Chr04	102256966	102256966	3.59228865651823	-2.18261075536648	1.92368124521667e-08	2.28399990671034e-07
TRINITY_DN118297_c0_g2_i1	mier2-like	Chr01	86231434	86231434	5.95250055674823	-2.36805150348933	5.1437158807629e-20	1.78486941062473e-18
TRINITY_DN118320_c0_g1_i1	med7	Chr03	6411317	6411317	5.94601185173086	-2.3725545947009	7.4829697297629e-19	2.42452727057408e-17
TRINITY_DN118360_c0_g1_i2	rbm11	Chr02	22361782	22361782	5.37314580561969	-3.5251850171402	1.41778591743218e-28	8.02690690200946e-27
TRINITY_DN118372_c0_g3_i1	rufy2	Chr07	30491749	30491749	2.26365395288029	-2.13601912239922	7.02113884360454e-06	5.54933067896062e-05
TRINITY_DN118390_c0_g2_i2	plk1s1-like	Chr05	25062918	25062918	4.10456613688599	-2.32260177023836	1.05482655904026e-11	1.81548308729537e-10
TRINITY_DN118445_c0_g1_i3	rgs17-like	Chr05	53226887	53226887	3.04204574955942	-4.88984671650322	2.5464984126505e-13	5.22761134062624e-12
