gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	Am2_463	Am2_464	Am4_461	Am6_462	Am6_464	average	ward.D
TRINITY_DN101610_c0_g2_i1	s100a11	scaffold_281	155613	155613	9.21653621145197	0.916283604354237	0.00822322772217624	0.0254699857781312	9.68461626414047	8.50080412045257	9.1593191210623	9.65018929672085	8.69467795284664	2	2
TRINITY_DN101728_c0_g2_i1	lrrc20	Chr07	32617150	32617150	7.29584245577123	1.29615600423565	1.72602362478964e-05	0.000125086176724439	7.32296160868314	6.32268014913277	7.57376055349402	8.06114342844673	6.45708956321473	2	2
TRINITY_DN101751_c0_g1_i1	ssna1	Chr08	103347	103347	4.40602954239115	-2.73129505979129	1.38238616266724e-15	3.51544396023912e-14	2.65391295288547	5.62949983273703	2.45161183306112	3.00336604077373	5.19055940236542	1	1
TRINITY_DN101809_c0_g1_i2	LOC101732244	Chr05	59159234	59159234	4.3097985680772	1.01947876517291	0.00433823653043371	0.0153105020859171	4.26283179681631	3.41021671445265	4.96562721150476	4.58269265338691	3.80587159405631	2	2
TRINITY_DN102026_c0_g1_i2	gjb7	Chr05	87154347	87154347	3.34602070953346	1.12546940382713	0.0044636892346398	0.0156607648718266	3.63530353998442	2.32435973258059	3.56401631266403	3.87336923695745	2.80366481114445	2	2
TRINITY_DN102065_c0_g1_i1	uck2	Chr04	108945411	108945411	6.96796885283923	-1.88896226778466	4.80396192739642e-12	8.48542174926162e-11	6.03504212080034	7.94709531108542	5.54270994079556	6.09830076630461	7.63175747173315	1	1
TRINITY_DN102078_c0_g1_i1	adsl	Chr04	111381918	111381918	6.91087543043904	-0.723965588385816	0.00495019268942399	0.016926008506082	6.77844394280587	7.18080372067518	6.56490442594466	6.3591610020272	7.40896991363011	1	1
TRINITY_DN102159_c0_g1_i2	Xetrov90012386m	Chr04	109890106	109890106	8.54347180567805	0.84667503235826	0.00630811992396656	0.0206266350293891	8.94035489928644	7.82843449859298	8.9648930141284	8.53194275165157	8.11539232895586	2	2
TRINITY_DN102186_c0_g1_i2	LOC100488185	scaffold_5850	707	707	8.72694749687639	1.00116171504766	0.00441900089475521	0.0155496214016623	9.35827258312481	7.61388276447439	8.7912904301535	8.93705130269116	8.38139920801348	2	2
TRINITY_DN102272_c0_g1_i1	dmap1	Chr04	82690214	82690214	4.95823978609968	-1.2077642135664	0.000208280183880544	0.00117056945559196	4.60333757342852	5.85646007107131	3.94388525274177	4.44294363807554	5.17605130243473	1	1
TRINITY_DN102459_c0_g1_i1	stk32a	Chr03	34227746	34227746	2.25292218756911	1.42571546771884	0.00235163445834108	0.0092424303501553	2.43280230808693	1.19789830174927	2.6889038510438	2.82848252818486	1.3770246812757	2	2
TRINITY_DN102559_c0_g2_i1	LOC100485278	Chr10	24700728	24700728	4.66585949686792	-2.28268441936058	3.35984923926077e-08	3.81243652602617e-07	3.72166419840354	6.12244279606088	2.87898855917228	3.28883751194613	4.76234898683057	1	1
TRINITY_DN102581_c0_g1_i2	xkr5	scaffold_13	875624	875624	2.65489922739628	-3.23297856767142	8.96953685352704e-13	1.73847401681784e-11	0.647696073193721	3.73827772685216	0.878005401334821	0.297854215862312	3.72180066698283	1	1
TRINITY_DN103526_c0_g1_i1	rgs9bp	Chr10	16566157	16566157	3.31880764798694	-1.17237001636704	0.00427104428235223	0.0151329457658969	2.92054148759453	4.30331697465144	2.6889038510438	2.61154067912266	3.34325373310489	1	1
TRINITY_DN103537_c0_g2_i1	oxsm	Chr06	76469303	76469303	4.55056083947141	-1.02363760766841	0.000779400291186814	0.00365954121881124	4.1839023290488	4.90316292526339	4.03276902610231	3.93941984421013	5.21678448520732	1	1
TRINITY_DN103544_c0_g1_i2	parp16-like	Chr03	117692116	117692116	1.25471919291749	1.86957598378667	0.00288080920154116	0.0109578729069937	2.2893561374976	0.177274481798713	1.72455343992716	1.0485504741983	-0.0694172542797223	2	2
TRINITY_DN103549_c0_g1_i1	txnrd3	Chr04	122921580	122921580	8.06887269600939	-1.11094238283046	3.4551728487269e-05	0.000233903677367874	7.56799087508828	8.69452675815044	7.3591328677827	7.61796580221244	8.56148629990698	1	1
TRINITY_DN103557_c0_g2_i2	upf3b	Chr08	38597280	38597280	6.43560304291387	-0.731883488370433	0.004659538498887	0.0161685985911379	6.38521470962083	6.93666627954579	5.96674043703063	5.89508732950871	6.71048335768758	1	1
TRINITY_DN103565_c0_g4_i1	thap5	Chr03	56033628	56033628	4.77215547143007	-1.66636893755035	1.5606794476215e-07	1.60652907349899e-06	3.63530353998442	5.5118230125848	3.63062325399264	4.25399109727316	5.54876607820657	1	1
TRINITY_DN103621_c0_g1_i2	parpbp	Chr03	39656922	39656922	4.76795261727836	-2.82818585643648	5.41421719071332e-15	1.30292470515667e-13	2.13005640854742	5.86847931162393	3.22991456201933	3.32223092232034	5.74500825083796	1	1
TRINITY_DN103622_c0_g3_i3	rcor2	Chr04	40885768	40885768	5.46365776128845	-2.39118779571411	1.2009348829061e-15	3.07582298462403e-14	4.01177341772656	6.74396641964947	4.12229146502749	3.9748487014503	6.00239368663188	1	1
TRINITY_DN103637_c0_g3_i1	tcf19	Chr08	52757611	52757611	6.2270038290351	-5.98453899095458	4.54945886909726e-54	5.20622649519992e-52	1.63215809269184	7.97737846856291	1.59710681693286	1.57718543800609	6.82495032295593	1	1
TRINITY_DN103653_c0_g1_i1	gpr22	Chr03	66920676	66920676	2.4341037058364	-1.465130738811	0.00179985183765752	0.00740665884379571	2.04328480753902	3.4994860628941	1.38196589570202	1.613605505137	2.60136825633137	1	1
TRINITY_DN103690_c0_g1_i1	cldn2	Chr08	16730244	16730244	4.92711639077346	2.05405818597008	5.10550891876398e-06	4.16375734944231e-05	5.47552069709526	4.03127823575937	5.6983169627187	5.11127742617116	2.34886119906954	2	2
TRINITY_DN103698_c0_g1_i1	kctd15	Chr04	19757914	19757914	2.02770532580715	2.70302218287449	2.70866856894245e-06	2.32539088556376e-05	2.2119038548053	-0.251677864996339	2.41428713143245	3.05724705354662	0.330584379704044	2	2
TRINITY_DN103704_c0_g1_i1	LOC594890	Chr08	106161888	106161888	0.711654035650152	-2.90863349258267	6.77684551160615e-06	5.37996510467508e-05	-1.26243443210076	1.61804601670371	-1.18199481064843	-0.374067216529308	1.70806410460277	1	1
TRINITY_DN103741_c0_g1_i2	psmc3ip	Chr10	23148035	23148035	4.17713543298563	-3.61665922212743	4.20094097478784e-20	1.47197140279455e-18	1.57143660360749	5.62099943477955	1.42012514710066	2.17299091045251	4.95027245125125	1	1
TRINITY_DN103783_c0_g1_i1	fam175a	Chr01	123992821	123992821	4.89986976172807	-0.870622570561201	0.00201491563474701	0.0081452264122411	4.61842371414577	5.3600460882612	4.35677747595608	4.4828665304327	5.34769020983249	1	1
TRINITY_DN103812_c0_g1_i2	LOC100488827	Chr05	52200718	52200718	7.29653210258578	-1.38206518934613	3.90560291129931e-08	4.38087283804449e-07	6.66858915392657	7.98015057558299	6.53478689483699	6.53679426924307	7.94295627132924	1	1
TRINITY_DN103838_c0_g1_i1	kpna7	Chr09	38771710	38771710	7.36292697928853	-6.3859341731372	9.52248632184135e-61	1.24918762639082e-58	2.92054148759453	8.56129281255512	1.49354298891733	2.29012906785848	8.74632990401812	1	1
TRINITY_DN103855_c0_g1_i1	osr2	Chr06	113922956	113922956	4.06611220964372	0.875921756716234	0.0110383619178237	0.0321613377979496	4.30073412717828	3.38366267301313	4.54553807742627	4.19512498553922	3.58206393370992	2	2
TRINITY_DN103860_c0_g1_i1	ska3	Chr02	154712760	154712760	5.08250967774527	-2.84515826980806	3.38805563727547e-23	1.38575340266814e-21	3.16617605423813	6.21947846353547	3.32348751208845	3.38678470768022	6.025506690046	1	1
TRINITY_DN103912_c0_g1_i1	ppp1r14c	Chr05	39489099	39489099	5.94544101739564	-0.982934863785852	0.000930695899094195	0.00424936153928534	5.57166579462016	6.79649609127582	5.60200920637351	5.20675002326254	5.99965000411571	1	1
TRINITY_DN103989_c0_g1_i1	mrpl3	Chr06	72005147	72005147	6.03165133197421	-0.780353377928137	0.00204455831077162	0.00823719616066305	5.80054184264938	6.44651162339506	5.61646085720694	5.58013042883581	6.44604705960566	1	1
TRINITY_DN104136_c0_g1_i1	not	Chr01	10478571	10478571	0.843001359285647	-5.86842547950902	5.96905532404022e-12	1.0423559759854e-10	-1.7904506878101	2.4057912348755	-2.11292387947792	-2.63197177320659	1.5669229516618	1	1
TRINITY_DN104207_c0_g1_i1	LOC100487349	Chr06	61545114	61545114	1.85146411332538	-3.40397989182393	1.39048523680916e-07	1.44098744627709e-06	-0.108000724523818	3.60669791996547	0.0968455700215514	-0.691909515130741	1.78656332570217	1	1
TRINITY_DN104365_c0_g3_i1	pwwp2b-like	Chr07	12596159	12596159	4.74560641669274	-0.776444894483776	0.0132730555860474	0.0371512219233187	4.68442462922636	5.33254335616636	4.16224057208467	4.26548148322844	4.95877310177972	1	1
TRINITY_DN104463_c0_g1_i1	bmf	Chr08	93964574	93964574	1.22837543888567	-1.60543152480554	0.00235329358051676	0.00924456496385327	0.242925029698681	1.78967040881446	0.431730780460358	0.544158816388014	2.02109609809182	1	1
TRINITY_DN104496_c0_g2_i1	LOC100498003	Chr03	22984987	22984987	1.97475655172628	-2.84277373396286	2.03284756010629e-08	2.39510856561482e-07	-0.321721167122745	3.16720786668718	0.504574990788581	0.466637357830276	2.7782755445131	1	1
TRINITY_DN104546_c0_g1_i1	LOC100491399	Chr10	2505265	2505265	3.66327586078101	1.42384059237992	0.000740659789705939	0.00351445847281287	4.06780191393938	2.20810069591539	3.61425758828313	4.44294363807554	3.01405485366227	2	2
TRINITY_DN104654_c0_g1_i1	mex3d	Chr01	79764930	79764930	2.69063131957215	-1.84497074406256	5.64160399082344e-05	0.000365142804628687	1.22231853640655	3.85885353020031	1.69373165395368	2.01858530056619	3.01405485366227	1	1
TRINITY_DN104751_c0_g1_i2	use1	Chr01	99717791	99717791	5.39057961210747	-1.20554086235142	6.91114296095099e-06	5.47849409218495e-05	4.93394028358985	5.98788004779813	4.7353162429097	4.68035482028909	5.98446576524446	1	1
TRINITY_DN104783_c1_g1_i1	itgb2	Chr09	50370563	50370563	3.98815945101556	1.00713067556726	0.0103311980298664	0.0305897872852388	4.06780191393938	2.87480637247691	4.09306356142356	4.68035482028909	3.63959270340594	2	2
TRINITY_DN104812_c0_g1_i2	med20	Chr02	62402684	62402684	4.02637443816414	-1.43719052931615	1.22346583539482e-05	9.13311727365862e-05	3.30318908693612	4.64820508313103	3.38265925707437	3.14695216993793	4.75585983471083	1	1
TRINITY_DN104942_c0_g1_i2	ppan	Chr03	126589980	126589980	6.33529520744914	-1.8094710239143	2.61208069232088e-11	4.28979419958713e-10	5.58708500342648	7.3702323880198	5.05018259211544	5.32677847129216	6.86921177812836	1	1
TRINITY_DN105039_c0_g1_i1	cdkn1a	Chr02	67900893	67900893	6.25624191734614	1.2920463985337	6.49453385182114e-06	5.18261874213947e-05	6.31749795491085	5.2207244025906	6.57656640567095	6.96624593580274	5.47956332144344	2	2
TRINITY_DN105042_c0_g2_i1	pof1b	Chr08	41962240	41962240	6.90088764683124	1.16247531652522	1.11958707344126e-05	8.46338590935184e-05	7.42301423118707	6.11034742798385	7.07137248915513	7.27062016037442	6.09141576057135	2	2
TRINITY_DN105118_c0_g1_i1	LOC100486306	scaffold_597	77549	77549	3.53499818336438	1.50906584147556	0.000454374555335091	0.00230118036334255	3.49522081646658	2.83615912615902	4.29651193400072	3.9748487014503	2.04258147963866	2	2
TRINITY_DN105227_c0_g1_i1	higd1b	Chr10	13607422	13607422	2.26190124904906	1.16512394785535	0.015999383287247	0.043144990228357	2.25114969501866	1.25761084267879	2.48799519103794	2.98957538409387	1.68091894982631	2	2
TRINITY_DN105372_c0_g2_i1	fam129b	Chr08	12056448	12056448	5.44860801295305	1.16284448708065	2.75080851580565e-05	0.000190906110996912	5.78056249039752	4.63700676583615	5.6983169627187	5.93880237255385	4.66527363381763	2	2
TRINITY_DN105440_c0_g1_i1	kcnq1-like	Chr04	15895945	15895945	4.88251494891113	-3.80598552581606	2.02020491323482e-30	1.27083884512672e-28	2.43280230808693	6.3209317754664	2.16745604693881	2.26744997420358	5.71855572804123	1	1
TRINITY_DN105453_c0_g1_i1	rnf7	Chr05	125903385	125903385	6.42428421157169	-0.987712191503476	0.000215969332282385	0.00120747510777631	6.28713722423764	7.0316536513298	5.65297084277755	5.82886360026767	6.82495032295593	1	1
TRINITY_DN105472_c0_g3_i2	ranbp2	Chr02	105710160	105710160	7.65956194105927	-1.28628463693487	5.34970526909464e-07	5.0971461098008e-06	6.91147400419227	8.33226182856827	7.06536534793972	7.02995086991604	8.24528218559168	1	1
TRINITY_DN105513_c0_g1_i1	cdc25b	Chr01	9356036	9356036	2.14915333370338	1.42587646853978	0.00312393178570497	0.0117169226704423	2.59411933081978	1.19789830174927	2.77975563383415	2.26744997420358	1.19712427458424	2	2
TRINITY_DN105560_c0_g1_i2	galm	Chr05	51861623	51861623	5.48153487052171	-1.00809197535917	0.000221935335668115	0.00123825643453419	4.91573666249686	5.77707079995621	4.88265449883833	5.16134183492382	6.18616315792198	1	1
TRINITY_DN105578_c0_g1_i1	ipmk	Chr07	7302223	7302223	2.50373806439684	-4.46825395718404	7.52320372669159e-15	1.7904226214164e-13	-0.876735777412979	3.21317496410241	-1.18199481064843	0.205429493604606	4.02678336255942	1	1
TRINITY_DN105601_c0_g1_i1	exd2	Chr08	89479970	89479970	7.49459120027222	-4.74820604001249	2.60823999954573e-56	3.11742640834594e-54	4.07875115601385	8.95058661765549	4.07523830493601	3.84301392141571	8.4860609040135	1	1
TRINITY_DN105624_c0_g1_i1	mkrn3	Chr02	77298584	77298584	4.61523825113987	-10.6240685990501	9.57509140704109e-71	1.77584928044036e-68	-2.63197177320659	6.02271555718841	-2.6319717732066	-2.07334133672377	5.82157453882019	1	1
TRINITY_DN105647_c0_g2_i1	ccnb1	Chr01	173679416	173679416	7.77159656815907	-11.5670798508365	2.18277294230197e-137	5.87002213508558e-134	-1.7904506878101	9.20872880536701	-1.43094794640357	-1.67165232026372	8.96428324182985	1	1
TRINITY_DN105682_c0_g3_i1	pole4	Chr03	30731121	30731121	3.48119055335725	-1.53466713260682	2.13913796296688e-05	0.000152187216055785	2.84559595052865	4.06509345342775	2.64123832426473	2.53764884644001	4.2964066619429	1	1
TRINITY_DN105721_c0_g1_i1	ca3	Chr06	110349520	110349520	5.60609675797849	1.03093264990302	0.00776447488427904	0.0243790006801488	5.8620439723558	4.53210682782634	6.50846180267574	5.10169381294731	5.20253902327764	2	2
TRINITY_DN105744_c0_g1_i1	nppc	Chr05	108341333	108341333	3.75272731195455	1.22271454025865	0.00242704991295514	0.0094937366958758	3.98873822193971	2.45763253877197	4.46112234205953	3.85066283785378	3.25397662808682	2	2
TRINITY_DN105809_c0_g1_i1	LOC101734526	Chr02	277107	277107	5.30263084309151	0.808743155194007	0.00585583718208834	0.0194058042414431	5.83000147209939	4.73479359561526	5.37070510177635	5.48749864918603	4.80068264717119	2	2
TRINITY_DN105848_c0_g1_i1	cd3g	Chr07	84912675	84912675	3.42589872424317	1.20304889087532	0.0016226769008397	0.00681574987205492	3.95348077263956	2.71358806107238	3.67863499483357	3.74791668729774	2.51177651038075	2	2
TRINITY_DN105850_c0_g2_i1	fchsd1	Chr03	18720123	18720123	5.50019629558294	-0.659503641276072	0.0140579455106745	0.0388344426960261	5.12563330799977	6.04618618362163	5.20026528767527	5.26801214399086	5.64320642909229	1	1
TRINITY_DN106065_c0_g1_i2	slc30a5	Chr01	173689269	173689269	5.78168537296874	-1.04760868246549	7.54835111664374e-05	0.000474008248463145	4.99878805541112	6.37921904503011	5.50326021086762	5.25654197615431	6.24873721744182	1	1
TRINITY_DN106189_c0_g2_i1	LOC100497740	Chr07	108043418	108043418	4.94674841874287	1.19542390917158	0.000243597884693184	0.00134516552651159	5.27591281156612	3.67398738220225	5.32366805506163	5.34584707240312	4.4610312743631	2	2
TRINITY_DN106219_c0_g3_i1	sssca1	Chr04	42835170	42835170	6.10263027930868	-1.6774372289888	1.66756781494086e-10	2.51938581254478e-09	5.41632711239324	6.94917037144866	4.98802929043813	5.15208613882379	6.78008749717122	1	1
TRINITY_DN106256_c0_g3_i3	acmsd-like	Chr09	79125160	79125160	4.52444789590652	1.57745967143309	7.22681309472261e-06	5.69515226812682e-05	4.90347204443418	3.07063186180451	5.22472711137436	4.73922880862114	3.66751909350796	2	2
TRINITY_DN106464_c0_g2_i1	Xetrov90018212m	Chr07	50883831	50883831	2.8076827526644	-1.75040255109914	2.35134197364825e-05	0.000165424366321349	1.50804668974778	3.6181330458674	2.16745604693881	1.8147010008865	3.53736004566881	1	1
TRINITY_DN106502_c0_g1_i1	LOC100493941-like	Chr10	39016824	39016824	3.72126826965333	0.901721231770257	0.0143625620011722	0.0395034721162385	4.21400917497019	3.2281775247779	4.09306356142356	3.7063650675995	3.02489009773687	2	2
TRINITY_DN106700_c0_g2_i1	usp1	Chr04	28432236	28432236	6.08372852447726	-1.46338548255533	3.3849749200225e-08	3.8328605489139e-07	5.45044880983761	6.96940069171441	5.17816768511123	5.31300206393869	6.55564827543867	1	1
TRINITY_DN106850_c0_g1_i1	clip4	Chr09	7896933	7896933	5.39459446663329	-0.809153882305232	0.0164307142384491	0.0440651191879823	5.37250782027855	6.2176003554496	4.6455600431618	4.94616597937062	5.28146437358945	1	1
TRINITY_DN106942_c0_g1_i1	pcgf2	Chr10	4436049	4436049	3.66804432940406	-1.16498299584948	0.00165012616635521	0.00689872023765372	3.30318908693612	4.5620189624299	2.93277180120878	3.0305580724951	3.84308065314718	1	1
TRINITY_DN107178_c0_g3_i1	pmm1	Chr09	34969314	34969314	6.50116693934204	-0.705064642601486	0.00357900434711446	0.0131039311647074	6.14591461779921	6.79901023349066	6.08873408581295	6.28911448794901	6.95810409396833	1	1
TRINITY_DN107308_c0_g1_i1	LOC549067	Chr09	36972293	36972293	3.40475414619297	-0.940043423377501	0.009585597483812	0.0287781948460412	3.12451453112866	3.90626368425594	2.95892975886267	2.78123607292378	3.86133138579083	1	1
TRINITY_DN107449_c0_g1_i2	gtf2f1	Chr03	129733271	129733271	6.31126579056768	-0.606333560223737	0.0178976824632255	0.0472338984928648	6.138084683624	6.84353131050134	5.86320636019383	6.09830076630461	6.41137132514056	1	1
TRINITY_DN107450_c0_g3_i2	c2orf44	Chr05	141414975	141414975	4.60058641571199	-2.19801998157732	1.24802652540697e-12	2.36772863030031e-11	3.42831109905332	5.55411041873906	3.38265925707437	3.15932370911859	5.45773842959575	1	1
TRINITY_DN107522_c0_g2_i2	mhc2a	Chr08	51914545	51914545	5.70635207480518	0.888467922501124	0.00254955969923606	0.00986178126022377	5.63979030348437	4.97607309073689	5.94563875934637	6.32662113824578	5.23789235852612	2	2
TRINITY_DN107530_c1_g1_i1	lmnb1	Chr01	159727673	159727673	8.26747197775449	-0.901339249672146	0.00182692757788343	0.00750946119804816	7.8787515450842	8.92779324090174	7.59841086771112	8.00655481741407	8.52116088219253	1	1
TRINITY_DN107632_c0_g1_i1	tex12	Chr07	74053815	74053815	0.858313974599399	-3.02636891712947	4.22279149354646e-06	3.49688745928247e-05	-0.572701714668757	1.19789830174927	-0.78475440079705	-1.10016296302365	2.22277986239559	1	1
TRINITY_DN107645_c0_g1_i1	dctn5	Chr09	15532065	15532065	5.38822788933973	-0.971124527436766	0.00038572885938925	0.00199965558575912	5.07184789524642	5.94084346412726	4.68918413245427	4.97794354123745	5.83240855015999	1	1
TRINITY_DN107659_c0_g1_i1	c19orf66	Chr03	126350905	126350905	5.85525890979291	0.724701036949283	0.00796648575169219	0.0248825456535868	6.10633294538348	5.18656846527189	6.26287968172783	5.92074847131074	5.54876607820657	2	2
TRINITY_DN107696_c0_g1_i4	ctnnal1	Chr06	61288653	61288653	5.43214763780952	-1.08945278924712	4.27453511039477e-05	0.000284668165245825	4.8911022679693	6.09406089311241	4.8340169226456	4.96037582250921	5.86141152131749	1	1
TRINITY_DN107704_c0_g1_i1	LOC100145419	scaffold_316	44694	44694	4.40535113608013	-2.09193855834494	0.000831236302864573	0.00386413522468203	2.56326676519174	4.33137710536302	4.23896585916316	1.46206086086519	5.84316180883445	1	1
TRINITY_DN107740_c0_g1_i1	appbp2	Chr02	88860435	88860435	4.20205019295861	-1.79527800509538	1.01009876410203e-06	9.1848118389227e-06	3.39365538908744	5.37022592912465	3.30321171037382	2.93305545394165	4.50425850110437	1	1
TRINITY_DN107774_c0_g1_i2	prdx4	Chr02	37014930	37014930	7.39489666225201	-0.899577455356365	0.000746972552052472	0.0035394136851621	7.20549370663308	7.99063627012581	6.75883835240704	6.8995975139704	7.727311022337	1	1
TRINITY_DN107898_c0_g1_i1	LOC100485616	Chr01	145759872	145759872	4.15019080351852	-1.0500429882576	0.00123781293355542	0.00540168508164528	3.85501776946988	4.71362878791689	3.51196207944864	3.53656098977128	4.64434690077867	1	1
TRINITY_DN107988_c0_g2_i2	Xetrov90017416m	Chr07	1849813	1849813	7.06591602867236	0.970220377744657	0.00026379555055379	0.00143896994792451	7.47780953019707	6.53965469084082	7.19275677299107	7.45377991677699	6.27166220141473	2	2
TRINITY_DN108126_c0_g2_i2	tprg1l-like.1	Chr07	1363010	1363010	6.90196821752694	0.651665602461083	0.0132487066028289	0.0371105355520208	7.24247960799284	6.27832229263872	7.03878596890124	7.09820860284054	6.65140260590076	2	2
TRINITY_DN10812_c0_g1_i1	me1-like	Chr05	80777582	80777582	5.89024619565074	0.686422934678717	0.00900970646753604	0.0273822611162694	6.22196188104999	5.54814472048848	6.11804894657533	6.035930125548	5.33032510461632	2	2
TRINITY_DN108203_c0_g2_i1	LOC100492274-like	Chr06	111228792	111228792	2.52766076413899	2.10658706151392	2.15980966713721e-05	0.000153556329077296	3.12451453112866	0.507487517066256	3.22991456201933	2.78123607292378	1.3770246812757	2	2
TRINITY_DN108227_c0_g1_i1	prpf4	scaffold_5211	289	289	5.68227022617776	-1.00678769458288	9.06619199581756e-05	0.000560488662637985	5.34102265900701	6.1542099532289	5.00695803769262	5.21862132070622	6.23830091754778	1	1
TRINITY_DN108305_c0_g1_i1	cdh23-like.1	Chr07	41437428	41437428	0.460165880316219	-5.41853667579037	4.65512816864988e-10	6.73053947717295e-09	-1.7904506878101	1.86838785529723	-2.11292387947792	-2.63197177320659	1.30773261374433	1	1
TRINITY_DN108305_c0_g2_i1	LOC101730685	Chr07	50819201	50819201	0.351870303164113	-4.02326170794023	2.45622206439828e-07	2.45098151639446e-06	-1.26243443210076	1.74864016860837	-2.11292387947792	-1.67165232026372	1.03507632119047	1	1
TRINITY_DN108314_c0_g1_i2	LOC100490541	Chr04	42686557	42686557	5.07241822448058	0.771861796560946	0.0110202461283726	0.0321259586999739	5.4206367203889	4.25285890693127	5.17258999105368	5.39897978954652	4.81635919175234	2	2
TRINITY_DN108316_c0_g1_i1	sgsm3	Chr04	111398444	111398444	6.49136895678156	-1.33292686626675	8.46414446294104e-08	9.03261924482706e-07	5.9777008996375	7.21226813542247	5.83347017703129	5.58701555740558	7.05906885958702	1	1
TRINITY_DN108339_c0_g1_i1	thibz	Chr03	129283334	129283334	1.21648416004585	1.73521051879518	0.00342496445732988	0.0126215630926679	1.69042676819638	0.507487517066256	1.69373165395368	1.64912876018092	-0.376464573709639	2	2
TRINITY_DN108376_c0_g1_i4	fgf7	Chr03	94387861	94387861	3.71401931501712	1.1788748438387	0.00157293126435417	0.00663530259241484	4.08961792504439	2.77617490377418	3.81376875212865	4.29381333432276	3.03564457083681	2	2
TRINITY_DN108427_c0_g3_i5	dtymk	Chr05	122284078	122284078	5.30672483295143	-1.55730542716423	2.81545967013972e-08	3.23913365472652e-07	4.45995518516191	6.22135412986857	4.46112234205953	4.51691518855669	5.81378584305934	1	1
TRINITY_DN108434_c0_g2_i2	siglec1	Chr01	8069004	8069004	3.99549424055348	1.0418679375509	0.00361624741536355	0.0131953776957482	4.10040345417281	3.46190204882952	4.29137429806456	4.54547352514744	3.11891069384427	2	2
TRINITY_DN108436_c0_g1_i2	tmem243	Chr03	71642246	71642246	4.82113236923185	-1.11568458685501	0.000235825898061241	0.00130694445411889	4.1839023290488	5.5118230125848	4.05719004988657	4.52649758444193	5.23789235852612	1	1
TRINITY_DN108443_c0_g4_i4	LOC100485576-like	Chr04	67197754	67197754	4.7236126279694	0.844561183445071	0.00590142488204135	0.0195508553914748	5.13090318777702	4.20057191543817	5.01944062169215	4.85403555562552	4.13075055805359	2	2
TRINITY_DN108480_c0_g1_i1	park7	Chr07	76264158	76264158	6.01988349078232	-0.773355213313084	0.00813625384199364	0.0253025148445435	5.97477313041998	6.6812981724679	5.26983080472245	5.65630167943439	6.130817043088	1	1
TRINITY_DN108517_c0_g1_i1	ddit4l	Chr01	64930595	64930595	2.95301108035068	1.70357685097389	0.000376482332717438	0.00196005368500098	3.80314593312507	1.31494982202134	3.4579591333949	2.88916324515248	2.08461551578624	2	2
