gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB	A17MB	A16MB	A15MB	A15FB	A10FB	A8MB	average	ward.D
TRINITY_DN127631_c8_g3_i1	NA	NA	NA	NA	2.62901025236178	-6.73055654707029	9.19718210459784e-29	8.15146249930507e-25	-2.78120538047273	-2.09495894478829	-1.09040446077997	3.6920279994519	4.54980183173738	-1.75555562707574	2	2
TRINITY_DN127640_c0_g1_i3	NA	NA	NA	NA	1.59514019301223	-4.31838721808386	0.000120736168496903	0.0308993302881833	0.0159063118371138	-2.78120538047273	-0.419891628351946	-1.66782364104149	3.99761893448006	-2.1790924748741	2	2
TRINITY_DN128130_c4_g11_i1	NA	NA	NA	NA	0.948296413635303	8.19553703052134	3.03787720699383e-09	2.3757093251988e-06	2.16142067975091	1.44095431607193	0.742998740756885	-2.78120538047273	-2.78120538047273	1.26651981313742	1	1
TRINITY_DN128662_c2_g1_i3	NA	NA	NA	NA	5.93620592371498	-1.59118130084929	2.53824114738802e-05	0.00833201158862962	5.91328336311658	5.11322816003178	4.85776574394251	7.23391584551095	6.13226436986069	4.52670728536625	2	2
TRINITY_DN129262_c0_g1_i1	NA	NA	NA	NA	5.76857330439829	-1.12193370026843	7.78095234509012e-05	0.0213652256976363	5.21148737827327	5.68999104966239	5.21153226085765	6.2247367733171	6.57799599634949	4.96289160991546	2	2
TRINITY_DN129294_c9_g6_i1	NA	NA	NA	NA	0.26659161453706	7.42926483446642	1.9001535166179e-07	0.000105256628861153	1.23195893549278	0.470859324175624	0.528179673951743	-2.78120538047273	-2.78120538047273	0.724528171235791	1	1
TRINITY_DN129471_c4_g1_i1	ubxn8-like	Chr01	78494518	78494518	4.05503804896247	3.28194456767222	4.09639038000153e-05	0.0123771504333933	5.20842008816195	5.29025855896545	1.52490233906863	1.55494313932953	1.12226835063117	3.99027155533299	1	1
TRINITY_DN129592_c0_g2_i1	NA	NA	NA	NA	2.35274872172733	7.16718253143287	7.86908047012514e-17	1.10121568747451e-13	2.94484715614374	3.21284098343904	2.80717560077976	-2.78120538047273	-2.11958816349077	2.62597886725385	1	1
TRINITY_DN129840_c0_g1_i3	pik3r5	scaffold_253	39899	39899	2.09786186527656	-4.30335504496789	1.33599437604422e-08	9.86743179573324e-06	-1.72330138670247	-0.0848054889733576	-0.610733331404449	4.3898532588181	1.12226835063117	-0.0376218085897288	2	2
TRINITY_DN130067_c1_g1_i1	NA	NA	NA	NA	2.19688198763332	-1.93477869797242	5.32127455107276e-05	0.015379061852008	1.61215837079958	1.48728495609403	0.528179673951743	2.78989122885543	3.45676781691857	1.35416673847804	2	2
TRINITY_DN130418_c1_g1_i1	NA	NA	NA	NA	0.180402735691693	7.31755019109587	2.66525618003727e-07	0.000141732993142022	0.568752806574578	0.560264327428532	0.998419826227552	-2.78120538047273	-2.78120538047273	0.434008602736464	1	1
TRINITY_DN130474_c2_g4_i1	NA	NA	NA	NA	0.18585208995991	7.33103046106564	9.84606859577425e-07	0.0004556452139863	1.37012759063549	0.273486653340221	0.702517931503001	-2.78120538047273	-2.78120538047273	-0.0376218085897288	1	1
TRINITY_DN130569_c1_g1_i1	NA	NA	NA	NA	1.44543360894439	3.22796088117146	6.34880732455517e-06	0.00241154911360853	1.88230175021898	2.42576609514802	1.97920887523595	-0.61430815843117	-1.32410256412895	1.12417701718821	1	1
TRINITY_DN130680_c2_g1_i1	NA	NA	NA	NA	2.10624209539822	-4.10774564474365	1.24878412088744e-07	7.21824369353831e-05	-0.367714578579402	-0.0848054889733576	-0.333172008938577	4.44133882308273	0.317098440082655	-0.571575378272418	2	2
TRINITY_DN130859_c0_g1_i1	NA	NA	NA	NA	0.158983555126448	7.28289073251062	3.30131000681142e-06	0.0013629973832642	-0.891824664627652	0.644450661649381	1.12634164739951	-2.78120538047273	-2.78120538047273	0.909499440497106	1	1
TRINITY_DN130924_c0_g6_i1	NA	NA	NA	NA	0.953316294222589	-5.70939548890384	2.36903761183064e-07	0.000128551716450949	-1.3900662433657	-2.09495894478829	-2.78120538047273	3.39982953224838	-1.32410256412895	-2.1790924748741	2	2
TRINITY_DN131116_c0_g6_i1	NA	NA	NA	NA	0.426813139815138	7.61099840160581	7.97796044062976e-08	5.17380463794889e-05	0.908200146539558	0.560264327428532	0.617980626504745	-2.78120538047273	-2.78120538047273	1.47639603965346	1	1
TRINITY_DN131251_c3_g6_i1	NA	NA	NA	NA	0.638556905387041	-7.4168383107158	2.06977919180481e-16	2.50151631504082e-13	-2.78120538047273	-2.78120538047273	-2.3824862083818	1.88747883898903	2.40834821511253	-2.78120538047273	2	2
TRINITY_DN131565_c0_g8_i1	NA	NA	NA	NA	3.44467818125842	-2.860139768116	5.24518337656961e-05	0.0153257341538032	0.49010631868807	2.40177731299088	2.26982009440473	5.57868216787722	1.71248224188076	1.5890736981217	2	2
TRINITY_DN131997_c11_g4_i1	NA	NA	NA	NA	2.98436016780348	10.3311213364151	1.06632224112679e-07	6.4437368339364e-05	4.22626764697395	4.20841001581494	-2.07043844792573	-2.78120538047273	-2.78120538047273	3.32417692890635	1	1
TRINITY_DN132431_c2_g3_i1	NA	NA	NA	NA	1.26941602229111	-3.4181905148723	6.58624406145759e-06	0.00246650201901544	-0.695198208492628	-0.385144273940676	-2.78120538047273	2.71748694354324	2.43116941285894	0.351218570674159	2	2
TRINITY_DN132560_c1_g5_i1	NA	NA	NA	NA	0.0525872368335718	4.62136423095004	0.000122021500630308	0.0308993302881833	0.714246006245647	-0.764902376623417	1.21534945808351	-2.11967378697613	-2.78120538047273	-0.0376218085897288	1	1
TRINITY_DN132642_c5_g2_i1	LOC100494754	Chr10	39837447	39837447	0.481730741656593	7.67907742407015	4.24105531244461e-05	0.0126702718766955	-2.78120538047273	1.8834858330817	0.998419826227552	-2.78120538047273	-2.78120538047273	1.12417701718821	1	1
TRINITY_DN132837_c1_g8_i1	gfra3	Chr03	38475254	38475254	0.896712342114896	2.77618053185507	0.000149847078526197	0.0355739640261879	0.781836362221088	1.44095431607193	1.42891328608116	-0.61430815843117	-1.66769844330023	1.55248365098803	1	1
TRINITY_DN132968_c1_g4_i1	NA	NA	NA	NA	0.577184888501424	-8.85098542223748	2.84977914458293e-08	1.99402046513989e-05	-2.78120538047273	-2.78120538047273	-2.78120538047273	3.09148390777194	-2.78120538047273	-2.78120538047273	2	2
TRINITY_DN133012_c3_g6_i1	mag-like	Chr07	114741939	114741939	0.502474042274628	7.72259294165713	5.37503169279941e-07	0.000269654184301592	0.714246006245647	2.01580912319488	-0.0305848488441316	-2.78120538047273	-2.78120538047273	0.724528171235791	1	1
TRINITY_DN133058_c0_g1_i3	klf12	Chr02	123650995	123650995	0.785193154364959	-3.0095212195317	6.47838167002951e-05	0.0183248606621718	-1.72330138670247	0.0447665793072577	-0.251370811962768	0.810169844754937	2.66092212850897	-1.75555562707574	2	2
TRINITY_DN133064_c1_g2_i1	agt	Chr05	42099486	42099486	0.972736201618146	8.2013818693458	1.44473368904863e-05	0.00492487487924538	-2.78120538047273	1.29230477801959	1.72003717918202	-2.78120538047273	-2.78120538047273	2.41798500132783	1	1
TRINITY_DN133534_c1_g5_i1	NA	NA	NA	NA	0.298568701303864	4.06428886436514	8.1752554572433e-05	0.0221808027910859	1.57453569067396	0.273486653340221	0.528179673951743	-1.66782364104149	-2.78120538047273	0.263386784481089	1	1
TRINITY_DN133748_c2_g1_i1	tcf7l1	Chr03	107518673	107518673	0.715721951230553	-4.07921980661022	0.000131395919901212	0.0323489455023457	-2.78120538047273	-2.78120538047273	-1.59638691413662	-0.61430815843117	2.9877899445575	-0.153743186876565	2	2
TRINITY_DN133878_c1_g2_i1	NA	NA	NA	NA	0.45722574240486	7.63212442572012	3.79615305434887e-05	0.0116777114041715	-2.78120538047273	1.18395070856536	1.21534945808351	-2.78120538047273	-2.78120538047273	1.5890736981217	1	1
TRINITY_DN133888_c1_g5_i1	NA	NA	NA	NA	0.936131484760984	-6.13791540755958	2.7942815284378e-15	2.97188606238531e-12	-1.72330138670247	-2.78120538047273	-2.07043844792573	1.88747883898903	2.85906288896027	-2.78120538047273	2	2
TRINITY_DN134404_c1_g17_i1	NA	NA	NA	NA	2.35572460097919	9.66996878960075	1.39212681863696e-06	0.000606807540667836	2.70477324349373	-2.78120538047273	2.5348357105354	-2.78120538047273	-2.78120538047273	4.14573769677158	1	1
TRINITY_DN134573_c4_g6_i1	rnf139	Chr06	129742897	129742897	0.210865562357432	7.34952169147682	2.10834888589596e-06	0.000889823627414088	1.4133918810632	-0.227173426049044	0.964585015672295	-2.78120538047273	-2.78120538047273	-0.0376218085897288	1	1
TRINITY_DN134769_c2_g1_i4	NA	NA	NA	NA	1.92251057963749	-6.32389631166896	6.13738201293359e-21	1.63186850341891e-17	-1.72330138670247	-1.28179330092172	-2.78120538047273	2.9084628959653	3.85300259725188	-1.75555562707574	2	2
TRINITY_DN134960_c2_g2_i1	NA	NA	NA	NA	1.68957654855006	8.98535697123344	4.88836397610247e-10	4.33255699201962e-07	1.71947514385904	3.2536201460595	2.18421008161351	-2.78120538047273	-2.78120538047273	0.724528171235791	1	1
TRINITY_DN134983_c5_g1_i2	NA	NA	NA	NA	0.781716420151149	-6.86307351834247	1.78345757766054e-16	2.25811207297219e-13	-2.78120538047273	-2.78120538047273	-2.07043844792573	2.01378247099801	2.56099836209095	-2.78120538047273	2	2
TRINITY_DN135225_c6_g5_i1	NA	NA	NA	NA	2.48635139079559	2.96150429304557	8.78155439039999e-06	0.00319853081762117	2.6333810570375	1.57570821169799	3.1609343043965	0.215387920517317	0.106398505665851	3.6953296941322	1	1
TRINITY_DN135793_c0_g6_i1	NA	NA	NA	NA	1.10197206461095	8.35915850279265	3.07544590055719e-10	2.81975969137638e-07	1.85117349030952	1.5321739142075	0.92993759829912	-2.78120538047273	-2.78120538047273	2.04918768742448	1	1
TRINITY_DN135813_c0_g1_i1	NA	NA	NA	NA	3.23046472672602	-1.65147934002709	0.00013107257573068	0.0323489455023457	2.10975064812597	2.16578215216629	3.00322752994086	4.57540565525855	3.38844489393739	2.39750077208015	2	2
TRINITY_DN135864_c0_g11_i1	NA	NA	NA	NA	3.86997917721526	11.2190648005353	2.60331778515305e-26	1.38439233178869e-22	3.84687367900218	5.10953028436061	4.62308686721826	-2.78120538047273	-2.78120538047273	3.77689151500687	1	1
TRINITY_DN135947_c1_g1_i1	NA	NA	NA	NA	0.61852294566098	-3.92307340940046	9.21437527420524e-05	0.0245001024165843	-1.3900662433657	-1.63182688721064	-1.59638691413662	-2.11967378697613	2.94085293918964	-0.937346034610426	2	2
TRINITY_DN136173_c2_g2_i1	NA	NA	NA	NA	0.439201377972344	7.60692034773934	1.19614172634935e-07	7.06760274708953e-05	0.714246006245647	0.163654442546395	1.3524832712653	-2.78120538047273	-2.78120538047273	1.17320175171117	1	1
TRINITY_DN136202_c0_g1_i2	NA	NA	NA	NA	3.49377306590402	-3.79415037711485	4.60692833116095e-11	4.37477204990137e-08	0.84640131732109	1.39308630863071	1.63655034311808	2.97208485512503	5.67525834402782	0.512304410632101	2	2
TRINITY_DN136216_c2_g2_i1	NA	NA	NA	NA	2.42906230503239	9.74908973166865	1.3172177642497e-06	0.000593618697180259	-2.78120538047273	2.85476157461907	2.70841788433833	-2.78120538047273	-2.78120538047273	4.16404387525055	1	1
TRINITY_DN136745_c32_g2_i1	NA	NA	NA	NA	2.60545405406741	9.93065424609594	4.61601927960298e-19	8.76680975895455e-16	2.86917609732945	2.97344077674121	2.9609517719679	-2.78120538047273	-2.78120538047273	3.71201511607157	1	1
TRINITY_DN149203_c0_g1_i1	NA	NA	NA	NA	0.0905522193717314	-5.64124760081557	1.31990026867004e-05	0.00455776990177502	-2.78120538047273	-2.78120538047273	-2.07043844792573	2.51878005282278	-2.78120538047273	-2.1790924748741	2	2
TRINITY_DN177856_c0_g1_i1	NA	NA	NA	NA	0.63022370323608	-8.90810382136445	6.7828477463669e-18	1.12718211705093e-14	-2.78120538047273	-2.78120538047273	-2.78120538047273	2.38493390280216	1.9203302678415	-2.78120538047273	2	2
TRINITY_DN18389_c0_g2_i1	ak8	Chr08	7024531	7024531	0.713917837050214	7.91370378232159	3.02509023616127e-05	0.00969085834810746	0.84640131732109	1.8834858330817	1.8737805530985	-2.78120538047273	-2.78120538047273	-2.78120538047273	1	1
TRINITY_DN199013_c0_g1_i1	NA	NA	NA	NA	0.425270366841331	7.56517252057334	0.000114971682502941	0.0299704124124577	-0.522184157936008	-2.78120538047273	1.47770598881908	-2.78120538047273	-2.78120538047273	1.9115022297192	1	1
TRINITY_DN199328_c0_g1_i1	NA	NA	NA	NA	0.231470963633892	7.35874424027086	5.17626176216277e-05	0.0152924026660162	1.02438175200475	-2.78120538047273	1.03147927521501	-2.78120538047273	-2.78120538047273	1.17320175171117	1	1
TRINITY_DN20122_c0_g1_i1	LOC100144969	Chr08	50177389	50177389	2.00596944828424	9.32806045724607	5.72311693514163e-06	0.00220539066939827	-2.78120538047273	3.64962884233046	1.1566251880488	-2.78120538047273	-2.78120538047273	3.17570364658117	1	1
TRINITY_DN209985_c0_g1_i1	NA	NA	NA	NA	1.78982683651243	2.74367721845762	4.67568648525916e-06	0.0018282621758317	2.28303681495791	2.10765007208406	2.60239980227222	-0.438557702153521	-0.140424004361039	1.85252514660118	1	1
TRINITY_DN2374_c0_g1_i1	crat.2	Chr08	54036380	54036380	0.700967333249608	7.95138097272015	8.85255903356297e-07	0.000427964894806192	1.07914248702246	2.22166229983108	-0.716539885561329	-2.78120538047273	-2.78120538047273	1.17320175171117	1	1
TRINITY_DN24512_c0_g1_i1	LOC100491567	Chr05	23753823	23753823	0.404505692167774	-4.15829487439576	1.0917217826889e-05	0.00387037206398869	-1.72330138670247	-1.00032154760382	-1.81402872515557	-1.04696450165953	2.68010243086236	-2.1790924748741	2	2
TRINITY_DN26128_c0_g1_i1	myoc	Chr04	97499454	97499454	1.04164701532616	-6.59350926888436	3.28549915608238e-17	5.13871394476908e-14	-1.72330138670247	-2.78120538047273	-2.3824862083818	2.15754189774883	2.89233737217909	-2.78120538047273	2	2
TRINITY_DN27351_c0_g1_i1	cutc	Chr07	27179803	27179803	2.17901663861406	-7.80903492782628	1.88361660626345e-28	1.25208704859847e-24	-2.78120538047273	-2.09495894478829	-2.07043844792573	3.25387888470855	4.10795999769397	-2.78120538047273	2	2
TRINITY_DN36259_c0_g1_i1	dpp6	Chr06	8326223	8326223	3.54616199285887	1.49356495758459	0.000162029640157631	0.0381257177181526	3.55972968924295	4.20841001581494	3.94307465726923	2.58131733121439	2.23761398843812	3.76893972717867	1	1
TRINITY_DN38445_c0_g1_i1	larp6	Chr03	88251258	88251258	2.22663479953706	5.62131308987578	1.71253815420007e-06	0.00073443027390364	2.55827124131692	-0.385144273940676	2.25589991123258	-2.11967378697613	-1.66769844330023	3.99027155533299	1	1
TRINITY_DN47738_c0_g2_i1	pms2	Chr09	19431916	19431916	0.245922396210024	7.46137494307683	0.000141256498866264	0.0344575142050926	1.37012759063549	1.39308630863071	-2.78120538047273	-2.78120538047273	-2.78120538047273	0.724528171235791	1	1
TRINITY_DN60182_c0_g2_i1	fap	Chr09	66930066	66930066	0.176762999350817	-8.41279160023577	1.03909014078404e-07	6.42520180309464e-05	-2.78120538047273	-2.78120538047273	-2.78120538047273	-2.78120538047273	2.66092212850897	-2.78120538047273	2	2
TRINITY_DN61041_c0_g1_i1	ap1b1	Chr01	132451489	132451489	1.39782213424393	-2.86834922215922	1.16838211115688e-05	0.00408764630967768	-0.367714578579402	-0.562563851279064	-0.333172008938577	1.17708275101612	3.31672479549305	0.657196974248385	2	2
TRINITY_DN63601_c0_g1_i1	tiprl	Chr04	46698884	46698884	1.08810180004696	8.34237573020919	1.84894205040587e-09	1.53629750557006e-06	2.05616109733923	0.87102180402982	0.964585015672295	-2.78120538047273	-2.78120538047273	2.15059435526732	1	1
TRINITY_DN6551_c0_g1_i1	c19orf12	Chr04	23317962	23317962	0.00973094789421626	4.57294504045085	0.000102216545772839	0.0269092647084557	0.49010631868807	-0.227173426049044	1.1862860956538	-2.11967378697613	-2.78120538047273	-0.280035720982325	1	1
TRINITY_DN68643_c0_g1_i1	xpr1	Chr04	90717329	90717329	0.788239280221824	7.99584471589552	3.36721548153054e-05	0.0105829670442663	-2.78120538047273	0.644450661649381	1.50149715311451	-2.78120538047273	-2.78120538047273	2.39750077208015	1	1
TRINITY_DN86341_c0_g2_i1	nova2	Chr08	49838883	49838883	1.97605889525713	9.268968606757	5.60050043263395e-13	5.72737330781939e-10	2.51919715212313	1.5321739142075	3.23376118096664	-2.78120538047273	-2.78120538047273	2.26808377971336	1	1
TRINITY_DN86493_c0_g1_i1	ercc6	Chr07	37435920	37435920	1.03605819958959	8.30019464370287	6.19933988528773e-08	4.22651918486962e-05	1.9718488168048	2.42576609514802	0.85804193530947	-2.78120538047273	-2.78120538047273	-0.0376218085897288	1	1
TRINITY_DN87820_c0_g1_i1	iscu	Chr01	132867555	132867555	0.450871986888935	7.64970261257739	1.34473635255202e-06	0.000595919914633427	1.45539642567015	-0.0848054889733576	-0.173959944892992	-2.78120538047273	-2.78120538047273	1.72680471462312	1	1
TRINITY_DN90220_c0_g1_i1	postn	Chr02	148527377	148527377	2.07668414845887	-6.53388234121844	1.77808204655773e-23	5.90967794199044e-20	-2.15738315419793	-2.09495894478829	-2.3824862083818	3.13382827875051	3.98224796572589	-1.16214355692206	2	2
TRINITY_DN90720_c0_g1_i1	fam177a1	Chr08	89163743	89163743	1.0179777006554	-4.52410478719598	4.5515160142328e-11	4.37477204990137e-08	-1.3900662433657	-0.764902376623417	-1.40731508800372	1.92010642380244	2.84213335843666	-2.78120538047273	2	2
TRINITY_DN93345_c0_g1_i1	mettl22	Chr09	35084843	35084843	0.705695304183175	-7.43911797890028	7.9816612088648e-16	9.22714738619592e-13	-2.15738315419793	-2.78120538047273	-2.78120538047273	1.63574469677043	2.66092212850897	-2.78120538047273	2	2
